,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_nuclear_mm_usd_per_gw
2241,Finland,FIN,2042,6256.666666666667
2242,Finland,FIN,2043,6256.666666666667
2243,Finland,FIN,2044,6256.666666666667
2244,Finland,FIN,2045,6256.666666666667
2245,Finland,FIN,2046,6256.666666666667
2246,Finland,FIN,2047,6256.666666666667
2247,Finland,FIN,2048,6256.666666666667
2248,Finland,FIN,2049,6256.666666666667
2249,Finland,FIN,2050,6256.666666666667
2250,France,FRA,2021,5705.0
2251,France,FRA,2022,5705.0
2252,France,FRA,2023,5705.0
2253,France,FRA,2024,5705.0
2254,France,FRA,2025,5705.0
2255,France,FRA,2026,5705.0
2256,France,FRA,2027,5705.0
2257,France,FRA,2028,5705.0
2258,France,FRA,2029,5705.0
2259,France,FRA,2030,5705.0
2260,France,FRA,2031,5705.0
2261,France,FRA,2032,5705.0
2262,France,FRA,2033,5705.0
2263,France,FRA,2034,5705.0
2264,France,FRA,2035,5705.0
2265,France,FRA,2036,5705.0
2266,France,FRA,2037,5705.0
2267,France,FRA,2038,5705.0
2268,France,FRA,2039,5705.0
2269,France,FRA,2040,5705.0
2270,France,FRA,2041,5705.0
2271,France,FRA,2042,5705.0
2272,France,FRA,2043,5705.0
2273,France,FRA,2044,5705.0
2274,France,FRA,2045,5705.0
2275,France,FRA,2046,5705.0
2276,France,FRA,2047,5705.0
2277,France,FRA,2048,5705.0
2278,France,FRA,2049,5705.0
2279,France,FRA,2050,5705.0
2280,French Guiana,GUF,2021,5153.583333333334
2281,French Guiana,GUF,2022,5153.583333333334
2282,French Guiana,GUF,2023,5153.583333333334
2283,French Guiana,GUF,2024,5153.583333333334
2284,French Guiana,GUF,2025,5153.583333333334
2285,French Guiana,GUF,2026,5153.583333333334
2286,French Guiana,GUF,2027,5153.583333333334
2287,French Guiana,GUF,2028,5153.583333333334
2288,French Guiana,GUF,2029,5153.583333333334
2289,French Guiana,GUF,2030,5153.583333333334
2290,French Guiana,GUF,2031,5153.583333333334
2291,French Guiana,GUF,2032,5153.583333333334
2292,French Guiana,GUF,2033,5153.583333333334
2293,French Guiana,GUF,2034,5153.583333333334
2294,French Guiana,GUF,2035,5153.583333333334
2295,French Guiana,GUF,2036,5153.583333333334
2296,French Guiana,GUF,2037,5153.583333333334
2297,French Guiana,GUF,2038,5153.583333333334
2298,French Guiana,GUF,2039,5153.583333333334
2299,French Guiana,GUF,2040,5153.583333333334
2300,French Guiana,GUF,2041,5153.583333333334
2301,French Guiana,GUF,2042,5153.583333333334
2302,French Guiana,GUF,2043,5153.583333333334
2303,French Guiana,GUF,2044,5153.583333333334
2304,French Guiana,GUF,2045,5153.583333333334
2305,French Guiana,GUF,2046,5153.583333333334
2306,French Guiana,GUF,2047,5153.583333333334
2307,French Guiana,GUF,2048,5153.583333333334
2308,French Guiana,GUF,2049,5153.583333333334
2309,French Guiana,GUF,2050,5153.583333333334
2310,French Polynesia,PYF,2021,5153.583333333334
2311,French Polynesia,PYF,2022,5153.583333333334
2312,French Polynesia,PYF,2023,5153.583333333334
2313,French Polynesia,PYF,2024,5153.583333333334
2314,French Polynesia,PYF,2025,5153.583333333334
2315,French Polynesia,PYF,2026,5153.583333333334
2316,French Polynesia,PYF,2027,5153.583333333334
2317,French Polynesia,PYF,2028,5153.583333333334
2318,French Polynesia,PYF,2029,5153.583333333334
2319,French Polynesia,PYF,2030,5153.583333333334
2320,French Polynesia,PYF,2031,5153.583333333334
2321,French Polynesia,PYF,2032,5153.583333333334
2322,French Polynesia,PYF,2033,5153.583333333334
2323,French Polynesia,PYF,2034,5153.583333333334
2324,French Polynesia,PYF,2035,5153.583333333334
2325,French Polynesia,PYF,2036,5153.583333333334
2326,French Polynesia,PYF,2037,5153.583333333334
2327,French Polynesia,PYF,2038,5153.583333333334
2328,French Polynesia,PYF,2039,5153.583333333334
2329,French Polynesia,PYF,2040,5153.583333333334
2330,French Polynesia,PYF,2041,5153.583333333334
2331,French Polynesia,PYF,2042,5153.583333333334
2332,French Polynesia,PYF,2043,5153.583333333334
2333,French Polynesia,PYF,2044,5153.583333333334
2334,French Polynesia,PYF,2045,5153.583333333334
2335,French Polynesia,PYF,2046,5153.583333333334
2336,French Polynesia,PYF,2047,5153.583333333334
2337,French Polynesia,PYF,2048,5153.583333333334
2338,French Polynesia,PYF,2049,5153.583333333334
2339,French Polynesia,PYF,2050,5153.583333333334
2340,French Southern Territories,ATF,2021,5153.583333333334
2341,French Southern Territories,ATF,2022,5153.583333333334
2342,French Southern Territories,ATF,2023,5153.583333333334
2343,French Southern Territories,ATF,2024,5153.583333333334
2344,French Southern Territories,ATF,2025,5153.583333333334
2345,French Southern Territories,ATF,2026,5153.583333333334
2346,French Southern Territories,ATF,2027,5153.583333333334
2347,French Southern Territories,ATF,2028,5153.583333333334
2348,French Southern Territories,ATF,2029,5153.583333333334
2349,French Southern Territories,ATF,2030,5153.583333333334
2350,French Southern Territories,ATF,2031,5153.583333333334
2351,French Southern Territories,ATF,2032,5153.583333333334
2352,French Southern Territories,ATF,2033,5153.583333333334
2353,French Southern Territories,ATF,2034,5153.583333333334
2354,French Southern Territories,ATF,2035,5153.583333333334
2355,French Southern Territories,ATF,2036,5153.583333333334
2356,French Southern Territories,ATF,2037,5153.583333333334
2357,French Southern Territories,ATF,2038,5153.583333333334
2358,French Southern Territories,ATF,2039,5153.583333333334
2359,French Southern Territories,ATF,2040,5153.583333333334
2360,French Southern Territories,ATF,2041,5153.583333333334
2361,French Southern Territories,ATF,2042,5153.583333333334
2362,French Southern Territories,ATF,2043,5153.583333333334
2363,French Southern Territories,ATF,2044,5153.583333333334
2364,French Southern Territories,ATF,2045,5153.583333333334
2365,French Southern Territories,ATF,2046,5153.583333333334
2366,French Southern Territories,ATF,2047,5153.583333333334
2367,French Southern Territories,ATF,2048,5153.583333333334
2368,French Southern Territories,ATF,2049,5153.583333333334
2369,French Southern Territories,ATF,2050,5153.583333333334
2370,Gabon,GAB,2021,5153.583333333334
2371,Gabon,GAB,2022,5153.583333333334
2372,Gabon,GAB,2023,5153.583333333334
2373,Gabon,GAB,2024,5153.583333333334
2374,Gabon,GAB,2025,5153.583333333334
2375,Gabon,GAB,2026,5153.583333333334
2376,Gabon,GAB,2027,5153.583333333334
2377,Gabon,GAB,2028,5153.583333333334
2378,Gabon,GAB,2029,5153.583333333334
2379,Gabon,GAB,2030,5153.583333333334
2380,Gabon,GAB,2031,5153.583333333334
2381,Gabon,GAB,2032,5153.583333333334
2382,Gabon,GAB,2033,5153.583333333334
2383,Gabon,GAB,2034,5153.583333333334
2384,Gabon,GAB,2035,5153.583333333334
2385,Gabon,GAB,2036,5153.583333333334
2386,Gabon,GAB,2037,5153.583333333334
2387,Gabon,GAB,2038,5153.583333333334
2388,Gabon,GAB,2039,5153.583333333334
2389,Gabon,GAB,2040,5153.583333333334
2390,Gabon,GAB,2041,5153.583333333334
2391,Gabon,GAB,2042,5153.583333333334
2392,Gabon,GAB,2043,5153.583333333334
2393,Gabon,GAB,2044,5153.583333333334
2394,Gabon,GAB,2045,5153.583333333334
2395,Gabon,GAB,2046,5153.583333333334
2396,Gabon,GAB,2047,5153.583333333334
2397,Gabon,GAB,2048,5153.583333333334
2398,Gabon,GAB,2049,5153.583333333334
2399,Gabon,GAB,2050,5153.583333333334
2400,Gambia,GMB,2021,5153.583333333334
2401,Gambia,GMB,2022,5153.583333333334
2402,Gambia,GMB,2023,5153.583333333334
2403,Gambia,GMB,2024,5153.583333333334
2404,Gambia,GMB,2025,5153.583333333334
2405,Gambia,GMB,2026,5153.583333333334
2406,Gambia,GMB,2027,5153.583333333334
2407,Gambia,GMB,2028,5153.583333333334
2408,Gambia,GMB,2029,5153.583333333334
2409,Gambia,GMB,2030,5153.583333333334
2410,Gambia,GMB,2031,5153.583333333334
2411,Gambia,GMB,2032,5153.583333333334
2412,Gambia,GMB,2033,5153.583333333334
2413,Gambia,GMB,2034,5153.583333333334
2414,Gambia,GMB,2035,5153.583333333334
2415,Gambia,GMB,2036,5153.583333333334
2416,Gambia,GMB,2037,5153.583333333334
2417,Gambia,GMB,2038,5153.583333333334
2418,Gambia,GMB,2039,5153.583333333334
2419,Gambia,GMB,2040,5153.583333333334
2420,Gambia,GMB,2041,5153.583333333334
2421,Gambia,GMB,2042,5153.583333333334
2422,Gambia,GMB,2043,5153.583333333334
2423,Gambia,GMB,2044,5153.583333333334
2424,Gambia,GMB,2045,5153.583333333334
2425,Gambia,GMB,2046,5153.583333333334
2426,Gambia,GMB,2047,5153.583333333334
2427,Gambia,GMB,2048,5153.583333333334
2428,Gambia,GMB,2049,5153.583333333334
2429,Gambia,GMB,2050,5153.583333333334
2430,Georgia,GEO,2021,4050.5
2431,Georgia,GEO,2022,4050.5
2432,Georgia,GEO,2023,4050.5
2433,Georgia,GEO,2024,4050.5
2434,Georgia,GEO,2025,4050.5
2435,Georgia,GEO,2026,4050.5
2436,Georgia,GEO,2027,4050.5
2437,Georgia,GEO,2028,4050.5
2438,Georgia,GEO,2029,4050.5
2439,Georgia,GEO,2030,4050.5
2440,Georgia,GEO,2031,4050.5
2441,Georgia,GEO,2032,4050.5
2442,Georgia,GEO,2033,4050.5
2443,Georgia,GEO,2034,4050.5
2444,Georgia,GEO,2035,4050.5
2445,Georgia,GEO,2036,4050.5
2446,Georgia,GEO,2037,4050.5
2447,Georgia,GEO,2038,4050.5
2448,Georgia,GEO,2039,4050.5
2449,Georgia,GEO,2040,4050.5
2450,Georgia,GEO,2041,4050.5
2451,Georgia,GEO,2042,4050.5
2452,Georgia,GEO,2043,4050.5
2453,Georgia,GEO,2044,4050.5
2454,Georgia,GEO,2045,4050.5
2455,Georgia,GEO,2046,4050.5
2456,Georgia,GEO,2047,4050.5
2457,Georgia,GEO,2048,4050.5
2458,Georgia,GEO,2049,4050.5
2459,Georgia,GEO,2050,4050.5
2460,Germany,DEU,2021,6256.666666666667
2461,Germany,DEU,2022,6256.666666666667
2462,Germany,DEU,2023,6256.666666666667
2463,Germany,DEU,2024,6256.666666666667
2464,Germany,DEU,2025,6256.666666666667
2465,Germany,DEU,2026,6256.666666666667
2466,Germany,DEU,2027,6256.666666666667
2467,Germany,DEU,2028,6256.666666666667
2468,Germany,DEU,2029,6256.666666666667
2469,Germany,DEU,2030,6256.666666666667
2470,Germany,DEU,2031,6256.666666666667
2471,Germany,DEU,2032,6256.666666666667
2472,Germany,DEU,2033,6256.666666666667
2473,Germany,DEU,2034,6256.666666666667
2474,Germany,DEU,2035,6256.666666666667
2475,Germany,DEU,2036,6256.666666666667
2476,Germany,DEU,2037,6256.666666666667
2477,Germany,DEU,2038,6256.666666666667
2478,Germany,DEU,2039,6256.666666666667
2479,Germany,DEU,2040,6256.666666666667
2480,Germany,DEU,2041,6256.666666666667
2481,Germany,DEU,2042,6256.666666666667
2482,Germany,DEU,2043,6256.666666666667
2483,Germany,DEU,2044,6256.666666666667
2484,Germany,DEU,2045,6256.666666666667
2485,Germany,DEU,2046,6256.666666666667
2486,Germany,DEU,2047,6256.666666666667
2487,Germany,DEU,2048,6256.666666666667
2488,Germany,DEU,2049,6256.666666666667
2489,Germany,DEU,2050,6256.666666666667
2490,Ghana,GHA,2021,5153.583333333334
2491,Ghana,GHA,2022,5153.583333333334
2492,Ghana,GHA,2023,5153.583333333334
2493,Ghana,GHA,2024,5153.583333333334
2494,Ghana,GHA,2025,5153.583333333334
2495,Ghana,GHA,2026,5153.583333333334
2496,Ghana,GHA,2027,5153.583333333334
2497,Ghana,GHA,2028,5153.583333333334
2498,Ghana,GHA,2029,5153.583333333334
2499,Ghana,GHA,2030,5153.583333333334
2500,Ghana,GHA,2031,5153.583333333334
2501,Ghana,GHA,2032,5153.583333333334
2502,Ghana,GHA,2033,5153.583333333334
2503,Ghana,GHA,2034,5153.583333333334
2504,Ghana,GHA,2035,5153.583333333334
2505,Ghana,GHA,2036,5153.583333333334
2506,Ghana,GHA,2037,5153.583333333334
2507,Ghana,GHA,2038,5153.583333333334
2508,Ghana,GHA,2039,5153.583333333334
2509,Ghana,GHA,2040,5153.583333333334
2510,Ghana,GHA,2041,5153.583333333334
2511,Ghana,GHA,2042,5153.583333333334
2512,Ghana,GHA,2043,5153.583333333334
2513,Ghana,GHA,2044,5153.583333333334
2514,Ghana,GHA,2045,5153.583333333334
2515,Ghana,GHA,2046,5153.583333333334
2516,Ghana,GHA,2047,5153.583333333334
2517,Ghana,GHA,2048,5153.583333333334
2518,Ghana,GHA,2049,5153.583333333334
2519,Ghana,GHA,2050,5153.583333333334
2520,Gibraltar,GIB,2021,6256.666666666667
2521,Gibraltar,GIB,2022,6256.666666666667
2522,Gibraltar,GIB,2023,6256.666666666667
2523,Gibraltar,GIB,2024,6256.666666666667
2524,Gibraltar,GIB,2025,6256.666666666667
2525,Gibraltar,GIB,2026,6256.666666666667
2526,Gibraltar,GIB,2027,6256.666666666667
2527,Gibraltar,GIB,2028,6256.666666666667
2528,Gibraltar,GIB,2029,6256.666666666667
2529,Gibraltar,GIB,2030,6256.666666666667
2530,Gibraltar,GIB,2031,6256.666666666667
2531,Gibraltar,GIB,2032,6256.666666666667
2532,Gibraltar,GIB,2033,6256.666666666667
2533,Gibraltar,GIB,2034,6256.666666666667
2534,Gibraltar,GIB,2035,6256.666666666667
2535,Gibraltar,GIB,2036,6256.666666666667
2536,Gibraltar,GIB,2037,6256.666666666667
2537,Gibraltar,GIB,2038,6256.666666666667
2538,Gibraltar,GIB,2039,6256.666666666667
2539,Gibraltar,GIB,2040,6256.666666666667
2540,Gibraltar,GIB,2041,6256.666666666667
2541,Gibraltar,GIB,2042,6256.666666666667
2542,Gibraltar,GIB,2043,6256.666666666667
2543,Gibraltar,GIB,2044,6256.666666666667
2544,Gibraltar,GIB,2045,6256.666666666667
2545,Gibraltar,GIB,2046,6256.666666666667
2546,Gibraltar,GIB,2047,6256.666666666667
2547,Gibraltar,GIB,2048,6256.666666666667
2548,Gibraltar,GIB,2049,6256.666666666667
2549,Gibraltar,GIB,2050,6256.666666666667
2550,Greece,GRC,2021,6256.666666666667
2551,Greece,GRC,2022,6256.666666666667
2552,Greece,GRC,2023,6256.666666666667
2553,Greece,GRC,2024,6256.666666666667
2554,Greece,GRC,2025,6256.666666666667
2555,Greece,GRC,2026,6256.666666666667
2556,Greece,GRC,2027,6256.666666666667
2557,Greece,GRC,2028,6256.666666666667
2558,Greece,GRC,2029,6256.666666666667
2559,Greece,GRC,2030,6256.666666666667
2560,Greece,GRC,2031,6256.666666666667
2561,Greece,GRC,2032,6256.666666666667
2562,Greece,GRC,2033,6256.666666666667
2563,Greece,GRC,2034,6256.666666666667
2564,Greece,GRC,2035,6256.666666666667
2565,Greece,GRC,2036,6256.666666666667
2566,Greece,GRC,2037,6256.666666666667
2567,Greece,GRC,2038,6256.666666666667
2568,Greece,GRC,2039,6256.666666666667
2569,Greece,GRC,2040,6256.666666666667
2570,Greece,GRC,2041,6256.666666666667
2571,Greece,GRC,2042,6256.666666666667
2572,Greece,GRC,2043,6256.666666666667
2573,Greece,GRC,2044,6256.666666666667
2574,Greece,GRC,2045,6256.666666666667
2575,Greece,GRC,2046,6256.666666666667
2576,Greece,GRC,2047,6256.666666666667
2577,Greece,GRC,2048,6256.666666666667
2578,Greece,GRC,2049,6256.666666666667
2579,Greece,GRC,2050,6256.666666666667
2580,Greenland,GRL,2021,5153.583333333334
2581,Greenland,GRL,2022,5153.583333333334
2582,Greenland,GRL,2023,5153.583333333334
2583,Greenland,GRL,2024,5153.583333333334
2584,Greenland,GRL,2025,5153.583333333334
2585,Greenland,GRL,2026,5153.583333333334
2586,Greenland,GRL,2027,5153.583333333334
2587,Greenland,GRL,2028,5153.583333333334
2588,Greenland,GRL,2029,5153.583333333334
2589,Greenland,GRL,2030,5153.583333333334
2590,Greenland,GRL,2031,5153.583333333334
2591,Greenland,GRL,2032,5153.583333333334
2592,Greenland,GRL,2033,5153.583333333334
2593,Greenland,GRL,2034,5153.583333333334
2594,Greenland,GRL,2035,5153.583333333334
2595,Greenland,GRL,2036,5153.583333333334
2596,Greenland,GRL,2037,5153.583333333334
2597,Greenland,GRL,2038,5153.583333333334
2598,Greenland,GRL,2039,5153.583333333334
2599,Greenland,GRL,2040,5153.583333333334
2600,Greenland,GRL,2041,5153.583333333334
2601,Greenland,GRL,2042,5153.583333333334
2602,Greenland,GRL,2043,5153.583333333334
2603,Greenland,GRL,2044,5153.583333333334
2604,Greenland,GRL,2045,5153.583333333334
2605,Greenland,GRL,2046,5153.583333333334
2606,Greenland,GRL,2047,5153.583333333334
2607,Greenland,GRL,2048,5153.583333333334
2608,Greenland,GRL,2049,5153.583333333334
2609,Greenland,GRL,2050,5153.583333333334
2610,Grenada,GRD,2021,5153.583333333334
2611,Grenada,GRD,2022,5153.583333333334
2612,Grenada,GRD,2023,5153.583333333334
2613,Grenada,GRD,2024,5153.583333333334
2614,Grenada,GRD,2025,5153.583333333334
2615,Grenada,GRD,2026,5153.583333333334
2616,Grenada,GRD,2027,5153.583333333334
2617,Grenada,GRD,2028,5153.583333333334
2618,Grenada,GRD,2029,5153.583333333334
2619,Grenada,GRD,2030,5153.583333333334
2620,Grenada,GRD,2031,5153.583333333334
2621,Grenada,GRD,2032,5153.583333333334
2622,Grenada,GRD,2033,5153.583333333334
2623,Grenada,GRD,2034,5153.583333333334
2624,Grenada,GRD,2035,5153.583333333334
2625,Grenada,GRD,2036,5153.583333333334
2626,Grenada,GRD,2037,5153.583333333334
2627,Grenada,GRD,2038,5153.583333333334
2628,Grenada,GRD,2039,5153.583333333334
2629,Grenada,GRD,2040,5153.583333333334
2630,Grenada,GRD,2041,5153.583333333334
2631,Grenada,GRD,2042,5153.583333333334
2632,Grenada,GRD,2043,5153.583333333334
2633,Grenada,GRD,2044,5153.583333333334
2634,Grenada,GRD,2045,5153.583333333334
2635,Grenada,GRD,2046,5153.583333333334
2636,Grenada,GRD,2047,5153.583333333334
2637,Grenada,GRD,2048,5153.583333333334
2638,Grenada,GRD,2049,5153.583333333334
2639,Grenada,GRD,2050,5153.583333333334
2640,Guadeloupe,GLP,2021,5153.583333333334
2641,Guadeloupe,GLP,2022,5153.583333333334
2642,Guadeloupe,GLP,2023,5153.583333333334
2643,Guadeloupe,GLP,2024,5153.583333333334
2644,Guadeloupe,GLP,2025,5153.583333333334
2645,Guadeloupe,GLP,2026,5153.583333333334
2646,Guadeloupe,GLP,2027,5153.583333333334
2647,Guadeloupe,GLP,2028,5153.583333333334
2648,Guadeloupe,GLP,2029,5153.583333333334
2649,Guadeloupe,GLP,2030,5153.583333333334
2650,Guadeloupe,GLP,2031,5153.583333333334
2651,Guadeloupe,GLP,2032,5153.583333333334
2652,Guadeloupe,GLP,2033,5153.583333333334
2653,Guadeloupe,GLP,2034,5153.583333333334
2654,Guadeloupe,GLP,2035,5153.583333333334
2655,Guadeloupe,GLP,2036,5153.583333333334
2656,Guadeloupe,GLP,2037,5153.583333333334
2657,Guadeloupe,GLP,2038,5153.583333333334
2658,Guadeloupe,GLP,2039,5153.583333333334
2659,Guadeloupe,GLP,2040,5153.583333333334
2660,Guadeloupe,GLP,2041,5153.583333333334
2661,Guadeloupe,GLP,2042,5153.583333333334
2662,Guadeloupe,GLP,2043,5153.583333333334
2663,Guadeloupe,GLP,2044,5153.583333333334
2664,Guadeloupe,GLP,2045,5153.583333333334
2665,Guadeloupe,GLP,2046,5153.583333333334
2666,Guadeloupe,GLP,2047,5153.583333333334
2667,Guadeloupe,GLP,2048,5153.583333333334
2668,Guadeloupe,GLP,2049,5153.583333333334
2669,Guadeloupe,GLP,2050,5153.583333333334
2670,Guam,GUM,2021,5153.583333333334
2671,Guam,GUM,2022,5153.583333333334
2672,Guam,GUM,2023,5153.583333333334
2673,Guam,GUM,2024,5153.583333333334
2674,Guam,GUM,2025,5153.583333333334
2675,Guam,GUM,2026,5153.583333333334
2676,Guam,GUM,2027,5153.583333333334
2677,Guam,GUM,2028,5153.583333333334
2678,Guam,GUM,2029,5153.583333333334
2679,Guam,GUM,2030,5153.583333333334
2680,Guam,GUM,2031,5153.583333333334
2681,Guam,GUM,2032,5153.583333333334
2682,Guam,GUM,2033,5153.583333333334
2683,Guam,GUM,2034,5153.583333333334
2684,Guam,GUM,2035,5153.583333333334
2685,Guam,GUM,2036,5153.583333333334
2686,Guam,GUM,2037,5153.583333333334
2687,Guam,GUM,2038,5153.583333333334
2688,Guam,GUM,2039,5153.583333333334
2689,Guam,GUM,2040,5153.583333333334
2690,Guam,GUM,2041,5153.583333333334
2691,Guam,GUM,2042,5153.583333333334
2692,Guam,GUM,2043,5153.583333333334
2693,Guam,GUM,2044,5153.583333333334
2694,Guam,GUM,2045,5153.583333333334
2695,Guam,GUM,2046,5153.583333333334
2696,Guam,GUM,2047,5153.583333333334
2697,Guam,GUM,2048,5153.583333333334
2698,Guam,GUM,2049,5153.583333333334
2699,Guam,GUM,2050,5153.583333333334
2700,Guatemala,GTM,2021,5153.583333333334
2701,Guatemala,GTM,2022,5153.583333333334
2702,Guatemala,GTM,2023,5153.583333333334
2703,Guatemala,GTM,2024,5153.583333333334
2704,Guatemala,GTM,2025,5153.583333333334
2705,Guatemala,GTM,2026,5153.583333333334
2706,Guatemala,GTM,2027,5153.583333333334
2707,Guatemala,GTM,2028,5153.583333333334
2708,Guatemala,GTM,2029,5153.583333333334
2709,Guatemala,GTM,2030,5153.583333333334
2710,Guatemala,GTM,2031,5153.583333333334
2711,Guatemala,GTM,2032,5153.583333333334
2712,Guatemala,GTM,2033,5153.583333333334
2713,Guatemala,GTM,2034,5153.583333333334
2714,Guatemala,GTM,2035,5153.583333333334
2715,Guatemala,GTM,2036,5153.583333333334
2716,Guatemala,GTM,2037,5153.583333333334
2717,Guatemala,GTM,2038,5153.583333333334
2718,Guatemala,GTM,2039,5153.583333333334
2719,Guatemala,GTM,2040,5153.583333333334
2720,Guatemala,GTM,2041,5153.583333333334
2721,Guatemala,GTM,2042,5153.583333333334
2722,Guatemala,GTM,2043,5153.583333333334
2723,Guatemala,GTM,2044,5153.583333333334
2724,Guatemala,GTM,2045,5153.583333333334
2725,Guatemala,GTM,2046,5153.583333333334
2726,Guatemala,GTM,2047,5153.583333333334
2727,Guatemala,GTM,2048,5153.583333333334
2728,Guatemala,GTM,2049,5153.583333333334
2729,Guatemala,GTM,2050,5153.583333333334
2730,Guernsey,GGY,2021,6256.666666666667
2731,Guernsey,GGY,2022,6256.666666666667
2732,Guernsey,GGY,2023,6256.666666666667
2733,Guernsey,GGY,2024,6256.666666666667
2734,Guernsey,GGY,2025,6256.666666666667
2735,Guernsey,GGY,2026,6256.666666666667
2736,Guernsey,GGY,2027,6256.666666666667
2737,Guernsey,GGY,2028,6256.666666666667
2738,Guernsey,GGY,2029,6256.666666666667
2739,Guernsey,GGY,2030,6256.666666666667
2740,Guernsey,GGY,2031,6256.666666666667
2741,Guernsey,GGY,2032,6256.666666666667
2742,Guernsey,GGY,2033,6256.666666666667
2743,Guernsey,GGY,2034,6256.666666666667
2744,Guernsey,GGY,2035,6256.666666666667
2745,Guernsey,GGY,2036,6256.666666666667
2746,Guernsey,GGY,2037,6256.666666666667
2747,Guernsey,GGY,2038,6256.666666666667
2748,Guernsey,GGY,2039,6256.666666666667
2749,Guernsey,GGY,2040,6256.666666666667
2750,Guernsey,GGY,2041,6256.666666666667
2751,Guernsey,GGY,2042,6256.666666666667
2752,Guernsey,GGY,2043,6256.666666666667
