,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_water_borne
3089,Grenada,GRD,2046,0.09697775308733297
3090,Grenada,GRD,2047,0.09697775308733297
3091,Grenada,GRD,2048,0.09697775308733297
3092,Grenada,GRD,2049,0.09697775308733297
3093,Grenada,GRD,2050,0.09697775308733297
3094,Greenland,GRL,2017,0.09697775308733297
3095,Greenland,GRL,2018,0.09697775308733297
3096,Greenland,GRL,2019,0.09697775308733297
3097,Greenland,GRL,2020,0.09697775308733297
3098,Greenland,GRL,2021,0.09697775308733297
3099,Greenland,GRL,2022,0.09697775308733297
3100,Greenland,GRL,2023,0.09697775308733297
3101,Greenland,GRL,2024,0.09697775308733297
3102,Greenland,GRL,2025,0.09697775308733297
3103,Greenland,GRL,2026,0.09697775308733297
3104,Greenland,GRL,2027,0.09697775308733297
3105,Greenland,GRL,2028,0.09697775308733297
3106,Greenland,GRL,2029,0.09697775308733297
3107,Greenland,GRL,2030,0.09697775308733297
3108,Greenland,GRL,2031,0.09697775308733297
3109,Greenland,GRL,2032,0.09697775308733297
3110,Greenland,GRL,2033,0.09697775308733297
3111,Greenland,GRL,2034,0.09697775308733297
3112,Greenland,GRL,2035,0.09697775308733297
3113,Greenland,GRL,2036,0.09697775308733297
3114,Greenland,GRL,2037,0.09697775308733297
3115,Greenland,GRL,2038,0.09697775308733297
3116,Greenland,GRL,2039,0.09697775308733297
3117,Greenland,GRL,2040,0.09697775308733297
3118,Greenland,GRL,2041,0.09697775308733297
3119,Greenland,GRL,2042,0.09697775308733297
3120,Greenland,GRL,2043,0.09697775308733297
3121,Greenland,GRL,2044,0.09697775308733297
3122,Greenland,GRL,2045,0.09697775308733297
3123,Greenland,GRL,2046,0.09697775308733297
3124,Greenland,GRL,2047,0.09697775308733297
3125,Greenland,GRL,2048,0.09697775308733297
3126,Greenland,GRL,2049,0.09697775308733297
3127,Greenland,GRL,2050,0.09697775308733297
3128,Guatemala,GTM,2017,0.09697775308733297
3129,Guatemala,GTM,2018,0.09697775308733297
3130,Guatemala,GTM,2019,0.09697775308733297
3131,Guatemala,GTM,2020,0.09697775308733297
3132,Guatemala,GTM,2021,0.09697775308733297
3133,Guatemala,GTM,2022,0.09697775308733297
3134,Guatemala,GTM,2023,0.09697775308733297
3135,Guatemala,GTM,2024,0.09697775308733297
3136,Guatemala,GTM,2025,0.09697775308733297
3137,Guatemala,GTM,2026,0.09697775308733297
3138,Guatemala,GTM,2027,0.09697775308733297
3139,Guatemala,GTM,2028,0.09697775308733297
3140,Guatemala,GTM,2029,0.09697775308733297
3141,Guatemala,GTM,2030,0.09697775308733297
3142,Guatemala,GTM,2031,0.09697775308733297
3143,Guatemala,GTM,2032,0.09697775308733297
3144,Guatemala,GTM,2033,0.09697775308733297
3145,Guatemala,GTM,2034,0.09697775308733297
3146,Guatemala,GTM,2035,0.09697775308733297
3147,Guatemala,GTM,2036,0.09697775308733297
3148,Guatemala,GTM,2037,0.09697775308733297
3149,Guatemala,GTM,2038,0.09697775308733297
3150,Guatemala,GTM,2039,0.09697775308733297
3151,Guatemala,GTM,2040,0.09697775308733297
3152,Guatemala,GTM,2041,0.09697775308733297
3153,Guatemala,GTM,2042,0.09697775308733297
3154,Guatemala,GTM,2043,0.09697775308733297
3155,Guatemala,GTM,2044,0.09697775308733297
3156,Guatemala,GTM,2045,0.09697775308733297
3157,Guatemala,GTM,2046,0.09697775308733297
3158,Guatemala,GTM,2047,0.09697775308733297
3159,Guatemala,GTM,2048,0.09697775308733297
3160,Guatemala,GTM,2049,0.09697775308733297
3161,Guatemala,GTM,2050,0.09697775308733297
3162,Guam,GUM,2017,0.09697775308733297
3163,Guam,GUM,2018,0.09697775308733297
3164,Guam,GUM,2019,0.09697775308733297
3165,Guam,GUM,2020,0.09697775308733297
3166,Guam,GUM,2021,0.09697775308733297
3167,Guam,GUM,2022,0.09697775308733297
3168,Guam,GUM,2023,0.09697775308733297
3169,Guam,GUM,2024,0.09697775308733297
3170,Guam,GUM,2025,0.09697775308733297
3171,Guam,GUM,2026,0.09697775308733297
3172,Guam,GUM,2027,0.09697775308733297
3173,Guam,GUM,2028,0.09697775308733297
3174,Guam,GUM,2029,0.09697775308733297
3175,Guam,GUM,2030,0.09697775308733297
3176,Guam,GUM,2031,0.09697775308733297
3177,Guam,GUM,2032,0.09697775308733297
3178,Guam,GUM,2033,0.09697775308733297
3179,Guam,GUM,2034,0.09697775308733297
3180,Guam,GUM,2035,0.09697775308733297
3181,Guam,GUM,2036,0.09697775308733297
3182,Guam,GUM,2037,0.09697775308733297
3183,Guam,GUM,2038,0.09697775308733297
3184,Guam,GUM,2039,0.09697775308733297
3185,Guam,GUM,2040,0.09697775308733297
3186,Guam,GUM,2041,0.09697775308733297
3187,Guam,GUM,2042,0.09697775308733297
3188,Guam,GUM,2043,0.09697775308733297
3189,Guam,GUM,2044,0.09697775308733297
3190,Guam,GUM,2045,0.09697775308733297
3191,Guam,GUM,2046,0.09697775308733297
3192,Guam,GUM,2047,0.09697775308733297
3193,Guam,GUM,2048,0.09697775308733297
3194,Guam,GUM,2049,0.09697775308733297
3195,Guam,GUM,2050,0.09697775308733297
3196,Guyana,GUY,2017,0.09697775308733297
3197,Guyana,GUY,2018,0.09697775308733297
3198,Guyana,GUY,2019,0.09697775308733297
3199,Guyana,GUY,2020,0.09697775308733297
3200,Guyana,GUY,2021,0.09697775308733297
3201,Guyana,GUY,2022,0.09697775308733297
3202,Guyana,GUY,2023,0.09697775308733297
3203,Guyana,GUY,2024,0.09697775308733297
3204,Guyana,GUY,2025,0.09697775308733297
3205,Guyana,GUY,2026,0.09697775308733297
3206,Guyana,GUY,2027,0.09697775308733297
3207,Guyana,GUY,2028,0.09697775308733297
3208,Guyana,GUY,2029,0.09697775308733297
3209,Guyana,GUY,2030,0.09697775308733297
3210,Guyana,GUY,2031,0.09697775308733297
3211,Guyana,GUY,2032,0.09697775308733297
3212,Guyana,GUY,2033,0.09697775308733297
3213,Guyana,GUY,2034,0.09697775308733297
3214,Guyana,GUY,2035,0.09697775308733297
3215,Guyana,GUY,2036,0.09697775308733297
3216,Guyana,GUY,2037,0.09697775308733297
3217,Guyana,GUY,2038,0.09697775308733297
3218,Guyana,GUY,2039,0.09697775308733297
3219,Guyana,GUY,2040,0.09697775308733297
3220,Guyana,GUY,2041,0.09697775308733297
3221,Guyana,GUY,2042,0.09697775308733297
3222,Guyana,GUY,2043,0.09697775308733297
3223,Guyana,GUY,2044,0.09697775308733297
3224,Guyana,GUY,2045,0.09697775308733297
3225,Guyana,GUY,2046,0.09697775308733297
3226,Guyana,GUY,2047,0.09697775308733297
3227,Guyana,GUY,2048,0.09697775308733297
3228,Guyana,GUY,2049,0.09697775308733297
3229,Guyana,GUY,2050,0.09697775308733297
3230,High income,HIC,2017,0.09697775308733297
3231,High income,HIC,2018,0.09697775308733297
3232,High income,HIC,2019,0.09697775308733297
3233,High income,HIC,2020,0.09697775308733297
3234,High income,HIC,2021,0.09697775308733297
3235,High income,HIC,2022,0.09697775308733297
3236,High income,HIC,2023,0.09697775308733297
3237,High income,HIC,2024,0.09697775308733297
3238,High income,HIC,2025,0.09697775308733297
3239,High income,HIC,2026,0.09697775308733297
3240,High income,HIC,2027,0.09697775308733297
3241,High income,HIC,2028,0.09697775308733297
3242,High income,HIC,2029,0.09697775308733297
3243,High income,HIC,2030,0.09697775308733297
3244,High income,HIC,2031,0.09697775308733297
3245,High income,HIC,2032,0.09697775308733297
3246,High income,HIC,2033,0.09697775308733297
3247,High income,HIC,2034,0.09697775308733297
3248,High income,HIC,2035,0.09697775308733297
3249,High income,HIC,2036,0.09697775308733297
3250,High income,HIC,2037,0.09697775308733297
3251,High income,HIC,2038,0.09697775308733297
3252,High income,HIC,2039,0.09697775308733297
3253,High income,HIC,2040,0.09697775308733297
3254,High income,HIC,2041,0.09697775308733297
3255,High income,HIC,2042,0.09697775308733297
3256,High income,HIC,2043,0.09697775308733297
3257,High income,HIC,2044,0.09697775308733297
3258,High income,HIC,2045,0.09697775308733297
3259,High income,HIC,2046,0.09697775308733297
3260,High income,HIC,2047,0.09697775308733297
3261,High income,HIC,2048,0.09697775308733297
3262,High income,HIC,2049,0.09697775308733297
3263,High income,HIC,2050,0.09697775308733297
3264,"Hong Kong SAR, China",HKG,2017,0.09697775308733297
3265,"Hong Kong SAR, China",HKG,2018,0.09697775308733297
3266,"Hong Kong SAR, China",HKG,2019,0.09697775308733297
3267,"Hong Kong SAR, China",HKG,2020,0.09697775308733297
3268,"Hong Kong SAR, China",HKG,2021,0.09697775308733297
3269,"Hong Kong SAR, China",HKG,2022,0.09697775308733297
3270,"Hong Kong SAR, China",HKG,2023,0.09697775308733297
3271,"Hong Kong SAR, China",HKG,2024,0.09697775308733297
3272,"Hong Kong SAR, China",HKG,2025,0.09697775308733297
3273,"Hong Kong SAR, China",HKG,2026,0.09697775308733297
3274,"Hong Kong SAR, China",HKG,2027,0.09697775308733297
3275,"Hong Kong SAR, China",HKG,2028,0.09697775308733297
3276,"Hong Kong SAR, China",HKG,2029,0.09697775308733297
3277,"Hong Kong SAR, China",HKG,2030,0.09697775308733297
3278,"Hong Kong SAR, China",HKG,2031,0.09697775308733297
3279,"Hong Kong SAR, China",HKG,2032,0.09697775308733297
3280,"Hong Kong SAR, China",HKG,2033,0.09697775308733297
3281,"Hong Kong SAR, China",HKG,2034,0.09697775308733297
3282,"Hong Kong SAR, China",HKG,2035,0.09697775308733297
3283,"Hong Kong SAR, China",HKG,2036,0.09697775308733297
3284,"Hong Kong SAR, China",HKG,2037,0.09697775308733297
3285,"Hong Kong SAR, China",HKG,2038,0.09697775308733297
3286,"Hong Kong SAR, China",HKG,2039,0.09697775308733297
3287,"Hong Kong SAR, China",HKG,2040,0.09697775308733297
3288,"Hong Kong SAR, China",HKG,2041,0.09697775308733297
3289,"Hong Kong SAR, China",HKG,2042,0.09697775308733297
3290,"Hong Kong SAR, China",HKG,2043,0.09697775308733297
3291,"Hong Kong SAR, China",HKG,2044,0.09697775308733297
3292,"Hong Kong SAR, China",HKG,2045,0.09697775308733297
3293,"Hong Kong SAR, China",HKG,2046,0.09697775308733297
3294,"Hong Kong SAR, China",HKG,2047,0.09697775308733297
3295,"Hong Kong SAR, China",HKG,2048,0.09697775308733297
3296,"Hong Kong SAR, China",HKG,2049,0.09697775308733297
3297,"Hong Kong SAR, China",HKG,2050,0.09697775308733297
3298,Honduras,HND,2017,0.09697775308733297
3299,Honduras,HND,2018,0.09697775308733297
3300,Honduras,HND,2019,0.09697775308733297
3301,Honduras,HND,2020,0.09697775308733297
3302,Honduras,HND,2021,0.09697775308733297
3303,Honduras,HND,2022,0.09697775308733297
3304,Honduras,HND,2023,0.09697775308733297
3305,Honduras,HND,2024,0.09697775308733297
3306,Honduras,HND,2025,0.09697775308733297
3307,Honduras,HND,2026,0.09697775308733297
3308,Honduras,HND,2027,0.09697775308733297
3309,Honduras,HND,2028,0.09697775308733297
3310,Honduras,HND,2029,0.09697775308733297
3311,Honduras,HND,2030,0.09697775308733297
3312,Honduras,HND,2031,0.09697775308733297
3313,Honduras,HND,2032,0.09697775308733297
3314,Honduras,HND,2033,0.09697775308733297
3315,Honduras,HND,2034,0.09697775308733297
3316,Honduras,HND,2035,0.09697775308733297
3317,Honduras,HND,2036,0.09697775308733297
3318,Honduras,HND,2037,0.09697775308733297
3319,Honduras,HND,2038,0.09697775308733297
3320,Honduras,HND,2039,0.09697775308733297
3321,Honduras,HND,2040,0.09697775308733297
3322,Honduras,HND,2041,0.09697775308733297
3323,Honduras,HND,2042,0.09697775308733297
3324,Honduras,HND,2043,0.09697775308733297
3325,Honduras,HND,2044,0.09697775308733297
3326,Honduras,HND,2045,0.09697775308733297
3327,Honduras,HND,2046,0.09697775308733297
3328,Honduras,HND,2047,0.09697775308733297
3329,Honduras,HND,2048,0.09697775308733297
3330,Honduras,HND,2049,0.09697775308733297
3331,Honduras,HND,2050,0.09697775308733297
3332,Heavily indebted poor countries (HIPC),HPC,2017,0.09697775308733297
3333,Heavily indebted poor countries (HIPC),HPC,2018,0.09697775308733297
3334,Heavily indebted poor countries (HIPC),HPC,2019,0.09697775308733297
3335,Heavily indebted poor countries (HIPC),HPC,2020,0.09697775308733297
3336,Heavily indebted poor countries (HIPC),HPC,2021,0.09697775308733297
3337,Heavily indebted poor countries (HIPC),HPC,2022,0.09697775308733297
3338,Heavily indebted poor countries (HIPC),HPC,2023,0.09697775308733297
3339,Heavily indebted poor countries (HIPC),HPC,2024,0.09697775308733297
3340,Heavily indebted poor countries (HIPC),HPC,2025,0.09697775308733297
3341,Heavily indebted poor countries (HIPC),HPC,2026,0.09697775308733297
3342,Heavily indebted poor countries (HIPC),HPC,2027,0.09697775308733297
3343,Heavily indebted poor countries (HIPC),HPC,2028,0.09697775308733297
3344,Heavily indebted poor countries (HIPC),HPC,2029,0.09697775308733297
3345,Heavily indebted poor countries (HIPC),HPC,2030,0.09697775308733297
3346,Heavily indebted poor countries (HIPC),HPC,2031,0.09697775308733297
3347,Heavily indebted poor countries (HIPC),HPC,2032,0.09697775308733297
3348,Heavily indebted poor countries (HIPC),HPC,2033,0.09697775308733297
3349,Heavily indebted poor countries (HIPC),HPC,2034,0.09697775308733297
3350,Heavily indebted poor countries (HIPC),HPC,2035,0.09697775308733297
3351,Heavily indebted poor countries (HIPC),HPC,2036,0.09697775308733297
3352,Heavily indebted poor countries (HIPC),HPC,2037,0.09697775308733297
3353,Heavily indebted poor countries (HIPC),HPC,2038,0.09697775308733297
3354,Heavily indebted poor countries (HIPC),HPC,2039,0.09697775308733297
3355,Heavily indebted poor countries (HIPC),HPC,2040,0.09697775308733297
3356,Heavily indebted poor countries (HIPC),HPC,2041,0.09697775308733297
3357,Heavily indebted poor countries (HIPC),HPC,2042,0.09697775308733297
3358,Heavily indebted poor countries (HIPC),HPC,2043,0.09697775308733297
3359,Heavily indebted poor countries (HIPC),HPC,2044,0.09697775308733297
3360,Heavily indebted poor countries (HIPC),HPC,2045,0.09697775308733297
3361,Heavily indebted poor countries (HIPC),HPC,2046,0.09697775308733297
3362,Heavily indebted poor countries (HIPC),HPC,2047,0.09697775308733297
3363,Heavily indebted poor countries (HIPC),HPC,2048,0.09697775308733297
3364,Heavily indebted poor countries (HIPC),HPC,2049,0.09697775308733297
3365,Heavily indebted poor countries (HIPC),HPC,2050,0.09697775308733297
3366,Croatia,HRV,2017,0.015464293529797942
3367,Croatia,HRV,2018,0.015464293529797942
3368,Croatia,HRV,2019,0.015464293529797942
3369,Croatia,HRV,2020,0.015464293529797942
3370,Croatia,HRV,2021,0.015464293529797942
3371,Croatia,HRV,2022,0.015464293529797942
3372,Croatia,HRV,2023,0.015464293529797942
3373,Croatia,HRV,2024,0.015464293529797942
3374,Croatia,HRV,2025,0.015464293529797942
3375,Croatia,HRV,2026,0.015464293529797942
3376,Croatia,HRV,2027,0.015464293529797942
3377,Croatia,HRV,2028,0.015464293529797942
3378,Croatia,HRV,2029,0.015464293529797942
3379,Croatia,HRV,2030,0.015464293529797942
3380,Croatia,HRV,2031,0.015464293529797942
3381,Croatia,HRV,2032,0.015464293529797942
3382,Croatia,HRV,2033,0.015464293529797942
3383,Croatia,HRV,2034,0.015464293529797942
3384,Croatia,HRV,2035,0.015464293529797942
3385,Croatia,HRV,2036,0.015464293529797942
3386,Croatia,HRV,2037,0.015464293529797942
3387,Croatia,HRV,2038,0.015464293529797942
3388,Croatia,HRV,2039,0.015464293529797942
3389,Croatia,HRV,2040,0.015464293529797942
3390,Croatia,HRV,2041,0.015464293529797942
3391,Croatia,HRV,2042,0.015464293529797942
3392,Croatia,HRV,2043,0.015464293529797942
3393,Croatia,HRV,2044,0.015464293529797942
3394,Croatia,HRV,2045,0.015464293529797942
3395,Croatia,HRV,2046,0.015464293529797942
3396,Croatia,HRV,2047,0.015464293529797942
3397,Croatia,HRV,2048,0.015464293529797942
3398,Croatia,HRV,2049,0.015464293529797942
3399,Croatia,HRV,2050,0.015464293529797942
3400,Haiti,HTI,2017,0.09697775308733297
3401,Haiti,HTI,2018,0.09697775308733297
3402,Haiti,HTI,2019,0.09697775308733297
3403,Haiti,HTI,2020,0.09697775308733297
3404,Haiti,HTI,2021,0.09697775308733297
3405,Haiti,HTI,2022,0.09697775308733297
3406,Haiti,HTI,2023,0.09697775308733297
3407,Haiti,HTI,2024,0.09697775308733297
3408,Haiti,HTI,2025,0.09697775308733297
3409,Haiti,HTI,2026,0.09697775308733297
3410,Haiti,HTI,2027,0.09697775308733297
3411,Haiti,HTI,2028,0.09697775308733297
3412,Haiti,HTI,2029,0.09697775308733297
3413,Haiti,HTI,2030,0.09697775308733297
3414,Haiti,HTI,2031,0.09697775308733297
3415,Haiti,HTI,2032,0.09697775308733297
3416,Haiti,HTI,2033,0.09697775308733297
3417,Haiti,HTI,2034,0.09697775308733297
3418,Haiti,HTI,2035,0.09697775308733297
3419,Haiti,HTI,2036,0.09697775308733297
3420,Haiti,HTI,2037,0.09697775308733297
3421,Haiti,HTI,2038,0.09697775308733297
3422,Haiti,HTI,2039,0.09697775308733297
3423,Haiti,HTI,2040,0.09697775308733297
3424,Haiti,HTI,2041,0.09697775308733297
3425,Haiti,HTI,2042,0.09697775308733297
3426,Haiti,HTI,2043,0.09697775308733297
3427,Haiti,HTI,2044,0.09697775308733297
3428,Haiti,HTI,2045,0.09697775308733297
3429,Haiti,HTI,2046,0.09697775308733297
3430,Haiti,HTI,2047,0.09697775308733297
3431,Haiti,HTI,2048,0.09697775308733297
3432,Haiti,HTI,2049,0.09697775308733297
3433,Haiti,HTI,2050,0.09697775308733297
3434,Hungary,HUN,2017,0.0
3435,Hungary,HUN,2018,0.0
3436,Hungary,HUN,2019,0.0
3437,Hungary,HUN,2020,0.0
3438,Hungary,HUN,2021,0.0
3439,Hungary,HUN,2022,0.0
3440,Hungary,HUN,2023,0.0
3441,Hungary,HUN,2024,0.0
3442,Hungary,HUN,2025,0.0
3443,Hungary,HUN,2026,0.0
3444,Hungary,HUN,2027,0.0
3445,Hungary,HUN,2028,0.0
3446,Hungary,HUN,2029,0.0
3447,Hungary,HUN,2030,0.0
3448,Hungary,HUN,2031,0.0
3449,Hungary,HUN,2032,0.0
3450,Hungary,HUN,2033,0.0
3451,Hungary,HUN,2034,0.0
3452,Hungary,HUN,2035,0.0
3453,Hungary,HUN,2036,0.0
3454,Hungary,HUN,2037,0.0
3455,Hungary,HUN,2038,0.0
3456,Hungary,HUN,2039,0.0
3457,Hungary,HUN,2040,0.0
3458,Hungary,HUN,2041,0.0
3459,Hungary,HUN,2042,0.0
3460,Hungary,HUN,2043,0.0
3461,Hungary,HUN,2044,0.0
3462,Hungary,HUN,2045,0.0
3463,Hungary,HUN,2046,0.0
3464,Hungary,HUN,2047,0.0
3465,Hungary,HUN,2048,0.0
3466,Hungary,HUN,2049,0.0
3467,Hungary,HUN,2050,0.0
3468,IBRD only,IBD,2017,0.09697775308733297
3469,IBRD only,IBD,2018,0.09697775308733297
3470,IBRD only,IBD,2019,0.09697775308733297
3471,IBRD only,IBD,2020,0.09697775308733297
3472,IBRD only,IBD,2021,0.09697775308733297
3473,IBRD only,IBD,2022,0.09697775308733297
3474,IBRD only,IBD,2023,0.09697775308733297
3475,IBRD only,IBD,2024,0.09697775308733297
3476,IBRD only,IBD,2025,0.09697775308733297
3477,IBRD only,IBD,2026,0.09697775308733297
3478,IBRD only,IBD,2027,0.09697775308733297
3479,IBRD only,IBD,2028,0.09697775308733297
3480,IBRD only,IBD,2029,0.09697775308733297
3481,IBRD only,IBD,2030,0.09697775308733297
3482,IBRD only,IBD,2031,0.09697775308733297
3483,IBRD only,IBD,2032,0.09697775308733297
3484,IBRD only,IBD,2033,0.09697775308733297
3485,IBRD only,IBD,2034,0.09697775308733297
3486,IBRD only,IBD,2035,0.09697775308733297
3487,IBRD only,IBD,2036,0.09697775308733297
3488,IBRD only,IBD,2037,0.09697775308733297
3489,IBRD only,IBD,2038,0.09697775308733297
3490,IBRD only,IBD,2039,0.09697775308733297
3491,IBRD only,IBD,2040,0.09697775308733297
3492,IBRD only,IBD,2041,0.09697775308733297
3493,IBRD only,IBD,2042,0.09697775308733297
3494,IBRD only,IBD,2043,0.09697775308733297
3495,IBRD only,IBD,2044,0.09697775308733297
3496,IBRD only,IBD,2045,0.09697775308733297
3497,IBRD only,IBD,2046,0.09697775308733297
3498,IBRD only,IBD,2047,0.09697775308733297
3499,IBRD only,IBD,2048,0.09697775308733297
3500,IBRD only,IBD,2049,0.09697775308733297
3501,IBRD only,IBD,2050,0.09697775308733297
3502,IDA & IBRD total,IBT,2017,0.09697775308733297
3503,IDA & IBRD total,IBT,2018,0.09697775308733297
3504,IDA & IBRD total,IBT,2019,0.09697775308733297
3505,IDA & IBRD total,IBT,2020,0.09697775308733297
3506,IDA & IBRD total,IBT,2021,0.09697775308733297
3507,IDA & IBRD total,IBT,2022,0.09697775308733297
3508,IDA & IBRD total,IBT,2023,0.09697775308733297
3509,IDA & IBRD total,IBT,2024,0.09697775308733297
3510,IDA & IBRD total,IBT,2025,0.09697775308733297
3511,IDA & IBRD total,IBT,2026,0.09697775308733297
3512,IDA & IBRD total,IBT,2027,0.09697775308733297
3513,IDA & IBRD total,IBT,2028,0.09697775308733297
3514,IDA & IBRD total,IBT,2029,0.09697775308733297
3515,IDA & IBRD total,IBT,2030,0.09697775308733297
3516,IDA & IBRD total,IBT,2031,0.09697775308733297
3517,IDA & IBRD total,IBT,2032,0.09697775308733297
3518,IDA & IBRD total,IBT,2033,0.09697775308733297
3519,IDA & IBRD total,IBT,2034,0.09697775308733297
3520,IDA & IBRD total,IBT,2035,0.09697775308733297
3521,IDA & IBRD total,IBT,2036,0.09697775308733297
3522,IDA & IBRD total,IBT,2037,0.09697775308733297
3523,IDA & IBRD total,IBT,2038,0.09697775308733297
3524,IDA & IBRD total,IBT,2039,0.09697775308733297
3525,IDA & IBRD total,IBT,2040,0.09697775308733297
3526,IDA & IBRD total,IBT,2041,0.09697775308733297
3527,IDA & IBRD total,IBT,2042,0.09697775308733297
3528,IDA & IBRD total,IBT,2043,0.09697775308733297
3529,IDA & IBRD total,IBT,2044,0.09697775308733297
3530,IDA & IBRD total,IBT,2045,0.09697775308733297
3531,IDA & IBRD total,IBT,2046,0.09697775308733297
3532,IDA & IBRD total,IBT,2047,0.09697775308733297
3533,IDA & IBRD total,IBT,2048,0.09697775308733297
3534,IDA & IBRD total,IBT,2049,0.09697775308733297
3535,IDA & IBRD total,IBT,2050,0.09697775308733297
3536,IDA total,IDA,2017,0.09697775308733297
3537,IDA total,IDA,2018,0.09697775308733297
3538,IDA total,IDA,2019,0.09697775308733297
3539,IDA total,IDA,2020,0.09697775308733297
3540,IDA total,IDA,2021,0.09697775308733297
3541,IDA total,IDA,2022,0.09697775308733297
3542,IDA total,IDA,2023,0.09697775308733297
3543,IDA total,IDA,2024,0.09697775308733297
3544,IDA total,IDA,2025,0.09697775308733297
3545,IDA total,IDA,2026,0.09697775308733297
3546,IDA total,IDA,2027,0.09697775308733297
3547,IDA total,IDA,2028,0.09697775308733297
3548,IDA total,IDA,2029,0.09697775308733297
3549,IDA total,IDA,2030,0.09697775308733297
3550,IDA total,IDA,2031,0.09697775308733297
3551,IDA total,IDA,2032,0.09697775308733297
3552,IDA total,IDA,2033,0.09697775308733297
3553,IDA total,IDA,2034,0.09697775308733297
3554,IDA total,IDA,2035,0.09697775308733297
