,Nation,iso_code3,Year,cost_enfu_fuel_oil_usd_per_m3
554,Burkina Faso,BFA,2025.0,445.9649123840332
555,Burkina Faso,BFA,2026.0,445.9649123840332
556,Burkina Faso,BFA,2027.0,445.9649123840332
557,Burkina Faso,BFA,2028.0,445.9649123840332
558,Burkina Faso,BFA,2029.0,445.9649123840332
559,Burkina Faso,BFA,2030.0,445.9649123840332
560,Burkina Faso,BFA,2031.0,445.9649123840332
561,Burkina Faso,BFA,2032.0,445.9649123840332
562,Burkina Faso,BFA,2033.0,445.9649123840332
563,Burkina Faso,BFA,2034.0,445.9649123840332
564,Burkina Faso,BFA,2035.0,445.9649123840332
565,Burkina Faso,BFA,2036.0,445.9649123840332
566,Burkina Faso,BFA,2037.0,445.9649123840332
567,Burkina Faso,BFA,2038.0,445.9649123840332
568,Burkina Faso,BFA,2039.0,445.9649123840332
569,Burkina Faso,BFA,2040.0,445.9649123840332
570,Burkina Faso,BFA,2041.0,445.9649123840332
571,Burkina Faso,BFA,2042.0,445.9649123840332
572,Burkina Faso,BFA,2043.0,445.9649123840332
573,Burkina Faso,BFA,2044.0,445.9649123840332
574,Burkina Faso,BFA,2045.0,445.9649123840332
575,Burkina Faso,BFA,2046.0,445.9649123840332
576,Burkina Faso,BFA,2047.0,445.9649123840332
577,Burkina Faso,BFA,2048.0,445.9649123840332
578,Burkina Faso,BFA,2049.0,445.9649123840332
579,Burkina Faso,BFA,2050.0,445.9649123840332
580,Bangladesh,BGD,2022.0,445.9649123840332
581,Bangladesh,BGD,2023.0,445.9649123840332
582,Bangladesh,BGD,2024.0,445.9649123840332
583,Bangladesh,BGD,2025.0,445.9649123840332
584,Bangladesh,BGD,2026.0,445.9649123840332
585,Bangladesh,BGD,2027.0,445.9649123840332
586,Bangladesh,BGD,2028.0,445.9649123840332
587,Bangladesh,BGD,2029.0,445.9649123840332
588,Bangladesh,BGD,2030.0,445.9649123840332
589,Bangladesh,BGD,2031.0,445.9649123840332
590,Bangladesh,BGD,2032.0,445.9649123840332
591,Bangladesh,BGD,2033.0,445.9649123840332
592,Bangladesh,BGD,2034.0,445.9649123840332
593,Bangladesh,BGD,2035.0,445.9649123840332
594,Bangladesh,BGD,2036.0,445.9649123840332
595,Bangladesh,BGD,2037.0,445.9649123840332
596,Bangladesh,BGD,2038.0,445.9649123840332
597,Bangladesh,BGD,2039.0,445.9649123840332
598,Bangladesh,BGD,2040.0,445.9649123840332
599,Bangladesh,BGD,2041.0,445.9649123840332
600,Bangladesh,BGD,2042.0,445.9649123840332
601,Bangladesh,BGD,2043.0,445.9649123840332
602,Bangladesh,BGD,2044.0,445.9649123840332
603,Bangladesh,BGD,2045.0,445.9649123840332
604,Bangladesh,BGD,2046.0,445.9649123840332
605,Bangladesh,BGD,2047.0,445.9649123840332
606,Bangladesh,BGD,2048.0,445.9649123840332
607,Bangladesh,BGD,2049.0,445.9649123840332
608,Bangladesh,BGD,2050.0,445.9649123840332
609,Bulgaria,BGR,2022.0,445.9649123840332
610,Bulgaria,BGR,2023.0,445.9649123840332
611,Bulgaria,BGR,2024.0,445.9649123840332
612,Bulgaria,BGR,2025.0,445.9649123840332
613,Bulgaria,BGR,2026.0,445.9649123840332
614,Bulgaria,BGR,2027.0,445.9649123840332
615,Bulgaria,BGR,2028.0,445.9649123840332
616,Bulgaria,BGR,2029.0,445.9649123840332
617,Bulgaria,BGR,2030.0,445.9649123840332
618,Bulgaria,BGR,2031.0,445.9649123840332
619,Bulgaria,BGR,2032.0,445.9649123840332
620,Bulgaria,BGR,2033.0,445.9649123840332
621,Bulgaria,BGR,2034.0,445.9649123840332
622,Bulgaria,BGR,2035.0,445.9649123840332
623,Bulgaria,BGR,2036.0,445.9649123840332
624,Bulgaria,BGR,2037.0,445.9649123840332
625,Bulgaria,BGR,2038.0,445.9649123840332
626,Bulgaria,BGR,2039.0,445.9649123840332
627,Bulgaria,BGR,2040.0,445.9649123840332
628,Bulgaria,BGR,2041.0,445.9649123840332
629,Bulgaria,BGR,2042.0,445.9649123840332
630,Bulgaria,BGR,2043.0,445.9649123840332
631,Bulgaria,BGR,2044.0,445.9649123840332
632,Bulgaria,BGR,2045.0,445.9649123840332
633,Bulgaria,BGR,2046.0,445.9649123840332
634,Bulgaria,BGR,2047.0,445.9649123840332
635,Bulgaria,BGR,2048.0,445.9649123840332
636,Bulgaria,BGR,2049.0,445.9649123840332
637,Bulgaria,BGR,2050.0,445.9649123840332
638,Bahrain,BHR,2022.0,445.9649123840332
639,Bahrain,BHR,2023.0,445.9649123840332
640,Bahrain,BHR,2024.0,445.9649123840332
641,Bahrain,BHR,2025.0,445.9649123840332
642,Bahrain,BHR,2026.0,445.9649123840332
643,Bahrain,BHR,2027.0,445.9649123840332
644,Bahrain,BHR,2028.0,445.9649123840332
645,Bahrain,BHR,2029.0,445.9649123840332
646,Bahrain,BHR,2030.0,445.9649123840332
647,Bahrain,BHR,2031.0,445.9649123840332
648,Bahrain,BHR,2032.0,445.9649123840332
649,Bahrain,BHR,2033.0,445.9649123840332
650,Bahrain,BHR,2034.0,445.9649123840332
651,Bahrain,BHR,2035.0,445.9649123840332
652,Bahrain,BHR,2036.0,445.9649123840332
653,Bahrain,BHR,2037.0,445.9649123840332
654,Bahrain,BHR,2038.0,445.9649123840332
655,Bahrain,BHR,2039.0,445.9649123840332
656,Bahrain,BHR,2040.0,445.9649123840332
657,Bahrain,BHR,2041.0,445.9649123840332
658,Bahrain,BHR,2042.0,445.9649123840332
659,Bahrain,BHR,2043.0,445.9649123840332
660,Bahrain,BHR,2044.0,445.9649123840332
661,Bahrain,BHR,2045.0,445.9649123840332
662,Bahrain,BHR,2046.0,445.9649123840332
663,Bahrain,BHR,2047.0,445.9649123840332
664,Bahrain,BHR,2048.0,445.9649123840332
665,Bahrain,BHR,2049.0,445.9649123840332
666,Bahrain,BHR,2050.0,445.9649123840332
667,"Bahamas, The",BHS,2022.0,445.9649123840332
668,"Bahamas, The",BHS,2023.0,445.9649123840332
669,"Bahamas, The",BHS,2024.0,445.9649123840332
670,"Bahamas, The",BHS,2025.0,445.9649123840332
671,"Bahamas, The",BHS,2026.0,445.9649123840332
672,"Bahamas, The",BHS,2027.0,445.9649123840332
673,"Bahamas, The",BHS,2028.0,445.9649123840332
674,"Bahamas, The",BHS,2029.0,445.9649123840332
675,"Bahamas, The",BHS,2030.0,445.9649123840332
676,"Bahamas, The",BHS,2031.0,445.9649123840332
677,"Bahamas, The",BHS,2032.0,445.9649123840332
678,"Bahamas, The",BHS,2033.0,445.9649123840332
679,"Bahamas, The",BHS,2034.0,445.9649123840332
680,"Bahamas, The",BHS,2035.0,445.9649123840332
681,"Bahamas, The",BHS,2036.0,445.9649123840332
682,"Bahamas, The",BHS,2037.0,445.9649123840332
683,"Bahamas, The",BHS,2038.0,445.9649123840332
684,"Bahamas, The",BHS,2039.0,445.9649123840332
685,"Bahamas, The",BHS,2040.0,445.9649123840332
686,"Bahamas, The",BHS,2041.0,445.9649123840332
687,"Bahamas, The",BHS,2042.0,445.9649123840332
688,"Bahamas, The",BHS,2043.0,445.9649123840332
689,"Bahamas, The",BHS,2044.0,445.9649123840332
690,"Bahamas, The",BHS,2045.0,445.9649123840332
691,"Bahamas, The",BHS,2046.0,445.9649123840332
692,"Bahamas, The",BHS,2047.0,445.9649123840332
693,"Bahamas, The",BHS,2048.0,445.9649123840332
694,"Bahamas, The",BHS,2049.0,445.9649123840332
695,"Bahamas, The",BHS,2050.0,445.9649123840332
696,Bosnia and Herzegovina,BIH,2022.0,445.9649123840332
697,Bosnia and Herzegovina,BIH,2023.0,445.9649123840332
698,Bosnia and Herzegovina,BIH,2024.0,445.9649123840332
699,Bosnia and Herzegovina,BIH,2025.0,445.9649123840332
700,Bosnia and Herzegovina,BIH,2026.0,445.9649123840332
701,Bosnia and Herzegovina,BIH,2027.0,445.9649123840332
702,Bosnia and Herzegovina,BIH,2028.0,445.9649123840332
703,Bosnia and Herzegovina,BIH,2029.0,445.9649123840332
704,Bosnia and Herzegovina,BIH,2030.0,445.9649123840332
705,Bosnia and Herzegovina,BIH,2031.0,445.9649123840332
706,Bosnia and Herzegovina,BIH,2032.0,445.9649123840332
707,Bosnia and Herzegovina,BIH,2033.0,445.9649123840332
708,Bosnia and Herzegovina,BIH,2034.0,445.9649123840332
709,Bosnia and Herzegovina,BIH,2035.0,445.9649123840332
710,Bosnia and Herzegovina,BIH,2036.0,445.9649123840332
711,Bosnia and Herzegovina,BIH,2037.0,445.9649123840332
712,Bosnia and Herzegovina,BIH,2038.0,445.9649123840332
713,Bosnia and Herzegovina,BIH,2039.0,445.9649123840332
714,Bosnia and Herzegovina,BIH,2040.0,445.9649123840332
715,Bosnia and Herzegovina,BIH,2041.0,445.9649123840332
716,Bosnia and Herzegovina,BIH,2042.0,445.9649123840332
717,Bosnia and Herzegovina,BIH,2043.0,445.9649123840332
718,Bosnia and Herzegovina,BIH,2044.0,445.9649123840332
719,Bosnia and Herzegovina,BIH,2045.0,445.9649123840332
720,Bosnia and Herzegovina,BIH,2046.0,445.9649123840332
721,Bosnia and Herzegovina,BIH,2047.0,445.9649123840332
722,Bosnia and Herzegovina,BIH,2048.0,445.9649123840332
723,Bosnia and Herzegovina,BIH,2049.0,445.9649123840332
724,Bosnia and Herzegovina,BIH,2050.0,445.9649123840332
725,Belarus,BLR,2022.0,445.9649123840332
726,Belarus,BLR,2023.0,445.9649123840332
727,Belarus,BLR,2024.0,445.9649123840332
728,Belarus,BLR,2025.0,445.9649123840332
729,Belarus,BLR,2026.0,445.9649123840332
730,Belarus,BLR,2027.0,445.9649123840332
731,Belarus,BLR,2028.0,445.9649123840332
732,Belarus,BLR,2029.0,445.9649123840332
733,Belarus,BLR,2030.0,445.9649123840332
734,Belarus,BLR,2031.0,445.9649123840332
735,Belarus,BLR,2032.0,445.9649123840332
736,Belarus,BLR,2033.0,445.9649123840332
737,Belarus,BLR,2034.0,445.9649123840332
738,Belarus,BLR,2035.0,445.9649123840332
739,Belarus,BLR,2036.0,445.9649123840332
740,Belarus,BLR,2037.0,445.9649123840332
741,Belarus,BLR,2038.0,445.9649123840332
742,Belarus,BLR,2039.0,445.9649123840332
743,Belarus,BLR,2040.0,445.9649123840332
744,Belarus,BLR,2041.0,445.9649123840332
745,Belarus,BLR,2042.0,445.9649123840332
746,Belarus,BLR,2043.0,445.9649123840332
747,Belarus,BLR,2044.0,445.9649123840332
748,Belarus,BLR,2045.0,445.9649123840332
749,Belarus,BLR,2046.0,445.9649123840332
750,Belarus,BLR,2047.0,445.9649123840332
751,Belarus,BLR,2048.0,445.9649123840332
752,Belarus,BLR,2049.0,445.9649123840332
753,Belarus,BLR,2050.0,445.9649123840332
754,Belize,BLZ,2022.0,445.9649123840332
755,Belize,BLZ,2023.0,445.9649123840332
756,Belize,BLZ,2024.0,445.9649123840332
757,Belize,BLZ,2025.0,445.9649123840332
758,Belize,BLZ,2026.0,445.9649123840332
759,Belize,BLZ,2027.0,445.9649123840332
760,Belize,BLZ,2028.0,445.9649123840332
761,Belize,BLZ,2029.0,445.9649123840332
762,Belize,BLZ,2030.0,445.9649123840332
763,Belize,BLZ,2031.0,445.9649123840332
764,Belize,BLZ,2032.0,445.9649123840332
765,Belize,BLZ,2033.0,445.9649123840332
766,Belize,BLZ,2034.0,445.9649123840332
767,Belize,BLZ,2035.0,445.9649123840332
768,Belize,BLZ,2036.0,445.9649123840332
769,Belize,BLZ,2037.0,445.9649123840332
770,Belize,BLZ,2038.0,445.9649123840332
771,Belize,BLZ,2039.0,445.9649123840332
772,Belize,BLZ,2040.0,445.9649123840332
773,Belize,BLZ,2041.0,445.9649123840332
774,Belize,BLZ,2042.0,445.9649123840332
775,Belize,BLZ,2043.0,445.9649123840332
776,Belize,BLZ,2044.0,445.9649123840332
777,Belize,BLZ,2045.0,445.9649123840332
778,Belize,BLZ,2046.0,445.9649123840332
779,Belize,BLZ,2047.0,445.9649123840332
780,Belize,BLZ,2048.0,445.9649123840332
781,Belize,BLZ,2049.0,445.9649123840332
782,Belize,BLZ,2050.0,445.9649123840332
783,Bermuda,BMU,2022.0,445.9649123840332
784,Bermuda,BMU,2023.0,445.9649123840332
785,Bermuda,BMU,2024.0,445.9649123840332
786,Bermuda,BMU,2025.0,445.9649123840332
787,Bermuda,BMU,2026.0,445.9649123840332
788,Bermuda,BMU,2027.0,445.9649123840332
789,Bermuda,BMU,2028.0,445.9649123840332
790,Bermuda,BMU,2029.0,445.9649123840332
791,Bermuda,BMU,2030.0,445.9649123840332
792,Bermuda,BMU,2031.0,445.9649123840332
793,Bermuda,BMU,2032.0,445.9649123840332
794,Bermuda,BMU,2033.0,445.9649123840332
795,Bermuda,BMU,2034.0,445.9649123840332
796,Bermuda,BMU,2035.0,445.9649123840332
797,Bermuda,BMU,2036.0,445.9649123840332
798,Bermuda,BMU,2037.0,445.9649123840332
799,Bermuda,BMU,2038.0,445.9649123840332
800,Bermuda,BMU,2039.0,445.9649123840332
801,Bermuda,BMU,2040.0,445.9649123840332
802,Bermuda,BMU,2041.0,445.9649123840332
803,Bermuda,BMU,2042.0,445.9649123840332
804,Bermuda,BMU,2043.0,445.9649123840332
805,Bermuda,BMU,2044.0,445.9649123840332
806,Bermuda,BMU,2045.0,445.9649123840332
807,Bermuda,BMU,2046.0,445.9649123840332
808,Bermuda,BMU,2047.0,445.9649123840332
809,Bermuda,BMU,2048.0,445.9649123840332
810,Bermuda,BMU,2049.0,445.9649123840332
811,Bermuda,BMU,2050.0,445.9649123840332
812,Bolivia,BOL,2022.0,445.9649123840332
813,Bolivia,BOL,2023.0,445.9649123840332
814,Bolivia,BOL,2024.0,445.9649123840332
815,Bolivia,BOL,2025.0,445.9649123840332
816,Bolivia,BOL,2026.0,445.9649123840332
817,Bolivia,BOL,2027.0,445.9649123840332
818,Bolivia,BOL,2028.0,445.9649123840332
819,Bolivia,BOL,2029.0,445.9649123840332
820,Bolivia,BOL,2030.0,445.9649123840332
821,Bolivia,BOL,2031.0,445.9649123840332
822,Bolivia,BOL,2032.0,445.9649123840332
823,Bolivia,BOL,2033.0,445.9649123840332
824,Bolivia,BOL,2034.0,445.9649123840332
825,Bolivia,BOL,2035.0,445.9649123840332
826,Bolivia,BOL,2036.0,445.9649123840332
827,Bolivia,BOL,2037.0,445.9649123840332
828,Bolivia,BOL,2038.0,445.9649123840332
829,Bolivia,BOL,2039.0,445.9649123840332
830,Bolivia,BOL,2040.0,445.9649123840332
831,Bolivia,BOL,2041.0,445.9649123840332
832,Bolivia,BOL,2042.0,445.9649123840332
833,Bolivia,BOL,2043.0,445.9649123840332
834,Bolivia,BOL,2044.0,445.9649123840332
835,Bolivia,BOL,2045.0,445.9649123840332
836,Bolivia,BOL,2046.0,445.9649123840332
837,Bolivia,BOL,2047.0,445.9649123840332
838,Bolivia,BOL,2048.0,445.9649123840332
839,Bolivia,BOL,2049.0,445.9649123840332
840,Bolivia,BOL,2050.0,445.9649123840332
841,Brazil,BRA,2022.0,445.9649123840332
842,Brazil,BRA,2023.0,445.9649123840332
843,Brazil,BRA,2024.0,445.9649123840332
844,Brazil,BRA,2025.0,445.9649123840332
845,Brazil,BRA,2026.0,445.9649123840332
846,Brazil,BRA,2027.0,445.9649123840332
847,Brazil,BRA,2028.0,445.9649123840332
848,Brazil,BRA,2029.0,445.9649123840332
849,Brazil,BRA,2030.0,445.9649123840332
850,Brazil,BRA,2031.0,445.9649123840332
851,Brazil,BRA,2032.0,445.9649123840332
852,Brazil,BRA,2033.0,445.9649123840332
853,Brazil,BRA,2034.0,445.9649123840332
854,Brazil,BRA,2035.0,445.9649123840332
855,Brazil,BRA,2036.0,445.9649123840332
856,Brazil,BRA,2037.0,445.9649123840332
857,Brazil,BRA,2038.0,445.9649123840332
858,Brazil,BRA,2039.0,445.9649123840332
859,Brazil,BRA,2040.0,445.9649123840332
860,Brazil,BRA,2041.0,445.9649123840332
861,Brazil,BRA,2042.0,445.9649123840332
862,Brazil,BRA,2043.0,445.9649123840332
863,Brazil,BRA,2044.0,445.9649123840332
864,Brazil,BRA,2045.0,445.9649123840332
865,Brazil,BRA,2046.0,445.9649123840332
866,Brazil,BRA,2047.0,445.9649123840332
867,Brazil,BRA,2048.0,445.9649123840332
868,Brazil,BRA,2049.0,445.9649123840332
869,Brazil,BRA,2050.0,445.9649123840332
870,Barbados,BRB,2022.0,445.9649123840332
871,Barbados,BRB,2023.0,445.9649123840332
872,Barbados,BRB,2024.0,445.9649123840332
873,Barbados,BRB,2025.0,445.9649123840332
874,Barbados,BRB,2026.0,445.9649123840332
875,Barbados,BRB,2027.0,445.9649123840332
876,Barbados,BRB,2028.0,445.9649123840332
877,Barbados,BRB,2029.0,445.9649123840332
878,Barbados,BRB,2030.0,445.9649123840332
879,Barbados,BRB,2031.0,445.9649123840332
880,Barbados,BRB,2032.0,445.9649123840332
881,Barbados,BRB,2033.0,445.9649123840332
882,Barbados,BRB,2034.0,445.9649123840332
883,Barbados,BRB,2035.0,445.9649123840332
884,Barbados,BRB,2036.0,445.9649123840332
885,Barbados,BRB,2037.0,445.9649123840332
886,Barbados,BRB,2038.0,445.9649123840332
887,Barbados,BRB,2039.0,445.9649123840332
888,Barbados,BRB,2040.0,445.9649123840332
889,Barbados,BRB,2041.0,445.9649123840332
890,Barbados,BRB,2042.0,445.9649123840332
891,Barbados,BRB,2043.0,445.9649123840332
892,Barbados,BRB,2044.0,445.9649123840332
893,Barbados,BRB,2045.0,445.9649123840332
894,Barbados,BRB,2046.0,445.9649123840332
895,Barbados,BRB,2047.0,445.9649123840332
896,Barbados,BRB,2048.0,445.9649123840332
897,Barbados,BRB,2049.0,445.9649123840332
898,Barbados,BRB,2050.0,445.9649123840332
899,Brunei Darussalam,BRN,2022.0,445.9649123840332
900,Brunei Darussalam,BRN,2023.0,445.9649123840332
901,Brunei Darussalam,BRN,2024.0,445.9649123840332
902,Brunei Darussalam,BRN,2025.0,445.9649123840332
903,Brunei Darussalam,BRN,2026.0,445.9649123840332
904,Brunei Darussalam,BRN,2027.0,445.9649123840332
905,Brunei Darussalam,BRN,2028.0,445.9649123840332
906,Brunei Darussalam,BRN,2029.0,445.9649123840332
907,Brunei Darussalam,BRN,2030.0,445.9649123840332
908,Brunei Darussalam,BRN,2031.0,445.9649123840332
909,Brunei Darussalam,BRN,2032.0,445.9649123840332
910,Brunei Darussalam,BRN,2033.0,445.9649123840332
911,Brunei Darussalam,BRN,2034.0,445.9649123840332
912,Brunei Darussalam,BRN,2035.0,445.9649123840332
913,Brunei Darussalam,BRN,2036.0,445.9649123840332
914,Brunei Darussalam,BRN,2037.0,445.9649123840332
915,Brunei Darussalam,BRN,2038.0,445.9649123840332
916,Brunei Darussalam,BRN,2039.0,445.9649123840332
917,Brunei Darussalam,BRN,2040.0,445.9649123840332
918,Brunei Darussalam,BRN,2041.0,445.9649123840332
919,Brunei Darussalam,BRN,2042.0,445.9649123840332
920,Brunei Darussalam,BRN,2043.0,445.9649123840332
921,Brunei Darussalam,BRN,2044.0,445.9649123840332
922,Brunei Darussalam,BRN,2045.0,445.9649123840332
923,Brunei Darussalam,BRN,2046.0,445.9649123840332
924,Brunei Darussalam,BRN,2047.0,445.9649123840332
925,Brunei Darussalam,BRN,2048.0,445.9649123840332
926,Brunei Darussalam,BRN,2049.0,445.9649123840332
927,Brunei Darussalam,BRN,2050.0,445.9649123840332
928,Bhutan,BTN,2022.0,445.9649123840332
929,Bhutan,BTN,2023.0,445.9649123840332
930,Bhutan,BTN,2024.0,445.9649123840332
931,Bhutan,BTN,2025.0,445.9649123840332
932,Bhutan,BTN,2026.0,445.9649123840332
933,Bhutan,BTN,2027.0,445.9649123840332
934,Bhutan,BTN,2028.0,445.9649123840332
935,Bhutan,BTN,2029.0,445.9649123840332
936,Bhutan,BTN,2030.0,445.9649123840332
937,Bhutan,BTN,2031.0,445.9649123840332
938,Bhutan,BTN,2032.0,445.9649123840332
939,Bhutan,BTN,2033.0,445.9649123840332
940,Bhutan,BTN,2034.0,445.9649123840332
941,Bhutan,BTN,2035.0,445.9649123840332
942,Bhutan,BTN,2036.0,445.9649123840332
943,Bhutan,BTN,2037.0,445.9649123840332
944,Bhutan,BTN,2038.0,445.9649123840332
945,Bhutan,BTN,2039.0,445.9649123840332
946,Bhutan,BTN,2040.0,445.9649123840332
947,Bhutan,BTN,2041.0,445.9649123840332
948,Bhutan,BTN,2042.0,445.9649123840332
949,Bhutan,BTN,2043.0,445.9649123840332
950,Bhutan,BTN,2044.0,445.9649123840332
951,Bhutan,BTN,2045.0,445.9649123840332
952,Bhutan,BTN,2046.0,445.9649123840332
953,Bhutan,BTN,2047.0,445.9649123840332
954,Bhutan,BTN,2048.0,445.9649123840332
955,Bhutan,BTN,2049.0,445.9649123840332
956,Bhutan,BTN,2050.0,445.9649123840332
957,Botswana,BWA,2022.0,445.9649123840332
958,Botswana,BWA,2023.0,445.9649123840332
959,Botswana,BWA,2024.0,445.9649123840332
960,Botswana,BWA,2025.0,445.9649123840332
961,Botswana,BWA,2026.0,445.9649123840332
962,Botswana,BWA,2027.0,445.9649123840332
963,Botswana,BWA,2028.0,445.9649123840332
964,Botswana,BWA,2029.0,445.9649123840332
965,Botswana,BWA,2030.0,445.9649123840332
966,Botswana,BWA,2031.0,445.9649123840332
967,Botswana,BWA,2032.0,445.9649123840332
968,Botswana,BWA,2033.0,445.9649123840332
969,Botswana,BWA,2034.0,445.9649123840332
970,Botswana,BWA,2035.0,445.9649123840332
971,Botswana,BWA,2036.0,445.9649123840332
972,Botswana,BWA,2037.0,445.9649123840332
973,Botswana,BWA,2038.0,445.9649123840332
974,Botswana,BWA,2039.0,445.9649123840332
975,Botswana,BWA,2040.0,445.9649123840332
976,Botswana,BWA,2041.0,445.9649123840332
977,Botswana,BWA,2042.0,445.9649123840332
978,Botswana,BWA,2043.0,445.9649123840332
979,Botswana,BWA,2044.0,445.9649123840332
980,Botswana,BWA,2045.0,445.9649123840332
981,Botswana,BWA,2046.0,445.9649123840332
982,Botswana,BWA,2047.0,445.9649123840332
983,Botswana,BWA,2048.0,445.9649123840332
984,Botswana,BWA,2049.0,445.9649123840332
985,Botswana,BWA,2050.0,445.9649123840332
986,Central African Republic,CAF,2022.0,445.9649123840332
987,Central African Republic,CAF,2023.0,445.9649123840332
988,Central African Republic,CAF,2024.0,445.9649123840332
989,Central African Republic,CAF,2025.0,445.9649123840332
990,Central African Republic,CAF,2026.0,445.9649123840332
991,Central African Republic,CAF,2027.0,445.9649123840332
992,Central African Republic,CAF,2028.0,445.9649123840332
993,Central African Republic,CAF,2029.0,445.9649123840332
994,Central African Republic,CAF,2030.0,445.9649123840332
995,Central African Republic,CAF,2031.0,445.9649123840332
996,Central African Republic,CAF,2032.0,445.9649123840332
997,Central African Republic,CAF,2033.0,445.9649123840332
998,Central African Republic,CAF,2034.0,445.9649123840332
999,Central African Republic,CAF,2035.0,445.9649123840332
1000,Central African Republic,CAF,2036.0,445.9649123840332
1001,Central African Republic,CAF,2037.0,445.9649123840332
1002,Central African Republic,CAF,2038.0,445.9649123840332
1003,Central African Republic,CAF,2039.0,445.9649123840332
1004,Central African Republic,CAF,2040.0,445.9649123840332
1005,Central African Republic,CAF,2041.0,445.9649123840332
