,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_geothermal_mm_usd_per_gw
5849,Antigua and Barbuda,SGP,2050,5816.870432094327
5850,Antigua and Barbuda,SGS,2021,11368.025855622782
5851,Antigua and Barbuda,SGS,2022,11108.37978624005
5852,Antigua and Barbuda,SGS,2023,10854.664041277943
5853,Antigua and Barbuda,SGS,2024,10606.743171939499
5854,Antigua and Barbuda,SGS,2025,10364.484823082554
5855,Antigua and Barbuda,SGS,2026,10127.759662560571
5856,Antigua and Barbuda,SGS,2027,9896.441312177316
5857,Antigua and Barbuda,SGS,2028,9670.406280218554
5858,Antigua and Barbuda,SGS,2029,9449.533895524697
5859,Antigua and Barbuda,SGS,2030,9233.70624306925
5860,Antigua and Barbuda,SGS,2031,9022.808101008648
5861,Antigua and Barbuda,SGS,2032,8816.72687916987
5862,Antigua and Barbuda,SGS,2033,8615.352558942997
5863,Antigua and Barbuda,SGS,2034,8418.57763454664
5864,Antigua and Barbuda,SGS,2035,8226.297055634843
5865,Antigua and Barbuda,SGS,2036,8038.408171214874
5866,Antigua and Barbuda,SGS,2037,7854.810674845911
5867,Antigua and Barbuda,SGS,2038,7675.406551089408
5868,Antigua and Barbuda,SGS,2039,7500.100023182531
5869,Antigua and Barbuda,SGS,2040,7328.797501906729
5870,Antigua and Barbuda,SGS,2041,7161.407535624159
5871,Antigua and Barbuda,SGS,2042,6997.840761455275
5872,Antigua and Barbuda,SGS,2043,6838.0098575715165
5873,Antigua and Barbuda,SGS,2044,6681.829496577646
5874,Antigua and Barbuda,SGS,2045,6529.216299958826
5875,Antigua and Barbuda,SGS,2046,6380.08879356813
5876,Antigua and Barbuda,SGS,2047,6234.3673641307205
5877,Antigua and Barbuda,SGS,2048,6091.974216741468
5878,Antigua and Barbuda,SGS,2049,5952.833333333333
5879,Antigua and Barbuda,SGS,2050,5816.870432094327
5880,Antigua and Barbuda,SHN,2021,11368.025855622782
5881,Antigua and Barbuda,SHN,2022,11108.37978624005
5882,Antigua and Barbuda,SHN,2023,10854.664041277943
5883,Antigua and Barbuda,SHN,2024,10606.743171939499
5884,Antigua and Barbuda,SHN,2025,10364.484823082554
5885,Antigua and Barbuda,SHN,2026,10127.759662560571
5886,Antigua and Barbuda,SHN,2027,9896.441312177316
5887,Antigua and Barbuda,SHN,2028,9670.406280218554
5888,Antigua and Barbuda,SHN,2029,9449.533895524697
5889,Antigua and Barbuda,SHN,2030,9233.70624306925
5890,Antigua and Barbuda,SHN,2031,9022.808101008648
5891,Antigua and Barbuda,SHN,2032,8816.72687916987
5892,Antigua and Barbuda,SHN,2033,8615.352558942997
5893,Antigua and Barbuda,SHN,2034,8418.57763454664
5894,Antigua and Barbuda,SHN,2035,8226.297055634843
5895,Antigua and Barbuda,SHN,2036,8038.408171214874
5896,Antigua and Barbuda,SHN,2037,7854.810674845911
5897,Antigua and Barbuda,SHN,2038,7675.406551089408
5898,Antigua and Barbuda,SHN,2039,7500.100023182531
5899,Antigua and Barbuda,SHN,2040,7328.797501906729
5900,Antigua and Barbuda,SHN,2041,7161.407535624159
5901,Antigua and Barbuda,SHN,2042,6997.840761455275
5902,Antigua and Barbuda,SHN,2043,6838.0098575715165
5903,Antigua and Barbuda,SHN,2044,6681.829496577646
5904,Antigua and Barbuda,SHN,2045,6529.216299958826
5905,Antigua and Barbuda,SHN,2046,6380.08879356813
5906,Antigua and Barbuda,SHN,2047,6234.3673641307205
5907,Antigua and Barbuda,SHN,2048,6091.974216741468
5908,Antigua and Barbuda,SHN,2049,5952.833333333333
5909,Antigua and Barbuda,SHN,2050,5816.870432094327
5910,Antigua and Barbuda,SJM,2021,11368.025855622782
5911,Antigua and Barbuda,SJM,2022,11108.37978624005
5912,Antigua and Barbuda,SJM,2023,10854.664041277943
5913,Antigua and Barbuda,SJM,2024,10606.743171939499
5914,Antigua and Barbuda,SJM,2025,10364.484823082554
5915,Antigua and Barbuda,SJM,2026,10127.759662560571
5916,Antigua and Barbuda,SJM,2027,9896.441312177316
5917,Antigua and Barbuda,SJM,2028,9670.406280218554
5918,Antigua and Barbuda,SJM,2029,9449.533895524697
5919,Antigua and Barbuda,SJM,2030,9233.70624306925
5920,Antigua and Barbuda,SJM,2031,9022.808101008648
5921,Antigua and Barbuda,SJM,2032,8816.72687916987
5922,Antigua and Barbuda,SJM,2033,8615.352558942997
5923,Antigua and Barbuda,SJM,2034,8418.57763454664
5924,Antigua and Barbuda,SJM,2035,8226.297055634843
5925,Antigua and Barbuda,SJM,2036,8038.408171214874
5926,Antigua and Barbuda,SJM,2037,7854.810674845911
5927,Antigua and Barbuda,SJM,2038,7675.406551089408
5928,Antigua and Barbuda,SJM,2039,7500.100023182531
5929,Antigua and Barbuda,SJM,2040,7328.797501906729
5930,Antigua and Barbuda,SJM,2041,7161.407535624159
5931,Antigua and Barbuda,SJM,2042,6997.840761455275
5932,Antigua and Barbuda,SJM,2043,6838.0098575715165
5933,Antigua and Barbuda,SJM,2044,6681.829496577646
5934,Antigua and Barbuda,SJM,2045,6529.216299958826
5935,Antigua and Barbuda,SJM,2046,6380.08879356813
5936,Antigua and Barbuda,SJM,2047,6234.3673641307205
5937,Antigua and Barbuda,SJM,2048,6091.974216741468
5938,Antigua and Barbuda,SJM,2049,5952.833333333333
5939,Antigua and Barbuda,SJM,2050,5816.870432094327
5940,Antigua and Barbuda,SLB,2021,11368.025855622782
5941,Antigua and Barbuda,SLB,2022,11108.37978624005
5942,Antigua and Barbuda,SLB,2023,10854.664041277943
5943,Antigua and Barbuda,SLB,2024,10606.743171939499
5944,Antigua and Barbuda,SLB,2025,10364.484823082554
5945,Antigua and Barbuda,SLB,2026,10127.759662560571
5946,Antigua and Barbuda,SLB,2027,9896.441312177316
5947,Antigua and Barbuda,SLB,2028,9670.406280218554
5948,Antigua and Barbuda,SLB,2029,9449.533895524697
5949,Antigua and Barbuda,SLB,2030,9233.70624306925
5950,Antigua and Barbuda,SLB,2031,9022.808101008648
5951,Antigua and Barbuda,SLB,2032,8816.72687916987
5952,Antigua and Barbuda,SLB,2033,8615.352558942997
5953,Antigua and Barbuda,SLB,2034,8418.57763454664
5954,Antigua and Barbuda,SLB,2035,8226.297055634843
5955,Antigua and Barbuda,SLB,2036,8038.408171214874
5956,Antigua and Barbuda,SLB,2037,7854.810674845911
5957,Antigua and Barbuda,SLB,2038,7675.406551089408
5958,Antigua and Barbuda,SLB,2039,7500.100023182531
5959,Antigua and Barbuda,SLB,2040,7328.797501906729
5960,Antigua and Barbuda,SLB,2041,7161.407535624159
5961,Antigua and Barbuda,SLB,2042,6997.840761455275
5962,Antigua and Barbuda,SLB,2043,6838.0098575715165
5963,Antigua and Barbuda,SLB,2044,6681.829496577646
5964,Antigua and Barbuda,SLB,2045,6529.216299958826
5965,Antigua and Barbuda,SLB,2046,6380.08879356813
5966,Antigua and Barbuda,SLB,2047,6234.3673641307205
5967,Antigua and Barbuda,SLB,2048,6091.974216741468
5968,Antigua and Barbuda,SLB,2049,5952.833333333333
5969,Antigua and Barbuda,SLB,2050,5816.870432094327
5970,Antigua and Barbuda,SLE,2021,11368.025855622782
5971,Antigua and Barbuda,SLE,2022,11108.37978624005
5972,Antigua and Barbuda,SLE,2023,10854.664041277943
5973,Antigua and Barbuda,SLE,2024,10606.743171939499
5974,Antigua and Barbuda,SLE,2025,10364.484823082554
5975,Antigua and Barbuda,SLE,2026,10127.759662560571
5976,Antigua and Barbuda,SLE,2027,9896.441312177316
5977,Antigua and Barbuda,SLE,2028,9670.406280218554
5978,Antigua and Barbuda,SLE,2029,9449.533895524697
5979,Antigua and Barbuda,SLE,2030,9233.70624306925
5980,Antigua and Barbuda,SLE,2031,9022.808101008648
5981,Antigua and Barbuda,SLE,2032,8816.72687916987
5982,Antigua and Barbuda,SLE,2033,8615.352558942997
5983,Antigua and Barbuda,SLE,2034,8418.57763454664
5984,Antigua and Barbuda,SLE,2035,8226.297055634843
5985,Antigua and Barbuda,SLE,2036,8038.408171214874
5986,Antigua and Barbuda,SLE,2037,7854.810674845911
5987,Antigua and Barbuda,SLE,2038,7675.406551089408
5988,Antigua and Barbuda,SLE,2039,7500.100023182531
5989,Antigua and Barbuda,SLE,2040,7328.797501906729
5990,Antigua and Barbuda,SLE,2041,7161.407535624159
5991,Antigua and Barbuda,SLE,2042,6997.840761455275
5992,Antigua and Barbuda,SLE,2043,6838.0098575715165
5993,Antigua and Barbuda,SLE,2044,6681.829496577646
5994,Antigua and Barbuda,SLE,2045,6529.216299958826
5995,Antigua and Barbuda,SLE,2046,6380.08879356813
5996,Antigua and Barbuda,SLE,2047,6234.3673641307205
5997,Antigua and Barbuda,SLE,2048,6091.974216741468
5998,Antigua and Barbuda,SLE,2049,5952.833333333333
5999,Antigua and Barbuda,SLE,2050,5816.870432094327
6000,Antigua and Barbuda,SLV,2021,11368.025855622782
6001,Antigua and Barbuda,SLV,2022,11108.37978624005
6002,Antigua and Barbuda,SLV,2023,10854.664041277943
6003,Antigua and Barbuda,SLV,2024,10606.743171939499
6004,Antigua and Barbuda,SLV,2025,10364.484823082554
6005,Antigua and Barbuda,SLV,2026,10127.759662560571
6006,Antigua and Barbuda,SLV,2027,9896.441312177316
6007,Antigua and Barbuda,SLV,2028,9670.406280218554
6008,Antigua and Barbuda,SLV,2029,9449.533895524697
6009,Antigua and Barbuda,SLV,2030,9233.70624306925
6010,Antigua and Barbuda,SLV,2031,9022.808101008648
6011,Antigua and Barbuda,SLV,2032,8816.72687916987
6012,Antigua and Barbuda,SLV,2033,8615.352558942997
6013,Antigua and Barbuda,SLV,2034,8418.57763454664
6014,Antigua and Barbuda,SLV,2035,8226.297055634843
6015,Antigua and Barbuda,SLV,2036,8038.408171214874
6016,Antigua and Barbuda,SLV,2037,7854.810674845911
6017,Antigua and Barbuda,SLV,2038,7675.406551089408
6018,Antigua and Barbuda,SLV,2039,7500.100023182531
6019,Antigua and Barbuda,SLV,2040,7328.797501906729
6020,Antigua and Barbuda,SLV,2041,7161.407535624159
6021,Antigua and Barbuda,SLV,2042,6997.840761455275
6022,Antigua and Barbuda,SLV,2043,6838.0098575715165
6023,Antigua and Barbuda,SLV,2044,6681.829496577646
6024,Antigua and Barbuda,SLV,2045,6529.216299958826
6025,Antigua and Barbuda,SLV,2046,6380.08879356813
6026,Antigua and Barbuda,SLV,2047,6234.3673641307205
6027,Antigua and Barbuda,SLV,2048,6091.974216741468
6028,Antigua and Barbuda,SLV,2049,5952.833333333333
6029,Antigua and Barbuda,SLV,2050,5816.870432094327
6030,Antigua and Barbuda,SMR,2021,11368.025855622782
6031,Antigua and Barbuda,SMR,2022,11108.37978624005
6032,Antigua and Barbuda,SMR,2023,10854.664041277943
6033,Antigua and Barbuda,SMR,2024,10606.743171939499
6034,Antigua and Barbuda,SMR,2025,10364.484823082554
6035,Antigua and Barbuda,SMR,2026,10127.759662560571
6036,Antigua and Barbuda,SMR,2027,9896.441312177316
6037,Antigua and Barbuda,SMR,2028,9670.406280218554
6038,Antigua and Barbuda,SMR,2029,9449.533895524697
6039,Antigua and Barbuda,SMR,2030,9233.70624306925
6040,Antigua and Barbuda,SMR,2031,9022.808101008648
6041,Antigua and Barbuda,SMR,2032,8816.72687916987
6042,Antigua and Barbuda,SMR,2033,8615.352558942997
6043,Antigua and Barbuda,SMR,2034,8418.57763454664
6044,Antigua and Barbuda,SMR,2035,8226.297055634843
6045,Antigua and Barbuda,SMR,2036,8038.408171214874
6046,Antigua and Barbuda,SMR,2037,7854.810674845911
6047,Antigua and Barbuda,SMR,2038,7675.406551089408
6048,Antigua and Barbuda,SMR,2039,7500.100023182531
6049,Antigua and Barbuda,SMR,2040,7328.797501906729
6050,Antigua and Barbuda,SMR,2041,7161.407535624159
6051,Antigua and Barbuda,SMR,2042,6997.840761455275
6052,Antigua and Barbuda,SMR,2043,6838.0098575715165
6053,Antigua and Barbuda,SMR,2044,6681.829496577646
6054,Antigua and Barbuda,SMR,2045,6529.216299958826
6055,Antigua and Barbuda,SMR,2046,6380.08879356813
6056,Antigua and Barbuda,SMR,2047,6234.3673641307205
6057,Antigua and Barbuda,SMR,2048,6091.974216741468
6058,Antigua and Barbuda,SMR,2049,5952.833333333333
6059,Antigua and Barbuda,SMR,2050,5816.870432094327
6060,Antigua and Barbuda,SOM,2021,11368.025855622782
6061,Antigua and Barbuda,SOM,2022,11108.37978624005
6062,Antigua and Barbuda,SOM,2023,10854.664041277943
6063,Antigua and Barbuda,SOM,2024,10606.743171939499
6064,Antigua and Barbuda,SOM,2025,10364.484823082554
6065,Antigua and Barbuda,SOM,2026,10127.759662560571
6066,Antigua and Barbuda,SOM,2027,9896.441312177316
6067,Antigua and Barbuda,SOM,2028,9670.406280218554
6068,Antigua and Barbuda,SOM,2029,9449.533895524697
6069,Antigua and Barbuda,SOM,2030,9233.70624306925
6070,Antigua and Barbuda,SOM,2031,9022.808101008648
6071,Antigua and Barbuda,SOM,2032,8816.72687916987
6072,Antigua and Barbuda,SOM,2033,8615.352558942997
6073,Antigua and Barbuda,SOM,2034,8418.57763454664
6074,Antigua and Barbuda,SOM,2035,8226.297055634843
6075,Antigua and Barbuda,SOM,2036,8038.408171214874
6076,Antigua and Barbuda,SOM,2037,7854.810674845911
6077,Antigua and Barbuda,SOM,2038,7675.406551089408
6078,Antigua and Barbuda,SOM,2039,7500.100023182531
6079,Antigua and Barbuda,SOM,2040,7328.797501906729
6080,Antigua and Barbuda,SOM,2041,7161.407535624159
6081,Antigua and Barbuda,SOM,2042,6997.840761455275
6082,Antigua and Barbuda,SOM,2043,6838.0098575715165
6083,Antigua and Barbuda,SOM,2044,6681.829496577646
6084,Antigua and Barbuda,SOM,2045,6529.216299958826
6085,Antigua and Barbuda,SOM,2046,6380.08879356813
6086,Antigua and Barbuda,SOM,2047,6234.3673641307205
6087,Antigua and Barbuda,SOM,2048,6091.974216741468
6088,Antigua and Barbuda,SOM,2049,5952.833333333333
6089,Antigua and Barbuda,SOM,2050,5816.870432094327
6090,Antigua and Barbuda,SPM,2021,11368.025855622782
6091,Antigua and Barbuda,SPM,2022,11108.37978624005
6092,Antigua and Barbuda,SPM,2023,10854.664041277943
6093,Antigua and Barbuda,SPM,2024,10606.743171939499
6094,Antigua and Barbuda,SPM,2025,10364.484823082554
6095,Antigua and Barbuda,SPM,2026,10127.759662560571
6096,Antigua and Barbuda,SPM,2027,9896.441312177316
6097,Antigua and Barbuda,SPM,2028,9670.406280218554
6098,Antigua and Barbuda,SPM,2029,9449.533895524697
6099,Antigua and Barbuda,SPM,2030,9233.70624306925
6100,Antigua and Barbuda,SPM,2031,9022.808101008648
6101,Antigua and Barbuda,SPM,2032,8816.72687916987
6102,Antigua and Barbuda,SPM,2033,8615.352558942997
6103,Antigua and Barbuda,SPM,2034,8418.57763454664
6104,Antigua and Barbuda,SPM,2035,8226.297055634843
6105,Antigua and Barbuda,SPM,2036,8038.408171214874
6106,Antigua and Barbuda,SPM,2037,7854.810674845911
6107,Antigua and Barbuda,SPM,2038,7675.406551089408
6108,Antigua and Barbuda,SPM,2039,7500.100023182531
6109,Antigua and Barbuda,SPM,2040,7328.797501906729
6110,Antigua and Barbuda,SPM,2041,7161.407535624159
6111,Antigua and Barbuda,SPM,2042,6997.840761455275
6112,Antigua and Barbuda,SPM,2043,6838.0098575715165
6113,Antigua and Barbuda,SPM,2044,6681.829496577646
6114,Antigua and Barbuda,SPM,2045,6529.216299958826
6115,Antigua and Barbuda,SPM,2046,6380.08879356813
6116,Antigua and Barbuda,SPM,2047,6234.3673641307205
6117,Antigua and Barbuda,SPM,2048,6091.974216741468
6118,Antigua and Barbuda,SPM,2049,5952.833333333333
6119,Antigua and Barbuda,SPM,2050,5816.870432094327
6120,Antigua and Barbuda,SRB,2021,11368.025855622782
6121,Antigua and Barbuda,SRB,2022,11108.37978624005
6122,Antigua and Barbuda,SRB,2023,10854.664041277943
6123,Antigua and Barbuda,SRB,2024,10606.743171939499
6124,Antigua and Barbuda,SRB,2025,10364.484823082554
6125,Antigua and Barbuda,SRB,2026,10127.759662560571
6126,Antigua and Barbuda,SRB,2027,9896.441312177316
6127,Antigua and Barbuda,SRB,2028,9670.406280218554
6128,Antigua and Barbuda,SRB,2029,9449.533895524697
6129,Antigua and Barbuda,SRB,2030,9233.70624306925
6130,Antigua and Barbuda,SRB,2031,9022.808101008648
6131,Antigua and Barbuda,SRB,2032,8816.72687916987
6132,Antigua and Barbuda,SRB,2033,8615.352558942997
6133,Antigua and Barbuda,SRB,2034,8418.57763454664
6134,Antigua and Barbuda,SRB,2035,8226.297055634843
6135,Antigua and Barbuda,SRB,2036,8038.408171214874
6136,Antigua and Barbuda,SRB,2037,7854.810674845911
6137,Antigua and Barbuda,SRB,2038,7675.406551089408
6138,Antigua and Barbuda,SRB,2039,7500.100023182531
6139,Antigua and Barbuda,SRB,2040,7328.797501906729
6140,Antigua and Barbuda,SRB,2041,7161.407535624159
6141,Antigua and Barbuda,SRB,2042,6997.840761455275
6142,Antigua and Barbuda,SRB,2043,6838.0098575715165
6143,Antigua and Barbuda,SRB,2044,6681.829496577646
6144,Antigua and Barbuda,SRB,2045,6529.216299958826
6145,Antigua and Barbuda,SRB,2046,6380.08879356813
6146,Antigua and Barbuda,SRB,2047,6234.3673641307205
6147,Antigua and Barbuda,SRB,2048,6091.974216741468
6148,Antigua and Barbuda,SRB,2049,5952.833333333333
6149,Antigua and Barbuda,SRB,2050,5816.870432094327
6150,Antigua and Barbuda,SSD,2021,11368.025855622782
6151,Antigua and Barbuda,SSD,2022,11108.37978624005
6152,Antigua and Barbuda,SSD,2023,10854.664041277943
6153,Antigua and Barbuda,SSD,2024,10606.743171939499
6154,Antigua and Barbuda,SSD,2025,10364.484823082554
6155,Antigua and Barbuda,SSD,2026,10127.759662560571
6156,Antigua and Barbuda,SSD,2027,9896.441312177316
6157,Antigua and Barbuda,SSD,2028,9670.406280218554
6158,Antigua and Barbuda,SSD,2029,9449.533895524697
6159,Antigua and Barbuda,SSD,2030,9233.70624306925
6160,Antigua and Barbuda,SSD,2031,9022.808101008648
6161,Antigua and Barbuda,SSD,2032,8816.72687916987
6162,Antigua and Barbuda,SSD,2033,8615.352558942997
6163,Antigua and Barbuda,SSD,2034,8418.57763454664
6164,Antigua and Barbuda,SSD,2035,8226.297055634843
6165,Antigua and Barbuda,SSD,2036,8038.408171214874
6166,Antigua and Barbuda,SSD,2037,7854.810674845911
6167,Antigua and Barbuda,SSD,2038,7675.406551089408
6168,Antigua and Barbuda,SSD,2039,7500.100023182531
6169,Antigua and Barbuda,SSD,2040,7328.797501906729
6170,Antigua and Barbuda,SSD,2041,7161.407535624159
6171,Antigua and Barbuda,SSD,2042,6997.840761455275
6172,Antigua and Barbuda,SSD,2043,6838.0098575715165
6173,Antigua and Barbuda,SSD,2044,6681.829496577646
6174,Antigua and Barbuda,SSD,2045,6529.216299958826
6175,Antigua and Barbuda,SSD,2046,6380.08879356813
6176,Antigua and Barbuda,SSD,2047,6234.3673641307205
6177,Antigua and Barbuda,SSD,2048,6091.974216741468
6178,Antigua and Barbuda,SSD,2049,5952.833333333333
6179,Antigua and Barbuda,SSD,2050,5816.870432094327
6180,Antigua and Barbuda,STP,2021,11368.025855622782
6181,Antigua and Barbuda,STP,2022,11108.37978624005
6182,Antigua and Barbuda,STP,2023,10854.664041277943
6183,Antigua and Barbuda,STP,2024,10606.743171939499
6184,Antigua and Barbuda,STP,2025,10364.484823082554
6185,Antigua and Barbuda,STP,2026,10127.759662560571
6186,Antigua and Barbuda,STP,2027,9896.441312177316
6187,Antigua and Barbuda,STP,2028,9670.406280218554
6188,Antigua and Barbuda,STP,2029,9449.533895524697
6189,Antigua and Barbuda,STP,2030,9233.70624306925
6190,Antigua and Barbuda,STP,2031,9022.808101008648
6191,Antigua and Barbuda,STP,2032,8816.72687916987
6192,Antigua and Barbuda,STP,2033,8615.352558942997
6193,Antigua and Barbuda,STP,2034,8418.57763454664
6194,Antigua and Barbuda,STP,2035,8226.297055634843
6195,Antigua and Barbuda,STP,2036,8038.408171214874
6196,Antigua and Barbuda,STP,2037,7854.810674845911
6197,Antigua and Barbuda,STP,2038,7675.406551089408
6198,Antigua and Barbuda,STP,2039,7500.100023182531
6199,Antigua and Barbuda,STP,2040,7328.797501906729
6200,Antigua and Barbuda,STP,2041,7161.407535624159
6201,Antigua and Barbuda,STP,2042,6997.840761455275
6202,Antigua and Barbuda,STP,2043,6838.0098575715165
6203,Antigua and Barbuda,STP,2044,6681.829496577646
6204,Antigua and Barbuda,STP,2045,6529.216299958826
6205,Antigua and Barbuda,STP,2046,6380.08879356813
6206,Antigua and Barbuda,STP,2047,6234.3673641307205
6207,Antigua and Barbuda,STP,2048,6091.974216741468
6208,Antigua and Barbuda,STP,2049,5952.833333333333
6209,Antigua and Barbuda,STP,2050,5816.870432094327
6210,Antigua and Barbuda,SUR,2021,11368.025855622782
6211,Antigua and Barbuda,SUR,2022,11108.37978624005
6212,Antigua and Barbuda,SUR,2023,10854.664041277943
6213,Antigua and Barbuda,SUR,2024,10606.743171939499
6214,Antigua and Barbuda,SUR,2025,10364.484823082554
6215,Antigua and Barbuda,SUR,2026,10127.759662560571
6216,Antigua and Barbuda,SUR,2027,9896.441312177316
6217,Antigua and Barbuda,SUR,2028,9670.406280218554
6218,Antigua and Barbuda,SUR,2029,9449.533895524697
6219,Antigua and Barbuda,SUR,2030,9233.70624306925
6220,Antigua and Barbuda,SUR,2031,9022.808101008648
6221,Antigua and Barbuda,SUR,2032,8816.72687916987
6222,Antigua and Barbuda,SUR,2033,8615.352558942997
6223,Antigua and Barbuda,SUR,2034,8418.57763454664
6224,Antigua and Barbuda,SUR,2035,8226.297055634843
6225,Antigua and Barbuda,SUR,2036,8038.408171214874
6226,Antigua and Barbuda,SUR,2037,7854.810674845911
6227,Antigua and Barbuda,SUR,2038,7675.406551089408
6228,Antigua and Barbuda,SUR,2039,7500.100023182531
6229,Antigua and Barbuda,SUR,2040,7328.797501906729
6230,Antigua and Barbuda,SUR,2041,7161.407535624159
6231,Antigua and Barbuda,SUR,2042,6997.840761455275
6232,Antigua and Barbuda,SUR,2043,6838.0098575715165
6233,Antigua and Barbuda,SUR,2044,6681.829496577646
6234,Antigua and Barbuda,SUR,2045,6529.216299958826
6235,Antigua and Barbuda,SUR,2046,6380.08879356813
6236,Antigua and Barbuda,SUR,2047,6234.3673641307205
6237,Antigua and Barbuda,SUR,2048,6091.974216741468
6238,Antigua and Barbuda,SUR,2049,5952.833333333333
6239,Antigua and Barbuda,SUR,2050,5816.870432094327
6240,Antigua and Barbuda,SVK,2021,11368.025855622782
6241,Antigua and Barbuda,SVK,2022,11108.37978624005
6242,Antigua and Barbuda,SVK,2023,10854.664041277943
6243,Antigua and Barbuda,SVK,2024,10606.743171939499
6244,Antigua and Barbuda,SVK,2025,10364.484823082554
6245,Antigua and Barbuda,SVK,2026,10127.759662560571
6246,Antigua and Barbuda,SVK,2027,9896.441312177316
6247,Antigua and Barbuda,SVK,2028,9670.406280218554
6248,Antigua and Barbuda,SVK,2029,9449.533895524697
6249,Antigua and Barbuda,SVK,2030,9233.70624306925
6250,Antigua and Barbuda,SVK,2031,9022.808101008648
6251,Antigua and Barbuda,SVK,2032,8816.72687916987
6252,Antigua and Barbuda,SVK,2033,8615.352558942997
6253,Antigua and Barbuda,SVK,2034,8418.57763454664
6254,Antigua and Barbuda,SVK,2035,8226.297055634843
6255,Antigua and Barbuda,SVK,2036,8038.408171214874
6256,Antigua and Barbuda,SVK,2037,7854.810674845911
6257,Antigua and Barbuda,SVK,2038,7675.406551089408
6258,Antigua and Barbuda,SVK,2039,7500.100023182531
6259,Antigua and Barbuda,SVK,2040,7328.797501906729
6260,Antigua and Barbuda,SVK,2041,7161.407535624159
6261,Antigua and Barbuda,SVK,2042,6997.840761455275
6262,Antigua and Barbuda,SVK,2043,6838.0098575715165
6263,Antigua and Barbuda,SVK,2044,6681.829496577646
6264,Antigua and Barbuda,SVK,2045,6529.216299958826
6265,Antigua and Barbuda,SVK,2046,6380.08879356813
6266,Antigua and Barbuda,SVK,2047,6234.3673641307205
6267,Antigua and Barbuda,SVK,2048,6091.974216741468
6268,Antigua and Barbuda,SVK,2049,5952.833333333333
6269,Antigua and Barbuda,SVK,2050,5816.870432094327
6270,Antigua and Barbuda,SVN,2021,11368.025855622782
6271,Antigua and Barbuda,SVN,2022,11108.37978624005
6272,Antigua and Barbuda,SVN,2023,10854.664041277943
6273,Antigua and Barbuda,SVN,2024,10606.743171939499
6274,Antigua and Barbuda,SVN,2025,10364.484823082554
6275,Antigua and Barbuda,SVN,2026,10127.759662560571
6276,Antigua and Barbuda,SVN,2027,9896.441312177316
6277,Antigua and Barbuda,SVN,2028,9670.406280218554
6278,Antigua and Barbuda,SVN,2029,9449.533895524697
6279,Antigua and Barbuda,SVN,2030,9233.70624306925
6280,Antigua and Barbuda,SVN,2031,9022.808101008648
6281,Antigua and Barbuda,SVN,2032,8816.72687916987
6282,Antigua and Barbuda,SVN,2033,8615.352558942997
6283,Antigua and Barbuda,SVN,2034,8418.57763454664
6284,Antigua and Barbuda,SVN,2035,8226.297055634843
6285,Antigua and Barbuda,SVN,2036,8038.408171214874
6286,Antigua and Barbuda,SVN,2037,7854.810674845911
6287,Antigua and Barbuda,SVN,2038,7675.406551089408
6288,Antigua and Barbuda,SVN,2039,7500.100023182531
6289,Antigua and Barbuda,SVN,2040,7328.797501906729
6290,Antigua and Barbuda,SVN,2041,7161.407535624159
6291,Antigua and Barbuda,SVN,2042,6997.840761455275
6292,Antigua and Barbuda,SVN,2043,6838.0098575715165
6293,Antigua and Barbuda,SVN,2044,6681.829496577646
6294,Antigua and Barbuda,SVN,2045,6529.216299958826
6295,Antigua and Barbuda,SVN,2046,6380.08879356813
6296,Antigua and Barbuda,SVN,2047,6234.3673641307205
6297,Antigua and Barbuda,SVN,2048,6091.974216741468
6298,Antigua and Barbuda,SVN,2049,5952.833333333333
6299,Antigua and Barbuda,SVN,2050,5816.870432094327
6300,Argentina,SWE,2021,11368.025855622782
6301,Argentina,SWE,2022,11108.37978624005
6302,Argentina,SWE,2023,10854.664041277943
6303,Argentina,SWE,2024,10606.743171939499
6304,Argentina,SWE,2025,10364.484823082554
6305,Argentina,SWE,2026,10127.759662560571
6306,Argentina,SWE,2027,9896.441312177316
6307,Argentina,SWE,2028,9670.406280218554
6308,Argentina,SWE,2029,9449.533895524697
6309,Argentina,SWE,2030,9233.70624306925
6310,Argentina,SWE,2031,9022.808101008648
6311,Argentina,SWE,2032,8816.72687916987
6312,Argentina,SWE,2033,8615.352558942997
6313,Argentina,SWE,2034,8418.57763454664
6314,Argentina,SWE,2035,8226.297055634843
6315,Argentina,SWE,2036,8038.408171214874
6316,Argentina,SWE,2037,7854.810674845911
6317,Argentina,SWE,2038,7675.406551089408
6318,Argentina,SWE,2039,7500.100023182531
6319,Argentina,SWE,2040,7328.797501906729
6320,Argentina,SWE,2041,7161.407535624159
6321,Argentina,SWE,2042,6997.840761455275
6322,Argentina,SWE,2043,6838.0098575715165
6323,Argentina,SWE,2044,6681.829496577646
6324,Argentina,SWE,2045,6529.216299958826
6325,Argentina,SWE,2046,6380.08879356813
6326,Argentina,SWE,2047,6234.3673641307205
6327,Argentina,SWE,2048,6091.974216741468
6328,Argentina,SWE,2049,5952.833333333333
6329,Argentina,SWE,2050,5816.870432094327
6330,Argentina,SWZ,2021,11368.025855622782
6331,Argentina,SWZ,2022,11108.37978624005
6332,Argentina,SWZ,2023,10854.664041277943
6333,Argentina,SWZ,2024,10606.743171939499
6334,Argentina,SWZ,2025,10364.484823082554
6335,Argentina,SWZ,2026,10127.759662560571
6336,Argentina,SWZ,2027,9896.441312177316
