,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_mmm_gdp_other_product_manufacturing
1838,Georgia,GEO,2029,530.9324055081134
1839,Georgia,GEO,2030,512.9390673298155
1840,Georgia,GEO,2031,495.6765829700046
1841,Georgia,GEO,2032,479.53817440862554
1842,Georgia,GEO,2033,464.41750950541774
1843,Georgia,GEO,2034,450.22125750639725
1844,Georgia,GEO,2035,436.8671608611477
1845,Georgia,GEO,2036,423.5948187550233
1846,Georgia,GEO,2037,411.10514541634024
1847,Georgia,GEO,2038,399.33089279513354
1848,Georgia,GEO,2039,388.21230240496175
1849,Georgia,GEO,2040,377.696090905878
1850,Georgia,GEO,2041,367.8777072910749
1851,Georgia,GEO,2042,358.55685686868566
1852,Georgia,GEO,2043,349.69665641867806
1853,Georgia,GEO,2044,341.26378045157395
1854,Georgia,GEO,2045,333.228042339049
1855,Georgia,GEO,2046,325.9830461089603
1856,Georgia,GEO,2047,319.0463854263475
1857,Georgia,GEO,2048,312.3987870037579
1858,Georgia,GEO,2049,306.02255106853005
1859,Georgia,GEO,2050,299.9013939931631
1860,Germany,DEU,2021,580.9383438820598
1861,Germany,DEU,2022,573.0216400723307
1862,Germany,DEU,2023,565.3178042662186
1863,Germany,DEU,2024,557.8183648180853
1864,Germany,DEU,2025,550.5152937322993
1865,Germany,DEU,2026,545.6283075523592
1866,Germany,DEU,2027,540.8273225819449
1867,Germany,DEU,2028,536.1100884474664
1868,Germany,DEU,2029,531.474432609776
1869,Germany,DEU,2030,526.9182570279088
1870,Germany,DEU,2031,521.5223630905442
1871,Germany,DEU,2032,516.2358619669176
1872,Germany,DEU,2033,511.05546040246145
1873,Germany,DEU,2034,505.97799601985406
1874,Germany,DEU,2035,501.00043088148647
1875,Germany,DEU,2036,494.57124025276175
1876,Germany,DEU,2037,488.30496676717684
1877,Germany,DEU,2038,482.1954953673744
1878,Germany,DEU,2039,476.2370132506657
1879,Germany,DEU,2040,470.4239914221969
1880,Germany,DEU,2041,464.56219541554884
1881,Germany,DEU,2042,458.8446852697452
1882,Germany,DEU,2043,453.2661984408348
1883,Germany,DEU,2044,447.82172523213075
1884,Germany,DEU,2045,442.50649378888954
1885,Germany,DEU,2046,437.508000791214
1886,Germany,DEU,2047,432.6211710508677
1887,Germany,DEU,2048,427.8423041675124
1888,Germany,DEU,2049,423.1678614574914
1889,Germany,DEU,2050,418.59445721503045
1890,Ghana,GHA,2021,1812.1276952433418
1891,Ghana,GHA,2022,1824.1830449093682
1892,Ghana,GHA,2023,1835.1525275239205
1893,Ghana,GHA,2024,1845.1765321268074
1894,Ghana,GHA,2025,1854.3722468874498
1895,Ghana,GHA,2026,1823.6328601791668
1896,Ghana,GHA,2027,1796.9296148922426
1897,Ghana,GHA,2028,1773.5165539749023
1898,Ghana,GHA,2029,1752.8208759429133
1899,Ghana,GHA,2030,1734.3954483344073
1900,Ghana,GHA,2031,1708.376629275154
1901,Ghana,GHA,2032,1685.4460778491598
1902,Ghana,GHA,2033,1665.0847605723413
1903,Ghana,GHA,2034,1646.8837830705238
1904,Ghana,GHA,2035,1630.5166473792044
1905,Ghana,GHA,2036,1604.6483108146522
1906,Ghana,GHA,2037,1581.6902420238514
1907,Ghana,GHA,2038,1561.1774748966243
1908,Ghana,GHA,2039,1542.739083733541
1909,Ghana,GHA,2040,1526.0755526688613
1910,Ghana,GHA,2041,1500.7299181240737
1911,Ghana,GHA,2042,1478.0969753679267
1912,Ghana,GHA,2043,1457.763345133105
1913,Ghana,GHA,2044,1439.3955795445102
1914,Ghana,GHA,2045,1422.7217334564446
1915,Ghana,GHA,2046,1398.485217027219
1916,Ghana,GHA,2047,1376.7161178723302
1917,Ghana,GHA,2048,1357.0558909854
1918,Ghana,GHA,2049,1339.212249773702
1919,Ghana,GHA,2050,1322.9445364096566
1920,Greece,GRC,2021,257.8403491339495
1921,Greece,GRC,2022,252.5560145258782
1922,Greece,GRC,2023,247.48393056531697
1923,Greece,GRC,2024,242.61156112234232
1924,Greece,GRC,2025,237.92733823238066
1925,Greece,GRC,2026,234.23830926572197
1926,Greece,GRC,2027,230.6619294119906
1927,Greece,GRC,2028,227.19311644494343
1928,Greece,GRC,2029,223.82708932547945
1929,Greece,GRC,2030,220.5593462158691
1930,Greece,GRC,2031,217.19008504527062
1931,Greece,GRC,2032,213.92221262502605
1932,Greece,GRC,2033,210.75122026552202
1933,Greece,GRC,2034,207.6728627035442
1934,Greece,GRC,2035,204.68313914043284
1935,Greece,GRC,2036,201.6411466709671
1936,Greece,GRC,2037,198.68824999951642
1937,Greece,GRC,2038,195.82059137908436
1938,Greece,GRC,2039,193.03453260873505
1939,Greece,GRC,2040,190.32663963460655
1940,Greece,GRC,2041,187.64111186050508
1941,Greece,GRC,2042,185.03031574215663
1942,Greece,GRC,2043,182.4911746883381
1943,Greece,GRC,2044,180.02077869996165
1944,Greece,GRC,2045,177.61637324483013
1945,Greece,GRC,2046,175.13353103132283
1946,Greece,GRC,2047,172.7191455897286
1947,Greece,GRC,2048,170.3704241916938
1948,Greece,GRC,2049,168.08472397853433
1949,Greece,GRC,2050,165.85954204102188
1950,Guatemala,GTM,2021,812.4019511696591
1951,Guatemala,GTM,2022,812.8317617510318
1952,Guatemala,GTM,2023,813.2362046724248
1953,Guatemala,GTM,2024,813.6174613789253
1954,Guatemala,GTM,2025,813.9774701662221
1955,Guatemala,GTM,2026,808.0230538688569
1956,Guatemala,GTM,2027,802.5646993876768
1957,Guatemala,GTM,2028,797.5428953756375
1958,Guatemala,GTM,2029,792.907283700792
1959,Guatemala,GTM,2030,788.6149648302289
1960,Guatemala,GTM,2031,782.301163514736
1961,Guatemala,GTM,2032,776.5114347605493
1962,Guatemala,GTM,2033,771.1831282865012
1963,Guatemala,GTM,2034,766.2631971746833
1964,Guatemala,GTM,2035,761.7064257144729
1965,Guatemala,GTM,2036,754.7812473427343
1966,Guatemala,GTM,2037,748.4342968526773
1967,Guatemala,GTM,2038,742.5960565143668
1968,Guatemala,GTM,2039,737.2077229556633
1969,Guatemala,GTM,2040,732.2192195702335
1970,Guatemala,GTM,2041,725.0667449549965
1971,Guatemala,GTM,2042,718.5100104134143
1972,Guatemala,GTM,2043,712.4775616198291
1973,Guatemala,GTM,2044,706.9089321230634
1974,Guatemala,GTM,2045,701.7526094636789
1975,Guatemala,GTM,2046,694.6858996256693
1976,Guatemala,GTM,2047,688.1989461561471
1977,Guatemala,GTM,2048,682.2232150868214
1978,Guatemala,GTM,2049,676.7005649636816
1979,Guatemala,GTM,2050,671.5813488930648
1980,Guinea,GIN,2021,743.0713523757793
1981,Guinea,GIN,2022,744.6722997405609
1982,Guinea,GIN,2023,746.1146417215506
1983,Guinea,GIN,2024,747.4208353938127
1984,Guinea,GIN,2025,748.6092892888138
1985,Guinea,GIN,2026,733.2363083546143
1986,Guinea,GIN,2027,720.5162770954272
1987,Guinea,GIN,2028,709.8170064679939
1988,Guinea,GIN,2029,700.6923911052061
1989,Guinea,GIN,2030,692.8186355090731
1990,Guinea,GIN,2031,683.9421242300816
1991,Guinea,GIN,2032,676.3565210300981
1992,Guinea,GIN,2033,669.7993101973901
1993,Guinea,GIN,2034,664.074636721671
1994,Guinea,GIN,2035,659.0334103712266
1995,Guinea,GIN,2036,651.9462496531256
1996,Guinea,GIN,2037,645.7916013471659
1997,Guinea,GIN,2038,640.396779487342
1998,Guinea,GIN,2039,635.6292573021894
1999,Guinea,GIN,2040,631.3856345553446
2000,Guinea,GIN,2041,625.3507209885108
2001,Guinea,GIN,2042,620.0383700618728
2002,Guinea,GIN,2043,615.3261425490851
2003,Guinea,GIN,2044,611.117783558883
2004,Guinea,GIN,2045,607.3365781795837
2005,Guinea,GIN,2046,602.0376689054726
2006,Guinea,GIN,2047,597.3186199996453
2007,Guinea,GIN,2048,593.089187848231
2008,Guinea,GIN,2049,589.276931438364
2009,Guinea,GIN,2050,585.8230287283006
2010,Guinea-Bissau,GNB,2021,15609.766687344376
2011,Guinea-Bissau,GNB,2022,15072.861680328846
2012,Guinea-Bissau,GNB,2023,14576.313279421964
2013,Guinea-Bissau,GNB,2024,14115.736173772071
2014,Guinea-Bissau,GNB,2025,13687.358210439541
2015,Guinea-Bissau,GNB,2026,12753.358419357539
2016,Guinea-Bissau,GNB,2027,11948.529719295178
2017,Guinea-Bissau,GNB,2028,11247.808898110572
2018,Guinea-Bissau,GNB,2029,10632.222907550458
2019,Guinea-Bissau,GNB,2030,10087.144973579729
2020,Guinea-Bissau,GNB,2031,9413.964249398741
2021,Guinea-Bissau,GNB,2032,8833.345727934478
2022,Guinea-Bissau,GNB,2033,8327.426554478814
2023,Guinea-Bissau,GNB,2034,7882.662360647188
2024,Guinea-Bissau,GNB,2035,7488.596609273004
2025,Guinea-Bissau,GNB,2036,7006.912552306683
2026,Guinea-Bissau,GNB,2037,6590.364579887231
2027,Guinea-Bissau,GNB,2038,6226.577313723474
2028,Guinea-Bissau,GNB,2039,5906.12363446881
2029,Guinea-Bissau,GNB,2040,5621.696057453394
2030,Guinea-Bissau,GNB,2041,5280.248582789296
2031,Guinea-Bissau,GNB,2042,4983.508046833792
2032,Guinea-Bissau,GNB,2043,4723.233499137689
2033,Guinea-Bissau,GNB,2044,4493.092177550885
2034,Guinea-Bissau,GNB,2045,4288.1374298186865
2035,Guinea-Bissau,GNB,2046,4047.054499981486
2036,Guinea-Bissau,GNB,2047,3836.0885202973254
2037,Guinea-Bissau,GNB,2048,3649.9277918230514
2038,Guinea-Bissau,GNB,2049,3484.440351921479
2039,Guinea-Bissau,GNB,2050,3336.363677121611
2040,Guyana,GUY,2021,5454.665978804057
2041,Guyana,GUY,2022,4859.240910576443
2042,Guyana,GUY,2023,4388.066607174631
2043,Guyana,GUY,2024,4005.9254228390646
2044,Guyana,GUY,2025,3689.760240815094
2045,Guyana,GUY,2026,3603.5555666114533
2046,Guyana,GUY,2027,3521.7152176157433
2047,Guyana,GUY,2028,3443.9159443169196
2048,Guyana,GUY,2029,3369.8656506007655
2049,Guyana,GUY,2030,3299.2997290099547
2050,Guyana,GUY,2031,3233.155818366935
2051,Guyana,GUY,2032,3169.953840128608
2052,Guyana,GUY,2033,3109.50178848181
2053,Guyana,GUY,2034,3051.624010258107
2054,Guyana,GUY,2035,2996.159500336609
2055,Guyana,GUY,2036,2936.6793129381053
2056,Guyana,GUY,2037,2879.8659986896123
2057,Guyana,GUY,2038,2825.5441311340255
2058,Guyana,GUY,2039,2773.5533397188674
2059,Guyana,GUY,2040,2723.746728515832
2060,Guyana,GUY,2041,2665.1699057300434
2061,Guyana,GUY,2042,2609.475119706993
2062,Guyana,GUY,2043,2556.454778777098
2063,Guyana,GUY,2044,2505.920760776971
2064,Guyana,GUY,2045,2457.702182845066
2065,Guyana,GUY,2046,2403.021383367756
2066,Guyana,GUY,2047,2351.1662512337093
2067,Guyana,GUY,2048,2301.923275689033
2068,Guyana,GUY,2049,2255.099928328363
2069,Guyana,GUY,2050,2210.5221474023588
2070,Haiti,HTI,2021,3848.4762334159923
2071,Haiti,HTI,2022,3971.030094428004
2072,Haiti,HTI,2023,4091.974250752814
2073,Haiti,HTI,2024,4211.3402098831975
2074,Haiti,HTI,2025,4329.1586623611865
2075,Haiti,HTI,2026,4238.308393954965
2076,Haiti,HTI,2027,4157.471115920574
2077,Haiti,HTI,2028,4085.077925254787
2078,Haiti,HTI,2029,4019.871418123761
2079,Haiti,HTI,2030,3960.8320371419654
2080,Haiti,HTI,2031,3862.190031774805
2081,Haiti,HTI,2032,3774.3851095100626
2082,Haiti,HTI,2033,3695.72437558147
2083,Haiti,HTI,2034,3624.8500867393127
2084,Haiti,HTI,2035,3560.6606229702943
2085,Haiti,HTI,2036,3459.6724575737458
2086,Haiti,HTI,2037,3369.8347015057893
2087,Haiti,HTI,2038,3289.3972464300755
2088,Haiti,HTI,2039,3216.9580252506175
2089,Haiti,HTI,2040,3151.3805918056532
2090,Haiti,HTI,2041,3058.507365015849
2091,Haiti,HTI,2042,2975.6206036118315
2092,Haiti,HTI,2043,2901.1917528962836
2093,Haiti,HTI,2044,2833.9890675099655
2094,Haiti,HTI,2045,2773.008904992275
2095,Haiti,HTI,2046,2692.2944032758764
2096,Haiti,HTI,2047,2619.8485275749813
2097,Haiti,HTI,2048,2554.462595545438
2098,Haiti,HTI,2049,2495.152554894503
2099,Haiti,HTI,2050,2441.1091167318746
2100,Honduras,HND,2021,1571.213998737224
2101,Honduras,HND,2022,1569.052102022673
2102,Honduras,HND,2023,1567.008735350232
2103,Honduras,HND,2024,1565.074410866772
2104,Honduras,HND,2025,1563.2406270219487
2105,Honduras,HND,2026,1542.8756601361122
2106,Honduras,HND,2027,1524.153795949666
2107,Honduras,HND,2028,1506.8838902794976
2108,Honduras,HND,2029,1490.903340248405
2109,Honduras,HND,2030,1476.0729488190987
2110,Honduras,HND,2031,1455.1769548600776
2111,Honduras,HND,2032,1435.9749690043634
2112,Honduras,HND,2033,1418.2690196944475
2113,Honduras,HND,2034,1401.8908268639236
2114,Honduras,HND,2035,1386.6964367442713
2115,Honduras,HND,2036,1364.719157299382
2116,Honduras,HND,2037,1344.5620192348122
2117,Honduras,HND,2038,1326.0078994700307
2118,Honduras,HND,2039,1308.8728881627296
2119,Honduras,HND,2040,1293.0001718607011
2120,Honduras,HND,2041,1271.3681773772712
2121,Honduras,HND,2042,1251.5233668454339
2122,Honduras,HND,2043,1233.2530470363622
2123,Honduras,HND,2044,1216.3769871687243
2124,Honduras,HND,2045,1200.741453281957
2125,Honduras,HND,2046,1180.5411515524688
2126,Honduras,HND,2047,1161.9736786022954
2127,Honduras,HND,2048,1144.848748056002
2128,Honduras,HND,2049,1129.0045353356966
2129,Honduras,HND,2050,1114.3025480610358
2130,"Hong Kong SAR, China",HKG,2021,649.2077174372364
2131,"Hong Kong SAR, China",HKG,2022,644.7519009104763
2132,"Hong Kong SAR, China",HKG,2023,640.4683140471773
2133,"Hong Kong SAR, China",HKG,2024,636.3471604453348
2134,"Hong Kong SAR, China",HKG,2025,632.379372836126
2135,"Hong Kong SAR, China",HKG,2026,627.0788191920888
2136,"Hong Kong SAR, China",HKG,2027,622.0224248624435
2137,"Hong Kong SAR, China",HKG,2028,617.1936995829146
2138,"Hong Kong SAR, China",HKG,2029,612.577605374187
2139,"Hong Kong SAR, China",HKG,2030,608.1604001091033
2140,"Hong Kong SAR, China",HKG,2031,603.6773696684467
2141,"Hong Kong SAR, China",HKG,2032,599.3858557940221
2142,"Hong Kong SAR, China",HKG,2033,595.2738426676663
2143,"Hong Kong SAR, China",HKG,2034,591.330299049286
2144,"Hong Kong SAR, China",HKG,2035,587.5450794556094
2145,"Hong Kong SAR, China",HKG,2036,583.9047336910942
2146,"Hong Kong SAR, China",HKG,2037,580.4014592045148
2147,"Hong Kong SAR, China",HKG,2038,577.0276572619711
2148,"Hong Kong SAR, China",HKG,2039,573.7762806006631
2149,"Hong Kong SAR, China",HKG,2040,570.6407842922699
2150,"Hong Kong SAR, China",HKG,2041,567.8238057293087
2151,"Hong Kong SAR, China",HKG,2042,565.0964222880573
2152,"Hong Kong SAR, China",HKG,2043,562.4544264665208
2153,"Hong Kong SAR, China",HKG,2044,559.8938701551666
2154,"Hong Kong SAR, China",HKG,2045,557.4110449509067
2155,"Hong Kong SAR, China",HKG,2046,555.2382032671267
2156,"Hong Kong SAR, China",HKG,2047,553.1227451314609
2157,"Hong Kong SAR, China",HKG,2048,551.0624269680169
2158,"Hong Kong SAR, China",HKG,2049,549.0551206550228
2159,"Hong Kong SAR, China",HKG,2050,547.0988061925871
2160,Hungary,HUN,2021,527.8356343981957
2161,Hungary,HUN,2022,513.6463143806355
2162,Hungary,HUN,2023,500.19990038952494
2163,Hungary,HUN,2024,487.4395366491126
2164,Hungary,HUN,2025,475.31402474489
2165,Hungary,HUN,2026,466.1591935531968
2166,Hungary,HUN,2027,457.3503533705083
2167,Hungary,HUN,2028,448.8682537676176
2168,Hungary,HUN,2029,440.6950463993238
2169,Hungary,HUN,2030,432.81415963808877
2170,Hungary,HUN,2031,424.5051589918094
2171,Hungary,HUN,2032,416.50917519867085
2172,Hungary,HUN,2033,408.8088473032645
2173,Hungary,HUN,2034,401.3880749070362
2174,Hungary,HUN,2035,394.23190579875444
2175,Hungary,HUN,2036,387.4126678772709
2176,Hungary,HUN,2037,380.8253305827171
2177,Hungary,HUN,2038,374.45826238492776
2178,Hungary,HUN,2039,368.3005968384456
2179,Hungary,HUN,2040,362.342170694205
2180,Hungary,HUN,2041,356.4604304539989
2181,Hungary,HUN,2042,350.7665914729233
2182,Hungary,HUN,2043,345.251791123053
2183,Hungary,HUN,2044,339.9077155070418
2184,Hungary,HUN,2045,334.7265576370683
2185,Hungary,HUN,2046,329.41326159703084
2186,Hungary,HUN,2047,324.26601147486923
2187,Hungary,HUN,2048,319.2771433666753
2188,Hungary,HUN,2049,314.43945786225925
2189,Hungary,HUN,2050,309.7461853803584
2190,Iceland,ISL,2021,3010.237128601745
2191,Iceland,ISL,2022,2974.6740531065666
2192,Iceland,ISL,2023,2940.1253189640065
2193,Iceland,ISL,2024,2906.548139314165
2194,Iceland,ISL,2025,2873.9021003723956
2195,Iceland,ISL,2026,2806.574222241727
2196,Iceland,ISL,2027,2742.868920550633
2197,Iceland,ISL,2028,2682.5014856167445
2198,Iceland,ISL,2029,2625.216281076356
2199,Iceland,ISL,2030,2570.7831252135675
2200,Iceland,ISL,2031,2512.727641686178
2201,Iceland,ISL,2032,2457.7303310601587
2202,Iceland,ISL,2033,2405.5557526459643
2203,Iceland,ISL,2034,2355.992029009092
2204,Iceland,ISL,2035,2308.8479701178885
2205,Iceland,ISL,2036,2257.8326799626507
2206,Iceland,ISL,2037,2209.4930070744203
2207,Iceland,ISL,2038,2163.62383672479
2208,Iceland,ISL,2039,2120.040497442339
2209,Iceland,ISL,2040,2078.5762760222733
2210,Iceland,ISL,2041,2035.5664565004747
2211,Iceland,ISL,2042,1994.7161260361677
2212,Iceland,ISL,2043,1955.8666282752945
2213,Iceland,ISL,2044,1918.8744771938896
2214,Iceland,ISL,2045,1883.6095862422587
2215,Iceland,ISL,2046,1848.5611766648321
2216,Iceland,ISL,2047,1815.134691299989
2217,Iceland,ISL,2048,1783.2200903717448
2218,Iceland,ISL,2049,1752.717068194784
2219,Iceland,ISL,2050,1723.534000118734
2220,India,IND,2021,0.0
2221,India,IND,2022,0.0
2222,India,IND,2023,0.0
2223,India,IND,2024,0.0
2224,India,IND,2025,0.0
2225,India,IND,2026,11.306038916938926
2226,India,IND,2027,36.56532147361127
2227,India,IND,2028,59.44978674623156
2228,India,IND,2029,80.27930974809998
2229,India,IND,2030,99.31878670075723
2230,India,IND,2031,119.09315324111449
2231,India,IND,2032,137.09902041781973
2232,India,IND,2033,153.56347919129328
2233,India,IND,2034,168.6763357687773
2234,India,IND,2035,182.59746186545323
2235,India,IND,2036,197.0239515894718
2236,India,IND,2037,210.25157405431557
2237,India,IND,2038,222.42380956445209
2238,India,IND,2039,233.6621211559374
2239,India,IND,2040,244.07002179562764
2240,India,IND,2041,254.61955819774286
2241,India,IND,2042,264.3660761809186
2242,India,IND,2043,273.3979013631865
2243,India,IND,2044,281.79086400813804
2244,India,IND,2045,289.6104331803415
2245,India,IND,2046,297.4199366566745
2246,India,IND,2047,304.687333634344
2247,India,IND,2048,311.4671771842341
2248,India,IND,2049,317.80693825190554
2249,India,IND,2050,323.7481187899488
2250,Indonesia,IDN,2021,621.6392642052939
2251,Indonesia,IDN,2022,629.9213190559747
2252,Indonesia,IDN,2023,637.4648716274993
2253,Indonesia,IDN,2024,644.364483183284
2254,Indonesia,IDN,2025,650.6992317504715
2255,Indonesia,IDN,2026,652.7848743903193
2256,Indonesia,IDN,2027,654.6620354503414
2257,Indonesia,IDN,2028,656.360486768064
2258,Indonesia,IDN,2029,657.9045890706283
2259,Indonesia,IDN,2030,659.3144678975478
2260,Indonesia,IDN,2031,659.723791978144
2261,Indonesia,IDN,2032,660.0978066608939
2262,Indonesia,IDN,2033,660.4408918598597
2263,Indonesia,IDN,2034,660.7567318504135
2264,Indonesia,IDN,2035,661.0484481007803
2265,Indonesia,IDN,2036,660.0466636502557
2266,Indonesia,IDN,2037,659.1229707800471
2267,Indonesia,IDN,2038,658.2685808885007
2268,Indonesia,IDN,2039,657.4759764750379
2269,Indonesia,IDN,2040,656.7386893590408
2270,Indonesia,IDN,2041,655.2747844742447
2271,Indonesia,IDN,2042,653.9109614015122
2272,Indonesia,IDN,2043,652.6372960380468
2273,Indonesia,IDN,2044,651.4451343969533
2274,Indonesia,IDN,2045,650.3268957154793
2275,Indonesia,IDN,2046,648.657629212172
2276,Indonesia,IDN,2047,647.0881080661543
2277,Indonesia,IDN,2048,645.6096513604836
2278,Indonesia,IDN,2049,644.2145571215264
2279,Indonesia,IDN,2050,642.8959681088851
2280,"Iran, Islamic Rep.",IRN,2021,910.4279163532844
2281,"Iran, Islamic Rep.",IRN,2022,920.521889415699
2282,"Iran, Islamic Rep.",IRN,2023,930.4783938251094
2283,"Iran, Islamic Rep.",IRN,2024,940.3002188427574
2284,"Iran, Islamic Rep.",IRN,2025,949.9900787773996
2285,"Iran, Islamic Rep.",IRN,2026,944.5161124307926
2286,"Iran, Islamic Rep.",IRN,2027,939.3646410673957
2287,"Iran, Islamic Rep.",IRN,2028,934.50798081828
2288,"Iran, Islamic Rep.",IRN,2029,929.9215282832097
2289,"Iran, Islamic Rep.",IRN,2030,925.5833436607926
2290,"Iran, Islamic Rep.",IRN,2031,919.1038061855126
2291,"Iran, Islamic Rep.",IRN,2032,913.0036698559198
2292,"Iran, Islamic Rep.",IRN,2033,907.2505594827564
2293,"Iran, Islamic Rep.",IRN,2034,901.8156815340923
2294,"Iran, Islamic Rep.",IRN,2035,896.6733421682229
2295,"Iran, Islamic Rep.",IRN,2036,890.3560285883423
2296,"Iran, Islamic Rep.",IRN,2037,884.3913569579773
2297,"Iran, Islamic Rep.",IRN,2038,878.7506015280445
2298,"Iran, Islamic Rep.",IRN,2039,873.4080740222378
2299,"Iran, Islamic Rep.",IRN,2040,868.3407324972844
2300,"Iran, Islamic Rep.",IRN,2041,863.5886574439343
2301,"Iran, Islamic Rep.",IRN,2042,859.0635137253381
2302,"Iran, Islamic Rep.",IRN,2043,854.7494250493278
2303,"Iran, Islamic Rep.",IRN,2044,850.6319623314265
2304,"Iran, Islamic Rep.",IRN,2045,846.6979824682558
2305,"Iran, Islamic Rep.",IRN,2046,843.0227199158863
2306,"Iran, Islamic Rep.",IRN,2047,839.4954075637686
2307,"Iran, Islamic Rep.",IRN,2048,836.1072879268676
2308,"Iran, Islamic Rep.",IRN,2049,832.850281312231
2309,"Iran, Islamic Rep.",IRN,2050,829.7169214908881
2310,Iraq,IRQ,2021,1409.7614454861612
2311,Iraq,IRQ,2022,1422.7197378807818
2312,Iraq,IRQ,2023,1435.3278715465508
2313,Iraq,IRQ,2024,1447.5998502523742
2314,Iraq,IRQ,2025,1459.548940860674
2315,Iraq,IRQ,2026,1435.838942196488
2316,Iraq,IRQ,2027,1414.1968744504757
2317,Iraq,IRQ,2028,1394.3635023848417
2318,Iraq,IRQ,2029,1376.1211829743543
2319,Iraq,IRQ,2030,1359.2858456615447
2320,Iraq,IRQ,2031,1341.021261145372
2321,Iraq,IRQ,2032,1324.1901012049052
2322,Iraq,IRQ,2033,1308.6299923704478
2323,Iraq,IRQ,2034,1294.2021930145806
2324,Iraq,IRQ,2035,1280.7874450633958
2325,Iraq,IRQ,2036,1273.4138624946795
2326,Iraq,IRQ,2037,1266.459680883811
2327,Iraq,IRQ,2038,1259.8901071545572
2328,Iraq,IRQ,2039,1253.6740932018977
2329,Iraq,IRQ,2040,1247.7838452302508
2330,Iraq,IRQ,2041,1240.221848233573
2331,Iraq,IRQ,2042,1233.067308944858
2332,Iraq,IRQ,2043,1226.2881591865132
2333,Iraq,IRQ,2044,1219.855609907734
2334,Iraq,IRQ,2045,1213.7437424987168
2335,Iraq,IRQ,2046,1206.7691399513678
2336,Iraq,IRQ,2047,1200.1391876856867
2337,Iraq,IRQ,2048,1193.8289553074137
