Year,iso_code3,nemomod_entc_residual_capacity_pp_coal_gw
1977,SDN,0.0
1978,SDN,0.0
1979,SDN,0.0
1980,SDN,0.0
1981,SDN,0.0
1982,SDN,0.0
1983,SDN,0.0
1984,SDN,0.0
1985,SDN,0.0
1986,SDN,0.0
1987,SDN,0.0
1988,SDN,0.0
1989,SDN,0.0
1990,SDN,0.0
1991,SDN,0.0
1992,SDN,0.0
1993,SDN,0.0
1994,SDN,0.0
1995,SDN,0.0
1996,SDN,0.0
1997,SDN,0.0
1998,SDN,0.0
1999,SDN,0.0
2000,SDN,0.0
2001,SDN,0.0
2002,SDN,0.0
2003,SDN,0.0
2004,SDN,0.0
2005,SDN,0.0
2006,SDN,0.0
2007,SDN,0.0
2008,SDN,0.0
2009,SDN,0.0
2021,SDN,0.0
2022,SDN,0.0
2023,SDN,0.0
2024,SDN,0.0
2025,SDN,0.0
2026,SDN,0.0
2027,SDN,0.0
2028,SDN,0.0
2029,SDN,0.0
2030,SDN,0.0
2031,SDN,0.0
2032,SDN,0.0
2033,SDN,0.0
2034,SDN,0.0
2035,SDN,0.0
2036,SDN,0.0
2037,SDN,0.0
2038,SDN,0.0
2039,SDN,0.0
2040,SDN,0.0
2041,SDN,0.0
2042,SDN,0.0
2043,SDN,0.0
2044,SDN,0.0
2045,SDN,0.0
2046,SDN,0.0
2047,SDN,0.0
2048,SDN,0.0
2049,SDN,0.0
2050,SDN,0.0
2051,SDN,0.0
2052,SDN,0.0
2053,SDN,0.0
2054,SDN,0.0
2055,SDN,0.0
1971,SEN,0.0
1972,SEN,0.0
1973,SEN,0.0
1974,SEN,0.0
1975,SEN,0.0
1976,SEN,0.0
1977,SEN,0.0
1978,SEN,0.0
1979,SEN,0.0
1980,SEN,0.0
1981,SEN,0.0
1982,SEN,0.0
1983,SEN,0.0
1984,SEN,0.0
1985,SEN,0.0
1986,SEN,0.0
1987,SEN,0.0
1988,SEN,0.0
1989,SEN,0.0
1990,SEN,0.0
1991,SEN,0.0
1992,SEN,0.0
1993,SEN,0.0
1994,SEN,0.0
1995,SEN,0.0
1996,SEN,0.0
1997,SEN,0.0
1998,SEN,0.0
1999,SEN,0.0
2000,SEN,0.0
2001,SEN,0.0
2002,SEN,0.0
2003,SEN,0.0
2004,SEN,0.0
2005,SEN,0.0
2006,SEN,0.0
2007,SEN,0.0
2008,SEN,0.0
2009,SEN,0.0
2021,SEN,0.0
2022,SEN,0.0
2023,SEN,0.0
2024,SEN,0.0
2025,SEN,0.0
2026,SEN,0.0
2027,SEN,0.0
2028,SEN,0.0
2029,SEN,0.0
2030,SEN,0.0
2031,SEN,0.0
2032,SEN,0.0
2033,SEN,0.0
2034,SEN,0.0
2035,SEN,0.0
2036,SEN,0.0
2037,SEN,0.0
2038,SEN,0.0
2039,SEN,0.0
2040,SEN,0.0
2041,SEN,0.0
2042,SEN,0.0
2043,SEN,0.0
2044,SEN,0.0
2045,SEN,0.0
2046,SEN,0.0
2047,SEN,0.0
2048,SEN,0.0
2049,SEN,0.0
2050,SEN,0.0
2051,SEN,0.0
2052,SEN,0.0
2053,SEN,0.0
2054,SEN,0.0
2055,SEN,0.0
1968,SGP,0.0
1969,SGP,0.0
1970,SGP,0.0
1971,SGP,0.0
1972,SGP,0.0
1973,SGP,0.0
1974,SGP,0.0
1975,SGP,0.0
1976,SGP,0.0
1977,SGP,0.0
1978,SGP,0.0
1979,SGP,0.0
1980,SGP,0.0
1981,SGP,0.0
1982,SGP,0.0
1983,SGP,0.0
1984,SGP,0.0
1985,SGP,0.0
1986,SGP,0.0
1987,SGP,0.0
1988,SGP,0.0
1989,SGP,0.0
1990,SGP,0.0
1991,SGP,0.0
1992,SGP,0.0
1993,SGP,0.0
1994,SGP,0.0
1995,SGP,0.0
1996,SGP,0.0
1997,SGP,0.0
1998,SGP,0.0
1999,SGP,0.0
2000,SGP,0.0
2001,SGP,0.0
2002,SGP,0.0
2003,SGP,0.0
2004,SGP,0.0
2005,SGP,0.0
2006,SGP,0.0
2007,SGP,0.0
2008,SGP,0.0
2009,SGP,0.0
2021,SGP,0.0
2022,SGP,0.0
2023,SGP,0.0
2024,SGP,0.0
2025,SGP,0.0
2026,SGP,0.0
2027,SGP,0.0
2028,SGP,0.0
2029,SGP,0.0
2030,SGP,0.0
2031,SGP,0.0
2032,SGP,0.0
2033,SGP,0.0
2034,SGP,0.0
2035,SGP,0.0
2036,SGP,0.0
2037,SGP,0.0
2038,SGP,0.0
2039,SGP,0.0
2040,SGP,0.0
2041,SGP,0.0
2042,SGP,0.0
2043,SGP,0.0
2044,SGP,0.0
1961,SLE,0.0
1962,SLE,0.0
1963,SLE,0.0
1964,SLE,0.0
1965,SLE,0.0
1966,SLE,0.0
1967,SLE,0.0
1968,SLE,0.0
1969,SLE,0.0
1970,SLE,0.0
1971,SLE,0.0
1972,SLE,0.0
1973,SLE,0.0
1974,SLE,0.0
1975,SLE,0.0
1976,SLE,0.0
1977,SLE,0.0
1978,SLE,0.0
1979,SLE,0.0
1980,SLE,0.0
1981,SLE,0.0
1982,SLE,0.0
1983,SLE,0.0
1984,SLE,0.0
1985,SLE,0.0
1986,SLE,0.0
1987,SLE,0.0
1988,SLE,0.0
1989,SLE,0.0
1990,SLE,0.0
1991,SLE,0.0
1992,SLE,0.0
1993,SLE,0.0
1994,SLE,0.0
1995,SLE,0.0
1996,SLE,0.0
1997,SLE,0.0
1998,SLE,0.0
1999,SLE,0.0
2000,SLE,0.0
2001,SLE,0.0
2002,SLE,0.0
2003,SLE,0.0
2004,SLE,0.0
2005,SLE,0.0
2006,SLE,0.0
2007,SLE,0.0
2008,SLE,0.0
2009,SLE,0.0
2021,SLE,0.0
2022,SLE,0.0
2023,SLE,0.0
2024,SLE,0.0
2025,SLE,0.0
2026,SLE,0.0
2027,SLE,0.0
2028,SLE,0.0
2029,SLE,0.0
2030,SLE,0.0
2031,SLE,0.0
2032,SLE,0.0
2033,SLE,0.0
2034,SLE,0.0
2035,SLE,0.0
2036,SLE,0.0
2037,SLE,0.0
2038,SLE,0.0
2039,SLE,0.0
2040,SLE,0.0
2041,SLE,0.0
2042,SLE,0.0
2043,SLE,0.0
2044,SLE,0.0
2045,SLE,0.0
2046,SLE,0.0
2047,SLE,0.0
2048,SLE,0.0
2049,SLE,0.0
2050,SLE,0.0
2051,SLE,0.0
2052,SLE,0.0
2053,SLE,0.0
2054,SLE,0.0
2055,SLE,0.0
1924,SLV,0.0
1925,SLV,0.0
1926,SLV,0.0
1927,SLV,0.0
1928,SLV,0.0
1929,SLV,0.0
1930,SLV,0.0
1931,SLV,0.0
1932,SLV,0.0
1933,SLV,0.0
1934,SLV,0.0
1935,SLV,0.0
1936,SLV,0.0
1937,SLV,0.0
1938,SLV,0.0
1939,SLV,0.0
1940,SLV,0.0
1941,SLV,0.0
1942,SLV,0.0
1943,SLV,0.0
1944,SLV,0.0
1945,SLV,0.0
1946,SLV,0.0
1947,SLV,0.0
1948,SLV,0.0
1949,SLV,0.0
1950,SLV,0.0
1951,SLV,0.0
1952,SLV,0.0
1953,SLV,0.0
1954,SLV,0.0
1955,SLV,0.0
1956,SLV,0.0
1957,SLV,0.0
1958,SLV,0.0
1959,SLV,0.0
1960,SLV,0.0
1961,SLV,0.0
1962,SLV,0.0
1963,SLV,0.0
1964,SLV,0.0
1965,SLV,0.0
1966,SLV,0.0
1967,SLV,0.0
1968,SLV,0.0
1969,SLV,0.0
1970,SLV,0.0
1971,SLV,0.0
1972,SLV,0.0
1973,SLV,0.0
1974,SLV,0.0
1975,SLV,0.0
1976,SLV,0.0
1977,SLV,0.0
1978,SLV,0.0
1979,SLV,0.0
1980,SLV,0.0
1981,SLV,0.0
1982,SLV,0.0
1983,SLV,0.0
1984,SLV,0.0
1985,SLV,0.0
1986,SLV,0.0
1987,SLV,0.0
1988,SLV,0.0
1989,SLV,0.0
1990,SLV,0.0
1991,SLV,0.0
1992,SLV,0.0
1993,SLV,0.0
1994,SLV,0.0
1995,SLV,0.0
1996,SLV,0.0
1997,SLV,0.0
1998,SLV,0.0
1999,SLV,0.0
2000,SLV,0.0
2001,SLV,0.0
2002,SLV,0.0
2003,SLV,0.0
2004,SLV,0.0
2005,SLV,0.0
2006,SLV,0.0
2007,SLV,0.0
2008,SLV,0.0
2009,SLV,0.0
2021,SLV,0.0
2022,SLV,0.0
2023,SLV,0.0
2024,SLV,0.0
2025,SLV,0.0
2026,SLV,0.0
2027,SLV,0.0
2028,SLV,0.0
2029,SLV,0.0
2030,SLV,0.0
2031,SLV,0.0
2032,SLV,0.0
2033,SLV,0.0
2034,SLV,0.0
2035,SLV,0.0
2036,SLV,0.0
2037,SLV,0.0
2038,SLV,0.0
2039,SLV,0.0
2040,SLV,0.0
2041,SLV,0.0
2042,SLV,0.0
2043,SLV,0.0
2044,SLV,0.0
2045,SLV,0.0
2046,SLV,0.0
2047,SLV,0.0
2048,SLV,0.0
2049,SLV,0.0
2050,SLV,0.0
2051,SLV,0.0
2052,SLV,0.0
2053,SLV,0.0
1970,SRB,0.6970000000000001
1971,SRB,0.6970000000000001
1972,SRB,0.807
1973,SRB,0.807
1974,SRB,0.807
1975,SRB,0.807
1976,SRB,0.807
1977,SRB,0.807
1978,SRB,1.088
1979,SRB,1.088
1980,SRB,1.705
1981,SRB,1.705
1982,SRB,1.705
1983,SRB,1.705
1984,SRB,1.705
1985,SRB,1.705
1986,SRB,1.705
1987,SRB,2.975
1988,SRB,2.975
1989,SRB,2.975
1990,SRB,3.593
1991,SRB,5.323
1992,SRB,5.323
1993,SRB,5.323
1994,SRB,5.323
1995,SRB,5.323
1996,SRB,5.323
1997,SRB,5.323
1998,SRB,5.323
1999,SRB,5.323
2000,SRB,5.323
2001,SRB,5.323
2002,SRB,5.323
2003,SRB,5.323
2004,SRB,5.5680000000000005
2005,SRB,5.5680000000000005
2006,SRB,5.5680000000000005
2007,SRB,5.5680000000000005
2008,SRB,5.5680000000000005
2009,SRB,5.5680000000000005
2021,SRB,5.288830636689161
2022,SRB,5.169394921222971
2023,SRB,5.169394921222971
2024,SRB,5.169394921222971
2025,SRB,5.169394921222971
2026,SRB,5.169394921222971
2027,SRB,5.169394921222971
2028,SRB,4.864290957168434
2029,SRB,4.864290957168434
2030,SRB,4.194365171326263
2031,SRB,4.194365171326263
2032,SRB,4.194365171326263
2033,SRB,4.194365171326263
2034,SRB,4.194365171326263
2035,SRB,4.194365171326263
2036,SRB,4.194365171326263
2037,SRB,2.815425547307533
2038,SRB,2.815425547307533
2039,SRB,2.815425547307533
2040,SRB,2.144413982233852
2041,SRB,0.2660159117201487
2042,SRB,0.2660159117201487
2043,SRB,0.2660159117201487
2044,SRB,0.2660159117201487
2045,SRB,0.2660159117201487
2046,SRB,0.2660159117201487
2047,SRB,0.2660159117201487
2048,SRB,0.2660159117201487
2049,SRB,0.2660159117201487
2050,SRB,0.2660159117201487
2051,SRB,0.2660159117201487
2052,SRB,0.2660159117201487
2053,SRB,0.2660159117201487
2054,SRB,0.0
2055,SRB,0.0
2021,SUR,0.0
2022,SUR,0.0
2023,SUR,0.0
2024,SUR,0.0
2025,SUR,0.0
2026,SUR,0.0
2027,SUR,0.0
2028,SUR,0.0
2029,SUR,0.0
2030,SUR,0.0
2031,SUR,0.0
2032,SUR,0.0
2033,SUR,0.0
2034,SUR,0.0
2035,SUR,0.0
2036,SUR,0.0
2037,SUR,0.0
2038,SUR,0.0
2039,SUR,0.0
2040,SUR,0.0
2041,SUR,0.0
1920,SVK,0.0
1921,SVK,0.0
1922,SVK,0.0
1923,SVK,0.0
1924,SVK,0.0
1925,SVK,0.0
1926,SVK,0.0
1927,SVK,0.0
1928,SVK,0.0
1929,SVK,0.0
1930,SVK,0.0
1931,SVK,0.0
1932,SVK,0.0
1933,SVK,0.0
1934,SVK,0.0
1935,SVK,0.0
1936,SVK,0.0
1937,SVK,0.0
1938,SVK,0.0
1939,SVK,0.0
1940,SVK,0.0
1941,SVK,0.0
1942,SVK,0.0
1943,SVK,0.0
1944,SVK,0.0
1945,SVK,0.0
1946,SVK,0.0
1947,SVK,0.0
1948,SVK,0.0
1949,SVK,0.0
1950,SVK,0.0
1951,SVK,0.0
1952,SVK,0.0
1953,SVK,0.0
1954,SVK,0.0
1955,SVK,0.0
1956,SVK,0.0
1957,SVK,0.0
1958,SVK,0.0
1959,SVK,0.0
1960,SVK,0.0
1961,SVK,1.4059541635999089
1962,SVK,1.4059541635999089
1963,SVK,1.4059541635999089
1964,SVK,1.4059541635999089
1965,SVK,1.4059541635999089
1966,SVK,1.4059541635999089
1967,SVK,1.4059541635999089
1968,SVK,1.4059541635999089
1969,SVK,1.4059541635999089
1970,SVK,1.4059541635999089
1971,SVK,1.4059541635999089
1972,SVK,1.4059541635999089
1973,SVK,1.4059541635999089
1974,SVK,1.4059541635999089
1975,SVK,1.4059541635999089
1976,SVK,1.4059541635999089
1977,SVK,1.4059541635999089
1978,SVK,1.4059541635999089
1979,SVK,1.4059541635999089
1980,SVK,1.4059541635999089
1981,SVK,1.4059541635999089
1982,SVK,1.4059541635999089
1983,SVK,1.4059541635999089
1984,SVK,1.4059541635999089
1985,SVK,1.4059541635999089
1986,SVK,1.4059541635999089
1987,SVK,1.4059541635999089
1988,SVK,1.4059541635999089
1989,SVK,1.4059541635999089
1990,SVK,1.4059541635999089
1991,SVK,1.4059541635999089
1992,SVK,1.4059541635999089
1993,SVK,1.5890967234334157
1994,SVK,1.5890967234334157
1995,SVK,1.842592827593208
1996,SVK,1.6047380957490185
1997,SVK,1.609555804404629
1998,SVK,1.4112145183806422
1999,SVK,1.4016596866759732
2000,SVK,1.3851093531875291
2001,SVK,1.4217930820536682
2002,SVK,1.3805619885749574
2003,SVK,1.39465802068859
2004,SVK,1.4058669136946116
2005,SVK,1.4023004477381502
2006,SVK,1.4177356123569074
2007,SVK,1.267492551356437
2008,SVK,1.269045005488474
2009,SVK,1.2277193735249947
2021,SVK,1.1598025658307576
2022,SVK,1.1598025658307576
2023,SVK,1.1598025658307576
2024,SVK,1.1598025658307576
2025,SVK,1.1598025658307576
2026,SVK,1.1598025658307576
2027,SVK,1.1598025658307576
2028,SVK,1.1598025658307576
2029,SVK,1.1598025658307576
2030,SVK,1.1598025658307576
2031,SVK,1.1598025658307576
2032,SVK,1.1598025658307576
2033,SVK,1.1598025658307576
2034,SVK,1.1598025658307576
2035,SVK,1.1598025658307576
2036,SVK,1.1598025658307576
2037,SVK,1.1598025658307576
2038,SVK,1.1598025658307576
2039,SVK,1.1598025658307576
2040,SVK,1.1598025658307576
2041,SVK,1.1598025658307576
2042,SVK,1.1598025658307576
2043,SVK,1.1598025658307576
2044,SVK,1.1598025658307576
2045,SVK,1.1598025658307576
2046,SVK,1.1598025658307576
2047,SVK,1.1598025658307576
2048,SVK,1.1598025658307576
2049,SVK,1.1598025658307576
2050,SVK,1.1598025658307576
2051,SVK,1.1598025658307576
2052,SVK,1.1598025658307576
2053,SVK,1.1598025658307576
2054,SVK,1.1598025658307576
2055,SVK,1.1598025658307576
1943,SVN,0.0
1944,SVN,0.0
1945,SVN,0.0
1946,SVN,0.0
1947,SVN,0.0
1948,SVN,0.0
1949,SVN,0.0
1950,SVN,0.0
1951,SVN,0.0
1952,SVN,0.0
1953,SVN,0.0
1954,SVN,0.0
1955,SVN,0.0
1956,SVN,0.0
1957,SVN,0.0
1958,SVN,0.0
1959,SVN,0.0
1960,SVN,0.0
1961,SVN,0.0
1962,SVN,0.0
1963,SVN,0.0
1964,SVN,0.0
1965,SVN,0.0
1966,SVN,0.0
1967,SVN,0.0
1968,SVN,0.0
1969,SVN,0.0
1970,SVN,0.0
1971,SVN,0.0
1972,SVN,0.0
1973,SVN,0.0
1974,SVN,0.0
1975,SVN,0.0
1976,SVN,0.0
1977,SVN,0.0
1978,SVN,0.0
1979,SVN,0.0
1980,SVN,0.0
1981,SVN,0.0
1982,SVN,0.0
1983,SVN,0.0
1984,SVN,0.0
1985,SVN,0.0
1986,SVN,0.0
1987,SVN,0.2304650406504065
1988,SVN,0.2304650406504065
1989,SVN,0.2304650406504065
1990,SVN,0.2304650406504065
1991,SVN,0.2304650406504065
1992,SVN,0.2304650406504065
1993,SVN,0.2259121951219512
1994,SVN,0.1850530451866404
1995,SVN,0.184686313032089
1996,SVN,0.3362695547533093
1997,SVN,0.3362695547533093
1998,SVN,0.3465126353790614
1999,SVN,0.3471865222623346
2000,SVN,0.3523080625752106
2001,SVN,0.390719614921781
2002,SVN,0.3966498194945849
2003,SVN,0.40028880866426
2004,SVN,0.3996149217809868
2005,SVN,0.4032539109506619
2006,SVN,0.409453670276775
2007,SVN,0.4090493381468111
2008,SVN,1.8754813471502592
2009,SVN,1.9137564766839383
2021,SVN,2.978055427423982
2022,SVN,2.978055427423982
2023,SVN,2.978055427423982
2024,SVN,2.978055427423982
2025,SVN,2.978055427423982
2026,SVN,2.978055427423982
2027,SVN,2.978055427423982
2028,SVN,2.978055427423982
2029,SVN,2.978055427423982
2030,SVN,2.978055427423982
2031,SVN,2.978055427423982
2032,SVN,2.978055427423982
2033,SVN,2.978055427423982
2034,SVN,2.978055427423982
2035,SVN,2.978055427423982
2036,SVN,2.978055427423982
2037,SVN,2.7255632185886407
2038,SVN,2.7255632185886407
2039,SVN,2.7255632185886407
2040,SVN,2.7255632185886407
2041,SVN,2.7255632185886407
2042,SVN,2.7255632185886407
2043,SVN,2.7255632185886407
2044,SVN,2.7255632185886407
2045,SVN,2.7255632185886407
2046,SVN,2.7255632185886407
2047,SVN,2.7255632185886407
2048,SVN,2.7255632185886407
2049,SVN,2.7255632185886407
2050,SVN,2.7255632185886407
2051,SVN,2.7255632185886407
2052,SVN,2.7255632185886407
2053,SVN,2.7255632185886407
2054,SVN,2.7255632185886407
2055,SVN,2.7255632185886407
1920,SWE,0.0
1921,SWE,0.0
1922,SWE,0.0
1923,SWE,0.0
1924,SWE,0.0
1925,SWE,0.0
1926,SWE,0.0
1927,SWE,0.0
1928,SWE,0.0
1929,SWE,0.0
1930,SWE,0.0
1931,SWE,0.0
1932,SWE,0.0
1933,SWE,0.0
1934,SWE,0.0
1935,SWE,0.0
1936,SWE,0.0
1937,SWE,0.0
1938,SWE,0.0
1939,SWE,0.0
1940,SWE,0.0
1941,SWE,0.0
1942,SWE,0.0
1943,SWE,0.0
1944,SWE,0.0
1945,SWE,0.0
1946,SWE,0.0
1947,SWE,0.0
1948,SWE,0.0
1949,SWE,0.0
1950,SWE,0.0
1951,SWE,0.0
1952,SWE,0.0
1953,SWE,0.0
1954,SWE,0.0
1955,SWE,0.0
1956,SWE,0.0
1957,SWE,0.0
1958,SWE,0.0
1959,SWE,0.0
1960,SWE,0.0
1961,SWE,0.0
1962,SWE,0.0
1963,SWE,0.135872151653494
1964,SWE,0.135872151653494
1965,SWE,0.135872151653494
1966,SWE,0.135872151653494
1967,SWE,0.135872151653494
1968,SWE,0.135872151653494
1969,SWE,0.135872151653494
1970,SWE,0.135872151653494
1971,SWE,0.135872151653494
1972,SWE,0.135872151653494
1973,SWE,0.135872151653494
1974,SWE,0.135872151653494
1975,SWE,0.135872151653494
1976,SWE,0.135872151653494
1977,SWE,0.135872151653494
1978,SWE,0.135872151653494
1979,SWE,0.135872151653494
1980,SWE,0.135872151653494
1981,SWE,0.135872151653494
1982,SWE,0.135872151653494
1983,SWE,0.135872151653494
1984,SWE,0.135872151653494
1985,SWE,0.135872151653494
1986,SWE,0.135872151653494
1987,SWE,0.135872151653494
1988,SWE,0.135872151653494
1989,SWE,0.135872151653494
1990,SWE,0.135872151653494
1991,SWE,0.1356739182828278
1992,SWE,0.1365037055979856
1993,SWE,0.1367717212410032
1994,SWE,0.1353227191325466
1995,SWE,0.1318918388860288
1996,SWE,0.1337935423857433
1997,SWE,0.1132774418366301
1998,SWE,0.1082266970327527
1999,SWE,0.1123443368254595
2000,SWE,0.1111023258878566
2001,SWE,0.1285626086378359
2002,SWE,0.1235018664336395
2003,SWE,0.1268953720421933
2004,SWE,0.1281725743609237
2005,SWE,0.1356703542068405
2006,SWE,0.1388916812631686
2007,SWE,0.138861483521472
2008,SWE,0.1589427967577862
2009,SWE,0.1567958794014475
2021,SWE,0.0
2022,SWE,0.0
2023,SWE,0.0
2024,SWE,0.0
2025,SWE,0.0
2026,SWE,0.0
2027,SWE,0.0
2028,SWE,0.0
2029,SWE,0.0
2030,SWE,0.0
2031,SWE,0.0
2032,SWE,0.0
2033,SWE,0.0
2034,SWE,0.0
2035,SWE,0.0
2036,SWE,0.0
2037,SWE,0.0
2038,SWE,0.0
2039,SWE,0.0
2040,SWE,0.0
2041,SWE,0.0
2042,SWE,0.0
2043,SWE,0.0
2044,SWE,0.0
2045,SWE,0.0
2046,SWE,0.0
2047,SWE,0.0
2048,SWE,0.0
2049,SWE,0.0
2050,SWE,0.0
2051,SWE,0.0
2052,SWE,0.0
2053,SWE,0.0
2054,SWE,0.0
2055,SWE,0.0
1955,SWZ,0.0
1956,SWZ,0.0
1957,SWZ,0.0
1958,SWZ,0.0
1959,SWZ,0.0
1960,SWZ,0.0
1961,SWZ,0.0
1962,SWZ,0.0
1963,SWZ,0.0
1964,SWZ,0.0
1965,SWZ,0.0
1966,SWZ,0.0
1967,SWZ,0.0
1968,SWZ,0.0
1969,SWZ,0.0
1970,SWZ,0.0
1971,SWZ,0.0
1972,SWZ,0.0
1973,SWZ,0.0
1974,SWZ,0.0
1975,SWZ,0.0
1976,SWZ,0.0
1977,SWZ,0.0
1978,SWZ,0.0
1979,SWZ,0.0
1980,SWZ,0.0
1981,SWZ,0.0
1982,SWZ,0.0
1983,SWZ,0.0
1984,SWZ,0.0
1985,SWZ,0.0
1986,SWZ,0.0
1987,SWZ,0.0
1988,SWZ,0.0
1989,SWZ,0.0
1990,SWZ,0.0
1991,SWZ,0.0
1992,SWZ,0.0
1993,SWZ,0.0
1994,SWZ,0.0
1995,SWZ,0.0
1996,SWZ,0.0
1997,SWZ,0.0
1998,SWZ,0.0
1999,SWZ,0.0
2000,SWZ,0.0
2001,SWZ,0.0
2002,SWZ,0.0
2003,SWZ,0.0
2004,SWZ,0.0
2005,SWZ,0.0
2006,SWZ,0.0
2007,SWZ,0.0
2008,SWZ,0.0
2009,SWZ,0.0
2021,SWZ,0.0
2022,SWZ,0.0
2023,SWZ,0.0
2024,SWZ,0.0
2025,SWZ,0.0
2026,SWZ,0.0
2027,SWZ,0.0
2028,SWZ,0.0
2029,SWZ,0.0
2030,SWZ,0.0
2031,SWZ,0.0
2032,SWZ,0.0
2033,SWZ,0.0
2034,SWZ,0.0
2035,SWZ,0.0
2036,SWZ,0.0
2037,SWZ,0.0
2038,SWZ,0.0
2039,SWZ,0.0
2040,SWZ,0.0
2041,SWZ,0.0
2042,SWZ,0.0
2043,SWZ,0.0
2044,SWZ,0.0
2045,SWZ,0.0
2046,SWZ,0.0
2047,SWZ,0.0
2048,SWZ,0.0
2049,SWZ,0.0
2050,SWZ,0.0
2051,SWZ,0.0
2052,SWZ,0.0
2053,SWZ,0.0
2054,SWZ,0.0
2055,SWZ,0.0
1935,SYR,0.0
1936,SYR,0.0
1937,SYR,0.0
1938,SYR,0.0
1939,SYR,0.0
1940,SYR,0.0
1941,SYR,0.0
1942,SYR,0.0
1943,SYR,0.0
1944,SYR,0.0
1945,SYR,0.0
1946,SYR,0.0
1947,SYR,0.0
1948,SYR,0.0
1949,SYR,0.0
1950,SYR,0.0
1951,SYR,0.0
1952,SYR,0.0
1953,SYR,0.0
1954,SYR,0.0
1955,SYR,0.0
1956,SYR,0.0
1957,SYR,0.0
1958,SYR,0.0
1959,SYR,0.0
1960,SYR,0.0
1961,SYR,0.0
1962,SYR,0.0
1963,SYR,0.0
1964,SYR,0.0
1965,SYR,0.0
1966,SYR,0.0
1967,SYR,0.0
1968,SYR,0.0
1969,SYR,0.0
1970,SYR,0.0
1971,SYR,0.0
1972,SYR,0.0
1973,SYR,0.0
1974,SYR,0.0
1975,SYR,0.0
1976,SYR,0.0
1977,SYR,0.0
1978,SYR,0.0
1979,SYR,0.0
1980,SYR,0.0
1981,SYR,0.0
1982,SYR,0.0
1983,SYR,0.0
1984,SYR,0.0
1985,SYR,0.0
1986,SYR,0.0
1987,SYR,0.0
1988,SYR,0.0
1989,SYR,0.0
1990,SYR,0.0
1991,SYR,0.0
1992,SYR,0.0
1993,SYR,0.0
1994,SYR,0.0
1995,SYR,0.0
1996,SYR,0.0
1997,SYR,0.0
1998,SYR,0.0
1999,SYR,0.0
2000,SYR,0.0
2001,SYR,0.0
2002,SYR,0.0
2003,SYR,0.0
2004,SYR,0.0
2005,SYR,0.0
2006,SYR,0.0
2007,SYR,0.0
2008,SYR,0.0
2009,SYR,0.0
2021,SYR,0.0
2022,SYR,0.0
2023,SYR,0.0
2024,SYR,0.0
2025,SYR,0.0
2026,SYR,0.0
2027,SYR,0.0
2028,SYR,0.0
2029,SYR,0.0
2030,SYR,0.0
2031,SYR,0.0
2032,SYR,0.0
2033,SYR,0.0
2034,SYR,0.0
2035,SYR,0.0
2036,SYR,0.0
2037,SYR,0.0
2038,SYR,0.0
2039,SYR,0.0
2040,SYR,0.0
2041,SYR,0.0
2042,SYR,0.0
2043,SYR,0.0
2044,SYR,0.0
2045,SYR,0.0
2046,SYR,0.0
2047,SYR,0.0
2048,SYR,0.0
2049,SYR,0.0
2050,SYR,0.0
2051,SYR,0.0
2052,SYR,0.0
2053,SYR,0.0
2054,SYR,0.0
2055,SYR,0.0
1989,TGO,0.0
1990,TGO,0.0
1991,TGO,0.0
1992,TGO,0.0
1993,TGO,0.0
1994,TGO,0.0
1995,TGO,0.0
1996,TGO,0.0
1997,TGO,0.0
1998,TGO,0.0
1999,TGO,0.0
2000,TGO,0.0
2001,TGO,0.0
2002,TGO,0.0
2003,TGO,0.0
2004,TGO,0.0
2005,TGO,0.0
2006,TGO,0.0
2007,TGO,0.0
2008,TGO,0.0
2009,TGO,0.0
2021,TGO,0.0
2022,TGO,0.0
2023,TGO,0.0
2024,TGO,0.0
2025,TGO,0.0
2026,TGO,0.0
2027,TGO,0.0
2028,TGO,0.0
2029,TGO,0.0
2030,TGO,0.0
2031,TGO,0.0
2032,TGO,0.0
2033,TGO,0.0
2034,TGO,0.0
2035,TGO,0.0
2036,TGO,0.0
2037,TGO,0.0
2038,TGO,0.0
2039,TGO,0.0
2040,TGO,0.0
2041,TGO,0.0
2042,TGO,0.0
2043,TGO,0.0
2044,TGO,0.0
2045,TGO,0.0
2046,TGO,0.0
2047,TGO,0.0
2048,TGO,0.0
2049,TGO,0.0
2050,TGO,0.0
2051,TGO,0.0
2052,TGO,0.0
2053,TGO,0.0
2054,TGO,0.0
2055,TGO,0.0
1971,THA,0.0
1972,THA,0.0
1973,THA,0.0
1974,THA,0.0
1975,THA,0.0
1976,THA,0.0
1977,THA,0.0
1978,THA,0.0
1979,THA,0.0
1980,THA,0.0
1981,THA,0.0
1982,THA,0.0
1983,THA,0.0
1984,THA,0.0
1985,THA,0.0
1986,THA,0.0
1987,THA,0.0
1988,THA,0.0
1989,THA,0.0
1990,THA,0.0
1991,THA,0.0
1992,THA,0.0
1993,THA,0.0
1994,THA,0.0
1995,THA,2.540614252096784
1996,THA,2.837785016286645
1997,THA,3.075958451369216
1998,THA,3.223141982634768
1999,THA,3.900855480940874
2000,THA,4.209233142461687
2001,THA,4.882044745769968
2002,THA,4.825381519564977
2003,THA,4.026751220873448
2004,THA,4.950089453532893
2005,THA,4.39193464412048
2006,THA,4.221094310298772
2007,THA,6.408076896373497
2008,THA,6.48186020402506
2009,THA,7.363601308716992
2021,THA,9.982320391284238
2022,THA,9.982320391284238
2023,THA,9.982320391284238
2024,THA,9.982320391284238
2025,THA,9.982320391284238
2026,THA,9.982320391284238
