,Nation,iso_code3,Year,deminit_trde_freight_mt_km
1810,Honduras,HND,2031,79719.11757799999
1811,Honduras,HND,2032,79719.11757799999
1812,Honduras,HND,2033,79719.11757799999
1813,Honduras,HND,2034,79719.11757799999
1814,Honduras,HND,2035,79719.11757799999
1815,Honduras,HND,2036,79719.11757799999
1816,Honduras,HND,2037,79719.11757799999
1817,Honduras,HND,2038,79719.11757799999
1818,Honduras,HND,2039,79719.11757799999
1819,Honduras,HND,2040,79719.11757799999
1820,Honduras,HND,2041,79719.11757799999
1821,Honduras,HND,2042,79719.11757799999
1822,Honduras,HND,2043,79719.11757799999
1823,Honduras,HND,2044,79719.11757799999
1824,Honduras,HND,2045,79719.11757799999
1825,Honduras,HND,2046,79719.11757799999
1826,Honduras,HND,2047,79719.11757799999
1827,Honduras,HND,2048,79719.11757799999
1828,Honduras,HND,2049,79719.11757799999
1829,Honduras,HND,2050,79719.11757799999
1830,Croatia,HRV,2021,34096.17935
1831,Croatia,HRV,2022,34096.17935
1832,Croatia,HRV,2023,34096.17935
1833,Croatia,HRV,2024,34096.17935
1834,Croatia,HRV,2025,34096.17935
1835,Croatia,HRV,2026,34096.17935
1836,Croatia,HRV,2027,34096.17935
1837,Croatia,HRV,2028,34096.17935
1838,Croatia,HRV,2029,34096.17935
1839,Croatia,HRV,2030,34096.17935
1840,Croatia,HRV,2031,34096.17935
1841,Croatia,HRV,2032,34096.17935
1842,Croatia,HRV,2033,34096.17935
1843,Croatia,HRV,2034,34096.17935
1844,Croatia,HRV,2035,34096.17935
1845,Croatia,HRV,2036,34096.17935
1846,Croatia,HRV,2037,34096.17935
1847,Croatia,HRV,2038,34096.17935
1848,Croatia,HRV,2039,34096.17935
1849,Croatia,HRV,2040,34096.17935
1850,Croatia,HRV,2041,34096.17935
1851,Croatia,HRV,2042,34096.17935
1852,Croatia,HRV,2043,34096.17935
1853,Croatia,HRV,2044,34096.17935
1854,Croatia,HRV,2045,34096.17935
1855,Croatia,HRV,2046,34096.17935
1856,Croatia,HRV,2047,34096.17935
1857,Croatia,HRV,2048,34096.17935
1858,Croatia,HRV,2049,34096.17935
1859,Croatia,HRV,2050,34096.17935
1860,Haiti,HTI,2021,67186.96559053348
1861,Haiti,HTI,2022,67186.96559053348
1862,Haiti,HTI,2023,67186.96559053348
1863,Haiti,HTI,2024,67186.96559053348
1864,Haiti,HTI,2025,67186.96559053348
1865,Haiti,HTI,2026,67186.96559053348
1866,Haiti,HTI,2027,67186.96559053348
1867,Haiti,HTI,2028,67186.96559053348
1868,Haiti,HTI,2029,67186.96559053348
1869,Haiti,HTI,2030,67186.96559053348
1870,Haiti,HTI,2031,67186.96559053348
1871,Haiti,HTI,2032,67186.96559053348
1872,Haiti,HTI,2033,67186.96559053348
1873,Haiti,HTI,2034,67186.96559053348
1874,Haiti,HTI,2035,67186.96559053348
1875,Haiti,HTI,2036,67186.96559053348
1876,Haiti,HTI,2037,67186.96559053348
1877,Haiti,HTI,2038,67186.96559053348
1878,Haiti,HTI,2039,67186.96559053348
1879,Haiti,HTI,2040,67186.96559053348
1880,Haiti,HTI,2041,67186.96559053348
1881,Haiti,HTI,2042,67186.96559053348
1882,Haiti,HTI,2043,67186.96559053348
1883,Haiti,HTI,2044,67186.96559053348
1884,Haiti,HTI,2045,67186.96559053348
1885,Haiti,HTI,2046,67186.96559053348
1886,Haiti,HTI,2047,67186.96559053348
1887,Haiti,HTI,2048,67186.96559053348
1888,Haiti,HTI,2049,67186.96559053348
1889,Haiti,HTI,2050,67186.96559053348
1890,Hungary,HUN,2021,110831.92982437846
1891,Hungary,HUN,2022,110831.92982437846
1892,Hungary,HUN,2023,110831.92982437846
1893,Hungary,HUN,2024,110831.92982437846
1894,Hungary,HUN,2025,110831.92982437846
1895,Hungary,HUN,2026,110831.92982437846
1896,Hungary,HUN,2027,110831.92982437846
1897,Hungary,HUN,2028,110831.92982437846
1898,Hungary,HUN,2029,110831.92982437846
1899,Hungary,HUN,2030,110831.92982437846
1900,Hungary,HUN,2031,110831.92982437846
1901,Hungary,HUN,2032,110831.92982437846
1902,Hungary,HUN,2033,110831.92982437846
1903,Hungary,HUN,2034,110831.92982437846
1904,Hungary,HUN,2035,110831.92982437846
1905,Hungary,HUN,2036,110831.92982437846
1906,Hungary,HUN,2037,110831.92982437846
1907,Hungary,HUN,2038,110831.92982437846
1908,Hungary,HUN,2039,110831.92982437846
1909,Hungary,HUN,2040,110831.92982437846
1910,Hungary,HUN,2041,110831.92982437846
1911,Hungary,HUN,2042,110831.92982437846
1912,Hungary,HUN,2043,110831.92982437846
1913,Hungary,HUN,2044,110831.92982437846
1914,Hungary,HUN,2045,110831.92982437846
1915,Hungary,HUN,2046,110831.92982437846
1916,Hungary,HUN,2047,110831.92982437846
1917,Hungary,HUN,2048,110831.92982437846
1918,Hungary,HUN,2049,110831.92982437846
1919,Hungary,HUN,2050,110831.92982437846
1920,Indonesia,IDN,2021,2778939.769378544
1921,Indonesia,IDN,2022,2778939.769378544
1922,Indonesia,IDN,2023,2778939.769378544
1923,Indonesia,IDN,2024,2778939.769378544
1924,Indonesia,IDN,2025,2778939.769378544
1925,Indonesia,IDN,2026,2778939.769378544
1926,Indonesia,IDN,2027,2778939.769378544
1927,Indonesia,IDN,2028,2778939.769378544
1928,Indonesia,IDN,2029,2778939.769378544
1929,Indonesia,IDN,2030,2778939.769378544
1930,Indonesia,IDN,2031,2778939.769378544
1931,Indonesia,IDN,2032,2778939.769378544
1932,Indonesia,IDN,2033,2778939.769378544
1933,Indonesia,IDN,2034,2778939.769378544
1934,Indonesia,IDN,2035,2778939.769378544
1935,Indonesia,IDN,2036,2778939.769378544
1936,Indonesia,IDN,2037,2778939.769378544
1937,Indonesia,IDN,2038,2778939.769378544
1938,Indonesia,IDN,2039,2778939.769378544
1939,Indonesia,IDN,2040,2778939.769378544
1940,Indonesia,IDN,2041,2778939.769378544
1941,Indonesia,IDN,2042,2778939.769378544
1942,Indonesia,IDN,2043,2778939.769378544
1943,Indonesia,IDN,2044,2778939.769378544
1944,Indonesia,IDN,2045,2778939.769378544
1945,Indonesia,IDN,2046,2778939.769378544
1946,Indonesia,IDN,2047,2778939.769378544
1947,Indonesia,IDN,2048,2778939.769378544
1948,Indonesia,IDN,2049,2778939.769378544
1949,Indonesia,IDN,2050,2778939.769378544
1950,India,IND,2021,13313616.885843
1951,India,IND,2022,13313616.885843
1952,India,IND,2023,13313616.885843
1953,India,IND,2024,13313616.885843
1954,India,IND,2025,13313616.885843
1955,India,IND,2026,13313616.885843
1956,India,IND,2027,13313616.885843
1957,India,IND,2028,13313616.885843
1958,India,IND,2029,13313616.885843
1959,India,IND,2030,13313616.885843
1960,India,IND,2031,13313616.885843
1961,India,IND,2032,13313616.885843
1962,India,IND,2033,13313616.885843
1963,India,IND,2034,13313616.885843
1964,India,IND,2035,13313616.885843
1965,India,IND,2036,13313616.885843
1966,India,IND,2037,13313616.885843
1967,India,IND,2038,13313616.885843
1968,India,IND,2039,13313616.885843
1969,India,IND,2040,13313616.885843
1970,India,IND,2041,13313616.885843
1971,India,IND,2042,13313616.885843
1972,India,IND,2043,13313616.885843
1973,India,IND,2044,13313616.885843
1974,India,IND,2045,13313616.885843
1975,India,IND,2046,13313616.885843
1976,India,IND,2047,13313616.885843
1977,India,IND,2048,13313616.885843
1978,India,IND,2049,13313616.885843
1979,India,IND,2050,13313616.885843
1980,Ireland,IRL,2021,27684.776276
1981,Ireland,IRL,2022,27684.776276
1982,Ireland,IRL,2023,27684.776276
1983,Ireland,IRL,2024,27684.776276
1984,Ireland,IRL,2025,27684.776276
1985,Ireland,IRL,2026,27684.776276
1986,Ireland,IRL,2027,27684.776276
1987,Ireland,IRL,2028,27684.776276
1988,Ireland,IRL,2029,27684.776276
1989,Ireland,IRL,2030,27684.776276
1990,Ireland,IRL,2031,27684.776276
1991,Ireland,IRL,2032,27684.776276
1992,Ireland,IRL,2033,27684.776276
1993,Ireland,IRL,2034,27684.776276
1994,Ireland,IRL,2035,27684.776276
1995,Ireland,IRL,2036,27684.776276
1996,Ireland,IRL,2037,27684.776276
1997,Ireland,IRL,2038,27684.776276
1998,Ireland,IRL,2039,27684.776276
1999,Ireland,IRL,2040,27684.776276
2000,Ireland,IRL,2041,27684.776276
2001,Ireland,IRL,2042,27684.776276
2002,Ireland,IRL,2043,27684.776276
2003,Ireland,IRL,2044,27684.776276
2004,Ireland,IRL,2045,27684.776276
2005,Ireland,IRL,2046,27684.776276
2006,Ireland,IRL,2047,27684.776276
2007,Ireland,IRL,2048,27684.776276
2008,Ireland,IRL,2049,27684.776276
2009,Ireland,IRL,2050,27684.776276
2010,Iraq,IRQ,2021,156414.01428412588
2011,Iraq,IRQ,2022,156414.01428412588
2012,Iraq,IRQ,2023,156414.01428412588
2013,Iraq,IRQ,2024,156414.01428412588
2014,Iraq,IRQ,2025,156414.01428412588
2015,Iraq,IRQ,2026,156414.01428412588
2016,Iraq,IRQ,2027,156414.01428412588
2017,Iraq,IRQ,2028,156414.01428412588
2018,Iraq,IRQ,2029,156414.01428412588
2019,Iraq,IRQ,2030,156414.01428412588
2020,Iraq,IRQ,2031,156414.01428412588
2021,Iraq,IRQ,2032,156414.01428412588
2022,Iraq,IRQ,2033,156414.01428412588
2023,Iraq,IRQ,2034,156414.01428412588
2024,Iraq,IRQ,2035,156414.01428412588
2025,Iraq,IRQ,2036,156414.01428412588
2026,Iraq,IRQ,2037,156414.01428412588
2027,Iraq,IRQ,2038,156414.01428412588
2028,Iraq,IRQ,2039,156414.01428412588
2029,Iraq,IRQ,2040,156414.01428412588
2030,Iraq,IRQ,2041,156414.01428412588
2031,Iraq,IRQ,2042,156414.01428412588
2032,Iraq,IRQ,2043,156414.01428412588
2033,Iraq,IRQ,2044,156414.01428412588
2034,Iraq,IRQ,2045,156414.01428412588
2035,Iraq,IRQ,2046,156414.01428412588
2036,Iraq,IRQ,2047,156414.01428412588
2037,Iraq,IRQ,2048,156414.01428412588
2038,Iraq,IRQ,2049,156414.01428412588
2039,Iraq,IRQ,2050,156414.01428412588
2040,Iceland,ISL,2021,15894.470126
2041,Iceland,ISL,2022,15894.470126
2042,Iceland,ISL,2023,15894.470126
2043,Iceland,ISL,2024,15894.470126
2044,Iceland,ISL,2025,15894.470126
2045,Iceland,ISL,2026,15894.470126
2046,Iceland,ISL,2027,15894.470126
2047,Iceland,ISL,2028,15894.470126
2048,Iceland,ISL,2029,15894.470126
2049,Iceland,ISL,2030,15894.470126
2050,Iceland,ISL,2031,15894.470126
2051,Iceland,ISL,2032,15894.470126
2052,Iceland,ISL,2033,15894.470126
2053,Iceland,ISL,2034,15894.470126
2054,Iceland,ISL,2035,15894.470126
2055,Iceland,ISL,2036,15894.470126
2056,Iceland,ISL,2037,15894.470126
2057,Iceland,ISL,2038,15894.470126
2058,Iceland,ISL,2039,15894.470126
2059,Iceland,ISL,2040,15894.470126
2060,Iceland,ISL,2041,15894.470126
2061,Iceland,ISL,2042,15894.470126
2062,Iceland,ISL,2043,15894.470126
2063,Iceland,ISL,2044,15894.470126
2064,Iceland,ISL,2045,15894.470126
2065,Iceland,ISL,2046,15894.470126
2066,Iceland,ISL,2047,15894.470126
2067,Iceland,ISL,2048,15894.470126
2068,Iceland,ISL,2049,15894.470126
2069,Iceland,ISL,2050,15894.470126
2070,Israel,ISR,2021,318902.12827
2071,Israel,ISR,2022,318902.12827
2072,Israel,ISR,2023,318902.12827
2073,Israel,ISR,2024,318902.12827
2074,Israel,ISR,2025,318902.12827
2075,Israel,ISR,2026,318902.12827
2076,Israel,ISR,2027,318902.12827
2077,Israel,ISR,2028,318902.12827
2078,Israel,ISR,2029,318902.12827
2079,Israel,ISR,2030,318902.12827
2080,Israel,ISR,2031,318902.12827
2081,Israel,ISR,2032,318902.12827
2082,Israel,ISR,2033,318902.12827
2083,Israel,ISR,2034,318902.12827
2084,Israel,ISR,2035,318902.12827
2085,Israel,ISR,2036,318902.12827
2086,Israel,ISR,2037,318902.12827
2087,Israel,ISR,2038,318902.12827
2088,Israel,ISR,2039,318902.12827
2089,Israel,ISR,2040,318902.12827
2090,Israel,ISR,2041,318902.12827
2091,Israel,ISR,2042,318902.12827
2092,Israel,ISR,2043,318902.12827
2093,Israel,ISR,2044,318902.12827
2094,Israel,ISR,2045,318902.12827
2095,Israel,ISR,2046,318902.12827
2096,Israel,ISR,2047,318902.12827
2097,Israel,ISR,2048,318902.12827
2098,Israel,ISR,2049,318902.12827
2099,Israel,ISR,2050,318902.12827
2100,Italy,ITA,2021,369233.76902999997
2101,Italy,ITA,2022,369233.76902999997
2102,Italy,ITA,2023,369233.76902999997
2103,Italy,ITA,2024,369233.76902999997
2104,Italy,ITA,2025,369233.76902999997
2105,Italy,ITA,2026,369233.76902999997
2106,Italy,ITA,2027,369233.76902999997
2107,Italy,ITA,2028,369233.76902999997
2108,Italy,ITA,2029,369233.76902999997
2109,Italy,ITA,2030,369233.76902999997
2110,Italy,ITA,2031,369233.76902999997
2111,Italy,ITA,2032,369233.76902999997
2112,Italy,ITA,2033,369233.76902999997
2113,Italy,ITA,2034,369233.76902999997
2114,Italy,ITA,2035,369233.76902999997
2115,Italy,ITA,2036,369233.76902999997
2116,Italy,ITA,2037,369233.76902999997
2117,Italy,ITA,2038,369233.76902999997
2118,Italy,ITA,2039,369233.76902999997
2119,Italy,ITA,2040,369233.76902999997
2120,Italy,ITA,2041,369233.76902999997
2121,Italy,ITA,2042,369233.76902999997
2122,Italy,ITA,2043,369233.76902999997
2123,Italy,ITA,2044,369233.76902999997
2124,Italy,ITA,2045,369233.76902999997
2125,Italy,ITA,2046,369233.76902999997
2126,Italy,ITA,2047,369233.76902999997
2127,Italy,ITA,2048,369233.76902999997
2128,Italy,ITA,2049,369233.76902999997
2129,Italy,ITA,2050,369233.76902999997
2130,Jamaica,JAM,2021,83173.59972200001
2131,Jamaica,JAM,2022,83173.59972200001
2132,Jamaica,JAM,2023,83173.59972200001
2133,Jamaica,JAM,2024,83173.59972200001
2134,Jamaica,JAM,2025,83173.59972200001
2135,Jamaica,JAM,2026,83173.59972200001
2136,Jamaica,JAM,2027,83173.59972200001
2137,Jamaica,JAM,2028,83173.59972200001
2138,Jamaica,JAM,2029,83173.59972200001
2139,Jamaica,JAM,2030,83173.59972200001
2140,Jamaica,JAM,2031,83173.59972200001
2141,Jamaica,JAM,2032,83173.59972200001
2142,Jamaica,JAM,2033,83173.59972200001
2143,Jamaica,JAM,2034,83173.59972200001
2144,Jamaica,JAM,2035,83173.59972200001
2145,Jamaica,JAM,2036,83173.59972200001
2146,Jamaica,JAM,2037,83173.59972200001
2147,Jamaica,JAM,2038,83173.59972200001
2148,Jamaica,JAM,2039,83173.59972200001
2149,Jamaica,JAM,2040,83173.59972200001
2150,Jamaica,JAM,2041,83173.59972200001
2151,Jamaica,JAM,2042,83173.59972200001
2152,Jamaica,JAM,2043,83173.59972200001
2153,Jamaica,JAM,2044,83173.59972200001
2154,Jamaica,JAM,2045,83173.59972200001
2155,Jamaica,JAM,2046,83173.59972200001
2156,Jamaica,JAM,2047,83173.59972200001
2157,Jamaica,JAM,2048,83173.59972200001
2158,Jamaica,JAM,2049,83173.59972200001
2159,Jamaica,JAM,2050,83173.59972200001
2160,Jordan,JOR,2021,75983.803733
2161,Jordan,JOR,2022,75983.803733
2162,Jordan,JOR,2023,75983.803733
2163,Jordan,JOR,2024,75983.803733
2164,Jordan,JOR,2025,75983.803733
2165,Jordan,JOR,2026,75983.803733
2166,Jordan,JOR,2027,75983.803733
2167,Jordan,JOR,2028,75983.803733
2168,Jordan,JOR,2029,75983.803733
2169,Jordan,JOR,2030,75983.803733
2170,Jordan,JOR,2031,75983.803733
2171,Jordan,JOR,2032,75983.803733
2172,Jordan,JOR,2033,75983.803733
2173,Jordan,JOR,2034,75983.803733
2174,Jordan,JOR,2035,75983.803733
2175,Jordan,JOR,2036,75983.803733
2176,Jordan,JOR,2037,75983.803733
2177,Jordan,JOR,2038,75983.803733
2178,Jordan,JOR,2039,75983.803733
2179,Jordan,JOR,2040,75983.803733
2180,Jordan,JOR,2041,75983.803733
2181,Jordan,JOR,2042,75983.803733
2182,Jordan,JOR,2043,75983.803733
2183,Jordan,JOR,2044,75983.803733
2184,Jordan,JOR,2045,75983.803733
2185,Jordan,JOR,2046,75983.803733
2186,Jordan,JOR,2047,75983.803733
2187,Jordan,JOR,2048,75983.803733
2188,Jordan,JOR,2049,75983.803733
2189,Jordan,JOR,2050,75983.803733
2190,Japan,JPN,2021,625185.508
2191,Japan,JPN,2022,625185.508
2192,Japan,JPN,2023,625185.508
2193,Japan,JPN,2024,625185.508
2194,Japan,JPN,2025,625185.508
2195,Japan,JPN,2026,625185.508
2196,Japan,JPN,2027,625185.508
2197,Japan,JPN,2028,625185.508
2198,Japan,JPN,2029,625185.508
2199,Japan,JPN,2030,625185.508
2200,Japan,JPN,2031,625185.508
2201,Japan,JPN,2032,625185.508
2202,Japan,JPN,2033,625185.508
2203,Japan,JPN,2034,625185.508
2204,Japan,JPN,2035,625185.508
2205,Japan,JPN,2036,625185.508
2206,Japan,JPN,2037,625185.508
2207,Japan,JPN,2038,625185.508
2208,Japan,JPN,2039,625185.508
2209,Japan,JPN,2040,625185.508
2210,Japan,JPN,2041,625185.508
2211,Japan,JPN,2042,625185.508
2212,Japan,JPN,2043,625185.508
2213,Japan,JPN,2044,625185.508
2214,Japan,JPN,2045,625185.508
2215,Japan,JPN,2046,625185.508
2216,Japan,JPN,2047,625185.508
2217,Japan,JPN,2048,625185.508
2218,Japan,JPN,2049,625185.508
2219,Japan,JPN,2050,625185.508
2220,Kazakhstan,KAZ,2021,1209574.79127
2221,Kazakhstan,KAZ,2022,1209574.79127
2222,Kazakhstan,KAZ,2023,1209574.79127
2223,Kazakhstan,KAZ,2024,1209574.79127
2224,Kazakhstan,KAZ,2025,1209574.79127
2225,Kazakhstan,KAZ,2026,1209574.79127
2226,Kazakhstan,KAZ,2027,1209574.79127
2227,Kazakhstan,KAZ,2028,1209574.79127
2228,Kazakhstan,KAZ,2029,1209574.79127
2229,Kazakhstan,KAZ,2030,1209574.79127
2230,Kazakhstan,KAZ,2031,1209574.79127
2231,Kazakhstan,KAZ,2032,1209574.79127
2232,Kazakhstan,KAZ,2033,1209574.79127
2233,Kazakhstan,KAZ,2034,1209574.79127
2234,Kazakhstan,KAZ,2035,1209574.79127
2235,Kazakhstan,KAZ,2036,1209574.79127
2236,Kazakhstan,KAZ,2037,1209574.79127
2237,Kazakhstan,KAZ,2038,1209574.79127
2238,Kazakhstan,KAZ,2039,1209574.79127
2239,Kazakhstan,KAZ,2040,1209574.79127
2240,Kazakhstan,KAZ,2041,1209574.79127
2241,Kazakhstan,KAZ,2042,1209574.79127
2242,Kazakhstan,KAZ,2043,1209574.79127
2243,Kazakhstan,KAZ,2044,1209574.79127
2244,Kazakhstan,KAZ,2045,1209574.79127
2245,Kazakhstan,KAZ,2046,1209574.79127
2246,Kazakhstan,KAZ,2047,1209574.79127
2247,Kazakhstan,KAZ,2048,1209574.79127
2248,Kazakhstan,KAZ,2049,1209574.79127
2249,Kazakhstan,KAZ,2050,1209574.79127
2250,Kenya,KEN,2021,111613.30003999999
2251,Kenya,KEN,2022,111613.30003999999
2252,Kenya,KEN,2023,111613.30003999999
2253,Kenya,KEN,2024,111613.30003999999
2254,Kenya,KEN,2025,111613.30003999999
2255,Kenya,KEN,2026,111613.30003999999
2256,Kenya,KEN,2027,111613.30003999999
2257,Kenya,KEN,2028,111613.30003999999
2258,Kenya,KEN,2029,111613.30003999999
2259,Kenya,KEN,2030,111613.30003999999
2260,Kenya,KEN,2031,111613.30003999999
2261,Kenya,KEN,2032,111613.30003999999
2262,Kenya,KEN,2033,111613.30003999999
2263,Kenya,KEN,2034,111613.30003999999
2264,Kenya,KEN,2035,111613.30003999999
2265,Kenya,KEN,2036,111613.30003999999
2266,Kenya,KEN,2037,111613.30003999999
2267,Kenya,KEN,2038,111613.30003999999
2268,Kenya,KEN,2039,111613.30003999999
2269,Kenya,KEN,2040,111613.30003999999
2270,Kenya,KEN,2041,111613.30003999999
2271,Kenya,KEN,2042,111613.30003999999
2272,Kenya,KEN,2043,111613.30003999999
2273,Kenya,KEN,2044,111613.30003999999
2274,Kenya,KEN,2045,111613.30003999999
2275,Kenya,KEN,2046,111613.30003999999
2276,Kenya,KEN,2047,111613.30003999999
2277,Kenya,KEN,2048,111613.30003999999
2278,Kenya,KEN,2049,111613.30003999999
2279,Kenya,KEN,2050,111613.30003999999
2280,Cambodia,KHM,2021,57904.03889028707
2281,Cambodia,KHM,2022,57904.03889028707
2282,Cambodia,KHM,2023,57904.03889028707
2283,Cambodia,KHM,2024,57904.03889028707
2284,Cambodia,KHM,2025,57904.03889028707
2285,Cambodia,KHM,2026,57904.03889028707
2286,Cambodia,KHM,2027,57904.03889028707
2287,Cambodia,KHM,2028,57904.03889028707
2288,Cambodia,KHM,2029,57904.03889028707
2289,Cambodia,KHM,2030,57904.03889028707
2290,Cambodia,KHM,2031,57904.03889028707
2291,Cambodia,KHM,2032,57904.03889028707
2292,Cambodia,KHM,2033,57904.03889028707
2293,Cambodia,KHM,2034,57904.03889028707
2294,Cambodia,KHM,2035,57904.03889028707
2295,Cambodia,KHM,2036,57904.03889028707
2296,Cambodia,KHM,2037,57904.03889028707
2297,Cambodia,KHM,2038,57904.03889028707
2298,Cambodia,KHM,2039,57904.03889028707
2299,Cambodia,KHM,2040,57904.03889028707
2300,Cambodia,KHM,2041,57904.03889028707
2301,Cambodia,KHM,2042,57904.03889028707
2302,Cambodia,KHM,2043,57904.03889028707
2303,Cambodia,KHM,2044,57904.03889028707
2304,Cambodia,KHM,2045,57904.03889028707
2305,Cambodia,KHM,2046,57904.03889028707
2306,Cambodia,KHM,2047,57904.03889028707
2307,Cambodia,KHM,2048,57904.03889028707
2308,Cambodia,KHM,2049,57904.03889028707
2309,Cambodia,KHM,2050,57904.03889028707
2310,Kuwait,KWT,2021,42533.164838000004
2311,Kuwait,KWT,2022,42533.164838000004
2312,Kuwait,KWT,2023,42533.164838000004
2313,Kuwait,KWT,2024,42533.164838000004
2314,Kuwait,KWT,2025,42533.164838000004
2315,Kuwait,KWT,2026,42533.164838000004
2316,Kuwait,KWT,2027,42533.164838000004
2317,Kuwait,KWT,2028,42533.164838000004
2318,Kuwait,KWT,2029,42533.164838000004
2319,Kuwait,KWT,2030,42533.164838000004
2320,Kuwait,KWT,2031,42533.164838000004
2321,Kuwait,KWT,2032,42533.164838000004
2322,Kuwait,KWT,2033,42533.164838000004
2323,Kuwait,KWT,2034,42533.164838000004
2324,Kuwait,KWT,2035,42533.164838000004
2325,Kuwait,KWT,2036,42533.164838000004
2326,Kuwait,KWT,2037,42533.164838000004
2327,Kuwait,KWT,2038,42533.164838000004
2328,Kuwait,KWT,2039,42533.164838000004
2329,Kuwait,KWT,2040,42533.164838000004
2330,Kuwait,KWT,2041,42533.164838000004
2331,Kuwait,KWT,2042,42533.164838000004
2332,Kuwait,KWT,2043,42533.164838000004
2333,Kuwait,KWT,2044,42533.164838000004
2334,Kuwait,KWT,2045,42533.164838000004
2335,Kuwait,KWT,2046,42533.164838000004
2336,Kuwait,KWT,2047,42533.164838000004
2337,Kuwait,KWT,2048,42533.164838000004
2338,Kuwait,KWT,2049,42533.164838000004
2339,Kuwait,KWT,2050,42533.164838000004
2340,Lebanon,LBN,2021,145640.68315
2341,Lebanon,LBN,2022,145640.68315
2342,Lebanon,LBN,2023,145640.68315
2343,Lebanon,LBN,2024,145640.68315
2344,Lebanon,LBN,2025,145640.68315
2345,Lebanon,LBN,2026,145640.68315
2346,Lebanon,LBN,2027,145640.68315
2347,Lebanon,LBN,2028,145640.68315
2348,Lebanon,LBN,2029,145640.68315
2349,Lebanon,LBN,2030,145640.68315
2350,Lebanon,LBN,2031,145640.68315
2351,Lebanon,LBN,2032,145640.68315
2352,Lebanon,LBN,2033,145640.68315
2353,Lebanon,LBN,2034,145640.68315
2354,Lebanon,LBN,2035,145640.68315
2355,Lebanon,LBN,2036,145640.68315
2356,Lebanon,LBN,2037,145640.68315
2357,Lebanon,LBN,2038,145640.68315
2358,Lebanon,LBN,2039,145640.68315
2359,Lebanon,LBN,2040,145640.68315
2360,Lebanon,LBN,2041,145640.68315
2361,Lebanon,LBN,2042,145640.68315
2362,Lebanon,LBN,2043,145640.68315
2363,Lebanon,LBN,2044,145640.68315
2364,Lebanon,LBN,2045,145640.68315
2365,Lebanon,LBN,2046,145640.68315
2366,Lebanon,LBN,2047,145640.68315
