iso_code3,Nation,pop_lvst_initial_cattle_nondairy,Year
TKM,Turkmenistan,2522407,2023
TKM,Turkmenistan,2522407,2024
TKM,Turkmenistan,2522407,2025
TKM,Turkmenistan,2522407,2026
TKM,Turkmenistan,2522407,2027
TKM,Turkmenistan,2522407,2028
TKM,Turkmenistan,2522407,2029
TKM,Turkmenistan,2522407,2030
TKM,Turkmenistan,2522407,2031
TKM,Turkmenistan,2522407,2032
TKM,Turkmenistan,2522407,2033
TKM,Turkmenistan,2522407,2034
TKM,Turkmenistan,2522407,2035
TKM,Turkmenistan,2522407,2036
TKM,Turkmenistan,2522407,2037
TKM,Turkmenistan,2522407,2038
TKM,Turkmenistan,2522407,2039
TKM,Turkmenistan,2522407,2040
TKM,Turkmenistan,2522407,2041
TKM,Turkmenistan,2522407,2042
TKM,Turkmenistan,2522407,2043
TKM,Turkmenistan,2522407,2044
TKM,Turkmenistan,2522407,2045
TKM,Turkmenistan,2522407,2046
TKM,Turkmenistan,2522407,2047
TKM,Turkmenistan,2522407,2048
TKM,Turkmenistan,2522407,2049
TKM,Turkmenistan,2522407,2050
UGA,Uganda,14641481,2023
UGA,Uganda,14641481,2024
UGA,Uganda,14641481,2025
UGA,Uganda,14641481,2026
UGA,Uganda,14641481,2027
UGA,Uganda,14641481,2028
UGA,Uganda,14641481,2029
UGA,Uganda,14641481,2030
UGA,Uganda,14641481,2031
UGA,Uganda,14641481,2032
UGA,Uganda,14641481,2033
UGA,Uganda,14641481,2034
UGA,Uganda,14641481,2035
UGA,Uganda,14641481,2036
UGA,Uganda,14641481,2037
UGA,Uganda,14641481,2038
UGA,Uganda,14641481,2039
UGA,Uganda,14641481,2040
UGA,Uganda,14641481,2041
UGA,Uganda,14641481,2042
UGA,Uganda,14641481,2043
UGA,Uganda,14641481,2044
UGA,Uganda,14641481,2045
UGA,Uganda,14641481,2046
UGA,Uganda,14641481,2047
UGA,Uganda,14641481,2048
UGA,Uganda,14641481,2049
UGA,Uganda,14641481,2050
UKR,Ukraine,2644000,2023
UKR,Ukraine,2644000,2024
UKR,Ukraine,2644000,2025
UKR,Ukraine,2644000,2026
UKR,Ukraine,2644000,2027
UKR,Ukraine,2644000,2028
UKR,Ukraine,2644000,2029
UKR,Ukraine,2644000,2030
UKR,Ukraine,2644000,2031
UKR,Ukraine,2644000,2032
UKR,Ukraine,2644000,2033
UKR,Ukraine,2644000,2034
UKR,Ukraine,2644000,2035
UKR,Ukraine,2644000,2036
UKR,Ukraine,2644000,2037
UKR,Ukraine,2644000,2038
UKR,Ukraine,2644000,2039
UKR,Ukraine,2644000,2040
UKR,Ukraine,2644000,2041
UKR,Ukraine,2644000,2042
UKR,Ukraine,2644000,2043
UKR,Ukraine,2644000,2044
UKR,Ukraine,2644000,2045
UKR,Ukraine,2644000,2046
UKR,Ukraine,2644000,2047
UKR,Ukraine,2644000,2048
UKR,Ukraine,2644000,2049
UKR,Ukraine,2644000,2050
ARE,United Arab Emirates,106759,2023
ARE,United Arab Emirates,106759,2024
ARE,United Arab Emirates,106759,2025
ARE,United Arab Emirates,106759,2026
ARE,United Arab Emirates,106759,2027
ARE,United Arab Emirates,106759,2028
ARE,United Arab Emirates,106759,2029
ARE,United Arab Emirates,106759,2030
ARE,United Arab Emirates,106759,2031
ARE,United Arab Emirates,106759,2032
ARE,United Arab Emirates,106759,2033
ARE,United Arab Emirates,106759,2034
ARE,United Arab Emirates,106759,2035
ARE,United Arab Emirates,106759,2036
ARE,United Arab Emirates,106759,2037
ARE,United Arab Emirates,106759,2038
ARE,United Arab Emirates,106759,2039
ARE,United Arab Emirates,106759,2040
ARE,United Arab Emirates,106759,2041
ARE,United Arab Emirates,106759,2042
ARE,United Arab Emirates,106759,2043
ARE,United Arab Emirates,106759,2044
ARE,United Arab Emirates,106759,2045
ARE,United Arab Emirates,106759,2046
ARE,United Arab Emirates,106759,2047
ARE,United Arab Emirates,106759,2048
ARE,United Arab Emirates,106759,2049
ARE,United Arab Emirates,106759,2050
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2023
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2024
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2025
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2026
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2027
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2028
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2029
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2030
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2031
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2032
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2033
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2034
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2035
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2036
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2037
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2038
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2039
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2040
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2041
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2042
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2043
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2044
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2045
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2046
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2047
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2048
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2049
GBR,United Kingdom of Great Britain and Northern Ireland,9632000,2050
TZA,United Republic of Tanzania,31865784,2023
TZA,United Republic of Tanzania,31865784,2024
TZA,United Republic of Tanzania,31865784,2025
TZA,United Republic of Tanzania,31865784,2026
TZA,United Republic of Tanzania,31865784,2027
TZA,United Republic of Tanzania,31865784,2028
TZA,United Republic of Tanzania,31865784,2029
TZA,United Republic of Tanzania,31865784,2030
TZA,United Republic of Tanzania,31865784,2031
TZA,United Republic of Tanzania,31865784,2032
TZA,United Republic of Tanzania,31865784,2033
TZA,United Republic of Tanzania,31865784,2034
TZA,United Republic of Tanzania,31865784,2035
TZA,United Republic of Tanzania,31865784,2036
TZA,United Republic of Tanzania,31865784,2037
TZA,United Republic of Tanzania,31865784,2038
TZA,United Republic of Tanzania,31865784,2039
TZA,United Republic of Tanzania,31865784,2040
TZA,United Republic of Tanzania,31865784,2041
TZA,United Republic of Tanzania,31865784,2042
TZA,United Republic of Tanzania,31865784,2043
TZA,United Republic of Tanzania,31865784,2044
TZA,United Republic of Tanzania,31865784,2045
TZA,United Republic of Tanzania,31865784,2046
TZA,United Republic of Tanzania,31865784,2047
TZA,United Republic of Tanzania,31865784,2048
TZA,United Republic of Tanzania,31865784,2049
TZA,United Republic of Tanzania,31865784,2050
USA,United States of America,92076600,2023
USA,United States of America,92076600,2024
USA,United States of America,92076600,2025
USA,United States of America,92076600,2026
USA,United States of America,92076600,2027
USA,United States of America,92076600,2028
USA,United States of America,92076600,2029
USA,United States of America,92076600,2030
USA,United States of America,92076600,2031
USA,United States of America,92076600,2032
USA,United States of America,92076600,2033
USA,United States of America,92076600,2034
USA,United States of America,92076600,2035
USA,United States of America,92076600,2036
USA,United States of America,92076600,2037
USA,United States of America,92076600,2038
USA,United States of America,92076600,2039
USA,United States of America,92076600,2040
USA,United States of America,92076600,2041
USA,United States of America,92076600,2042
USA,United States of America,92076600,2043
USA,United States of America,92076600,2044
USA,United States of America,92076600,2045
USA,United States of America,92076600,2046
USA,United States of America,92076600,2047
USA,United States of America,92076600,2048
USA,United States of America,92076600,2049
USA,United States of America,92076600,2050
URY,Uruguay,11572000,2023
URY,Uruguay,11572000,2024
URY,Uruguay,11572000,2025
URY,Uruguay,11572000,2026
URY,Uruguay,11572000,2027
URY,Uruguay,11572000,2028
URY,Uruguay,11572000,2029
URY,Uruguay,11572000,2030
URY,Uruguay,11572000,2031
URY,Uruguay,11572000,2032
URY,Uruguay,11572000,2033
URY,Uruguay,11572000,2034
URY,Uruguay,11572000,2035
URY,Uruguay,11572000,2036
URY,Uruguay,11572000,2037
URY,Uruguay,11572000,2038
URY,Uruguay,11572000,2039
URY,Uruguay,11572000,2040
URY,Uruguay,11572000,2041
URY,Uruguay,11572000,2042
URY,Uruguay,11572000,2043
URY,Uruguay,11572000,2044
URY,Uruguay,11572000,2045
URY,Uruguay,11572000,2046
URY,Uruguay,11572000,2047
URY,Uruguay,11572000,2048
URY,Uruguay,11572000,2049
URY,Uruguay,11572000,2050
UZB,Uzbekistan,13853500,2023
UZB,Uzbekistan,13853500,2024
UZB,Uzbekistan,13853500,2025
UZB,Uzbekistan,13853500,2026
UZB,Uzbekistan,13853500,2027
UZB,Uzbekistan,13853500,2028
UZB,Uzbekistan,13853500,2029
UZB,Uzbekistan,13853500,2030
UZB,Uzbekistan,13853500,2031
UZB,Uzbekistan,13853500,2032
UZB,Uzbekistan,13853500,2033
UZB,Uzbekistan,13853500,2034
UZB,Uzbekistan,13853500,2035
UZB,Uzbekistan,13853500,2036
UZB,Uzbekistan,13853500,2037
UZB,Uzbekistan,13853500,2038
UZB,Uzbekistan,13853500,2039
UZB,Uzbekistan,13853500,2040
UZB,Uzbekistan,13853500,2041
UZB,Uzbekistan,13853500,2042
UZB,Uzbekistan,13853500,2043
UZB,Uzbekistan,13853500,2044
UZB,Uzbekistan,13853500,2045
UZB,Uzbekistan,13853500,2046
UZB,Uzbekistan,13853500,2047
UZB,Uzbekistan,13853500,2048
UZB,Uzbekistan,13853500,2049
UZB,Uzbekistan,13853500,2050
VUT,Vanuatu,103825,2023
VUT,Vanuatu,103825,2024
VUT,Vanuatu,103825,2025
VUT,Vanuatu,103825,2026
VUT,Vanuatu,103825,2027
VUT,Vanuatu,103825,2028
VUT,Vanuatu,103825,2029
VUT,Vanuatu,103825,2030
VUT,Vanuatu,103825,2031
VUT,Vanuatu,103825,2032
VUT,Vanuatu,103825,2033
VUT,Vanuatu,103825,2034
VUT,Vanuatu,103825,2035
VUT,Vanuatu,103825,2036
VUT,Vanuatu,103825,2037
VUT,Vanuatu,103825,2038
VUT,Vanuatu,103825,2039
VUT,Vanuatu,103825,2040
VUT,Vanuatu,103825,2041
VUT,Vanuatu,103825,2042
VUT,Vanuatu,103825,2043
VUT,Vanuatu,103825,2044
VUT,Vanuatu,103825,2045
VUT,Vanuatu,103825,2046
VUT,Vanuatu,103825,2047
VUT,Vanuatu,103825,2048
VUT,Vanuatu,103825,2049
VUT,Vanuatu,103825,2050
VEN,Venezuela (Bolivarian Republic of),16644150,2023
VEN,Venezuela (Bolivarian Republic of),16644150,2024
VEN,Venezuela (Bolivarian Republic of),16644150,2025
VEN,Venezuela (Bolivarian Republic of),16644150,2026
VEN,Venezuela (Bolivarian Republic of),16644150,2027
VEN,Venezuela (Bolivarian Republic of),16644150,2028
VEN,Venezuela (Bolivarian Republic of),16644150,2029
VEN,Venezuela (Bolivarian Republic of),16644150,2030
VEN,Venezuela (Bolivarian Republic of),16644150,2031
VEN,Venezuela (Bolivarian Republic of),16644150,2032
VEN,Venezuela (Bolivarian Republic of),16644150,2033
VEN,Venezuela (Bolivarian Republic of),16644150,2034
VEN,Venezuela (Bolivarian Republic of),16644150,2035
VEN,Venezuela (Bolivarian Republic of),16644150,2036
VEN,Venezuela (Bolivarian Republic of),16644150,2037
VEN,Venezuela (Bolivarian Republic of),16644150,2038
VEN,Venezuela (Bolivarian Republic of),16644150,2039
VEN,Venezuela (Bolivarian Republic of),16644150,2040
VEN,Venezuela (Bolivarian Republic of),16644150,2041
VEN,Venezuela (Bolivarian Republic of),16644150,2042
VEN,Venezuela (Bolivarian Republic of),16644150,2043
VEN,Venezuela (Bolivarian Republic of),16644150,2044
VEN,Venezuela (Bolivarian Republic of),16644150,2045
VEN,Venezuela (Bolivarian Republic of),16644150,2046
VEN,Venezuela (Bolivarian Republic of),16644150,2047
VEN,Venezuela (Bolivarian Republic of),16644150,2048
VEN,Venezuela (Bolivarian Republic of),16644150,2049
VEN,Venezuela (Bolivarian Republic of),16644150,2050
VNM,Viet Nam,6339400,2023
VNM,Viet Nam,6339400,2024
VNM,Viet Nam,6339400,2025
VNM,Viet Nam,6339400,2026
VNM,Viet Nam,6339400,2027
VNM,Viet Nam,6339400,2028
VNM,Viet Nam,6339400,2029
VNM,Viet Nam,6339400,2030
VNM,Viet Nam,6339400,2031
VNM,Viet Nam,6339400,2032
VNM,Viet Nam,6339400,2033
VNM,Viet Nam,6339400,2034
VNM,Viet Nam,6339400,2035
VNM,Viet Nam,6339400,2036
VNM,Viet Nam,6339400,2037
VNM,Viet Nam,6339400,2038
VNM,Viet Nam,6339400,2039
VNM,Viet Nam,6339400,2040
VNM,Viet Nam,6339400,2041
VNM,Viet Nam,6339400,2042
VNM,Viet Nam,6339400,2043
VNM,Viet Nam,6339400,2044
VNM,Viet Nam,6339400,2045
VNM,Viet Nam,6339400,2046
VNM,Viet Nam,6339400,2047
VNM,Viet Nam,6339400,2048
VNM,Viet Nam,6339400,2049
VNM,Viet Nam,6339400,2050
YEM,Yemen,1852243,2023
YEM,Yemen,1852243,2024
YEM,Yemen,1852243,2025
YEM,Yemen,1852243,2026
YEM,Yemen,1852243,2027
YEM,Yemen,1852243,2028
YEM,Yemen,1852243,2029
YEM,Yemen,1852243,2030
YEM,Yemen,1852243,2031
YEM,Yemen,1852243,2032
YEM,Yemen,1852243,2033
YEM,Yemen,1852243,2034
YEM,Yemen,1852243,2035
YEM,Yemen,1852243,2036
YEM,Yemen,1852243,2037
YEM,Yemen,1852243,2038
YEM,Yemen,1852243,2039
YEM,Yemen,1852243,2040
YEM,Yemen,1852243,2041
YEM,Yemen,1852243,2042
YEM,Yemen,1852243,2043
YEM,Yemen,1852243,2044
YEM,Yemen,1852243,2045
YEM,Yemen,1852243,2046
YEM,Yemen,1852243,2047
YEM,Yemen,1852243,2048
YEM,Yemen,1852243,2049
YEM,Yemen,1852243,2050
ZMB,Zambia,4698972,2023
ZMB,Zambia,4698972,2024
ZMB,Zambia,4698972,2025
ZMB,Zambia,4698972,2026
ZMB,Zambia,4698972,2027
ZMB,Zambia,4698972,2028
ZMB,Zambia,4698972,2029
ZMB,Zambia,4698972,2030
ZMB,Zambia,4698972,2031
ZMB,Zambia,4698972,2032
ZMB,Zambia,4698972,2033
ZMB,Zambia,4698972,2034
ZMB,Zambia,4698972,2035
ZMB,Zambia,4698972,2036
ZMB,Zambia,4698972,2037
ZMB,Zambia,4698972,2038
ZMB,Zambia,4698972,2039
ZMB,Zambia,4698972,2040
ZMB,Zambia,4698972,2041
ZMB,Zambia,4698972,2042
ZMB,Zambia,4698972,2043
ZMB,Zambia,4698972,2044
ZMB,Zambia,4698972,2045
ZMB,Zambia,4698972,2046
ZMB,Zambia,4698972,2047
ZMB,Zambia,4698972,2048
ZMB,Zambia,4698972,2049
ZMB,Zambia,4698972,2050
ZWE,Zimbabwe,5438771,2023
ZWE,Zimbabwe,5438771,2024
ZWE,Zimbabwe,5438771,2025
ZWE,Zimbabwe,5438771,2026
ZWE,Zimbabwe,5438771,2027
ZWE,Zimbabwe,5438771,2028
ZWE,Zimbabwe,5438771,2029
ZWE,Zimbabwe,5438771,2030
ZWE,Zimbabwe,5438771,2031
ZWE,Zimbabwe,5438771,2032
ZWE,Zimbabwe,5438771,2033
ZWE,Zimbabwe,5438771,2034
ZWE,Zimbabwe,5438771,2035
ZWE,Zimbabwe,5438771,2036
ZWE,Zimbabwe,5438771,2037
ZWE,Zimbabwe,5438771,2038
ZWE,Zimbabwe,5438771,2039
ZWE,Zimbabwe,5438771,2040
ZWE,Zimbabwe,5438771,2041
ZWE,Zimbabwe,5438771,2042
ZWE,Zimbabwe,5438771,2043
ZWE,Zimbabwe,5438771,2044
ZWE,Zimbabwe,5438771,2045
ZWE,Zimbabwe,5438771,2046
ZWE,Zimbabwe,5438771,2047
ZWE,Zimbabwe,5438771,2048
ZWE,Zimbabwe,5438771,2049
ZWE,Zimbabwe,5438771,2050
