Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_solar_mm_usd_per_mwh
Åland Islands,BGR,2030,0.763357116
Åland Islands,BGR,2031,0.745922015
Åland Islands,BGR,2032,0.728885133
Åland Islands,BGR,2033,0.712237373
Åland Islands,BGR,2034,0.695969849
Åland Islands,BGR,2035,0.680073876
Åland Islands,BGR,2036,0.664540967
Åland Islands,BGR,2037,0.649362831
Åland Islands,BGR,2038,0.634531363
Åland Islands,BGR,2039,0.620038647
Åland Islands,BGR,2040,0.605876944
Åland Islands,BGR,2041,0.592038696
Åland Islands,BGR,2042,0.578516513
Åland Islands,BGR,2043,0.565303178
Åland Islands,BGR,2044,0.552391636
Åland Islands,BGR,2045,0.539774993
Åland Islands,BGR,2046,0.527446515
Åland Islands,BGR,2047,0.51539962
Åland Islands,BGR,2048,0.503627877
Åland Islands,BGR,2049,0.492125
Åland Islands,BGR,2050,0.480884849
Åland Islands,BHR,2021,0.939802849
Åland Islands,BHR,2022,0.918337722
Åland Islands,BHR,2023,0.897362859
Åland Islands,BHR,2024,0.876867063
Åland Islands,BHR,2025,0.856839392
Åland Islands,BHR,2026,0.837269153
Åland Islands,BHR,2027,0.818145899
Åland Islands,BHR,2028,0.799459421
Åland Islands,BHR,2029,0.781199743
Åland Islands,BHR,2030,0.763357116
Åland Islands,BHR,2031,0.745922015
Åland Islands,BHR,2032,0.728885133
Åland Islands,BHR,2033,0.712237373
Åland Islands,BHR,2034,0.695969849
Åland Islands,BHR,2035,0.680073876
Åland Islands,BHR,2036,0.664540967
Åland Islands,BHR,2037,0.649362831
Åland Islands,BHR,2038,0.634531363
Åland Islands,BHR,2039,0.620038647
Åland Islands,BHR,2040,0.605876944
Åland Islands,BHR,2041,0.592038696
Åland Islands,BHR,2042,0.578516513
Åland Islands,BHR,2043,0.565303178
Åland Islands,BHR,2044,0.552391636
Åland Islands,BHR,2045,0.539774993
Åland Islands,BHR,2046,0.527446515
Åland Islands,BHR,2047,0.51539962
Åland Islands,BHR,2048,0.503627877
Åland Islands,BHR,2049,0.492125
Åland Islands,BHR,2050,0.480884849
Åland Islands,BHS,2021,0.939802849
Åland Islands,BHS,2022,0.918337722
Åland Islands,BHS,2023,0.897362859
Åland Islands,BHS,2024,0.876867063
Åland Islands,BHS,2025,0.856839392
Åland Islands,BHS,2026,0.837269153
Åland Islands,BHS,2027,0.818145899
Åland Islands,BHS,2028,0.799459421
Åland Islands,BHS,2029,0.781199743
Åland Islands,BHS,2030,0.763357116
Åland Islands,BHS,2031,0.745922015
Åland Islands,BHS,2032,0.728885133
Åland Islands,BHS,2033,0.712237373
Åland Islands,BHS,2034,0.695969849
Åland Islands,BHS,2035,0.680073876
Åland Islands,BHS,2036,0.664540967
Åland Islands,BHS,2037,0.649362831
Åland Islands,BHS,2038,0.634531363
Åland Islands,BHS,2039,0.620038647
Åland Islands,BHS,2040,0.605876944
Åland Islands,BHS,2041,0.592038696
Åland Islands,BHS,2042,0.578516513
Åland Islands,BHS,2043,0.565303178
Åland Islands,BHS,2044,0.552391636
Åland Islands,BHS,2045,0.539774993
Åland Islands,BHS,2046,0.527446515
Åland Islands,BHS,2047,0.51539962
Åland Islands,BHS,2048,0.503627877
Åland Islands,BHS,2049,0.492125
Åland Islands,BHS,2050,0.480884849
Åland Islands,BIH,2021,0.939802849
Åland Islands,BIH,2022,0.918337722
Åland Islands,BIH,2023,0.897362859
Åland Islands,BIH,2024,0.876867063
Åland Islands,BIH,2025,0.856839392
Åland Islands,BIH,2026,0.837269153
Åland Islands,BIH,2027,0.818145899
Åland Islands,BIH,2028,0.799459421
Åland Islands,BIH,2029,0.781199743
Åland Islands,BIH,2030,0.763357116
Åland Islands,BIH,2031,0.745922015
Åland Islands,BIH,2032,0.728885133
Åland Islands,BIH,2033,0.712237373
Åland Islands,BIH,2034,0.695969849
Åland Islands,BIH,2035,0.680073876
Åland Islands,BIH,2036,0.664540967
Åland Islands,BIH,2037,0.649362831
Åland Islands,BIH,2038,0.634531363
Åland Islands,BIH,2039,0.620038647
Åland Islands,BIH,2040,0.605876944
Åland Islands,BIH,2041,0.592038696
Åland Islands,BIH,2042,0.578516513
Åland Islands,BIH,2043,0.565303178
Åland Islands,BIH,2044,0.552391636
Åland Islands,BIH,2045,0.539774993
Åland Islands,BIH,2046,0.527446515
Åland Islands,BIH,2047,0.51539962
Åland Islands,BIH,2048,0.503627877
Åland Islands,BIH,2049,0.492125
Åland Islands,BIH,2050,0.480884849
Åland Islands,BLM,2021,0.939802849
Åland Islands,BLM,2022,0.918337722
Åland Islands,BLM,2023,0.897362859
Åland Islands,BLM,2024,0.876867063
Åland Islands,BLM,2025,0.856839392
Åland Islands,BLM,2026,0.837269153
Åland Islands,BLM,2027,0.818145899
Åland Islands,BLM,2028,0.799459421
Åland Islands,BLM,2029,0.781199743
Åland Islands,BLM,2030,0.763357116
Åland Islands,BLM,2031,0.745922015
Åland Islands,BLM,2032,0.728885133
Åland Islands,BLM,2033,0.712237373
Åland Islands,BLM,2034,0.695969849
Åland Islands,BLM,2035,0.680073876
Åland Islands,BLM,2036,0.664540967
Åland Islands,BLM,2037,0.649362831
Åland Islands,BLM,2038,0.634531363
Åland Islands,BLM,2039,0.620038647
Åland Islands,BLM,2040,0.605876944
Åland Islands,BLM,2041,0.592038696
Åland Islands,BLM,2042,0.578516513
Åland Islands,BLM,2043,0.565303178
Åland Islands,BLM,2044,0.552391636
Åland Islands,BLM,2045,0.539774993
Åland Islands,BLM,2046,0.527446515
Åland Islands,BLM,2047,0.51539962
Åland Islands,BLM,2048,0.503627877
Åland Islands,BLM,2049,0.492125
Åland Islands,BLM,2050,0.480884849
Åland Islands,BLR,2021,0.939802849
Åland Islands,BLR,2022,0.918337722
Åland Islands,BLR,2023,0.897362859
Åland Islands,BLR,2024,0.876867063
Åland Islands,BLR,2025,0.856839392
Åland Islands,BLR,2026,0.837269153
Åland Islands,BLR,2027,0.818145899
Åland Islands,BLR,2028,0.799459421
Åland Islands,BLR,2029,0.781199743
Åland Islands,BLR,2030,0.763357116
Åland Islands,BLR,2031,0.745922015
Åland Islands,BLR,2032,0.728885133
Åland Islands,BLR,2033,0.712237373
Åland Islands,BLR,2034,0.695969849
Åland Islands,BLR,2035,0.680073876
Åland Islands,BLR,2036,0.664540967
Åland Islands,BLR,2037,0.649362831
Åland Islands,BLR,2038,0.634531363
Åland Islands,BLR,2039,0.620038647
Åland Islands,BLR,2040,0.605876944
Åland Islands,BLR,2041,0.592038696
Åland Islands,BLR,2042,0.578516513
Åland Islands,BLR,2043,0.565303178
Åland Islands,BLR,2044,0.552391636
Åland Islands,BLR,2045,0.539774993
Åland Islands,BLR,2046,0.527446515
Åland Islands,BLR,2047,0.51539962
Åland Islands,BLR,2048,0.503627877
Åland Islands,BLR,2049,0.492125
Åland Islands,BLR,2050,0.480884849
Åland Islands,BLZ,2021,0.939802849
Åland Islands,BLZ,2022,0.918337722
Åland Islands,BLZ,2023,0.897362859
Åland Islands,BLZ,2024,0.876867063
Åland Islands,BLZ,2025,0.856839392
Åland Islands,BLZ,2026,0.837269153
Åland Islands,BLZ,2027,0.818145899
Åland Islands,BLZ,2028,0.799459421
Åland Islands,BLZ,2029,0.781199743
Åland Islands,BLZ,2030,0.763357116
Åland Islands,BLZ,2031,0.745922015
Åland Islands,BLZ,2032,0.728885133
Åland Islands,BLZ,2033,0.712237373
Åland Islands,BLZ,2034,0.695969849
Åland Islands,BLZ,2035,0.680073876
Åland Islands,BLZ,2036,0.664540967
Åland Islands,BLZ,2037,0.649362831
Åland Islands,BLZ,2038,0.634531363
Åland Islands,BLZ,2039,0.620038647
Åland Islands,BLZ,2040,0.605876944
Åland Islands,BLZ,2041,0.592038696
Åland Islands,BLZ,2042,0.578516513
Åland Islands,BLZ,2043,0.565303178
Åland Islands,BLZ,2044,0.552391636
Åland Islands,BLZ,2045,0.539774993
Åland Islands,BLZ,2046,0.527446515
Åland Islands,BLZ,2047,0.51539962
Åland Islands,BLZ,2048,0.503627877
Åland Islands,BLZ,2049,0.492125
Åland Islands,BLZ,2050,0.480884849
Åland Islands,BMU,2021,0.939802849
Åland Islands,BMU,2022,0.918337722
Åland Islands,BMU,2023,0.897362859
Åland Islands,BMU,2024,0.876867063
Åland Islands,BMU,2025,0.856839392
Åland Islands,BMU,2026,0.837269153
Åland Islands,BMU,2027,0.818145899
Åland Islands,BMU,2028,0.799459421
Åland Islands,BMU,2029,0.781199743
Åland Islands,BMU,2030,0.763357116
Åland Islands,BMU,2031,0.745922015
Åland Islands,BMU,2032,0.728885133
Åland Islands,BMU,2033,0.712237373
Åland Islands,BMU,2034,0.695969849
Åland Islands,BMU,2035,0.680073876
Åland Islands,BMU,2036,0.664540967
Åland Islands,BMU,2037,0.649362831
Åland Islands,BMU,2038,0.634531363
Åland Islands,BMU,2039,0.620038647
Åland Islands,BMU,2040,0.605876944
Åland Islands,BMU,2041,0.592038696
Åland Islands,BMU,2042,0.578516513
Åland Islands,BMU,2043,0.565303178
Åland Islands,BMU,2044,0.552391636
Åland Islands,BMU,2045,0.539774993
Åland Islands,BMU,2046,0.527446515
Åland Islands,BMU,2047,0.51539962
Åland Islands,BMU,2048,0.503627877
Åland Islands,BMU,2049,0.492125
Åland Islands,BMU,2050,0.480884849
Åland Islands,BOL,2021,0.939802849
Åland Islands,BOL,2022,0.918337722
Åland Islands,BOL,2023,0.897362859
Åland Islands,BOL,2024,0.876867063
Åland Islands,BOL,2025,0.856839392
Åland Islands,BOL,2026,0.837269153
Åland Islands,BOL,2027,0.818145899
Åland Islands,BOL,2028,0.799459421
Åland Islands,BOL,2029,0.781199743
Åland Islands,BOL,2030,0.763357116
Åland Islands,BOL,2031,0.745922015
Åland Islands,BOL,2032,0.728885133
Åland Islands,BOL,2033,0.712237373
Åland Islands,BOL,2034,0.695969849
Åland Islands,BOL,2035,0.680073876
Åland Islands,BOL,2036,0.664540967
Åland Islands,BOL,2037,0.649362831
Åland Islands,BOL,2038,0.634531363
Åland Islands,BOL,2039,0.620038647
Åland Islands,BOL,2040,0.605876944
Åland Islands,BOL,2041,0.592038696
Åland Islands,BOL,2042,0.578516513
Åland Islands,BOL,2043,0.565303178
Åland Islands,BOL,2044,0.552391636
Åland Islands,BOL,2045,0.539774993
Åland Islands,BOL,2046,0.527446515
Åland Islands,BOL,2047,0.51539962
Åland Islands,BOL,2048,0.503627877
Åland Islands,BOL,2049,0.492125
Åland Islands,BOL,2050,0.480884849
Åland Islands,BRA,2021,0.939802849
Åland Islands,BRA,2022,0.918337722
Åland Islands,BRA,2023,0.897362859
Åland Islands,BRA,2024,0.876867063
Åland Islands,BRA,2025,0.856839392
Åland Islands,BRA,2026,0.837269153
Åland Islands,BRA,2027,0.818145899
Åland Islands,BRA,2028,0.799459421
Åland Islands,BRA,2029,0.781199743
Åland Islands,BRA,2030,0.763357116
Åland Islands,BRA,2031,0.745922015
Åland Islands,BRA,2032,0.728885133
Åland Islands,BRA,2033,0.712237373
Åland Islands,BRA,2034,0.695969849
Åland Islands,BRA,2035,0.680073876
Åland Islands,BRA,2036,0.664540967
Åland Islands,BRA,2037,0.649362831
Åland Islands,BRA,2038,0.634531363
Åland Islands,BRA,2039,0.620038647
Åland Islands,BRA,2040,0.605876944
Åland Islands,BRA,2041,0.592038696
Åland Islands,BRA,2042,0.578516513
Åland Islands,BRA,2043,0.565303178
Åland Islands,BRA,2044,0.552391636
Åland Islands,BRA,2045,0.539774993
Åland Islands,BRA,2046,0.527446515
Åland Islands,BRA,2047,0.51539962
Åland Islands,BRA,2048,0.503627877
Åland Islands,BRA,2049,0.492125
Åland Islands,BRA,2050,0.480884849
Åland Islands,BRB,2021,0.939802849
Åland Islands,BRB,2022,0.918337722
Åland Islands,BRB,2023,0.897362859
Åland Islands,BRB,2024,0.876867063
Åland Islands,BRB,2025,0.856839392
Åland Islands,BRB,2026,0.837269153
Åland Islands,BRB,2027,0.818145899
Åland Islands,BRB,2028,0.799459421
Åland Islands,BRB,2029,0.781199743
Åland Islands,BRB,2030,0.763357116
Åland Islands,BRB,2031,0.745922015
Åland Islands,BRB,2032,0.728885133
Åland Islands,BRB,2033,0.712237373
Åland Islands,BRB,2034,0.695969849
Åland Islands,BRB,2035,0.680073876
Åland Islands,BRB,2036,0.664540967
Åland Islands,BRB,2037,0.649362831
Åland Islands,BRB,2038,0.634531363
Åland Islands,BRB,2039,0.620038647
Åland Islands,BRB,2040,0.605876944
Åland Islands,BRB,2041,0.592038696
Åland Islands,BRB,2042,0.578516513
Åland Islands,BRB,2043,0.565303178
Åland Islands,BRB,2044,0.552391636
Åland Islands,BRB,2045,0.539774993
Åland Islands,BRB,2046,0.527446515
Åland Islands,BRB,2047,0.51539962
Åland Islands,BRB,2048,0.503627877
Åland Islands,BRB,2049,0.492125
Åland Islands,BRB,2050,0.480884849
Åland Islands,BRN,2021,0.939802849
Åland Islands,BRN,2022,0.918337722
Åland Islands,BRN,2023,0.897362859
Åland Islands,BRN,2024,0.876867063
Åland Islands,BRN,2025,0.856839392
Åland Islands,BRN,2026,0.837269153
Åland Islands,BRN,2027,0.818145899
Åland Islands,BRN,2028,0.799459421
Åland Islands,BRN,2029,0.781199743
Åland Islands,BRN,2030,0.763357116
Åland Islands,BRN,2031,0.745922015
Åland Islands,BRN,2032,0.728885133
Åland Islands,BRN,2033,0.712237373
Åland Islands,BRN,2034,0.695969849
Åland Islands,BRN,2035,0.680073876
Åland Islands,BRN,2036,0.664540967
Åland Islands,BRN,2037,0.649362831
Åland Islands,BRN,2038,0.634531363
Åland Islands,BRN,2039,0.620038647
Åland Islands,BRN,2040,0.605876944
Åland Islands,BRN,2041,0.592038696
Åland Islands,BRN,2042,0.578516513
Åland Islands,BRN,2043,0.565303178
Åland Islands,BRN,2044,0.552391636
Åland Islands,BRN,2045,0.539774993
Åland Islands,BRN,2046,0.527446515
Åland Islands,BRN,2047,0.51539962
Åland Islands,BRN,2048,0.503627877
Åland Islands,BRN,2049,0.492125
Åland Islands,BRN,2050,0.480884849
Åland Islands,BTN,2021,0.939802849
Åland Islands,BTN,2022,0.918337722
Åland Islands,BTN,2023,0.897362859
Åland Islands,BTN,2024,0.876867063
Åland Islands,BTN,2025,0.856839392
Åland Islands,BTN,2026,0.837269153
Åland Islands,BTN,2027,0.818145899
Åland Islands,BTN,2028,0.799459421
Åland Islands,BTN,2029,0.781199743
Åland Islands,BTN,2030,0.763357116
Åland Islands,BTN,2031,0.745922015
Åland Islands,BTN,2032,0.728885133
Åland Islands,BTN,2033,0.712237373
Åland Islands,BTN,2034,0.695969849
Åland Islands,BTN,2035,0.680073876
Åland Islands,BTN,2036,0.664540967
Åland Islands,BTN,2037,0.649362831
Åland Islands,BTN,2038,0.634531363
Åland Islands,BTN,2039,0.620038647
Åland Islands,BTN,2040,0.605876944
Åland Islands,BTN,2041,0.592038696
Åland Islands,BTN,2042,0.578516513
Åland Islands,BTN,2043,0.565303178
Åland Islands,BTN,2044,0.552391636
Åland Islands,BTN,2045,0.539774993
Åland Islands,BTN,2046,0.527446515
Åland Islands,BTN,2047,0.51539962
Åland Islands,BTN,2048,0.503627877
Åland Islands,BTN,2049,0.492125
Åland Islands,BTN,2050,0.480884849
Åland Islands,BVT,2021,0.939802849
Åland Islands,BVT,2022,0.918337722
Åland Islands,BVT,2023,0.897362859
Åland Islands,BVT,2024,0.876867063
Åland Islands,BVT,2025,0.856839392
Åland Islands,BVT,2026,0.837269153
Åland Islands,BVT,2027,0.818145899
Åland Islands,BVT,2028,0.799459421
Åland Islands,BVT,2029,0.781199743
Åland Islands,BVT,2030,0.763357116
Åland Islands,BVT,2031,0.745922015
Åland Islands,BVT,2032,0.728885133
Åland Islands,BVT,2033,0.712237373
Åland Islands,BVT,2034,0.695969849
Åland Islands,BVT,2035,0.680073876
Åland Islands,BVT,2036,0.664540967
Åland Islands,BVT,2037,0.649362831
Åland Islands,BVT,2038,0.634531363
Åland Islands,BVT,2039,0.620038647
Åland Islands,BVT,2040,0.605876944
Åland Islands,BVT,2041,0.592038696
Åland Islands,BVT,2042,0.578516513
Åland Islands,BVT,2043,0.565303178
Åland Islands,BVT,2044,0.552391636
Åland Islands,BVT,2045,0.539774993
Åland Islands,BVT,2046,0.527446515
Åland Islands,BVT,2047,0.51539962
Åland Islands,BVT,2048,0.503627877
Åland Islands,BVT,2049,0.492125
Åland Islands,BVT,2050,0.480884849
Åland Islands,BWA,2021,0.939802849
Åland Islands,BWA,2022,0.918337722
Åland Islands,BWA,2023,0.897362859
Åland Islands,BWA,2024,0.876867063
Åland Islands,BWA,2025,0.856839392
Åland Islands,BWA,2026,0.837269153
Åland Islands,BWA,2027,0.818145899
Åland Islands,BWA,2028,0.799459421
Åland Islands,BWA,2029,0.781199743
Åland Islands,BWA,2030,0.763357116
Åland Islands,BWA,2031,0.745922015
Åland Islands,BWA,2032,0.728885133
Åland Islands,BWA,2033,0.712237373
Åland Islands,BWA,2034,0.695969849
Åland Islands,BWA,2035,0.680073876
Åland Islands,BWA,2036,0.664540967
Åland Islands,BWA,2037,0.649362831
Åland Islands,BWA,2038,0.634531363
Åland Islands,BWA,2039,0.620038647
Åland Islands,BWA,2040,0.605876944
Åland Islands,BWA,2041,0.592038696
Åland Islands,BWA,2042,0.578516513
Åland Islands,BWA,2043,0.565303178
Åland Islands,BWA,2044,0.552391636
Åland Islands,BWA,2045,0.539774993
Åland Islands,BWA,2046,0.527446515
Åland Islands,BWA,2047,0.51539962
Åland Islands,BWA,2048,0.503627877
Åland Islands,BWA,2049,0.492125
Åland Islands,BWA,2050,0.480884849
Åland Islands,CAF,2021,0.939802849
Åland Islands,CAF,2022,0.918337722
Åland Islands,CAF,2023,0.897362859
Åland Islands,CAF,2024,0.876867063
Åland Islands,CAF,2025,0.856839392
Åland Islands,CAF,2026,0.837269153
Åland Islands,CAF,2027,0.818145899
Åland Islands,CAF,2028,0.799459421
Åland Islands,CAF,2029,0.781199743
Åland Islands,CAF,2030,0.763357116
Åland Islands,CAF,2031,0.745922015
Åland Islands,CAF,2032,0.728885133
Åland Islands,CAF,2033,0.712237373
Åland Islands,CAF,2034,0.695969849
Åland Islands,CAF,2035,0.680073876
Åland Islands,CAF,2036,0.664540967
Åland Islands,CAF,2037,0.649362831
Åland Islands,CAF,2038,0.634531363
Åland Islands,CAF,2039,0.620038647
Åland Islands,CAF,2040,0.605876944
Åland Islands,CAF,2041,0.592038696
Åland Islands,CAF,2042,0.578516513
Åland Islands,CAF,2043,0.565303178
Åland Islands,CAF,2044,0.552391636
Åland Islands,CAF,2045,0.539774993
Åland Islands,CAF,2046,0.527446515
Åland Islands,CAF,2047,0.51539962
Åland Islands,CAF,2048,0.503627877
Åland Islands,CAF,2049,0.492125
Åland Islands,CAF,2050,0.480884849
Åland Islands,CAN,2021,0.939802849
Åland Islands,CAN,2022,0.918337722
Åland Islands,CAN,2023,0.897362859
Åland Islands,CAN,2024,0.876867063
Åland Islands,CAN,2025,0.856839392
Åland Islands,CAN,2026,0.837269153
Åland Islands,CAN,2027,0.818145899
Åland Islands,CAN,2028,0.799459421
Åland Islands,CAN,2029,0.781199743
Åland Islands,CAN,2030,0.763357116
Åland Islands,CAN,2031,0.745922015
Åland Islands,CAN,2032,0.728885133
Åland Islands,CAN,2033,0.712237373
Åland Islands,CAN,2034,0.695969849
Åland Islands,CAN,2035,0.680073876
Åland Islands,CAN,2036,0.664540967
Åland Islands,CAN,2037,0.649362831
Åland Islands,CAN,2038,0.634531363
Åland Islands,CAN,2039,0.620038647
Åland Islands,CAN,2040,0.605876944
Åland Islands,CAN,2041,0.592038696
Åland Islands,CAN,2042,0.578516513
Åland Islands,CAN,2043,0.565303178
Åland Islands,CAN,2044,0.552391636
Åland Islands,CAN,2045,0.539774993
Åland Islands,CAN,2046,0.527446515
Åland Islands,CAN,2047,0.51539962
Åland Islands,CAN,2048,0.503627877
Åland Islands,CAN,2049,0.492125
Åland Islands,CAN,2050,0.480884849
Åland Islands,CCK,2021,0.939802849
Åland Islands,CCK,2022,0.918337722
Åland Islands,CCK,2023,0.897362859
Åland Islands,CCK,2024,0.876867063
Åland Islands,CCK,2025,0.856839392
Åland Islands,CCK,2026,0.837269153
Åland Islands,CCK,2027,0.818145899
Åland Islands,CCK,2028,0.799459421
Åland Islands,CCK,2029,0.781199743
Åland Islands,CCK,2030,0.763357116
Åland Islands,CCK,2031,0.745922015
Åland Islands,CCK,2032,0.728885133
Åland Islands,CCK,2033,0.712237373
Åland Islands,CCK,2034,0.695969849
Åland Islands,CCK,2035,0.680073876
Åland Islands,CCK,2036,0.664540967
Åland Islands,CCK,2037,0.649362831
Åland Islands,CCK,2038,0.634531363
Åland Islands,CCK,2039,0.620038647
Åland Islands,CCK,2040,0.605876944
Åland Islands,CCK,2041,0.592038696
Åland Islands,CCK,2042,0.578516513
Åland Islands,CCK,2043,0.565303178
Åland Islands,CCK,2044,0.552391636
Åland Islands,CCK,2045,0.539774993
Åland Islands,CCK,2046,0.527446515
Åland Islands,CCK,2047,0.51539962
Åland Islands,CCK,2048,0.503627877
Åland Islands,CCK,2049,0.492125
Åland Islands,CCK,2050,0.480884849
Åland Islands,CHE,2021,0.939802849
Åland Islands,CHE,2022,0.918337722
Åland Islands,CHE,2023,0.897362859
Åland Islands,CHE,2024,0.876867063
Åland Islands,CHE,2025,0.856839392
Åland Islands,CHE,2026,0.837269153
Åland Islands,CHE,2027,0.818145899
Åland Islands,CHE,2028,0.799459421
Åland Islands,CHE,2029,0.781199743
Åland Islands,CHE,2030,0.763357116
Åland Islands,CHE,2031,0.745922015
Åland Islands,CHE,2032,0.728885133
Åland Islands,CHE,2033,0.712237373
Åland Islands,CHE,2034,0.695969849
Åland Islands,CHE,2035,0.680073876
Åland Islands,CHE,2036,0.664540967
Åland Islands,CHE,2037,0.649362831
Åland Islands,CHE,2038,0.634531363
Åland Islands,CHE,2039,0.620038647
Åland Islands,CHE,2040,0.605876944
Åland Islands,CHE,2041,0.592038696
Åland Islands,CHE,2042,0.578516513
Åland Islands,CHE,2043,0.565303178
Åland Islands,CHE,2044,0.552391636
Åland Islands,CHE,2045,0.539774993
Åland Islands,CHE,2046,0.527446515
Åland Islands,CHE,2047,0.51539962
Åland Islands,CHE,2048,0.503627877
Åland Islands,CHE,2049,0.492125
Åland Islands,CHE,2050,0.480884849
Albania,CHL,2021,0.939802849
Albania,CHL,2022,0.918337722
Albania,CHL,2023,0.897362859
Albania,CHL,2024,0.876867063
Albania,CHL,2025,0.856839392
Albania,CHL,2026,0.837269153
Albania,CHL,2027,0.818145899
Albania,CHL,2028,0.799459421
Albania,CHL,2029,0.781199743
Albania,CHL,2030,0.763357116
Albania,CHL,2031,0.745922015
Albania,CHL,2032,0.728885133
Albania,CHL,2033,0.712237373
Albania,CHL,2034,0.695969849
Albania,CHL,2035,0.680073876
Albania,CHL,2036,0.664540967
Albania,CHL,2037,0.649362831
Albania,CHL,2038,0.634531363
Albania,CHL,2039,0.620038647
Albania,CHL,2040,0.605876944
Albania,CHL,2041,0.592038696
Albania,CHL,2042,0.578516513
Albania,CHL,2043,0.565303178
Albania,CHL,2044,0.552391636
Albania,CHL,2045,0.539774993
Albania,CHL,2046,0.527446515
Albania,CHL,2047,0.51539962
Albania,CHL,2048,0.503627877
Albania,CHL,2049,0.492125
Albania,CHL,2050,0.480884849
Albania,CHN,2021,0.939802849
Albania,CHN,2022,0.918337722
Albania,CHN,2023,0.897362859
Albania,CHN,2024,0.876867063
Albania,CHN,2025,0.856839392
Albania,CHN,2026,0.837269153
Albania,CHN,2027,0.818145899
Albania,CHN,2028,0.799459421
Albania,CHN,2029,0.781199743
Albania,CHN,2030,0.763357116
Albania,CHN,2031,0.745922015
Albania,CHN,2032,0.728885133
Albania,CHN,2033,0.712237373
Albania,CHN,2034,0.695969849
Albania,CHN,2035,0.680073876
Albania,CHN,2036,0.664540967
Albania,CHN,2037,0.649362831
Albania,CHN,2038,0.634531363
Albania,CHN,2039,0.620038647
Albania,CHN,2040,0.605876944
Albania,CHN,2041,0.592038696
Albania,CHN,2042,0.578516513
Albania,CHN,2043,0.565303178
Albania,CHN,2044,0.552391636
Albania,CHN,2045,0.539774993
Albania,CHN,2046,0.527446515
Albania,CHN,2047,0.51539962
