,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_hydropower_mm_usd_per_gw
2560,American Samoa,GLP,2031,2946.5298485153367
2561,American Samoa,GLP,2032,2879.23101376581
2562,American Samoa,GLP,2033,2813.469286526301
2563,American Samoa,GLP,2034,2749.2095592127607
2564,American Samoa,GLP,2035,2686.417526099468
2565,American Samoa,GLP,2036,2625.059665004562
2566,American Samoa,GLP,2037,2565.10321939387
2567,American Samoa,GLP,2038,2506.5161808934963
2568,American Samoa,GLP,2039,2449.2672722018156
2569,American Samoa,GLP,2040,2393.325930391758
2570,American Samoa,GLP,2041,2338.6622905944723
2571,American Samoa,GLP,2042,2285.247170055656
2572,American Samoa,GLP,2043,2233.052052556035
2573,American Samoa,GLP,2044,2182.049073187683
2574,American Samoa,GLP,2045,2132.211003478052
2575,American Samoa,GLP,2046,2083.5112368537652
2576,American Samoa,GLP,2047,2035.923774436422
2577,American Samoa,GLP,2048,1989.423211162825
2578,American Samoa,GLP,2049,1943.9847222222222
2579,American Samoa,GLP,2050,1899.584049803323
2580,American Samoa,GMB,2021,3712.3949802880243
2581,American Samoa,GMB,2022,3627.603761753699
2582,American Samoa,GMB,2023,3544.7491773271963
2583,American Samoa,GMB,2024,3463.7869942243624
2584,American Samoa,GMB,2025,3384.67398993923
2585,American Samoa,GMB,2026,3307.367929169231
2586,American Samoa,GMB,2027,3231.8275412674434
2587,American Samoa,GMB,2028,3158.012498209822
2588,American Samoa,GMB,2029,3085.8833930656638
2589,American Samoa,GMB,2030,3015.4017189598076
2590,American Samoa,GMB,2031,2946.5298485153367
2591,American Samoa,GMB,2032,2879.23101376581
2592,American Samoa,GMB,2033,2813.469286526301
2593,American Samoa,GMB,2034,2749.2095592127607
2594,American Samoa,GMB,2035,2686.417526099468
2595,American Samoa,GMB,2036,2625.059665004562
2596,American Samoa,GMB,2037,2565.10321939387
2597,American Samoa,GMB,2038,2506.5161808934963
2598,American Samoa,GMB,2039,2449.2672722018156
2599,American Samoa,GMB,2040,2393.325930391758
2600,American Samoa,GMB,2041,2338.6622905944723
2601,American Samoa,GMB,2042,2285.247170055656
2602,American Samoa,GMB,2043,2233.052052556035
2603,American Samoa,GMB,2044,2182.049073187683
2604,American Samoa,GMB,2045,2132.211003478052
2605,American Samoa,GMB,2046,2083.5112368537652
2606,American Samoa,GMB,2047,2035.923774436422
2607,American Samoa,GMB,2048,1989.423211162825
2608,American Samoa,GMB,2049,1943.9847222222222
2609,American Samoa,GMB,2050,1899.584049803323
2610,American Samoa,GNB,2021,3712.3949802880243
2611,American Samoa,GNB,2022,3627.603761753699
2612,American Samoa,GNB,2023,3544.7491773271963
2613,American Samoa,GNB,2024,3463.7869942243624
2614,American Samoa,GNB,2025,3384.67398993923
2615,American Samoa,GNB,2026,3307.367929169231
2616,American Samoa,GNB,2027,3231.8275412674434
2617,American Samoa,GNB,2028,3158.012498209822
2618,American Samoa,GNB,2029,3085.8833930656638
2619,American Samoa,GNB,2030,3015.4017189598076
2620,American Samoa,GNB,2031,2946.5298485153367
2621,American Samoa,GNB,2032,2879.23101376581
2622,American Samoa,GNB,2033,2813.469286526301
2623,American Samoa,GNB,2034,2749.2095592127607
2624,American Samoa,GNB,2035,2686.417526099468
2625,American Samoa,GNB,2036,2625.059665004562
2626,American Samoa,GNB,2037,2565.10321939387
2627,American Samoa,GNB,2038,2506.5161808934963
2628,American Samoa,GNB,2039,2449.2672722018156
2629,American Samoa,GNB,2040,2393.325930391758
2630,American Samoa,GNB,2041,2338.6622905944723
2631,American Samoa,GNB,2042,2285.247170055656
2632,American Samoa,GNB,2043,2233.052052556035
2633,American Samoa,GNB,2044,2182.049073187683
2634,American Samoa,GNB,2045,2132.211003478052
2635,American Samoa,GNB,2046,2083.5112368537652
2636,American Samoa,GNB,2047,2035.923774436422
2637,American Samoa,GNB,2048,1989.423211162825
2638,American Samoa,GNB,2049,1943.9847222222222
2639,American Samoa,GNB,2050,1899.584049803323
2640,American Samoa,GNQ,2021,3712.3949802880243
2641,American Samoa,GNQ,2022,3627.603761753699
2642,American Samoa,GNQ,2023,3544.7491773271963
2643,American Samoa,GNQ,2024,3463.7869942243624
2644,American Samoa,GNQ,2025,3384.67398993923
2645,American Samoa,GNQ,2026,3307.367929169231
2646,American Samoa,GNQ,2027,3231.8275412674434
2647,American Samoa,GNQ,2028,3158.012498209822
2648,American Samoa,GNQ,2029,3085.8833930656638
2649,American Samoa,GNQ,2030,3015.4017189598076
2650,American Samoa,GNQ,2031,2946.5298485153367
2651,American Samoa,GNQ,2032,2879.23101376581
2652,American Samoa,GNQ,2033,2813.469286526301
2653,American Samoa,GNQ,2034,2749.2095592127607
2654,American Samoa,GNQ,2035,2686.417526099468
2655,American Samoa,GNQ,2036,2625.059665004562
2656,American Samoa,GNQ,2037,2565.10321939387
2657,American Samoa,GNQ,2038,2506.5161808934963
2658,American Samoa,GNQ,2039,2449.2672722018156
2659,American Samoa,GNQ,2040,2393.325930391758
2660,American Samoa,GNQ,2041,2338.6622905944723
2661,American Samoa,GNQ,2042,2285.247170055656
2662,American Samoa,GNQ,2043,2233.052052556035
2663,American Samoa,GNQ,2044,2182.049073187683
2664,American Samoa,GNQ,2045,2132.211003478052
2665,American Samoa,GNQ,2046,2083.5112368537652
2666,American Samoa,GNQ,2047,2035.923774436422
2667,American Samoa,GNQ,2048,1989.423211162825
2668,American Samoa,GNQ,2049,1943.9847222222222
2669,American Samoa,GNQ,2050,1899.584049803323
2670,American Samoa,GRC,2021,3712.3949802880243
2671,American Samoa,GRC,2022,3627.603761753699
2672,American Samoa,GRC,2023,3544.7491773271963
2673,American Samoa,GRC,2024,3463.7869942243624
2674,American Samoa,GRC,2025,3384.67398993923
2675,American Samoa,GRC,2026,3307.367929169231
2676,American Samoa,GRC,2027,3231.8275412674434
2677,American Samoa,GRC,2028,3158.012498209822
2678,American Samoa,GRC,2029,3085.8833930656638
2679,American Samoa,GRC,2030,3015.4017189598076
2680,American Samoa,GRC,2031,2946.5298485153367
2681,American Samoa,GRC,2032,2879.23101376581
2682,American Samoa,GRC,2033,2813.469286526301
2683,American Samoa,GRC,2034,2749.2095592127607
2684,American Samoa,GRC,2035,2686.417526099468
2685,American Samoa,GRC,2036,2625.059665004562
2686,American Samoa,GRC,2037,2565.10321939387
2687,American Samoa,GRC,2038,2506.5161808934963
2688,American Samoa,GRC,2039,2449.2672722018156
2689,American Samoa,GRC,2040,2393.325930391758
2690,American Samoa,GRC,2041,2338.6622905944723
2691,American Samoa,GRC,2042,2285.247170055656
2692,American Samoa,GRC,2043,2233.052052556035
2693,American Samoa,GRC,2044,2182.049073187683
2694,American Samoa,GRC,2045,2132.211003478052
2695,American Samoa,GRC,2046,2083.5112368537652
2696,American Samoa,GRC,2047,2035.923774436422
2697,American Samoa,GRC,2048,1989.423211162825
2698,American Samoa,GRC,2049,1943.9847222222222
2699,American Samoa,GRC,2050,1899.584049803323
2700,American Samoa,GRD,2021,3712.3949802880243
2701,American Samoa,GRD,2022,3627.603761753699
2702,American Samoa,GRD,2023,3544.7491773271963
2703,American Samoa,GRD,2024,3463.7869942243624
2704,American Samoa,GRD,2025,3384.67398993923
2705,American Samoa,GRD,2026,3307.367929169231
2706,American Samoa,GRD,2027,3231.8275412674434
2707,American Samoa,GRD,2028,3158.012498209822
2708,American Samoa,GRD,2029,3085.8833930656638
2709,American Samoa,GRD,2030,3015.4017189598076
2710,American Samoa,GRD,2031,2946.5298485153367
2711,American Samoa,GRD,2032,2879.23101376581
2712,American Samoa,GRD,2033,2813.469286526301
2713,American Samoa,GRD,2034,2749.2095592127607
2714,American Samoa,GRD,2035,2686.417526099468
2715,American Samoa,GRD,2036,2625.059665004562
2716,American Samoa,GRD,2037,2565.10321939387
2717,American Samoa,GRD,2038,2506.5161808934963
2718,American Samoa,GRD,2039,2449.2672722018156
2719,American Samoa,GRD,2040,2393.325930391758
2720,American Samoa,GRD,2041,2338.6622905944723
2721,American Samoa,GRD,2042,2285.247170055656
2722,American Samoa,GRD,2043,2233.052052556035
2723,American Samoa,GRD,2044,2182.049073187683
2724,American Samoa,GRD,2045,2132.211003478052
2725,American Samoa,GRD,2046,2083.5112368537652
2726,American Samoa,GRD,2047,2035.923774436422
2727,American Samoa,GRD,2048,1989.423211162825
2728,American Samoa,GRD,2049,1943.9847222222222
2729,American Samoa,GRD,2050,1899.584049803323
2730,American Samoa,GRL,2021,3712.3949802880243
2731,American Samoa,GRL,2022,3627.603761753699
2732,American Samoa,GRL,2023,3544.7491773271963
2733,American Samoa,GRL,2024,3463.7869942243624
2734,American Samoa,GRL,2025,3384.67398993923
2735,American Samoa,GRL,2026,3307.367929169231
2736,American Samoa,GRL,2027,3231.8275412674434
2737,American Samoa,GRL,2028,3158.012498209822
2738,American Samoa,GRL,2029,3085.8833930656638
2739,American Samoa,GRL,2030,3015.4017189598076
2740,American Samoa,GRL,2031,2946.5298485153367
2741,American Samoa,GRL,2032,2879.23101376581
2742,American Samoa,GRL,2033,2813.469286526301
2743,American Samoa,GRL,2034,2749.2095592127607
2744,American Samoa,GRL,2035,2686.417526099468
2745,American Samoa,GRL,2036,2625.059665004562
2746,American Samoa,GRL,2037,2565.10321939387
2747,American Samoa,GRL,2038,2506.5161808934963
2748,American Samoa,GRL,2039,2449.2672722018156
2749,American Samoa,GRL,2040,2393.325930391758
2750,American Samoa,GRL,2041,2338.6622905944723
2751,American Samoa,GRL,2042,2285.247170055656
2752,American Samoa,GRL,2043,2233.052052556035
2753,American Samoa,GRL,2044,2182.049073187683
2754,American Samoa,GRL,2045,2132.211003478052
2755,American Samoa,GRL,2046,2083.5112368537652
2756,American Samoa,GRL,2047,2035.923774436422
2757,American Samoa,GRL,2048,1989.423211162825
2758,American Samoa,GRL,2049,1943.9847222222222
2759,American Samoa,GRL,2050,1899.584049803323
2760,American Samoa,GTM,2021,3712.3949802880243
2761,American Samoa,GTM,2022,3627.603761753699
2762,American Samoa,GTM,2023,3544.7491773271963
2763,American Samoa,GTM,2024,3463.7869942243624
2764,American Samoa,GTM,2025,3384.67398993923
2765,American Samoa,GTM,2026,3307.367929169231
2766,American Samoa,GTM,2027,3231.8275412674434
2767,American Samoa,GTM,2028,3158.012498209822
2768,American Samoa,GTM,2029,3085.8833930656638
2769,American Samoa,GTM,2030,3015.4017189598076
2770,American Samoa,GTM,2031,2946.5298485153367
2771,American Samoa,GTM,2032,2879.23101376581
2772,American Samoa,GTM,2033,2813.469286526301
2773,American Samoa,GTM,2034,2749.2095592127607
2774,American Samoa,GTM,2035,2686.417526099468
2775,American Samoa,GTM,2036,2625.059665004562
2776,American Samoa,GTM,2037,2565.10321939387
2777,American Samoa,GTM,2038,2506.5161808934963
2778,American Samoa,GTM,2039,2449.2672722018156
2779,American Samoa,GTM,2040,2393.325930391758
2780,American Samoa,GTM,2041,2338.6622905944723
2781,American Samoa,GTM,2042,2285.247170055656
2782,American Samoa,GTM,2043,2233.052052556035
2783,American Samoa,GTM,2044,2182.049073187683
2784,American Samoa,GTM,2045,2132.211003478052
2785,American Samoa,GTM,2046,2083.5112368537652
2786,American Samoa,GTM,2047,2035.923774436422
2787,American Samoa,GTM,2048,1989.423211162825
2788,American Samoa,GTM,2049,1943.9847222222222
2789,American Samoa,GTM,2050,1899.584049803323
2790,American Samoa,GUF,2021,3712.3949802880243
2791,American Samoa,GUF,2022,3627.603761753699
2792,American Samoa,GUF,2023,3544.7491773271963
2793,American Samoa,GUF,2024,3463.7869942243624
2794,American Samoa,GUF,2025,3384.67398993923
2795,American Samoa,GUF,2026,3307.367929169231
2796,American Samoa,GUF,2027,3231.8275412674434
2797,American Samoa,GUF,2028,3158.012498209822
2798,American Samoa,GUF,2029,3085.8833930656638
2799,American Samoa,GUF,2030,3015.4017189598076
2800,American Samoa,GUF,2031,2946.5298485153367
2801,American Samoa,GUF,2032,2879.23101376581
2802,American Samoa,GUF,2033,2813.469286526301
2803,American Samoa,GUF,2034,2749.2095592127607
2804,American Samoa,GUF,2035,2686.417526099468
2805,American Samoa,GUF,2036,2625.059665004562
2806,American Samoa,GUF,2037,2565.10321939387
2807,American Samoa,GUF,2038,2506.5161808934963
2808,American Samoa,GUF,2039,2449.2672722018156
2809,American Samoa,GUF,2040,2393.325930391758
2810,American Samoa,GUF,2041,2338.6622905944723
2811,American Samoa,GUF,2042,2285.247170055656
2812,American Samoa,GUF,2043,2233.052052556035
2813,American Samoa,GUF,2044,2182.049073187683
2814,American Samoa,GUF,2045,2132.211003478052
2815,American Samoa,GUF,2046,2083.5112368537652
2816,American Samoa,GUF,2047,2035.923774436422
2817,American Samoa,GUF,2048,1989.423211162825
2818,American Samoa,GUF,2049,1943.9847222222222
2819,American Samoa,GUF,2050,1899.584049803323
2820,American Samoa,GUM,2021,3712.3949802880243
2821,American Samoa,GUM,2022,3627.603761753699
2822,American Samoa,GUM,2023,3544.7491773271963
2823,American Samoa,GUM,2024,3463.7869942243624
2824,American Samoa,GUM,2025,3384.67398993923
2825,American Samoa,GUM,2026,3307.367929169231
2826,American Samoa,GUM,2027,3231.8275412674434
2827,American Samoa,GUM,2028,3158.012498209822
2828,American Samoa,GUM,2029,3085.8833930656638
2829,American Samoa,GUM,2030,3015.4017189598076
2830,American Samoa,GUM,2031,2946.5298485153367
2831,American Samoa,GUM,2032,2879.23101376581
2832,American Samoa,GUM,2033,2813.469286526301
2833,American Samoa,GUM,2034,2749.2095592127607
2834,American Samoa,GUM,2035,2686.417526099468
2835,American Samoa,GUM,2036,2625.059665004562
2836,American Samoa,GUM,2037,2565.10321939387
2837,American Samoa,GUM,2038,2506.5161808934963
2838,American Samoa,GUM,2039,2449.2672722018156
2839,American Samoa,GUM,2040,2393.325930391758
2840,American Samoa,GUM,2041,2338.6622905944723
2841,American Samoa,GUM,2042,2285.247170055656
2842,American Samoa,GUM,2043,2233.052052556035
2843,American Samoa,GUM,2044,2182.049073187683
2844,American Samoa,GUM,2045,2132.211003478052
2845,American Samoa,GUM,2046,2083.5112368537652
2846,American Samoa,GUM,2047,2035.923774436422
2847,American Samoa,GUM,2048,1989.423211162825
2848,American Samoa,GUM,2049,1943.9847222222222
2849,American Samoa,GUM,2050,1899.584049803323
2850,American Samoa,GUY,2021,3712.3949802880243
2851,American Samoa,GUY,2022,3627.603761753699
2852,American Samoa,GUY,2023,3544.7491773271963
2853,American Samoa,GUY,2024,3463.7869942243624
2854,American Samoa,GUY,2025,3384.67398993923
2855,American Samoa,GUY,2026,3307.367929169231
2856,American Samoa,GUY,2027,3231.8275412674434
2857,American Samoa,GUY,2028,3158.012498209822
2858,American Samoa,GUY,2029,3085.8833930656638
2859,American Samoa,GUY,2030,3015.4017189598076
2860,American Samoa,GUY,2031,2946.5298485153367
2861,American Samoa,GUY,2032,2879.23101376581
2862,American Samoa,GUY,2033,2813.469286526301
2863,American Samoa,GUY,2034,2749.2095592127607
2864,American Samoa,GUY,2035,2686.417526099468
2865,American Samoa,GUY,2036,2625.059665004562
2866,American Samoa,GUY,2037,2565.10321939387
2867,American Samoa,GUY,2038,2506.5161808934963
2868,American Samoa,GUY,2039,2449.2672722018156
2869,American Samoa,GUY,2040,2393.325930391758
2870,American Samoa,GUY,2041,2338.6622905944723
2871,American Samoa,GUY,2042,2285.247170055656
2872,American Samoa,GUY,2043,2233.052052556035
2873,American Samoa,GUY,2044,2182.049073187683
2874,American Samoa,GUY,2045,2132.211003478052
2875,American Samoa,GUY,2046,2083.5112368537652
2876,American Samoa,GUY,2047,2035.923774436422
2877,American Samoa,GUY,2048,1989.423211162825
2878,American Samoa,GUY,2049,1943.9847222222222
2879,American Samoa,GUY,2050,1899.584049803323
2880,American Samoa,HKG,2021,3712.3949802880243
2881,American Samoa,HKG,2022,3627.603761753699
2882,American Samoa,HKG,2023,3544.7491773271963
2883,American Samoa,HKG,2024,3463.7869942243624
2884,American Samoa,HKG,2025,3384.67398993923
2885,American Samoa,HKG,2026,3307.367929169231
2886,American Samoa,HKG,2027,3231.8275412674434
2887,American Samoa,HKG,2028,3158.012498209822
2888,American Samoa,HKG,2029,3085.8833930656638
2889,American Samoa,HKG,2030,3015.4017189598076
2890,American Samoa,HKG,2031,2946.5298485153367
2891,American Samoa,HKG,2032,2879.23101376581
2892,American Samoa,HKG,2033,2813.469286526301
2893,American Samoa,HKG,2034,2749.2095592127607
2894,American Samoa,HKG,2035,2686.417526099468
2895,American Samoa,HKG,2036,2625.059665004562
2896,American Samoa,HKG,2037,2565.10321939387
2897,American Samoa,HKG,2038,2506.5161808934963
2898,American Samoa,HKG,2039,2449.2672722018156
2899,American Samoa,HKG,2040,2393.325930391758
2900,American Samoa,HKG,2041,2338.6622905944723
2901,American Samoa,HKG,2042,2285.247170055656
2902,American Samoa,HKG,2043,2233.052052556035
2903,American Samoa,HKG,2044,2182.049073187683
2904,American Samoa,HKG,2045,2132.211003478052
2905,American Samoa,HKG,2046,2083.5112368537652
2906,American Samoa,HKG,2047,2035.923774436422
2907,American Samoa,HKG,2048,1989.423211162825
2908,American Samoa,HKG,2049,1943.9847222222222
2909,American Samoa,HKG,2050,1899.584049803323
2910,American Samoa,HMD,2021,3712.3949802880243
2911,American Samoa,HMD,2022,3627.603761753699
2912,American Samoa,HMD,2023,3544.7491773271963
2913,American Samoa,HMD,2024,3463.7869942243624
2914,American Samoa,HMD,2025,3384.67398993923
2915,American Samoa,HMD,2026,3307.367929169231
2916,American Samoa,HMD,2027,3231.8275412674434
2917,American Samoa,HMD,2028,3158.012498209822
2918,American Samoa,HMD,2029,3085.8833930656638
2919,American Samoa,HMD,2030,3015.4017189598076
2920,American Samoa,HMD,2031,2946.5298485153367
2921,American Samoa,HMD,2032,2879.23101376581
2922,American Samoa,HMD,2033,2813.469286526301
2923,American Samoa,HMD,2034,2749.2095592127607
2924,American Samoa,HMD,2035,2686.417526099468
2925,American Samoa,HMD,2036,2625.059665004562
2926,American Samoa,HMD,2037,2565.10321939387
2927,American Samoa,HMD,2038,2506.5161808934963
2928,American Samoa,HMD,2039,2449.2672722018156
2929,American Samoa,HMD,2040,2393.325930391758
2930,American Samoa,HMD,2041,2338.6622905944723
2931,American Samoa,HMD,2042,2285.247170055656
2932,American Samoa,HMD,2043,2233.052052556035
2933,American Samoa,HMD,2044,2182.049073187683
2934,American Samoa,HMD,2045,2132.211003478052
2935,American Samoa,HMD,2046,2083.5112368537652
2936,American Samoa,HMD,2047,2035.923774436422
2937,American Samoa,HMD,2048,1989.423211162825
2938,American Samoa,HMD,2049,1943.9847222222222
2939,American Samoa,HMD,2050,1899.584049803323
2940,American Samoa,HND,2021,3712.3949802880243
2941,American Samoa,HND,2022,3627.603761753699
2942,American Samoa,HND,2023,3544.7491773271963
2943,American Samoa,HND,2024,3463.7869942243624
2944,American Samoa,HND,2025,3384.67398993923
2945,American Samoa,HND,2026,3307.367929169231
2946,American Samoa,HND,2027,3231.8275412674434
2947,American Samoa,HND,2028,3158.012498209822
2948,American Samoa,HND,2029,3085.8833930656638
2949,American Samoa,HND,2030,3015.4017189598076
2950,American Samoa,HND,2031,2946.5298485153367
2951,American Samoa,HND,2032,2879.23101376581
2952,American Samoa,HND,2033,2813.469286526301
2953,American Samoa,HND,2034,2749.2095592127607
2954,American Samoa,HND,2035,2686.417526099468
2955,American Samoa,HND,2036,2625.059665004562
2956,American Samoa,HND,2037,2565.10321939387
2957,American Samoa,HND,2038,2506.5161808934963
2958,American Samoa,HND,2039,2449.2672722018156
2959,American Samoa,HND,2040,2393.325930391758
2960,American Samoa,HND,2041,2338.6622905944723
2961,American Samoa,HND,2042,2285.247170055656
2962,American Samoa,HND,2043,2233.052052556035
2963,American Samoa,HND,2044,2182.049073187683
2964,American Samoa,HND,2045,2132.211003478052
2965,American Samoa,HND,2046,2083.5112368537652
2966,American Samoa,HND,2047,2035.923774436422
2967,American Samoa,HND,2048,1989.423211162825
2968,American Samoa,HND,2049,1943.9847222222222
2969,American Samoa,HND,2050,1899.584049803323
2970,American Samoa,HRV,2021,3712.3949802880243
2971,American Samoa,HRV,2022,3627.603761753699
2972,American Samoa,HRV,2023,3544.7491773271963
2973,American Samoa,HRV,2024,3463.7869942243624
2974,American Samoa,HRV,2025,3384.67398993923
2975,American Samoa,HRV,2026,3307.367929169231
2976,American Samoa,HRV,2027,3231.8275412674434
2977,American Samoa,HRV,2028,3158.012498209822
2978,American Samoa,HRV,2029,3085.8833930656638
2979,American Samoa,HRV,2030,3015.4017189598076
2980,American Samoa,HRV,2031,2946.5298485153367
2981,American Samoa,HRV,2032,2879.23101376581
2982,American Samoa,HRV,2033,2813.469286526301
2983,American Samoa,HRV,2034,2749.2095592127607
2984,American Samoa,HRV,2035,2686.417526099468
2985,American Samoa,HRV,2036,2625.059665004562
2986,American Samoa,HRV,2037,2565.10321939387
2987,American Samoa,HRV,2038,2506.5161808934963
2988,American Samoa,HRV,2039,2449.2672722018156
2989,American Samoa,HRV,2040,2393.325930391758
2990,American Samoa,HRV,2041,2338.6622905944723
2991,American Samoa,HRV,2042,2285.247170055656
2992,American Samoa,HRV,2043,2233.052052556035
2993,American Samoa,HRV,2044,2182.049073187683
2994,American Samoa,HRV,2045,2132.211003478052
2995,American Samoa,HRV,2046,2083.5112368537652
2996,American Samoa,HRV,2047,2035.923774436422
2997,American Samoa,HRV,2048,1989.423211162825
