Year,iso_code3,frac_lndu_initial_other
2048,GHA,0.0005242058164655269
2049,GHA,0.0005242058164655269
2050,GHA,0.0005242058164655269
1992,GIB,0.05811962012284828
1993,GIB,0.05643495202159695
1994,GIB,0.05691375138703661
1995,GIB,0.05872949690016719
1996,GIB,0.06059380454590216
1997,GIB,0.05555929915428141
1998,GIB,0.05256051113514296
1999,GIB,0.05504307061270861
2000,GIB,0.05824629554085078
2001,GIB,0.058191983901491016
2002,GIB,0.05904448634590017
2003,GIB,0.05433320913236102
2004,GIB,0.05790893004855424
2005,GIB,0.0586314059059319
2006,GIB,0.05315377228490826
2007,GIB,0.055886205455322996
2008,GIB,0.04907968221471348
2009,GIB,0.052899786518393443
2010,GIB,0.0541221525578974
2011,GIB,0.05385874812078287
2012,GIB,0.05004369237695872
2013,GIB,0.05097315759743239
2014,GIB,0.05344413971521474
2019,GIB,0.09657377838865605
2020,GIB,0.09525633881329955
2021,GIB,0.09525633881329955
2022,GIB,0.09525633881329955
2023,GIB,0.09525633881329955
2024,GIB,0.09525633881329955
2025,GIB,0.09525633881329955
2026,GIB,0.09525633881329955
2027,GIB,0.09525633881329955
2028,GIB,0.09525633881329955
2029,GIB,0.09525633881329955
2030,GIB,0.09525633881329955
2031,GIB,0.09525633881329955
2032,GIB,0.09525633881329955
2033,GIB,0.09525633881329955
2034,GIB,0.09525633881329955
2035,GIB,0.09525633881329955
2036,GIB,0.09525633881329955
2037,GIB,0.09525633881329955
2038,GIB,0.09525633881329955
2039,GIB,0.09525633881329955
2040,GIB,0.09525633881329955
2041,GIB,0.09525633881329955
2042,GIB,0.09525633881329955
2043,GIB,0.09525633881329955
2044,GIB,0.09525633881329955
2045,GIB,0.09525633881329955
2046,GIB,0.09525633881329955
2047,GIB,0.09525633881329955
2048,GIB,0.09525633881329955
2049,GIB,0.09525633881329955
2050,GIB,0.09525633881329955
1992,GIN,0.000313775668282036
1993,GIN,0.0003116767854141733
1994,GIN,0.00031066712773057616
1995,GIN,0.00030659632303524104
1996,GIN,0.00030797268385686594
1997,GIN,0.0003087964920520727
1998,GIN,0.0003267030283811884
1999,GIN,0.00032542570214972894
2000,GIN,0.00037128105794407955
2001,GIN,0.0003743320585163709
2002,GIN,0.0003855694071364229
2003,GIN,0.0004161141466431087
2004,GIN,0.0004233339276138757
2005,GIN,0.0004102947496173487
2006,GIN,0.0003517866865662634
2007,GIN,0.000329635686521166
2008,GIN,0.0003228076692995775
2009,GIN,0.00032740074409872577
2010,GIN,0.0003058529839855752
2011,GIN,0.0002803201621046774
2012,GIN,0.00026409280739693534
2013,GIN,0.00026282130490594657
2014,GIN,0.00024970982594876276
2019,GIN,0.00027261900160435
2020,GIN,0.00026780106505675086
2021,GIN,0.00026780106505675086
2022,GIN,0.00026780106505675086
2023,GIN,0.00026780106505675086
2024,GIN,0.00026780106505675086
2025,GIN,0.00026780106505675086
2026,GIN,0.00026780106505675086
2027,GIN,0.00026780106505675086
2028,GIN,0.00026780106505675086
2029,GIN,0.00026780106505675086
2030,GIN,0.00026780106505675086
2031,GIN,0.00026780106505675086
2032,GIN,0.00026780106505675086
2033,GIN,0.00026780106505675086
2034,GIN,0.00026780106505675086
2035,GIN,0.00026780106505675086
2036,GIN,0.00026780106505675086
2037,GIN,0.00026780106505675086
2038,GIN,0.00026780106505675086
2039,GIN,0.00026780106505675086
2040,GIN,0.00026780106505675086
2041,GIN,0.00026780106505675086
2042,GIN,0.00026780106505675086
2043,GIN,0.00026780106505675086
2044,GIN,0.00026780106505675086
2045,GIN,0.00026780106505675086
2046,GIN,0.00026780106505675086
2047,GIN,0.00026780106505675086
2048,GIN,0.00026780106505675086
2049,GIN,0.00026780106505675086
2050,GIN,0.00026780106505675086
1992,GMB,0.04497573662525704
1993,GMB,0.044411143933499105
1994,GMB,0.03345546919113258
1995,GMB,0.027092613511866665
1996,GMB,0.0416559877864166
1997,GMB,0.028178705162498784
1998,GMB,0.0342606311164409
1999,GMB,0.006804714810899444
2000,GMB,0.0024418150639559212
2001,GMB,0.0019011496763608378
2002,GMB,0.0028571797608109933
2003,GMB,0.002561125015511857
2004,GMB,0.0022536516975939845
2005,GMB,0.0025037432331063664
2006,GMB,0.002374209132804057
2007,GMB,0.0026070013614128123
2008,GMB,0.0018303864916147604
2009,GMB,0.0012177441120177406
2010,GMB,0.001247511182355228
2011,GMB,0.0028201939060309494
2012,GMB,0.0024305761817594363
2013,GMB,0.003028978557778545
2014,GMB,0.0035381346243278677
2019,GMB,0.010471779323301083
2020,GMB,0.028045621665632327
2021,GMB,0.028045621665632327
