,Nation,iso_code3,Year,fuelefficiency_trns_public_biofuels_km_per_litre
6355,Seychelles,SYC,2050,1.874884
6356,Syrian Arab Republic,SYR,2023,1.874884
6357,Syrian Arab Republic,SYR,2024,1.874884
6358,Syrian Arab Republic,SYR,2025,1.874884
6359,Syrian Arab Republic,SYR,2026,1.874884
6360,Syrian Arab Republic,SYR,2027,1.874884
6361,Syrian Arab Republic,SYR,2028,1.874884
6362,Syrian Arab Republic,SYR,2029,1.874884
6363,Syrian Arab Republic,SYR,2030,1.874884
6364,Syrian Arab Republic,SYR,2031,1.874884
6365,Syrian Arab Republic,SYR,2032,1.874884
6366,Syrian Arab Republic,SYR,2033,1.874884
6367,Syrian Arab Republic,SYR,2034,1.874884
6368,Syrian Arab Republic,SYR,2035,1.874884
6369,Syrian Arab Republic,SYR,2036,1.874884
6370,Syrian Arab Republic,SYR,2037,1.874884
6371,Syrian Arab Republic,SYR,2038,1.874884
6372,Syrian Arab Republic,SYR,2039,1.874884
6373,Syrian Arab Republic,SYR,2040,1.874884
6374,Syrian Arab Republic,SYR,2041,1.874884
6375,Syrian Arab Republic,SYR,2042,1.874884
6376,Syrian Arab Republic,SYR,2043,1.874884
6377,Syrian Arab Republic,SYR,2044,1.874884
6378,Syrian Arab Republic,SYR,2045,1.874884
6379,Syrian Arab Republic,SYR,2046,1.874884
6380,Syrian Arab Republic,SYR,2047,1.874884
6381,Syrian Arab Republic,SYR,2048,1.874884
6382,Syrian Arab Republic,SYR,2049,1.874884
6383,Syrian Arab Republic,SYR,2050,1.874884
6384,Turks and Caicos Islands,TCA,2023,1.874884
6385,Turks and Caicos Islands,TCA,2024,1.874884
6386,Turks and Caicos Islands,TCA,2025,1.874884
6387,Turks and Caicos Islands,TCA,2026,1.874884
6388,Turks and Caicos Islands,TCA,2027,1.874884
6389,Turks and Caicos Islands,TCA,2028,1.874884
6390,Turks and Caicos Islands,TCA,2029,1.874884
6391,Turks and Caicos Islands,TCA,2030,1.874884
6392,Turks and Caicos Islands,TCA,2031,1.874884
6393,Turks and Caicos Islands,TCA,2032,1.874884
6394,Turks and Caicos Islands,TCA,2033,1.874884
6395,Turks and Caicos Islands,TCA,2034,1.874884
6396,Turks and Caicos Islands,TCA,2035,1.874884
6397,Turks and Caicos Islands,TCA,2036,1.874884
6398,Turks and Caicos Islands,TCA,2037,1.874884
6399,Turks and Caicos Islands,TCA,2038,1.874884
6400,Turks and Caicos Islands,TCA,2039,1.874884
6401,Turks and Caicos Islands,TCA,2040,1.874884
6402,Turks and Caicos Islands,TCA,2041,1.874884
6403,Turks and Caicos Islands,TCA,2042,1.874884
6404,Turks and Caicos Islands,TCA,2043,1.874884
6405,Turks and Caicos Islands,TCA,2044,1.874884
6406,Turks and Caicos Islands,TCA,2045,1.874884
6407,Turks and Caicos Islands,TCA,2046,1.874884
6408,Turks and Caicos Islands,TCA,2047,1.874884
6409,Turks and Caicos Islands,TCA,2048,1.874884
6410,Turks and Caicos Islands,TCA,2049,1.874884
6411,Turks and Caicos Islands,TCA,2050,1.874884
6412,Chad,TCD,2023,1.874884
6413,Chad,TCD,2024,1.874884
6414,Chad,TCD,2025,1.874884
6415,Chad,TCD,2026,1.874884
6416,Chad,TCD,2027,1.874884
6417,Chad,TCD,2028,1.874884
6418,Chad,TCD,2029,1.874884
6419,Chad,TCD,2030,1.874884
6420,Chad,TCD,2031,1.874884
6421,Chad,TCD,2032,1.874884
6422,Chad,TCD,2033,1.874884
6423,Chad,TCD,2034,1.874884
6424,Chad,TCD,2035,1.874884
6425,Chad,TCD,2036,1.874884
6426,Chad,TCD,2037,1.874884
6427,Chad,TCD,2038,1.874884
6428,Chad,TCD,2039,1.874884
6429,Chad,TCD,2040,1.874884
6430,Chad,TCD,2041,1.874884
6431,Chad,TCD,2042,1.874884
6432,Chad,TCD,2043,1.874884
6433,Chad,TCD,2044,1.874884
6434,Chad,TCD,2045,1.874884
6435,Chad,TCD,2046,1.874884
6436,Chad,TCD,2047,1.874884
6437,Chad,TCD,2048,1.874884
6438,Chad,TCD,2049,1.874884
6439,Chad,TCD,2050,1.874884
6440,East Asia & Pacific (IDA & IBRD countries),TEA,2023,1.874884
6441,East Asia & Pacific (IDA & IBRD countries),TEA,2024,1.874884
6442,East Asia & Pacific (IDA & IBRD countries),TEA,2025,1.874884
6443,East Asia & Pacific (IDA & IBRD countries),TEA,2026,1.874884
6444,East Asia & Pacific (IDA & IBRD countries),TEA,2027,1.874884
6445,East Asia & Pacific (IDA & IBRD countries),TEA,2028,1.874884
6446,East Asia & Pacific (IDA & IBRD countries),TEA,2029,1.874884
6447,East Asia & Pacific (IDA & IBRD countries),TEA,2030,1.874884
6448,East Asia & Pacific (IDA & IBRD countries),TEA,2031,1.874884
6449,East Asia & Pacific (IDA & IBRD countries),TEA,2032,1.874884
6450,East Asia & Pacific (IDA & IBRD countries),TEA,2033,1.874884
6451,East Asia & Pacific (IDA & IBRD countries),TEA,2034,1.874884
6452,East Asia & Pacific (IDA & IBRD countries),TEA,2035,1.874884
6453,East Asia & Pacific (IDA & IBRD countries),TEA,2036,1.874884
6454,East Asia & Pacific (IDA & IBRD countries),TEA,2037,1.874884
6455,East Asia & Pacific (IDA & IBRD countries),TEA,2038,1.874884
6456,East Asia & Pacific (IDA & IBRD countries),TEA,2039,1.874884
6457,East Asia & Pacific (IDA & IBRD countries),TEA,2040,1.874884
6458,East Asia & Pacific (IDA & IBRD countries),TEA,2041,1.874884
6459,East Asia & Pacific (IDA & IBRD countries),TEA,2042,1.874884
6460,East Asia & Pacific (IDA & IBRD countries),TEA,2043,1.874884
6461,East Asia & Pacific (IDA & IBRD countries),TEA,2044,1.874884
6462,East Asia & Pacific (IDA & IBRD countries),TEA,2045,1.874884
6463,East Asia & Pacific (IDA & IBRD countries),TEA,2046,1.874884
6464,East Asia & Pacific (IDA & IBRD countries),TEA,2047,1.874884
6465,East Asia & Pacific (IDA & IBRD countries),TEA,2048,1.874884
6466,East Asia & Pacific (IDA & IBRD countries),TEA,2049,1.874884
6467,East Asia & Pacific (IDA & IBRD countries),TEA,2050,1.874884
6468,Europe & Central Asia (IDA & IBRD countries),TEC,2023,1.874884
6469,Europe & Central Asia (IDA & IBRD countries),TEC,2024,1.874884
6470,Europe & Central Asia (IDA & IBRD countries),TEC,2025,1.874884
6471,Europe & Central Asia (IDA & IBRD countries),TEC,2026,1.874884
6472,Europe & Central Asia (IDA & IBRD countries),TEC,2027,1.874884
6473,Europe & Central Asia (IDA & IBRD countries),TEC,2028,1.874884
6474,Europe & Central Asia (IDA & IBRD countries),TEC,2029,1.874884
6475,Europe & Central Asia (IDA & IBRD countries),TEC,2030,1.874884
6476,Europe & Central Asia (IDA & IBRD countries),TEC,2031,1.874884
6477,Europe & Central Asia (IDA & IBRD countries),TEC,2032,1.874884
6478,Europe & Central Asia (IDA & IBRD countries),TEC,2033,1.874884
6479,Europe & Central Asia (IDA & IBRD countries),TEC,2034,1.874884
6480,Europe & Central Asia (IDA & IBRD countries),TEC,2035,1.874884
6481,Europe & Central Asia (IDA & IBRD countries),TEC,2036,1.874884
6482,Europe & Central Asia (IDA & IBRD countries),TEC,2037,1.874884
6483,Europe & Central Asia (IDA & IBRD countries),TEC,2038,1.874884
6484,Europe & Central Asia (IDA & IBRD countries),TEC,2039,1.874884
6485,Europe & Central Asia (IDA & IBRD countries),TEC,2040,1.874884
6486,Europe & Central Asia (IDA & IBRD countries),TEC,2041,1.874884
6487,Europe & Central Asia (IDA & IBRD countries),TEC,2042,1.874884
6488,Europe & Central Asia (IDA & IBRD countries),TEC,2043,1.874884
6489,Europe & Central Asia (IDA & IBRD countries),TEC,2044,1.874884
6490,Europe & Central Asia (IDA & IBRD countries),TEC,2045,1.874884
6491,Europe & Central Asia (IDA & IBRD countries),TEC,2046,1.874884
6492,Europe & Central Asia (IDA & IBRD countries),TEC,2047,1.874884
6493,Europe & Central Asia (IDA & IBRD countries),TEC,2048,1.874884
6494,Europe & Central Asia (IDA & IBRD countries),TEC,2049,1.874884
6495,Europe & Central Asia (IDA & IBRD countries),TEC,2050,1.874884
6496,Togo,TGO,2023,1.874884
6497,Togo,TGO,2024,1.874884
6498,Togo,TGO,2025,1.874884
6499,Togo,TGO,2026,1.874884
6500,Togo,TGO,2027,1.874884
6501,Togo,TGO,2028,1.874884
6502,Togo,TGO,2029,1.874884
6503,Togo,TGO,2030,1.874884
6504,Togo,TGO,2031,1.874884
6505,Togo,TGO,2032,1.874884
6506,Togo,TGO,2033,1.874884
6507,Togo,TGO,2034,1.874884
6508,Togo,TGO,2035,1.874884
6509,Togo,TGO,2036,1.874884
6510,Togo,TGO,2037,1.874884
6511,Togo,TGO,2038,1.874884
6512,Togo,TGO,2039,1.874884
6513,Togo,TGO,2040,1.874884
6514,Togo,TGO,2041,1.874884
6515,Togo,TGO,2042,1.874884
6516,Togo,TGO,2043,1.874884
6517,Togo,TGO,2044,1.874884
6518,Togo,TGO,2045,1.874884
6519,Togo,TGO,2046,1.874884
6520,Togo,TGO,2047,1.874884
6521,Togo,TGO,2048,1.874884
6522,Togo,TGO,2049,1.874884
6523,Togo,TGO,2050,1.874884
6524,Thailand,THA,2023,1.874884
6525,Thailand,THA,2024,1.874884
6526,Thailand,THA,2025,1.874884
6527,Thailand,THA,2026,1.874884
6528,Thailand,THA,2027,1.874884
6529,Thailand,THA,2028,1.874884
6530,Thailand,THA,2029,1.874884
6531,Thailand,THA,2030,1.874884
6532,Thailand,THA,2031,1.874884
6533,Thailand,THA,2032,1.874884
6534,Thailand,THA,2033,1.874884
6535,Thailand,THA,2034,1.874884
6536,Thailand,THA,2035,1.874884
6537,Thailand,THA,2036,1.874884
6538,Thailand,THA,2037,1.874884
6539,Thailand,THA,2038,1.874884
6540,Thailand,THA,2039,1.874884
6541,Thailand,THA,2040,1.874884
6542,Thailand,THA,2041,1.874884
6543,Thailand,THA,2042,1.874884
6544,Thailand,THA,2043,1.874884
6545,Thailand,THA,2044,1.874884
6546,Thailand,THA,2045,1.874884
6547,Thailand,THA,2046,1.874884
6548,Thailand,THA,2047,1.874884
6549,Thailand,THA,2048,1.874884
6550,Thailand,THA,2049,1.874884
6551,Thailand,THA,2050,1.874884
6552,Tajikistan,TJK,2023,1.874884
6553,Tajikistan,TJK,2024,1.874884
6554,Tajikistan,TJK,2025,1.874884
6555,Tajikistan,TJK,2026,1.874884
6556,Tajikistan,TJK,2027,1.874884
6557,Tajikistan,TJK,2028,1.874884
6558,Tajikistan,TJK,2029,1.874884
6559,Tajikistan,TJK,2030,1.874884
6560,Tajikistan,TJK,2031,1.874884
6561,Tajikistan,TJK,2032,1.874884
6562,Tajikistan,TJK,2033,1.874884
6563,Tajikistan,TJK,2034,1.874884
6564,Tajikistan,TJK,2035,1.874884
6565,Tajikistan,TJK,2036,1.874884
6566,Tajikistan,TJK,2037,1.874884
6567,Tajikistan,TJK,2038,1.874884
6568,Tajikistan,TJK,2039,1.874884
6569,Tajikistan,TJK,2040,1.874884
6570,Tajikistan,TJK,2041,1.874884
6571,Tajikistan,TJK,2042,1.874884
6572,Tajikistan,TJK,2043,1.874884
6573,Tajikistan,TJK,2044,1.874884
6574,Tajikistan,TJK,2045,1.874884
6575,Tajikistan,TJK,2046,1.874884
6576,Tajikistan,TJK,2047,1.874884
6577,Tajikistan,TJK,2048,1.874884
6578,Tajikistan,TJK,2049,1.874884
6579,Tajikistan,TJK,2050,1.874884
6580,Turkmenistan,TKM,2023,1.874884
6581,Turkmenistan,TKM,2024,1.874884
6582,Turkmenistan,TKM,2025,1.874884
6583,Turkmenistan,TKM,2026,1.874884
6584,Turkmenistan,TKM,2027,1.874884
6585,Turkmenistan,TKM,2028,1.874884
6586,Turkmenistan,TKM,2029,1.874884
6587,Turkmenistan,TKM,2030,1.874884
6588,Turkmenistan,TKM,2031,1.874884
6589,Turkmenistan,TKM,2032,1.874884
6590,Turkmenistan,TKM,2033,1.874884
6591,Turkmenistan,TKM,2034,1.874884
6592,Turkmenistan,TKM,2035,1.874884
6593,Turkmenistan,TKM,2036,1.874884
6594,Turkmenistan,TKM,2037,1.874884
6595,Turkmenistan,TKM,2038,1.874884
6596,Turkmenistan,TKM,2039,1.874884
6597,Turkmenistan,TKM,2040,1.874884
6598,Turkmenistan,TKM,2041,1.874884
6599,Turkmenistan,TKM,2042,1.874884
6600,Turkmenistan,TKM,2043,1.874884
6601,Turkmenistan,TKM,2044,1.874884
6602,Turkmenistan,TKM,2045,1.874884
6603,Turkmenistan,TKM,2046,1.874884
6604,Turkmenistan,TKM,2047,1.874884
6605,Turkmenistan,TKM,2048,1.874884
6606,Turkmenistan,TKM,2049,1.874884
6607,Turkmenistan,TKM,2050,1.874884
6608,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,1.874884
6609,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,1.874884
6610,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,1.874884
6611,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,1.874884
6612,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,1.874884
6613,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,1.874884
6614,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,1.874884
6615,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,1.874884
6616,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,1.874884
6617,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,1.874884
6618,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,1.874884
6619,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,1.874884
6620,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,1.874884
6621,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,1.874884
6622,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,1.874884
6623,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,1.874884
6624,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,1.874884
6625,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,1.874884
6626,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,1.874884
6627,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,1.874884
6628,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,1.874884
6629,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,1.874884
6630,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,1.874884
6631,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,1.874884
6632,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,1.874884
6633,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,1.874884
6634,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,1.874884
6635,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,1.874884
6636,Timor-Leste,TLS,2023,1.874884
6637,Timor-Leste,TLS,2024,1.874884
6638,Timor-Leste,TLS,2025,1.874884
6639,Timor-Leste,TLS,2026,1.874884
6640,Timor-Leste,TLS,2027,1.874884
6641,Timor-Leste,TLS,2028,1.874884
6642,Timor-Leste,TLS,2029,1.874884
6643,Timor-Leste,TLS,2030,1.874884
6644,Timor-Leste,TLS,2031,1.874884
6645,Timor-Leste,TLS,2032,1.874884
6646,Timor-Leste,TLS,2033,1.874884
6647,Timor-Leste,TLS,2034,1.874884
6648,Timor-Leste,TLS,2035,1.874884
6649,Timor-Leste,TLS,2036,1.874884
6650,Timor-Leste,TLS,2037,1.874884
6651,Timor-Leste,TLS,2038,1.874884
6652,Timor-Leste,TLS,2039,1.874884
6653,Timor-Leste,TLS,2040,1.874884
6654,Timor-Leste,TLS,2041,1.874884
6655,Timor-Leste,TLS,2042,1.874884
6656,Timor-Leste,TLS,2043,1.874884
6657,Timor-Leste,TLS,2044,1.874884
6658,Timor-Leste,TLS,2045,1.874884
6659,Timor-Leste,TLS,2046,1.874884
6660,Timor-Leste,TLS,2047,1.874884
6661,Timor-Leste,TLS,2048,1.874884
6662,Timor-Leste,TLS,2049,1.874884
6663,Timor-Leste,TLS,2050,1.874884
6664,Middle East & North Africa (IDA & IBRD countries),TMN,2023,1.874884
6665,Middle East & North Africa (IDA & IBRD countries),TMN,2024,1.874884
6666,Middle East & North Africa (IDA & IBRD countries),TMN,2025,1.874884
6667,Middle East & North Africa (IDA & IBRD countries),TMN,2026,1.874884
6668,Middle East & North Africa (IDA & IBRD countries),TMN,2027,1.874884
6669,Middle East & North Africa (IDA & IBRD countries),TMN,2028,1.874884
6670,Middle East & North Africa (IDA & IBRD countries),TMN,2029,1.874884
6671,Middle East & North Africa (IDA & IBRD countries),TMN,2030,1.874884
6672,Middle East & North Africa (IDA & IBRD countries),TMN,2031,1.874884
6673,Middle East & North Africa (IDA & IBRD countries),TMN,2032,1.874884
6674,Middle East & North Africa (IDA & IBRD countries),TMN,2033,1.874884
6675,Middle East & North Africa (IDA & IBRD countries),TMN,2034,1.874884
6676,Middle East & North Africa (IDA & IBRD countries),TMN,2035,1.874884
6677,Middle East & North Africa (IDA & IBRD countries),TMN,2036,1.874884
6678,Middle East & North Africa (IDA & IBRD countries),TMN,2037,1.874884
6679,Middle East & North Africa (IDA & IBRD countries),TMN,2038,1.874884
6680,Middle East & North Africa (IDA & IBRD countries),TMN,2039,1.874884
6681,Middle East & North Africa (IDA & IBRD countries),TMN,2040,1.874884
6682,Middle East & North Africa (IDA & IBRD countries),TMN,2041,1.874884
6683,Middle East & North Africa (IDA & IBRD countries),TMN,2042,1.874884
6684,Middle East & North Africa (IDA & IBRD countries),TMN,2043,1.874884
6685,Middle East & North Africa (IDA & IBRD countries),TMN,2044,1.874884
6686,Middle East & North Africa (IDA & IBRD countries),TMN,2045,1.874884
6687,Middle East & North Africa (IDA & IBRD countries),TMN,2046,1.874884
6688,Middle East & North Africa (IDA & IBRD countries),TMN,2047,1.874884
6689,Middle East & North Africa (IDA & IBRD countries),TMN,2048,1.874884
6690,Middle East & North Africa (IDA & IBRD countries),TMN,2049,1.874884
6691,Middle East & North Africa (IDA & IBRD countries),TMN,2050,1.874884
6692,Tonga,TON,2023,1.874884
6693,Tonga,TON,2024,1.874884
6694,Tonga,TON,2025,1.874884
6695,Tonga,TON,2026,1.874884
6696,Tonga,TON,2027,1.874884
6697,Tonga,TON,2028,1.874884
6698,Tonga,TON,2029,1.874884
6699,Tonga,TON,2030,1.874884
6700,Tonga,TON,2031,1.874884
6701,Tonga,TON,2032,1.874884
6702,Tonga,TON,2033,1.874884
6703,Tonga,TON,2034,1.874884
6704,Tonga,TON,2035,1.874884
6705,Tonga,TON,2036,1.874884
6706,Tonga,TON,2037,1.874884
6707,Tonga,TON,2038,1.874884
6708,Tonga,TON,2039,1.874884
6709,Tonga,TON,2040,1.874884
6710,Tonga,TON,2041,1.874884
6711,Tonga,TON,2042,1.874884
6712,Tonga,TON,2043,1.874884
6713,Tonga,TON,2044,1.874884
6714,Tonga,TON,2045,1.874884
6715,Tonga,TON,2046,1.874884
6716,Tonga,TON,2047,1.874884
6717,Tonga,TON,2048,1.874884
6718,Tonga,TON,2049,1.874884
6719,Tonga,TON,2050,1.874884
6720,South Asia (IDA & IBRD),TSA,2023,1.874884
6721,South Asia (IDA & IBRD),TSA,2024,1.874884
6722,South Asia (IDA & IBRD),TSA,2025,1.874884
6723,South Asia (IDA & IBRD),TSA,2026,1.874884
6724,South Asia (IDA & IBRD),TSA,2027,1.874884
6725,South Asia (IDA & IBRD),TSA,2028,1.874884
6726,South Asia (IDA & IBRD),TSA,2029,1.874884
6727,South Asia (IDA & IBRD),TSA,2030,1.874884
6728,South Asia (IDA & IBRD),TSA,2031,1.874884
6729,South Asia (IDA & IBRD),TSA,2032,1.874884
6730,South Asia (IDA & IBRD),TSA,2033,1.874884
6731,South Asia (IDA & IBRD),TSA,2034,1.874884
6732,South Asia (IDA & IBRD),TSA,2035,1.874884
6733,South Asia (IDA & IBRD),TSA,2036,1.874884
6734,South Asia (IDA & IBRD),TSA,2037,1.874884
6735,South Asia (IDA & IBRD),TSA,2038,1.874884
6736,South Asia (IDA & IBRD),TSA,2039,1.874884
6737,South Asia (IDA & IBRD),TSA,2040,1.874884
6738,South Asia (IDA & IBRD),TSA,2041,1.874884
6739,South Asia (IDA & IBRD),TSA,2042,1.874884
6740,South Asia (IDA & IBRD),TSA,2043,1.874884
6741,South Asia (IDA & IBRD),TSA,2044,1.874884
6742,South Asia (IDA & IBRD),TSA,2045,1.874884
6743,South Asia (IDA & IBRD),TSA,2046,1.874884
6744,South Asia (IDA & IBRD),TSA,2047,1.874884
6745,South Asia (IDA & IBRD),TSA,2048,1.874884
6746,South Asia (IDA & IBRD),TSA,2049,1.874884
6747,South Asia (IDA & IBRD),TSA,2050,1.874884
6748,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,1.874884
6749,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,1.874884
6750,Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,1.874884
6751,Sub-Saharan Africa (IDA & IBRD countries),TSS,2026,1.874884
6752,Sub-Saharan Africa (IDA & IBRD countries),TSS,2027,1.874884
6753,Sub-Saharan Africa (IDA & IBRD countries),TSS,2028,1.874884
6754,Sub-Saharan Africa (IDA & IBRD countries),TSS,2029,1.874884
6755,Sub-Saharan Africa (IDA & IBRD countries),TSS,2030,1.874884
6756,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,1.874884
6757,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,1.874884
6758,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,1.874884
6759,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,1.874884
6760,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,1.874884
6761,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,1.874884
6762,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,1.874884
6763,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,1.874884
6764,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,1.874884
6765,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,1.874884
6766,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,1.874884
6767,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,1.874884
6768,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,1.874884
6769,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,1.874884
6770,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,1.874884
6771,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,1.874884
6772,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,1.874884
6773,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,1.874884
6774,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,1.874884
6775,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,1.874884
6776,Trinidad and Tobago,TTO,2023,1.874884
6777,Trinidad and Tobago,TTO,2024,1.874884
6778,Trinidad and Tobago,TTO,2025,1.874884
6779,Trinidad and Tobago,TTO,2026,1.874884
6780,Trinidad and Tobago,TTO,2027,1.874884
6781,Trinidad and Tobago,TTO,2028,1.874884
6782,Trinidad and Tobago,TTO,2029,1.874884
6783,Trinidad and Tobago,TTO,2030,1.874884
6784,Trinidad and Tobago,TTO,2031,1.874884
6785,Trinidad and Tobago,TTO,2032,1.874884
6786,Trinidad and Tobago,TTO,2033,1.874884
6787,Trinidad and Tobago,TTO,2034,1.874884
6788,Trinidad and Tobago,TTO,2035,1.874884
6789,Trinidad and Tobago,TTO,2036,1.874884
6790,Trinidad and Tobago,TTO,2037,1.874884
6791,Trinidad and Tobago,TTO,2038,1.874884
6792,Trinidad and Tobago,TTO,2039,1.874884
6793,Trinidad and Tobago,TTO,2040,1.874884
6794,Trinidad and Tobago,TTO,2041,1.874884
6795,Trinidad and Tobago,TTO,2042,1.874884
6796,Trinidad and Tobago,TTO,2043,1.874884
6797,Trinidad and Tobago,TTO,2044,1.874884
6798,Trinidad and Tobago,TTO,2045,1.874884
6799,Trinidad and Tobago,TTO,2046,1.874884
6800,Trinidad and Tobago,TTO,2047,1.874884
6801,Trinidad and Tobago,TTO,2048,1.874884
6802,Trinidad and Tobago,TTO,2049,1.874884
6803,Trinidad and Tobago,TTO,2050,1.874884
6804,Tunisia,TUN,2023,1.874884
6805,Tunisia,TUN,2024,1.874884
6806,Tunisia,TUN,2025,1.874884
6807,Tunisia,TUN,2026,1.874884
6808,Tunisia,TUN,2027,1.874884
6809,Tunisia,TUN,2028,1.874884
6810,Tunisia,TUN,2029,1.874884
6811,Tunisia,TUN,2030,1.874884
6812,Tunisia,TUN,2031,1.874884
6813,Tunisia,TUN,2032,1.874884
6814,Tunisia,TUN,2033,1.874884
6815,Tunisia,TUN,2034,1.874884
6816,Tunisia,TUN,2035,1.874884
6817,Tunisia,TUN,2036,1.874884
6818,Tunisia,TUN,2037,1.874884
6819,Tunisia,TUN,2038,1.874884
6820,Tunisia,TUN,2039,1.874884
6821,Tunisia,TUN,2040,1.874884
6822,Tunisia,TUN,2041,1.874884
6823,Tunisia,TUN,2042,1.874884
6824,Tunisia,TUN,2043,1.874884
6825,Tunisia,TUN,2044,1.874884
6826,Tunisia,TUN,2045,1.874884
6827,Tunisia,TUN,2046,1.874884
6828,Tunisia,TUN,2047,1.874884
6829,Tunisia,TUN,2048,1.874884
6830,Tunisia,TUN,2049,1.874884
6831,Tunisia,TUN,2050,1.874884
6832,Turkiye,TUR,2023,1.874884
6833,Turkiye,TUR,2024,1.874884
6834,Turkiye,TUR,2025,1.874884
6835,Turkiye,TUR,2026,1.874884
6836,Turkiye,TUR,2027,1.874884
