"iso_code3","frac_waso_initial_composition_mun_other","Year"
"SMR",0.13112,2040
"SMR",0.13112,2041
"SMR",0.13112,2042
"SMR",0.13112,2043
"SMR",0.13112,2044
"SMR",0.13112,2045
"SMR",0.13112,2046
"SMR",0.13112,2047
"SMR",0.13112,2048
"SMR",0.13112,2049
"SMR",0.13112,2050
"SOM",0.0390070412538779,2021
"SOM",0.0390070412538779,2022
"SOM",0.0390070412538779,2023
"SOM",0.0390070412538779,2024
"SOM",0.0390070412538779,2025
"SOM",0.0390070412538779,2026
"SOM",0.0390070412538779,2027
"SOM",0.0390070412538779,2028
"SOM",0.0390070412538779,2029
"SOM",0.0390070412538779,2030
"SOM",0.0390070412538779,2031
"SOM",0.0390070412538779,2032
"SOM",0.0390070412538779,2033
"SOM",0.0390070412538779,2034
"SOM",0.0390070412538779,2035
"SOM",0.0390070412538779,2036
"SOM",0.0390070412538779,2037
"SOM",0.0390070412538779,2038
"SOM",0.0390070412538779,2039
"SOM",0.0390070412538779,2040
"SOM",0.0390070412538779,2041
"SOM",0.0390070412538779,2042
"SOM",0.0390070412538779,2043
"SOM",0.0390070412538779,2044
"SOM",0.0390070412538779,2045
"SOM",0.0390070412538779,2046
"SOM",0.0390070412538779,2047
"SOM",0.0390070412538779,2048
"SOM",0.0390070412538779,2049
"SOM",0.0390070412538779,2050
"SRB",0.03344,2021
"SRB",0.03344,2022
"SRB",0.03344,2023
"SRB",0.03344,2024
"SRB",0.03344,2025
"SRB",0.03344,2026
"SRB",0.03344,2027
"SRB",0.03344,2028
"SRB",0.03344,2029
"SRB",0.03344,2030
"SRB",0.03344,2031
"SRB",0.03344,2032
"SRB",0.03344,2033
"SRB",0.03344,2034
"SRB",0.03344,2035
"SRB",0.03344,2036
"SRB",0.03344,2037
"SRB",0.03344,2038
"SRB",0.03344,2039
"SRB",0.03344,2040
"SRB",0.03344,2041
"SRB",0.03344,2042
"SRB",0.03344,2043
"SRB",0.03344,2044
"SRB",0.03344,2045
"SRB",0.03344,2046
"SRB",0.03344,2047
"SRB",0.03344,2048
"SRB",0.03344,2049
"SRB",0.03344,2050
"SSD",0.0390753747954777,2021
"SSD",0.0390753747954777,2022
"SSD",0.0390753747954777,2023
"SSD",0.0390753747954777,2024
"SSD",0.0390753747954777,2025
"SSD",0.0390753747954777,2026
"SSD",0.0390753747954777,2027
"SSD",0.0390753747954777,2028
"SSD",0.0390753747954777,2029
"SSD",0.0390753747954777,2030
"SSD",0.0390753747954777,2031
"SSD",0.0390753747954777,2032
"SSD",0.0390753747954777,2033
"SSD",0.0390753747954777,2034
"SSD",0.0390753747954777,2035
"SSD",0.0390753747954777,2036
"SSD",0.0390753747954777,2037
"SSD",0.0390753747954777,2038
"SSD",0.0390753747954777,2039
"SSD",0.0390753747954777,2040
"SSD",0.0390753747954777,2041
"SSD",0.0390753747954777,2042
"SSD",0.0390753747954777,2043
"SSD",0.0390753747954777,2044
"SSD",0.0390753747954777,2045
"SSD",0.0390753747954777,2046
"SSD",0.0390753747954777,2047
"SSD",0.0390753747954777,2048
"SSD",0.0390753747954777,2049
"SSD",0.0390753747954777,2050
"STP",0.0391479215045227,2021
"STP",0.0391479215045227,2022
"STP",0.0391479215045227,2023
"STP",0.0391479215045227,2024
"STP",0.0391479215045227,2025
"STP",0.0391479215045227,2026
"STP",0.0391479215045227,2027
"STP",0.0391479215045227,2028
"STP",0.0391479215045227,2029
"STP",0.0391479215045227,2030
"STP",0.0391479215045227,2031
"STP",0.0391479215045227,2032
"STP",0.0391479215045227,2033
"STP",0.0391479215045227,2034
"STP",0.0391479215045227,2035
"STP",0.0391479215045227,2036
"STP",0.0391479215045227,2037
"STP",0.0391479215045227,2038
"STP",0.0391479215045227,2039
"STP",0.0391479215045227,2040
"STP",0.0391479215045227,2041
"STP",0.0391479215045227,2042
"STP",0.0391479215045227,2043
"STP",0.0391479215045227,2044
"STP",0.0391479215045227,2045
"STP",0.0391479215045227,2046
"STP",0.0391479215045227,2047
"STP",0.0391479215045227,2048
"STP",0.0391479215045227,2049
"STP",0.0391479215045227,2050
"SUR",0.048,2021
"SUR",0.048,2022
"SUR",0.048,2023
"SUR",0.048,2024
"SUR",0.048,2025
"SUR",0.048,2026
"SUR",0.048,2027
"SUR",0.048,2028
"SUR",0.048,2029
"SUR",0.048,2030
"SUR",0.048,2031
"SUR",0.048,2032
"SUR",0.048,2033
"SUR",0.048,2034
"SUR",0.048,2035
"SUR",0.048,2036
"SUR",0.048,2037
"SUR",0.048,2038
"SUR",0.048,2039
"SUR",0.048,2040
"SUR",0.048,2041
"SUR",0.048,2042
"SUR",0.048,2043
"SUR",0.048,2044
"SUR",0.048,2045
"SUR",0.048,2046
"SUR",0.048,2047
"SUR",0.048,2048
"SUR",0.048,2049
"SUR",0.048,2050
"SVK",0.002,2021
"SVK",0.002,2022
"SVK",0.002,2023
"SVK",0.002,2024
"SVK",0.002,2025
"SVK",0.002,2026
"SVK",0.002,2027
"SVK",0.002,2028
"SVK",0.002,2029
"SVK",0.002,2030
"SVK",0.002,2031
"SVK",0.002,2032
"SVK",0.002,2033
"SVK",0.002,2034
"SVK",0.002,2035
"SVK",0.002,2036
"SVK",0.002,2037
"SVK",0.002,2038
"SVK",0.002,2039
"SVK",0.002,2040
"SVK",0.002,2041
"SVK",0.002,2042
"SVK",0.002,2043
"SVK",0.002,2044
"SVK",0.002,2045
"SVK",0.002,2046
"SVK",0.002,2047
"SVK",0.002,2048
"SVK",0.002,2049
"SVK",0.002,2050
"SVN",0.0363846871972082,2021
"SVN",0.0363846871972082,2022
"SVN",0.0363846871972082,2023
"SVN",0.0363846871972082,2024
"SVN",0.0363846871972082,2025
"SVN",0.0363846871972082,2026
"SVN",0.0363846871972082,2027
"SVN",0.0363846871972082,2028
"SVN",0.0363846871972082,2029
"SVN",0.0363846871972082,2030
"SVN",0.0363846871972082,2031
"SVN",0.0363846871972082,2032
"SVN",0.0363846871972082,2033
"SVN",0.0363846871972082,2034
"SVN",0.0363846871972082,2035
"SVN",0.0363846871972082,2036
"SVN",0.0363846871972082,2037
"SVN",0.0363846871972082,2038
"SVN",0.0363846871972082,2039
"SVN",0.0363846871972082,2040
"SVN",0.0363846871972082,2041
"SVN",0.0363846871972082,2042
"SVN",0.0363846871972082,2043
"SVN",0.0363846871972082,2044
"SVN",0.0363846871972082,2045
"SVN",0.0363846871972082,2046
"SVN",0.0363846871972082,2047
"SVN",0.0363846871972082,2048
"SVN",0.0363846871972082,2049
"SVN",0.0363846871972082,2050
"SWE",0.0351726171250839,2021
"SWE",0.0351726171250839,2022
"SWE",0.0351726171250839,2023
"SWE",0.0351726171250839,2024
"SWE",0.0351726171250839,2025
"SWE",0.0351726171250839,2026
"SWE",0.0351726171250839,2027
"SWE",0.0351726171250839,2028
"SWE",0.0351726171250839,2029
"SWE",0.0351726171250839,2030
"SWE",0.0351726171250839,2031
"SWE",0.0351726171250839,2032
"SWE",0.0351726171250839,2033
"SWE",0.0351726171250839,2034
"SWE",0.0351726171250839,2035
"SWE",0.0351726171250839,2036
"SWE",0.0351726171250839,2037
"SWE",0.0351726171250839,2038
"SWE",0.0351726171250839,2039
"SWE",0.0351726171250839,2040
"SWE",0.0351726171250839,2041
"SWE",0.0351726171250839,2042
"SWE",0.0351726171250839,2043
"SWE",0.0351726171250839,2044
"SWE",0.0351726171250839,2045
"SWE",0.0351726171250839,2046
"SWE",0.0351726171250839,2047
"SWE",0.0351726171250839,2048
"SWE",0.0351726171250839,2049
"SWE",0.0351726171250839,2050
"SWZ",0.0387697839897327,2021
"SWZ",0.0387697839897327,2022
"SWZ",0.0387697839897327,2023
"SWZ",0.0387697839897327,2024
"SWZ",0.0387697839897327,2025
"SWZ",0.0387697839897327,2026
"SWZ",0.0387697839897327,2027
"SWZ",0.0387697839897327,2028
"SWZ",0.0387697839897327,2029
"SWZ",0.0387697839897327,2030
"SWZ",0.0387697839897327,2031
"SWZ",0.0387697839897327,2032
"SWZ",0.0387697839897327,2033
"SWZ",0.0387697839897327,2034
"SWZ",0.0387697839897327,2035
"SWZ",0.0387697839897327,2036
"SWZ",0.0387697839897327,2037
"SWZ",0.0387697839897327,2038
"SWZ",0.0387697839897327,2039
"SWZ",0.0387697839897327,2040
"SWZ",0.0387697839897327,2041
"SWZ",0.0387697839897327,2042
"SWZ",0.0387697839897327,2043
"SWZ",0.0387697839897327,2044
"SWZ",0.0387697839897327,2045
"SWZ",0.0387697839897327,2046
"SWZ",0.0387697839897327,2047
"SWZ",0.0387697839897327,2048
"SWZ",0.0387697839897327,2049
"SWZ",0.0387697839897327,2050
"SXM",0.024,2021
"SXM",0.024,2022
"SXM",0.024,2023
"SXM",0.024,2024
"SXM",0.024,2025
"SXM",0.024,2026
"SXM",0.024,2027
"SXM",0.024,2028
"SXM",0.024,2029
"SXM",0.024,2030
"SXM",0.024,2031
"SXM",0.024,2032
"SXM",0.024,2033
"SXM",0.024,2034
"SXM",0.024,2035
"SXM",0.024,2036
"SXM",0.024,2037
"SXM",0.024,2038
"SXM",0.024,2039
"SXM",0.024,2040
"SXM",0.024,2041
"SXM",0.024,2042
"SXM",0.024,2043
"SXM",0.024,2044
"SXM",0.024,2045
"SXM",0.024,2046
"SXM",0.024,2047
"SXM",0.024,2048
"SXM",0.024,2049
"SXM",0.024,2050
"SYC",0.0516,2021
"SYC",0.0516,2022
"SYC",0.0516,2023
"SYC",0.0516,2024
"SYC",0.0516,2025
"SYC",0.0516,2026
"SYC",0.0516,2027
"SYC",0.0516,2028
"SYC",0.0516,2029
"SYC",0.0516,2030
"SYC",0.0516,2031
"SYC",0.0516,2032
"SYC",0.0516,2033
"SYC",0.0516,2034
"SYC",0.0516,2035
"SYC",0.0516,2036
"SYC",0.0516,2037
"SYC",0.0516,2038
"SYC",0.0516,2039
"SYC",0.0516,2040
"SYC",0.0516,2041
"SYC",0.0516,2042
"SYC",0.0516,2043
"SYC",0.0516,2044
"SYC",0.0516,2045
"SYC",0.0516,2046
"SYC",0.0516,2047
"SYC",0.0516,2048
"SYC",0.0516,2049
"SYC",0.0516,2050
"SYR",0.044,2021
"SYR",0.044,2022
"SYR",0.044,2023
"SYR",0.044,2024
"SYR",0.044,2025
"SYR",0.044,2026
"SYR",0.044,2027
"SYR",0.044,2028
"SYR",0.044,2029
"SYR",0.044,2030
"SYR",0.044,2031
"SYR",0.044,2032
"SYR",0.044,2033
"SYR",0.044,2034
"SYR",0.044,2035
"SYR",0.044,2036
"SYR",0.044,2037
"SYR",0.044,2038
"SYR",0.044,2039
"SYR",0.044,2040
"SYR",0.044,2041
"SYR",0.044,2042
"SYR",0.044,2043
"SYR",0.044,2044
"SYR",0.044,2045
"SYR",0.044,2046
"SYR",0.044,2047
"SYR",0.044,2048
"SYR",0.044,2049
"SYR",0.044,2050
"TCA",0.0048,2021
"TCA",0.0048,2022
"TCA",0.0048,2023
"TCA",0.0048,2024
"TCA",0.0048,2025
"TCA",0.0048,2026
"TCA",0.0048,2027
"TCA",0.0048,2028
"TCA",0.0048,2029
"TCA",0.0048,2030
"TCA",0.0048,2031
"TCA",0.0048,2032
"TCA",0.0048,2033
"TCA",0.0048,2034
"TCA",0.0048,2035
"TCA",0.0048,2036
"TCA",0.0048,2037
"TCA",0.0048,2038
"TCA",0.0048,2039
"TCA",0.0048,2040
"TCA",0.0048,2041
"TCA",0.0048,2042
"TCA",0.0048,2043
"TCA",0.0048,2044
"TCA",0.0048,2045
"TCA",0.0048,2046
"TCA",0.0048,2047
"TCA",0.0048,2048
"TCA",0.0048,2049
"TCA",0.0048,2050
"TCD",0.036,2021
"TCD",0.036,2022
"TCD",0.036,2023
"TCD",0.036,2024
"TCD",0.036,2025
"TCD",0.036,2026
"TCD",0.036,2027
"TCD",0.036,2028
"TCD",0.036,2029
"TCD",0.036,2030
"TCD",0.036,2031
"TCD",0.036,2032
"TCD",0.036,2033
"TCD",0.036,2034
"TCD",0.036,2035
"TCD",0.036,2036
"TCD",0.036,2037
"TCD",0.036,2038
"TCD",0.036,2039
"TCD",0.036,2040
"TCD",0.036,2041
"TCD",0.036,2042
"TCD",0.036,2043
"TCD",0.036,2044
"TCD",0.036,2045
"TCD",0.036,2046
"TCD",0.036,2047
"TCD",0.036,2048
"TCD",0.036,2049
"TCD",0.036,2050
"TGO",0.084,2021
"TGO",0.084,2022
"TGO",0.084,2023
"TGO",0.084,2024
"TGO",0.084,2025
"TGO",0.084,2026
"TGO",0.084,2027
"TGO",0.084,2028
"TGO",0.084,2029
"TGO",0.084,2030
"TGO",0.084,2031
"TGO",0.084,2032
"TGO",0.084,2033
"TGO",0.084,2034
"TGO",0.084,2035
"TGO",0.084,2036
"TGO",0.084,2037
"TGO",0.084,2038
"TGO",0.084,2039
"TGO",0.084,2040
"TGO",0.084,2041
"TGO",0.084,2042
"TGO",0.084,2043
"TGO",0.084,2044
"TGO",0.084,2045
"TGO",0.084,2046
"TGO",0.084,2047
"TGO",0.084,2048
"TGO",0.084,2049
"TGO",0.084,2050
"THA",0.00948,2021
"THA",0.00948,2022
"THA",0.00948,2023
"THA",0.00948,2024
"THA",0.00948,2025
"THA",0.00948,2026
"THA",0.00948,2027
"THA",0.00948,2028
"THA",0.00948,2029
"THA",0.00948,2030
"THA",0.00948,2031
"THA",0.00948,2032
"THA",0.00948,2033
"THA",0.00948,2034
"THA",0.00948,2035
"THA",0.00948,2036
"THA",0.00948,2037
"THA",0.00948,2038
"THA",0.00948,2039
"THA",0.00948,2040
"THA",0.00948,2041
"THA",0.00948,2042
"THA",0.00948,2043
"THA",0.00948,2044
"THA",0.00948,2045
"THA",0.00948,2046
"THA",0.00948,2047
"THA",0.00948,2048
"THA",0.00948,2049
"THA",0.00948,2050
"TJK",0.0390724256221099,2021
"TJK",0.0390724256221099,2022
"TJK",0.0390724256221099,2023
"TJK",0.0390724256221099,2024
"TJK",0.0390724256221099,2025
"TJK",0.0390724256221099,2026
"TJK",0.0390724256221099,2027
"TJK",0.0390724256221099,2028
"TJK",0.0390724256221099,2029
"TJK",0.0390724256221099,2030
"TJK",0.0390724256221099,2031
"TJK",0.0390724256221099,2032
"TJK",0.0390724256221099,2033
"TJK",0.0390724256221099,2034
"TJK",0.0390724256221099,2035
"TJK",0.0390724256221099,2036
"TJK",0.0390724256221099,2037
"TJK",0.0390724256221099,2038
"TJK",0.0390724256221099,2039
"TJK",0.0390724256221099,2040
"TJK",0.0390724256221099,2041
"TJK",0.0390724256221099,2042
"TJK",0.0390724256221099,2043
"TJK",0.0390724256221099,2044
"TJK",0.0390724256221099,2045
"TJK",0.0390724256221099,2046
"TJK",0.0390724256221099,2047
"TJK",0.0390724256221099,2048
"TJK",0.0390724256221099,2049
"TJK",0.0390724256221099,2050
"TKM",0.12508,2021
"TKM",0.12508,2022
"TKM",0.12508,2023
"TKM",0.12508,2024
"TKM",0.12508,2025
"TKM",0.12508,2026
"TKM",0.12508,2027
"TKM",0.12508,2028
"TKM",0.12508,2029
"TKM",0.12508,2030
"TKM",0.12508,2031
"TKM",0.12508,2032
"TKM",0.12508,2033
"TKM",0.12508,2034
"TKM",0.12508,2035
"TKM",0.12508,2036
"TKM",0.12508,2037
"TKM",0.12508,2038
"TKM",0.12508,2039
"TKM",0.12508,2040
"TKM",0.12508,2041
"TKM",0.12508,2042
"TKM",0.12508,2043
"TKM",0.12508,2044
"TKM",0.12508,2045
"TKM",0.12508,2046
"TKM",0.12508,2047
"TKM",0.12508,2048
"TKM",0.12508,2049
"TKM",0.12508,2050
"TLS",0.0186,2021
"TLS",0.0186,2022
"TLS",0.0186,2023
"TLS",0.0186,2024
"TLS",0.0186,2025
"TLS",0.0186,2026
"TLS",0.0186,2027
"TLS",0.0186,2028
"TLS",0.0186,2029
"TLS",0.0186,2030
"TLS",0.0186,2031
"TLS",0.0186,2032
"TLS",0.0186,2033
"TLS",0.0186,2034
"TLS",0.0186,2035
"TLS",0.0186,2036
"TLS",0.0186,2037
"TLS",0.0186,2038
"TLS",0.0186,2039
"TLS",0.0186,2040
"TLS",0.0186,2041
"TLS",0.0186,2042
"TLS",0.0186,2043
"TLS",0.0186,2044
"TLS",0.0186,2045
"TLS",0.0186,2046
"TLS",0.0186,2047
"TLS",0.0186,2048
"TLS",0.0186,2049
"TLS",0.0186,2050
"TON",0.0178,2021
"TON",0.0178,2022
"TON",0.0178,2023
"TON",0.0178,2024
"TON",0.0178,2025
"TON",0.0178,2026
"TON",0.0178,2027
"TON",0.0178,2028
"TON",0.0178,2029
"TON",0.0178,2030
"TON",0.0178,2031
"TON",0.0178,2032
"TON",0.0178,2033
"TON",0.0178,2034
"TON",0.0178,2035
"TON",0.0178,2036
"TON",0.0178,2037
"TON",0.0178,2038
"TON",0.0178,2039
"TON",0.0178,2040
"TON",0.0178,2041
"TON",0.0178,2042
"TON",0.0178,2043
"TON",0.0178,2044
"TON",0.0178,2045
"TON",0.0178,2046
"TON",0.0178,2047
"TON",0.0178,2048
"TON",0.0178,2049
"TON",0.0178,2050
"TTO",0.03438,2021
"TTO",0.03438,2022
"TTO",0.03438,2023
"TTO",0.03438,2024
"TTO",0.03438,2025
"TTO",0.03438,2026
"TTO",0.03438,2027
"TTO",0.03438,2028
"TTO",0.03438,2029
"TTO",0.03438,2030
"TTO",0.03438,2031
"TTO",0.03438,2032
"TTO",0.03438,2033
"TTO",0.03438,2034
"TTO",0.03438,2035
"TTO",0.03438,2036
"TTO",0.03438,2037
"TTO",0.03438,2038
"TTO",0.03438,2039
"TTO",0.03438,2040
"TTO",0.03438,2041
"TTO",0.03438,2042
"TTO",0.03438,2043
"TTO",0.03438,2044
"TTO",0.03438,2045
"TTO",0.03438,2046
"TTO",0.03438,2047
"TTO",0.03438,2048
"TTO",0.03438,2049
"TTO",0.03438,2050
"TUN",0.01,2021
"TUN",0.01,2022
"TUN",0.01,2023
"TUN",0.01,2024
"TUN",0.01,2025
"TUN",0.01,2026
"TUN",0.01,2027
"TUN",0.01,2028
"TUN",0.01,2029
"TUN",0.01,2030
"TUN",0.01,2031
"TUN",0.01,2032
"TUN",0.01,2033
"TUN",0.01,2034
"TUN",0.01,2035
"TUN",0.01,2036
"TUN",0.01,2037
"TUN",0.01,2038
"TUN",0.01,2039
"TUN",0.01,2040
"TUN",0.01,2041
"TUN",0.01,2042
"TUN",0.01,2043
"TUN",0.01,2044
"TUN",0.01,2045
"TUN",0.01,2046
"TUN",0.01,2047
"TUN",0.01,2048
"TUN",0.01,2049
"TUN",0.01,2050
"TUR",0.048,2021
"TUR",0.048,2022
"TUR",0.048,2023
"TUR",0.048,2024
"TUR",0.048,2025
"TUR",0.048,2026
"TUR",0.048,2027
"TUR",0.048,2028
"TUR",0.048,2029
"TUR",0.048,2030
"TUR",0.048,2031
"TUR",0.048,2032
"TUR",0.048,2033
"TUR",0.048,2034
"TUR",0.048,2035
"TUR",0.048,2036
"TUR",0.048,2037
"TUR",0.048,2038
"TUR",0.048,2039
"TUR",0.048,2040
"TUR",0.048,2041
"TUR",0.048,2042
"TUR",0.048,2043
"TUR",0.048,2044
"TUR",0.048,2045
"TUR",0.048,2046
"TUR",0.048,2047
"TUR",0.048,2048
"TUR",0.048,2049
"TUR",0.048,2050
"TUV",0.0186,2021
"TUV",0.0186,2022
"TUV",0.0186,2023
"TUV",0.0186,2024
"TUV",0.0186,2025
"TUV",0.0186,2026
"TUV",0.0186,2027
"TUV",0.0186,2028
"TUV",0.0186,2029
"TUV",0.0186,2030
"TUV",0.0186,2031
"TUV",0.0186,2032
"TUV",0.0186,2033
"TUV",0.0186,2034
"TUV",0.0186,2035
"TUV",0.0186,2036
"TUV",0.0186,2037
"TUV",0.0186,2038
"TUV",0.0186,2039
"TUV",0.0186,2040
"TUV",0.0186,2041
"TUV",0.0186,2042
"TUV",0.0186,2043
"TUV",0.0186,2044
"TUV",0.0186,2045
"TUV",0.0186,2046
"TUV",0.0186,2047
"TUV",0.0186,2048
"TUV",0.0186,2049
"TUV",0.0186,2050
"TWN",0.02822,2021
"TWN",0.02822,2022
"TWN",0.02822,2023
"TWN",0.02822,2024
"TWN",0.02822,2025
"TWN",0.02822,2026
"TWN",0.02822,2027
"TWN",0.02822,2028
"TWN",0.02822,2029
"TWN",0.02822,2030
"TWN",0.02822,2031
"TWN",0.02822,2032
"TWN",0.02822,2033
"TWN",0.02822,2034
"TWN",0.02822,2035
"TWN",0.02822,2036
"TWN",0.02822,2037
"TWN",0.02822,2038
"TWN",0.02822,2039
"TWN",0.02822,2040
"TWN",0.02822,2041
"TWN",0.02822,2042
"TWN",0.02822,2043
"TWN",0.02822,2044
"TWN",0.02822,2045
"TWN",0.02822,2046
"TWN",0.02822,2047
"TWN",0.02822,2048
"TWN",0.02822,2049
"TWN",0.02822,2050
"TZA",0.0382869831802505,2021
"TZA",0.0382869831802505,2022
"TZA",0.0382869831802505,2023
"TZA",0.0382869831802505,2024
"TZA",0.0382869831802505,2025
"TZA",0.0382869831802505,2026
"TZA",0.0382869831802505,2027
"TZA",0.0382869831802505,2028
"TZA",0.0382869831802505,2029
"TZA",0.0382869831802505,2030
"TZA",0.0382869831802505,2031
"TZA",0.0382869831802505,2032
"TZA",0.0382869831802505,2033
"TZA",0.0382869831802505,2034
"TZA",0.0382869831802505,2035
"TZA",0.0382869831802505,2036
"TZA",0.0382869831802505,2037
"TZA",0.0382869831802505,2038
"TZA",0.0382869831802505,2039
"TZA",0.0382869831802505,2040
"TZA",0.0382869831802505,2041
"TZA",0.0382869831802505,2042
"TZA",0.0382869831802505,2043
"TZA",0.0382869831802505,2044
"TZA",0.0382869831802505,2045
"TZA",0.0382869831802505,2046
"TZA",0.0382869831802505,2047
"TZA",0.0382869831802505,2048
"TZA",0.0382869831802505,2049
"TZA",0.0382869831802505,2050
"UGA",0.0212,2021
"UGA",0.0212,2022
"UGA",0.0212,2023
"UGA",0.0212,2024
"UGA",0.0212,2025
"UGA",0.0212,2026
"UGA",0.0212,2027
"UGA",0.0212,2028
"UGA",0.0212,2029
"UGA",0.0212,2030
"UGA",0.0212,2031
"UGA",0.0212,2032
"UGA",0.0212,2033
"UGA",0.0212,2034
"UGA",0.0212,2035
"UGA",0.0212,2036
"UGA",0.0212,2037
"UGA",0.0212,2038
"UGA",0.0212,2039
"UGA",0.0212,2040
"UGA",0.0212,2041
"UGA",0.0212,2042
"UGA",0.0212,2043
"UGA",0.0212,2044
"UGA",0.0212,2045
"UGA",0.0212,2046
"UGA",0.0212,2047
"UGA",0.0212,2048
"UGA",0.0212,2049
"UGA",0.0212,2050
"UKR",0.044,2021
"UKR",0.044,2022
"UKR",0.044,2023
"UKR",0.044,2024
"UKR",0.044,2025
"UKR",0.044,2026
"UKR",0.044,2027
"UKR",0.044,2028
"UKR",0.044,2029
"UKR",0.044,2030
"UKR",0.044,2031
"UKR",0.044,2032
"UKR",0.044,2033
"UKR",0.044,2034
"UKR",0.044,2035
"UKR",0.044,2036
"UKR",0.044,2037
"UKR",0.044,2038
"UKR",0.044,2039
"UKR",0.044,2040
"UKR",0.044,2041
"UKR",0.044,2042
"UKR",0.044,2043
"UKR",0.044,2044
"UKR",0.044,2045
"UKR",0.044,2046
"UKR",0.044,2047
"UKR",0.044,2048
"UKR",0.044,2049
"UKR",0.044,2050
"URY",0.015,2021
"URY",0.015,2022
"URY",0.015,2023
"URY",0.015,2024
"URY",0.015,2025
"URY",0.015,2026
"URY",0.015,2027
"URY",0.015,2028
"URY",0.015,2029
"URY",0.015,2030
"URY",0.015,2031
"URY",0.015,2032
"URY",0.015,2033
"URY",0.015,2034
"URY",0.015,2035
"URY",0.015,2036
"URY",0.015,2037
"URY",0.015,2038
"URY",0.015,2039
"URY",0.015,2040
"URY",0.015,2041
"URY",0.015,2042
"URY",0.015,2043
"URY",0.015,2044
"URY",0.015,2045
"URY",0.015,2046
"URY",0.015,2047
"URY",0.015,2048
"URY",0.015,2049
"URY",0.015,2050
"USA",0.0064,2021
"USA",0.0064,2022
"USA",0.0064,2023
"USA",0.0064,2024
"USA",0.0064,2025
"USA",0.0064,2026
"USA",0.0064,2027
"USA",0.0064,2028
"USA",0.0064,2029
"USA",0.0064,2030
"USA",0.0064,2031
"USA",0.0064,2032
"USA",0.0064,2033
"USA",0.0064,2034
"USA",0.0064,2035
"USA",0.0064,2036
"USA",0.0064,2037
"USA",0.0064,2038
"USA",0.0064,2039
"USA",0.0064,2040
"USA",0.0064,2041
"USA",0.0064,2042
"USA",0.0064,2043
"USA",0.0064,2044
"USA",0.0064,2045
"USA",0.0064,2046
"USA",0.0064,2047
"USA",0.0064,2048
"USA",0.0064,2049
"USA",0.0064,2050
"UZB",0.035,2021
"UZB",0.035,2022
"UZB",0.035,2023
"UZB",0.035,2024
"UZB",0.035,2025
"UZB",0.035,2026
"UZB",0.035,2027
"UZB",0.035,2028
"UZB",0.035,2029
"UZB",0.035,2030
"UZB",0.035,2031
"UZB",0.035,2032
"UZB",0.035,2033
"UZB",0.035,2034
"UZB",0.035,2035
"UZB",0.035,2036
"UZB",0.035,2037
"UZB",0.035,2038
"UZB",0.035,2039
"UZB",0.035,2040
"UZB",0.035,2041
"UZB",0.035,2042
"UZB",0.035,2043
"UZB",0.035,2044
"UZB",0.035,2045
"UZB",0.035,2046
"UZB",0.035,2047
"UZB",0.035,2048
"UZB",0.035,2049
"UZB",0.035,2050
"VCT",0.021,2021
"VCT",0.021,2022
"VCT",0.021,2023
"VCT",0.021,2024
"VCT",0.021,2025
"VCT",0.021,2026
"VCT",0.021,2027
"VCT",0.021,2028
"VCT",0.021,2029
"VCT",0.021,2030
"VCT",0.021,2031
"VCT",0.021,2032
"VCT",0.021,2033
"VCT",0.021,2034
"VCT",0.021,2035
"VCT",0.021,2036
"VCT",0.021,2037
"VCT",0.021,2038
"VCT",0.021,2039
"VCT",0.021,2040
"VCT",0.021,2041
"VCT",0.021,2042
"VCT",0.021,2043
"VCT",0.021,2044
"VCT",0.021,2045
"VCT",0.021,2046
"VCT",0.021,2047
"VCT",0.021,2048
"VCT",0.021,2049
"VCT",0.021,2050
"VEN",0.0377363126508711,2021
"VEN",0.0377363126508711,2022
"VEN",0.0377363126508711,2023
"VEN",0.0377363126508711,2024
"VEN",0.0377363126508711,2025
"VEN",0.0377363126508711,2026
"VEN",0.0377363126508711,2027
"VEN",0.0377363126508711,2028
"VEN",0.0377363126508711,2029
"VEN",0.0377363126508711,2030
"VEN",0.0377363126508711,2031
"VEN",0.0377363126508711,2032
"VEN",0.0377363126508711,2033
"VEN",0.0377363126508711,2034
"VEN",0.0377363126508711,2035
"VEN",0.0377363126508711,2036
"VEN",0.0377363126508711,2037
"VEN",0.0377363126508711,2038
"VEN",0.0377363126508711,2039
"VEN",0.0377363126508711,2040
"VEN",0.0377363126508711,2041
"VEN",0.0377363126508711,2042
"VEN",0.0377363126508711,2043
"VEN",0.0377363126508711,2044
"VEN",0.0377363126508711,2045
"VEN",0.0377363126508711,2046
"VEN",0.0377363126508711,2047
"VEN",0.0377363126508711,2048
"VEN",0.0377363126508711,2049
"VEN",0.0377363126508711,2050
"VGB",0.0096,2021
"VGB",0.0096,2022
"VGB",0.0096,2023
"VGB",0.0096,2024
"VGB",0.0096,2025
"VGB",0.0096,2026
"VGB",0.0096,2027
"VGB",0.0096,2028
"VGB",0.0096,2029
"VGB",0.0096,2030
"VGB",0.0096,2031
"VGB",0.0096,2032
"VGB",0.0096,2033
"VGB",0.0096,2034
"VGB",0.0096,2035
"VGB",0.0096,2036
"VGB",0.0096,2037
"VGB",0.0096,2038
"VGB",0.0096,2039
"VGB",0.0096,2040
"VGB",0.0096,2041
"VGB",0.0096,2042
"VGB",0.0096,2043
"VGB",0.0096,2044
"VGB",0.0096,2045
"VGB",0.0096,2046
"VGB",0.0096,2047
