,Nation,iso_code3,Year,consumpinit_scoe_tj_per_mmmgdp_commercial_municipal_heat_energy
2953,Bhutan,BTN,2028,2450.8652712824232
2954,Bhutan,BTN,2029,2301.2251729854984
2955,Bhutan,BTN,2030,2168.8064650231263
2956,Bhutan,BTN,2031,2033.9765161025239
2957,Bhutan,BTN,2032,1914.9295397169062
2958,Bhutan,BTN,2033,1809.047475498763
2959,Bhutan,BTN,2034,1714.2609646724
2960,Bhutan,BTN,2035,1628.912758550302
2961,Bhutan,BTN,2036,1540.2930267203974
2962,Bhutan,BTN,2037,1460.8183409534822
2963,Bhutan,BTN,2038,1389.1425829328805
2964,Bhutan,BTN,2039,1324.1714697017983
2965,Bhutan,BTN,2040,1265.006292506697
2966,Bhutan,BTN,2041,1204.2905073402644
2967,Bhutan,BTN,2042,1149.1360787061853
2968,Bhutan,BTN,2043,1098.81236701901
2969,Bhutan,BTN,2044,1052.7113495451079
2970,Bhutan,BTN,2045,1010.3229339866256
2971,Bhutan,BTN,2046,967.9316381935532
2972,Bhutan,BTN,2047,928.9544160553831
2973,Bhutan,BTN,2048,892.9947934348252
2974,Bhutan,BTN,2049,859.7153980825685
2975,Bhutan,BTN,2050,828.8273425051187
2976,Uruguay,URY,2020,427.74321193474543
2977,Uruguay,URY,2021,418.58589159483233
2978,Uruguay,URY,2022,409.81244131051847
2979,Uruguay,URY,2023,401.39921916373794
2980,Uruguay,URY,2024,393.3244856037456
2981,Uruguay,URY,2025,385.5682158758537
2982,Uruguay,URY,2026,374.83221730124336
2983,Uruguay,URY,2027,364.67790149048597
2984,Uruguay,URY,2028,355.05924145319733
2985,Uruguay,URY,2029,345.93494139899434
2986,Uruguay,URY,2030,337.267844057108
2987,Uruguay,URY,2031,329.18142063988637
2988,Uruguay,URY,2032,321.473682241737
2989,Uruguay,URY,2033,314.1186368859161
2990,Uruguay,URY,2034,307.0926180879718
2991,Uruguay,URY,2035,300.3740304695621
2992,Uruguay,URY,2036,293.9624452952036
2993,Uruguay,URY,2037,287.8188545922403
2994,Uruguay,URY,2038,281.9267996946132
2995,Uruguay,URY,2039,276.2711426276077
2996,Uruguay,URY,2040,270.83793624288484
2997,Uruguay,URY,2041,265.60718663397114
2998,Uruguay,URY,2042,260.5746539389876
2999,Uruguay,URY,2043,255.72928065570366
3000,Uruguay,URY,2044,251.06081672247944
3001,Uruguay,URY,2045,246.55974713846683
3002,Uruguay,URY,2046,242.10642692531985
3003,Uruguay,URY,2047,237.81112287547523
3004,Uruguay,URY,2048,233.665571319719
3005,Uruguay,URY,2049,229.6620749293499
3006,Uruguay,URY,2050,225.79345501661527
3007,Chile,CHL,2020,78.09193948892005
3008,Chile,CHL,2021,76.33072715342749
3009,Chile,CHL,2022,74.647204146905
3010,Chile,CHL,2023,73.03634093542455
3011,Chile,CHL,2024,71.49353295733746
3012,Chile,CHL,2025,70.01455666657654
3013,Chile,CHL,2026,67.69650856297041
3014,Chile,CHL,2027,65.52703376258499
3015,Chile,CHL,2028,63.49229179448589
3016,Chile,CHL,2029,61.58010950845458
3017,Chile,CHL,2030,59.7797373438688
3018,Chile,CHL,2031,58.09685505108596
3019,Chile,CHL,2032,56.50612935130563
3020,Chile,CHL,2033,55.000192085571705
3021,Chile,CHL,2034,53.572440176111904
3022,Chile,CHL,2035,52.216938835099036
3023,Chile,CHL,2036,50.860166404560665
3024,Chile,CHL,2037,49.57211541910351
3025,Chile,CHL,2038,48.34769365911839
3026,Chile,CHL,2039,47.18229988527491
3027,Chile,CHL,2040,46.071766057297324
3028,Chile,CHL,2041,44.95927479861685
3029,Chile,CHL,2042,43.89924327422244
3030,Chile,CHL,2043,42.888046333505706
3031,Chile,CHL,2044,41.9223853193139
3032,Chile,CHL,2045,40.9992521209319
3033,Chile,CHL,2046,40.11913718489989
3034,Chile,CHL,2047,39.27601432181746
3035,Chile,CHL,2048,38.467599317208645
3036,Chile,CHL,2049,37.69179222697748
3037,Chile,CHL,2050,36.94665916310397
3038,Romania,ROU,2020,80.89613474583689
3039,Romania,ROU,2021,78.31899167453108
3040,Romania,ROU,2022,75.90098136004664
3041,Romania,ROU,2023,73.62780609608214
3042,Romania,ROU,2024,71.48683119100485
3043,Romania,ROU,2025,69.46685001140668
3044,Romania,ROU,2026,67.5766059120197
3045,Romania,ROU,2027,65.78650666297429
3046,Romania,ROU,2028,64.08879915472131
3047,Romania,ROU,2029,62.47651046089701
3048,Romania,ROU,2030,60.94335211079627
3049,Romania,ROU,2031,59.64847903639956
3050,Romania,ROU,2032,58.40748591355379
3051,Romania,ROU,2033,57.21707834766351
3052,Romania,ROU,2034,56.074225152916156
3053,Romania,ROU,2035,54.976132580404794
3054,Romania,ROU,2036,53.99693480336916
3055,Romania,ROU,2037,53.052008230897115
3056,Romania,ROU,2038,52.13958460626864
3057,Romania,ROU,2039,51.25801526258614
3058,Romania,ROU,2040,50.40576118082549
3059,Romania,ROU,2041,49.66824578604612
3060,Romania,ROU,2042,48.95200118164064
3061,Romania,ROU,2043,48.256120237931704
3062,Romania,ROU,2044,47.57974668374624
3063,Romania,ROU,2045,46.92207159143541
3064,Romania,ROU,2046,46.315229442308095
3065,Romania,ROU,2047,45.723883435001625
3066,Romania,ROU,2048,45.147447495079334
3067,Romania,ROU,2049,44.58536473445774
3068,Romania,ROU,2050,44.03710565690709
3069,Albania,ALB,2020,191.81057894066373
3070,Albania,ALB,2021,185.24837217284104
3071,Albania,ALB,2022,179.1203233214872
3072,Albania,ALB,2023,173.38472598034141
3073,Albania,ALB,2024,168.00504990741186
3074,Albania,ALB,2025,162.94916217620175
3075,Albania,ALB,2026,158.26016857826124
3076,Albania,ALB,2027,153.83348591854352
3077,Albania,ALB,2028,149.64770188364682
3078,Albania,ALB,2029,145.68367292953184
3079,Albania,ALB,2030,141.9242315477769
3080,Albania,ALB,2031,138.28536173704245
3081,Albania,ALB,2032,134.82842503127617
3082,Albania,ALB,2033,131.54010999340946
3083,Albania,ALB,2034,128.40837287336575
3084,Albania,ALB,2035,125.42229021042316
3085,Albania,ALB,2036,122.39702701644933
3086,Albania,ALB,2037,119.51426894850151
3087,Albania,ALB,2038,116.76417863812877
3088,Albania,ALB,2039,114.13780380397579
3089,Albania,ALB,2040,111.6269799002584
3090,Albania,ALB,2041,109.13429744796306
3091,Albania,ALB,2042,106.75050886513581
3092,Albania,ALB,2043,104.46863107023312
3093,Albania,ALB,2044,102.28226556173216
3094,Albania,ALB,2045,100.18553850037578
3095,Albania,ALB,2046,98.21997930684827
3096,Albania,ALB,2047,96.33006145307097
3097,Albania,ALB,2048,94.5115009694505
3098,Albania,ALB,2049,92.76033139091514
3099,Albania,ALB,2050,91.07287487737854
3100,Azerbaijan,AZE,2020,208.39657855747177
3101,Azerbaijan,AZE,2021,205.73704169938458
3102,Azerbaijan,AZE,2022,203.14453096167864
3103,Azerbaijan,AZE,2023,200.61654406945215
3104,Azerbaijan,AZE,2024,198.15070177285708
3105,Azerbaijan,AZE,2025,195.7447403782002
3106,Azerbaijan,AZE,2026,193.40410023615487
3107,Azerbaijan,AZE,2027,191.11877559755732
3108,Azerbaijan,AZE,2028,188.88682848518144
3109,Azerbaijan,AZE,2029,186.70641040608376
3110,Azerbaijan,AZE,2030,184.57575724572695
3111,Azerbaijan,AZE,2031,184.05678616837088
3112,Azerbaijan,AZE,2032,183.54072528712433
3113,Azerbaijan,AZE,2033,183.0275501914894
3114,Azerbaijan,AZE,2034,182.51723674321138
3115,Azerbaijan,AZE,2035,182.00976107249411
3116,Azerbaijan,AZE,2036,181.11757593492234
3117,Azerbaijan,AZE,2037,180.23409485256926
3118,Azerbaijan,AZE,2038,179.35919107010292
3119,Azerbaijan,AZE,2039,178.492740281517
3120,Azerbaijan,AZE,2040,177.63462057125378
3121,Azerbaijan,AZE,2041,176.19346774852238
3122,Azerbaijan,AZE,2042,174.77551093292365
3123,Azerbaijan,AZE,2043,173.38019457005296
3124,Azerbaijan,AZE,2044,172.00698070601686
3125,Azerbaijan,AZE,2045,170.65534829590806
3126,Azerbaijan,AZE,2046,168.96170014579573
3127,Azerbaijan,AZE,2047,167.30133845647558
3128,Azerbaijan,AZE,2048,165.6732914738201
3129,Azerbaijan,AZE,2049,164.07662490459407
3130,Azerbaijan,AZE,2050,162.51044012854967
3131,Philippines,PHL,2020,49.93638779432438
3132,Philippines,PHL,2021,47.170880497543045
3133,Philippines,PHL,2022,44.6956106047613
3134,Philippines,PHL,2023,42.467165933832234
3135,Philippines,PHL,2024,40.45038095950083
3136,Philippines,PHL,2025,38.616467405070324
3137,Philippines,PHL,2026,36.69802443142717
3138,Philippines,PHL,2027,34.96117423343025
3139,Philippines,PHL,2028,33.381298587288505
3140,Philippines,PHL,2029,31.938036807770622
3141,Philippines,PHL,2030,30.614403505527214
3142,Philippines,PHL,2031,29.227707900461812
3143,Philippines,PHL,2032,27.961190961414246
3144,Philippines,PHL,2033,26.799878543244752
3145,Philippines,PHL,2034,25.731184985137965
3146,Philippines,PHL,2035,24.744455147094435
3147,Philippines,PHL,2036,23.64142430123352
3148,Philippines,PHL,2037,22.632536231753434
3149,Philippines,PHL,2038,21.706231711027765
3150,Philippines,PHL,2039,20.85276948964372
3151,Philippines,PHL,2040,20.063882414138163
3152,Philippines,PHL,2041,19.197084989393076
3153,Philippines,PHL,2042,18.40208052897865
3154,Philippines,PHL,2043,17.670304286271598
3155,Philippines,PHL,2044,16.99450175297193
3156,Philippines,PHL,2045,16.368487337500845
3157,Philippines,PHL,2046,15.690211648078765
3158,Philippines,PHL,2047,15.065911943438596
3159,Philippines,PHL,2048,14.48939180298977
3160,Philippines,PHL,2049,13.955368311471322
3161,Philippines,PHL,2050,13.45930970129351
3162,Angola,AGO,2020,140.13885144660185
3163,Angola,AGO,2021,136.4051563806064
3164,Angola,AGO,2022,132.86525059802534
3165,Angola,AGO,2023,129.50442841805022
3166,Angola,AGO,2024,126.30943537041487
3167,Angola,AGO,2025,123.26829349201131
3168,Angola,AGO,2026,121.95333457495306
3169,Angola,AGO,2027,120.66613407517991
3170,Angola,AGO,2028,119.40582221436976
3171,Angola,AGO,2029,118.17156517660158
3172,Angola,AGO,2030,116.96256326871597
3173,Angola,AGO,2031,116.60530683129932
3174,Angola,AGO,2032,116.25022619269302
3175,Angola,AGO,2033,115.89730153634092
3176,Angola,AGO,2034,115.54651328560314
3177,Angola,AGO,2035,115.19784210013637
3178,Angola,AGO,2036,114.21201065180934
3179,Angola,AGO,2037,113.2429089834045
3180,Angola,AGO,2038,112.29011481585268
3181,Angola,AGO,2039,111.35321996326053
3182,Angola,AGO,2040,110.4318297498421
3183,Angola,AGO,2041,108.33682233007472
3184,Angola,AGO,2042,106.3198239648454
3185,Angola,AGO,2043,104.37655720908288
3186,Angola,AGO,2044,102.50305172946567
3187,Angola,AGO,2045,100.69561722794168
3188,Angola,AGO,2046,97.69227037535211
3189,Angola,AGO,2047,94.8628903969148
3190,Angola,AGO,2048,92.19278737093913
3191,Angola,AGO,2049,89.66888000489593
3192,Angola,AGO,2050,87.27948131042442
3193,Chad,TCD,2020,1116.5221482061386
3194,Chad,TCD,2021,1072.1123923466375
3195,Chad,TCD,2022,1031.1002972949648
3196,Chad,TCD,2023,993.1103115573341
3197,Chad,TCD,2024,957.820264336124
3198,Chad,TCD,2025,924.9522066100449
3199,Chad,TCD,2026,868.5410445343996
3200,Chad,TCD,2027,818.6151850658541
3201,Chad,TCD,2028,774.1170474516498
3202,Chad,TCD,2029,734.2071468605615
3203,Chad,TCD,2030,698.2106306335174
3204,Chad,TCD,2031,653.596777983625
3205,Chad,TCD,2032,614.3419189938995
3206,Chad,TCD,2033,579.5351809930619
3207,Chad,TCD,2034,548.4610518398423
3208,Chad,TCD,2035,520.5496700820061
3209,Chad,TCD,2036,485.734508427616
3210,Chad,TCD,2037,455.2843890364589
3211,Chad,TCD,2038,428.4268205310335
3212,Chad,TCD,2039,404.5614371061234
3213,Chad,TCD,2040,383.2145871471293
3214,Chad,TCD,2041,357.5336431251616
3215,Chad,TCD,2042,335.07851516419987
3216,Chad,TCD,2043,315.2773223198045
3217,Chad,TCD,2044,297.68582041694606
3218,Chad,TCD,2045,281.9536752136581
3219,Chad,TCD,2046,263.27961599121096
3220,Chad,TCD,2047,246.92550564838106
3221,Chad,TCD,2048,232.484304228318
3222,Chad,TCD,2049,219.63893190824982
3223,Chad,TCD,2050,208.1387176005563
3224,Ireland,IRL,2020,84.99721567391533
3225,Ireland,IRL,2021,82.339408098368
3226,Ireland,IRL,2022,79.84277647935498
3227,Ireland,IRL,2023,77.493091121903
3228,Ireland,IRL,2024,75.27774950244456
3229,Ireland,IRL,2025,73.18555014841817
3230,Ireland,IRL,2026,71.58708441918846
3231,Ireland,IRL,2027,70.05695127834773
3232,Ireland,IRL,2028,68.5908607120696
3233,Ireland,IRL,2029,67.18487445604157
3234,Ireland,IRL,2030,65.83537066851788
3235,Ireland,IRL,2031,64.46564557548415
3236,Ireland,IRL,2032,63.1517539518987
3237,Ireland,IRL,2033,61.8903501162192
3238,Ireland,IRL,2034,60.678350461030725
3239,Ireland,IRL,2035,59.512908284905976
3240,Ireland,IRL,2036,58.372590721972
3241,Ireland,IRL,2037,57.2751504875283
3242,Ireland,IRL,2038,56.2182138495619
3243,Ireland,IRL,2039,55.199579117518134
3244,Ireland,IRL,2040,54.21720133333363
3245,Ireland,IRL,2041,53.28223079382354
3246,Ireland,IRL,2042,52.3789605438965
3247,Ireland,IRL,2043,51.50580525567276
3248,Ireland,IRL,2044,50.661283577416995
3249,Ireland,IRL,2045,49.84400974676088
3250,Ireland,IRL,2046,49.02041253147221
3251,Ireland,IRL,2047,48.22359030769002
3252,Ireland,IRL,2048,47.45225828461577
3253,Ireland,IRL,2049,46.70521257781746
3254,Ireland,IRL,2050,45.981323939351306
3255,Haiti,HTI,2020,1473.5684125184232
3256,Haiti,HTI,2021,1463.762192637183
3257,Haiti,HTI,2022,1454.0856257057226
3258,Haiti,HTI,2023,1444.5361573007135
3259,Haiti,HTI,2024,1435.111299664038
3260,Haiti,HTI,2025,1425.8086295421015
3261,Haiti,HTI,2026,1342.6540363543077
3262,Haiti,HTI,2027,1268.6642607897265
3263,Haiti,HTI,2028,1202.4032972836708
3264,Haiti,HTI,2029,1142.7202532068732
3265,Haiti,HTI,2030,1088.681935062904
3266,Haiti,HTI,2031,1025.4031417235453
3267,Haiti,HTI,2032,969.0763313602714
3268,Haiti,HTI,2033,918.615512891887
3269,Haiti,HTI,2034,873.1496947546374
3270,Haiti,HTI,2035,831.9721883030479
3271,Haiti,HTI,2036,783.3580881934467
3272,Haiti,HTI,2037,740.1116181743084
3273,Haiti,HTI,2038,701.3903038672566
3274,Haiti,HTI,2039,666.5192124235052
3275,Haiti,HTI,2040,634.9512766965215
3276,Haiti,HTI,2041,598.8741296077396
3277,Haiti,HTI,2042,566.6762832935016
3278,Haiti,HTI,2043,537.7639617587807
3279,Haiti,HTI,2044,511.6586863285373
3280,Haiti,HTI,2045,487.970586230242
3281,Haiti,HTI,2046,461.6266560824298
3282,Haiti,HTI,2047,437.98147401009544
3283,Haiti,HTI,2048,416.6405453119515
3284,Haiti,HTI,2049,397.28269096425925
3285,Haiti,HTI,2050,379.6437719394442
3286,Belgium,BEL,2020,4.68120496312862
3287,Belgium,BEL,2021,4.612238411620541
3288,Belgium,BEL,2022,4.5452744763179025
3289,Belgium,BEL,2023,4.480227179065407
3290,Belgium,BEL,2024,4.417015393990873
3291,Belgium,BEL,2025,4.355562509961933
3292,Belgium,BEL,2026,4.27788769915366
3293,Belgium,BEL,2027,4.2029347711581275
3294,Belgium,BEL,2028,4.130563119113781
3295,Belgium,BEL,2029,4.060641656834174
3296,Belgium,BEL,2030,3.9930480263999564
3297,Belgium,BEL,2031,3.9172858730924593
3298,Belgium,BEL,2032,3.8443451361795704
3299,Belgium,BEL,2033,3.7740710904706622
3300,Belgium,BEL,2034,3.706320121092217
3301,Belgium,BEL,2035,3.640958743829289
3302,Belgium,BEL,2036,3.5722924243603122
3303,Belgium,BEL,2037,3.5061681749652447
3304,Belgium,BEL,2038,3.442447397602174
3305,Belgium,BEL,2039,3.381001389859097
3306,Belgium,BEL,2040,3.321710477280617
3307,Belgium,BEL,2041,3.263035205828004
3308,Belgium,BEL,2042,3.206396854263204
3309,Belgium,BEL,2043,3.1516911643366754
3310,Belgium,BEL,2044,3.098820873616264
3311,Belgium,BEL,2045,3.0476951383865587
3312,Belgium,BEL,2046,2.997868129358531
3313,Belgium,BEL,2047,2.949644163479525
3314,Belgium,BEL,2048,2.9029471053973888
3315,Belgium,BEL,2049,2.8577055659443285
3316,Belgium,BEL,2050,2.813852537973163
3317,Poland,POL,2020,47.94042896174285
3318,Poland,POL,2021,46.504013419856655
3319,Poland,POL,2022,45.1511710438831
3320,Poland,POL,2023,43.87481436525824
3321,Poland,POL,2024,42.668635292505776
3322,Poland,POL,2025,41.52700084686082
3323,Poland,POL,2026,40.666839000994045
3324,Poland,POL,2027,39.84158764944124
3325,Poland,POL,2028,39.049163749455865
3326,Poland,POL,2029,38.2876467480672
3327,Poland,POL,2030,37.55526304118478
3328,Poland,POL,2031,36.873225789353405
3329,Poland,POL,2032,36.215519481878516
3330,Poland,POL,2033,35.580864964632354
3331,Poland,POL,2034,34.96807120474763
3332,Poland,POL,2035,34.376027830725356
3333,Poland,POL,2036,33.85364737194575
3334,Poland,POL,2037,33.34690552576136
3335,Poland,POL,2038,32.85511038446115
3336,Poland,POL,2039,32.377610263728435
3337,Poland,POL,2040,31.91379082157709
3338,Poland,POL,2041,31.537704628953655
3339,Poland,POL,2042,31.17037912775186
3340,Poland,POL,2043,30.81151173007059
3341,Poland,POL,2044,30.4608136242888
3342,Poland,POL,2045,30.118008999877354
3343,Poland,POL,2046,29.838443682286613
3344,Poland,POL,2047,29.56402066756408
3345,Poland,POL,2048,29.294599368006505
3346,Poland,POL,2049,29.030044274415733
3347,Poland,POL,2050,28.770224728835018
3348,El Salvador,SLV,2020,476.9376361356308
3349,El Salvador,SLV,2021,468.07717099816995
3350,El Salvador,SLV,2022,459.5399176733796
3351,El Salvador,SLV,2023,451.3085077751081
3352,El Salvador,SLV,2024,443.3667954487897
3353,El Salvador,SLV,2025,435.6997516666041
3354,El Salvador,SLV,2026,426.52219883328445
3355,El Salvador,SLV,2027,417.72330085673724
3356,El Salvador,SLV,2028,409.2800971305678
3357,El Salvador,SLV,2029,401.1714466289948
3358,El Salvador,SLV,2030,393.37785116103083
3359,El Salvador,SLV,2031,385.0101636126692
3360,El Salvador,SLV,2032,376.9910459333442
3361,El Salvador,SLV,2033,369.29916213411826
3362,El Salvador,SLV,2034,361.91488271142094
3363,El Salvador,SLV,2035,354.82011738239925
3364,El Salvador,SLV,2036,346.81114277270007
3365,El Salvador,SLV,2037,339.15574330741185
3366,El Salvador,SLV,2038,331.83101054258634
3367,El Salvador,SLV,2039,324.81597320813154
3368,El Salvador,SLV,2040,318.09139668390077
3369,El Salvador,SLV,2041,310.8320505256792
3370,El Salvador,SLV,2042,303.8966508025237
3371,El Salvador,SLV,2043,297.2639867389348
3372,El Salvador,SLV,2044,290.9146597419246
3373,El Salvador,SLV,2045,284.83089391427745
3374,El Salvador,SLV,2046,278.5102093732415
3375,El Salvador,SLV,2047,272.46395956671216
3376,El Salvador,SLV,2048,266.67465094386455
3377,El Salvador,SLV,2049,261.12624582988605
3378,El Salvador,SLV,2050,255.80401405886104
3379,Tonga,TON,2020,32714.087409434607
3380,Tonga,TON,2021,32230.28029857479
3381,Tonga,TON,2022,31760.57464347901
3382,Tonga,TON,2023,31304.36278026079
3383,Tonga,TON,2024,30861.071464788554
3384,Tonga,TON,2025,30430.159469676844
3385,Tonga,TON,2026,29901.513975320744
3386,Tonga,TON,2027,29390.922540804982
3387,Tonga,TON,2028,28897.475832672844
3388,Tonga,TON,2029,28420.3245766373
3389,Tonga,TON,2030,27958.674679679356
3390,Tonga,TON,2031,27477.82761974853
3391,Tonga,TON,2032,27013.240600838162
3392,Tonga,TON,2033,26564.102575934303
3393,Tonga,TON,2034,26129.6555556345
3394,Tonga,TON,2035,25709.19033926639
3395,Tonga,TON,2036,25250.388955742765
3396,Tonga,TON,2037,24807.675830863755
3397,Tonga,TON,2038,24380.219323136313
3398,Tonga,TON,2039,23967.24413958399
3399,Tonga,TON,2040,23568.02664281818
3400,Tonga,TON,2041,23100.110622780645
3401,Tonga,TON,2042,22650.41276916819
3402,Tonga,TON,2043,22217.889421220723
3403,Tonga,TON,2044,21801.57514178781
3404,Tonga,TON,2045,21400.575523436153
3405,Tonga,TON,2046,20927.149137102773
3406,Tonga,TON,2047,20474.215804048014
3407,Tonga,TON,2048,20040.473098950686
3408,Tonga,TON,2049,19624.726673513363
3409,Tonga,TON,2050,19225.879273827875
3410,Timor-Leste,TLS,2020,10548.775752947642
3411,Timor-Leste,TLS,2021,10301.569188085543
3412,Timor-Leste,TLS,2022,10065.68370247533
3413,Timor-Leste,TLS,2023,9840.359014333682
3414,Timor-Leste,TLS,2024,9624.901428259978
3415,Timor-Leste,TLS,2025,9418.676701782146
3416,Timor-Leste,TLS,2026,8740.582594640762
3417,Timor-Leste,TLS,2027,8153.569413637366
3418,Timor-Leste,TLS,2028,7640.441182831209
3419,Timor-Leste,TLS,2029,7188.074407438018
3420,Timor-Leste,TLS,2030,6786.279868661828
3421,Timor-Leste,TLS,2031,6348.010951141479
3422,Timor-Leste,TLS,2032,5962.9161901668895
3423,Timor-Leste,TLS,2033,5621.871821766179
3424,Timor-Leste,TLS,2034,5317.728465082544
3425,Timor-Leste,TLS,2035,5044.804461920372
3426,Timor-Leste,TLS,2036,4728.679231865944
3427,Timor-Leste,TLS,2037,4449.83677432262
3428,Timor-Leste,TLS,2038,4202.048846725017
3429,Timor-Leste,TLS,2039,3980.4013032402677
3430,Timor-Leste,TLS,2040,3780.964883304391
3431,Timor-Leste,TLS,2041,3552.7172782928583
3432,Timor-Leste,TLS,2042,3350.458302891418
3433,Timor-Leste,TLS,2043,3169.9883830613376
3434,Timor-Leste,TLS,2044,3007.9665255588297
3435,Timor-Leste,TLS,2045,2861.7015717950812
3436,Timor-Leste,TLS,2046,2700.55353582193
3437,Timor-Leste,TLS,2047,2556.5870952753385
3438,Timor-Leste,TLS,2048,2427.193472761908
3439,Timor-Leste,TLS,2049,2310.2665886999225
3440,Timor-Leste,TLS,2050,2204.087542239074
3441,"Egypt, Arab Rep.",EGY,2020,30.80482703047109
3442,"Egypt, Arab Rep.",EGY,2021,29.250852434054018
3443,"Egypt, Arab Rep.",EGY,2022,27.846131637215425
3444,"Egypt, Arab Rep.",EGY,2023,26.570147008655844
3445,"Egypt, Arab Rep.",EGY,2024,25.40597683461334
3446,"Egypt, Arab Rep.",EGY,2025,24.33954061127186
3447,"Egypt, Arab Rep.",EGY,2026,23.111939838489672
3448,"Egypt, Arab Rep.",EGY,2027,22.002225037760294
3449,"Egypt, Arab Rep.",EGY,2028,20.994193376131072
3450,"Egypt, Arab Rep.",EGY,2029,20.074481270786848
3451,"Egypt, Arab Rep.",EGY,2030,19.23196858180697
3452,"Egypt, Arab Rep.",EGY,2031,18.311334896314158
3453,"Egypt, Arab Rep.",EGY,2032,17.474816043399507
3454,"Egypt, Arab Rep.",EGY,2033,16.711387762456646
3455,"Egypt, Arab Rep.",EGY,2034,16.011871635532408
3456,"Egypt, Arab Rep.",EGY,2035,15.368564286157687
3457,"Egypt, Arab Rep.",EGY,2036,14.6789462725573
3458,"Egypt, Arab Rep.",EGY,2037,14.048559496441282
3459,"Egypt, Arab Rep.",EGY,2038,13.470087129168357
3460,"Egypt, Arab Rep.",EGY,2039,12.937369810878193
3461,"Egypt, Arab Rep.",EGY,2040,12.445185479001017
3462,"Egypt, Arab Rep.",EGY,2041,11.938389505312696
3463,"Egypt, Arab Rep.",EGY,2042,11.47125420592118
3464,"Egypt, Arab Rep.",EGY,2043,11.039299262278073
3465,"Egypt, Arab Rep.",EGY,2044,10.638694700030987
3466,"Egypt, Arab Rep.",EGY,2045,10.2661470196869
3467,"Egypt, Arab Rep.",EGY,2046,9.89015661556874
3468,"Egypt, Arab Rep.",EGY,2047,9.540733954068285
3469,"Egypt, Arab Rep.",EGY,2048,9.21515918574123
3470,"Egypt, Arab Rep.",EGY,2049,8.911071466472475
3471,"Egypt, Arab Rep.",EGY,2050,8.626411616221679
3472,French Polynesia,PYF,2020,2306.5229108037356
3473,French Polynesia,PYF,2021,2203.4601882067623
3474,French Polynesia,PYF,2022,2109.2138568115492
3475,French Polynesia,PYF,2023,2022.6990358644116
3476,French Polynesia,PYF,2024,1943.0018279669473
3477,French Polynesia,PYF,2025,1869.3469110652916
3478,French Polynesia,PYF,2026,1873.4104895710884
3479,French Polynesia,PYF,2027,1877.4917733444818
3480,French Polynesia,PYF,2028,1881.590878352559
3481,French Polynesia,PYF,2029,1885.7079215773817
3482,French Polynesia,PYF,2030,1889.843021027115
3483,French Polynesia,PYF,2031,1889.4281669102836
3484,French Polynesia,PYF,2032,1889.0134948891762
3485,French Polynesia,PYF,2033,1888.5990048439257
3486,French Polynesia,PYF,2034,1888.1846966547705
3487,French Polynesia,PYF,2035,1887.7705702020535
3488,French Polynesia,PYF,2036,1881.0958682564153
3489,French Polynesia,PYF,2037,1874.4682002860714
3490,French Polynesia,PYF,2038,1867.8870708918294
3491,French Polynesia,PYF,2039,1861.3519916074067
3492,French Polynesia,PYF,2040,1854.8624807785739
3493,French Polynesia,PYF,2041,1843.6642186156719
3494,French Polynesia,PYF,2042,1832.6003583750473
3495,French Polynesia,PYF,2043,1821.668494845768
3496,French Polynesia,PYF,2044,1810.8662798670296
3497,French Polynesia,PYF,2045,1800.1914206466354
3498,French Polynesia,PYF,2046,1786.7381018910635
3499,French Polynesia,PYF,2047,1773.484372152686
3500,French Polynesia,PYF,2048,1760.4258225800086
3501,French Polynesia,PYF,2049,1747.5581732257008
3502,French Polynesia,PYF,2050,1734.8772683697246
3503,Vanuatu,VUT,2020,15081.29193827405
3504,Vanuatu,VUT,2021,14704.01199656927
3505,Vanuatu,VUT,2022,14345.147747532339
3506,Vanuatu,VUT,2023,14003.382961723673
3507,Vanuatu,VUT,2024,13677.523924458643
3508,Vanuatu,VUT,2025,13366.485505363755
3509,Vanuatu,VUT,2026,12774.424031587088
3510,Vanuatu,VUT,2027,12232.587955805562
3511,Vanuatu,VUT,2028,11734.846292516904
3512,Vanuatu,VUT,2029,11276.026914948448
3513,Vanuatu,VUT,2030,10851.73615689902
3514,Vanuatu,VUT,2031,10357.048982044898
3515,Vanuatu,VUT,2032,9905.497056742117
3516,Vanuatu,VUT,2033,9491.674184994463
3517,Vanuatu,VUT,2034,9111.041362662503
3518,Vanuatu,VUT,2035,8759.759601906904
3519,Vanuatu,VUT,2036,8344.040794518029
3520,Vanuatu,VUT,2037,7965.992421107122
3521,Vanuatu,VUT,2038,7620.716143896319
3522,Vanuatu,VUT,2039,7304.127594620166
3523,Vanuatu,VUT,2040,7012.794043963127
3524,Vanuatu,VUT,2041,6675.90869580477
3525,Vanuatu,VUT,2042,6369.906800311147
3526,Vanuatu,VUT,2043,6090.727694603
3527,Vanuatu,VUT,2044,5834.992705624774
3528,Vanuatu,VUT,2045,5599.867743947865
3529,Vanuatu,VUT,2046,5333.5030142543055
3530,Vanuatu,VUT,2047,5091.327632508861
3531,Vanuatu,VUT,2048,4870.189660512741
3532,Vanuatu,VUT,2049,4667.4619734197695
3533,Vanuatu,VUT,2050,4480.937394833371
3534,North Macedonia,MKD,2020,1031.4224426063945
3535,North Macedonia,MKD,2021,996.0966534666591
3536,North Macedonia,MKD,2022,963.1105192543141
3537,North Macedonia,MKD,2023,932.2390546551477
3538,North Macedonia,MKD,2024,903.2852250674384
