,Nation,iso_code3,Year,occrateinit_gnrl_occupancy
622,Bangladesh,BGD,2043,4.6490909090909085
623,Bangladesh,BGD,2044,4.6490909090909085
624,Bangladesh,BGD,2045,4.6490909090909085
625,Bangladesh,BGD,2046,4.6490909090909085
626,Bangladesh,BGD,2047,4.6490909090909085
627,Bangladesh,BGD,2048,4.6490909090909085
628,Bangladesh,BGD,2049,4.6490909090909085
629,Bangladesh,BGD,2050,4.6490909090909085
630,Bulgaria,BGR,2021,2.6133333333333333
631,Bulgaria,BGR,2022,2.6133333333333333
632,Bulgaria,BGR,2023,2.6133333333333333
633,Bulgaria,BGR,2024,2.6133333333333333
634,Bulgaria,BGR,2025,2.6133333333333333
635,Bulgaria,BGR,2026,2.6133333333333333
636,Bulgaria,BGR,2027,2.6133333333333333
637,Bulgaria,BGR,2028,2.6133333333333333
638,Bulgaria,BGR,2029,2.6133333333333333
639,Bulgaria,BGR,2030,2.6133333333333333
640,Bulgaria,BGR,2031,2.6133333333333333
641,Bulgaria,BGR,2032,2.6133333333333333
642,Bulgaria,BGR,2033,2.6133333333333333
643,Bulgaria,BGR,2034,2.6133333333333333
644,Bulgaria,BGR,2035,2.6133333333333333
645,Bulgaria,BGR,2036,2.6133333333333333
646,Bulgaria,BGR,2037,2.6133333333333333
647,Bulgaria,BGR,2038,2.6133333333333333
648,Bulgaria,BGR,2039,2.6133333333333333
649,Bulgaria,BGR,2040,2.6133333333333333
650,Bulgaria,BGR,2041,2.6133333333333333
651,Bulgaria,BGR,2042,2.6133333333333333
652,Bulgaria,BGR,2043,2.6133333333333333
653,Bulgaria,BGR,2044,2.6133333333333333
654,Bulgaria,BGR,2045,2.6133333333333333
655,Bulgaria,BGR,2046,2.6133333333333333
656,Bulgaria,BGR,2047,2.6133333333333333
657,Bulgaria,BGR,2048,2.6133333333333333
658,Bulgaria,BGR,2049,2.6133333333333333
659,Bulgaria,BGR,2050,2.6133333333333333
660,Bahrain,BHR,2021,4.181218872870249
661,Bahrain,BHR,2022,4.181218872870249
662,Bahrain,BHR,2023,4.181218872870249
663,Bahrain,BHR,2024,4.181218872870249
664,Bahrain,BHR,2025,4.181218872870249
665,Bahrain,BHR,2026,4.181218872870249
666,Bahrain,BHR,2027,4.181218872870249
667,Bahrain,BHR,2028,4.181218872870249
668,Bahrain,BHR,2029,4.181218872870249
669,Bahrain,BHR,2030,4.181218872870249
670,Bahrain,BHR,2031,4.181218872870249
671,Bahrain,BHR,2032,4.181218872870249
672,Bahrain,BHR,2033,4.181218872870249
673,Bahrain,BHR,2034,4.181218872870249
674,Bahrain,BHR,2035,4.181218872870249
675,Bahrain,BHR,2036,4.181218872870249
676,Bahrain,BHR,2037,4.181218872870249
677,Bahrain,BHR,2038,4.181218872870249
678,Bahrain,BHR,2039,4.181218872870249
679,Bahrain,BHR,2040,4.181218872870249
680,Bahrain,BHR,2041,4.181218872870249
681,Bahrain,BHR,2042,4.181218872870249
682,Bahrain,BHR,2043,4.181218872870249
683,Bahrain,BHR,2044,4.181218872870249
684,Bahrain,BHR,2045,4.181218872870249
685,Bahrain,BHR,2046,4.181218872870249
686,Bahrain,BHR,2047,4.181218872870249
687,Bahrain,BHR,2048,4.181218872870249
688,Bahrain,BHR,2049,4.181218872870249
689,Bahrain,BHR,2050,4.181218872870249
690,"Bahamas, The",BHS,2021,4.181218872870249
691,"Bahamas, The",BHS,2022,4.181218872870249
692,"Bahamas, The",BHS,2023,4.181218872870249
693,"Bahamas, The",BHS,2024,4.181218872870249
694,"Bahamas, The",BHS,2025,4.181218872870249
695,"Bahamas, The",BHS,2026,4.181218872870249
696,"Bahamas, The",BHS,2027,4.181218872870249
697,"Bahamas, The",BHS,2028,4.181218872870249
698,"Bahamas, The",BHS,2029,4.181218872870249
699,"Bahamas, The",BHS,2030,4.181218872870249
700,"Bahamas, The",BHS,2031,4.181218872870249
701,"Bahamas, The",BHS,2032,4.181218872870249
702,"Bahamas, The",BHS,2033,4.181218872870249
703,"Bahamas, The",BHS,2034,4.181218872870249
704,"Bahamas, The",BHS,2035,4.181218872870249
705,"Bahamas, The",BHS,2036,4.181218872870249
706,"Bahamas, The",BHS,2037,4.181218872870249
707,"Bahamas, The",BHS,2038,4.181218872870249
708,"Bahamas, The",BHS,2039,4.181218872870249
709,"Bahamas, The",BHS,2040,4.181218872870249
710,"Bahamas, The",BHS,2041,4.181218872870249
711,"Bahamas, The",BHS,2042,4.181218872870249
712,"Bahamas, The",BHS,2043,4.181218872870249
713,"Bahamas, The",BHS,2044,4.181218872870249
714,"Bahamas, The",BHS,2045,4.181218872870249
715,"Bahamas, The",BHS,2046,4.181218872870249
716,"Bahamas, The",BHS,2047,4.181218872870249
717,"Bahamas, The",BHS,2048,4.181218872870249
718,"Bahamas, The",BHS,2049,4.181218872870249
719,"Bahamas, The",BHS,2050,4.181218872870249
720,Bosnia and Herzegovina,BIH,2021,3.3366666666666664
721,Bosnia and Herzegovina,BIH,2022,3.3366666666666664
722,Bosnia and Herzegovina,BIH,2023,3.3366666666666664
723,Bosnia and Herzegovina,BIH,2024,3.3366666666666664
724,Bosnia and Herzegovina,BIH,2025,3.3366666666666664
725,Bosnia and Herzegovina,BIH,2026,3.3366666666666664
726,Bosnia and Herzegovina,BIH,2027,3.3366666666666664
727,Bosnia and Herzegovina,BIH,2028,3.3366666666666664
728,Bosnia and Herzegovina,BIH,2029,3.3366666666666664
729,Bosnia and Herzegovina,BIH,2030,3.3366666666666664
730,Bosnia and Herzegovina,BIH,2031,3.3366666666666664
731,Bosnia and Herzegovina,BIH,2032,3.3366666666666664
732,Bosnia and Herzegovina,BIH,2033,3.3366666666666664
733,Bosnia and Herzegovina,BIH,2034,3.3366666666666664
734,Bosnia and Herzegovina,BIH,2035,3.3366666666666664
735,Bosnia and Herzegovina,BIH,2036,3.3366666666666664
736,Bosnia and Herzegovina,BIH,2037,3.3366666666666664
737,Bosnia and Herzegovina,BIH,2038,3.3366666666666664
738,Bosnia and Herzegovina,BIH,2039,3.3366666666666664
739,Bosnia and Herzegovina,BIH,2040,3.3366666666666664
740,Bosnia and Herzegovina,BIH,2041,3.3366666666666664
741,Bosnia and Herzegovina,BIH,2042,3.3366666666666664
742,Bosnia and Herzegovina,BIH,2043,3.3366666666666664
743,Bosnia and Herzegovina,BIH,2044,3.3366666666666664
744,Bosnia and Herzegovina,BIH,2045,3.3366666666666664
745,Bosnia and Herzegovina,BIH,2046,3.3366666666666664
746,Bosnia and Herzegovina,BIH,2047,3.3366666666666664
747,Bosnia and Herzegovina,BIH,2048,3.3366666666666664
748,Bosnia and Herzegovina,BIH,2049,3.3366666666666664
749,Bosnia and Herzegovina,BIH,2050,3.3366666666666664
750,Belarus,BLR,2021,2.4233333333333333
751,Belarus,BLR,2022,2.4233333333333333
752,Belarus,BLR,2023,2.4233333333333333
753,Belarus,BLR,2024,2.4233333333333333
754,Belarus,BLR,2025,2.4233333333333333
755,Belarus,BLR,2026,2.4233333333333333
756,Belarus,BLR,2027,2.4233333333333333
757,Belarus,BLR,2028,2.4233333333333333
758,Belarus,BLR,2029,2.4233333333333333
759,Belarus,BLR,2030,2.4233333333333333
760,Belarus,BLR,2031,2.4233333333333333
761,Belarus,BLR,2032,2.4233333333333333
762,Belarus,BLR,2033,2.4233333333333333
763,Belarus,BLR,2034,2.4233333333333333
764,Belarus,BLR,2035,2.4233333333333333
765,Belarus,BLR,2036,2.4233333333333333
766,Belarus,BLR,2037,2.4233333333333333
767,Belarus,BLR,2038,2.4233333333333333
768,Belarus,BLR,2039,2.4233333333333333
769,Belarus,BLR,2040,2.4233333333333333
770,Belarus,BLR,2041,2.4233333333333333
771,Belarus,BLR,2042,2.4233333333333333
772,Belarus,BLR,2043,2.4233333333333333
773,Belarus,BLR,2044,2.4233333333333333
774,Belarus,BLR,2045,2.4233333333333333
775,Belarus,BLR,2046,2.4233333333333333
776,Belarus,BLR,2047,2.4233333333333333
777,Belarus,BLR,2048,2.4233333333333333
778,Belarus,BLR,2049,2.4233333333333333
779,Belarus,BLR,2050,2.4233333333333333
780,Belize,BLZ,2021,3.94
781,Belize,BLZ,2022,3.94
782,Belize,BLZ,2023,3.94
783,Belize,BLZ,2024,3.94
784,Belize,BLZ,2025,3.94
785,Belize,BLZ,2026,3.94
786,Belize,BLZ,2027,3.94
787,Belize,BLZ,2028,3.94
788,Belize,BLZ,2029,3.94
789,Belize,BLZ,2030,3.94
790,Belize,BLZ,2031,3.94
791,Belize,BLZ,2032,3.94
792,Belize,BLZ,2033,3.94
793,Belize,BLZ,2034,3.94
794,Belize,BLZ,2035,3.94
795,Belize,BLZ,2036,3.94
796,Belize,BLZ,2037,3.94
797,Belize,BLZ,2038,3.94
798,Belize,BLZ,2039,3.94
799,Belize,BLZ,2040,3.94
800,Belize,BLZ,2041,3.94
801,Belize,BLZ,2042,3.94
802,Belize,BLZ,2043,3.94
803,Belize,BLZ,2044,3.94
804,Belize,BLZ,2045,3.94
805,Belize,BLZ,2046,3.94
806,Belize,BLZ,2047,3.94
807,Belize,BLZ,2048,3.94
808,Belize,BLZ,2049,3.94
809,Belize,BLZ,2050,3.94
810,Bermuda,BMU,2021,2.3733333333333335
811,Bermuda,BMU,2022,2.3733333333333335
812,Bermuda,BMU,2023,2.3733333333333335
813,Bermuda,BMU,2024,2.3733333333333335
814,Bermuda,BMU,2025,2.3733333333333335
815,Bermuda,BMU,2026,2.3733333333333335
816,Bermuda,BMU,2027,2.3733333333333335
817,Bermuda,BMU,2028,2.3733333333333335
818,Bermuda,BMU,2029,2.3733333333333335
819,Bermuda,BMU,2030,2.3733333333333335
820,Bermuda,BMU,2031,2.3733333333333335
821,Bermuda,BMU,2032,2.3733333333333335
822,Bermuda,BMU,2033,2.3733333333333335
823,Bermuda,BMU,2034,2.3733333333333335
824,Bermuda,BMU,2035,2.3733333333333335
825,Bermuda,BMU,2036,2.3733333333333335
826,Bermuda,BMU,2037,2.3733333333333335
827,Bermuda,BMU,2038,2.3733333333333335
828,Bermuda,BMU,2039,2.3733333333333335
829,Bermuda,BMU,2040,2.3733333333333335
830,Bermuda,BMU,2041,2.3733333333333335
831,Bermuda,BMU,2042,2.3733333333333335
832,Bermuda,BMU,2043,2.3733333333333335
833,Bermuda,BMU,2044,2.3733333333333335
834,Bermuda,BMU,2045,2.3733333333333335
835,Bermuda,BMU,2046,2.3733333333333335
836,Bermuda,BMU,2047,2.3733333333333335
837,Bermuda,BMU,2048,2.3733333333333335
838,Bermuda,BMU,2049,2.3733333333333335
839,Bermuda,BMU,2050,2.3733333333333335
840,Bolivia,BOL,2021,4.181218872870249
841,Bolivia,BOL,2022,4.181218872870249
842,Bolivia,BOL,2023,4.181218872870249
843,Bolivia,BOL,2024,4.181218872870249
844,Bolivia,BOL,2025,4.181218872870249
845,Bolivia,BOL,2026,4.181218872870249
846,Bolivia,BOL,2027,4.181218872870249
847,Bolivia,BOL,2028,4.181218872870249
848,Bolivia,BOL,2029,4.181218872870249
849,Bolivia,BOL,2030,4.181218872870249
850,Bolivia,BOL,2031,4.181218872870249
851,Bolivia,BOL,2032,4.181218872870249
852,Bolivia,BOL,2033,4.181218872870249
853,Bolivia,BOL,2034,4.181218872870249
854,Bolivia,BOL,2035,4.181218872870249
855,Bolivia,BOL,2036,4.181218872870249
856,Bolivia,BOL,2037,4.181218872870249
857,Bolivia,BOL,2038,4.181218872870249
858,Bolivia,BOL,2039,4.181218872870249
859,Bolivia,BOL,2040,4.181218872870249
860,Bolivia,BOL,2041,4.181218872870249
861,Bolivia,BOL,2042,4.181218872870249
862,Bolivia,BOL,2043,4.181218872870249
863,Bolivia,BOL,2044,4.181218872870249
864,Bolivia,BOL,2045,4.181218872870249
865,Bolivia,BOL,2046,4.181218872870249
866,Bolivia,BOL,2047,4.181218872870249
867,Bolivia,BOL,2048,4.181218872870249
868,Bolivia,BOL,2049,4.181218872870249
869,Bolivia,BOL,2050,4.181218872870249
870,Brazil,BRA,2021,3.61
871,Brazil,BRA,2022,3.61
872,Brazil,BRA,2023,3.61
873,Brazil,BRA,2024,3.61
874,Brazil,BRA,2025,3.61
875,Brazil,BRA,2026,3.61
876,Brazil,BRA,2027,3.61
877,Brazil,BRA,2028,3.61
878,Brazil,BRA,2029,3.61
879,Brazil,BRA,2030,3.61
880,Brazil,BRA,2031,3.61
881,Brazil,BRA,2032,3.61
882,Brazil,BRA,2033,3.61
883,Brazil,BRA,2034,3.61
884,Brazil,BRA,2035,3.61
885,Brazil,BRA,2036,3.61
886,Brazil,BRA,2037,3.61
887,Brazil,BRA,2038,3.61
888,Brazil,BRA,2039,3.61
889,Brazil,BRA,2040,3.61
890,Brazil,BRA,2041,3.61
891,Brazil,BRA,2042,3.61
892,Brazil,BRA,2043,3.61
893,Brazil,BRA,2044,3.61
894,Brazil,BRA,2045,3.61
895,Brazil,BRA,2046,3.61
896,Brazil,BRA,2047,3.61
897,Brazil,BRA,2048,3.61
898,Brazil,BRA,2049,3.61
899,Brazil,BRA,2050,3.61
900,Barbados,BRB,2021,2.85
901,Barbados,BRB,2022,2.85
902,Barbados,BRB,2023,2.85
903,Barbados,BRB,2024,2.85
904,Barbados,BRB,2025,2.85
905,Barbados,BRB,2026,2.85
906,Barbados,BRB,2027,2.85
907,Barbados,BRB,2028,2.85
908,Barbados,BRB,2029,2.85
909,Barbados,BRB,2030,2.85
910,Barbados,BRB,2031,2.85
911,Barbados,BRB,2032,2.85
912,Barbados,BRB,2033,2.85
913,Barbados,BRB,2034,2.85
914,Barbados,BRB,2035,2.85
915,Barbados,BRB,2036,2.85
916,Barbados,BRB,2037,2.85
917,Barbados,BRB,2038,2.85
918,Barbados,BRB,2039,2.85
919,Barbados,BRB,2040,2.85
920,Barbados,BRB,2041,2.85
921,Barbados,BRB,2042,2.85
922,Barbados,BRB,2043,2.85
923,Barbados,BRB,2044,2.85
924,Barbados,BRB,2045,2.85
925,Barbados,BRB,2046,2.85
926,Barbados,BRB,2047,2.85
927,Barbados,BRB,2048,2.85
928,Barbados,BRB,2049,2.85
929,Barbados,BRB,2050,2.85
930,Brunei Darussalam,BRN,2021,4.181218872870249
931,Brunei Darussalam,BRN,2022,4.181218872870249
932,Brunei Darussalam,BRN,2023,4.181218872870249
933,Brunei Darussalam,BRN,2024,4.181218872870249
934,Brunei Darussalam,BRN,2025,4.181218872870249
935,Brunei Darussalam,BRN,2026,4.181218872870249
936,Brunei Darussalam,BRN,2027,4.181218872870249
937,Brunei Darussalam,BRN,2028,4.181218872870249
938,Brunei Darussalam,BRN,2029,4.181218872870249
939,Brunei Darussalam,BRN,2030,4.181218872870249
940,Brunei Darussalam,BRN,2031,4.181218872870249
941,Brunei Darussalam,BRN,2032,4.181218872870249
942,Brunei Darussalam,BRN,2033,4.181218872870249
943,Brunei Darussalam,BRN,2034,4.181218872870249
944,Brunei Darussalam,BRN,2035,4.181218872870249
945,Brunei Darussalam,BRN,2036,4.181218872870249
946,Brunei Darussalam,BRN,2037,4.181218872870249
947,Brunei Darussalam,BRN,2038,4.181218872870249
948,Brunei Darussalam,BRN,2039,4.181218872870249
949,Brunei Darussalam,BRN,2040,4.181218872870249
950,Brunei Darussalam,BRN,2041,4.181218872870249
951,Brunei Darussalam,BRN,2042,4.181218872870249
952,Brunei Darussalam,BRN,2043,4.181218872870249
953,Brunei Darussalam,BRN,2044,4.181218872870249
954,Brunei Darussalam,BRN,2045,4.181218872870249
955,Brunei Darussalam,BRN,2046,4.181218872870249
956,Brunei Darussalam,BRN,2047,4.181218872870249
957,Brunei Darussalam,BRN,2048,4.181218872870249
958,Brunei Darussalam,BRN,2049,4.181218872870249
959,Brunei Darussalam,BRN,2050,4.181218872870249
960,Bhutan,BTN,2021,4.59
961,Bhutan,BTN,2022,4.59
962,Bhutan,BTN,2023,4.59
963,Bhutan,BTN,2024,4.59
964,Bhutan,BTN,2025,4.59
965,Bhutan,BTN,2026,4.59
966,Bhutan,BTN,2027,4.59
967,Bhutan,BTN,2028,4.59
968,Bhutan,BTN,2029,4.59
969,Bhutan,BTN,2030,4.59
970,Bhutan,BTN,2031,4.59
971,Bhutan,BTN,2032,4.59
972,Bhutan,BTN,2033,4.59
973,Bhutan,BTN,2034,4.59
974,Bhutan,BTN,2035,4.59
975,Bhutan,BTN,2036,4.59
976,Bhutan,BTN,2037,4.59
977,Bhutan,BTN,2038,4.59
978,Bhutan,BTN,2039,4.59
979,Bhutan,BTN,2040,4.59
980,Bhutan,BTN,2041,4.59
981,Bhutan,BTN,2042,4.59
982,Bhutan,BTN,2043,4.59
983,Bhutan,BTN,2044,4.59
984,Bhutan,BTN,2045,4.59
985,Bhutan,BTN,2046,4.59
986,Bhutan,BTN,2047,4.59
987,Bhutan,BTN,2048,4.59
988,Bhutan,BTN,2049,4.59
989,Bhutan,BTN,2050,4.59
990,Botswana,BWA,2021,4.0225
991,Botswana,BWA,2022,4.0225
992,Botswana,BWA,2023,4.0225
993,Botswana,BWA,2024,4.0225
994,Botswana,BWA,2025,4.0225
995,Botswana,BWA,2026,4.0225
996,Botswana,BWA,2027,4.0225
997,Botswana,BWA,2028,4.0225
998,Botswana,BWA,2029,4.0225
999,Botswana,BWA,2030,4.0225
1000,Botswana,BWA,2031,4.0225
1001,Botswana,BWA,2032,4.0225
1002,Botswana,BWA,2033,4.0225
1003,Botswana,BWA,2034,4.0225
1004,Botswana,BWA,2035,4.0225
1005,Botswana,BWA,2036,4.0225
1006,Botswana,BWA,2037,4.0225
1007,Botswana,BWA,2038,4.0225
1008,Botswana,BWA,2039,4.0225
1009,Botswana,BWA,2040,4.0225
1010,Botswana,BWA,2041,4.0225
1011,Botswana,BWA,2042,4.0225
1012,Botswana,BWA,2043,4.0225
1013,Botswana,BWA,2044,4.0225
1014,Botswana,BWA,2045,4.0225
1015,Botswana,BWA,2046,4.0225
1016,Botswana,BWA,2047,4.0225
1017,Botswana,BWA,2048,4.0225
1018,Botswana,BWA,2049,4.0225
1019,Botswana,BWA,2050,4.0225
1020,Central African Republic,CAF,2021,5.4125
1021,Central African Republic,CAF,2022,5.4125
1022,Central African Republic,CAF,2023,5.4125
1023,Central African Republic,CAF,2024,5.4125
1024,Central African Republic,CAF,2025,5.4125
1025,Central African Republic,CAF,2026,5.4125
1026,Central African Republic,CAF,2027,5.4125
1027,Central African Republic,CAF,2028,5.4125
1028,Central African Republic,CAF,2029,5.4125
1029,Central African Republic,CAF,2030,5.4125
1030,Central African Republic,CAF,2031,5.4125
1031,Central African Republic,CAF,2032,5.4125
1032,Central African Republic,CAF,2033,5.4125
1033,Central African Republic,CAF,2034,5.4125
1034,Central African Republic,CAF,2035,5.4125
1035,Central African Republic,CAF,2036,5.4125
1036,Central African Republic,CAF,2037,5.4125
1037,Central African Republic,CAF,2038,5.4125
1038,Central African Republic,CAF,2039,5.4125
1039,Central African Republic,CAF,2040,5.4125
1040,Central African Republic,CAF,2041,5.4125
1041,Central African Republic,CAF,2042,5.4125
1042,Central African Republic,CAF,2043,5.4125
1043,Central African Republic,CAF,2044,5.4125
1044,Central African Republic,CAF,2045,5.4125
1045,Central African Republic,CAF,2046,5.4125
1046,Central African Republic,CAF,2047,5.4125
1047,Central African Republic,CAF,2048,5.4125
1048,Central African Republic,CAF,2049,5.4125
1049,Central African Republic,CAF,2050,5.4125
1050,Canada,CAN,2021,2.4880000000000004
1051,Canada,CAN,2022,2.4880000000000004
1052,Canada,CAN,2023,2.4880000000000004
1053,Canada,CAN,2024,2.4880000000000004
1054,Canada,CAN,2025,2.4880000000000004
1055,Canada,CAN,2026,2.4880000000000004
1056,Canada,CAN,2027,2.4880000000000004
1057,Canada,CAN,2028,2.4880000000000004
1058,Canada,CAN,2029,2.4880000000000004
1059,Canada,CAN,2030,2.4880000000000004
1060,Canada,CAN,2031,2.4880000000000004
1061,Canada,CAN,2032,2.4880000000000004
1062,Canada,CAN,2033,2.4880000000000004
1063,Canada,CAN,2034,2.4880000000000004
1064,Canada,CAN,2035,2.4880000000000004
1065,Canada,CAN,2036,2.4880000000000004
1066,Canada,CAN,2037,2.4880000000000004
1067,Canada,CAN,2038,2.4880000000000004
1068,Canada,CAN,2039,2.4880000000000004
1069,Canada,CAN,2040,2.4880000000000004
1070,Canada,CAN,2041,2.4880000000000004
1071,Canada,CAN,2042,2.4880000000000004
1072,Canada,CAN,2043,2.4880000000000004
1073,Canada,CAN,2044,2.4880000000000004
1074,Canada,CAN,2045,2.4880000000000004
1075,Canada,CAN,2046,2.4880000000000004
1076,Canada,CAN,2047,2.4880000000000004
1077,Canada,CAN,2048,2.4880000000000004
1078,Canada,CAN,2049,2.4880000000000004
1079,Canada,CAN,2050,2.4880000000000004
1080,Central Europe and the Baltics,CEB,2021,4.181218872870249
1081,Central Europe and the Baltics,CEB,2022,4.181218872870249
1082,Central Europe and the Baltics,CEB,2023,4.181218872870249
1083,Central Europe and the Baltics,CEB,2024,4.181218872870249
1084,Central Europe and the Baltics,CEB,2025,4.181218872870249
1085,Central Europe and the Baltics,CEB,2026,4.181218872870249
1086,Central Europe and the Baltics,CEB,2027,4.181218872870249
1087,Central Europe and the Baltics,CEB,2028,4.181218872870249
1088,Central Europe and the Baltics,CEB,2029,4.181218872870249
1089,Central Europe and the Baltics,CEB,2030,4.181218872870249
1090,Central Europe and the Baltics,CEB,2031,4.181218872870249
1091,Central Europe and the Baltics,CEB,2032,4.181218872870249
1092,Central Europe and the Baltics,CEB,2033,4.181218872870249
1093,Central Europe and the Baltics,CEB,2034,4.181218872870249
1094,Central Europe and the Baltics,CEB,2035,4.181218872870249
1095,Central Europe and the Baltics,CEB,2036,4.181218872870249
1096,Central Europe and the Baltics,CEB,2037,4.181218872870249
1097,Central Europe and the Baltics,CEB,2038,4.181218872870249
1098,Central Europe and the Baltics,CEB,2039,4.181218872870249
1099,Central Europe and the Baltics,CEB,2040,4.181218872870249
1100,Central Europe and the Baltics,CEB,2041,4.181218872870249
1101,Central Europe and the Baltics,CEB,2042,4.181218872870249
1102,Central Europe and the Baltics,CEB,2043,4.181218872870249
1103,Central Europe and the Baltics,CEB,2044,4.181218872870249
1104,Central Europe and the Baltics,CEB,2045,4.181218872870249
1105,Central Europe and the Baltics,CEB,2046,4.181218872870249
1106,Central Europe and the Baltics,CEB,2047,4.181218872870249
1107,Central Europe and the Baltics,CEB,2048,4.181218872870249
1108,Central Europe and the Baltics,CEB,2049,4.181218872870249
1109,Central Europe and the Baltics,CEB,2050,4.181218872870249
1110,Switzerland,CHE,2021,2.225
1111,Switzerland,CHE,2022,2.225
1112,Switzerland,CHE,2023,2.225
1113,Switzerland,CHE,2024,2.225
1114,Switzerland,CHE,2025,2.225
1115,Switzerland,CHE,2026,2.225
1116,Switzerland,CHE,2027,2.225
1117,Switzerland,CHE,2028,2.225
1118,Switzerland,CHE,2029,2.225
1119,Switzerland,CHE,2030,2.225
1120,Switzerland,CHE,2031,2.225
1121,Switzerland,CHE,2032,2.225
1122,Switzerland,CHE,2033,2.225
1123,Switzerland,CHE,2034,2.225
1124,Switzerland,CHE,2035,2.225
1125,Switzerland,CHE,2036,2.225
1126,Switzerland,CHE,2037,2.225
1127,Switzerland,CHE,2038,2.225
1128,Switzerland,CHE,2039,2.225
1129,Switzerland,CHE,2040,2.225
1130,Switzerland,CHE,2041,2.225
1131,Switzerland,CHE,2042,2.225
1132,Switzerland,CHE,2043,2.225
1133,Switzerland,CHE,2044,2.225
1134,Switzerland,CHE,2045,2.225
1135,Switzerland,CHE,2046,2.225
1136,Switzerland,CHE,2047,2.225
1137,Switzerland,CHE,2048,2.225
1138,Switzerland,CHE,2049,2.225
1139,Switzerland,CHE,2050,2.225
1140,Channel Islands,CHI,2021,4.181218872870249
