,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_biomass_mm_usd_per_gw
585,Afghanistan,BEN,2036,684.6274227072723
586,Afghanistan,BEN,2037,668.9905107618574
587,Afghanistan,BEN,2038,653.7107463788666
588,Afghanistan,BEN,2039,638.7799722967007
589,Afghanistan,BEN,2040,624.1902175658726
590,Afghanistan,BEN,2041,609.9336932936332
591,Afghanistan,BEN,2042,596.0027884857897
592,Afghanistan,BEN,2043,582.3900659834968
593,Afghanistan,BEN,2044,569.0882584928521
594,Afghanistan,BEN,2045,556.0902647051754
595,Afghanistan,BEN,2046,543.3891455059006
596,Afghanistan,BEN,2047,530.9781202700577
597,Afghanistan,BEN,2048,518.850563242365
598,Afghanistan,BEN,2049,507.0
599,Afghanistan,BEN,2050,495.4201039961627
600,Afghanistan,BES,2021,968.2093863651623
601,Afghanistan,BES,2022,946.0954534183227
602,Afghanistan,BES,2023,924.4866033980319
603,Afghanistan,BES,2024,903.371300194304
604,Afghanistan,BES,2025,882.7382711822698
605,Afghanistan,BES,2026,862.5765012041677
606,Afghanistan,BES,2027,842.8752266887868
607,Afghanistan,BES,2028,823.6239299052229
608,Afghanistan,BES,2029,804.8123333478771
609,Afghanistan,BES,2030,786.4303942497035
610,Afghanistan,BES,2031,768.4682992207719
611,Afghanistan,BES,2032,750.9164590092881
612,Afghanistan,BES,2033,733.7655033822717
613,Afghanistan,BES,2034,717.0062761231592
614,Afghanistan,BES,2035,700.6298301436624
615,Afghanistan,BES,2036,684.6274227072723
616,Afghanistan,BES,2037,668.9905107618574
617,Afghanistan,BES,2038,653.7107463788666
618,Afghanistan,BES,2039,638.7799722967007
619,Afghanistan,BES,2040,624.1902175658726
620,Afghanistan,BES,2041,609.9336932936332
621,Afghanistan,BES,2042,596.0027884857897
622,Afghanistan,BES,2043,582.3900659834968
623,Afghanistan,BES,2044,569.0882584928521
624,Afghanistan,BES,2045,556.0902647051754
625,Afghanistan,BES,2046,543.3891455059006
626,Afghanistan,BES,2047,530.9781202700577
627,Afghanistan,BES,2048,518.850563242365
628,Afghanistan,BES,2049,507.0
629,Afghanistan,BES,2050,495.4201039961627
630,Åland Islands,BFA,2021,6478.12286173022
631,Åland Islands,BFA,2022,6330.16233108147
632,Åland Islands,BFA,2023,6185.581223623222
633,Åland Islands,BFA,2024,6044.302353223132
634,Åland Islands,BFA,2025,5906.250296682554
635,Åland Islands,BFA,2026,5771.351353471081
636,Åland Islands,BFA,2027,5639.533506380743
637,Åland Islands,BFA,2028,5510.726383078881
638,Åland Islands,BFA,2029,5384.861218539125
639,Åland Islands,BFA,2030,5261.870818330486
640,Åland Islands,BFA,2031,5141.689522744899
641,Åland Islands,BFA,2032,5024.253171744098
642,Åland Islands,BFA,2033,4909.499070707123
643,Åland Islands,BFA,2034,4797.365956960132
644,Åland Islands,BFA,2035,4687.793967070688
645,Åland Islands,BFA,2036,4580.724604889043
646,Åland Islands,BFA,2037,4476.1007103193515
647,Åland Islands,BFA,2038,4373.866428804162
648,Åland Islands,BFA,2039,4273.967181505884
649,Åland Islands,BFA,2040,4176.349636169292
650,Åland Islands,BFA,2041,4080.9616786495603
651,Åland Islands,BFA,2042,3987.752385090572
652,Åland Islands,BFA,2043,3896.6719947386923
653,Åland Islands,BFA,2044,3807.6718833774707
654,Åland Islands,BFA,2045,3720.7045373690953
655,Åland Islands,BFA,2046,3635.7235282887405
656,Åland Islands,BFA,2047,3552.683488138271
657,Åland Islands,BFA,2048,3471.5400851260597
658,Åland Islands,BFA,2049,3392.25
659,Åland Islands,BFA,2050,3314.770902921071
660,Åland Islands,BGD,2021,6478.12286173022
661,Åland Islands,BGD,2022,6330.16233108147
662,Åland Islands,BGD,2023,6185.581223623222
663,Åland Islands,BGD,2024,6044.302353223132
664,Åland Islands,BGD,2025,5906.250296682554
665,Åland Islands,BGD,2026,5771.351353471081
666,Åland Islands,BGD,2027,5639.533506380743
667,Åland Islands,BGD,2028,5510.726383078881
668,Åland Islands,BGD,2029,5384.861218539125
669,Åland Islands,BGD,2030,5261.870818330486
670,Åland Islands,BGD,2031,5141.689522744899
671,Åland Islands,BGD,2032,5024.253171744098
672,Åland Islands,BGD,2033,4909.499070707123
673,Åland Islands,BGD,2034,4797.365956960132
674,Åland Islands,BGD,2035,4687.793967070688
675,Åland Islands,BGD,2036,4580.724604889043
676,Åland Islands,BGD,2037,4476.1007103193515
677,Åland Islands,BGD,2038,4373.866428804162
678,Åland Islands,BGD,2039,4273.967181505884
679,Åland Islands,BGD,2040,4176.349636169292
680,Åland Islands,BGD,2041,4080.9616786495603
681,Åland Islands,BGD,2042,3987.752385090572
682,Åland Islands,BGD,2043,3896.6719947386923
683,Åland Islands,BGD,2044,3807.6718833774707
684,Åland Islands,BGD,2045,3720.7045373690953
685,Åland Islands,BGD,2046,3635.7235282887405
686,Åland Islands,BGD,2047,3552.683488138271
687,Åland Islands,BGD,2048,3471.5400851260597
688,Åland Islands,BGD,2049,3392.25
689,Åland Islands,BGD,2050,3314.770902921071
690,Åland Islands,BGR,2021,6478.12286173022
691,Åland Islands,BGR,2022,6330.16233108147
692,Åland Islands,BGR,2023,6185.581223623222
693,Åland Islands,BGR,2024,6044.302353223132
694,Åland Islands,BGR,2025,5906.250296682554
695,Åland Islands,BGR,2026,5771.351353471081
696,Åland Islands,BGR,2027,5639.533506380743
697,Åland Islands,BGR,2028,5510.726383078881
698,Åland Islands,BGR,2029,5384.861218539125
699,Åland Islands,BGR,2030,5261.870818330486
700,Åland Islands,BGR,2031,5141.689522744899
701,Åland Islands,BGR,2032,5024.253171744098
702,Åland Islands,BGR,2033,4909.499070707123
703,Åland Islands,BGR,2034,4797.365956960132
704,Åland Islands,BGR,2035,4687.793967070688
705,Åland Islands,BGR,2036,4580.724604889043
706,Åland Islands,BGR,2037,4476.1007103193515
707,Åland Islands,BGR,2038,4373.866428804162
708,Åland Islands,BGR,2039,4273.967181505884
709,Åland Islands,BGR,2040,4176.349636169292
710,Åland Islands,BGR,2041,4080.9616786495603
711,Åland Islands,BGR,2042,3987.752385090572
712,Åland Islands,BGR,2043,3896.6719947386923
713,Åland Islands,BGR,2044,3807.6718833774707
714,Åland Islands,BGR,2045,3720.7045373690953
715,Åland Islands,BGR,2046,3635.7235282887405
716,Åland Islands,BGR,2047,3552.683488138271
717,Åland Islands,BGR,2048,3471.5400851260597
718,Åland Islands,BGR,2049,3392.25
719,Åland Islands,BGR,2050,3314.770902921071
720,Åland Islands,BHR,2021,6478.12286173022
721,Åland Islands,BHR,2022,6330.16233108147
722,Åland Islands,BHR,2023,6185.581223623222
723,Åland Islands,BHR,2024,6044.302353223132
724,Åland Islands,BHR,2025,5906.250296682554
725,Åland Islands,BHR,2026,5771.351353471081
726,Åland Islands,BHR,2027,5639.533506380743
727,Åland Islands,BHR,2028,5510.726383078881
728,Åland Islands,BHR,2029,5384.861218539125
729,Åland Islands,BHR,2030,5261.870818330486
730,Åland Islands,BHR,2031,5141.689522744899
731,Åland Islands,BHR,2032,5024.253171744098
732,Åland Islands,BHR,2033,4909.499070707123
733,Åland Islands,BHR,2034,4797.365956960132
734,Åland Islands,BHR,2035,4687.793967070688
735,Åland Islands,BHR,2036,4580.724604889043
736,Åland Islands,BHR,2037,4476.1007103193515
737,Åland Islands,BHR,2038,4373.866428804162
738,Åland Islands,BHR,2039,4273.967181505884
739,Åland Islands,BHR,2040,4176.349636169292
740,Åland Islands,BHR,2041,4080.9616786495603
741,Åland Islands,BHR,2042,3987.752385090572
742,Åland Islands,BHR,2043,3896.6719947386923
743,Åland Islands,BHR,2044,3807.6718833774707
744,Åland Islands,BHR,2045,3720.7045373690953
745,Åland Islands,BHR,2046,3635.7235282887405
746,Åland Islands,BHR,2047,3552.683488138271
747,Åland Islands,BHR,2048,3471.5400851260597
748,Åland Islands,BHR,2049,3392.25
749,Åland Islands,BHR,2050,3314.770902921071
750,Åland Islands,BHS,2021,6478.12286173022
751,Åland Islands,BHS,2022,6330.16233108147
752,Åland Islands,BHS,2023,6185.581223623222
753,Åland Islands,BHS,2024,6044.302353223132
754,Åland Islands,BHS,2025,5906.250296682554
755,Åland Islands,BHS,2026,5771.351353471081
756,Åland Islands,BHS,2027,5639.533506380743
757,Åland Islands,BHS,2028,5510.726383078881
758,Åland Islands,BHS,2029,5384.861218539125
759,Åland Islands,BHS,2030,5261.870818330486
760,Åland Islands,BHS,2031,5141.689522744899
761,Åland Islands,BHS,2032,5024.253171744098
762,Åland Islands,BHS,2033,4909.499070707123
763,Åland Islands,BHS,2034,4797.365956960132
764,Åland Islands,BHS,2035,4687.793967070688
765,Åland Islands,BHS,2036,4580.724604889043
766,Åland Islands,BHS,2037,4476.1007103193515
767,Åland Islands,BHS,2038,4373.866428804162
768,Åland Islands,BHS,2039,4273.967181505884
769,Åland Islands,BHS,2040,4176.349636169292
770,Åland Islands,BHS,2041,4080.9616786495603
771,Åland Islands,BHS,2042,3987.752385090572
772,Åland Islands,BHS,2043,3896.6719947386923
773,Åland Islands,BHS,2044,3807.6718833774707
774,Åland Islands,BHS,2045,3720.7045373690953
775,Åland Islands,BHS,2046,3635.7235282887405
776,Åland Islands,BHS,2047,3552.683488138271
777,Åland Islands,BHS,2048,3471.5400851260597
778,Åland Islands,BHS,2049,3392.25
779,Åland Islands,BHS,2050,3314.770902921071
780,Åland Islands,BIH,2021,6478.12286173022
781,Åland Islands,BIH,2022,6330.16233108147
782,Åland Islands,BIH,2023,6185.581223623222
783,Åland Islands,BIH,2024,6044.302353223132
784,Åland Islands,BIH,2025,5906.250296682554
785,Åland Islands,BIH,2026,5771.351353471081
786,Åland Islands,BIH,2027,5639.533506380743
787,Åland Islands,BIH,2028,5510.726383078881
788,Åland Islands,BIH,2029,5384.861218539125
789,Åland Islands,BIH,2030,5261.870818330486
790,Åland Islands,BIH,2031,5141.689522744899
791,Åland Islands,BIH,2032,5024.253171744098
792,Åland Islands,BIH,2033,4909.499070707123
793,Åland Islands,BIH,2034,4797.365956960132
794,Åland Islands,BIH,2035,4687.793967070688
795,Åland Islands,BIH,2036,4580.724604889043
796,Åland Islands,BIH,2037,4476.1007103193515
797,Åland Islands,BIH,2038,4373.866428804162
798,Åland Islands,BIH,2039,4273.967181505884
799,Åland Islands,BIH,2040,4176.349636169292
800,Åland Islands,BIH,2041,4080.9616786495603
801,Åland Islands,BIH,2042,3987.752385090572
802,Åland Islands,BIH,2043,3896.6719947386923
803,Åland Islands,BIH,2044,3807.6718833774707
804,Åland Islands,BIH,2045,3720.7045373690953
805,Åland Islands,BIH,2046,3635.7235282887405
806,Åland Islands,BIH,2047,3552.683488138271
807,Åland Islands,BIH,2048,3471.5400851260597
808,Åland Islands,BIH,2049,3392.25
809,Åland Islands,BIH,2050,3314.770902921071
810,Åland Islands,BLM,2021,6478.12286173022
811,Åland Islands,BLM,2022,6330.16233108147
812,Åland Islands,BLM,2023,6185.581223623222
813,Åland Islands,BLM,2024,6044.302353223132
814,Åland Islands,BLM,2025,5906.250296682554
815,Åland Islands,BLM,2026,5771.351353471081
816,Åland Islands,BLM,2027,5639.533506380743
817,Åland Islands,BLM,2028,5510.726383078881
818,Åland Islands,BLM,2029,5384.861218539125
819,Åland Islands,BLM,2030,5261.870818330486
820,Åland Islands,BLM,2031,5141.689522744899
821,Åland Islands,BLM,2032,5024.253171744098
822,Åland Islands,BLM,2033,4909.499070707123
823,Åland Islands,BLM,2034,4797.365956960132
824,Åland Islands,BLM,2035,4687.793967070688
825,Åland Islands,BLM,2036,4580.724604889043
826,Åland Islands,BLM,2037,4476.1007103193515
827,Åland Islands,BLM,2038,4373.866428804162
828,Åland Islands,BLM,2039,4273.967181505884
829,Åland Islands,BLM,2040,4176.349636169292
830,Åland Islands,BLM,2041,4080.9616786495603
831,Åland Islands,BLM,2042,3987.752385090572
832,Åland Islands,BLM,2043,3896.6719947386923
833,Åland Islands,BLM,2044,3807.6718833774707
834,Åland Islands,BLM,2045,3720.7045373690953
835,Åland Islands,BLM,2046,3635.7235282887405
836,Åland Islands,BLM,2047,3552.683488138271
837,Åland Islands,BLM,2048,3471.5400851260597
838,Åland Islands,BLM,2049,3392.25
839,Åland Islands,BLM,2050,3314.770902921071
840,Åland Islands,BLR,2021,6478.12286173022
841,Åland Islands,BLR,2022,6330.16233108147
842,Åland Islands,BLR,2023,6185.581223623222
843,Åland Islands,BLR,2024,6044.302353223132
844,Åland Islands,BLR,2025,5906.250296682554
845,Åland Islands,BLR,2026,5771.351353471081
846,Åland Islands,BLR,2027,5639.533506380743
847,Åland Islands,BLR,2028,5510.726383078881
848,Åland Islands,BLR,2029,5384.861218539125
849,Åland Islands,BLR,2030,5261.870818330486
850,Åland Islands,BLR,2031,5141.689522744899
851,Åland Islands,BLR,2032,5024.253171744098
852,Åland Islands,BLR,2033,4909.499070707123
853,Åland Islands,BLR,2034,4797.365956960132
854,Åland Islands,BLR,2035,4687.793967070688
855,Åland Islands,BLR,2036,4580.724604889043
856,Åland Islands,BLR,2037,4476.1007103193515
857,Åland Islands,BLR,2038,4373.866428804162
858,Åland Islands,BLR,2039,4273.967181505884
859,Åland Islands,BLR,2040,4176.349636169292
860,Åland Islands,BLR,2041,4080.9616786495603
861,Åland Islands,BLR,2042,3987.752385090572
862,Åland Islands,BLR,2043,3896.6719947386923
863,Åland Islands,BLR,2044,3807.6718833774707
864,Åland Islands,BLR,2045,3720.7045373690953
865,Åland Islands,BLR,2046,3635.7235282887405
866,Åland Islands,BLR,2047,3552.683488138271
867,Åland Islands,BLR,2048,3471.5400851260597
868,Åland Islands,BLR,2049,3392.25
869,Åland Islands,BLR,2050,3314.770902921071
870,Åland Islands,BLZ,2021,6478.12286173022
871,Åland Islands,BLZ,2022,6330.16233108147
872,Åland Islands,BLZ,2023,6185.581223623222
873,Åland Islands,BLZ,2024,6044.302353223132
874,Åland Islands,BLZ,2025,5906.250296682554
875,Åland Islands,BLZ,2026,5771.351353471081
876,Åland Islands,BLZ,2027,5639.533506380743
877,Åland Islands,BLZ,2028,5510.726383078881
878,Åland Islands,BLZ,2029,5384.861218539125
879,Åland Islands,BLZ,2030,5261.870818330486
880,Åland Islands,BLZ,2031,5141.689522744899
881,Åland Islands,BLZ,2032,5024.253171744098
882,Åland Islands,BLZ,2033,4909.499070707123
883,Åland Islands,BLZ,2034,4797.365956960132
884,Åland Islands,BLZ,2035,4687.793967070688
885,Åland Islands,BLZ,2036,4580.724604889043
886,Åland Islands,BLZ,2037,4476.1007103193515
887,Åland Islands,BLZ,2038,4373.866428804162
888,Åland Islands,BLZ,2039,4273.967181505884
889,Åland Islands,BLZ,2040,4176.349636169292
890,Åland Islands,BLZ,2041,4080.9616786495603
891,Åland Islands,BLZ,2042,3987.752385090572
892,Åland Islands,BLZ,2043,3896.6719947386923
893,Åland Islands,BLZ,2044,3807.6718833774707
894,Åland Islands,BLZ,2045,3720.7045373690953
895,Åland Islands,BLZ,2046,3635.7235282887405
896,Åland Islands,BLZ,2047,3552.683488138271
897,Åland Islands,BLZ,2048,3471.5400851260597
898,Åland Islands,BLZ,2049,3392.25
899,Åland Islands,BLZ,2050,3314.770902921071
900,Åland Islands,BMU,2021,6478.12286173022
901,Åland Islands,BMU,2022,6330.16233108147
902,Åland Islands,BMU,2023,6185.581223623222
903,Åland Islands,BMU,2024,6044.302353223132
904,Åland Islands,BMU,2025,5906.250296682554
905,Åland Islands,BMU,2026,5771.351353471081
906,Åland Islands,BMU,2027,5639.533506380743
907,Åland Islands,BMU,2028,5510.726383078881
908,Åland Islands,BMU,2029,5384.861218539125
909,Åland Islands,BMU,2030,5261.870818330486
910,Åland Islands,BMU,2031,5141.689522744899
911,Åland Islands,BMU,2032,5024.253171744098
912,Åland Islands,BMU,2033,4909.499070707123
913,Åland Islands,BMU,2034,4797.365956960132
914,Åland Islands,BMU,2035,4687.793967070688
915,Åland Islands,BMU,2036,4580.724604889043
916,Åland Islands,BMU,2037,4476.1007103193515
917,Åland Islands,BMU,2038,4373.866428804162
918,Åland Islands,BMU,2039,4273.967181505884
919,Åland Islands,BMU,2040,4176.349636169292
920,Åland Islands,BMU,2041,4080.9616786495603
921,Åland Islands,BMU,2042,3987.752385090572
922,Åland Islands,BMU,2043,3896.6719947386923
923,Åland Islands,BMU,2044,3807.6718833774707
924,Åland Islands,BMU,2045,3720.7045373690953
925,Åland Islands,BMU,2046,3635.7235282887405
926,Åland Islands,BMU,2047,3552.683488138271
927,Åland Islands,BMU,2048,3471.5400851260597
928,Åland Islands,BMU,2049,3392.25
929,Åland Islands,BMU,2050,3314.770902921071
930,Åland Islands,BOL,2021,6478.12286173022
931,Åland Islands,BOL,2022,6330.16233108147
932,Åland Islands,BOL,2023,6185.581223623222
933,Åland Islands,BOL,2024,6044.302353223132
934,Åland Islands,BOL,2025,5906.250296682554
935,Åland Islands,BOL,2026,5771.351353471081
936,Åland Islands,BOL,2027,5639.533506380743
937,Åland Islands,BOL,2028,5510.726383078881
938,Åland Islands,BOL,2029,5384.861218539125
939,Åland Islands,BOL,2030,5261.870818330486
940,Åland Islands,BOL,2031,5141.689522744899
941,Åland Islands,BOL,2032,5024.253171744098
942,Åland Islands,BOL,2033,4909.499070707123
943,Åland Islands,BOL,2034,4797.365956960132
944,Åland Islands,BOL,2035,4687.793967070688
945,Åland Islands,BOL,2036,4580.724604889043
946,Åland Islands,BOL,2037,4476.1007103193515
947,Åland Islands,BOL,2038,4373.866428804162
948,Åland Islands,BOL,2039,4273.967181505884
949,Åland Islands,BOL,2040,4176.349636169292
950,Åland Islands,BOL,2041,4080.9616786495603
951,Åland Islands,BOL,2042,3987.752385090572
952,Åland Islands,BOL,2043,3896.6719947386923
953,Åland Islands,BOL,2044,3807.6718833774707
954,Åland Islands,BOL,2045,3720.7045373690953
955,Åland Islands,BOL,2046,3635.7235282887405
956,Åland Islands,BOL,2047,3552.683488138271
957,Åland Islands,BOL,2048,3471.5400851260597
958,Åland Islands,BOL,2049,3392.25
959,Åland Islands,BOL,2050,3314.770902921071
960,Åland Islands,BRA,2021,6478.12286173022
961,Åland Islands,BRA,2022,6330.16233108147
962,Åland Islands,BRA,2023,6185.581223623222
963,Åland Islands,BRA,2024,6044.302353223132
964,Åland Islands,BRA,2025,5906.250296682554
965,Åland Islands,BRA,2026,5771.351353471081
966,Åland Islands,BRA,2027,5639.533506380743
967,Åland Islands,BRA,2028,5510.726383078881
968,Åland Islands,BRA,2029,5384.861218539125
969,Åland Islands,BRA,2030,5261.870818330486
970,Åland Islands,BRA,2031,5141.689522744899
971,Åland Islands,BRA,2032,5024.253171744098
972,Åland Islands,BRA,2033,4909.499070707123
973,Åland Islands,BRA,2034,4797.365956960132
974,Åland Islands,BRA,2035,4687.793967070688
975,Åland Islands,BRA,2036,4580.724604889043
976,Åland Islands,BRA,2037,4476.1007103193515
977,Åland Islands,BRA,2038,4373.866428804162
978,Åland Islands,BRA,2039,4273.967181505884
979,Åland Islands,BRA,2040,4176.349636169292
980,Åland Islands,BRA,2041,4080.9616786495603
981,Åland Islands,BRA,2042,3987.752385090572
982,Åland Islands,BRA,2043,3896.6719947386923
983,Åland Islands,BRA,2044,3807.6718833774707
984,Åland Islands,BRA,2045,3720.7045373690953
985,Åland Islands,BRA,2046,3635.7235282887405
986,Åland Islands,BRA,2047,3552.683488138271
987,Åland Islands,BRA,2048,3471.5400851260597
988,Åland Islands,BRA,2049,3392.25
989,Åland Islands,BRA,2050,3314.770902921071
990,Åland Islands,BRB,2021,6478.12286173022
991,Åland Islands,BRB,2022,6330.16233108147
992,Åland Islands,BRB,2023,6185.581223623222
993,Åland Islands,BRB,2024,6044.302353223132
994,Åland Islands,BRB,2025,5906.250296682554
995,Åland Islands,BRB,2026,5771.351353471081
996,Åland Islands,BRB,2027,5639.533506380743
997,Åland Islands,BRB,2028,5510.726383078881
998,Åland Islands,BRB,2029,5384.861218539125
999,Åland Islands,BRB,2030,5261.870818330486
1000,Åland Islands,BRB,2031,5141.689522744899
1001,Åland Islands,BRB,2032,5024.253171744098
1002,Åland Islands,BRB,2033,4909.499070707123
1003,Åland Islands,BRB,2034,4797.365956960132
1004,Åland Islands,BRB,2035,4687.793967070688
1005,Åland Islands,BRB,2036,4580.724604889043
1006,Åland Islands,BRB,2037,4476.1007103193515
1007,Åland Islands,BRB,2038,4373.866428804162
1008,Åland Islands,BRB,2039,4273.967181505884
1009,Åland Islands,BRB,2040,4176.349636169292
1010,Åland Islands,BRB,2041,4080.9616786495603
1011,Åland Islands,BRB,2042,3987.752385090572
1012,Åland Islands,BRB,2043,3896.6719947386923
1013,Åland Islands,BRB,2044,3807.6718833774707
1014,Åland Islands,BRB,2045,3720.7045373690953
1015,Åland Islands,BRB,2046,3635.7235282887405
1016,Åland Islands,BRB,2047,3552.683488138271
1017,Åland Islands,BRB,2048,3471.5400851260597
1018,Åland Islands,BRB,2049,3392.25
1019,Åland Islands,BRB,2050,3314.770902921071
1020,Åland Islands,BRN,2021,6478.12286173022
1021,Åland Islands,BRN,2022,6330.16233108147
1022,Åland Islands,BRN,2023,6185.581223623222
1023,Åland Islands,BRN,2024,6044.302353223132
1024,Åland Islands,BRN,2025,5906.250296682554
1025,Åland Islands,BRN,2026,5771.351353471081
1026,Åland Islands,BRN,2027,5639.533506380743
1027,Åland Islands,BRN,2028,5510.726383078881
