Year,iso_code3,cost_enfu_fuel_biofuels_usd_per_m3
2034,TTO,521.090317
2035,TTO,521.090317
2036,TTO,521.090317
2037,TTO,521.090317
2038,TTO,521.090317
2039,TTO,521.090317
2040,TTO,521.090317
2041,TTO,521.090317
2042,TTO,521.090317
2043,TTO,521.090317
2044,TTO,521.090317
2045,TTO,521.090317
2046,TTO,521.090317
2047,TTO,521.090317
2048,TTO,521.090317
2049,TTO,521.090317
2050,TTO,521.090317
2021,TUN,521.090317
2022,TUN,521.090317
2023,TUN,521.090317
2024,TUN,521.090317
2025,TUN,521.090317
2026,TUN,521.090317
2027,TUN,521.090317
2028,TUN,521.090317
2029,TUN,521.090317
2030,TUN,521.090317
2031,TUN,521.090317
2032,TUN,521.090317
2033,TUN,521.090317
2034,TUN,521.090317
2035,TUN,521.090317
2036,TUN,521.090317
2037,TUN,521.090317
2038,TUN,521.090317
2039,TUN,521.090317
2040,TUN,521.090317
2041,TUN,521.090317
2042,TUN,521.090317
2043,TUN,521.090317
2044,TUN,521.090317
2045,TUN,521.090317
2046,TUN,521.090317
2047,TUN,521.090317
2048,TUN,521.090317
2049,TUN,521.090317
2050,TUN,521.090317
2021,TUR,521.090317
2022,TUR,521.090317
2023,TUR,521.090317
2024,TUR,521.090317
2025,TUR,521.090317
2026,TUR,521.090317
2027,TUR,521.090317
2028,TUR,521.090317
2029,TUR,521.090317
2030,TUR,521.090317
2031,TUR,521.090317
2032,TUR,521.090317
2033,TUR,521.090317
2034,TUR,521.090317
2035,TUR,521.090317
2036,TUR,521.090317
2037,TUR,521.090317
2038,TUR,521.090317
2039,TUR,521.090317
2040,TUR,521.090317
2041,TUR,521.090317
2042,TUR,521.090317
2043,TUR,521.090317
2044,TUR,521.090317
2045,TUR,521.090317
2046,TUR,521.090317
2047,TUR,521.090317
2048,TUR,521.090317
2049,TUR,521.090317
2050,TUR,521.090317
2021,TUV,521.090317
2022,TUV,521.090317
2023,TUV,521.090317
2024,TUV,521.090317
2025,TUV,521.090317
2026,TUV,521.090317
2027,TUV,521.090317
2028,TUV,521.090317
2029,TUV,521.090317
2030,TUV,521.090317
2031,TUV,521.090317
2032,TUV,521.090317
2033,TUV,521.090317
2034,TUV,521.090317
2035,TUV,521.090317
2036,TUV,521.090317
2037,TUV,521.090317
2038,TUV,521.090317
2039,TUV,521.090317
2040,TUV,521.090317
2041,TUV,521.090317
2042,TUV,521.090317
2043,TUV,521.090317
2044,TUV,521.090317
2045,TUV,521.090317
2046,TUV,521.090317
2047,TUV,521.090317
2048,TUV,521.090317
2049,TUV,521.090317
2050,TUV,521.090317
2021,TZA,521.090317
2022,TZA,521.090317
2023,TZA,521.090317
2024,TZA,521.090317
2025,TZA,521.090317
2026,TZA,521.090317
2027,TZA,521.090317
2028,TZA,521.090317
2029,TZA,521.090317
2030,TZA,521.090317
2031,TZA,521.090317
2032,TZA,521.090317
2033,TZA,521.090317
2034,TZA,521.090317
2035,TZA,521.090317
2036,TZA,521.090317
2037,TZA,521.090317
2038,TZA,521.090317
2039,TZA,521.090317
2040,TZA,521.090317
2041,TZA,521.090317
2042,TZA,521.090317
2043,TZA,521.090317
2044,TZA,521.090317
2045,TZA,521.090317
2046,TZA,521.090317
2047,TZA,521.090317
2048,TZA,521.090317
2049,TZA,521.090317
2050,TZA,521.090317
2021,UGA,521.090317
2022,UGA,521.090317
2023,UGA,521.090317
2024,UGA,521.090317
2025,UGA,521.090317
2026,UGA,521.090317
2027,UGA,521.090317
2028,UGA,521.090317
2029,UGA,521.090317
2030,UGA,521.090317
2031,UGA,521.090317
2032,UGA,521.090317
2033,UGA,521.090317
2034,UGA,521.090317
2035,UGA,521.090317
2036,UGA,521.090317
2037,UGA,521.090317
2038,UGA,521.090317
2039,UGA,521.090317
2040,UGA,521.090317
2041,UGA,521.090317
2042,UGA,521.090317
2043,UGA,521.090317
2044,UGA,521.090317
2045,UGA,521.090317
2046,UGA,521.090317
2047,UGA,521.090317
2048,UGA,521.090317
2049,UGA,521.090317
2050,UGA,521.090317
2021,UKR,117.54
2022,UKR,117.54
2023,UKR,117.54
2024,UKR,117.54
2025,UKR,117.54
2026,UKR,117.54
2027,UKR,117.54
2028,UKR,117.54
2029,UKR,117.54
2030,UKR,117.54
2031,UKR,117.54
2032,UKR,117.54
2033,UKR,117.54
2034,UKR,117.54
2035,UKR,117.54
2036,UKR,117.54
2037,UKR,117.54
2038,UKR,117.54
2039,UKR,117.54
2040,UKR,117.54
2041,UKR,117.54
2042,UKR,117.54
2043,UKR,117.54
2044,UKR,117.54
2045,UKR,117.54
2046,UKR,117.54
2047,UKR,117.54
2048,UKR,117.54
2049,UKR,117.54
2050,UKR,117.54
2021,URY,863.2314286
2022,URY,863.2314286
2023,URY,863.2314286
2024,URY,863.2314286
2025,URY,863.2314286
2026,URY,863.2314286
2027,URY,863.2314286
2028,URY,863.2314286
2029,URY,863.2314286
2030,URY,863.2314286
2031,URY,863.2314286
2032,URY,863.2314286
2033,URY,863.2314286
2034,URY,863.2314286
2035,URY,863.2314286
2036,URY,863.2314286
2037,URY,863.2314286
2038,URY,863.2314286
2039,URY,863.2314286
2040,URY,863.2314286
2041,URY,863.2314286
2042,URY,863.2314286
2043,URY,863.2314286
2044,URY,863.2314286
2045,URY,863.2314286
2046,URY,863.2314286
2047,URY,863.2314286
2048,URY,863.2314286
2049,URY,863.2314286
2050,URY,863.2314286
2021,USA,521.090317
2022,USA,521.090317
2023,USA,521.090317
2024,USA,521.090317
2025,USA,521.090317
2026,USA,521.090317
2027,USA,521.090317
2028,USA,521.090317
2029,USA,521.090317
2030,USA,521.090317
2031,USA,521.090317
2032,USA,521.090317
2033,USA,521.090317
2034,USA,521.090317
2035,USA,521.090317
2036,USA,521.090317
2037,USA,521.090317
2038,USA,521.090317
2039,USA,521.090317
2040,USA,521.090317
2041,USA,521.090317
2042,USA,521.090317
2043,USA,521.090317
2044,USA,521.090317
2045,USA,521.090317
2046,USA,521.090317
2047,USA,521.090317
2048,USA,521.090317
2049,USA,521.090317
2050,USA,521.090317
2021,UZB,19.8675
2022,UZB,19.8675
2023,UZB,19.8675
2024,UZB,19.8675
2025,UZB,19.8675
2026,UZB,19.8675
2027,UZB,19.8675
2028,UZB,19.8675
2029,UZB,19.8675
2030,UZB,19.8675
2031,UZB,19.8675
2032,UZB,19.8675
2033,UZB,19.8675
2034,UZB,19.8675
2035,UZB,19.8675
2036,UZB,19.8675
2037,UZB,19.8675
2038,UZB,19.8675
2039,UZB,19.8675
2040,UZB,19.8675
2041,UZB,19.8675
2042,UZB,19.8675
2043,UZB,19.8675
2044,UZB,19.8675
2045,UZB,19.8675
2046,UZB,19.8675
2047,UZB,19.8675
2048,UZB,19.8675
2049,UZB,19.8675
2050,UZB,19.8675
2021,VCT,521.090317
2022,VCT,521.090317
2023,VCT,521.090317
2024,VCT,521.090317
2025,VCT,521.090317
2026,VCT,521.090317
2027,VCT,521.090317
2028,VCT,521.090317
2029,VCT,521.090317
2030,VCT,521.090317
2031,VCT,521.090317
2032,VCT,521.090317
2033,VCT,521.090317
2034,VCT,521.090317
2035,VCT,521.090317
2036,VCT,521.090317
2037,VCT,521.090317
2038,VCT,521.090317
2039,VCT,521.090317
2040,VCT,521.090317
2041,VCT,521.090317
2042,VCT,521.090317
2043,VCT,521.090317
2044,VCT,521.090317
2045,VCT,521.090317
2046,VCT,521.090317
2047,VCT,521.090317
2048,VCT,521.090317
2049,VCT,521.090317
2050,VCT,521.090317
2021,VEN,521.090317
2022,VEN,521.090317
2023,VEN,521.090317
2024,VEN,521.090317
2025,VEN,521.090317
2026,VEN,521.090317
2027,VEN,521.090317
2028,VEN,521.090317
2029,VEN,521.090317
2030,VEN,521.090317
2031,VEN,521.090317
2032,VEN,521.090317
2033,VEN,521.090317
2034,VEN,521.090317
2035,VEN,521.090317
2036,VEN,521.090317
2037,VEN,521.090317
2038,VEN,521.090317
2039,VEN,521.090317
2040,VEN,521.090317
2041,VEN,521.090317
2042,VEN,521.090317
2043,VEN,521.090317
2044,VEN,521.090317
2045,VEN,521.090317
2046,VEN,521.090317
2047,VEN,521.090317
2048,VEN,521.090317
2049,VEN,521.090317
2050,VEN,521.090317
2021,VGB,521.090317
2022,VGB,521.090317
2023,VGB,521.090317
2024,VGB,521.090317
2025,VGB,521.090317
2026,VGB,521.090317
2027,VGB,521.090317
2028,VGB,521.090317
2029,VGB,521.090317
2030,VGB,521.090317
2031,VGB,521.090317
2032,VGB,521.090317
2033,VGB,521.090317
2034,VGB,521.090317
2035,VGB,521.090317
2036,VGB,521.090317
2037,VGB,521.090317
2038,VGB,521.090317
2039,VGB,521.090317
2040,VGB,521.090317
2041,VGB,521.090317
2042,VGB,521.090317
2043,VGB,521.090317
2044,VGB,521.090317
2045,VGB,521.090317
2046,VGB,521.090317
2047,VGB,521.090317
2048,VGB,521.090317
2049,VGB,521.090317
2050,VGB,521.090317
2021,VIR,521.090317
2022,VIR,521.090317
2023,VIR,521.090317
2024,VIR,521.090317
2025,VIR,521.090317
2026,VIR,521.090317
2027,VIR,521.090317
2028,VIR,521.090317
2029,VIR,521.090317
2030,VIR,521.090317
2031,VIR,521.090317
2032,VIR,521.090317
2033,VIR,521.090317
2034,VIR,521.090317
2035,VIR,521.090317
2036,VIR,521.090317
2037,VIR,521.090317
2038,VIR,521.090317
2039,VIR,521.090317
2040,VIR,521.090317
2041,VIR,521.090317
2042,VIR,521.090317
2043,VIR,521.090317
2044,VIR,521.090317
2045,VIR,521.090317
2046,VIR,521.090317
2047,VIR,521.090317
2048,VIR,521.090317
2049,VIR,521.090317
2050,VIR,521.090317
2021,VNM,521.090317
2022,VNM,521.090317
2023,VNM,521.090317
2024,VNM,521.090317
2025,VNM,521.090317
2026,VNM,521.090317
2027,VNM,521.090317
2028,VNM,521.090317
2029,VNM,521.090317
2030,VNM,521.090317
2031,VNM,521.090317
2032,VNM,521.090317
2033,VNM,521.090317
2034,VNM,521.090317
2035,VNM,521.090317
2036,VNM,521.090317
2037,VNM,521.090317
2038,VNM,521.090317
2039,VNM,521.090317
2040,VNM,521.090317
2041,VNM,521.090317
2042,VNM,521.090317
2043,VNM,521.090317
2044,VNM,521.090317
2045,VNM,521.090317
2046,VNM,521.090317
2047,VNM,521.090317
2048,VNM,521.090317
2049,VNM,521.090317
2050,VNM,521.090317
2021,VUT,521.090317
2022,VUT,521.090317
2023,VUT,521.090317
2024,VUT,521.090317
2025,VUT,521.090317
2026,VUT,521.090317
2027,VUT,521.090317
2028,VUT,521.090317
2029,VUT,521.090317
2030,VUT,521.090317
2031,VUT,521.090317
2032,VUT,521.090317
2033,VUT,521.090317
2034,VUT,521.090317
2035,VUT,521.090317
2036,VUT,521.090317
2037,VUT,521.090317
2038,VUT,521.090317
2039,VUT,521.090317
2040,VUT,521.090317
2041,VUT,521.090317
2042,VUT,521.090317
2043,VUT,521.090317
2044,VUT,521.090317
2045,VUT,521.090317
2046,VUT,521.090317
2047,VUT,521.090317
2048,VUT,521.090317
2049,VUT,521.090317
2050,VUT,521.090317
2021,WSM,521.090317
2022,WSM,521.090317
2023,WSM,521.090317
2024,WSM,521.090317
2025,WSM,521.090317
2026,WSM,521.090317
2027,WSM,521.090317
2028,WSM,521.090317
2029,WSM,521.090317
2030,WSM,521.090317
2031,WSM,521.090317
2032,WSM,521.090317
2033,WSM,521.090317
2034,WSM,521.090317
2035,WSM,521.090317
2036,WSM,521.090317
2037,WSM,521.090317
2038,WSM,521.090317
2039,WSM,521.090317
2040,WSM,521.090317
2041,WSM,521.090317
2042,WSM,521.090317
2043,WSM,521.090317
2044,WSM,521.090317
2045,WSM,521.090317
2046,WSM,521.090317
2047,WSM,521.090317
2048,WSM,521.090317
2049,WSM,521.090317
2050,WSM,521.090317
2021,XKX,521.090317
2022,XKX,521.090317
2023,XKX,521.090317
2024,XKX,521.090317
2025,XKX,521.090317
2026,XKX,521.090317
2027,XKX,521.090317
2028,XKX,521.090317
2029,XKX,521.090317
2030,XKX,521.090317
2031,XKX,521.090317
2032,XKX,521.090317
2033,XKX,521.090317
2034,XKX,521.090317
2035,XKX,521.090317
2036,XKX,521.090317
2037,XKX,521.090317
2038,XKX,521.090317
2039,XKX,521.090317
2040,XKX,521.090317
2041,XKX,521.090317
2042,XKX,521.090317
2043,XKX,521.090317
2044,XKX,521.090317
2045,XKX,521.090317
2046,XKX,521.090317
2047,XKX,521.090317
2048,XKX,521.090317
2049,XKX,521.090317
2050,XKX,521.090317
2021,YEM,521.090317
2022,YEM,521.090317
2023,YEM,521.090317
2024,YEM,521.090317
2025,YEM,521.090317
2026,YEM,521.090317
2027,YEM,521.090317
2028,YEM,521.090317
2029,YEM,521.090317
2030,YEM,521.090317
2031,YEM,521.090317
2032,YEM,521.090317
2033,YEM,521.090317
2034,YEM,521.090317
2035,YEM,521.090317
2036,YEM,521.090317
2037,YEM,521.090317
2038,YEM,521.090317
2039,YEM,521.090317
2040,YEM,521.090317
2041,YEM,521.090317
2042,YEM,521.090317
2043,YEM,521.090317
2044,YEM,521.090317
2045,YEM,521.090317
2046,YEM,521.090317
2047,YEM,521.090317
2048,YEM,521.090317
2049,YEM,521.090317
2050,YEM,521.090317
2021,ZAF,521.090317
2022,ZAF,521.090317
2023,ZAF,521.090317
2024,ZAF,521.090317
2025,ZAF,521.090317
2026,ZAF,521.090317
2027,ZAF,521.090317
2028,ZAF,521.090317
2029,ZAF,521.090317
2030,ZAF,521.090317
2031,ZAF,521.090317
2032,ZAF,521.090317
2033,ZAF,521.090317
2034,ZAF,521.090317
2035,ZAF,521.090317
2036,ZAF,521.090317
2037,ZAF,521.090317
2038,ZAF,521.090317
2039,ZAF,521.090317
2040,ZAF,521.090317
2041,ZAF,521.090317
2042,ZAF,521.090317
2043,ZAF,521.090317
2044,ZAF,521.090317
2045,ZAF,521.090317
2046,ZAF,521.090317
2047,ZAF,521.090317
2048,ZAF,521.090317
2049,ZAF,521.090317
2050,ZAF,521.090317
2021,ZMB,521.090317
2022,ZMB,521.090317
2023,ZMB,521.090317
2024,ZMB,521.090317
2025,ZMB,521.090317
2026,ZMB,521.090317
2027,ZMB,521.090317
2028,ZMB,521.090317
2029,ZMB,521.090317
2030,ZMB,521.090317
2031,ZMB,521.090317
2032,ZMB,521.090317
2033,ZMB,521.090317
2034,ZMB,521.090317
2035,ZMB,521.090317
2036,ZMB,521.090317
2037,ZMB,521.090317
2038,ZMB,521.090317
2039,ZMB,521.090317
2040,ZMB,521.090317
2041,ZMB,521.090317
2042,ZMB,521.090317
2043,ZMB,521.090317
2044,ZMB,521.090317
2045,ZMB,521.090317
2046,ZMB,521.090317
2047,ZMB,521.090317
2048,ZMB,521.090317
2049,ZMB,521.090317
2050,ZMB,521.090317
2021,ZWE,521.090317
2022,ZWE,521.090317
2023,ZWE,521.090317
2024,ZWE,521.090317
2025,ZWE,521.090317
2026,ZWE,521.090317
2027,ZWE,521.090317
2028,ZWE,521.090317
2029,ZWE,521.090317
2030,ZWE,521.090317
2031,ZWE,521.090317
2032,ZWE,521.090317
2033,ZWE,521.090317
2034,ZWE,521.090317
2035,ZWE,521.090317
2036,ZWE,521.090317
2037,ZWE,521.090317
2038,ZWE,521.090317
2039,ZWE,521.090317
2040,ZWE,521.090317
2041,ZWE,521.090317
2042,ZWE,521.090317
2043,ZWE,521.090317
2044,ZWE,521.090317
2045,ZWE,521.090317
2046,ZWE,521.090317
2047,ZWE,521.090317
2048,ZWE,521.090317
2049,ZWE,521.090317
2050,ZWE,521.090317
