,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_electricity
781,Bolivia,BOL,2032,0.07120643548163084
782,Bolivia,BOL,2033,0.07120643548163084
783,Bolivia,BOL,2034,0.07120643548163084
784,Bolivia,BOL,2035,0.07120643548163084
785,Bolivia,BOL,2036,0.07120643548163084
786,Bolivia,BOL,2037,0.07120643548163084
787,Bolivia,BOL,2038,0.07120643548163084
788,Bolivia,BOL,2039,0.07120643548163084
789,Bolivia,BOL,2040,0.07120643548163084
790,Bolivia,BOL,2041,0.07120643548163084
791,Bolivia,BOL,2042,0.07120643548163084
792,Bolivia,BOL,2043,0.07120643548163084
793,Bolivia,BOL,2044,0.07120643548163084
794,Bolivia,BOL,2045,0.07120643548163084
795,Bolivia,BOL,2046,0.07120643548163084
796,Bolivia,BOL,2047,0.07120643548163084
797,Bolivia,BOL,2048,0.07120643548163084
798,Bolivia,BOL,2049,0.07120643548163084
799,Bolivia,BOL,2050,0.07120643548163084
809,Bosnia and Herzegovina,BIH,2020,0.032924821657216025
810,Bosnia and Herzegovina,BIH,2021,0.032924821657216025
811,Bosnia and Herzegovina,BIH,2022,0.032924821657216025
812,Bosnia and Herzegovina,BIH,2023,0.032924821657216025
813,Bosnia and Herzegovina,BIH,2024,0.032924821657216025
814,Bosnia and Herzegovina,BIH,2025,0.032924821657216025
815,Bosnia and Herzegovina,BIH,2026,0.032924821657216025
816,Bosnia and Herzegovina,BIH,2027,0.032924821657216025
817,Bosnia and Herzegovina,BIH,2028,0.032924821657216025
818,Bosnia and Herzegovina,BIH,2029,0.032924821657216025
819,Bosnia and Herzegovina,BIH,2030,0.032924821657216025
820,Bosnia and Herzegovina,BIH,2031,0.032924821657216025
821,Bosnia and Herzegovina,BIH,2032,0.032924821657216025
822,Bosnia and Herzegovina,BIH,2033,0.032924821657216025
823,Bosnia and Herzegovina,BIH,2034,0.032924821657216025
824,Bosnia and Herzegovina,BIH,2035,0.032924821657216025
825,Bosnia and Herzegovina,BIH,2036,0.032924821657216025
826,Bosnia and Herzegovina,BIH,2037,0.032924821657216025
827,Bosnia and Herzegovina,BIH,2038,0.032924821657216025
828,Bosnia and Herzegovina,BIH,2039,0.032924821657216025
829,Bosnia and Herzegovina,BIH,2040,0.032924821657216025
830,Bosnia and Herzegovina,BIH,2041,0.032924821657216025
831,Bosnia and Herzegovina,BIH,2042,0.032924821657216025
832,Bosnia and Herzegovina,BIH,2043,0.032924821657216025
833,Bosnia and Herzegovina,BIH,2044,0.032924821657216025
834,Bosnia and Herzegovina,BIH,2045,0.032924821657216025
835,Bosnia and Herzegovina,BIH,2046,0.032924821657216025
836,Bosnia and Herzegovina,BIH,2047,0.032924821657216025
837,Bosnia and Herzegovina,BIH,2048,0.032924821657216025
838,Bosnia and Herzegovina,BIH,2049,0.032924821657216025
839,Bosnia and Herzegovina,BIH,2050,0.032924821657216025
849,Botswana,BWA,2020,0.07120643548163084
850,Botswana,BWA,2021,0.07120643548163084
851,Botswana,BWA,2022,0.07120643548163084
852,Botswana,BWA,2023,0.07120643548163084
853,Botswana,BWA,2024,0.07120643548163084
854,Botswana,BWA,2025,0.07120643548163084
855,Botswana,BWA,2026,0.07120643548163084
856,Botswana,BWA,2027,0.07120643548163084
857,Botswana,BWA,2028,0.07120643548163084
858,Botswana,BWA,2029,0.07120643548163084
859,Botswana,BWA,2030,0.07120643548163084
860,Botswana,BWA,2031,0.07120643548163084
861,Botswana,BWA,2032,0.07120643548163084
862,Botswana,BWA,2033,0.07120643548163084
863,Botswana,BWA,2034,0.07120643548163084
864,Botswana,BWA,2035,0.07120643548163084
865,Botswana,BWA,2036,0.07120643548163084
866,Botswana,BWA,2037,0.07120643548163084
867,Botswana,BWA,2038,0.07120643548163084
868,Botswana,BWA,2039,0.07120643548163084
869,Botswana,BWA,2040,0.07120643548163084
870,Botswana,BWA,2041,0.07120643548163084
871,Botswana,BWA,2042,0.07120643548163084
872,Botswana,BWA,2043,0.07120643548163084
873,Botswana,BWA,2044,0.07120643548163084
874,Botswana,BWA,2045,0.07120643548163084
875,Botswana,BWA,2046,0.07120643548163084
876,Botswana,BWA,2047,0.07120643548163084
877,Botswana,BWA,2048,0.07120643548163084
878,Botswana,BWA,2049,0.07120643548163084
879,Botswana,BWA,2050,0.07120643548163084
889,Brazil,BRA,2020,0.032818959797199586
890,Brazil,BRA,2021,0.032818959797199586
891,Brazil,BRA,2022,0.032818959797199586
892,Brazil,BRA,2023,0.032818959797199586
893,Brazil,BRA,2024,0.032818959797199586
894,Brazil,BRA,2025,0.032818959797199586
895,Brazil,BRA,2026,0.032818959797199586
896,Brazil,BRA,2027,0.032818959797199586
897,Brazil,BRA,2028,0.032818959797199586
898,Brazil,BRA,2029,0.032818959797199586
899,Brazil,BRA,2030,0.032818959797199586
900,Brazil,BRA,2031,0.032818959797199586
901,Brazil,BRA,2032,0.032818959797199586
902,Brazil,BRA,2033,0.032818959797199586
903,Brazil,BRA,2034,0.032818959797199586
904,Brazil,BRA,2035,0.032818959797199586
905,Brazil,BRA,2036,0.032818959797199586
906,Brazil,BRA,2037,0.032818959797199586
907,Brazil,BRA,2038,0.032818959797199586
908,Brazil,BRA,2039,0.032818959797199586
909,Brazil,BRA,2040,0.032818959797199586
910,Brazil,BRA,2041,0.032818959797199586
911,Brazil,BRA,2042,0.032818959797199586
912,Brazil,BRA,2043,0.032818959797199586
913,Brazil,BRA,2044,0.032818959797199586
914,Brazil,BRA,2045,0.032818959797199586
915,Brazil,BRA,2046,0.032818959797199586
916,Brazil,BRA,2047,0.032818959797199586
917,Brazil,BRA,2048,0.032818959797199586
918,Brazil,BRA,2049,0.032818959797199586
919,Brazil,BRA,2050,0.032818959797199586
929,Brunei Darussalam,BRN,2020,0.07120643548163084
930,Brunei Darussalam,BRN,2021,0.07120643548163084
931,Brunei Darussalam,BRN,2022,0.07120643548163084
932,Brunei Darussalam,BRN,2023,0.07120643548163084
933,Brunei Darussalam,BRN,2024,0.07120643548163084
934,Brunei Darussalam,BRN,2025,0.07120643548163084
935,Brunei Darussalam,BRN,2026,0.07120643548163084
936,Brunei Darussalam,BRN,2027,0.07120643548163084
937,Brunei Darussalam,BRN,2028,0.07120643548163084
938,Brunei Darussalam,BRN,2029,0.07120643548163084
939,Brunei Darussalam,BRN,2030,0.07120643548163084
940,Brunei Darussalam,BRN,2031,0.07120643548163084
941,Brunei Darussalam,BRN,2032,0.07120643548163084
942,Brunei Darussalam,BRN,2033,0.07120643548163084
943,Brunei Darussalam,BRN,2034,0.07120643548163084
944,Brunei Darussalam,BRN,2035,0.07120643548163084
945,Brunei Darussalam,BRN,2036,0.07120643548163084
946,Brunei Darussalam,BRN,2037,0.07120643548163084
947,Brunei Darussalam,BRN,2038,0.07120643548163084
948,Brunei Darussalam,BRN,2039,0.07120643548163084
949,Brunei Darussalam,BRN,2040,0.07120643548163084
950,Brunei Darussalam,BRN,2041,0.07120643548163084
951,Brunei Darussalam,BRN,2042,0.07120643548163084
952,Brunei Darussalam,BRN,2043,0.07120643548163084
953,Brunei Darussalam,BRN,2044,0.07120643548163084
954,Brunei Darussalam,BRN,2045,0.07120643548163084
955,Brunei Darussalam,BRN,2046,0.07120643548163084
956,Brunei Darussalam,BRN,2047,0.07120643548163084
957,Brunei Darussalam,BRN,2048,0.07120643548163084
958,Brunei Darussalam,BRN,2049,0.07120643548163084
959,Brunei Darussalam,BRN,2050,0.07120643548163084
969,Bulgaria,BGR,2020,0.18729523116126684
970,Bulgaria,BGR,2021,0.18729523116126684
971,Bulgaria,BGR,2022,0.18729523116126684
972,Bulgaria,BGR,2023,0.18729523116126684
973,Bulgaria,BGR,2024,0.18729523116126684
974,Bulgaria,BGR,2025,0.18729523116126684
975,Bulgaria,BGR,2026,0.18729523116126684
976,Bulgaria,BGR,2027,0.18729523116126684
977,Bulgaria,BGR,2028,0.18729523116126684
978,Bulgaria,BGR,2029,0.18729523116126684
979,Bulgaria,BGR,2030,0.18729523116126684
980,Bulgaria,BGR,2031,0.18729523116126684
981,Bulgaria,BGR,2032,0.18729523116126684
982,Bulgaria,BGR,2033,0.18729523116126684
983,Bulgaria,BGR,2034,0.18729523116126684
984,Bulgaria,BGR,2035,0.18729523116126684
985,Bulgaria,BGR,2036,0.18729523116126684
986,Bulgaria,BGR,2037,0.18729523116126684
987,Bulgaria,BGR,2038,0.18729523116126684
988,Bulgaria,BGR,2039,0.18729523116126684
989,Bulgaria,BGR,2040,0.18729523116126684
990,Bulgaria,BGR,2041,0.18729523116126684
991,Bulgaria,BGR,2042,0.18729523116126684
992,Bulgaria,BGR,2043,0.18729523116126684
993,Bulgaria,BGR,2044,0.18729523116126684
994,Bulgaria,BGR,2045,0.18729523116126684
995,Bulgaria,BGR,2046,0.18729523116126684
996,Bulgaria,BGR,2047,0.18729523116126684
997,Bulgaria,BGR,2048,0.18729523116126684
998,Bulgaria,BGR,2049,0.18729523116126684
999,Bulgaria,BGR,2050,0.18729523116126684
1009,Burkina Faso,BFA,2020,0.07120643548163084
1010,Burkina Faso,BFA,2021,0.07120643548163084
1011,Burkina Faso,BFA,2022,0.07120643548163084
1012,Burkina Faso,BFA,2023,0.07120643548163084
1013,Burkina Faso,BFA,2024,0.07120643548163084
1014,Burkina Faso,BFA,2025,0.07120643548163084
1015,Burkina Faso,BFA,2026,0.07120643548163084
1016,Burkina Faso,BFA,2027,0.07120643548163084
1017,Burkina Faso,BFA,2028,0.07120643548163084
1018,Burkina Faso,BFA,2029,0.07120643548163084
1019,Burkina Faso,BFA,2030,0.07120643548163084
1020,Burkina Faso,BFA,2031,0.07120643548163084
1021,Burkina Faso,BFA,2032,0.07120643548163084
1022,Burkina Faso,BFA,2033,0.07120643548163084
1023,Burkina Faso,BFA,2034,0.07120643548163084
1024,Burkina Faso,BFA,2035,0.07120643548163084
1025,Burkina Faso,BFA,2036,0.07120643548163084
1026,Burkina Faso,BFA,2037,0.07120643548163084
1027,Burkina Faso,BFA,2038,0.07120643548163084
1028,Burkina Faso,BFA,2039,0.07120643548163084
1029,Burkina Faso,BFA,2040,0.07120643548163084
1030,Burkina Faso,BFA,2041,0.07120643548163084
1031,Burkina Faso,BFA,2042,0.07120643548163084
1032,Burkina Faso,BFA,2043,0.07120643548163084
1033,Burkina Faso,BFA,2044,0.07120643548163084
1034,Burkina Faso,BFA,2045,0.07120643548163084
1035,Burkina Faso,BFA,2046,0.07120643548163084
1036,Burkina Faso,BFA,2047,0.07120643548163084
1037,Burkina Faso,BFA,2048,0.07120643548163084
1038,Burkina Faso,BFA,2049,0.07120643548163084
1039,Burkina Faso,BFA,2050,0.07120643548163084
1049,Burundi,BDI,2020,0.07120643548163084
1050,Burundi,BDI,2021,0.07120643548163084
1051,Burundi,BDI,2022,0.07120643548163084
1052,Burundi,BDI,2023,0.07120643548163084
1053,Burundi,BDI,2024,0.07120643548163084
1054,Burundi,BDI,2025,0.07120643548163084
1055,Burundi,BDI,2026,0.07120643548163084
1056,Burundi,BDI,2027,0.07120643548163084
1057,Burundi,BDI,2028,0.07120643548163084
1058,Burundi,BDI,2029,0.07120643548163084
1059,Burundi,BDI,2030,0.07120643548163084
1060,Burundi,BDI,2031,0.07120643548163084
1061,Burundi,BDI,2032,0.07120643548163084
1062,Burundi,BDI,2033,0.07120643548163084
1063,Burundi,BDI,2034,0.07120643548163084
1064,Burundi,BDI,2035,0.07120643548163084
1065,Burundi,BDI,2036,0.07120643548163084
1066,Burundi,BDI,2037,0.07120643548163084
1067,Burundi,BDI,2038,0.07120643548163084
1068,Burundi,BDI,2039,0.07120643548163084
1069,Burundi,BDI,2040,0.07120643548163084
1070,Burundi,BDI,2041,0.07120643548163084
1071,Burundi,BDI,2042,0.07120643548163084
1072,Burundi,BDI,2043,0.07120643548163084
1073,Burundi,BDI,2044,0.07120643548163084
1074,Burundi,BDI,2045,0.07120643548163084
1075,Burundi,BDI,2046,0.07120643548163084
1076,Burundi,BDI,2047,0.07120643548163084
1077,Burundi,BDI,2048,0.07120643548163084
1078,Burundi,BDI,2049,0.07120643548163084
1079,Burundi,BDI,2050,0.07120643548163084
1089,Cabo Verde,CPV,2020,0.07120643548163084
1090,Cabo Verde,CPV,2021,0.07120643548163084
1091,Cabo Verde,CPV,2022,0.07120643548163084
1092,Cabo Verde,CPV,2023,0.07120643548163084
1093,Cabo Verde,CPV,2024,0.07120643548163084
1094,Cabo Verde,CPV,2025,0.07120643548163084
1095,Cabo Verde,CPV,2026,0.07120643548163084
1096,Cabo Verde,CPV,2027,0.07120643548163084
1097,Cabo Verde,CPV,2028,0.07120643548163084
1098,Cabo Verde,CPV,2029,0.07120643548163084
1099,Cabo Verde,CPV,2030,0.07120643548163084
1100,Cabo Verde,CPV,2031,0.07120643548163084
1101,Cabo Verde,CPV,2032,0.07120643548163084
1102,Cabo Verde,CPV,2033,0.07120643548163084
1103,Cabo Verde,CPV,2034,0.07120643548163084
1104,Cabo Verde,CPV,2035,0.07120643548163084
1105,Cabo Verde,CPV,2036,0.07120643548163084
1106,Cabo Verde,CPV,2037,0.07120643548163084
1107,Cabo Verde,CPV,2038,0.07120643548163084
1108,Cabo Verde,CPV,2039,0.07120643548163084
1109,Cabo Verde,CPV,2040,0.07120643548163084
1110,Cabo Verde,CPV,2041,0.07120643548163084
1111,Cabo Verde,CPV,2042,0.07120643548163084
1112,Cabo Verde,CPV,2043,0.07120643548163084
1113,Cabo Verde,CPV,2044,0.07120643548163084
1114,Cabo Verde,CPV,2045,0.07120643548163084
1115,Cabo Verde,CPV,2046,0.07120643548163084
1116,Cabo Verde,CPV,2047,0.07120643548163084
1117,Cabo Verde,CPV,2048,0.07120643548163084
1118,Cabo Verde,CPV,2049,0.07120643548163084
1119,Cabo Verde,CPV,2050,0.07120643548163084
1129,Cambodia,KHM,2020,0.07120643548163084
1130,Cambodia,KHM,2021,0.07120643548163084
1131,Cambodia,KHM,2022,0.07120643548163084
1132,Cambodia,KHM,2023,0.07120643548163084
1133,Cambodia,KHM,2024,0.07120643548163084
1134,Cambodia,KHM,2025,0.07120643548163084
1135,Cambodia,KHM,2026,0.07120643548163084
1136,Cambodia,KHM,2027,0.07120643548163084
1137,Cambodia,KHM,2028,0.07120643548163084
1138,Cambodia,KHM,2029,0.07120643548163084
1139,Cambodia,KHM,2030,0.07120643548163084
1140,Cambodia,KHM,2031,0.07120643548163084
1141,Cambodia,KHM,2032,0.07120643548163084
1142,Cambodia,KHM,2033,0.07120643548163084
1143,Cambodia,KHM,2034,0.07120643548163084
1144,Cambodia,KHM,2035,0.07120643548163084
1145,Cambodia,KHM,2036,0.07120643548163084
1146,Cambodia,KHM,2037,0.07120643548163084
1147,Cambodia,KHM,2038,0.07120643548163084
1148,Cambodia,KHM,2039,0.07120643548163084
1149,Cambodia,KHM,2040,0.07120643548163084
1150,Cambodia,KHM,2041,0.07120643548163084
1151,Cambodia,KHM,2042,0.07120643548163084
1152,Cambodia,KHM,2043,0.07120643548163084
1153,Cambodia,KHM,2044,0.07120643548163084
1154,Cambodia,KHM,2045,0.07120643548163084
1155,Cambodia,KHM,2046,0.07120643548163084
1156,Cambodia,KHM,2047,0.07120643548163084
1157,Cambodia,KHM,2048,0.07120643548163084
1158,Cambodia,KHM,2049,0.07120643548163084
1159,Cambodia,KHM,2050,0.07120643548163084
1169,Cameroon,CMR,2020,0.07120643548163084
1170,Cameroon,CMR,2021,0.07120643548163084
1171,Cameroon,CMR,2022,0.07120643548163084
1172,Cameroon,CMR,2023,0.07120643548163084
1173,Cameroon,CMR,2024,0.07120643548163084
1174,Cameroon,CMR,2025,0.07120643548163084
1175,Cameroon,CMR,2026,0.07120643548163084
1176,Cameroon,CMR,2027,0.07120643548163084
1177,Cameroon,CMR,2028,0.07120643548163084
1178,Cameroon,CMR,2029,0.07120643548163084
1179,Cameroon,CMR,2030,0.07120643548163084
1180,Cameroon,CMR,2031,0.07120643548163084
1181,Cameroon,CMR,2032,0.07120643548163084
1182,Cameroon,CMR,2033,0.07120643548163084
1183,Cameroon,CMR,2034,0.07120643548163084
1184,Cameroon,CMR,2035,0.07120643548163084
1185,Cameroon,CMR,2036,0.07120643548163084
1186,Cameroon,CMR,2037,0.07120643548163084
1187,Cameroon,CMR,2038,0.07120643548163084
1188,Cameroon,CMR,2039,0.07120643548163084
1189,Cameroon,CMR,2040,0.07120643548163084
1190,Cameroon,CMR,2041,0.07120643548163084
1191,Cameroon,CMR,2042,0.07120643548163084
1192,Cameroon,CMR,2043,0.07120643548163084
1193,Cameroon,CMR,2044,0.07120643548163084
1194,Cameroon,CMR,2045,0.07120643548163084
1195,Cameroon,CMR,2046,0.07120643548163084
1196,Cameroon,CMR,2047,0.07120643548163084
1197,Cameroon,CMR,2048,0.07120643548163084
1198,Cameroon,CMR,2049,0.07120643548163084
1199,Cameroon,CMR,2050,0.07120643548163084
1209,Canada,CAN,2020,0.37986213029078614
1210,Canada,CAN,2021,0.37986213029078614
1211,Canada,CAN,2022,0.37986213029078614
1212,Canada,CAN,2023,0.37986213029078614
1213,Canada,CAN,2024,0.37986213029078614
1214,Canada,CAN,2025,0.37986213029078614
1215,Canada,CAN,2026,0.37986213029078614
1216,Canada,CAN,2027,0.37986213029078614
1217,Canada,CAN,2028,0.37986213029078614
1218,Canada,CAN,2029,0.37986213029078614
1219,Canada,CAN,2030,0.37986213029078614
1220,Canada,CAN,2031,0.37986213029078614
1221,Canada,CAN,2032,0.37986213029078614
1222,Canada,CAN,2033,0.37986213029078614
1223,Canada,CAN,2034,0.37986213029078614
1224,Canada,CAN,2035,0.37986213029078614
1225,Canada,CAN,2036,0.37986213029078614
1226,Canada,CAN,2037,0.37986213029078614
1227,Canada,CAN,2038,0.37986213029078614
1228,Canada,CAN,2039,0.37986213029078614
1229,Canada,CAN,2040,0.37986213029078614
1230,Canada,CAN,2041,0.37986213029078614
1231,Canada,CAN,2042,0.37986213029078614
1232,Canada,CAN,2043,0.37986213029078614
1233,Canada,CAN,2044,0.37986213029078614
1234,Canada,CAN,2045,0.37986213029078614
1235,Canada,CAN,2046,0.37986213029078614
1236,Canada,CAN,2047,0.37986213029078614
1237,Canada,CAN,2048,0.37986213029078614
1238,Canada,CAN,2049,0.37986213029078614
1239,Canada,CAN,2050,0.37986213029078614
1249,Central African Republic,CAF,2020,0.07120643548163084
1250,Central African Republic,CAF,2021,0.07120643548163084
1251,Central African Republic,CAF,2022,0.07120643548163084
1252,Central African Republic,CAF,2023,0.07120643548163084
1253,Central African Republic,CAF,2024,0.07120643548163084
1254,Central African Republic,CAF,2025,0.07120643548163084
1255,Central African Republic,CAF,2026,0.07120643548163084
1256,Central African Republic,CAF,2027,0.07120643548163084
1257,Central African Republic,CAF,2028,0.07120643548163084
1258,Central African Republic,CAF,2029,0.07120643548163084
1259,Central African Republic,CAF,2030,0.07120643548163084
1260,Central African Republic,CAF,2031,0.07120643548163084
1261,Central African Republic,CAF,2032,0.07120643548163084
1262,Central African Republic,CAF,2033,0.07120643548163084
1263,Central African Republic,CAF,2034,0.07120643548163084
1264,Central African Republic,CAF,2035,0.07120643548163084
1265,Central African Republic,CAF,2036,0.07120643548163084
1266,Central African Republic,CAF,2037,0.07120643548163084
1267,Central African Republic,CAF,2038,0.07120643548163084
1268,Central African Republic,CAF,2039,0.07120643548163084
1269,Central African Republic,CAF,2040,0.07120643548163084
1270,Central African Republic,CAF,2041,0.07120643548163084
1271,Central African Republic,CAF,2042,0.07120643548163084
1272,Central African Republic,CAF,2043,0.07120643548163084
1273,Central African Republic,CAF,2044,0.07120643548163084
1274,Central African Republic,CAF,2045,0.07120643548163084
1275,Central African Republic,CAF,2046,0.07120643548163084
1276,Central African Republic,CAF,2047,0.07120643548163084
1277,Central African Republic,CAF,2048,0.07120643548163084
1278,Central African Republic,CAF,2049,0.07120643548163084
1279,Central African Republic,CAF,2050,0.07120643548163084
1289,Chad,TCD,2020,0.07120643548163084
1290,Chad,TCD,2021,0.07120643548163084
1291,Chad,TCD,2022,0.07120643548163084
1292,Chad,TCD,2023,0.07120643548163084
1293,Chad,TCD,2024,0.07120643548163084
1294,Chad,TCD,2025,0.07120643548163084
1295,Chad,TCD,2026,0.07120643548163084
1296,Chad,TCD,2027,0.07120643548163084
1297,Chad,TCD,2028,0.07120643548163084
1298,Chad,TCD,2029,0.07120643548163084
1299,Chad,TCD,2030,0.07120643548163084
1300,Chad,TCD,2031,0.07120643548163084
1301,Chad,TCD,2032,0.07120643548163084
1302,Chad,TCD,2033,0.07120643548163084
1303,Chad,TCD,2034,0.07120643548163084
1304,Chad,TCD,2035,0.07120643548163084
1305,Chad,TCD,2036,0.07120643548163084
1306,Chad,TCD,2037,0.07120643548163084
1307,Chad,TCD,2038,0.07120643548163084
1308,Chad,TCD,2039,0.07120643548163084
1309,Chad,TCD,2040,0.07120643548163084
1310,Chad,TCD,2041,0.07120643548163084
1311,Chad,TCD,2042,0.07120643548163084
1312,Chad,TCD,2043,0.07120643548163084
1313,Chad,TCD,2044,0.07120643548163084
1314,Chad,TCD,2045,0.07120643548163084
1315,Chad,TCD,2046,0.07120643548163084
1316,Chad,TCD,2047,0.07120643548163084
1317,Chad,TCD,2048,0.07120643548163084
1318,Chad,TCD,2049,0.07120643548163084
1319,Chad,TCD,2050,0.07120643548163084
1329,Chile,CHL,2020,0.07603864734299517
1330,Chile,CHL,2021,0.07603864734299517
1331,Chile,CHL,2022,0.07603864734299517
1332,Chile,CHL,2023,0.07603864734299517
1333,Chile,CHL,2024,0.07603864734299517
1334,Chile,CHL,2025,0.07603864734299517
1335,Chile,CHL,2026,0.07603864734299517
1336,Chile,CHL,2027,0.07603864734299517
1337,Chile,CHL,2028,0.07603864734299517
1338,Chile,CHL,2029,0.07603864734299517
1339,Chile,CHL,2030,0.07603864734299517
1340,Chile,CHL,2031,0.07603864734299517
1341,Chile,CHL,2032,0.07603864734299517
1342,Chile,CHL,2033,0.07603864734299517
1343,Chile,CHL,2034,0.07603864734299517
1344,Chile,CHL,2035,0.07603864734299517
1345,Chile,CHL,2036,0.07603864734299517
1346,Chile,CHL,2037,0.07603864734299517
1347,Chile,CHL,2038,0.07603864734299517
1348,Chile,CHL,2039,0.07603864734299517
1349,Chile,CHL,2040,0.07603864734299517
1350,Chile,CHL,2041,0.07603864734299517
1351,Chile,CHL,2042,0.07603864734299517
1352,Chile,CHL,2043,0.07603864734299517
1353,Chile,CHL,2044,0.07603864734299517
1354,Chile,CHL,2045,0.07603864734299517
1355,Chile,CHL,2046,0.07603864734299517
1356,Chile,CHL,2047,0.07603864734299517
1357,Chile,CHL,2048,0.07603864734299517
1358,Chile,CHL,2049,0.07603864734299517
1359,Chile,CHL,2050,0.07603864734299517
