Year,iso_code3,net_imports_cement_clinker_tonne
2034,St. Kitts and Nevis,0.0
2035,St. Kitts and Nevis,0.0
2036,St. Kitts and Nevis,0.0
2037,St. Kitts and Nevis,0.0
2038,St. Kitts and Nevis,0.0
2039,St. Kitts and Nevis,0.0
2040,St. Kitts and Nevis,0.0
2041,St. Kitts and Nevis,0.0
2042,St. Kitts and Nevis,0.0
2043,St. Kitts and Nevis,0.0
2044,St. Kitts and Nevis,0.0
2045,St. Kitts and Nevis,0.0
2046,St. Kitts and Nevis,0.0
2047,St. Kitts and Nevis,0.0
2048,St. Kitts and Nevis,0.0
2049,St. Kitts and Nevis,0.0
2050,St. Kitts and Nevis,0.0
2021,St. Vincent and the Grenadines,16.759
2022,St. Vincent and the Grenadines,93.15701545454546
2023,St. Vincent and the Grenadines,93.15701545454546
2024,St. Vincent and the Grenadines,93.15701545454546
2025,St. Vincent and the Grenadines,93.15701545454546
2026,St. Vincent and the Grenadines,93.15701545454546
2027,St. Vincent and the Grenadines,93.15701545454546
2028,St. Vincent and the Grenadines,93.15701545454546
2029,St. Vincent and the Grenadines,93.15701545454546
2030,St. Vincent and the Grenadines,93.15701545454546
2031,St. Vincent and the Grenadines,93.15701545454546
2032,St. Vincent and the Grenadines,93.15701545454546
2033,St. Vincent and the Grenadines,93.15701545454546
2034,St. Vincent and the Grenadines,93.15701545454546
2035,St. Vincent and the Grenadines,93.15701545454546
2036,St. Vincent and the Grenadines,93.15701545454546
2037,St. Vincent and the Grenadines,93.15701545454546
2038,St. Vincent and the Grenadines,93.15701545454546
2039,St. Vincent and the Grenadines,93.15701545454546
2040,St. Vincent and the Grenadines,93.15701545454546
2041,St. Vincent and the Grenadines,93.15701545454546
2042,St. Vincent and the Grenadines,93.15701545454546
2043,St. Vincent and the Grenadines,93.15701545454546
2044,St. Vincent and the Grenadines,93.15701545454546
2045,St. Vincent and the Grenadines,93.15701545454546
2046,St. Vincent and the Grenadines,93.15701545454546
2047,St. Vincent and the Grenadines,93.15701545454546
2048,St. Vincent and the Grenadines,93.15701545454546
2049,St. Vincent and the Grenadines,93.15701545454546
2050,St. Vincent and the Grenadines,93.15701545454546
2021,TGO,-371544.0
2022,TGO,-195023.0
2023,TGO,-195023.0
2024,TGO,-195023.0
2025,TGO,-195023.0
2026,TGO,-195023.0
2027,TGO,-195023.0
2028,TGO,-195023.0
2029,TGO,-195023.0
2030,TGO,-195023.0
2031,TGO,-195023.0
2032,TGO,-195023.0
2033,TGO,-195023.0
2034,TGO,-195023.0
2035,TGO,-195023.0
2036,TGO,-195023.0
2037,TGO,-195023.0
2038,TGO,-195023.0
2039,TGO,-195023.0
2040,TGO,-195023.0
2041,TGO,-195023.0
2042,TGO,-195023.0
2043,TGO,-195023.0
2044,TGO,-195023.0
2045,TGO,-195023.0
2046,TGO,-195023.0
2047,TGO,-195023.0
2048,TGO,-195023.0
2049,TGO,-195023.0
2050,TGO,-195023.0
2021,THA,-7310530.0
2022,THA,-4475484.873727273
2023,THA,-4475484.873727273
2024,THA,-4475484.873727273
2025,THA,-4475484.873727273
2026,THA,-4475484.873727273
2027,THA,-4475484.873727273
2028,THA,-4475484.873727273
2029,THA,-4475484.873727273
2030,THA,-4475484.873727273
2031,THA,-4475484.873727273
2032,THA,-4475484.873727273
2033,THA,-4475484.873727273
2034,THA,-4475484.873727273
2035,THA,-4475484.873727273
2036,THA,-4475484.873727273
2037,THA,-4475484.873727273
2038,THA,-4475484.873727273
2039,THA,-4475484.873727273
2040,THA,-4475484.873727273
2041,THA,-4475484.873727273
2042,THA,-4475484.873727273
2043,THA,-4475484.873727273
2044,THA,-4475484.873727273
2045,THA,-4475484.873727273
2046,THA,-4475484.873727273
2047,THA,-4475484.873727273
2048,THA,-4475484.873727273
2049,THA,-4475484.873727273
2050,THA,-4475484.873727273
2021,TJK,392.0
2022,TJK,-604.0640000000001
2023,TJK,-604.0640000000001
2024,TJK,-604.0640000000001
2025,TJK,-604.0640000000001
2026,TJK,-604.0640000000001
2027,TJK,-604.0640000000001
2028,TJK,-604.0640000000001
2029,TJK,-604.0640000000001
2030,TJK,-604.0640000000001
2031,TJK,-604.0640000000001
2032,TJK,-604.0640000000001
2033,TJK,-604.0640000000001
2034,TJK,-604.0640000000001
2035,TJK,-604.0640000000001
2036,TJK,-604.0640000000001
2037,TJK,-604.0640000000001
2038,TJK,-604.0640000000001
2039,TJK,-604.0640000000001
2040,TJK,-604.0640000000001
2041,TJK,-604.0640000000001
2042,TJK,-604.0640000000001
2043,TJK,-604.0640000000001
2044,TJK,-604.0640000000001
2045,TJK,-604.0640000000001
2046,TJK,-604.0640000000001
2047,TJK,-604.0640000000001
2048,TJK,-604.0640000000001
2049,TJK,-604.0640000000001
2050,TJK,-604.0640000000001
2021,TON,108020.3275
2022,TON,108020.3275
2023,TON,108020.3275
2024,TON,108020.3275
2025,TON,108020.3275
2026,TON,108020.3275
2027,TON,108020.3275
2028,TON,108020.3275
2029,TON,108020.3275
2030,TON,108020.3275
2031,TON,108020.3275
2032,TON,108020.3275
2033,TON,108020.3275
2034,TON,108020.3275
2035,TON,108020.3275
2036,TON,108020.3275
2037,TON,108020.3275
2038,TON,108020.3275
2039,TON,108020.3275
2040,TON,108020.3275
2041,TON,108020.3275
2042,TON,108020.3275
2043,TON,108020.3275
2044,TON,108020.3275
2045,TON,108020.3275
2046,TON,108020.3275
2047,TON,108020.3275
2048,TON,108020.3275
2049,TON,108020.3275
2050,TON,108020.3275
2021,TTO,23400.0
2022,TTO,6119.964363636364
2023,TTO,6119.964363636364
2024,TTO,6119.964363636364
2025,TTO,6119.964363636364
2026,TTO,6119.964363636364
2027,TTO,6119.964363636364
2028,TTO,6119.964363636364
2029,TTO,6119.964363636364
2030,TTO,6119.964363636364
2031,TTO,6119.964363636364
2032,TTO,6119.964363636364
2033,TTO,6119.964363636364
2034,TTO,6119.964363636364
2035,TTO,6119.964363636364
2036,TTO,6119.964363636364
2037,TTO,6119.964363636364
2038,TTO,6119.964363636364
2039,TTO,6119.964363636364
2040,TTO,6119.964363636364
2041,TTO,6119.964363636364
2042,TTO,6119.964363636364
2043,TTO,6119.964363636364
2044,TTO,6119.964363636364
2045,TTO,6119.964363636364
2046,TTO,6119.964363636364
2047,TTO,6119.964363636364
2048,TTO,6119.964363636364
2049,TTO,6119.964363636364
2050,TTO,6119.964363636364
2021,TUN,-589168.0
2022,TUN,-216462.93754545457
2023,TUN,-216462.93754545457
2024,TUN,-216462.93754545457
2025,TUN,-216462.93754545457
2026,TUN,-216462.93754545457
2027,TUN,-216462.93754545457
2028,TUN,-216462.93754545457
2029,TUN,-216462.93754545457
2030,TUN,-216462.93754545457
2031,TUN,-216462.93754545457
2032,TUN,-216462.93754545457
2033,TUN,-216462.93754545457
2034,TUN,-216462.93754545457
2035,TUN,-216462.93754545457
2036,TUN,-216462.93754545457
2037,TUN,-216462.93754545457
2038,TUN,-216462.93754545457
2039,TUN,-216462.93754545457
2040,TUN,-216462.93754545457
2041,TUN,-216462.93754545457
2042,TUN,-216462.93754545457
2043,TUN,-216462.93754545457
2044,TUN,-216462.93754545457
2045,TUN,-216462.93754545457
2046,TUN,-216462.93754545457
2047,TUN,-216462.93754545457
2048,TUN,-216462.93754545457
2049,TUN,-216462.93754545457
2050,TUN,-216462.93754545457
2021,TUR,472.149
2022,TUR,-4863617.923363636
2023,TUR,-4863617.923363636
2024,TUR,-4863617.923363636
2025,TUR,-4863617.923363636
2026,TUR,-4863617.923363636
2027,TUR,-4863617.923363636
2028,TUR,-4863617.923363636
2029,TUR,-4863617.923363636
2030,TUR,-4863617.923363636
2031,TUR,-4863617.923363636
2032,TUR,-4863617.923363636
2033,TUR,-4863617.923363636
2034,TUR,-4863617.923363636
2035,TUR,-4863617.923363636
2036,TUR,-4863617.923363636
2037,TUR,-4863617.923363636
2038,TUR,-4863617.923363636
2039,TUR,-4863617.923363636
2040,TUR,-4863617.923363636
2041,TUR,-4863617.923363636
2042,TUR,-4863617.923363636
2043,TUR,-4863617.923363636
2044,TUR,-4863617.923363636
2045,TUR,-4863617.923363636
2046,TUR,-4863617.923363636
2047,TUR,-4863617.923363636
2048,TUR,-4863617.923363636
2049,TUR,-4863617.923363636
2050,TUR,-4863617.923363636
2021,TWN,1705633.0
2022,TWN,637103.6973636363
2023,TWN,637103.6973636363
2024,TWN,637103.6973636363
2025,TWN,637103.6973636363
2026,TWN,637103.6973636363
2027,TWN,637103.6973636363
2028,TWN,637103.6973636363
2029,TWN,637103.6973636363
2030,TWN,637103.6973636363
2031,TWN,637103.6973636363
2032,TWN,637103.6973636363
2033,TWN,637103.6973636363
2034,TWN,637103.6973636363
2035,TWN,637103.6973636363
2036,TWN,637103.6973636363
2037,TWN,637103.6973636363
2038,TWN,637103.6973636363
2039,TWN,637103.6973636363
2040,TWN,637103.6973636363
2041,TWN,637103.6973636363
2042,TWN,637103.6973636363
2043,TWN,637103.6973636363
2044,TWN,637103.6973636363
2045,TWN,637103.6973636363
2046,TWN,637103.6973636363
2047,TWN,637103.6973636363
2048,TWN,637103.6973636363
2049,TWN,637103.6973636363
2050,TWN,637103.6973636363
2021,TZA,279206.8
2022,TZA,357573.44727272727
2023,TZA,357573.44727272727
2024,TZA,357573.44727272727
2025,TZA,357573.44727272727
2026,TZA,357573.44727272727
2027,TZA,357573.44727272727
2028,TZA,357573.44727272727
2029,TZA,357573.44727272727
2030,TZA,357573.44727272727
2031,TZA,357573.44727272727
2032,TZA,357573.44727272727
2033,TZA,357573.44727272727
2034,TZA,357573.44727272727
2035,TZA,357573.44727272727
2036,TZA,357573.44727272727
2037,TZA,357573.44727272727
2038,TZA,357573.44727272727
2039,TZA,357573.44727272727
2040,TZA,357573.44727272727
2041,TZA,357573.44727272727
2042,TZA,357573.44727272727
2043,TZA,357573.44727272727
2044,TZA,357573.44727272727
2045,TZA,357573.44727272727
2046,TZA,357573.44727272727
2047,TZA,357573.44727272727
2048,TZA,357573.44727272727
2049,TZA,357573.44727272727
2050,TZA,357573.44727272727
2021,Turks and Caicos Isl.,4.1
2022,Turks and Caicos Isl.,4.1
2023,Turks and Caicos Isl.,4.1
2024,Turks and Caicos Isl.,4.1
2025,Turks and Caicos Isl.,4.1
2026,Turks and Caicos Isl.,4.1
2027,Turks and Caicos Isl.,4.1
2028,Turks and Caicos Isl.,4.1
2029,Turks and Caicos Isl.,4.1
2030,Turks and Caicos Isl.,4.1
2031,Turks and Caicos Isl.,4.1
2032,Turks and Caicos Isl.,4.1
2033,Turks and Caicos Isl.,4.1
2034,Turks and Caicos Isl.,4.1
2035,Turks and Caicos Isl.,4.1
2036,Turks and Caicos Isl.,4.1
2037,Turks and Caicos Isl.,4.1
2038,Turks and Caicos Isl.,4.1
2039,Turks and Caicos Isl.,4.1
2040,Turks and Caicos Isl.,4.1
2041,Turks and Caicos Isl.,4.1
2042,Turks and Caicos Isl.,4.1
2043,Turks and Caicos Isl.,4.1
2044,Turks and Caicos Isl.,4.1
2045,Turks and Caicos Isl.,4.1
2046,Turks and Caicos Isl.,4.1
2047,Turks and Caicos Isl.,4.1
2048,Turks and Caicos Isl.,4.1
2049,Turks and Caicos Isl.,4.1
2050,Turks and Caicos Isl.,4.1
2021,UGA,1054087.2249500002
2022,UGA,1054087.2249500002
2023,UGA,1054087.2249500002
2024,UGA,1054087.2249500002
2025,UGA,1054087.2249500002
2026,UGA,1054087.2249500002
2027,UGA,1054087.2249500002
2028,UGA,1054087.2249500002
2029,UGA,1054087.2249500002
2030,UGA,1054087.2249500002
2031,UGA,1054087.2249500002
2032,UGA,1054087.2249500002
2033,UGA,1054087.2249500002
2034,UGA,1054087.2249500002
2035,UGA,1054087.2249500002
2036,UGA,1054087.2249500002
2037,UGA,1054087.2249500002
2038,UGA,1054087.2249500002
2039,UGA,1054087.2249500002
2040,UGA,1054087.2249500002
2041,UGA,1054087.2249500002
2042,UGA,1054087.2249500002
2043,UGA,1054087.2249500002
2044,UGA,1054087.2249500002
2045,UGA,1054087.2249500002
2046,UGA,1054087.2249500002
2047,UGA,1054087.2249500002
2048,UGA,1054087.2249500002
2049,UGA,1054087.2249500002
2050,UGA,1054087.2249500002
2021,UKR,97278.3
2022,UKR,656665.4065454545
2023,UKR,656665.4065454545
2024,UKR,656665.4065454545
2025,UKR,656665.4065454545
2026,UKR,656665.4065454545
2027,UKR,656665.4065454545
2028,UKR,656665.4065454545
2029,UKR,656665.4065454545
2030,UKR,656665.4065454545
2031,UKR,656665.4065454545
2032,UKR,656665.4065454545
2033,UKR,656665.4065454545
2034,UKR,656665.4065454545
2035,UKR,656665.4065454545
2036,UKR,656665.4065454545
2037,UKR,656665.4065454545
2038,UKR,656665.4065454545
2039,UKR,656665.4065454545
2040,UKR,656665.4065454545
2041,UKR,656665.4065454545
2042,UKR,656665.4065454545
2043,UKR,656665.4065454545
2044,UKR,656665.4065454545
2045,UKR,656665.4065454545
2046,UKR,656665.4065454545
2047,UKR,656665.4065454545
2048,UKR,656665.4065454545
2049,UKR,656665.4065454545
2050,UKR,656665.4065454545
2021,URY,-30742.5
2022,URY,34437.7807
2023,URY,34437.7807
2024,URY,34437.7807
2025,URY,34437.7807
2026,URY,34437.7807
2027,URY,34437.7807
2028,URY,34437.7807
2029,URY,34437.7807
2030,URY,34437.7807
2031,URY,34437.7807
2032,URY,34437.7807
2033,URY,34437.7807
2034,URY,34437.7807
2035,URY,34437.7807
2036,URY,34437.7807
2037,URY,34437.7807
2038,URY,34437.7807
2039,URY,34437.7807
2040,URY,34437.7807
2041,URY,34437.7807
2042,URY,34437.7807
2043,URY,34437.7807
2044,URY,34437.7807
2045,URY,34437.7807
2046,URY,34437.7807
2047,URY,34437.7807
2048,URY,34437.7807
2049,URY,34437.7807
2050,URY,34437.7807
2021,USA,2383007.0
2022,USA,1145350.2454545454
2023,USA,1145350.2454545454
2024,USA,1145350.2454545454
2025,USA,1145350.2454545454
2026,USA,1145350.2454545454
2027,USA,1145350.2454545454
2028,USA,1145350.2454545454
2029,USA,1145350.2454545454
2030,USA,1145350.2454545454
2031,USA,1145350.2454545454
2032,USA,1145350.2454545454
2033,USA,1145350.2454545454
2034,USA,1145350.2454545454
2035,USA,1145350.2454545454
2036,USA,1145350.2454545454
2037,USA,1145350.2454545454
2038,USA,1145350.2454545454
2039,USA,1145350.2454545454
2040,USA,1145350.2454545454
2041,USA,1145350.2454545454
2042,USA,1145350.2454545454
2043,USA,1145350.2454545454
2044,USA,1145350.2454545454
2045,USA,1145350.2454545454
2046,USA,1145350.2454545454
2047,USA,1145350.2454545454
2048,USA,1145350.2454545454
2049,USA,1145350.2454545454
2050,USA,1145350.2454545454
2021,UZB,2498.56
2022,UZB,13671.336666666668
2023,UZB,13671.336666666668
2024,UZB,13671.336666666668
2025,UZB,13671.336666666668
2026,UZB,13671.336666666668
2027,UZB,13671.336666666668
2028,UZB,13671.336666666668
2029,UZB,13671.336666666668
2030,UZB,13671.336666666668
2031,UZB,13671.336666666668
2032,UZB,13671.336666666668
2033,UZB,13671.336666666668
2034,UZB,13671.336666666668
2035,UZB,13671.336666666668
2036,UZB,13671.336666666668
2037,UZB,13671.336666666668
2038,UZB,13671.336666666668
2039,UZB,13671.336666666668
2040,UZB,13671.336666666668
2041,UZB,13671.336666666668
2042,UZB,13671.336666666668
2043,UZB,13671.336666666668
2044,UZB,13671.336666666668
2045,UZB,13671.336666666668
2046,UZB,13671.336666666668
2047,UZB,13671.336666666668
2048,UZB,13671.336666666668
2049,UZB,13671.336666666668
2050,UZB,13671.336666666668
2021,VEN,-91733.94233333333
2022,VEN,-91733.94233333333
2023,VEN,-91733.94233333333
2024,VEN,-91733.94233333333
2025,VEN,-91733.94233333333
2026,VEN,-91733.94233333333
2027,VEN,-91733.94233333333
2028,VEN,-91733.94233333333
2029,VEN,-91733.94233333333
2030,VEN,-91733.94233333333
2031,VEN,-91733.94233333333
2032,VEN,-91733.94233333333
2033,VEN,-91733.94233333333
2034,VEN,-91733.94233333333
2035,VEN,-91733.94233333333
2036,VEN,-91733.94233333333
2037,VEN,-91733.94233333333
2038,VEN,-91733.94233333333
2039,VEN,-91733.94233333333
2040,VEN,-91733.94233333333
2041,VEN,-91733.94233333333
2042,VEN,-91733.94233333333
2043,VEN,-91733.94233333333
2044,VEN,-91733.94233333333
2045,VEN,-91733.94233333333
2046,VEN,-91733.94233333333
2047,VEN,-91733.94233333333
2048,VEN,-91733.94233333333
2049,VEN,-91733.94233333333
2050,VEN,-91733.94233333333
2021,VNM,-27072129.0
2022,VNM,-12929831.985454546
2023,VNM,-12929831.985454546
2024,VNM,-12929831.985454546
2025,VNM,-12929831.985454546
2026,VNM,-12929831.985454546
2027,VNM,-12929831.985454546
2028,VNM,-12929831.985454546
2029,VNM,-12929831.985454546
2030,VNM,-12929831.985454546
2031,VNM,-12929831.985454546
2032,VNM,-12929831.985454546
2033,VNM,-12929831.985454546
2034,VNM,-12929831.985454546
2035,VNM,-12929831.985454546
2036,VNM,-12929831.985454546
2037,VNM,-12929831.985454546
2038,VNM,-12929831.985454546
2039,VNM,-12929831.985454546
2040,VNM,-12929831.985454546
2041,VNM,-12929831.985454546
2042,VNM,-12929831.985454546
2043,VNM,-12929831.985454546
2044,VNM,-12929831.985454546
2045,VNM,-12929831.985454546
2046,VNM,-12929831.985454546
2047,VNM,-12929831.985454546
2048,VNM,-12929831.985454546
2049,VNM,-12929831.985454546
2050,VNM,-12929831.985454546
2021,VUT,148.145
2022,VUT,148.145
2023,VUT,148.145
2024,VUT,148.145
2025,VUT,148.145
2026,VUT,148.145
2027,VUT,148.145
2028,VUT,148.145
2029,VUT,148.145
2030,VUT,148.145
2031,VUT,148.145
2032,VUT,148.145
2033,VUT,148.145
2034,VUT,148.145
2035,VUT,148.145
2036,VUT,148.145
2037,VUT,148.145
2038,VUT,148.145
2039,VUT,148.145
2040,VUT,148.145
2041,VUT,148.145
2042,VUT,148.145
2043,VUT,148.145
2044,VUT,148.145
2045,VUT,148.145
2046,VUT,148.145
2047,VUT,148.145
2048,VUT,148.145
2049,VUT,148.145
2050,VUT,148.145
2021,WSM,1873.1333333333332
2022,WSM,1873.1333333333332
2023,WSM,1873.1333333333332
2024,WSM,1873.1333333333332
2025,WSM,1873.1333333333332
2026,WSM,1873.1333333333332
2027,WSM,1873.1333333333332
2028,WSM,1873.1333333333332
2029,WSM,1873.1333333333332
2030,WSM,1873.1333333333332
2031,WSM,1873.1333333333332
2032,WSM,1873.1333333333332
2033,WSM,1873.1333333333332
2034,WSM,1873.1333333333332
2035,WSM,1873.1333333333332
2036,WSM,1873.1333333333332
2037,WSM,1873.1333333333332
2038,WSM,1873.1333333333332
2039,WSM,1873.1333333333332
2040,WSM,1873.1333333333332
2041,WSM,1873.1333333333332
2042,WSM,1873.1333333333332
2043,WSM,1873.1333333333332
2044,WSM,1873.1333333333332
2045,WSM,1873.1333333333332
2046,WSM,1873.1333333333332
2047,WSM,1873.1333333333332
2048,WSM,1873.1333333333332
2049,WSM,1873.1333333333332
2050,WSM,1873.1333333333332
2021,YEM,278774.55585714284
2022,YEM,278774.55585714284
2023,YEM,278774.55585714284
2024,YEM,278774.55585714284
2025,YEM,278774.55585714284
2026,YEM,278774.55585714284
2027,YEM,278774.55585714284
2028,YEM,278774.55585714284
2029,YEM,278774.55585714284
2030,YEM,278774.55585714284
2031,YEM,278774.55585714284
2032,YEM,278774.55585714284
2033,YEM,278774.55585714284
2034,YEM,278774.55585714284
2035,YEM,278774.55585714284
2036,YEM,278774.55585714284
2037,YEM,278774.55585714284
2038,YEM,278774.55585714284
2039,YEM,278774.55585714284
2040,YEM,278774.55585714284
2041,YEM,278774.55585714284
2042,YEM,278774.55585714284
2043,YEM,278774.55585714284
2044,YEM,278774.55585714284
2045,YEM,278774.55585714284
2046,YEM,278774.55585714284
2047,YEM,278774.55585714284
2048,YEM,278774.55585714284
2049,YEM,278774.55585714284
2050,YEM,278774.55585714284
2021,ZAF,36303.0
2022,ZAF,-34851.865454545456
2023,ZAF,-34851.865454545456
2024,ZAF,-34851.865454545456
2025,ZAF,-34851.865454545456
2026,ZAF,-34851.865454545456
2027,ZAF,-34851.865454545456
2028,ZAF,-34851.865454545456
2029,ZAF,-34851.865454545456
2030,ZAF,-34851.865454545456
2031,ZAF,-34851.865454545456
2032,ZAF,-34851.865454545456
2033,ZAF,-34851.865454545456
2034,ZAF,-34851.865454545456
2035,ZAF,-34851.865454545456
2036,ZAF,-34851.865454545456
2037,ZAF,-34851.865454545456
2038,ZAF,-34851.865454545456
2039,ZAF,-34851.865454545456
2040,ZAF,-34851.865454545456
2041,ZAF,-34851.865454545456
2042,ZAF,-34851.865454545456
2043,ZAF,-34851.865454545456
2044,ZAF,-34851.865454545456
2045,ZAF,-34851.865454545456
2046,ZAF,-34851.865454545456
2047,ZAF,-34851.865454545456
2048,ZAF,-34851.865454545456
2049,ZAF,-34851.865454545456
2050,ZAF,-34851.865454545456
2021,ZMB,-210611.0
2022,ZMB,-78559.2167909091
2023,ZMB,-78559.2167909091
2024,ZMB,-78559.2167909091
2025,ZMB,-78559.2167909091
2026,ZMB,-78559.2167909091
2027,ZMB,-78559.2167909091
2028,ZMB,-78559.2167909091
2029,ZMB,-78559.2167909091
2030,ZMB,-78559.2167909091
2031,ZMB,-78559.2167909091
2032,ZMB,-78559.2167909091
2033,ZMB,-78559.2167909091
2034,ZMB,-78559.2167909091
2035,ZMB,-78559.2167909091
2036,ZMB,-78559.2167909091
2037,ZMB,-78559.2167909091
2038,ZMB,-78559.2167909091
2039,ZMB,-78559.2167909091
2040,ZMB,-78559.2167909091
2041,ZMB,-78559.2167909091
2042,ZMB,-78559.2167909091
2043,ZMB,-78559.2167909091
2044,ZMB,-78559.2167909091
2045,ZMB,-78559.2167909091
2046,ZMB,-78559.2167909091
2047,ZMB,-78559.2167909091
2048,ZMB,-78559.2167909091
2049,ZMB,-78559.2167909091
2050,ZMB,-78559.2167909091
2021,ZWE,20515200.0
2022,ZWE,933896.932160909
2023,ZWE,933896.932160909
2024,ZWE,933896.932160909
2025,ZWE,933896.932160909
2026,ZWE,933896.932160909
2027,ZWE,933896.932160909
2028,ZWE,933896.932160909
2029,ZWE,933896.932160909
2030,ZWE,933896.932160909
2031,ZWE,933896.932160909
2032,ZWE,933896.932160909
2033,ZWE,933896.932160909
2034,ZWE,933896.932160909
2035,ZWE,933896.932160909
2036,ZWE,933896.932160909
2037,ZWE,933896.932160909
2038,ZWE,933896.932160909
2039,ZWE,933896.932160909
2040,ZWE,933896.932160909
2041,ZWE,933896.932160909
2042,ZWE,933896.932160909
2043,ZWE,933896.932160909
2044,ZWE,933896.932160909
2045,ZWE,933896.932160909
2046,ZWE,933896.932160909
2047,ZWE,933896.932160909
2048,ZWE,933896.932160909
2049,ZWE,933896.932160909
2050,ZWE,933896.932160909
