,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_rubber_and_leather
5244,"Micronesia, Fed. Sts.",FSM,2025,385.3922389784402
5245,"Micronesia, Fed. Sts.",FSM,2026,360.6085544704406
5246,"Micronesia, Fed. Sts.",FSM,2027,337.418651454823
5247,"Micronesia, Fed. Sts.",FSM,2028,315.720037525966
5248,"Micronesia, Fed. Sts.",FSM,2029,295.4168113280573
5249,"Micronesia, Fed. Sts.",FSM,2030,276.41923869991854
5250,"Micronesia, Fed. Sts.",FSM,2031,258.64335607695915
5251,"Micronesia, Fed. Sts.",FSM,2032,242.01059939744437
5252,"Micronesia, Fed. Sts.",FSM,2033,226.44745687294275
5253,"Micronesia, Fed. Sts.",FSM,2034,211.88514408829968
5254,"Micronesia, Fed. Sts.",FSM,2035,198.2592999951851
5255,"Micronesia, Fed. Sts.",FSM,2036,185.50970245559256
5256,"Micronesia, Fed. Sts.",FSM,2037,173.5800020780776
5257,"Micronesia, Fed. Sts.",FSM,2038,162.41747317037496
5258,"Micronesia, Fed. Sts.",FSM,2039,151.9727807076749
5259,"Micronesia, Fed. Sts.",FSM,2040,142.199762286634
5260,"Micronesia, Fed. Sts.",FSM,2041,133.05522410141714
5261,"Micronesia, Fed. Sts.",FSM,2042,124.49875004005118
5262,"Micronesia, Fed. Sts.",FSM,2043,116.4925230573495
5263,"Micronesia, Fed. Sts.",FSM,2044,109.00115803493196
5264,"Micronesia, Fed. Sts.",FSM,2045,101.9915453896302
5265,"Micronesia, Fed. Sts.",FSM,2046,95.43270473907576
5266,"Micronesia, Fed. Sts.",FSM,2047,89.29564797771562
5267,"Micronesia, Fed. Sts.",FSM,2048,83.55325115809234
5268,"Micronesia, Fed. Sts.",FSM,2049,78.1801346111457
5269,"Micronesia, Fed. Sts.",FSM,2050,73.15255077569672
5270,Tonga,TON,2017,808.5616915561991
5271,Tonga,TON,2018,851.6363395447559
5272,Tonga,TON,2019,815.1613552757533
5273,Tonga,TON,2020,655.0175932293569
5274,Tonga,TON,2021,655.0176898916493
5275,Tonga,TON,2022,603.1704271726377
5276,Tonga,TON,2023,555.4270820927084
5277,Tonga,TON,2024,511.46281320207976
5278,Tonga,TON,2025,470.9784915473818
5279,Tonga,TON,2026,433.69866542497607
5280,Tonga,TON,2027,399.3696862322268
5281,Tonga,TON,2028,367.75798266508195
5282,Tonga,TON,2029,338.6484715198138
5283,Tonga,TON,2030,311.84309428613443
5284,Tonga,TON,2031,287.15946957481236
5285,Tonga,TON,2032,264.4296522110107
5286,Tonga,TON,2033,243.49899055033345
5287,Tonga,TON,2034,224.22507424287397
5288,Tonga,TON,2035,206.47676528593155
5289,Tonga,TON,2036,190.1333057727667
5290,Tonga,TON,2037,175.08349626660652
5291,Tonga,TON,2038,161.2249392096222
5292,Tonga,TON,2039,148.46334221910362
5293,Tonga,TON,2040,136.7118765305214
5294,Tonga,TON,2041,125.89058622237833
5295,Tonga,TON,2042,115.92584420327131
5296,Tonga,TON,2043,106.749851259746
5297,Tonga,TON,2044,98.30017475651323
5298,Tonga,TON,2045,90.5193238503819
5299,Tonga,TON,2046,83.3543583277041
5300,Tonga,TON,2047,76.75652840389567
5301,Tonga,TON,2048,70.68094303426365
5302,Tonga,TON,2049,65.08626447935147
5303,Tonga,TON,2050,59.9344270466585
5304,Syrian Arab Republic,SYR,2017,11.652724946103849
5305,Syrian Arab Republic,SYR,2018,9.77401785117011
5306,Syrian Arab Republic,SYR,2019,8.444491254769138
5307,Syrian Arab Republic,SYR,2020,11.711231782776949
5308,Syrian Arab Republic,SYR,2021,11.711230814589765
5309,Syrian Arab Republic,SYR,2022,12.571427239940164
5310,Syrian Arab Republic,SYR,2023,13.494805571778487
5311,Syrian Arab Republic,SYR,2024,14.486006556322415
5312,Syrian Arab Republic,SYR,2025,15.550011805183857
5313,Syrian Arab Republic,SYR,2026,16.692168832121833
5314,Syrian Arab Republic,SYR,2027,17.918217928759002
5315,Syrian Arab Republic,SYR,2028,19.23432101433444
5316,Syrian Arab Republic,SYR,2029,20.647092604487153
5317,Syrian Arab Republic,SYR,2030,22.163633054713227
5318,Syrian Arab Republic,SYR,2031,23.791564245574225
5319,Syrian Arab Republic,SYR,2032,25.539067889003558
5320,Syrian Arab Republic,SYR,2033,27.414926648232697
5321,Syrian Arab Republic,SYR,2034,29.42856827799842
5322,Syrian Arab Republic,SYR,2035,31.590113006873388
5323,Syrian Arab Republic,SYR,2036,33.91042439985487
5324,Syrian Arab Republic,SYR,2037,36.40116395683902
5325,Syrian Arab Republic,SYR,2038,39.074849721383885
5326,Syrian Arab Republic,SYR,2039,41.94491919431794
5327,Syrian Arab Republic,SYR,2040,45.02579686838922
5328,Syrian Arab Republic,SYR,2041,48.33296672337077
5329,Syrian Arab Republic,SYR,2042,51.88305004597334
5330,Syrian Arab Republic,SYR,2043,55.69388896567283
5331,Syrian Arab Republic,SYR,2044,59.78463612629171
5332,Syrian Arab Republic,SYR,2045,64.17585094400705
5333,Syrian Arab Republic,SYR,2046,68.88960293556403
5334,Syrian Arab Republic,SYR,2047,73.94958263600327
5335,Syrian Arab Republic,SYR,2048,79.38122066335731
5336,Syrian Arab Republic,SYR,2049,85.21181552871548
5337,Syrian Arab Republic,SYR,2050,91.47067083400977
5338,Vietnam,VNM,2017,0.07318713045110595
5339,Vietnam,VNM,2018,0.06937992174288929
5340,Vietnam,VNM,2019,0.061828914415633325
5341,Vietnam,VNM,2020,0.06176559441098906
5342,Vietnam,VNM,2021,0.06176557537990647
5343,Vietnam,VNM,2022,0.058532059431770096
5344,Vietnam,VNM,2023,0.055467822654475064
5345,Vietnam,VNM,2024,0.05256400304203788
5346,Vietnam,VNM,2025,0.04981220252712519
5347,Vietnam,VNM,2026,0.04720446269320388
5348,Vietnam,VNM,2027,0.04473324175819506
5349,Vietnam,VNM,2028,0.042391392763066645
5350,Vietnam,VNM,2029,0.04017214290228289
5351,Vietnam,VNM,2030,0.0380690739363359
5352,Vietnam,VNM,2031,0.036076103629708325
5353,Vietnam,VNM,2032,0.03418746816058531
5354,Vietnam,VNM,2033,0.03239770545144336
5355,Vietnam,VNM,2034,0.03070163937230594
5356,Vietnam,VNM,2035,0.02909436477098199
5357,Vietnam,VNM,2036,0.027571233286992444
5358,Vietnam,VNM,2037,0.02612783990815768
5359,Vietnam,VNM,2038,0.024760010230967227
5360,Vietnam,VNM,2039,0.023463788387887055
5361,Vietnam,VNM,2040,0.022235425606689507
5362,Vietnam,VNM,2041,0.021071369368718795
5363,Vietnam,VNM,2042,0.01996825313473665
5364,Vietnam,VNM,2043,0.018922886608634476
5365,Vietnam,VNM,2044,0.01793224651085437
5366,Vietnam,VNM,2045,0.016993467834834422
5367,Vietnam,VNM,2046,0.016103835561191687
5368,Vietnam,VNM,2047,0.015260776805679482
5369,Vietnam,VNM,2048,0.014461853378210444
5370,Vietnam,VNM,2049,0.013704754731424974
5371,Vietnam,VNM,2050,0.012987291278412675
5372,Fiji,FJI,2017,18.449738186115006
5373,Fiji,FJI,2018,17.151140940940582
5374,Fiji,FJI,2019,20.52693207795713
5375,Fiji,FJI,2020,17.915414911171304
5376,Fiji,FJI,2021,17.915413223152044
5377,Fiji,FJI,2022,16.554789798292607
5378,Fiji,FJI,2023,15.297501757396505
5379,Fiji,FJI,2024,14.135701079193671
5380,Fiji,FJI,2025,13.062135776758634
5381,Fiji,FJI,2026,12.070104630439069
5382,Fiji,FJI,2027,11.153415358686374
5383,Fiji,FJI,2028,10.30634596568994
5384,Fiji,FJI,2029,9.523609024545799
5385,Fiji,FJI,2030,8.800318673014633
5386,Fiji,FJI,2031,8.131960115855685
5387,Fiji,FJI,2032,7.514361443369775
5388,Fiji,FJI,2033,6.9436675902413025
5389,Fiji,FJI,2034,6.416316272131034
5390,Fiji,FJI,2035,5.929015749813949
5391,Fiji,FJI,2036,5.478724282066358
5392,Fiji,FJI,2037,5.062631139046251
5393,Fiji,FJI,2038,4.678139057651916
5394,Fiji,FJI,2039,4.322848029345336
5395,Fiji,FJI,2040,3.994540319242739
5396,Fiji,FJI,2041,3.691166622961842
5397,Fiji,FJI,2042,3.410833274816075
5398,Fiji,FJI,2043,3.1517904275091864
5399,Fiji,FJI,2044,2.912421129547653
5400,Fiji,FJI,2045,2.691231232191723
5401,Fiji,FJI,2046,2.486840062944151
5402,Fiji,FJI,2047,2.2979718073602915
5403,Fiji,FJI,2048,2.1234475453845563
5404,Fiji,FJI,2049,1.9621778925039426
5405,Fiji,FJI,2050,1.8131561997845114
5406,Poland,POL,2017,0.013793517946210908
5407,Poland,POL,2018,0.012815774061855068
5408,Poland,POL,2019,0.012760708654615425
5409,Poland,POL,2020,0.012395238094219403
5410,Poland,POL,2021,0.012395235281074451
5411,Poland,POL,2022,0.012116889803545796
5412,Poland,POL,2023,0.011844794808811853
5413,Poland,POL,2024,0.011578809937002181
5414,Poland,POL,2025,0.011318797980145756
5415,Poland,POL,2026,0.011064624811392398
5416,Poland,POL,2027,0.010816159315823736
5417,Poland,POL,2028,0.010573273322817574
5418,Poland,POL,2029,0.010335841539931298
5419,Poland,POL,2030,0.010103741488269886
5420,Poland,POL,2031,0.009876853439305427
5421,Poland,POL,2032,0.009655060353115176
5422,Poland,POL,2033,0.009438247818006723
5423,Poland,POL,2034,0.009226303991498822
5424,Poland,POL,2035,0.009019119542627628
5425,Poland,POL,2036,0.008816587595548426
5426,Poland,POL,2037,0.008618603674403917
5427,Poland,POL,2038,0.008425065649430331
5428,Poland,POL,2039,0.008235873684274066
5429,Poland,POL,2040,0.008050930184491135
5430,Poland,POL,2041,0.007870139747203223
5431,Poland,POL,2042,0.007693409111884253
5432,Poland,POL,2043,0.007520647112252008
5433,Poland,POL,2044,0.0073517646292401324
5434,Poland,POL,2045,0.007186674545026212
5435,Poland,POL,2046,0.007025291698092071
5436,Poland,POL,2047,0.006867532839293395
5437,Poland,POL,2048,0.006713316588915695
5438,Poland,POL,2049,0.006562563394694693
5439,Poland,POL,2050,0.006415195490779456
5440,Burkina Faso,BFA,2017,8.710646458423108
5441,Burkina Faso,BFA,2018,8.444473703294904
5442,Burkina Faso,BFA,2019,8.069815881057767
5443,Burkina Faso,BFA,2020,9.508176720222641
5444,Burkina Faso,BFA,2021,9.5081769276167
5445,Burkina Faso,BFA,2022,9.429017018277486
5446,Burkina Faso,BFA,2023,9.350516151286168
5447,Burkina Faso,BFA,2024,9.272668839814624
5448,Burkina Faso,BFA,2025,9.195469642715095
5449,Burkina Faso,BFA,2026,9.11891316413984
5450,Burkina Faso,BFA,2027,9.04299405316402
5451,Burkina Faso,BFA,2028,8.967707003411677
5452,Burkina Faso,BFA,2029,8.89304675268487
5453,Burkina Faso,BFA,2030,8.819008082595843
5454,Burkina Faso,BFA,2031,8.745585818202288
5455,Burkina Faso,BFA,2032,8.672774827645686
5456,Burkina Faso,BFA,2033,8.60057002179255
5457,Burkina Faso,BFA,2034,8.528966353878735
5458,Burkina Faso,BFA,2035,8.457958819156783
5459,Burkina Faso,BFA,2036,8.387542454545951
5460,Burkina Faso,BFA,2037,8.317712338285462
5461,Burkina Faso,BFA,2038,8.248463589590472
5462,Burkina Faso,BFA,2039,8.179791368310736
5463,Burkina Faso,BFA,2040,8.111690874592716
5464,Burkina Faso,BFA,2041,8.044157348543635
5465,Burkina Faso,BFA,2042,7.977186069899107
5466,Burkina Faso,BFA,2043,7.910772357693048
5467,Burkina Faso,BFA,2044,7.8449115699305185
5468,Burkina Faso,BFA,2045,7.7795991032634095
5469,Burkina Faso,BFA,2046,7.714830392668509
5470,Burkina Faso,BFA,2047,7.650600911128573
5471,Burkina Faso,BFA,2048,7.586906169315716
5472,Burkina Faso,BFA,2049,7.523741715277864
5473,Burkina Faso,BFA,2050,7.461103134127447
5474,United Kingdom,GBR,2017,0.03681100357149413
5475,United Kingdom,GBR,2018,0.035332255370638874
5476,United Kingdom,GBR,2019,0.035404688442786256
5477,United Kingdom,GBR,2020,0.033519077309832945
5478,United Kingdom,GBR,2021,0.03351908015026686
5479,United Kingdom,GBR,2022,0.03304552887193933
5480,United Kingdom,GBR,2023,0.0325786678372641
5481,United Kingdom,GBR,2024,0.03211840252773347
5482,United Kingdom,GBR,2025,0.03166463976017956
5483,United Kingdom,GBR,2026,0.031217287667908832
5484,United Kingdom,GBR,2027,0.030776255682102998
5485,United Kingdom,GBR,2028,0.03034145451348326
5486,United Kingdom,GBR,2029,0.029912796134232957
5487,United Kingdom,GBR,2030,0.02949019376017575
5488,United Kingdom,GBR,2031,0.029073561833206033
5489,United Kingdom,GBR,2032,0.028662816003967074
5490,United Kingdom,GBR,2033,0.028257873114773933
5491,United Kingdom,GBR,2034,0.027858651182777912
5492,United Kingdom,GBR,2035,0.027465069383368675
5493,United Kingdom,GBR,2036,0.027077048033810704
5494,United Kingdom,GBR,2037,0.026694508577111288
5495,United Kingdom,GBR,2038,0.026317373566116235
5496,United Kingdom,GBR,2039,0.025945566647830064
5497,United Kingdom,GBR,2040,0.02557901254795827
5498,United Kingdom,GBR,2041,0.025217637055667378
5499,United Kingdom,GBR,2042,0.02486136700856062
5500,United Kingdom,GBR,2043,0.024510130277865916
5501,United Kingdom,GBR,2044,0.024163855753832886
5502,United Kingdom,GBR,2045,0.02382247333133651
5503,United Kingdom,GBR,2046,0.023485913895683604
5504,United Kingdom,GBR,2047,0.023154109308620597
5505,United Kingdom,GBR,2048,0.022826992394538295
5506,United Kingdom,GBR,2049,0.022504496926871956
5507,United Kingdom,GBR,2050,0.022186557614693295
5508,Brunei Darussalam,BRN,2017,7.1340554785866
5509,Brunei Darussalam,BRN,2018,9.068659552810916
5510,Brunei Darussalam,BRN,2019,11.764270040335802
5511,Brunei Darussalam,BRN,2020,12.191607751702108
5512,Brunei Darussalam,BRN,2021,12.191607357166962
5513,Brunei Darussalam,BRN,2022,12.534934684283606
5514,Brunei Darussalam,BRN,2023,12.887930437399543
5515,Brunei Darussalam,BRN,2024,13.250866888640866
5516,Brunei Darussalam,BRN,2025,13.624023977577231
5517,Brunei Darussalam,BRN,2026,14.007689527144427
5518,Brunei Darussalam,BRN,2027,14.402159465647422
5519,Brunei Darussalam,BRN,2028,14.807738055015445
5520,Brunei Darussalam,BRN,2029,15.224738125484691
5521,Brunei Darussalam,BRN,2030,15.653481316890101
5522,Brunei Darussalam,BRN,2031,16.094298326752153
5523,Brunei Darussalam,BRN,2032,16.547529165349786
5524,Brunei Darussalam,BRN,2033,17.013523417976742
5525,Brunei Darussalam,BRN,2034,17.49264051458309
5526,Brunei Darussalam,BRN,2035,17.98525000701019
5527,Brunei Darussalam,BRN,2036,18.491731854032718
5528,Brunei Darussalam,BRN,2037,19.01247671442808
5529,Brunei Darussalam,BRN,2038,19.5478862482985
5530,Brunei Darussalam,BRN,2039,20.098373426879057
5531,Brunei Darussalam,BRN,2040,20.664362851069843
5532,Brunei Darussalam,BRN,2041,21.246291078938448
5533,Brunei Darussalam,BRN,2042,21.844606962445514
5534,Brunei Darussalam,BRN,2043,22.45977199365213
5535,Brunei Darussalam,BRN,2044,23.092260660677407
5536,Brunei Darussalam,BRN,2045,23.742560813679834
5537,Brunei Darussalam,BRN,2046,24.411174041145127
5538,Brunei Darussalam,BRN,2047,25.098616056770684
5539,Brunei Darussalam,BRN,2048,25.805417097244817
5540,Brunei Darussalam,BRN,2049,26.53212233122855
5541,Brunei Darussalam,BRN,2050,27.27929227985373
5542,Sudan,SDN,2017,0.00958963595172708
5543,Sudan,SDN,2018,0.008584588559204487
5544,Sudan,SDN,2019,0.006058548379759683
5545,Sudan,SDN,2020,0.0035040199972059664
5546,Sudan,SDN,2021,0.003504019805134993
5547,Sudan,SDN,2022,0.0013911217652122102
5548,Sudan,SDN,2023,0.0005522856243024487
5549,Sudan,SDN,2024,0.00021926147547883182
5550,Sudan,SDN,2025,8.704842659968785e-05
5551,Sudan,SDN,2026,3.4558868843390426e-05
5552,Sudan,SDN,2027,1.3720126398458583e-05
5553,Sudan,SDN,2028,5.4469916027266886e-06
5554,Sudan,SDN,2029,2.162495931780061e-06
5555,Sudan,SDN,2030,8.585268706168778e-07
5556,Sudan,SDN,2031,3.408415140760453e-07
5557,Sudan,SDN,2032,1.3531660067223952e-07
5558,Sudan,SDN,2033,5.3721690760371865e-08
5559,Sudan,SDN,2034,2.1327908355778807e-08
5560,Sudan,SDN,2035,8.467337278372502e-09
5561,Sudan,SDN,2036,3.361595492147303e-09
5562,Sudan,SDN,2037,1.334578260120648e-09
5563,Sudan,SDN,2038,5.298374347976457e-10
5564,Sudan,SDN,2039,2.103493783029039e-10
5565,Sudan,SDN,2040,8.35102581404366e-11
5566,Sudan,SDN,2041,3.315418981005889e-11
5567,Sudan,SDN,2042,1.3162458438494159e-11
5568,Sudan,SDN,2043,5.225593300202493e-12
5569,Sudan,SDN,2044,2.0745991690474213e-12
5570,Sudan,SDN,2045,8.23631206057592e-13
5571,Sudan,SDN,2046,3.2698767728870033e-13
5572,Sudan,SDN,2047,1.298165250567046e-13
5573,Sudan,SDN,2048,5.153812008309701e-14
5574,Sudan,SDN,2049,2.046101465541073e-14
5575,Sudan,SDN,2050,8.123174071035601e-15
5576,Faroe Islands,FRO,2017,2.5869040343512664
5577,Faroe Islands,FRO,2018,2.1126957458550506
5578,Faroe Islands,FRO,2019,2.390504283227733
5579,Faroe Islands,FRO,2020,2.181905315349325
5580,Faroe Islands,FRO,2021,2.181905600572783
5581,Faroe Islands,FRO,2022,2.0463674339168363
5582,Faroe Islands,FRO,2023,1.9192487857843408
5583,Faroe Islands,FRO,2024,1.800026642666145
5584,Faroe Islands,FRO,2025,1.6882104802186095
5585,Faroe Islands,FRO,2026,1.5833402450635592
5586,Faroe Islands,FRO,2027,1.4849844619571972
5587,Faroe Islands,FRO,2028,1.3927384585400842
5588,Faroe Islands,FRO,2029,1.3062227003642004
5589,Faroe Islands,FRO,2030,1.2250812293467241
5590,Faroe Islands,FRO,2031,1.1489801992257664
5591,Faroe Islands,FRO,2032,1.0776065019924073
5592,Faroe Islands,FRO,2033,1.010666479647611
5593,Faroe Islands,FRO,2034,0.9478847159837287
5594,Faroe Islands,FRO,2035,0.8890029034195618
5595,Faroe Islands,FRO,2036,0.8337787802266632
5596,Faroe Islands,FRO,2037,0.7819851337742736
5597,Faroe Islands,FRO,2038,0.7334088656918465
5598,Faroe Islands,FRO,2039,0.6878501151029128
5599,Faroe Islands,FRO,2040,0.6451214363229231
5600,Faroe Islands,FRO,2041,0.6050470276378231
5601,Faroe Islands,FRO,2042,0.567462007990257
5602,Faroe Islands,FRO,2043,0.5322117385974318
5603,Faroe Islands,FRO,2044,0.49915118670951536
5604,Faroe Islands,FRO,2045,0.4681443288908319
5605,Faroe Islands,FRO,2046,0.4390635913687381
5606,Faroe Islands,FRO,2047,0.41178932514756234
5607,Faroe Islands,FRO,2048,0.38620931372803075
5608,Faroe Islands,FRO,2049,0.36221831140675287
5609,Faroe Islands,FRO,2050,0.33971761025616487
5610,Bangladesh,BGD,2017,0.1656561473158102
5611,Bangladesh,BGD,2018,0.16521189804225367
5612,Bangladesh,BGD,2019,0.14703913046662848
5613,Bangladesh,BGD,2020,0.14822639897498147
5614,Bangladesh,BGD,2021,0.1482263867729806
5615,Bangladesh,BGD,2022,0.13456423254271704
5616,Bangladesh,BGD,2023,0.1221613308806035
5617,Bangladesh,BGD,2024,0.110901615388643
5618,Bangladesh,BGD,2025,0.10067971760909579
5619,Bangladesh,BGD,2026,0.09139998098607784
5620,Bangladesh,BGD,2027,0.08297556571116854
5621,Bangladesh,BGD,2028,0.07532763607617293
5622,Bangladesh,BGD,2029,0.06838462272828578
5623,Bangladesh,BGD,2030,0.06208155292383093
5624,Bangladesh,BGD,2031,0.056359442513093695
5625,Bangladesh,BGD,2032,0.05116474396643836
5626,Bangladesh,BGD,2033,0.04644884527633509
5627,Bangladesh,BGD,2034,0.04216761504601954
5628,Bangladesh,BGD,2035,0.038280989507724225
5629,Bangladesh,BGD,2036,0.034752597605797575
5630,Bangladesh,BGD,2037,0.031549420636234886
5631,Bangladesh,BGD,2038,0.02864148325752877
5632,Bangladesh,BGD,2039,0.026001572981316074
5633,Bangladesh,BGD,2040,0.02360498551781492
5634,Bangladesh,BGD,2041,0.021429293592992872
5635,Bangladesh,BGD,2042,0.01945413707405624
5636,Bangladesh,BGD,2043,0.017661032439255202
5637,Bangladesh,BGD,2044,0.01603319980902084
5638,Bangladesh,BGD,2045,0.014555405919792725
5639,Bangladesh,BGD,2046,0.01321382157108384
5640,Bangladesh,BGD,2047,0.011995892211773284
5641,Bangladesh,BGD,2048,0.0108902204545721
5642,Bangladesh,BGD,2049,0.009886459419232226
5643,Bangladesh,BGD,2050,0.008975215906404354
5644,Vanuatu,VUT,2017,155.97161126355
5645,Vanuatu,VUT,2018,154.26256331367938
5646,Vanuatu,VUT,2019,107.66589745050223
5647,Vanuatu,VUT,2020,111.06675640319514
5648,Vanuatu,VUT,2021,111.06676056544865
5649,Vanuatu,VUT,2022,100.54687752193121
5650,Vanuatu,VUT,2023,91.02340365327275
5651,Vanuatu,VUT,2024,82.4019623167258
5652,Vanuatu,VUT,2025,74.59711591880233
5653,Vanuatu,VUT,2026,67.53151923754244
5654,Vanuatu,VUT,2027,61.13515293935224
5655,Vanuatu,VUT,2028,55.344629694636374
5656,Vanuatu,VUT,2029,50.102566015906085
5657,Vanuatu,VUT,2030,45.357013593344334
5658,Vanuatu,VUT,2031,41.060944492418
5659,Vanuatu,VUT,2032,37.1717851119024
5660,Vanuatu,VUT,2033,33.650994283889084
5661,Vanuatu,VUT,2034,30.463681334791357
5662,Vanuatu,VUT,2035,27.57826032237116
5663,Vanuatu,VUT,2036,24.966137022312697
5664,Vanuatu,VUT,2037,22.601425562412036
5665,Vanuatu,VUT,2038,20.460691896256055
5666,Vanuatu,VUT,2039,18.522721574242183
5667,Vanuatu,VUT,2040,16.76830951057312
5668,Vanuatu,VUT,2041,15.18006966283954
5669,Vanuatu,VUT,2042,13.742262738134857
5670,Vanuatu,VUT,2043,12.440640218287639
5671,Vanuatu,VUT,2044,11.26230315851768
5672,Vanuatu,VUT,2045,10.195574360224976
5673,Vanuatu,VUT,2046,9.22988265115736
5674,Vanuatu,VUT,2047,8.355658126184858
5675,Vanuatu,VUT,2048,7.564237310527876
5676,Vanuatu,VUT,2049,6.847777305616937
5677,Vanuatu,VUT,2050,6.199178066777236
5678,Somalia,SOM,2017,12.042137724608711
5679,Somalia,SOM,2018,9.296362822084815
5680,Somalia,SOM,2019,10.221482257125817
5681,Somalia,SOM,2020,9.774955963789324
5682,Somalia,SOM,2021,9.774956340666272
5683,Somalia,SOM,2022,9.542825691474395
5684,Somalia,SOM,2023,9.316207561869941
5685,Somalia,SOM,2024,9.094971043365367
5686,Somalia,SOM,2025,8.87898833622073
5687,Somalia,SOM,2026,8.668134675618742
5688,Somalia,SOM,2027,8.462288259592986
5689,Somalia,SOM,2028,8.261330178667794
5690,Somalia,SOM,2029,8.065144347168522
5691,Somalia,SOM,2030,7.873617436163771
5692,Somalia,SOM,2031,7.686638807999291
5693,Somalia,SOM,2032,7.504100452387256
5694,Somalia,SOM,2033,7.325896924012751
5695,Somalia,SOM,2034,7.151925281621992
5696,Somalia,SOM,2035,6.982085028557305
5697,Somalia,SOM,2036,6.816278054704234
5698,Somalia,SOM,2037,6.654408579816851
5699,Somalia,SOM,2038,6.496383098189418
5700,Somalia,SOM,2039,6.342110324641726
5701,Somalia,SOM,2040,6.191501141787307
5702,Somalia,SOM,2041,6.044468548553476
5703,Somalia,SOM,2042,5.900927609924583
5704,Somalia,SOM,2043,5.760795407878105
5705,Somalia,SOM,2044,5.623990993486091
5706,Somalia,SOM,2045,5.490435340154319
5707,Somalia,SOM,2046,5.360051297971527
5708,Somalia,SOM,2047,5.232763549143092
5709,Somalia,SOM,2048,5.10849856448256
5710,Somalia,SOM,2049,4.987184560937001
5711,Somalia,SOM,2050,4.86875146012061
5712,"Hong Kong SAR, China",HKG,2017,0.22218647139268138
5713,"Hong Kong SAR, China",HKG,2018,0.22199132525408147
5714,"Hong Kong SAR, China",HKG,2019,0.2242514423815861
5715,"Hong Kong SAR, China",HKG,2020,0.2754471718131919
5716,"Hong Kong SAR, China",HKG,2021,0.27544719039420734
5717,"Hong Kong SAR, China",HKG,2022,0.2809221101943006
5718,"Hong Kong SAR, China",HKG,2023,0.2865058521129797
5719,"Hong Kong SAR, China",HKG,2024,0.292200579150606
5720,"Hong Kong SAR, China",HKG,2025,0.2980084973003636
5721,"Hong Kong SAR, China",HKG,2026,0.30393185640281345
5722,"Hong Kong SAR, China",HKG,2027,0.30997295101741945
5723,"Hong Kong SAR, China",HKG,2028,0.31613412131140434
5724,"Hong Kong SAR, China",HKG,2029,0.32241775396627276
5725,"Hong Kong SAR, China",HKG,2030,0.3288262831023483
5726,"Hong Kong SAR, China",HKG,2031,0.33536219122169303
5727,"Hong Kong SAR, China",HKG,2032,0.3420280101697629
5728,"Hong Kong SAR, China",HKG,2033,0.3488263221161823
5729,"Hong Kong SAR, China",HKG,2034,0.3557597605550149
5730,"Hong Kong SAR, China",HKG,2035,0.36283101132490386
5731,"Hong Kong SAR, China",HKG,2036,0.37004281364950786
5732,"Hong Kong SAR, China",HKG,2037,0.37739796119859953
5733,"Hong Kong SAR, China",HKG,2038,0.38489930317026305
5734,"Hong Kong SAR, China",HKG,2039,0.39254974539460696
5735,"Hong Kong SAR, China",HKG,2040,0.4003522514594053
5736,"Hong Kong SAR, China",HKG,2041,0.4083098438581148
5737,"Hong Kong SAR, China",HKG,2042,0.4164256051607159
5738,"Hong Kong SAR, China",HKG,2043,0.424702679207822
5739,"Hong Kong SAR, China",HKG,2044,0.4331442723285214
5740,"Hong Kong SAR, China",HKG,2045,0.4417536545824269
5741,"Hong Kong SAR, China",HKG,2046,0.4505341610264225
5742,"Hong Kong SAR, China",HKG,2047,0.4594891930065715
5743,"Hong Kong SAR, China",HKG,2048,0.4686222194757088
5744,"Hong Kong SAR, China",HKG,2049,0.4779367783372432
5745,"Hong Kong SAR, China",HKG,2050,0.4874364778156322
5746,Lebanon,LBN,2017,5.18581203793597
5747,Lebanon,LBN,2018,4.938927132591511
5748,Lebanon,LBN,2019,4.422233419890597
5749,Lebanon,LBN,2020,4.945952864229583
5750,Lebanon,LBN,2021,4.945952840265931
5751,Lebanon,LBN,2022,4.603209903248351
5752,Lebanon,LBN,2023,4.284218248272739
5753,Lebanon,LBN,2024,3.9873319671737986
5754,Lebanon,LBN,2025,3.711019209363566
5755,Lebanon,LBN,2026,3.4538542779087122
5756,Lebanon,LBN,2027,3.2145102733311215
5757,Lebanon,LBN,2028,2.99175224717585
5758,Lebanon,LBN,2029,2.7844308300207943
5759,Lebanon,LBN,2030,2.5914763010503417
5760,Lebanon,LBN,2031,2.411893068593625
5761,Lebanon,LBN,2032,2.2447545331486047
5762,Lebanon,LBN,2033,2.0891983063865442
5763,Lebanon,LBN,2034,1.944421761468138
5764,Lebanon,LBN,2035,1.8096778917124694
5765,Lebanon,LBN,2036,1.6842714562503875
5766,Lebanon,LBN,2037,1.567555392775125
5767,Lebanon,LBN,2038,1.4589274788808646
5768,Lebanon,LBN,2039,1.3578272247627088
5769,Lebanon,LBN,2040,1.2637329812453
5770,Lebanon,LBN,2041,1.176159248218218
5771,Lebanon,LBN,2042,1.094654169590532
5772,Lebanon,LBN,2043,1.0187972018391322
5773,Lebanon,LBN,2044,0.948196944121175
5774,Lebanon,LBN,2045,0.882489118754665
5775,Lebanon,LBN,2046,0.8213346916469925
5776,Lebanon,LBN,2047,0.7644181229733656
5777,Lebanon,LBN,2048,0.711445739079128
5778,Lebanon,LBN,2049,0.6621442172054365
5779,Lebanon,LBN,2050,0.6162591752198769
