Nation,iso_code3,Year,fuelefficiency_trns_road_heavy_regional_hydrogen_km_per_litre
Saint Pierre and Miquelon,SPM,2027,0.948590876368745
Saint Pierre and Miquelon,SPM,2028,0.9580767851324324
Saint Pierre and Miquelon,SPM,2029,0.9676575529837568
Saint Pierre and Miquelon,SPM,2030,0.9773341285135944
Saint Pierre and Miquelon,SPM,2031,0.9871074697987303
Saint Pierre and Miquelon,SPM,2032,0.9969785444967176
Saint Pierre and Miquelon,SPM,2033,1.0069483299416848
Saint Pierre and Miquelon,SPM,2034,1.0170178132411016
Saint Pierre and Miquelon,SPM,2035,1.0271879913735127
Saint Pierre and Miquelon,SPM,2036,1.0374598712872478
Saint Pierre and Miquelon,SPM,2037,1.0478344700001203
Saint Pierre and Miquelon,SPM,2038,1.0583128147001215
Saint Pierre and Miquelon,SPM,2039,1.0688959428471227
Saint Pierre and Miquelon,SPM,2040,1.079584902275594
Saint Pierre and Miquelon,SPM,2041,1.0903807512983499
Saint Pierre and Miquelon,SPM,2042,1.1012845588113334
Saint Pierre and Miquelon,SPM,2043,1.1122974043994467
Saint Pierre and Miquelon,SPM,2044,1.1234203784434411
Saint Pierre and Miquelon,SPM,2045,1.1346545822278755
Saint Pierre and Miquelon,SPM,2046,1.1460011280501543
Saint Pierre and Miquelon,SPM,2047,1.1574611393306558
Saint Pierre and Miquelon,SPM,2048,1.1690357507239624
Saint Pierre and Miquelon,SPM,2049,1.180726108231202
Saint Pierre and Miquelon,SPM,2050,1.192533369313514
Saint Vincent and the Grenadines,VCT,2020,0.8847678369195924
Saint Vincent and the Grenadines,VCT,2021,0.8936155152887884
Saint Vincent and the Grenadines,VCT,2022,0.9025516704416763
Saint Vincent and the Grenadines,VCT,2023,0.911577187146093
Saint Vincent and the Grenadines,VCT,2024,0.920692959017554
Saint Vincent and the Grenadines,VCT,2025,0.9298998886077295
Saint Vincent and the Grenadines,VCT,2026,0.9391988874938069
Saint Vincent and the Grenadines,VCT,2027,0.948590876368745
Saint Vincent and the Grenadines,VCT,2028,0.9580767851324324
Saint Vincent and the Grenadines,VCT,2029,0.9676575529837568
Saint Vincent and the Grenadines,VCT,2030,0.9773341285135944
Saint Vincent and the Grenadines,VCT,2031,0.9871074697987303
Saint Vincent and the Grenadines,VCT,2032,0.9969785444967176
Saint Vincent and the Grenadines,VCT,2033,1.0069483299416848
Saint Vincent and the Grenadines,VCT,2034,1.0170178132411016
Saint Vincent and the Grenadines,VCT,2035,1.0271879913735127
Saint Vincent and the Grenadines,VCT,2036,1.0374598712872478
Saint Vincent and the Grenadines,VCT,2037,1.0478344700001203
Saint Vincent and the Grenadines,VCT,2038,1.0583128147001215
Saint Vincent and the Grenadines,VCT,2039,1.0688959428471227
Saint Vincent and the Grenadines,VCT,2040,1.079584902275594
Saint Vincent and the Grenadines,VCT,2041,1.0903807512983499
Saint Vincent and the Grenadines,VCT,2042,1.1012845588113334
Saint Vincent and the Grenadines,VCT,2043,1.1122974043994467
Saint Vincent and the Grenadines,VCT,2044,1.1234203784434411
Saint Vincent and the Grenadines,VCT,2045,1.1346545822278755
Saint Vincent and the Grenadines,VCT,2046,1.1460011280501543
Saint Vincent and the Grenadines,VCT,2047,1.1574611393306558
Saint Vincent and the Grenadines,VCT,2048,1.1690357507239624
Saint Vincent and the Grenadines,VCT,2049,1.180726108231202
Saint Vincent and the Grenadines,VCT,2050,1.192533369313514
Samoa,WSM,2020,0.8847678369195924
Samoa,WSM,2021,0.8936155152887884
Samoa,WSM,2022,0.9025516704416763
Samoa,WSM,2023,0.911577187146093
Samoa,WSM,2024,0.920692959017554
Samoa,WSM,2025,0.9298998886077295
Samoa,WSM,2026,0.9391988874938069
Samoa,WSM,2027,0.948590876368745
Samoa,WSM,2028,0.9580767851324324
Samoa,WSM,2029,0.9676575529837568
Samoa,WSM,2030,0.9773341285135944
Samoa,WSM,2031,0.9871074697987303
Samoa,WSM,2032,0.9969785444967176
Samoa,WSM,2033,1.0069483299416848
Samoa,WSM,2034,1.0170178132411016
Samoa,WSM,2035,1.0271879913735127
Samoa,WSM,2036,1.0374598712872478
Samoa,WSM,2037,1.0478344700001203
Samoa,WSM,2038,1.0583128147001215
Samoa,WSM,2039,1.0688959428471227
Samoa,WSM,2040,1.079584902275594
Samoa,WSM,2041,1.0903807512983499
Samoa,WSM,2042,1.1012845588113334
Samoa,WSM,2043,1.1122974043994467
Samoa,WSM,2044,1.1234203784434411
Samoa,WSM,2045,1.1346545822278755
Samoa,WSM,2046,1.1460011280501543
Samoa,WSM,2047,1.1574611393306558
Samoa,WSM,2048,1.1690357507239624
Samoa,WSM,2049,1.180726108231202
Samoa,WSM,2050,1.192533369313514
San Marino,SMR,2020,0.8847678369195924
San Marino,SMR,2021,0.8936155152887884
San Marino,SMR,2022,0.9025516704416763
San Marino,SMR,2023,0.911577187146093
San Marino,SMR,2024,0.920692959017554
San Marino,SMR,2025,0.9298998886077295
San Marino,SMR,2026,0.9391988874938069
San Marino,SMR,2027,0.948590876368745
San Marino,SMR,2028,0.9580767851324324
San Marino,SMR,2029,0.9676575529837568
San Marino,SMR,2030,0.9773341285135944
San Marino,SMR,2031,0.9871074697987303
San Marino,SMR,2032,0.9969785444967176
San Marino,SMR,2033,1.0069483299416848
San Marino,SMR,2034,1.0170178132411016
San Marino,SMR,2035,1.0271879913735127
San Marino,SMR,2036,1.0374598712872478
San Marino,SMR,2037,1.0478344700001203
San Marino,SMR,2038,1.0583128147001215
San Marino,SMR,2039,1.0688959428471227
San Marino,SMR,2040,1.079584902275594
San Marino,SMR,2041,1.0903807512983499
San Marino,SMR,2042,1.1012845588113334
San Marino,SMR,2043,1.1122974043994467
San Marino,SMR,2044,1.1234203784434411
San Marino,SMR,2045,1.1346545822278755
San Marino,SMR,2046,1.1460011280501543
San Marino,SMR,2047,1.1574611393306558
San Marino,SMR,2048,1.1690357507239624
San Marino,SMR,2049,1.180726108231202
San Marino,SMR,2050,1.192533369313514
Sao Tome and Principe,STP,2020,0.8847678369195924
Sao Tome and Principe,STP,2021,0.8936155152887884
Sao Tome and Principe,STP,2022,0.9025516704416763
Sao Tome and Principe,STP,2023,0.911577187146093
Sao Tome and Principe,STP,2024,0.920692959017554
Sao Tome and Principe,STP,2025,0.9298998886077295
Sao Tome and Principe,STP,2026,0.9391988874938069
Sao Tome and Principe,STP,2027,0.948590876368745
Sao Tome and Principe,STP,2028,0.9580767851324324
Sao Tome and Principe,STP,2029,0.9676575529837568
Sao Tome and Principe,STP,2030,0.9773341285135944
Sao Tome and Principe,STP,2031,0.9871074697987303
Sao Tome and Principe,STP,2032,0.9969785444967176
Sao Tome and Principe,STP,2033,1.0069483299416848
Sao Tome and Principe,STP,2034,1.0170178132411016
Sao Tome and Principe,STP,2035,1.0271879913735127
Sao Tome and Principe,STP,2036,1.0374598712872478
Sao Tome and Principe,STP,2037,1.0478344700001203
Sao Tome and Principe,STP,2038,1.0583128147001215
Sao Tome and Principe,STP,2039,1.0688959428471227
Sao Tome and Principe,STP,2040,1.079584902275594
Sao Tome and Principe,STP,2041,1.0903807512983499
Sao Tome and Principe,STP,2042,1.1012845588113334
Sao Tome and Principe,STP,2043,1.1122974043994467
Sao Tome and Principe,STP,2044,1.1234203784434411
Sao Tome and Principe,STP,2045,1.1346545822278755
Sao Tome and Principe,STP,2046,1.1460011280501543
Sao Tome and Principe,STP,2047,1.1574611393306558
Sao Tome and Principe,STP,2048,1.1690357507239624
Sao Tome and Principe,STP,2049,1.180726108231202
Sao Tome and Principe,STP,2050,1.192533369313514
Sark,,2020,0.8847678369195924
Sark,,2021,0.8936155152887884
Sark,,2022,0.9025516704416763
Sark,,2023,0.911577187146093
Sark,,2024,0.920692959017554
Sark,,2025,0.9298998886077295
Sark,,2026,0.9391988874938069
Sark,,2027,0.948590876368745
Sark,,2028,0.9580767851324324
Sark,,2029,0.9676575529837568
Sark,,2030,0.9773341285135944
Sark,,2031,0.9871074697987303
Sark,,2032,0.9969785444967176
Sark,,2033,1.0069483299416848
Sark,,2034,1.0170178132411016
Sark,,2035,1.0271879913735127
Sark,,2036,1.0374598712872478
Sark,,2037,1.0478344700001203
Sark,,2038,1.0583128147001215
Sark,,2039,1.0688959428471227
Sark,,2040,1.079584902275594
Sark,,2041,1.0903807512983499
Sark,,2042,1.1012845588113334
Sark,,2043,1.1122974043994467
Sark,,2044,1.1234203784434411
Sark,,2045,1.1346545822278755
Sark,,2046,1.1460011280501543
Sark,,2047,1.1574611393306558
Sark,,2048,1.1690357507239624
Sark,,2049,1.180726108231202
Sark,,2050,1.192533369313514
Saudi Arabia,SAU,2020,0.8847678369195924
Saudi Arabia,SAU,2021,0.8936155152887884
Saudi Arabia,SAU,2022,0.9025516704416763
Saudi Arabia,SAU,2023,0.911577187146093
Saudi Arabia,SAU,2024,0.920692959017554
Saudi Arabia,SAU,2025,0.9298998886077295
Saudi Arabia,SAU,2026,0.9391988874938069
Saudi Arabia,SAU,2027,0.948590876368745
Saudi Arabia,SAU,2028,0.9580767851324324
Saudi Arabia,SAU,2029,0.9676575529837568
Saudi Arabia,SAU,2030,0.9773341285135944
Saudi Arabia,SAU,2031,0.9871074697987303
Saudi Arabia,SAU,2032,0.9969785444967176
Saudi Arabia,SAU,2033,1.0069483299416848
Saudi Arabia,SAU,2034,1.0170178132411016
Saudi Arabia,SAU,2035,1.0271879913735127
Saudi Arabia,SAU,2036,1.0374598712872478
Saudi Arabia,SAU,2037,1.0478344700001203
Saudi Arabia,SAU,2038,1.0583128147001215
Saudi Arabia,SAU,2039,1.0688959428471227
Saudi Arabia,SAU,2040,1.079584902275594
Saudi Arabia,SAU,2041,1.0903807512983499
Saudi Arabia,SAU,2042,1.1012845588113334
Saudi Arabia,SAU,2043,1.1122974043994467
Saudi Arabia,SAU,2044,1.1234203784434411
Saudi Arabia,SAU,2045,1.1346545822278755
Saudi Arabia,SAU,2046,1.1460011280501543
Saudi Arabia,SAU,2047,1.1574611393306558
Saudi Arabia,SAU,2048,1.1690357507239624
Saudi Arabia,SAU,2049,1.180726108231202
Saudi Arabia,SAU,2050,1.192533369313514
Senegal,SEN,2020,0.8847678369195924
Senegal,SEN,2021,0.8936155152887884
Senegal,SEN,2022,0.9025516704416763
Senegal,SEN,2023,0.911577187146093
Senegal,SEN,2024,0.920692959017554
Senegal,SEN,2025,0.9298998886077295
Senegal,SEN,2026,0.9391988874938069
Senegal,SEN,2027,0.948590876368745
Senegal,SEN,2028,0.9580767851324324
Senegal,SEN,2029,0.9676575529837568
Senegal,SEN,2030,0.9773341285135944
Senegal,SEN,2031,0.9871074697987303
Senegal,SEN,2032,0.9969785444967176
Senegal,SEN,2033,1.0069483299416848
Senegal,SEN,2034,1.0170178132411016
Senegal,SEN,2035,1.0271879913735127
Senegal,SEN,2036,1.0374598712872478
Senegal,SEN,2037,1.0478344700001203
Senegal,SEN,2038,1.0583128147001215
Senegal,SEN,2039,1.0688959428471227
Senegal,SEN,2040,1.079584902275594
Senegal,SEN,2041,1.0903807512983499
Senegal,SEN,2042,1.1012845588113334
Senegal,SEN,2043,1.1122974043994467
Senegal,SEN,2044,1.1234203784434411
Senegal,SEN,2045,1.1346545822278755
Senegal,SEN,2046,1.1460011280501543
Senegal,SEN,2047,1.1574611393306558
Senegal,SEN,2048,1.1690357507239624
Senegal,SEN,2049,1.180726108231202
Senegal,SEN,2050,1.192533369313514
Serbia,SRB,2020,0.8847678369195924
Serbia,SRB,2021,0.8936155152887884
Serbia,SRB,2022,0.9025516704416763
Serbia,SRB,2023,0.911577187146093
Serbia,SRB,2024,0.920692959017554
Serbia,SRB,2025,0.9298998886077295
Serbia,SRB,2026,0.9391988874938069
Serbia,SRB,2027,0.948590876368745
Serbia,SRB,2028,0.9580767851324324
Serbia,SRB,2029,0.9676575529837568
Serbia,SRB,2030,0.9773341285135944
Serbia,SRB,2031,0.9871074697987303
Serbia,SRB,2032,0.9969785444967176
Serbia,SRB,2033,1.0069483299416848
Serbia,SRB,2034,1.0170178132411016
Serbia,SRB,2035,1.0271879913735127
Serbia,SRB,2036,1.0374598712872478
Serbia,SRB,2037,1.0478344700001203
Serbia,SRB,2038,1.0583128147001215
Serbia,SRB,2039,1.0688959428471227
Serbia,SRB,2040,1.079584902275594
Serbia,SRB,2041,1.0903807512983499
Serbia,SRB,2042,1.1012845588113334
Serbia,SRB,2043,1.1122974043994467
Serbia,SRB,2044,1.1234203784434411
Serbia,SRB,2045,1.1346545822278755
Serbia,SRB,2046,1.1460011280501543
Serbia,SRB,2047,1.1574611393306558
Serbia,SRB,2048,1.1690357507239624
Serbia,SRB,2049,1.180726108231202
Serbia,SRB,2050,1.192533369313514
Seychelles,SYC,2020,0.8847678369195924
Seychelles,SYC,2021,0.8936155152887884
Seychelles,SYC,2022,0.9025516704416763
Seychelles,SYC,2023,0.911577187146093
Seychelles,SYC,2024,0.920692959017554
Seychelles,SYC,2025,0.9298998886077295
Seychelles,SYC,2026,0.9391988874938069
Seychelles,SYC,2027,0.948590876368745
Seychelles,SYC,2028,0.9580767851324324
Seychelles,SYC,2029,0.9676575529837568
Seychelles,SYC,2030,0.9773341285135944
Seychelles,SYC,2031,0.9871074697987303
Seychelles,SYC,2032,0.9969785444967176
Seychelles,SYC,2033,1.0069483299416848
Seychelles,SYC,2034,1.0170178132411016
Seychelles,SYC,2035,1.0271879913735127
Seychelles,SYC,2036,1.0374598712872478
Seychelles,SYC,2037,1.0478344700001203
Seychelles,SYC,2038,1.0583128147001215
Seychelles,SYC,2039,1.0688959428471227
Seychelles,SYC,2040,1.079584902275594
Seychelles,SYC,2041,1.0903807512983499
Seychelles,SYC,2042,1.1012845588113334
Seychelles,SYC,2043,1.1122974043994467
Seychelles,SYC,2044,1.1234203784434411
Seychelles,SYC,2045,1.1346545822278755
Seychelles,SYC,2046,1.1460011280501543
Seychelles,SYC,2047,1.1574611393306558
Seychelles,SYC,2048,1.1690357507239624
Seychelles,SYC,2049,1.180726108231202
Seychelles,SYC,2050,1.192533369313514
Sierra Leone,SLE,2020,0.8847678369195924
Sierra Leone,SLE,2021,0.8936155152887884
Sierra Leone,SLE,2022,0.9025516704416763
Sierra Leone,SLE,2023,0.911577187146093
Sierra Leone,SLE,2024,0.920692959017554
Sierra Leone,SLE,2025,0.9298998886077295
Sierra Leone,SLE,2026,0.9391988874938069
Sierra Leone,SLE,2027,0.948590876368745
Sierra Leone,SLE,2028,0.9580767851324324
Sierra Leone,SLE,2029,0.9676575529837568
Sierra Leone,SLE,2030,0.9773341285135944
Sierra Leone,SLE,2031,0.9871074697987303
Sierra Leone,SLE,2032,0.9969785444967176
Sierra Leone,SLE,2033,1.0069483299416848
Sierra Leone,SLE,2034,1.0170178132411016
Sierra Leone,SLE,2035,1.0271879913735127
Sierra Leone,SLE,2036,1.0374598712872478
Sierra Leone,SLE,2037,1.0478344700001203
Sierra Leone,SLE,2038,1.0583128147001215
Sierra Leone,SLE,2039,1.0688959428471227
Sierra Leone,SLE,2040,1.079584902275594
Sierra Leone,SLE,2041,1.0903807512983499
Sierra Leone,SLE,2042,1.1012845588113334
Sierra Leone,SLE,2043,1.1122974043994467
Sierra Leone,SLE,2044,1.1234203784434411
Sierra Leone,SLE,2045,1.1346545822278755
Sierra Leone,SLE,2046,1.1460011280501543
Sierra Leone,SLE,2047,1.1574611393306558
Sierra Leone,SLE,2048,1.1690357507239624
Sierra Leone,SLE,2049,1.180726108231202
Sierra Leone,SLE,2050,1.192533369313514
Singapore,SGP,2020,0.8847678369195924
Singapore,SGP,2021,0.8936155152887884
Singapore,SGP,2022,0.9025516704416763
Singapore,SGP,2023,0.911577187146093
Singapore,SGP,2024,0.920692959017554
Singapore,SGP,2025,0.9298998886077295
Singapore,SGP,2026,0.9391988874938069
Singapore,SGP,2027,0.948590876368745
Singapore,SGP,2028,0.9580767851324324
Singapore,SGP,2029,0.9676575529837568
Singapore,SGP,2030,0.9773341285135944
Singapore,SGP,2031,0.9871074697987303
Singapore,SGP,2032,0.9969785444967176
Singapore,SGP,2033,1.0069483299416848
Singapore,SGP,2034,1.0170178132411016
Singapore,SGP,2035,1.0271879913735127
Singapore,SGP,2036,1.0374598712872478
Singapore,SGP,2037,1.0478344700001203
Singapore,SGP,2038,1.0583128147001215
Singapore,SGP,2039,1.0688959428471227
Singapore,SGP,2040,1.079584902275594
Singapore,SGP,2041,1.0903807512983499
Singapore,SGP,2042,1.1012845588113334
Singapore,SGP,2043,1.1122974043994467
Singapore,SGP,2044,1.1234203784434411
Singapore,SGP,2045,1.1346545822278755
Singapore,SGP,2046,1.1460011280501543
Singapore,SGP,2047,1.1574611393306558
Singapore,SGP,2048,1.1690357507239624
Singapore,SGP,2049,1.180726108231202
Singapore,SGP,2050,1.192533369313514
Sint Maarten (Dutch part),SXM,2020,0.8847678369195924
Sint Maarten (Dutch part),SXM,2021,0.8936155152887884
Sint Maarten (Dutch part),SXM,2022,0.9025516704416763
Sint Maarten (Dutch part),SXM,2023,0.911577187146093
Sint Maarten (Dutch part),SXM,2024,0.920692959017554
Sint Maarten (Dutch part),SXM,2025,0.9298998886077295
Sint Maarten (Dutch part),SXM,2026,0.9391988874938069
Sint Maarten (Dutch part),SXM,2027,0.948590876368745
Sint Maarten (Dutch part),SXM,2028,0.9580767851324324
Sint Maarten (Dutch part),SXM,2029,0.9676575529837568
Sint Maarten (Dutch part),SXM,2030,0.9773341285135944
Sint Maarten (Dutch part),SXM,2031,0.9871074697987303
Sint Maarten (Dutch part),SXM,2032,0.9969785444967176
Sint Maarten (Dutch part),SXM,2033,1.0069483299416848
Sint Maarten (Dutch part),SXM,2034,1.0170178132411016
Sint Maarten (Dutch part),SXM,2035,1.0271879913735127
Sint Maarten (Dutch part),SXM,2036,1.0374598712872478
Sint Maarten (Dutch part),SXM,2037,1.0478344700001203
Sint Maarten (Dutch part),SXM,2038,1.0583128147001215
Sint Maarten (Dutch part),SXM,2039,1.0688959428471227
Sint Maarten (Dutch part),SXM,2040,1.079584902275594
Sint Maarten (Dutch part),SXM,2041,1.0903807512983499
Sint Maarten (Dutch part),SXM,2042,1.1012845588113334
Sint Maarten (Dutch part),SXM,2043,1.1122974043994467
Sint Maarten (Dutch part),SXM,2044,1.1234203784434411
Sint Maarten (Dutch part),SXM,2045,1.1346545822278755
Sint Maarten (Dutch part),SXM,2046,1.1460011280501543
Sint Maarten (Dutch part),SXM,2047,1.1574611393306558
Sint Maarten (Dutch part),SXM,2048,1.1690357507239624
Sint Maarten (Dutch part),SXM,2049,1.180726108231202
Sint Maarten (Dutch part),SXM,2050,1.192533369313514
Slovakia,SVK,2020,0.8847678369195924
Slovakia,SVK,2021,0.8936155152887884
Slovakia,SVK,2022,0.9025516704416763
Slovakia,SVK,2023,0.911577187146093
Slovakia,SVK,2024,0.920692959017554
Slovakia,SVK,2025,0.9298998886077295
Slovakia,SVK,2026,0.9391988874938069
Slovakia,SVK,2027,0.948590876368745
Slovakia,SVK,2028,0.9580767851324324
Slovakia,SVK,2029,0.9676575529837568
Slovakia,SVK,2030,0.9773341285135944
Slovakia,SVK,2031,0.9871074697987303
Slovakia,SVK,2032,0.9969785444967176
Slovakia,SVK,2033,1.0069483299416848
Slovakia,SVK,2034,1.0170178132411016
Slovakia,SVK,2035,1.0271879913735127
Slovakia,SVK,2036,1.0374598712872478
Slovakia,SVK,2037,1.0478344700001203
Slovakia,SVK,2038,1.0583128147001215
Slovakia,SVK,2039,1.0688959428471227
Slovakia,SVK,2040,1.079584902275594
Slovakia,SVK,2041,1.0903807512983499
Slovakia,SVK,2042,1.1012845588113334
Slovakia,SVK,2043,1.1122974043994467
Slovakia,SVK,2044,1.1234203784434411
Slovakia,SVK,2045,1.1346545822278755
Slovakia,SVK,2046,1.1460011280501543
Slovakia,SVK,2047,1.1574611393306558
Slovakia,SVK,2048,1.1690357507239624
Slovakia,SVK,2049,1.180726108231202
Slovakia,SVK,2050,1.192533369313514
Slovenia,SVN,2020,0.8847678369195924
Slovenia,SVN,2021,0.8936155152887884
Slovenia,SVN,2022,0.9025516704416763
Slovenia,SVN,2023,0.911577187146093
Slovenia,SVN,2024,0.920692959017554
Slovenia,SVN,2025,0.9298998886077295
Slovenia,SVN,2026,0.9391988874938069
Slovenia,SVN,2027,0.948590876368745
Slovenia,SVN,2028,0.9580767851324324
Slovenia,SVN,2029,0.9676575529837568
Slovenia,SVN,2030,0.9773341285135944
Slovenia,SVN,2031,0.9871074697987303
Slovenia,SVN,2032,0.9969785444967176
Slovenia,SVN,2033,1.0069483299416848
Slovenia,SVN,2034,1.0170178132411016
Slovenia,SVN,2035,1.0271879913735127
Slovenia,SVN,2036,1.0374598712872478
Slovenia,SVN,2037,1.0478344700001203
Slovenia,SVN,2038,1.0583128147001215
Slovenia,SVN,2039,1.0688959428471227
Slovenia,SVN,2040,1.079584902275594
Slovenia,SVN,2041,1.0903807512983499
Slovenia,SVN,2042,1.1012845588113334
Slovenia,SVN,2043,1.1122974043994467
Slovenia,SVN,2044,1.1234203784434411
Slovenia,SVN,2045,1.1346545822278755
Slovenia,SVN,2046,1.1460011280501543
Slovenia,SVN,2047,1.1574611393306558
Slovenia,SVN,2048,1.1690357507239624
Slovenia,SVN,2049,1.180726108231202
Slovenia,SVN,2050,1.192533369313514
Solomon Islands,SLB,2020,0.8847678369195924
Solomon Islands,SLB,2021,0.8936155152887884
Solomon Islands,SLB,2022,0.9025516704416763
Solomon Islands,SLB,2023,0.911577187146093
Solomon Islands,SLB,2024,0.920692959017554
Solomon Islands,SLB,2025,0.9298998886077295
Solomon Islands,SLB,2026,0.9391988874938069
Solomon Islands,SLB,2027,0.948590876368745
Solomon Islands,SLB,2028,0.9580767851324324
Solomon Islands,SLB,2029,0.9676575529837568
Solomon Islands,SLB,2030,0.9773341285135944
Solomon Islands,SLB,2031,0.9871074697987303
Solomon Islands,SLB,2032,0.9969785444967176
Solomon Islands,SLB,2033,1.0069483299416848
Solomon Islands,SLB,2034,1.0170178132411016
Solomon Islands,SLB,2035,1.0271879913735127
Solomon Islands,SLB,2036,1.0374598712872478
Solomon Islands,SLB,2037,1.0478344700001203
Solomon Islands,SLB,2038,1.0583128147001215
Solomon Islands,SLB,2039,1.0688959428471227
Solomon Islands,SLB,2040,1.079584902275594
Solomon Islands,SLB,2041,1.0903807512983499
Solomon Islands,SLB,2042,1.1012845588113334
Solomon Islands,SLB,2043,1.1122974043994467
Solomon Islands,SLB,2044,1.1234203784434411
Solomon Islands,SLB,2045,1.1346545822278755
Solomon Islands,SLB,2046,1.1460011280501543
Solomon Islands,SLB,2047,1.1574611393306558
Solomon Islands,SLB,2048,1.1690357507239624
Solomon Islands,SLB,2049,1.180726108231202
Solomon Islands,SLB,2050,1.192533369313514
Somalia,SOM,2020,0.8847678369195924
Somalia,SOM,2021,0.8936155152887884
Somalia,SOM,2022,0.9025516704416763
Somalia,SOM,2023,0.911577187146093
Somalia,SOM,2024,0.920692959017554
Somalia,SOM,2025,0.9298998886077295
Somalia,SOM,2026,0.9391988874938069
Somalia,SOM,2027,0.948590876368745
Somalia,SOM,2028,0.9580767851324324
Somalia,SOM,2029,0.9676575529837568
Somalia,SOM,2030,0.9773341285135944
Somalia,SOM,2031,0.9871074697987303
Somalia,SOM,2032,0.9969785444967176
Somalia,SOM,2033,1.0069483299416848
Somalia,SOM,2034,1.0170178132411016
Somalia,SOM,2035,1.0271879913735127
Somalia,SOM,2036,1.0374598712872478
Somalia,SOM,2037,1.0478344700001203
Somalia,SOM,2038,1.0583128147001215
Somalia,SOM,2039,1.0688959428471227
Somalia,SOM,2040,1.079584902275594
Somalia,SOM,2041,1.0903807512983499
Somalia,SOM,2042,1.1012845588113334
Somalia,SOM,2043,1.1122974043994467
Somalia,SOM,2044,1.1234203784434411
Somalia,SOM,2045,1.1346545822278755
Somalia,SOM,2046,1.1460011280501543
Somalia,SOM,2047,1.1574611393306558
Somalia,SOM,2048,1.1690357507239624
Somalia,SOM,2049,1.180726108231202
Somalia,SOM,2050,1.192533369313514
South Africa,ZAF,2020,0.8847678369195924
South Africa,ZAF,2021,0.8936155152887884
South Africa,ZAF,2022,0.9025516704416763
South Africa,ZAF,2023,0.911577187146093
South Africa,ZAF,2024,0.920692959017554
South Africa,ZAF,2025,0.9298998886077295
South Africa,ZAF,2026,0.9391988874938069
South Africa,ZAF,2027,0.948590876368745
South Africa,ZAF,2028,0.9580767851324324
South Africa,ZAF,2029,0.9676575529837568
South Africa,ZAF,2030,0.9773341285135944
South Africa,ZAF,2031,0.9871074697987303
South Africa,ZAF,2032,0.9969785444967176
South Africa,ZAF,2033,1.0069483299416848
South Africa,ZAF,2034,1.0170178132411016
South Africa,ZAF,2035,1.0271879913735127
South Africa,ZAF,2036,1.0374598712872478
South Africa,ZAF,2037,1.0478344700001203
South Africa,ZAF,2038,1.0583128147001215
South Africa,ZAF,2039,1.0688959428471227
South Africa,ZAF,2040,1.079584902275594
South Africa,ZAF,2041,1.0903807512983499
South Africa,ZAF,2042,1.1012845588113334
South Africa,ZAF,2043,1.1122974043994467
South Africa,ZAF,2044,1.1234203784434411
South Africa,ZAF,2045,1.1346545822278755
South Africa,ZAF,2046,1.1460011280501543
South Africa,ZAF,2047,1.1574611393306558
South Africa,ZAF,2048,1.1690357507239624
South Africa,ZAF,2049,1.180726108231202
South Africa,ZAF,2050,1.192533369313514
South Georgia and the South Sandwich Islands,SGS,2020,0.8847678369195924
South Georgia and the South Sandwich Islands,SGS,2021,0.8936155152887884
South Georgia and the South Sandwich Islands,SGS,2022,0.9025516704416763
South Georgia and the South Sandwich Islands,SGS,2023,0.911577187146093
South Georgia and the South Sandwich Islands,SGS,2024,0.920692959017554
South Georgia and the South Sandwich Islands,SGS,2025,0.9298998886077295
South Georgia and the South Sandwich Islands,SGS,2026,0.9391988874938069
South Georgia and the South Sandwich Islands,SGS,2027,0.948590876368745
South Georgia and the South Sandwich Islands,SGS,2028,0.9580767851324324
South Georgia and the South Sandwich Islands,SGS,2029,0.9676575529837568
South Georgia and the South Sandwich Islands,SGS,2030,0.9773341285135944
South Georgia and the South Sandwich Islands,SGS,2031,0.9871074697987303
South Georgia and the South Sandwich Islands,SGS,2032,0.9969785444967176
South Georgia and the South Sandwich Islands,SGS,2033,1.0069483299416848
South Georgia and the South Sandwich Islands,SGS,2034,1.0170178132411016
South Georgia and the South Sandwich Islands,SGS,2035,1.0271879913735127
South Georgia and the South Sandwich Islands,SGS,2036,1.0374598712872478
South Georgia and the South Sandwich Islands,SGS,2037,1.0478344700001203
South Georgia and the South Sandwich Islands,SGS,2038,1.0583128147001215
South Georgia and the South Sandwich Islands,SGS,2039,1.0688959428471227
South Georgia and the South Sandwich Islands,SGS,2040,1.079584902275594
South Georgia and the South Sandwich Islands,SGS,2041,1.0903807512983499
South Georgia and the South Sandwich Islands,SGS,2042,1.1012845588113334
South Georgia and the South Sandwich Islands,SGS,2043,1.1122974043994467
South Georgia and the South Sandwich Islands,SGS,2044,1.1234203784434411
South Georgia and the South Sandwich Islands,SGS,2045,1.1346545822278755
South Georgia and the South Sandwich Islands,SGS,2046,1.1460011280501543
South Georgia and the South Sandwich Islands,SGS,2047,1.1574611393306558
South Georgia and the South Sandwich Islands,SGS,2048,1.1690357507239624
South Georgia and the South Sandwich Islands,SGS,2049,1.180726108231202
South Georgia and the South Sandwich Islands,SGS,2050,1.192533369313514
South Sudan,SSD,2020,0.8847678369195924
South Sudan,SSD,2021,0.8936155152887884
South Sudan,SSD,2022,0.9025516704416763
South Sudan,SSD,2023,0.911577187146093
South Sudan,SSD,2024,0.920692959017554
South Sudan,SSD,2025,0.9298998886077295
South Sudan,SSD,2026,0.9391988874938069
South Sudan,SSD,2027,0.948590876368745
South Sudan,SSD,2028,0.9580767851324324
