Year,iso_code3,cost_enfu_fuel_biogas_usd_per_mmbtu
2032,TUN,22000.0
2033,TUN,22000.0
2034,TUN,22000.0
2035,TUN,22000.0
2036,TUN,22000.0
2037,TUN,22000.0
2038,TUN,22000.0
2039,TUN,22000.0
2040,TUN,22000.0
2041,TUN,22000.0
2042,TUN,22000.0
2043,TUN,22000.0
2044,TUN,22000.0
2045,TUN,22000.0
2046,TUN,22000.0
2047,TUN,22000.0
2048,TUN,22000.0
2049,TUN,22000.0
2050,TUN,22000.0
2021,TUR,22000.0
2022,TUR,22000.0
2023,TUR,22000.0
2024,TUR,22000.0
2025,TUR,22000.0
2026,TUR,22000.0
2027,TUR,22000.0
2028,TUR,22000.0
2029,TUR,22000.0
2030,TUR,22000.0
2031,TUR,22000.0
2032,TUR,22000.0
2033,TUR,22000.0
2034,TUR,22000.0
2035,TUR,22000.0
2036,TUR,22000.0
2037,TUR,22000.0
2038,TUR,22000.0
2039,TUR,22000.0
2040,TUR,22000.0
2041,TUR,22000.0
2042,TUR,22000.0
2043,TUR,22000.0
2044,TUR,22000.0
2045,TUR,22000.0
2046,TUR,22000.0
2047,TUR,22000.0
2048,TUR,22000.0
2049,TUR,22000.0
2050,TUR,22000.0
2021,TUV,22000.0
2022,TUV,22000.0
2023,TUV,22000.0
2024,TUV,22000.0
2025,TUV,22000.0
2026,TUV,22000.0
2027,TUV,22000.0
2028,TUV,22000.0
2029,TUV,22000.0
2030,TUV,22000.0
2031,TUV,22000.0
2032,TUV,22000.0
2033,TUV,22000.0
2034,TUV,22000.0
2035,TUV,22000.0
2036,TUV,22000.0
2037,TUV,22000.0
2038,TUV,22000.0
2039,TUV,22000.0
2040,TUV,22000.0
2041,TUV,22000.0
2042,TUV,22000.0
2043,TUV,22000.0
2044,TUV,22000.0
2045,TUV,22000.0
2046,TUV,22000.0
2047,TUV,22000.0
2048,TUV,22000.0
2049,TUV,22000.0
2050,TUV,22000.0
2021,TZA,22000.0
2022,TZA,22000.0
2023,TZA,22000.0
2024,TZA,22000.0
2025,TZA,22000.0
2026,TZA,22000.0
2027,TZA,22000.0
2028,TZA,22000.0
2029,TZA,22000.0
2030,TZA,22000.0
2031,TZA,22000.0
2032,TZA,22000.0
2033,TZA,22000.0
2034,TZA,22000.0
2035,TZA,22000.0
2036,TZA,22000.0
2037,TZA,22000.0
2038,TZA,22000.0
2039,TZA,22000.0
2040,TZA,22000.0
2041,TZA,22000.0
2042,TZA,22000.0
2043,TZA,22000.0
2044,TZA,22000.0
2045,TZA,22000.0
2046,TZA,22000.0
2047,TZA,22000.0
2048,TZA,22000.0
2049,TZA,22000.0
2050,TZA,22000.0
2021,UGA,22000.0
2022,UGA,22000.0
2023,UGA,22000.0
2024,UGA,22000.0
2025,UGA,22000.0
2026,UGA,22000.0
2027,UGA,22000.0
2028,UGA,22000.0
2029,UGA,22000.0
2030,UGA,22000.0
2031,UGA,22000.0
2032,UGA,22000.0
2033,UGA,22000.0
2034,UGA,22000.0
2035,UGA,22000.0
2036,UGA,22000.0
2037,UGA,22000.0
2038,UGA,22000.0
2039,UGA,22000.0
2040,UGA,22000.0
2041,UGA,22000.0
2042,UGA,22000.0
2043,UGA,22000.0
2044,UGA,22000.0
2045,UGA,22000.0
2046,UGA,22000.0
2047,UGA,22000.0
2048,UGA,22000.0
2049,UGA,22000.0
2050,UGA,22000.0
2021,UKR,22000.0
2022,UKR,22000.0
2023,UKR,22000.0
2024,UKR,22000.0
2025,UKR,22000.0
2026,UKR,22000.0
2027,UKR,22000.0
2028,UKR,22000.0
2029,UKR,22000.0
2030,UKR,22000.0
2031,UKR,22000.0
2032,UKR,22000.0
2033,UKR,22000.0
2034,UKR,22000.0
2035,UKR,22000.0
2036,UKR,22000.0
2037,UKR,22000.0
2038,UKR,22000.0
2039,UKR,22000.0
2040,UKR,22000.0
2041,UKR,22000.0
2042,UKR,22000.0
2043,UKR,22000.0
2044,UKR,22000.0
2045,UKR,22000.0
2046,UKR,22000.0
2047,UKR,22000.0
2048,UKR,22000.0
2049,UKR,22000.0
2050,UKR,22000.0
2021,URY,22000.0
2022,URY,22000.0
2023,URY,22000.0
2024,URY,22000.0
2025,URY,22000.0
2026,URY,22000.0
2027,URY,22000.0
2028,URY,22000.0
2029,URY,22000.0
2030,URY,22000.0
2031,URY,22000.0
2032,URY,22000.0
2033,URY,22000.0
2034,URY,22000.0
2035,URY,22000.0
2036,URY,22000.0
2037,URY,22000.0
2038,URY,22000.0
2039,URY,22000.0
2040,URY,22000.0
2041,URY,22000.0
2042,URY,22000.0
2043,URY,22000.0
2044,URY,22000.0
2045,URY,22000.0
2046,URY,22000.0
2047,URY,22000.0
2048,URY,22000.0
2049,URY,22000.0
2050,URY,22000.0
2021,USA,22000.0
2022,USA,22000.0
2023,USA,22000.0
2024,USA,22000.0
2025,USA,22000.0
2026,USA,22000.0
2027,USA,22000.0
2028,USA,22000.0
2029,USA,22000.0
2030,USA,22000.0
2031,USA,22000.0
2032,USA,22000.0
2033,USA,22000.0
2034,USA,22000.0
2035,USA,22000.0
2036,USA,22000.0
2037,USA,22000.0
2038,USA,22000.0
2039,USA,22000.0
2040,USA,22000.0
2041,USA,22000.0
2042,USA,22000.0
2043,USA,22000.0
2044,USA,22000.0
2045,USA,22000.0
2046,USA,22000.0
2047,USA,22000.0
2048,USA,22000.0
2049,USA,22000.0
2050,USA,22000.0
2021,UZB,22000.0
2022,UZB,22000.0
2023,UZB,22000.0
2024,UZB,22000.0
2025,UZB,22000.0
2026,UZB,22000.0
2027,UZB,22000.0
2028,UZB,22000.0
2029,UZB,22000.0
2030,UZB,22000.0
2031,UZB,22000.0
2032,UZB,22000.0
2033,UZB,22000.0
2034,UZB,22000.0
2035,UZB,22000.0
2036,UZB,22000.0
2037,UZB,22000.0
2038,UZB,22000.0
2039,UZB,22000.0
2040,UZB,22000.0
2041,UZB,22000.0
2042,UZB,22000.0
2043,UZB,22000.0
2044,UZB,22000.0
2045,UZB,22000.0
2046,UZB,22000.0
2047,UZB,22000.0
2048,UZB,22000.0
2049,UZB,22000.0
2050,UZB,22000.0
2021,VCT,22000.0
2022,VCT,22000.0
2023,VCT,22000.0
2024,VCT,22000.0
2025,VCT,22000.0
2026,VCT,22000.0
2027,VCT,22000.0
2028,VCT,22000.0
2029,VCT,22000.0
2030,VCT,22000.0
2031,VCT,22000.0
2032,VCT,22000.0
2033,VCT,22000.0
2034,VCT,22000.0
2035,VCT,22000.0
2036,VCT,22000.0
2037,VCT,22000.0
2038,VCT,22000.0
2039,VCT,22000.0
2040,VCT,22000.0
2041,VCT,22000.0
2042,VCT,22000.0
2043,VCT,22000.0
2044,VCT,22000.0
2045,VCT,22000.0
2046,VCT,22000.0
2047,VCT,22000.0
2048,VCT,22000.0
2049,VCT,22000.0
2050,VCT,22000.0
2021,VEN,22000.0
2022,VEN,22000.0
2023,VEN,22000.0
2024,VEN,22000.0
2025,VEN,22000.0
2026,VEN,22000.0
2027,VEN,22000.0
2028,VEN,22000.0
2029,VEN,22000.0
2030,VEN,22000.0
2031,VEN,22000.0
2032,VEN,22000.0
2033,VEN,22000.0
2034,VEN,22000.0
2035,VEN,22000.0
2036,VEN,22000.0
2037,VEN,22000.0
2038,VEN,22000.0
2039,VEN,22000.0
2040,VEN,22000.0
2041,VEN,22000.0
2042,VEN,22000.0
2043,VEN,22000.0
2044,VEN,22000.0
2045,VEN,22000.0
2046,VEN,22000.0
2047,VEN,22000.0
2048,VEN,22000.0
2049,VEN,22000.0
2050,VEN,22000.0
2021,VGB,22000.0
2022,VGB,22000.0
2023,VGB,22000.0
2024,VGB,22000.0
2025,VGB,22000.0
2026,VGB,22000.0
2027,VGB,22000.0
2028,VGB,22000.0
2029,VGB,22000.0
2030,VGB,22000.0
2031,VGB,22000.0
2032,VGB,22000.0
2033,VGB,22000.0
2034,VGB,22000.0
2035,VGB,22000.0
2036,VGB,22000.0
2037,VGB,22000.0
2038,VGB,22000.0
2039,VGB,22000.0
2040,VGB,22000.0
2041,VGB,22000.0
2042,VGB,22000.0
2043,VGB,22000.0
2044,VGB,22000.0
2045,VGB,22000.0
2046,VGB,22000.0
2047,VGB,22000.0
2048,VGB,22000.0
2049,VGB,22000.0
2050,VGB,22000.0
2021,VIR,22000.0
2022,VIR,22000.0
2023,VIR,22000.0
2024,VIR,22000.0
2025,VIR,22000.0
2026,VIR,22000.0
2027,VIR,22000.0
2028,VIR,22000.0
2029,VIR,22000.0
2030,VIR,22000.0
2031,VIR,22000.0
2032,VIR,22000.0
2033,VIR,22000.0
2034,VIR,22000.0
2035,VIR,22000.0
2036,VIR,22000.0
2037,VIR,22000.0
2038,VIR,22000.0
2039,VIR,22000.0
2040,VIR,22000.0
2041,VIR,22000.0
2042,VIR,22000.0
2043,VIR,22000.0
2044,VIR,22000.0
2045,VIR,22000.0
2046,VIR,22000.0
2047,VIR,22000.0
2048,VIR,22000.0
2049,VIR,22000.0
2050,VIR,22000.0
2021,VNM,22000.0
2022,VNM,22000.0
2023,VNM,22000.0
2024,VNM,22000.0
2025,VNM,22000.0
2026,VNM,22000.0
2027,VNM,22000.0
2028,VNM,22000.0
2029,VNM,22000.0
2030,VNM,22000.0
2031,VNM,22000.0
2032,VNM,22000.0
2033,VNM,22000.0
2034,VNM,22000.0
2035,VNM,22000.0
2036,VNM,22000.0
2037,VNM,22000.0
2038,VNM,22000.0
2039,VNM,22000.0
2040,VNM,22000.0
2041,VNM,22000.0
2042,VNM,22000.0
2043,VNM,22000.0
2044,VNM,22000.0
2045,VNM,22000.0
2046,VNM,22000.0
2047,VNM,22000.0
2048,VNM,22000.0
2049,VNM,22000.0
2050,VNM,22000.0
2021,VUT,22000.0
2022,VUT,22000.0
2023,VUT,22000.0
2024,VUT,22000.0
2025,VUT,22000.0
2026,VUT,22000.0
2027,VUT,22000.0
2028,VUT,22000.0
2029,VUT,22000.0
2030,VUT,22000.0
2031,VUT,22000.0
2032,VUT,22000.0
2033,VUT,22000.0
2034,VUT,22000.0
2035,VUT,22000.0
2036,VUT,22000.0
2037,VUT,22000.0
2038,VUT,22000.0
2039,VUT,22000.0
2040,VUT,22000.0
2041,VUT,22000.0
2042,VUT,22000.0
2043,VUT,22000.0
2044,VUT,22000.0
2045,VUT,22000.0
2046,VUT,22000.0
2047,VUT,22000.0
2048,VUT,22000.0
2049,VUT,22000.0
2050,VUT,22000.0
2021,WSM,22000.0
2022,WSM,22000.0
2023,WSM,22000.0
2024,WSM,22000.0
2025,WSM,22000.0
2026,WSM,22000.0
2027,WSM,22000.0
2028,WSM,22000.0
2029,WSM,22000.0
2030,WSM,22000.0
2031,WSM,22000.0
2032,WSM,22000.0
2033,WSM,22000.0
2034,WSM,22000.0
2035,WSM,22000.0
2036,WSM,22000.0
2037,WSM,22000.0
2038,WSM,22000.0
2039,WSM,22000.0
2040,WSM,22000.0
2041,WSM,22000.0
2042,WSM,22000.0
2043,WSM,22000.0
2044,WSM,22000.0
2045,WSM,22000.0
2046,WSM,22000.0
2047,WSM,22000.0
2048,WSM,22000.0
2049,WSM,22000.0
2050,WSM,22000.0
2021,XKX,22000.0
2022,XKX,22000.0
2023,XKX,22000.0
2024,XKX,22000.0
2025,XKX,22000.0
2026,XKX,22000.0
2027,XKX,22000.0
2028,XKX,22000.0
2029,XKX,22000.0
2030,XKX,22000.0
2031,XKX,22000.0
2032,XKX,22000.0
2033,XKX,22000.0
2034,XKX,22000.0
2035,XKX,22000.0
2036,XKX,22000.0
2037,XKX,22000.0
2038,XKX,22000.0
2039,XKX,22000.0
2040,XKX,22000.0
2041,XKX,22000.0
2042,XKX,22000.0
2043,XKX,22000.0
2044,XKX,22000.0
2045,XKX,22000.0
2046,XKX,22000.0
2047,XKX,22000.0
2048,XKX,22000.0
2049,XKX,22000.0
2050,XKX,22000.0
2021,YEM,22000.0
2022,YEM,22000.0
2023,YEM,22000.0
2024,YEM,22000.0
2025,YEM,22000.0
2026,YEM,22000.0
2027,YEM,22000.0
2028,YEM,22000.0
2029,YEM,22000.0
2030,YEM,22000.0
2031,YEM,22000.0
2032,YEM,22000.0
2033,YEM,22000.0
2034,YEM,22000.0
2035,YEM,22000.0
2036,YEM,22000.0
2037,YEM,22000.0
2038,YEM,22000.0
2039,YEM,22000.0
2040,YEM,22000.0
2041,YEM,22000.0
2042,YEM,22000.0
2043,YEM,22000.0
2044,YEM,22000.0
2045,YEM,22000.0
2046,YEM,22000.0
2047,YEM,22000.0
2048,YEM,22000.0
2049,YEM,22000.0
2050,YEM,22000.0
2021,ZAF,22000.0
2022,ZAF,22000.0
2023,ZAF,22000.0
2024,ZAF,22000.0
2025,ZAF,22000.0
2026,ZAF,22000.0
2027,ZAF,22000.0
2028,ZAF,22000.0
2029,ZAF,22000.0
2030,ZAF,22000.0
2031,ZAF,22000.0
2032,ZAF,22000.0
2033,ZAF,22000.0
2034,ZAF,22000.0
2035,ZAF,22000.0
2036,ZAF,22000.0
2037,ZAF,22000.0
2038,ZAF,22000.0
2039,ZAF,22000.0
2040,ZAF,22000.0
2041,ZAF,22000.0
2042,ZAF,22000.0
2043,ZAF,22000.0
2044,ZAF,22000.0
2045,ZAF,22000.0
2046,ZAF,22000.0
2047,ZAF,22000.0
2048,ZAF,22000.0
2049,ZAF,22000.0
2050,ZAF,22000.0
2021,ZMB,22000.0
2022,ZMB,22000.0
2023,ZMB,22000.0
2024,ZMB,22000.0
2025,ZMB,22000.0
2026,ZMB,22000.0
2027,ZMB,22000.0
2028,ZMB,22000.0
2029,ZMB,22000.0
2030,ZMB,22000.0
2031,ZMB,22000.0
2032,ZMB,22000.0
2033,ZMB,22000.0
2034,ZMB,22000.0
2035,ZMB,22000.0
2036,ZMB,22000.0
2037,ZMB,22000.0
2038,ZMB,22000.0
2039,ZMB,22000.0
2040,ZMB,22000.0
2041,ZMB,22000.0
2042,ZMB,22000.0
2043,ZMB,22000.0
2044,ZMB,22000.0
2045,ZMB,22000.0
2046,ZMB,22000.0
2047,ZMB,22000.0
2048,ZMB,22000.0
2049,ZMB,22000.0
2050,ZMB,22000.0
2021,ZWE,22000.0
2022,ZWE,22000.0
2023,ZWE,22000.0
2024,ZWE,22000.0
2025,ZWE,22000.0
2026,ZWE,22000.0
2027,ZWE,22000.0
2028,ZWE,22000.0
2029,ZWE,22000.0
2030,ZWE,22000.0
2031,ZWE,22000.0
2032,ZWE,22000.0
2033,ZWE,22000.0
2034,ZWE,22000.0
2035,ZWE,22000.0
2036,ZWE,22000.0
2037,ZWE,22000.0
2038,ZWE,22000.0
2039,ZWE,22000.0
2040,ZWE,22000.0
2041,ZWE,22000.0
2042,ZWE,22000.0
2043,ZWE,22000.0
2044,ZWE,22000.0
2045,ZWE,22000.0
2046,ZWE,22000.0
2047,ZWE,22000.0
2048,ZWE,22000.0
2049,ZWE,22000.0
2050,ZWE,22000.0
