COUNTRY,SECTOR,PRODUCT,UNIT,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Montenegro,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,289.44,264.54,265.32,270.67,267.35,270.95,..
Morocco,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,926.46,926.46,926.46,926.46,926.46,926.46,926.46,926.46,926.46,1002.20,1037.00,1073.20
Morocco,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105.28,113.12,119.54,114.95,110.03,114.52,107.35,110.16,110.16,102.68,105.71,110.75
Morocco,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,251.76,249.05,243.17,244.45,245.10,251.76,255.93,256.64,259.51,278.39,287.26,..
Morocco,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,118.76,116.39,112.22,111.12,110.03,109.03,107.65,105.66,105.19,112.05,114.08,117.17
Morocco,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,264.54,259.25,249.97,247.52,245.10,242.86,239.80,235.35,234.32,249.58,254.11,261.00
Morocco,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,Residential,Electricity (MWh),Total price (National currency/unit),42.20,43.40,42.60,43.10,48.00,60.80,69.00,71.70,80.90,87.30,103.30,123.20,127.40,125.80,128.60,131.80,104.00,99.10,95.30,95.20,96.80,96.80,95.00,95.10,95.20,98.30,113.20,114.80,115.20,124.20,142.20,161.70,164.30,171.40,177.90,190.00,205.64,208.02,165.97,185.73,166.97,170.98,185.35,193.75,190.26,186.52,158.81,151.57
Netherlands,Residential,Electricity (MWh),Total price (USD/unit),25.73,27.30,29.18,33.94,39.34,52.87,57.50,64.59,82.55,95.93,114.78,109.03,105.29,96.77,88.08,87.28,93.69,107.72,105.89,99.17,116.63,113.88,118.75,113.21,114.70,134.66,147.01,128.99,128.00,132.13,130.46,144.38,155.00,192.58,219.63,234.57,257.04,284.95,244.07,257.95,219.70,237.47,237.63,258.33,253.67,207.25,176.45,170.31
Netherlands,Residential,Electricity (MWh),Total price (USD/unit using PPP),38.72,38.41,36.10,35.33,39.34,49.43,54.33,56.46,64.72,72.15,89.83,110.00,114.77,116.48,120.19,126.73,101.96,100.10,99.27,101.28,105.22,105.22,103.26,104.51,104.62,108.02,124.40,126.15,126.59,136.48,159.78,179.67,182.56,184.30,195.49,211.11,236.36,241.88,195.26,218.50,196.44,203.54,226.04,242.19,234.88,230.27,193.67,187.13
Netherlands,Residential,Electricity (MWh),Total price (2010 USD/unit),221.75,212.21,193.22,180.95,183.92,211.36,220.42,215.25,233.28,241.57,268.41,299.86,292.81,281.41,278.49,279.08,220.04,211.13,201.57,199.18,197.68,191.62,182.27,177.87,173.21,175.45,198.15,196.66,193.49,204.15,228.32,249.28,245.22,250.58,256.83,269.75,288.76,287.48,223.79,247.49,219.70,219.83,232.60,237.19,230.66,224.79,190.78,179.61
Netherlands,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),198.27,189.74,172.76,161.79,164.45,188.98,197.08,192.45,208.58,216.00,239.99,268.11,261.80,251.62,249.00,249.53,196.74,188.78,180.22,178.09,176.75,171.33,162.97,159.04,154.87,156.87,177.17,175.83,173.00,182.53,204.14,222.89,219.25,224.05,229.64,241.18,258.19,257.04,200.10,221.29,196.44,196.55,207.97,212.08,206.24,200.99,170.58,160.59
Netherlands,Industry,Electricity (MWh),Total price (National currency/unit),17.20,18.10,16.60,18.90,20.60,27.90,32.10,31.00,36.11,51.57,63.01,77.76,79.41,77.05,75.09,71.16,58.70,53.64,47.16,48.35,51.19,53.21,48.27,62.98,62.63,63.80,64.27,65.45,66.02,67.21,72.75,77.95,..,..,..,..,..,104.90,108.17,118.76,104.30,101.33,101.81,102.85,107.69,97.65,93.17,..
Netherlands,Industry,Electricity (MWh),Total price (USD/unit),10.49,11.38,11.37,14.88,16.89,24.26,26.75,27.93,36.84,56.67,70.01,68.82,65.63,59.27,51.43,47.13,52.88,58.30,52.40,50.36,61.68,62.60,60.33,74.98,75.46,87.40,83.47,73.54,73.35,71.50,66.74,69.59,..,..,..,..,..,143.70,159.08,164.95,137.24,140.73,130.53,137.13,143.59,108.50,103.52,..
Netherlands,Industry,Electricity (MWh),Total price (USD/unit using PPP),15.78,16.02,14.07,15.49,16.89,22.68,25.28,24.41,28.89,42.62,54.79,69.43,71.54,71.35,70.18,68.43,57.55,54.18,49.13,51.43,55.64,57.83,52.46,69.21,68.82,70.11,70.63,71.92,72.55,73.86,81.74,86.61,..,..,..,..,..,121.98,127.26,139.72,122.71,120.63,124.16,128.56,132.95,120.55,113.62,..
Netherlands,Industry,Electricity (MWh),Total price (2010 USD/unit),..,66.01,57.57,61.42,61.01,77.33,83.26,75.96,87.35,121.49,137.25,152.99,151.77,146.49,135.23,126.57,116.56,109.36,94.82,92.76,98.69,102.13,93.78,124.71,123.10,122.22,121.37,119.96,123.95,125.92,121.20,128.84,..,..,..,..,..,142.87,137.11,170.30,137.23,120.21,116.56,119.34,127.79,124.84,123.64,..
Netherlands,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,59.02,51.47,54.92,54.55,69.15,74.44,67.92,78.10,108.62,122.71,136.79,135.70,130.98,120.91,113.17,104.22,97.78,84.78,82.94,88.24,91.32,83.85,111.50,110.07,109.28,108.52,107.25,110.83,112.59,108.37,115.20,..,..,..,..,..,127.74,122.59,152.27,122.70,107.48,104.22,106.70,114.26,111.62,110.55,..
Nicaragua,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,11.54,11.92,15.60,21.46,24.17,31.89,36.93,40.48,45.58,46.94,48.00,56.24,67.13,78.89,87.11,90.30,92.23,98.07,102.68,107.77,113.67,119.32,126.84,134.09,131.90,132.76,132.60,142.69,151.11,160.38,175.33,186.26,199.32,209.67,220.32,229.63,243.20,257.19,266.82,275.92,283.56,282.49,286.23,..
New Zealand,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,16.25,14.36,15.60,20.83,25.18,32.54,35.86,35.20,34.27,31.29,27.12,27.70,35.14,46.41,56.93,54.07,54.90,56.69,55.20,58.25,67.26,78.50,87.48,88.80,70.53,70.25,60.27,59.95,69.96,93.24,116.11,131.17,129.43,154.17,154.07,143.52,174.96,202.51,216.93,226.17,234.35,197.55,198.77,..
New Zealand,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,19.55,20.20,22.94,27.87,30.99,37.52,41.04,41.73,45.12,45.57,45.72,47.66,50.47,53.67,56.56,58.26,59.89,65.82,68.91,72.81,77.86,81.73,86.29,92.47,90.96,92.84,92.09,97.07,102.79,106.92,116.11,120.95,134.67,138.85,147.86,156.21,162.13,172.61,177.88,190.29,196.92,193.49,194.71,..
New Zealand,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,80.88,72.85,81.56,98.08,98.70,114.55,113.21,107.59,104.25,100.03,96.36,97.80,103.12,104.70,108.69,106.57,102.59,106.32,110.20,114.18,118.38,119.78,124.48,130.04,126.32,127.28,123.89,129.91,133.98,139.75,149.36,154.01,159.43,163.81,165.59,169.01,174.96,177.86,182.59,186.71,189.54,188.28,189.54,..
New Zealand,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,74.95,67.51,75.58,90.89,91.46,106.15,104.91,99.70,96.61,92.69,89.29,90.63,95.56,97.02,100.72,98.76,95.07,98.52,102.12,105.81,109.70,110.99,115.35,120.51,117.05,117.95,114.81,120.38,124.15,129.50,138.41,142.71,147.74,151.80,153.45,156.61,162.13,164.81,169.20,173.01,175.64,174.48,175.64,..
New Zealand,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,9.02,9.41,12.46,16.79,19.47,26.30,30.48,33.45,37.78,38.03,38.83,45.46,53.26,59.49,62.98,64.37,64.34,65.05,67.52,67.64,66.12,69.90,69.42,68.69,74.67,69.36,70.10,74.50,80.14,88.94,89.95,101.77,104.62,110.17,121.45,115.27,110.59,118.59,121.79,132.04,138.53,132.29,..,..
New Zealand,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,12.70,11.33,12.46,16.30,20.28,26.83,29.59,29.08,28.41,25.35,21.94,22.40,27.89,35.00,41.16,38.55,38.30,37.60,36.30,36.56,39.13,45.99,47.88,45.49,39.93,36.70,31.86,31.30,37.10,51.71,59.57,71.67,67.94,81.01,84.93,72.04,79.56,93.37,99.02,108.23,114.49,92.51,..,..
New Zealand,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,15.28,15.94,18.33,21.80,24.96,30.94,33.86,34.48,37.41,36.92,36.98,38.53,40.05,40.47,40.90,41.53,41.78,43.65,45.31,45.70,45.29,47.88,47.23,47.38,51.49,48.50,48.68,50.68,54.52,59.29,59.57,66.09,70.69,72.96,81.51,78.41,73.73,79.59,81.19,91.06,96.20,90.61,..,..
New Zealand,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,58.02,50.54,55.49,63.63,65.28,75.46,73.18,69.22,69.54,67.28,64.00,65.48,73.16,76.66,78.19,74.96,71.90,72.28,73.04,70.79,72.30,78.10,77.82,77.66,84.00,77.07,71.76,72.28,77.78,87.80,86.40,92.55,89.34,90.47,86.78,86.48,79.56,80.71,84.65,88.99,92.82,92.30,..,..
New Zealand,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,53.76,46.84,51.42,58.97,60.50,69.93,67.81,64.15,64.44,62.35,59.31,60.68,67.79,71.04,72.45,69.46,66.62,66.98,67.68,65.60,66.99,72.37,72.11,71.96,77.84,71.42,66.50,66.98,72.07,81.36,80.06,85.76,82.79,83.83,80.41,80.14,73.73,74.79,78.44,82.47,86.02,85.53,..,..
Norway,Residential,Electricity (MWh),Total price (National currency/unit),73.00,73.00,77.00,80.00,84.00,99.00,106.00,117.00,149.00,160.00,175.00,201.00,232.00,269.00,305.00,327.00,356.00,379.00,415.00,430.00,459.00,473.00,469.00,480.00,476.00,497.00,525.20,549.80,505.50,493.10,508.57,653.46,644.20,875.88,787.37,785.87,999.47,771.39,854.30,834.10,1062.80,955.70,790.73,872.73,801.00,762.24,877.56,932.80
Norway,Residential,Electricity (MWh),Total price (USD/unit),10.21,10.37,11.68,13.94,15.22,18.97,19.41,21.99,28.44,31.62,35.43,35.08,35.97,36.85,37.38,38.07,48.17,56.23,63.65,62.32,73.32,72.99,75.52,67.70,67.42,78.39,81.30,77.77,66.95,63.22,57.79,72.69,80.63,123.71,116.82,122.03,155.92,131.64,151.20,132.61,175.96,170.66,136.10,148.42,127.14,94.57,104.47,112.79
Norway,Residential,Electricity (MWh),Total price (USD/unit using PPP),10.41,10.28,10.72,10.81,11.11,13.15,13.77,14.92,19.13,21.02,22.18,24.66,27.36,30.85,34.08,35.86,40.04,40.75,44.06,44.89,47.86,49.89,50.92,52.17,52.89,54.74,58.42,60.68,54.24,53.14,55.95,71.26,71.10,95.10,86.24,87.22,113.70,86.38,96.42,91.86,116.28,105.25,87.47,96.65,86.31,78.34,86.63,91.09
Norway,Residential,Electricity (MWh),Total price (2010 USD/unit),86.58,81.50,80.13,77.50,74.37,78.50,76.97,77.89,91.71,94.20,92.95,93.93,97.39,104.11,111.13,112.70,114.47,112.09,115.07,114.04,116.89,116.47,112.85,112.92,110.45,112.55,117.46,119.88,107.80,102.72,102.77,128.20,124.77,165.54,148.14,145.62,180.98,138.70,148.04,141.43,175.96,156.23,128.36,138.73,124.78,116.22,129.22,134.82
Norway,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),57.21,53.86,52.95,51.22,49.15,51.88,50.87,51.47,60.60,62.25,61.43,62.07,64.36,68.80,73.44,74.47,75.65,74.07,76.04,75.36,77.25,76.96,74.57,74.62,72.99,74.38,77.62,79.22,71.23,67.88,67.91,84.72,82.45,109.39,97.89,96.23,119.60,91.66,97.83,93.46,116.28,103.24,84.83,91.68,82.46,76.80,85.39,89.09
Norway,Industry,Electricity (MWh),Total price (National currency/unit),29.00,31.00,33.00,34.00,40.00,47.00,50.00,56.00,73.20,78.00,108.00,132.00,156.00,168.00,180.00,204.00,228.00,228.00,252.00,252.00,264.00,276.00,8.20,..,..,..,..,..,..,..,202.94,272.32,293.04,384.80,348.27,335.75,426.00,338.25,430.75,442.91,534.73,478.13,401.63,484.50,412.88,342.00,427.50,451.88
Norway,Industry,Electricity (MWh),Total price (USD/unit),4.06,4.40,5.01,5.92,7.25,9.00,9.16,10.53,13.97,15.42,21.86,23.04,24.19,23.01,22.06,23.75,30.85,33.83,38.65,36.52,42.17,42.59,1.32,..,..,..,..,..,..,..,23.06,30.29,36.68,54.35,51.67,52.14,66.46,57.72,76.24,70.42,88.53,85.38,69.13,82.40,65.54,42.43,50.89,54.64
Norway,Industry,Electricity (MWh),Total price (USD/unit using PPP),4.14,4.37,4.60,4.59,5.29,6.24,6.49,7.14,9.40,10.25,13.69,16.20,18.40,19.27,20.11,22.37,25.65,24.52,26.75,26.30,27.53,29.11,0.89,..,..,..,..,..,..,..,22.33,29.70,32.34,41.78,38.15,37.26,48.46,37.88,48.62,48.78,58.50,52.66,44.43,53.65,44.49,35.15,42.20,44.13
Norway,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,34.72,43.86,43.84,54.20,60.32,66.95,68.11,68.43,74.38,82.53,78.17,81.47,77.45,79.18,80.82,2.40,..,..,..,..,..,..,..,48.70,65.09,72.24,93.24,79.39,71.91,84.67,63.47,76.07,78.15,88.53,73.68,61.08,73.71,61.30,51.50,64.65,64.33
Norway,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,22.95,28.99,28.97,35.82,39.86,44.24,45.01,45.22,49.15,54.54,51.66,53.84,51.18,52.33,53.41,1.58,..,..,..,..,..,..,..,32.18,43.01,47.74,61.61,52.46,47.52,55.95,41.94,50.27,51.65,58.50,48.69,40.36,48.71,40.51,34.03,42.72,42.51
Oman,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
