,Nation,iso_code3,Year,fuelefficiency_trns_public_hydrogen_km_per_litre
2038,Ethiopia,ETH,2045,0.5602
2039,Ethiopia,ETH,2046,0.5602
2040,Ethiopia,ETH,2047,0.5602
2041,Ethiopia,ETH,2048,0.5602
2042,Ethiopia,ETH,2049,0.5602
2043,Ethiopia,ETH,2050,0.5602
2044,European Union,EUU,2023,0.5602
2045,European Union,EUU,2024,0.5602
2046,European Union,EUU,2025,0.5602
2047,European Union,EUU,2026,0.5602
2048,European Union,EUU,2027,0.5602
2049,European Union,EUU,2028,0.5602
2050,European Union,EUU,2029,0.5602
2051,European Union,EUU,2030,0.5602
2052,European Union,EUU,2031,0.5602
2053,European Union,EUU,2032,0.5602
2054,European Union,EUU,2033,0.5602
2055,European Union,EUU,2034,0.5602
2056,European Union,EUU,2035,0.5602
2057,European Union,EUU,2036,0.5602
2058,European Union,EUU,2037,0.5602
2059,European Union,EUU,2038,0.5602
2060,European Union,EUU,2039,0.5602
2061,European Union,EUU,2040,0.5602
2062,European Union,EUU,2041,0.5602
2063,European Union,EUU,2042,0.5602
2064,European Union,EUU,2043,0.5602
2065,European Union,EUU,2044,0.5602
2066,European Union,EUU,2045,0.5602
2067,European Union,EUU,2046,0.5602
2068,European Union,EUU,2047,0.5602
2069,European Union,EUU,2048,0.5602
2070,European Union,EUU,2049,0.5602
2071,European Union,EUU,2050,0.5602
2072,Fragile and conflict affected situations,FCS,2023,0.5602
2073,Fragile and conflict affected situations,FCS,2024,0.5602
2074,Fragile and conflict affected situations,FCS,2025,0.5602
2075,Fragile and conflict affected situations,FCS,2026,0.5602
2076,Fragile and conflict affected situations,FCS,2027,0.5602
2077,Fragile and conflict affected situations,FCS,2028,0.5602
2078,Fragile and conflict affected situations,FCS,2029,0.5602
2079,Fragile and conflict affected situations,FCS,2030,0.5602
2080,Fragile and conflict affected situations,FCS,2031,0.5602
2081,Fragile and conflict affected situations,FCS,2032,0.5602
2082,Fragile and conflict affected situations,FCS,2033,0.5602
2083,Fragile and conflict affected situations,FCS,2034,0.5602
2084,Fragile and conflict affected situations,FCS,2035,0.5602
2085,Fragile and conflict affected situations,FCS,2036,0.5602
2086,Fragile and conflict affected situations,FCS,2037,0.5602
2087,Fragile and conflict affected situations,FCS,2038,0.5602
2088,Fragile and conflict affected situations,FCS,2039,0.5602
2089,Fragile and conflict affected situations,FCS,2040,0.5602
2090,Fragile and conflict affected situations,FCS,2041,0.5602
2091,Fragile and conflict affected situations,FCS,2042,0.5602
2092,Fragile and conflict affected situations,FCS,2043,0.5602
2093,Fragile and conflict affected situations,FCS,2044,0.5602
2094,Fragile and conflict affected situations,FCS,2045,0.5602
2095,Fragile and conflict affected situations,FCS,2046,0.5602
2096,Fragile and conflict affected situations,FCS,2047,0.5602
2097,Fragile and conflict affected situations,FCS,2048,0.5602
2098,Fragile and conflict affected situations,FCS,2049,0.5602
2099,Fragile and conflict affected situations,FCS,2050,0.5602
2100,Finland,FIN,2023,0.5602
2101,Finland,FIN,2024,0.5602
2102,Finland,FIN,2025,0.5602
2103,Finland,FIN,2026,0.5602
2104,Finland,FIN,2027,0.5602
2105,Finland,FIN,2028,0.5602
2106,Finland,FIN,2029,0.5602
2107,Finland,FIN,2030,0.5602
2108,Finland,FIN,2031,0.5602
2109,Finland,FIN,2032,0.5602
2110,Finland,FIN,2033,0.5602
2111,Finland,FIN,2034,0.5602
2112,Finland,FIN,2035,0.5602
2113,Finland,FIN,2036,0.5602
2114,Finland,FIN,2037,0.5602
2115,Finland,FIN,2038,0.5602
2116,Finland,FIN,2039,0.5602
2117,Finland,FIN,2040,0.5602
2118,Finland,FIN,2041,0.5602
2119,Finland,FIN,2042,0.5602
2120,Finland,FIN,2043,0.5602
2121,Finland,FIN,2044,0.5602
2122,Finland,FIN,2045,0.5602
2123,Finland,FIN,2046,0.5602
2124,Finland,FIN,2047,0.5602
2125,Finland,FIN,2048,0.5602
2126,Finland,FIN,2049,0.5602
2127,Finland,FIN,2050,0.5602
2128,Fiji,FJI,2023,0.5602
2129,Fiji,FJI,2024,0.5602
2130,Fiji,FJI,2025,0.5602
2131,Fiji,FJI,2026,0.5602
2132,Fiji,FJI,2027,0.5602
2133,Fiji,FJI,2028,0.5602
2134,Fiji,FJI,2029,0.5602
2135,Fiji,FJI,2030,0.5602
2136,Fiji,FJI,2031,0.5602
2137,Fiji,FJI,2032,0.5602
2138,Fiji,FJI,2033,0.5602
2139,Fiji,FJI,2034,0.5602
2140,Fiji,FJI,2035,0.5602
2141,Fiji,FJI,2036,0.5602
2142,Fiji,FJI,2037,0.5602
2143,Fiji,FJI,2038,0.5602
2144,Fiji,FJI,2039,0.5602
2145,Fiji,FJI,2040,0.5602
2146,Fiji,FJI,2041,0.5602
2147,Fiji,FJI,2042,0.5602
2148,Fiji,FJI,2043,0.5602
2149,Fiji,FJI,2044,0.5602
2150,Fiji,FJI,2045,0.5602
2151,Fiji,FJI,2046,0.5602
2152,Fiji,FJI,2047,0.5602
2153,Fiji,FJI,2048,0.5602
2154,Fiji,FJI,2049,0.5602
2155,Fiji,FJI,2050,0.5602
2156,France,FRA,2023,0.5602
2157,France,FRA,2024,0.5602
2158,France,FRA,2025,0.5602
2159,France,FRA,2026,0.5602
2160,France,FRA,2027,0.5602
2161,France,FRA,2028,0.5602
2162,France,FRA,2029,0.5602
2163,France,FRA,2030,0.5602
2164,France,FRA,2031,0.5602
2165,France,FRA,2032,0.5602
2166,France,FRA,2033,0.5602
2167,France,FRA,2034,0.5602
2168,France,FRA,2035,0.5602
2169,France,FRA,2036,0.5602
2170,France,FRA,2037,0.5602
2171,France,FRA,2038,0.5602
2172,France,FRA,2039,0.5602
2173,France,FRA,2040,0.5602
2174,France,FRA,2041,0.5602
2175,France,FRA,2042,0.5602
2176,France,FRA,2043,0.5602
2177,France,FRA,2044,0.5602
2178,France,FRA,2045,0.5602
2179,France,FRA,2046,0.5602
2180,France,FRA,2047,0.5602
2181,France,FRA,2048,0.5602
2182,France,FRA,2049,0.5602
2183,France,FRA,2050,0.5602
2184,Faroe Islands,FRO,2023,0.5602
2185,Faroe Islands,FRO,2024,0.5602
2186,Faroe Islands,FRO,2025,0.5602
2187,Faroe Islands,FRO,2026,0.5602
2188,Faroe Islands,FRO,2027,0.5602
2189,Faroe Islands,FRO,2028,0.5602
2190,Faroe Islands,FRO,2029,0.5602
2191,Faroe Islands,FRO,2030,0.5602
2192,Faroe Islands,FRO,2031,0.5602
2193,Faroe Islands,FRO,2032,0.5602
2194,Faroe Islands,FRO,2033,0.5602
2195,Faroe Islands,FRO,2034,0.5602
2196,Faroe Islands,FRO,2035,0.5602
2197,Faroe Islands,FRO,2036,0.5602
2198,Faroe Islands,FRO,2037,0.5602
2199,Faroe Islands,FRO,2038,0.5602
2200,Faroe Islands,FRO,2039,0.5602
2201,Faroe Islands,FRO,2040,0.5602
2202,Faroe Islands,FRO,2041,0.5602
2203,Faroe Islands,FRO,2042,0.5602
2204,Faroe Islands,FRO,2043,0.5602
2205,Faroe Islands,FRO,2044,0.5602
2206,Faroe Islands,FRO,2045,0.5602
2207,Faroe Islands,FRO,2046,0.5602
2208,Faroe Islands,FRO,2047,0.5602
2209,Faroe Islands,FRO,2048,0.5602
2210,Faroe Islands,FRO,2049,0.5602
2211,Faroe Islands,FRO,2050,0.5602
2212,"Micronesia, Fed. Sts.",FSM,2023,0.5602
2213,"Micronesia, Fed. Sts.",FSM,2024,0.5602
2214,"Micronesia, Fed. Sts.",FSM,2025,0.5602
2215,"Micronesia, Fed. Sts.",FSM,2026,0.5602
2216,"Micronesia, Fed. Sts.",FSM,2027,0.5602
2217,"Micronesia, Fed. Sts.",FSM,2028,0.5602
2218,"Micronesia, Fed. Sts.",FSM,2029,0.5602
2219,"Micronesia, Fed. Sts.",FSM,2030,0.5602
2220,"Micronesia, Fed. Sts.",FSM,2031,0.5602
2221,"Micronesia, Fed. Sts.",FSM,2032,0.5602
2222,"Micronesia, Fed. Sts.",FSM,2033,0.5602
2223,"Micronesia, Fed. Sts.",FSM,2034,0.5602
2224,"Micronesia, Fed. Sts.",FSM,2035,0.5602
2225,"Micronesia, Fed. Sts.",FSM,2036,0.5602
2226,"Micronesia, Fed. Sts.",FSM,2037,0.5602
2227,"Micronesia, Fed. Sts.",FSM,2038,0.5602
2228,"Micronesia, Fed. Sts.",FSM,2039,0.5602
2229,"Micronesia, Fed. Sts.",FSM,2040,0.5602
2230,"Micronesia, Fed. Sts.",FSM,2041,0.5602
2231,"Micronesia, Fed. Sts.",FSM,2042,0.5602
2232,"Micronesia, Fed. Sts.",FSM,2043,0.5602
2233,"Micronesia, Fed. Sts.",FSM,2044,0.5602
2234,"Micronesia, Fed. Sts.",FSM,2045,0.5602
2235,"Micronesia, Fed. Sts.",FSM,2046,0.5602
2236,"Micronesia, Fed. Sts.",FSM,2047,0.5602
2237,"Micronesia, Fed. Sts.",FSM,2048,0.5602
2238,"Micronesia, Fed. Sts.",FSM,2049,0.5602
2239,"Micronesia, Fed. Sts.",FSM,2050,0.5602
2240,Gabon,GAB,2023,0.5602
2241,Gabon,GAB,2024,0.5602
2242,Gabon,GAB,2025,0.5602
2243,Gabon,GAB,2026,0.5602
2244,Gabon,GAB,2027,0.5602
2245,Gabon,GAB,2028,0.5602
2246,Gabon,GAB,2029,0.5602
2247,Gabon,GAB,2030,0.5602
2248,Gabon,GAB,2031,0.5602
2249,Gabon,GAB,2032,0.5602
2250,Gabon,GAB,2033,0.5602
2251,Gabon,GAB,2034,0.5602
2252,Gabon,GAB,2035,0.5602
2253,Gabon,GAB,2036,0.5602
2254,Gabon,GAB,2037,0.5602
2255,Gabon,GAB,2038,0.5602
2256,Gabon,GAB,2039,0.5602
2257,Gabon,GAB,2040,0.5602
2258,Gabon,GAB,2041,0.5602
2259,Gabon,GAB,2042,0.5602
2260,Gabon,GAB,2043,0.5602
2261,Gabon,GAB,2044,0.5602
2262,Gabon,GAB,2045,0.5602
2263,Gabon,GAB,2046,0.5602
2264,Gabon,GAB,2047,0.5602
2265,Gabon,GAB,2048,0.5602
2266,Gabon,GAB,2049,0.5602
2267,Gabon,GAB,2050,0.5602
2268,United Kingdom,GBR,2023,0.5602
2269,United Kingdom,GBR,2024,0.5602
2270,United Kingdom,GBR,2025,0.5602
2271,United Kingdom,GBR,2026,0.5602
2272,United Kingdom,GBR,2027,0.5602
2273,United Kingdom,GBR,2028,0.5602
2274,United Kingdom,GBR,2029,0.5602
2275,United Kingdom,GBR,2030,0.5602
2276,United Kingdom,GBR,2031,0.5602
2277,United Kingdom,GBR,2032,0.5602
2278,United Kingdom,GBR,2033,0.5602
2279,United Kingdom,GBR,2034,0.5602
2280,United Kingdom,GBR,2035,0.5602
2281,United Kingdom,GBR,2036,0.5602
2282,United Kingdom,GBR,2037,0.5602
2283,United Kingdom,GBR,2038,0.5602
2284,United Kingdom,GBR,2039,0.5602
2285,United Kingdom,GBR,2040,0.5602
2286,United Kingdom,GBR,2041,0.5602
2287,United Kingdom,GBR,2042,0.5602
2288,United Kingdom,GBR,2043,0.5602
2289,United Kingdom,GBR,2044,0.5602
2290,United Kingdom,GBR,2045,0.5602
2291,United Kingdom,GBR,2046,0.5602
2292,United Kingdom,GBR,2047,0.5602
2293,United Kingdom,GBR,2048,0.5602
2294,United Kingdom,GBR,2049,0.5602
2295,United Kingdom,GBR,2050,0.5602
2296,Georgia,GEO,2023,0.5602
2297,Georgia,GEO,2024,0.5602
2298,Georgia,GEO,2025,0.5602
2299,Georgia,GEO,2026,0.5602
2300,Georgia,GEO,2027,0.5602
2301,Georgia,GEO,2028,0.5602
2302,Georgia,GEO,2029,0.5602
2303,Georgia,GEO,2030,0.5602
2304,Georgia,GEO,2031,0.5602
2305,Georgia,GEO,2032,0.5602
2306,Georgia,GEO,2033,0.5602
2307,Georgia,GEO,2034,0.5602
2308,Georgia,GEO,2035,0.5602
2309,Georgia,GEO,2036,0.5602
2310,Georgia,GEO,2037,0.5602
2311,Georgia,GEO,2038,0.5602
2312,Georgia,GEO,2039,0.5602
2313,Georgia,GEO,2040,0.5602
2314,Georgia,GEO,2041,0.5602
2315,Georgia,GEO,2042,0.5602
2316,Georgia,GEO,2043,0.5602
2317,Georgia,GEO,2044,0.5602
2318,Georgia,GEO,2045,0.5602
2319,Georgia,GEO,2046,0.5602
2320,Georgia,GEO,2047,0.5602
2321,Georgia,GEO,2048,0.5602
2322,Georgia,GEO,2049,0.5602
2323,Georgia,GEO,2050,0.5602
2324,Ghana,GHA,2023,0.5602
2325,Ghana,GHA,2024,0.5602
2326,Ghana,GHA,2025,0.5602
2327,Ghana,GHA,2026,0.5602
2328,Ghana,GHA,2027,0.5602
2329,Ghana,GHA,2028,0.5602
2330,Ghana,GHA,2029,0.5602
2331,Ghana,GHA,2030,0.5602
2332,Ghana,GHA,2031,0.5602
2333,Ghana,GHA,2032,0.5602
2334,Ghana,GHA,2033,0.5602
2335,Ghana,GHA,2034,0.5602
2336,Ghana,GHA,2035,0.5602
2337,Ghana,GHA,2036,0.5602
2338,Ghana,GHA,2037,0.5602
2339,Ghana,GHA,2038,0.5602
2340,Ghana,GHA,2039,0.5602
2341,Ghana,GHA,2040,0.5602
2342,Ghana,GHA,2041,0.5602
2343,Ghana,GHA,2042,0.5602
2344,Ghana,GHA,2043,0.5602
2345,Ghana,GHA,2044,0.5602
2346,Ghana,GHA,2045,0.5602
2347,Ghana,GHA,2046,0.5602
2348,Ghana,GHA,2047,0.5602
2349,Ghana,GHA,2048,0.5602
2350,Ghana,GHA,2049,0.5602
2351,Ghana,GHA,2050,0.5602
2352,Gibraltar,GIB,2023,0.5602
2353,Gibraltar,GIB,2024,0.5602
2354,Gibraltar,GIB,2025,0.5602
2355,Gibraltar,GIB,2026,0.5602
2356,Gibraltar,GIB,2027,0.5602
2357,Gibraltar,GIB,2028,0.5602
2358,Gibraltar,GIB,2029,0.5602
2359,Gibraltar,GIB,2030,0.5602
2360,Gibraltar,GIB,2031,0.5602
2361,Gibraltar,GIB,2032,0.5602
2362,Gibraltar,GIB,2033,0.5602
2363,Gibraltar,GIB,2034,0.5602
2364,Gibraltar,GIB,2035,0.5602
2365,Gibraltar,GIB,2036,0.5602
2366,Gibraltar,GIB,2037,0.5602
2367,Gibraltar,GIB,2038,0.5602
2368,Gibraltar,GIB,2039,0.5602
2369,Gibraltar,GIB,2040,0.5602
2370,Gibraltar,GIB,2041,0.5602
2371,Gibraltar,GIB,2042,0.5602
2372,Gibraltar,GIB,2043,0.5602
2373,Gibraltar,GIB,2044,0.5602
2374,Gibraltar,GIB,2045,0.5602
2375,Gibraltar,GIB,2046,0.5602
2376,Gibraltar,GIB,2047,0.5602
2377,Gibraltar,GIB,2048,0.5602
2378,Gibraltar,GIB,2049,0.5602
2379,Gibraltar,GIB,2050,0.5602
2380,Guinea,GIN,2023,0.5602
2381,Guinea,GIN,2024,0.5602
2382,Guinea,GIN,2025,0.5602
2383,Guinea,GIN,2026,0.5602
2384,Guinea,GIN,2027,0.5602
2385,Guinea,GIN,2028,0.5602
2386,Guinea,GIN,2029,0.5602
2387,Guinea,GIN,2030,0.5602
2388,Guinea,GIN,2031,0.5602
2389,Guinea,GIN,2032,0.5602
2390,Guinea,GIN,2033,0.5602
2391,Guinea,GIN,2034,0.5602
2392,Guinea,GIN,2035,0.5602
2393,Guinea,GIN,2036,0.5602
2394,Guinea,GIN,2037,0.5602
2395,Guinea,GIN,2038,0.5602
2396,Guinea,GIN,2039,0.5602
2397,Guinea,GIN,2040,0.5602
2398,Guinea,GIN,2041,0.5602
2399,Guinea,GIN,2042,0.5602
2400,Guinea,GIN,2043,0.5602
2401,Guinea,GIN,2044,0.5602
2402,Guinea,GIN,2045,0.5602
2403,Guinea,GIN,2046,0.5602
2404,Guinea,GIN,2047,0.5602
2405,Guinea,GIN,2048,0.5602
2406,Guinea,GIN,2049,0.5602
2407,Guinea,GIN,2050,0.5602
2408,"Gambia, The",GMB,2023,0.5602
2409,"Gambia, The",GMB,2024,0.5602
2410,"Gambia, The",GMB,2025,0.5602
2411,"Gambia, The",GMB,2026,0.5602
2412,"Gambia, The",GMB,2027,0.5602
2413,"Gambia, The",GMB,2028,0.5602
2414,"Gambia, The",GMB,2029,0.5602
2415,"Gambia, The",GMB,2030,0.5602
2416,"Gambia, The",GMB,2031,0.5602
2417,"Gambia, The",GMB,2032,0.5602
2418,"Gambia, The",GMB,2033,0.5602
2419,"Gambia, The",GMB,2034,0.5602
2420,"Gambia, The",GMB,2035,0.5602
2421,"Gambia, The",GMB,2036,0.5602
2422,"Gambia, The",GMB,2037,0.5602
2423,"Gambia, The",GMB,2038,0.5602
2424,"Gambia, The",GMB,2039,0.5602
2425,"Gambia, The",GMB,2040,0.5602
2426,"Gambia, The",GMB,2041,0.5602
2427,"Gambia, The",GMB,2042,0.5602
2428,"Gambia, The",GMB,2043,0.5602
2429,"Gambia, The",GMB,2044,0.5602
2430,"Gambia, The",GMB,2045,0.5602
2431,"Gambia, The",GMB,2046,0.5602
2432,"Gambia, The",GMB,2047,0.5602
2433,"Gambia, The",GMB,2048,0.5602
2434,"Gambia, The",GMB,2049,0.5602
2435,"Gambia, The",GMB,2050,0.5602
2436,Guinea-Bissau,GNB,2023,0.5602
2437,Guinea-Bissau,GNB,2024,0.5602
2438,Guinea-Bissau,GNB,2025,0.5602
2439,Guinea-Bissau,GNB,2026,0.5602
2440,Guinea-Bissau,GNB,2027,0.5602
2441,Guinea-Bissau,GNB,2028,0.5602
2442,Guinea-Bissau,GNB,2029,0.5602
2443,Guinea-Bissau,GNB,2030,0.5602
2444,Guinea-Bissau,GNB,2031,0.5602
2445,Guinea-Bissau,GNB,2032,0.5602
2446,Guinea-Bissau,GNB,2033,0.5602
2447,Guinea-Bissau,GNB,2034,0.5602
2448,Guinea-Bissau,GNB,2035,0.5602
2449,Guinea-Bissau,GNB,2036,0.5602
2450,Guinea-Bissau,GNB,2037,0.5602
2451,Guinea-Bissau,GNB,2038,0.5602
2452,Guinea-Bissau,GNB,2039,0.5602
2453,Guinea-Bissau,GNB,2040,0.5602
2454,Guinea-Bissau,GNB,2041,0.5602
2455,Guinea-Bissau,GNB,2042,0.5602
2456,Guinea-Bissau,GNB,2043,0.5602
2457,Guinea-Bissau,GNB,2044,0.5602
2458,Guinea-Bissau,GNB,2045,0.5602
2459,Guinea-Bissau,GNB,2046,0.5602
2460,Guinea-Bissau,GNB,2047,0.5602
2461,Guinea-Bissau,GNB,2048,0.5602
2462,Guinea-Bissau,GNB,2049,0.5602
2463,Guinea-Bissau,GNB,2050,0.5602
2464,Equatorial Guinea,GNQ,2023,0.5602
2465,Equatorial Guinea,GNQ,2024,0.5602
2466,Equatorial Guinea,GNQ,2025,0.5602
2467,Equatorial Guinea,GNQ,2026,0.5602
2468,Equatorial Guinea,GNQ,2027,0.5602
2469,Equatorial Guinea,GNQ,2028,0.5602
2470,Equatorial Guinea,GNQ,2029,0.5602
2471,Equatorial Guinea,GNQ,2030,0.5602
2472,Equatorial Guinea,GNQ,2031,0.5602
2473,Equatorial Guinea,GNQ,2032,0.5602
2474,Equatorial Guinea,GNQ,2033,0.5602
2475,Equatorial Guinea,GNQ,2034,0.5602
2476,Equatorial Guinea,GNQ,2035,0.5602
2477,Equatorial Guinea,GNQ,2036,0.5602
2478,Equatorial Guinea,GNQ,2037,0.5602
2479,Equatorial Guinea,GNQ,2038,0.5602
2480,Equatorial Guinea,GNQ,2039,0.5602
2481,Equatorial Guinea,GNQ,2040,0.5602
2482,Equatorial Guinea,GNQ,2041,0.5602
2483,Equatorial Guinea,GNQ,2042,0.5602
2484,Equatorial Guinea,GNQ,2043,0.5602
2485,Equatorial Guinea,GNQ,2044,0.5602
2486,Equatorial Guinea,GNQ,2045,0.5602
2487,Equatorial Guinea,GNQ,2046,0.5602
2488,Equatorial Guinea,GNQ,2047,0.5602
2489,Equatorial Guinea,GNQ,2048,0.5602
2490,Equatorial Guinea,GNQ,2049,0.5602
2491,Equatorial Guinea,GNQ,2050,0.5602
2492,Greece,GRC,2023,0.5602
2493,Greece,GRC,2024,0.5602
2494,Greece,GRC,2025,0.5602
2495,Greece,GRC,2026,0.5602
2496,Greece,GRC,2027,0.5602
2497,Greece,GRC,2028,0.5602
2498,Greece,GRC,2029,0.5602
2499,Greece,GRC,2030,0.5602
2500,Greece,GRC,2031,0.5602
2501,Greece,GRC,2032,0.5602
2502,Greece,GRC,2033,0.5602
2503,Greece,GRC,2034,0.5602
2504,Greece,GRC,2035,0.5602
2505,Greece,GRC,2036,0.5602
2506,Greece,GRC,2037,0.5602
2507,Greece,GRC,2038,0.5602
2508,Greece,GRC,2039,0.5602
2509,Greece,GRC,2040,0.5602
2510,Greece,GRC,2041,0.5602
2511,Greece,GRC,2042,0.5602
2512,Greece,GRC,2043,0.5602
2513,Greece,GRC,2044,0.5602
2514,Greece,GRC,2045,0.5602
2515,Greece,GRC,2046,0.5602
2516,Greece,GRC,2047,0.5602
2517,Greece,GRC,2048,0.5602
2518,Greece,GRC,2049,0.5602
2519,Greece,GRC,2050,0.5602
2520,Grenada,GRD,2023,0.5602
2521,Grenada,GRD,2024,0.5602
2522,Grenada,GRD,2025,0.5602
2523,Grenada,GRD,2026,0.5602
2524,Grenada,GRD,2027,0.5602
2525,Grenada,GRD,2028,0.5602
2526,Grenada,GRD,2029,0.5602
2527,Grenada,GRD,2030,0.5602
2528,Grenada,GRD,2031,0.5602
2529,Grenada,GRD,2032,0.5602
2530,Grenada,GRD,2033,0.5602
2531,Grenada,GRD,2034,0.5602
2532,Grenada,GRD,2035,0.5602
2533,Grenada,GRD,2036,0.5602
2534,Grenada,GRD,2037,0.5602
2535,Grenada,GRD,2038,0.5602
2536,Grenada,GRD,2039,0.5602
2537,Grenada,GRD,2040,0.5602
2538,Grenada,GRD,2041,0.5602
2539,Grenada,GRD,2042,0.5602
2540,Grenada,GRD,2043,0.5602
2541,Grenada,GRD,2044,0.5602
2542,Grenada,GRD,2045,0.5602
2543,Grenada,GRD,2046,0.5602
2544,Grenada,GRD,2047,0.5602
2545,Grenada,GRD,2048,0.5602
2546,Grenada,GRD,2049,0.5602
2547,Grenada,GRD,2050,0.5602
2548,Greenland,GRL,2023,0.5602
2549,Greenland,GRL,2024,0.5602
2550,Greenland,GRL,2025,0.5602
2551,Greenland,GRL,2026,0.5602
2552,Greenland,GRL,2027,0.5602
2553,Greenland,GRL,2028,0.5602
2554,Greenland,GRL,2029,0.5602
2555,Greenland,GRL,2030,0.5602
2556,Greenland,GRL,2031,0.5602
2557,Greenland,GRL,2032,0.5602
2558,Greenland,GRL,2033,0.5602
2559,Greenland,GRL,2034,0.5602
2560,Greenland,GRL,2035,0.5602
2561,Greenland,GRL,2036,0.5602
2562,Greenland,GRL,2037,0.5602
2563,Greenland,GRL,2038,0.5602
2564,Greenland,GRL,2039,0.5602
2565,Greenland,GRL,2040,0.5602
2566,Greenland,GRL,2041,0.5602
2567,Greenland,GRL,2042,0.5602
2568,Greenland,GRL,2043,0.5602
2569,Greenland,GRL,2044,0.5602
2570,Greenland,GRL,2045,0.5602
2571,Greenland,GRL,2046,0.5602
2572,Greenland,GRL,2047,0.5602
2573,Greenland,GRL,2048,0.5602
2574,Greenland,GRL,2049,0.5602
2575,Greenland,GRL,2050,0.5602
2576,Guatemala,GTM,2023,0.5602
2577,Guatemala,GTM,2024,0.5602
2578,Guatemala,GTM,2025,0.5602
2579,Guatemala,GTM,2026,0.5602
2580,Guatemala,GTM,2027,0.5602
2581,Guatemala,GTM,2028,0.5602
2582,Guatemala,GTM,2029,0.5602
2583,Guatemala,GTM,2030,0.5602
2584,Guatemala,GTM,2031,0.5602
2585,Guatemala,GTM,2032,0.5602
2586,Guatemala,GTM,2033,0.5602
2587,Guatemala,GTM,2034,0.5602
2588,Guatemala,GTM,2035,0.5602
2589,Guatemala,GTM,2036,0.5602
2590,Guatemala,GTM,2037,0.5602
2591,Guatemala,GTM,2038,0.5602
2592,Guatemala,GTM,2039,0.5602
2593,Guatemala,GTM,2040,0.5602
2594,Guatemala,GTM,2041,0.5602
2595,Guatemala,GTM,2042,0.5602
2596,Guatemala,GTM,2043,0.5602
2597,Guatemala,GTM,2044,0.5602
2598,Guatemala,GTM,2045,0.5602
2599,Guatemala,GTM,2046,0.5602
2600,Guatemala,GTM,2047,0.5602
2601,Guatemala,GTM,2048,0.5602
2602,Guatemala,GTM,2049,0.5602
2603,Guatemala,GTM,2050,0.5602
2604,Guam,GUM,2023,0.5602
2605,Guam,GUM,2024,0.5602
2606,Guam,GUM,2025,0.5602
2607,Guam,GUM,2026,0.5602
2608,Guam,GUM,2027,0.5602
2609,Guam,GUM,2028,0.5602
2610,Guam,GUM,2029,0.5602
2611,Guam,GUM,2030,0.5602
2612,Guam,GUM,2031,0.5602
2613,Guam,GUM,2032,0.5602
2614,Guam,GUM,2033,0.5602
2615,Guam,GUM,2034,0.5602
2616,Guam,GUM,2035,0.5602
2617,Guam,GUM,2036,0.5602
2618,Guam,GUM,2037,0.5602
2619,Guam,GUM,2038,0.5602
2620,Guam,GUM,2039,0.5602
2621,Guam,GUM,2040,0.5602
2622,Guam,GUM,2041,0.5602
2623,Guam,GUM,2042,0.5602
2624,Guam,GUM,2043,0.5602
2625,Guam,GUM,2044,0.5602
2626,Guam,GUM,2045,0.5602
2627,Guam,GUM,2046,0.5602
2628,Guam,GUM,2047,0.5602
2629,Guam,GUM,2048,0.5602
2630,Guam,GUM,2049,0.5602
2631,Guam,GUM,2050,0.5602
2632,Guyana,GUY,2023,0.5602
2633,Guyana,GUY,2024,0.5602
2634,Guyana,GUY,2025,0.5602
2635,Guyana,GUY,2026,0.5602
2636,Guyana,GUY,2027,0.5602
2637,Guyana,GUY,2028,0.5602
2638,Guyana,GUY,2029,0.5602
2639,Guyana,GUY,2030,0.5602
2640,Guyana,GUY,2031,0.5602
2641,Guyana,GUY,2032,0.5602
2642,Guyana,GUY,2033,0.5602
2643,Guyana,GUY,2034,0.5602
2644,Guyana,GUY,2035,0.5602
2645,Guyana,GUY,2036,0.5602
2646,Guyana,GUY,2037,0.5602
2647,Guyana,GUY,2038,0.5602
2648,Guyana,GUY,2039,0.5602
2649,Guyana,GUY,2040,0.5602
2650,Guyana,GUY,2041,0.5602
2651,Guyana,GUY,2042,0.5602
2652,Guyana,GUY,2043,0.5602
2653,Guyana,GUY,2044,0.5602
2654,Guyana,GUY,2045,0.5602
2655,Guyana,GUY,2046,0.5602
2656,Guyana,GUY,2047,0.5602
2657,Guyana,GUY,2048,0.5602
2658,Guyana,GUY,2049,0.5602
2659,Guyana,GUY,2050,0.5602
2660,High income,HIC,2023,0.5602
2661,High income,HIC,2024,0.5602
2662,High income,HIC,2025,0.5602
2663,High income,HIC,2026,0.5602
2664,High income,HIC,2027,0.5602
2665,High income,HIC,2028,0.5602
2666,High income,HIC,2029,0.5602
2667,High income,HIC,2030,0.5602
2668,High income,HIC,2031,0.5602
2669,High income,HIC,2032,0.5602
2670,High income,HIC,2033,0.5602
2671,High income,HIC,2034,0.5602
2672,High income,HIC,2035,0.5602
2673,High income,HIC,2036,0.5602
2674,High income,HIC,2037,0.5602
2675,High income,HIC,2038,0.5602
2676,High income,HIC,2039,0.5602
2677,High income,HIC,2040,0.5602
2678,High income,HIC,2041,0.5602
2679,High income,HIC,2042,0.5602
2680,High income,HIC,2043,0.5602
2681,High income,HIC,2044,0.5602
2682,High income,HIC,2045,0.5602
2683,High income,HIC,2046,0.5602
2684,High income,HIC,2047,0.5602
2685,High income,HIC,2048,0.5602
2686,High income,HIC,2049,0.5602
2687,High income,HIC,2050,0.5602
2688,"Hong Kong SAR, China",HKG,2023,0.5602
