,Nation,iso_code3,Year,occrate_trns_passenger_per_vehicle_aviation
3858,Seychelles,SYC,2007,115.5
3859,Syrian Arab Republic,SYR,1991,85.19999999999999
3860,Syrian Arab Republic,SYR,1992,85.05000000000001
3861,Syrian Arab Republic,SYR,1993,86.85
3862,Syrian Arab Republic,SYR,1994,90.89999999999999
3863,Syrian Arab Republic,SYR,1995,91.95
3864,Syrian Arab Republic,SYR,1996,91.5
3865,Syrian Arab Republic,SYR,1997,94.95
3866,Syrian Arab Republic,SYR,1998,95.7
3867,Syrian Arab Republic,SYR,1999,93.3
3868,Syrian Arab Republic,SYR,2000,95.4
3869,Syrian Arab Republic,SYR,2001,93.0
3870,Syrian Arab Republic,SYR,2002,97.05
3871,Syrian Arab Republic,SYR,2003,97.05
3872,Syrian Arab Republic,SYR,2004,98.10000000000001
3873,Syrian Arab Republic,SYR,2005,113.85
3874,Syrian Arab Republic,SYR,2006,114.60000000000001
3875,Syrian Arab Republic,SYR,2007,115.5
3876,Turks and Caicos Islands,TCA,1991,85.19999999999999
3877,Turks and Caicos Islands,TCA,1992,85.05000000000001
3878,Turks and Caicos Islands,TCA,1993,86.85
3879,Turks and Caicos Islands,TCA,1994,90.89999999999999
3880,Turks and Caicos Islands,TCA,1995,91.95
3881,Turks and Caicos Islands,TCA,1996,91.5
3882,Turks and Caicos Islands,TCA,1997,94.95
3883,Turks and Caicos Islands,TCA,1998,95.7
3884,Turks and Caicos Islands,TCA,1999,93.3
3885,Turks and Caicos Islands,TCA,2000,95.4
3886,Turks and Caicos Islands,TCA,2001,93.0
3887,Turks and Caicos Islands,TCA,2002,97.05
3888,Turks and Caicos Islands,TCA,2003,97.05
3889,Turks and Caicos Islands,TCA,2004,98.10000000000001
3890,Turks and Caicos Islands,TCA,2005,113.85
3891,Turks and Caicos Islands,TCA,2006,114.60000000000001
3892,Turks and Caicos Islands,TCA,2007,115.5
3893,Chad,TCD,1991,85.19999999999999
3894,Chad,TCD,1992,85.05000000000001
3895,Chad,TCD,1993,86.85
3896,Chad,TCD,1994,90.89999999999999
3897,Chad,TCD,1995,91.95
3898,Chad,TCD,1996,91.5
3899,Chad,TCD,1997,94.95
3900,Chad,TCD,1998,95.7
3901,Chad,TCD,1999,93.3
3902,Chad,TCD,2000,95.4
3903,Chad,TCD,2001,93.0
3904,Chad,TCD,2002,97.05
3905,Chad,TCD,2003,97.05
3906,Chad,TCD,2004,98.10000000000001
3907,Chad,TCD,2005,113.85
3908,Chad,TCD,2006,114.60000000000001
3909,Chad,TCD,2007,115.5
3910,East Asia & Pacific (IDA & IBRD countries),TEA,1991,85.19999999999999
3911,East Asia & Pacific (IDA & IBRD countries),TEA,1992,85.05000000000001
3912,East Asia & Pacific (IDA & IBRD countries),TEA,1993,86.85
3913,East Asia & Pacific (IDA & IBRD countries),TEA,1994,90.89999999999999
3914,East Asia & Pacific (IDA & IBRD countries),TEA,1995,91.95
3915,East Asia & Pacific (IDA & IBRD countries),TEA,1996,91.5
3916,East Asia & Pacific (IDA & IBRD countries),TEA,1997,94.95
3917,East Asia & Pacific (IDA & IBRD countries),TEA,1998,95.7
3918,East Asia & Pacific (IDA & IBRD countries),TEA,1999,93.3
3919,East Asia & Pacific (IDA & IBRD countries),TEA,2000,95.4
3920,East Asia & Pacific (IDA & IBRD countries),TEA,2001,93.0
3921,East Asia & Pacific (IDA & IBRD countries),TEA,2002,97.05
3922,East Asia & Pacific (IDA & IBRD countries),TEA,2003,97.05
3923,East Asia & Pacific (IDA & IBRD countries),TEA,2004,98.10000000000001
3924,East Asia & Pacific (IDA & IBRD countries),TEA,2005,113.85
3925,East Asia & Pacific (IDA & IBRD countries),TEA,2006,114.60000000000001
3926,East Asia & Pacific (IDA & IBRD countries),TEA,2007,115.5
3927,Europe & Central Asia (IDA & IBRD countries),TEC,1991,85.19999999999999
3928,Europe & Central Asia (IDA & IBRD countries),TEC,1992,85.05000000000001
3929,Europe & Central Asia (IDA & IBRD countries),TEC,1993,86.85
3930,Europe & Central Asia (IDA & IBRD countries),TEC,1994,90.89999999999999
3931,Europe & Central Asia (IDA & IBRD countries),TEC,1995,91.95
3932,Europe & Central Asia (IDA & IBRD countries),TEC,1996,91.5
3933,Europe & Central Asia (IDA & IBRD countries),TEC,1997,94.95
3934,Europe & Central Asia (IDA & IBRD countries),TEC,1998,95.7
3935,Europe & Central Asia (IDA & IBRD countries),TEC,1999,93.3
3936,Europe & Central Asia (IDA & IBRD countries),TEC,2000,95.4
3937,Europe & Central Asia (IDA & IBRD countries),TEC,2001,93.0
3938,Europe & Central Asia (IDA & IBRD countries),TEC,2002,97.05
3939,Europe & Central Asia (IDA & IBRD countries),TEC,2003,97.05
3940,Europe & Central Asia (IDA & IBRD countries),TEC,2004,98.10000000000001
3941,Europe & Central Asia (IDA & IBRD countries),TEC,2005,113.85
3942,Europe & Central Asia (IDA & IBRD countries),TEC,2006,114.60000000000001
3943,Europe & Central Asia (IDA & IBRD countries),TEC,2007,115.5
3944,Togo,TGO,1991,85.19999999999999
3945,Togo,TGO,1992,85.05000000000001
3946,Togo,TGO,1993,86.85
3947,Togo,TGO,1994,90.89999999999999
3948,Togo,TGO,1995,91.95
3949,Togo,TGO,1996,91.5
3950,Togo,TGO,1997,94.95
3951,Togo,TGO,1998,95.7
3952,Togo,TGO,1999,93.3
3953,Togo,TGO,2000,95.4
3954,Togo,TGO,2001,93.0
3955,Togo,TGO,2002,97.05
3956,Togo,TGO,2003,97.05
3957,Togo,TGO,2004,98.10000000000001
3958,Togo,TGO,2005,113.85
3959,Togo,TGO,2006,114.60000000000001
3960,Togo,TGO,2007,115.5
3961,Thailand,THA,1991,85.19999999999999
3962,Thailand,THA,1992,85.05000000000001
3963,Thailand,THA,1993,86.85
3964,Thailand,THA,1994,90.89999999999999
3965,Thailand,THA,1995,91.95
3966,Thailand,THA,1996,91.5
3967,Thailand,THA,1997,94.95
3968,Thailand,THA,1998,95.7
3969,Thailand,THA,1999,93.3
3970,Thailand,THA,2000,95.4
3971,Thailand,THA,2001,93.0
3972,Thailand,THA,2002,97.05
3973,Thailand,THA,2003,97.05
3974,Thailand,THA,2004,98.10000000000001
3975,Thailand,THA,2005,113.85
3976,Thailand,THA,2006,114.60000000000001
3977,Thailand,THA,2007,115.5
3978,Tajikistan,TJK,1991,85.19999999999999
3979,Tajikistan,TJK,1992,85.05000000000001
3980,Tajikistan,TJK,1993,86.85
3981,Tajikistan,TJK,1994,90.89999999999999
3982,Tajikistan,TJK,1995,91.95
3983,Tajikistan,TJK,1996,91.5
3984,Tajikistan,TJK,1997,94.95
3985,Tajikistan,TJK,1998,95.7
3986,Tajikistan,TJK,1999,93.3
3987,Tajikistan,TJK,2000,95.4
3988,Tajikistan,TJK,2001,93.0
3989,Tajikistan,TJK,2002,97.05
3990,Tajikistan,TJK,2003,97.05
3991,Tajikistan,TJK,2004,98.10000000000001
3992,Tajikistan,TJK,2005,113.85
3993,Tajikistan,TJK,2006,114.60000000000001
3994,Tajikistan,TJK,2007,115.5
3995,Turkmenistan,TKM,1991,85.19999999999999
3996,Turkmenistan,TKM,1992,85.05000000000001
3997,Turkmenistan,TKM,1993,86.85
3998,Turkmenistan,TKM,1994,90.89999999999999
3999,Turkmenistan,TKM,1995,91.95
4000,Turkmenistan,TKM,1996,91.5
4001,Turkmenistan,TKM,1997,94.95
4002,Turkmenistan,TKM,1998,95.7
4003,Turkmenistan,TKM,1999,93.3
4004,Turkmenistan,TKM,2000,95.4
4005,Turkmenistan,TKM,2001,93.0
4006,Turkmenistan,TKM,2002,97.05
4007,Turkmenistan,TKM,2003,97.05
4008,Turkmenistan,TKM,2004,98.10000000000001
4009,Turkmenistan,TKM,2005,113.85
4010,Turkmenistan,TKM,2006,114.60000000000001
4011,Turkmenistan,TKM,2007,115.5
4012,Latin America & the Caribbean (IDA & IBRD countries),TLA,1991,85.19999999999999
4013,Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,85.05000000000001
4014,Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,86.85
4015,Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,90.89999999999999
4016,Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,91.95
4017,Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,91.5
4018,Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,94.95
4019,Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,95.7
4020,Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,93.3
4021,Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,95.4
4022,Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,93.0
4023,Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,97.05
4024,Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,97.05
4025,Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,98.10000000000001
4026,Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,113.85
4027,Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,114.60000000000001
4028,Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,115.5
4029,Timor-Leste,TLS,1991,85.19999999999999
4030,Timor-Leste,TLS,1992,85.05000000000001
4031,Timor-Leste,TLS,1993,86.85
4032,Timor-Leste,TLS,1994,90.89999999999999
4033,Timor-Leste,TLS,1995,91.95
4034,Timor-Leste,TLS,1996,91.5
4035,Timor-Leste,TLS,1997,94.95
4036,Timor-Leste,TLS,1998,95.7
4037,Timor-Leste,TLS,1999,93.3
4038,Timor-Leste,TLS,2000,95.4
4039,Timor-Leste,TLS,2001,93.0
4040,Timor-Leste,TLS,2002,97.05
4041,Timor-Leste,TLS,2003,97.05
4042,Timor-Leste,TLS,2004,98.10000000000001
4043,Timor-Leste,TLS,2005,113.85
4044,Timor-Leste,TLS,2006,114.60000000000001
4045,Timor-Leste,TLS,2007,115.5
4046,Middle East & North Africa (IDA & IBRD countries),TMN,1991,85.19999999999999
4047,Middle East & North Africa (IDA & IBRD countries),TMN,1992,85.05000000000001
4048,Middle East & North Africa (IDA & IBRD countries),TMN,1993,86.85
4049,Middle East & North Africa (IDA & IBRD countries),TMN,1994,90.89999999999999
4050,Middle East & North Africa (IDA & IBRD countries),TMN,1995,91.95
4051,Middle East & North Africa (IDA & IBRD countries),TMN,1996,91.5
4052,Middle East & North Africa (IDA & IBRD countries),TMN,1997,94.95
4053,Middle East & North Africa (IDA & IBRD countries),TMN,1998,95.7
4054,Middle East & North Africa (IDA & IBRD countries),TMN,1999,93.3
4055,Middle East & North Africa (IDA & IBRD countries),TMN,2000,95.4
4056,Middle East & North Africa (IDA & IBRD countries),TMN,2001,93.0
4057,Middle East & North Africa (IDA & IBRD countries),TMN,2002,97.05
4058,Middle East & North Africa (IDA & IBRD countries),TMN,2003,97.05
4059,Middle East & North Africa (IDA & IBRD countries),TMN,2004,98.10000000000001
4060,Middle East & North Africa (IDA & IBRD countries),TMN,2005,113.85
4061,Middle East & North Africa (IDA & IBRD countries),TMN,2006,114.60000000000001
4062,Middle East & North Africa (IDA & IBRD countries),TMN,2007,115.5
4063,Tonga,TON,1991,85.19999999999999
4064,Tonga,TON,1992,85.05000000000001
4065,Tonga,TON,1993,86.85
4066,Tonga,TON,1994,90.89999999999999
4067,Tonga,TON,1995,91.95
4068,Tonga,TON,1996,91.5
4069,Tonga,TON,1997,94.95
4070,Tonga,TON,1998,95.7
4071,Tonga,TON,1999,93.3
4072,Tonga,TON,2000,95.4
4073,Tonga,TON,2001,93.0
4074,Tonga,TON,2002,97.05
4075,Tonga,TON,2003,97.05
4076,Tonga,TON,2004,98.10000000000001
4077,Tonga,TON,2005,113.85
4078,Tonga,TON,2006,114.60000000000001
4079,Tonga,TON,2007,115.5
4080,South Asia (IDA & IBRD),TSA,1991,85.19999999999999
4081,South Asia (IDA & IBRD),TSA,1992,85.05000000000001
4082,South Asia (IDA & IBRD),TSA,1993,86.85
4083,South Asia (IDA & IBRD),TSA,1994,90.89999999999999
4084,South Asia (IDA & IBRD),TSA,1995,91.95
4085,South Asia (IDA & IBRD),TSA,1996,91.5
4086,South Asia (IDA & IBRD),TSA,1997,94.95
4087,South Asia (IDA & IBRD),TSA,1998,95.7
4088,South Asia (IDA & IBRD),TSA,1999,93.3
4089,South Asia (IDA & IBRD),TSA,2000,95.4
4090,South Asia (IDA & IBRD),TSA,2001,93.0
4091,South Asia (IDA & IBRD),TSA,2002,97.05
4092,South Asia (IDA & IBRD),TSA,2003,97.05
4093,South Asia (IDA & IBRD),TSA,2004,98.10000000000001
4094,South Asia (IDA & IBRD),TSA,2005,113.85
4095,South Asia (IDA & IBRD),TSA,2006,114.60000000000001
4096,South Asia (IDA & IBRD),TSA,2007,115.5
4097,Sub-Saharan Africa (IDA & IBRD countries),TSS,1991,85.19999999999999
4098,Sub-Saharan Africa (IDA & IBRD countries),TSS,1992,85.05000000000001
4099,Sub-Saharan Africa (IDA & IBRD countries),TSS,1993,86.85
4100,Sub-Saharan Africa (IDA & IBRD countries),TSS,1994,90.89999999999999
4101,Sub-Saharan Africa (IDA & IBRD countries),TSS,1995,91.95
4102,Sub-Saharan Africa (IDA & IBRD countries),TSS,1996,91.5
4103,Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,94.95
4104,Sub-Saharan Africa (IDA & IBRD countries),TSS,1998,95.7
4105,Sub-Saharan Africa (IDA & IBRD countries),TSS,1999,93.3
4106,Sub-Saharan Africa (IDA & IBRD countries),TSS,2000,95.4
4107,Sub-Saharan Africa (IDA & IBRD countries),TSS,2001,93.0
4108,Sub-Saharan Africa (IDA & IBRD countries),TSS,2002,97.05
4109,Sub-Saharan Africa (IDA & IBRD countries),TSS,2003,97.05
4110,Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,98.10000000000001
4111,Sub-Saharan Africa (IDA & IBRD countries),TSS,2005,113.85
4112,Sub-Saharan Africa (IDA & IBRD countries),TSS,2006,114.60000000000001
4113,Sub-Saharan Africa (IDA & IBRD countries),TSS,2007,115.5
4114,Trinidad and Tobago,TTO,1991,85.19999999999999
4115,Trinidad and Tobago,TTO,1992,85.05000000000001
4116,Trinidad and Tobago,TTO,1993,86.85
4117,Trinidad and Tobago,TTO,1994,90.89999999999999
4118,Trinidad and Tobago,TTO,1995,91.95
4119,Trinidad and Tobago,TTO,1996,91.5
4120,Trinidad and Tobago,TTO,1997,94.95
4121,Trinidad and Tobago,TTO,1998,95.7
4122,Trinidad and Tobago,TTO,1999,93.3
4123,Trinidad and Tobago,TTO,2000,95.4
4124,Trinidad and Tobago,TTO,2001,93.0
4125,Trinidad and Tobago,TTO,2002,97.05
4126,Trinidad and Tobago,TTO,2003,97.05
4127,Trinidad and Tobago,TTO,2004,98.10000000000001
4128,Trinidad and Tobago,TTO,2005,113.85
4129,Trinidad and Tobago,TTO,2006,114.60000000000001
4130,Trinidad and Tobago,TTO,2007,115.5
4131,Tunisia,TUN,1991,85.19999999999999
4132,Tunisia,TUN,1992,85.05000000000001
4133,Tunisia,TUN,1993,86.85
4134,Tunisia,TUN,1994,90.89999999999999
4135,Tunisia,TUN,1995,91.95
4136,Tunisia,TUN,1996,91.5
4137,Tunisia,TUN,1997,94.95
4138,Tunisia,TUN,1998,95.7
4139,Tunisia,TUN,1999,93.3
4140,Tunisia,TUN,2000,95.4
4141,Tunisia,TUN,2001,93.0
4142,Tunisia,TUN,2002,97.05
4143,Tunisia,TUN,2003,97.05
4144,Tunisia,TUN,2004,98.10000000000001
4145,Tunisia,TUN,2005,113.85
4146,Tunisia,TUN,2006,114.60000000000001
4147,Tunisia,TUN,2007,115.5
4148,Turkiye,TUR,1991,85.19999999999999
4149,Turkiye,TUR,1992,85.05000000000001
4150,Turkiye,TUR,1993,86.85
4151,Turkiye,TUR,1994,90.89999999999999
4152,Turkiye,TUR,1995,91.95
4153,Turkiye,TUR,1996,91.5
4154,Turkiye,TUR,1997,94.95
4155,Turkiye,TUR,1998,95.7
4156,Turkiye,TUR,1999,93.3
4157,Turkiye,TUR,2000,95.4
4158,Turkiye,TUR,2001,93.0
4159,Turkiye,TUR,2002,97.05
4160,Turkiye,TUR,2003,97.05
4161,Turkiye,TUR,2004,98.10000000000001
4162,Turkiye,TUR,2005,113.85
4163,Turkiye,TUR,2006,114.60000000000001
4164,Turkiye,TUR,2007,115.5
4165,Tuvalu,TUV,1991,85.19999999999999
4166,Tuvalu,TUV,1992,85.05000000000001
4167,Tuvalu,TUV,1993,86.85
4168,Tuvalu,TUV,1994,90.89999999999999
4169,Tuvalu,TUV,1995,91.95
4170,Tuvalu,TUV,1996,91.5
4171,Tuvalu,TUV,1997,94.95
4172,Tuvalu,TUV,1998,95.7
4173,Tuvalu,TUV,1999,93.3
4174,Tuvalu,TUV,2000,95.4
4175,Tuvalu,TUV,2001,93.0
4176,Tuvalu,TUV,2002,97.05
4177,Tuvalu,TUV,2003,97.05
4178,Tuvalu,TUV,2004,98.10000000000001
4179,Tuvalu,TUV,2005,113.85
4180,Tuvalu,TUV,2006,114.60000000000001
4181,Tuvalu,TUV,2007,115.5
4182,Tanzania,TZA,1991,85.19999999999999
4183,Tanzania,TZA,1992,85.05000000000001
4184,Tanzania,TZA,1993,86.85
4185,Tanzania,TZA,1994,90.89999999999999
4186,Tanzania,TZA,1995,91.95
4187,Tanzania,TZA,1996,91.5
4188,Tanzania,TZA,1997,94.95
4189,Tanzania,TZA,1998,95.7
4190,Tanzania,TZA,1999,93.3
4191,Tanzania,TZA,2000,95.4
4192,Tanzania,TZA,2001,93.0
4193,Tanzania,TZA,2002,97.05
4194,Tanzania,TZA,2003,97.05
4195,Tanzania,TZA,2004,98.10000000000001
4196,Tanzania,TZA,2005,113.85
4197,Tanzania,TZA,2006,114.60000000000001
4198,Tanzania,TZA,2007,115.5
4199,Uganda,UGA,1991,85.19999999999999
4200,Uganda,UGA,1992,85.05000000000001
4201,Uganda,UGA,1993,86.85
4202,Uganda,UGA,1994,90.89999999999999
4203,Uganda,UGA,1995,91.95
4204,Uganda,UGA,1996,91.5
4205,Uganda,UGA,1997,94.95
4206,Uganda,UGA,1998,95.7
4207,Uganda,UGA,1999,93.3
4208,Uganda,UGA,2000,95.4
4209,Uganda,UGA,2001,93.0
4210,Uganda,UGA,2002,97.05
4211,Uganda,UGA,2003,97.05
4212,Uganda,UGA,2004,98.10000000000001
4213,Uganda,UGA,2005,113.85
4214,Uganda,UGA,2006,114.60000000000001
4215,Uganda,UGA,2007,115.5
4216,Ukraine,UKR,1991,85.19999999999999
4217,Ukraine,UKR,1992,85.05000000000001
4218,Ukraine,UKR,1993,86.85
4219,Ukraine,UKR,1994,90.89999999999999
4220,Ukraine,UKR,1995,91.95
4221,Ukraine,UKR,1996,91.5
4222,Ukraine,UKR,1997,94.95
4223,Ukraine,UKR,1998,95.7
4224,Ukraine,UKR,1999,93.3
4225,Ukraine,UKR,2000,95.4
4226,Ukraine,UKR,2001,93.0
4227,Ukraine,UKR,2002,97.05
4228,Ukraine,UKR,2003,97.05
4229,Ukraine,UKR,2004,98.10000000000001
4230,Ukraine,UKR,2005,113.85
4231,Ukraine,UKR,2006,114.60000000000001
4232,Ukraine,UKR,2007,115.5
4233,Upper middle income,UMC,1991,85.19999999999999
4234,Upper middle income,UMC,1992,85.05000000000001
4235,Upper middle income,UMC,1993,86.85
4236,Upper middle income,UMC,1994,90.89999999999999
4237,Upper middle income,UMC,1995,91.95
4238,Upper middle income,UMC,1996,91.5
4239,Upper middle income,UMC,1997,94.95
4240,Upper middle income,UMC,1998,95.7
4241,Upper middle income,UMC,1999,93.3
4242,Upper middle income,UMC,2000,95.4
4243,Upper middle income,UMC,2001,93.0
4244,Upper middle income,UMC,2002,97.05
4245,Upper middle income,UMC,2003,97.05
4246,Upper middle income,UMC,2004,98.10000000000001
4247,Upper middle income,UMC,2005,113.85
4248,Upper middle income,UMC,2006,114.60000000000001
4249,Upper middle income,UMC,2007,115.5
4250,Uruguay,URY,1991,85.19999999999999
4251,Uruguay,URY,1992,85.05000000000001
4252,Uruguay,URY,1993,86.85
4253,Uruguay,URY,1994,90.89999999999999
4254,Uruguay,URY,1995,91.95
4255,Uruguay,URY,1996,91.5
4256,Uruguay,URY,1997,94.95
4257,Uruguay,URY,1998,95.7
4258,Uruguay,URY,1999,93.3
4259,Uruguay,URY,2000,95.4
4260,Uruguay,URY,2001,93.0
4261,Uruguay,URY,2002,97.05
4262,Uruguay,URY,2003,97.05
4263,Uruguay,URY,2004,98.10000000000001
4264,Uruguay,URY,2005,113.85
4265,Uruguay,URY,2006,114.60000000000001
4266,Uruguay,URY,2007,115.5
4267,United States,USA,1991,85.19999999999999
4268,United States,USA,1992,85.05000000000001
4269,United States,USA,1993,86.85
4270,United States,USA,1994,90.89999999999999
4271,United States,USA,1995,91.95
4272,United States,USA,1996,91.5
4273,United States,USA,1997,94.95
4274,United States,USA,1998,95.7
4275,United States,USA,1999,93.3
4276,United States,USA,2000,95.4
4277,United States,USA,2001,93.0
4278,United States,USA,2002,97.05
4279,United States,USA,2003,97.05
4280,United States,USA,2004,98.10000000000001
4281,United States,USA,2005,113.85
4282,United States,USA,2006,114.60000000000001
4283,United States,USA,2007,115.5
4284,Uzbekistan,UZB,1991,85.19999999999999
4285,Uzbekistan,UZB,1992,85.05000000000001
4286,Uzbekistan,UZB,1993,86.85
4287,Uzbekistan,UZB,1994,90.89999999999999
4288,Uzbekistan,UZB,1995,91.95
4289,Uzbekistan,UZB,1996,91.5
4290,Uzbekistan,UZB,1997,94.95
4291,Uzbekistan,UZB,1998,95.7
4292,Uzbekistan,UZB,1999,93.3
4293,Uzbekistan,UZB,2000,95.4
4294,Uzbekistan,UZB,2001,93.0
4295,Uzbekistan,UZB,2002,97.05
4296,Uzbekistan,UZB,2003,97.05
4297,Uzbekistan,UZB,2004,98.10000000000001
4298,Uzbekistan,UZB,2005,113.85
4299,Uzbekistan,UZB,2006,114.60000000000001
4300,Uzbekistan,UZB,2007,115.5
4301,St. Vincent and the Grenadines,VCT,1991,85.19999999999999
4302,St. Vincent and the Grenadines,VCT,1992,85.05000000000001
4303,St. Vincent and the Grenadines,VCT,1993,86.85
4304,St. Vincent and the Grenadines,VCT,1994,90.89999999999999
4305,St. Vincent and the Grenadines,VCT,1995,91.95
4306,St. Vincent and the Grenadines,VCT,1996,91.5
4307,St. Vincent and the Grenadines,VCT,1997,94.95
4308,St. Vincent and the Grenadines,VCT,1998,95.7
4309,St. Vincent and the Grenadines,VCT,1999,93.3
4310,St. Vincent and the Grenadines,VCT,2000,95.4
4311,St. Vincent and the Grenadines,VCT,2001,93.0
4312,St. Vincent and the Grenadines,VCT,2002,97.05
4313,St. Vincent and the Grenadines,VCT,2003,97.05
4314,St. Vincent and the Grenadines,VCT,2004,98.10000000000001
4315,St. Vincent and the Grenadines,VCT,2005,113.85
4316,St. Vincent and the Grenadines,VCT,2006,114.60000000000001
4317,St. Vincent and the Grenadines,VCT,2007,115.5
4318,"Venezuela, RB",VEN,1991,85.19999999999999
4319,"Venezuela, RB",VEN,1992,85.05000000000001
4320,"Venezuela, RB",VEN,1993,86.85
4321,"Venezuela, RB",VEN,1994,90.89999999999999
4322,"Venezuela, RB",VEN,1995,91.95
4323,"Venezuela, RB",VEN,1996,91.5
4324,"Venezuela, RB",VEN,1997,94.95
4325,"Venezuela, RB",VEN,1998,95.7
4326,"Venezuela, RB",VEN,1999,93.3
4327,"Venezuela, RB",VEN,2000,95.4
4328,"Venezuela, RB",VEN,2001,93.0
4329,"Venezuela, RB",VEN,2002,97.05
4330,"Venezuela, RB",VEN,2003,97.05
4331,"Venezuela, RB",VEN,2004,98.10000000000001
4332,"Venezuela, RB",VEN,2005,113.85
4333,"Venezuela, RB",VEN,2006,114.60000000000001
4334,"Venezuela, RB",VEN,2007,115.5
4335,British Virgin Islands,VGB,1991,85.19999999999999
4336,British Virgin Islands,VGB,1992,85.05000000000001
4337,British Virgin Islands,VGB,1993,86.85
4338,British Virgin Islands,VGB,1994,90.89999999999999
4339,British Virgin Islands,VGB,1995,91.95
4340,British Virgin Islands,VGB,1996,91.5
4341,British Virgin Islands,VGB,1997,94.95
4342,British Virgin Islands,VGB,1998,95.7
4343,British Virgin Islands,VGB,1999,93.3
4344,British Virgin Islands,VGB,2000,95.4
4345,British Virgin Islands,VGB,2001,93.0
4346,British Virgin Islands,VGB,2002,97.05
4347,British Virgin Islands,VGB,2003,97.05
4348,British Virgin Islands,VGB,2004,98.10000000000001
4349,British Virgin Islands,VGB,2005,113.85
4350,British Virgin Islands,VGB,2006,114.60000000000001
4351,British Virgin Islands,VGB,2007,115.5
4352,Virgin Islands (U.S.),VIR,1991,85.19999999999999
4353,Virgin Islands (U.S.),VIR,1992,85.05000000000001
4354,Virgin Islands (U.S.),VIR,1993,86.85
4355,Virgin Islands (U.S.),VIR,1994,90.89999999999999
4356,Virgin Islands (U.S.),VIR,1995,91.95
4357,Virgin Islands (U.S.),VIR,1996,91.5
4358,Virgin Islands (U.S.),VIR,1997,94.95
4359,Virgin Islands (U.S.),VIR,1998,95.7
4360,Virgin Islands (U.S.),VIR,1999,93.3
4361,Virgin Islands (U.S.),VIR,2000,95.4
4362,Virgin Islands (U.S.),VIR,2001,93.0
4363,Virgin Islands (U.S.),VIR,2002,97.05
4364,Virgin Islands (U.S.),VIR,2003,97.05
4365,Virgin Islands (U.S.),VIR,2004,98.10000000000001
4366,Virgin Islands (U.S.),VIR,2005,113.85
4367,Virgin Islands (U.S.),VIR,2006,114.60000000000001
4368,Virgin Islands (U.S.),VIR,2007,115.5
4369,Vietnam,VNM,1991,85.19999999999999
4370,Vietnam,VNM,1992,85.05000000000001
4371,Vietnam,VNM,1993,86.85
4372,Vietnam,VNM,1994,90.89999999999999
4373,Vietnam,VNM,1995,91.95
4374,Vietnam,VNM,1996,91.5
4375,Vietnam,VNM,1997,94.95
4376,Vietnam,VNM,1998,95.7
4377,Vietnam,VNM,1999,93.3
4378,Vietnam,VNM,2000,95.4
4379,Vietnam,VNM,2001,93.0
4380,Vietnam,VNM,2002,97.05
4381,Vietnam,VNM,2003,97.05
4382,Vietnam,VNM,2004,98.10000000000001
4383,Vietnam,VNM,2005,113.85
4384,Vietnam,VNM,2006,114.60000000000001
4385,Vietnam,VNM,2007,115.5
4386,Vanuatu,VUT,1991,85.19999999999999
4387,Vanuatu,VUT,1992,85.05000000000001
4388,Vanuatu,VUT,1993,86.85
4389,Vanuatu,VUT,1994,90.89999999999999
4390,Vanuatu,VUT,1995,91.95
4391,Vanuatu,VUT,1996,91.5
4392,Vanuatu,VUT,1997,94.95
4393,Vanuatu,VUT,1998,95.7
4394,Vanuatu,VUT,1999,93.3
4395,Vanuatu,VUT,2000,95.4
4396,Vanuatu,VUT,2001,93.0
4397,Vanuatu,VUT,2002,97.05
4398,Vanuatu,VUT,2003,97.05
4399,Vanuatu,VUT,2004,98.10000000000001
4400,Vanuatu,VUT,2005,113.85
4401,Vanuatu,VUT,2006,114.60000000000001
4402,Vanuatu,VUT,2007,115.5
4403,World,WLD,1991,85.19999999999999
4404,World,WLD,1992,85.05000000000001
4405,World,WLD,1993,86.85
4406,World,WLD,1994,90.89999999999999
4407,World,WLD,1995,91.95
4408,World,WLD,1996,91.5
4409,World,WLD,1997,94.95
4410,World,WLD,1998,95.7
4411,World,WLD,1999,93.3
4412,World,WLD,2000,95.4
4413,World,WLD,2001,93.0
4414,World,WLD,2002,97.05
4415,World,WLD,2003,97.05
4416,World,WLD,2004,98.10000000000001
4417,World,WLD,2005,113.85
4418,World,WLD,2006,114.60000000000001
4419,World,WLD,2007,115.5
4420,Samoa,WSM,1991,85.19999999999999
4421,Samoa,WSM,1992,85.05000000000001
4422,Samoa,WSM,1993,86.85
