Year,iso_code3,cost_enfu_fuel_kerosene_usd_per_m3
2027,SWZ,274.0889068
2028,SWZ,274.0889068
2029,SWZ,274.0889068
2030,SWZ,274.0889068
2031,SWZ,274.0889068
2032,SWZ,274.0889068
2033,SWZ,274.0889068
2034,SWZ,274.0889068
2035,SWZ,274.0889068
2036,SWZ,274.0889068
2037,SWZ,274.0889068
2038,SWZ,274.0889068
2039,SWZ,274.0889068
2040,SWZ,274.0889068
2041,SWZ,274.0889068
2042,SWZ,274.0889068
2043,SWZ,274.0889068
2044,SWZ,274.0889068
2045,SWZ,274.0889068
2046,SWZ,274.0889068
2047,SWZ,274.0889068
2048,SWZ,274.0889068
2049,SWZ,274.0889068
2050,SWZ,274.0889068
2021,SXM,274.0889068
2022,SXM,274.0889068
2023,SXM,274.0889068
2024,SXM,274.0889068
2025,SXM,274.0889068
2026,SXM,274.0889068
2027,SXM,274.0889068
2028,SXM,274.0889068
2029,SXM,274.0889068
2030,SXM,274.0889068
2031,SXM,274.0889068
2032,SXM,274.0889068
2033,SXM,274.0889068
2034,SXM,274.0889068
2035,SXM,274.0889068
2036,SXM,274.0889068
2037,SXM,274.0889068
2038,SXM,274.0889068
2039,SXM,274.0889068
2040,SXM,274.0889068
2041,SXM,274.0889068
2042,SXM,274.0889068
2043,SXM,274.0889068
2044,SXM,274.0889068
2045,SXM,274.0889068
2046,SXM,274.0889068
2047,SXM,274.0889068
2048,SXM,274.0889068
2049,SXM,274.0889068
2050,SXM,274.0889068
2021,SYC,274.0889068
2022,SYC,274.0889068
2023,SYC,274.0889068
2024,SYC,274.0889068
2025,SYC,274.0889068
2026,SYC,274.0889068
2027,SYC,274.0889068
2028,SYC,274.0889068
2029,SYC,274.0889068
2030,SYC,274.0889068
2031,SYC,274.0889068
2032,SYC,274.0889068
2033,SYC,274.0889068
2034,SYC,274.0889068
2035,SYC,274.0889068
2036,SYC,274.0889068
2037,SYC,274.0889068
2038,SYC,274.0889068
2039,SYC,274.0889068
2040,SYC,274.0889068
2041,SYC,274.0889068
2042,SYC,274.0889068
2043,SYC,274.0889068
2044,SYC,274.0889068
2045,SYC,274.0889068
2046,SYC,274.0889068
2047,SYC,274.0889068
2048,SYC,274.0889068
2049,SYC,274.0889068
2050,SYC,274.0889068
2021,SYR,274.0889068
2022,SYR,274.0889068
2023,SYR,274.0889068
2024,SYR,274.0889068
2025,SYR,274.0889068
2026,SYR,274.0889068
2027,SYR,274.0889068
2028,SYR,274.0889068
2029,SYR,274.0889068
2030,SYR,274.0889068
2031,SYR,274.0889068
2032,SYR,274.0889068
2033,SYR,274.0889068
2034,SYR,274.0889068
2035,SYR,274.0889068
2036,SYR,274.0889068
2037,SYR,274.0889068
2038,SYR,274.0889068
2039,SYR,274.0889068
2040,SYR,274.0889068
2041,SYR,274.0889068
2042,SYR,274.0889068
2043,SYR,274.0889068
2044,SYR,274.0889068
2045,SYR,274.0889068
2046,SYR,274.0889068
2047,SYR,274.0889068
2048,SYR,274.0889068
2049,SYR,274.0889068
2050,SYR,274.0889068
2021,TCA,274.0889068
2022,TCA,274.0889068
2023,TCA,274.0889068
2024,TCA,274.0889068
2025,TCA,274.0889068
2026,TCA,274.0889068
2027,TCA,274.0889068
2028,TCA,274.0889068
2029,TCA,274.0889068
2030,TCA,274.0889068
2031,TCA,274.0889068
2032,TCA,274.0889068
2033,TCA,274.0889068
2034,TCA,274.0889068
2035,TCA,274.0889068
2036,TCA,274.0889068
2037,TCA,274.0889068
2038,TCA,274.0889068
2039,TCA,274.0889068
2040,TCA,274.0889068
2041,TCA,274.0889068
2042,TCA,274.0889068
2043,TCA,274.0889068
2044,TCA,274.0889068
2045,TCA,274.0889068
2046,TCA,274.0889068
2047,TCA,274.0889068
2048,TCA,274.0889068
2049,TCA,274.0889068
2050,TCA,274.0889068
2021,TCD,274.0889068
2022,TCD,274.0889068
2023,TCD,274.0889068
2024,TCD,274.0889068
2025,TCD,274.0889068
2026,TCD,274.0889068
2027,TCD,274.0889068
2028,TCD,274.0889068
2029,TCD,274.0889068
2030,TCD,274.0889068
2031,TCD,274.0889068
2032,TCD,274.0889068
2033,TCD,274.0889068
2034,TCD,274.0889068
2035,TCD,274.0889068
2036,TCD,274.0889068
2037,TCD,274.0889068
2038,TCD,274.0889068
2039,TCD,274.0889068
2040,TCD,274.0889068
2041,TCD,274.0889068
2042,TCD,274.0889068
2043,TCD,274.0889068
2044,TCD,274.0889068
2045,TCD,274.0889068
2046,TCD,274.0889068
2047,TCD,274.0889068
2048,TCD,274.0889068
2049,TCD,274.0889068
2050,TCD,274.0889068
2021,TGO,274.0889068
2022,TGO,274.0889068
2023,TGO,274.0889068
2024,TGO,274.0889068
2025,TGO,274.0889068
2026,TGO,274.0889068
2027,TGO,274.0889068
2028,TGO,274.0889068
2029,TGO,274.0889068
2030,TGO,274.0889068
2031,TGO,274.0889068
2032,TGO,274.0889068
2033,TGO,274.0889068
2034,TGO,274.0889068
2035,TGO,274.0889068
2036,TGO,274.0889068
2037,TGO,274.0889068
2038,TGO,274.0889068
2039,TGO,274.0889068
2040,TGO,274.0889068
2041,TGO,274.0889068
2042,TGO,274.0889068
2043,TGO,274.0889068
2044,TGO,274.0889068
2045,TGO,274.0889068
2046,TGO,274.0889068
2047,TGO,274.0889068
2048,TGO,274.0889068
2049,TGO,274.0889068
2050,TGO,274.0889068
2021,THA,0.33125
2022,THA,0.33125
2023,THA,0.33125
2024,THA,0.33125
2025,THA,0.33125
2026,THA,0.33125
2027,THA,0.33125
2028,THA,0.33125
2029,THA,0.33125
2030,THA,0.33125
2031,THA,0.33125
2032,THA,0.33125
2033,THA,0.33125
2034,THA,0.33125
2035,THA,0.33125
2036,THA,0.33125
2037,THA,0.33125
2038,THA,0.33125
2039,THA,0.33125
2040,THA,0.33125
2041,THA,0.33125
2042,THA,0.33125
2043,THA,0.33125
2044,THA,0.33125
2045,THA,0.33125
2046,THA,0.33125
2047,THA,0.33125
2048,THA,0.33125
2049,THA,0.33125
2050,THA,0.33125
2021,TJK,0.614285714
2022,TJK,0.614285714
2023,TJK,0.614285714
2024,TJK,0.614285714
2025,TJK,0.614285714
2026,TJK,0.614285714
2027,TJK,0.614285714
2028,TJK,0.614285714
2029,TJK,0.614285714
2030,TJK,0.614285714
2031,TJK,0.614285714
2032,TJK,0.614285714
2033,TJK,0.614285714
2034,TJK,0.614285714
2035,TJK,0.614285714
2036,TJK,0.614285714
2037,TJK,0.614285714
2038,TJK,0.614285714
2039,TJK,0.614285714
2040,TJK,0.614285714
2041,TJK,0.614285714
2042,TJK,0.614285714
2043,TJK,0.614285714
2044,TJK,0.614285714
2045,TJK,0.614285714
2046,TJK,0.614285714
2047,TJK,0.614285714
2048,TJK,0.614285714
2049,TJK,0.614285714
2050,TJK,0.614285714
2021,TKM,274.0889068
2022,TKM,274.0889068
2023,TKM,274.0889068
2024,TKM,274.0889068
2025,TKM,274.0889068
2026,TKM,274.0889068
2027,TKM,274.0889068
2028,TKM,274.0889068
2029,TKM,274.0889068
2030,TKM,274.0889068
2031,TKM,274.0889068
2032,TKM,274.0889068
2033,TKM,274.0889068
2034,TKM,274.0889068
2035,TKM,274.0889068
2036,TKM,274.0889068
2037,TKM,274.0889068
2038,TKM,274.0889068
2039,TKM,274.0889068
2040,TKM,274.0889068
2041,TKM,274.0889068
2042,TKM,274.0889068
2043,TKM,274.0889068
2044,TKM,274.0889068
2045,TKM,274.0889068
2046,TKM,274.0889068
2047,TKM,274.0889068
2048,TKM,274.0889068
2049,TKM,274.0889068
2050,TKM,274.0889068
2021,TLS,274.0889068
2022,TLS,274.0889068
2023,TLS,274.0889068
2024,TLS,274.0889068
2025,TLS,274.0889068
2026,TLS,274.0889068
2027,TLS,274.0889068
2028,TLS,274.0889068
2029,TLS,274.0889068
2030,TLS,274.0889068
2031,TLS,274.0889068
2032,TLS,274.0889068
2033,TLS,274.0889068
2034,TLS,274.0889068
2035,TLS,274.0889068
2036,TLS,274.0889068
2037,TLS,274.0889068
2038,TLS,274.0889068
2039,TLS,274.0889068
2040,TLS,274.0889068
2041,TLS,274.0889068
2042,TLS,274.0889068
2043,TLS,274.0889068
2044,TLS,274.0889068
2045,TLS,274.0889068
2046,TLS,274.0889068
2047,TLS,274.0889068
2048,TLS,274.0889068
2049,TLS,274.0889068
2050,TLS,274.0889068
2021,TON,274.0889068
2022,TON,274.0889068
2023,TON,274.0889068
2024,TON,274.0889068
2025,TON,274.0889068
2026,TON,274.0889068
2027,TON,274.0889068
2028,TON,274.0889068
2029,TON,274.0889068
2030,TON,274.0889068
2031,TON,274.0889068
2032,TON,274.0889068
2033,TON,274.0889068
2034,TON,274.0889068
2035,TON,274.0889068
2036,TON,274.0889068
2037,TON,274.0889068
2038,TON,274.0889068
2039,TON,274.0889068
2040,TON,274.0889068
2041,TON,274.0889068
2042,TON,274.0889068
2043,TON,274.0889068
2044,TON,274.0889068
2045,TON,274.0889068
2046,TON,274.0889068
2047,TON,274.0889068
2048,TON,274.0889068
2049,TON,274.0889068
2050,TON,274.0889068
2021,TTO,274.0889068
2022,TTO,274.0889068
2023,TTO,274.0889068
2024,TTO,274.0889068
2025,TTO,274.0889068
2026,TTO,274.0889068
2027,TTO,274.0889068
2028,TTO,274.0889068
2029,TTO,274.0889068
2030,TTO,274.0889068
2031,TTO,274.0889068
2032,TTO,274.0889068
2033,TTO,274.0889068
2034,TTO,274.0889068
2035,TTO,274.0889068
2036,TTO,274.0889068
2037,TTO,274.0889068
2038,TTO,274.0889068
2039,TTO,274.0889068
2040,TTO,274.0889068
2041,TTO,274.0889068
2042,TTO,274.0889068
2043,TTO,274.0889068
2044,TTO,274.0889068
2045,TTO,274.0889068
2046,TTO,274.0889068
2047,TTO,274.0889068
2048,TTO,274.0889068
2049,TTO,274.0889068
2050,TTO,274.0889068
2021,TUN,274.0889068
2022,TUN,274.0889068
2023,TUN,274.0889068
2024,TUN,274.0889068
2025,TUN,274.0889068
2026,TUN,274.0889068
2027,TUN,274.0889068
2028,TUN,274.0889068
2029,TUN,274.0889068
2030,TUN,274.0889068
2031,TUN,274.0889068
2032,TUN,274.0889068
2033,TUN,274.0889068
2034,TUN,274.0889068
2035,TUN,274.0889068
2036,TUN,274.0889068
2037,TUN,274.0889068
2038,TUN,274.0889068
2039,TUN,274.0889068
2040,TUN,274.0889068
2041,TUN,274.0889068
2042,TUN,274.0889068
2043,TUN,274.0889068
2044,TUN,274.0889068
2045,TUN,274.0889068
2046,TUN,274.0889068
2047,TUN,274.0889068
2048,TUN,274.0889068
2049,TUN,274.0889068
2050,TUN,274.0889068
2021,TUR,274.0889068
2022,TUR,274.0889068
2023,TUR,274.0889068
2024,TUR,274.0889068
2025,TUR,274.0889068
2026,TUR,274.0889068
2027,TUR,274.0889068
2028,TUR,274.0889068
2029,TUR,274.0889068
2030,TUR,274.0889068
2031,TUR,274.0889068
2032,TUR,274.0889068
2033,TUR,274.0889068
2034,TUR,274.0889068
2035,TUR,274.0889068
2036,TUR,274.0889068
2037,TUR,274.0889068
2038,TUR,274.0889068
2039,TUR,274.0889068
2040,TUR,274.0889068
2041,TUR,274.0889068
2042,TUR,274.0889068
2043,TUR,274.0889068
2044,TUR,274.0889068
2045,TUR,274.0889068
2046,TUR,274.0889068
2047,TUR,274.0889068
2048,TUR,274.0889068
2049,TUR,274.0889068
2050,TUR,274.0889068
2021,TUV,274.0889068
2022,TUV,274.0889068
2023,TUV,274.0889068
2024,TUV,274.0889068
2025,TUV,274.0889068
2026,TUV,274.0889068
2027,TUV,274.0889068
2028,TUV,274.0889068
2029,TUV,274.0889068
2030,TUV,274.0889068
2031,TUV,274.0889068
2032,TUV,274.0889068
2033,TUV,274.0889068
2034,TUV,274.0889068
2035,TUV,274.0889068
2036,TUV,274.0889068
2037,TUV,274.0889068
2038,TUV,274.0889068
2039,TUV,274.0889068
2040,TUV,274.0889068
2041,TUV,274.0889068
2042,TUV,274.0889068
2043,TUV,274.0889068
2044,TUV,274.0889068
2045,TUV,274.0889068
2046,TUV,274.0889068
2047,TUV,274.0889068
2048,TUV,274.0889068
2049,TUV,274.0889068
2050,TUV,274.0889068
2021,TZA,274.0889068
2022,TZA,274.0889068
2023,TZA,274.0889068
2024,TZA,274.0889068
2025,TZA,274.0889068
2026,TZA,274.0889068
2027,TZA,274.0889068
2028,TZA,274.0889068
2029,TZA,274.0889068
2030,TZA,274.0889068
2031,TZA,274.0889068
2032,TZA,274.0889068
2033,TZA,274.0889068
2034,TZA,274.0889068
2035,TZA,274.0889068
2036,TZA,274.0889068
2037,TZA,274.0889068
2038,TZA,274.0889068
2039,TZA,274.0889068
2040,TZA,274.0889068
2041,TZA,274.0889068
2042,TZA,274.0889068
2043,TZA,274.0889068
2044,TZA,274.0889068
2045,TZA,274.0889068
2046,TZA,274.0889068
2047,TZA,274.0889068
2048,TZA,274.0889068
2049,TZA,274.0889068
2050,TZA,274.0889068
2021,UGA,274.0889068
2022,UGA,274.0889068
2023,UGA,274.0889068
2024,UGA,274.0889068
2025,UGA,274.0889068
2026,UGA,274.0889068
2027,UGA,274.0889068
2028,UGA,274.0889068
2029,UGA,274.0889068
2030,UGA,274.0889068
2031,UGA,274.0889068
2032,UGA,274.0889068
2033,UGA,274.0889068
2034,UGA,274.0889068
2035,UGA,274.0889068
2036,UGA,274.0889068
2037,UGA,274.0889068
2038,UGA,274.0889068
2039,UGA,274.0889068
2040,UGA,274.0889068
2041,UGA,274.0889068
2042,UGA,274.0889068
2043,UGA,274.0889068
2044,UGA,274.0889068
2045,UGA,274.0889068
2046,UGA,274.0889068
2047,UGA,274.0889068
2048,UGA,274.0889068
2049,UGA,274.0889068
2050,UGA,274.0889068
2021,UKR,33.67
2022,UKR,33.67
2023,UKR,33.67
2024,UKR,33.67
2025,UKR,33.67
2026,UKR,33.67
2027,UKR,33.67
2028,UKR,33.67
2029,UKR,33.67
2030,UKR,33.67
2031,UKR,33.67
2032,UKR,33.67
2033,UKR,33.67
2034,UKR,33.67
2035,UKR,33.67
2036,UKR,33.67
2037,UKR,33.67
2038,UKR,33.67
2039,UKR,33.67
2040,UKR,33.67
2041,UKR,33.67
2042,UKR,33.67
2043,UKR,33.67
2044,UKR,33.67
2045,UKR,33.67
2046,UKR,33.67
2047,UKR,33.67
2048,UKR,33.67
2049,UKR,33.67
2050,UKR,33.67
2021,URY,665.37375
2022,URY,665.37375
2023,URY,665.37375
2024,URY,665.37375
2025,URY,665.37375
2026,URY,665.37375
2027,URY,665.37375
2028,URY,665.37375
2029,URY,665.37375
2030,URY,665.37375
2031,URY,665.37375
2032,URY,665.37375
2033,URY,665.37375
2034,URY,665.37375
2035,URY,665.37375
2036,URY,665.37375
2037,URY,665.37375
2038,URY,665.37375
2039,URY,665.37375
2040,URY,665.37375
2041,URY,665.37375
2042,URY,665.37375
2043,URY,665.37375
2044,URY,665.37375
2045,URY,665.37375
2046,URY,665.37375
2047,URY,665.37375
2048,URY,665.37375
2049,URY,665.37375
2050,URY,665.37375
2021,USA,274.0889068
2022,USA,274.0889068
2023,USA,274.0889068
2024,USA,274.0889068
2025,USA,274.0889068
2026,USA,274.0889068
2027,USA,274.0889068
2028,USA,274.0889068
2029,USA,274.0889068
2030,USA,274.0889068
2031,USA,274.0889068
2032,USA,274.0889068
2033,USA,274.0889068
2034,USA,274.0889068
2035,USA,274.0889068
2036,USA,274.0889068
2037,USA,274.0889068
2038,USA,274.0889068
2039,USA,274.0889068
2040,USA,274.0889068
2041,USA,274.0889068
2042,USA,274.0889068
2043,USA,274.0889068
2044,USA,274.0889068
2045,USA,274.0889068
2046,USA,274.0889068
2047,USA,274.0889068
2048,USA,274.0889068
2049,USA,274.0889068
2050,USA,274.0889068
2021,UZB,6.438
2022,UZB,6.438
2023,UZB,6.438
2024,UZB,6.438
2025,UZB,6.438
2026,UZB,6.438
2027,UZB,6.438
2028,UZB,6.438
2029,UZB,6.438
2030,UZB,6.438
2031,UZB,6.438
2032,UZB,6.438
2033,UZB,6.438
2034,UZB,6.438
2035,UZB,6.438
2036,UZB,6.438
2037,UZB,6.438
2038,UZB,6.438
2039,UZB,6.438
2040,UZB,6.438
2041,UZB,6.438
2042,UZB,6.438
2043,UZB,6.438
2044,UZB,6.438
2045,UZB,6.438
2046,UZB,6.438
2047,UZB,6.438
2048,UZB,6.438
2049,UZB,6.438
2050,UZB,6.438
2021,VCT,274.0889068
2022,VCT,274.0889068
2023,VCT,274.0889068
2024,VCT,274.0889068
2025,VCT,274.0889068
2026,VCT,274.0889068
2027,VCT,274.0889068
2028,VCT,274.0889068
2029,VCT,274.0889068
2030,VCT,274.0889068
2031,VCT,274.0889068
2032,VCT,274.0889068
2033,VCT,274.0889068
2034,VCT,274.0889068
2035,VCT,274.0889068
2036,VCT,274.0889068
2037,VCT,274.0889068
2038,VCT,274.0889068
2039,VCT,274.0889068
2040,VCT,274.0889068
2041,VCT,274.0889068
2042,VCT,274.0889068
2043,VCT,274.0889068
2044,VCT,274.0889068
2045,VCT,274.0889068
2046,VCT,274.0889068
2047,VCT,274.0889068
2048,VCT,274.0889068
2049,VCT,274.0889068
2050,VCT,274.0889068
2021,VEN,274.0889068
2022,VEN,274.0889068
2023,VEN,274.0889068
2024,VEN,274.0889068
2025,VEN,274.0889068
2026,VEN,274.0889068
2027,VEN,274.0889068
2028,VEN,274.0889068
2029,VEN,274.0889068
2030,VEN,274.0889068
2031,VEN,274.0889068
2032,VEN,274.0889068
2033,VEN,274.0889068
2034,VEN,274.0889068
2035,VEN,274.0889068
2036,VEN,274.0889068
2037,VEN,274.0889068
2038,VEN,274.0889068
2039,VEN,274.0889068
2040,VEN,274.0889068
2041,VEN,274.0889068
2042,VEN,274.0889068
2043,VEN,274.0889068
2044,VEN,274.0889068
2045,VEN,274.0889068
2046,VEN,274.0889068
2047,VEN,274.0889068
2048,VEN,274.0889068
2049,VEN,274.0889068
2050,VEN,274.0889068
2021,VGB,274.0889068
2022,VGB,274.0889068
2023,VGB,274.0889068
2024,VGB,274.0889068
2025,VGB,274.0889068
2026,VGB,274.0889068
2027,VGB,274.0889068
2028,VGB,274.0889068
2029,VGB,274.0889068
2030,VGB,274.0889068
2031,VGB,274.0889068
2032,VGB,274.0889068
2033,VGB,274.0889068
2034,VGB,274.0889068
2035,VGB,274.0889068
2036,VGB,274.0889068
2037,VGB,274.0889068
2038,VGB,274.0889068
2039,VGB,274.0889068
2040,VGB,274.0889068
2041,VGB,274.0889068
2042,VGB,274.0889068
2043,VGB,274.0889068
2044,VGB,274.0889068
2045,VGB,274.0889068
2046,VGB,274.0889068
2047,VGB,274.0889068
2048,VGB,274.0889068
2049,VGB,274.0889068
2050,VGB,274.0889068
2021,VIR,274.0889068
2022,VIR,274.0889068
2023,VIR,274.0889068
2024,VIR,274.0889068
2025,VIR,274.0889068
2026,VIR,274.0889068
2027,VIR,274.0889068
2028,VIR,274.0889068
2029,VIR,274.0889068
2030,VIR,274.0889068
2031,VIR,274.0889068
2032,VIR,274.0889068
2033,VIR,274.0889068
2034,VIR,274.0889068
2035,VIR,274.0889068
2036,VIR,274.0889068
2037,VIR,274.0889068
2038,VIR,274.0889068
2039,VIR,274.0889068
2040,VIR,274.0889068
2041,VIR,274.0889068
2042,VIR,274.0889068
2043,VIR,274.0889068
2044,VIR,274.0889068
2045,VIR,274.0889068
2046,VIR,274.0889068
2047,VIR,274.0889068
2048,VIR,274.0889068
2049,VIR,274.0889068
2050,VIR,274.0889068
2021,VNM,274.0889068
2022,VNM,274.0889068
2023,VNM,274.0889068
2024,VNM,274.0889068
2025,VNM,274.0889068
2026,VNM,274.0889068
2027,VNM,274.0889068
2028,VNM,274.0889068
2029,VNM,274.0889068
2030,VNM,274.0889068
2031,VNM,274.0889068
2032,VNM,274.0889068
2033,VNM,274.0889068
2034,VNM,274.0889068
2035,VNM,274.0889068
2036,VNM,274.0889068
2037,VNM,274.0889068
2038,VNM,274.0889068
2039,VNM,274.0889068
2040,VNM,274.0889068
2041,VNM,274.0889068
2042,VNM,274.0889068
2043,VNM,274.0889068
2044,VNM,274.0889068
2045,VNM,274.0889068
2046,VNM,274.0889068
2047,VNM,274.0889068
2048,VNM,274.0889068
2049,VNM,274.0889068
2050,VNM,274.0889068
2021,VUT,274.0889068
2022,VUT,274.0889068
2023,VUT,274.0889068
2024,VUT,274.0889068
2025,VUT,274.0889068
2026,VUT,274.0889068
2027,VUT,274.0889068
2028,VUT,274.0889068
2029,VUT,274.0889068
2030,VUT,274.0889068
2031,VUT,274.0889068
2032,VUT,274.0889068
2033,VUT,274.0889068
2034,VUT,274.0889068
2035,VUT,274.0889068
2036,VUT,274.0889068
2037,VUT,274.0889068
2038,VUT,274.0889068
2039,VUT,274.0889068
2040,VUT,274.0889068
2041,VUT,274.0889068
2042,VUT,274.0889068
2043,VUT,274.0889068
2044,VUT,274.0889068
2045,VUT,274.0889068
2046,VUT,274.0889068
2047,VUT,274.0889068
2048,VUT,274.0889068
2049,VUT,274.0889068
2050,VUT,274.0889068
2021,WSM,274.0889068
2022,WSM,274.0889068
2023,WSM,274.0889068
2024,WSM,274.0889068
2025,WSM,274.0889068
2026,WSM,274.0889068
2027,WSM,274.0889068
2028,WSM,274.0889068
2029,WSM,274.0889068
2030,WSM,274.0889068
2031,WSM,274.0889068
2032,WSM,274.0889068
2033,WSM,274.0889068
2034,WSM,274.0889068
2035,WSM,274.0889068
2036,WSM,274.0889068
2037,WSM,274.0889068
2038,WSM,274.0889068
2039,WSM,274.0889068
2040,WSM,274.0889068
2041,WSM,274.0889068
2042,WSM,274.0889068
2043,WSM,274.0889068
2044,WSM,274.0889068
2045,WSM,274.0889068
2046,WSM,274.0889068
2047,WSM,274.0889068
2048,WSM,274.0889068
2049,WSM,274.0889068
2050,WSM,274.0889068
2021,XKX,274.0889068
2022,XKX,274.0889068
2023,XKX,274.0889068
2024,XKX,274.0889068
2025,XKX,274.0889068
2026,XKX,274.0889068
2027,XKX,274.0889068
2028,XKX,274.0889068
2029,XKX,274.0889068
2030,XKX,274.0889068
2031,XKX,274.0889068
2032,XKX,274.0889068
2033,XKX,274.0889068
2034,XKX,274.0889068
2035,XKX,274.0889068
2036,XKX,274.0889068
2037,XKX,274.0889068
2038,XKX,274.0889068
2039,XKX,274.0889068
2040,XKX,274.0889068
2041,XKX,274.0889068
2042,XKX,274.0889068
2043,XKX,274.0889068
2044,XKX,274.0889068
2045,XKX,274.0889068
2046,XKX,274.0889068
2047,XKX,274.0889068
2048,XKX,274.0889068
2049,XKX,274.0889068
2050,XKX,274.0889068
2021,YEM,274.0889068
2022,YEM,274.0889068
2023,YEM,274.0889068
2024,YEM,274.0889068
2025,YEM,274.0889068
2026,YEM,274.0889068
2027,YEM,274.0889068
2028,YEM,274.0889068
2029,YEM,274.0889068
2030,YEM,274.0889068
2031,YEM,274.0889068
2032,YEM,274.0889068
2033,YEM,274.0889068
2034,YEM,274.0889068
2035,YEM,274.0889068
2036,YEM,274.0889068
2037,YEM,274.0889068
2038,YEM,274.0889068
2039,YEM,274.0889068
2040,YEM,274.0889068
2041,YEM,274.0889068
2042,YEM,274.0889068
2043,YEM,274.0889068
2044,YEM,274.0889068
2045,YEM,274.0889068
2046,YEM,274.0889068
2047,YEM,274.0889068
2048,YEM,274.0889068
2049,YEM,274.0889068
2050,YEM,274.0889068
2021,ZAF,274.0889068
2022,ZAF,274.0889068
2023,ZAF,274.0889068
2024,ZAF,274.0889068
2025,ZAF,274.0889068
2026,ZAF,274.0889068
2027,ZAF,274.0889068
2028,ZAF,274.0889068
2029,ZAF,274.0889068
2030,ZAF,274.0889068
2031,ZAF,274.0889068
2032,ZAF,274.0889068
2033,ZAF,274.0889068
2034,ZAF,274.0889068
2035,ZAF,274.0889068
2036,ZAF,274.0889068
2037,ZAF,274.0889068
2038,ZAF,274.0889068
2039,ZAF,274.0889068
2040,ZAF,274.0889068
2041,ZAF,274.0889068
2042,ZAF,274.0889068
2043,ZAF,274.0889068
2044,ZAF,274.0889068
2045,ZAF,274.0889068
2046,ZAF,274.0889068
2047,ZAF,274.0889068
2048,ZAF,274.0889068
2049,ZAF,274.0889068
2050,ZAF,274.0889068
2021,ZMB,274.0889068
2022,ZMB,274.0889068
2023,ZMB,274.0889068
2024,ZMB,274.0889068
2025,ZMB,274.0889068
2026,ZMB,274.0889068
2027,ZMB,274.0889068
2028,ZMB,274.0889068
2029,ZMB,274.0889068
2030,ZMB,274.0889068
2031,ZMB,274.0889068
2032,ZMB,274.0889068
2033,ZMB,274.0889068
2034,ZMB,274.0889068
2035,ZMB,274.0889068
2036,ZMB,274.0889068
2037,ZMB,274.0889068
2038,ZMB,274.0889068
2039,ZMB,274.0889068
2040,ZMB,274.0889068
2041,ZMB,274.0889068
2042,ZMB,274.0889068
2043,ZMB,274.0889068
2044,ZMB,274.0889068
2045,ZMB,274.0889068
2046,ZMB,274.0889068
2047,ZMB,274.0889068
2048,ZMB,274.0889068
2049,ZMB,274.0889068
2050,ZMB,274.0889068
2021,ZWE,274.0889068
2022,ZWE,274.0889068
2023,ZWE,274.0889068
2024,ZWE,274.0889068
2025,ZWE,274.0889068
2026,ZWE,274.0889068
2027,ZWE,274.0889068
2028,ZWE,274.0889068
2029,ZWE,274.0889068
2030,ZWE,274.0889068
2031,ZWE,274.0889068
2032,ZWE,274.0889068
2033,ZWE,274.0889068
2034,ZWE,274.0889068
2035,ZWE,274.0889068
2036,ZWE,274.0889068
2037,ZWE,274.0889068
2038,ZWE,274.0889068
2039,ZWE,274.0889068
2040,ZWE,274.0889068
2041,ZWE,274.0889068
2042,ZWE,274.0889068
2043,ZWE,274.0889068
2044,ZWE,274.0889068
2045,ZWE,274.0889068
2046,ZWE,274.0889068
2047,ZWE,274.0889068
2048,ZWE,274.0889068
2049,ZWE,274.0889068
2050,ZWE,274.0889068
