Year,iso_code3,cost_enfu_fuel_diesel_usd_per_m3
2028,MMR,1840.4389266888888
2029,MMR,1840.4389266888888
2030,MMR,1840.4389266888888
2031,MMR,1840.4389266888888
2032,MMR,1840.4389266888888
2033,MMR,1840.4389266888888
2034,MMR,1840.4389266888888
2035,MMR,1840.4389266888888
2036,MMR,1840.4389266888888
2037,MMR,1840.4389266888888
2038,MMR,1840.4389266888888
2039,MMR,1840.4389266888888
2040,MMR,1840.4389266888888
2041,MMR,1840.4389266888888
2042,MMR,1840.4389266888888
2043,MMR,1840.4389266888888
2044,MMR,1840.4389266888888
2045,MMR,1840.4389266888888
2046,MMR,1840.4389266888888
2047,MMR,1840.4389266888888
2048,MMR,1840.4389266888888
2049,MMR,1840.4389266888888
2050,MMR,1840.4389266888888
2021,MNE,1837.991497
2022,MNE,1837.991497
2023,MNE,1837.991497
2024,MNE,1837.991497
2025,MNE,1837.991497
2026,MNE,1837.991497
2027,MNE,1837.991497
2028,MNE,1837.991497
2029,MNE,1837.991497
2030,MNE,1837.991497
2031,MNE,1837.991497
2032,MNE,1837.991497
2033,MNE,1837.991497
2034,MNE,1837.991497
2035,MNE,1837.991497
2036,MNE,1837.991497
2037,MNE,1837.991497
2038,MNE,1837.991497
2039,MNE,1837.991497
2040,MNE,1837.991497
2041,MNE,1837.991497
2042,MNE,1837.991497
2043,MNE,1837.991497
2044,MNE,1837.991497
2045,MNE,1837.991497
2046,MNE,1837.991497
2047,MNE,1837.991497
2048,MNE,1837.991497
2049,MNE,1837.991497
2050,MNE,1837.991497
2021,MNG,1840.4389266888888
2022,MNG,1840.4389266888888
2023,MNG,1840.4389266888888
2024,MNG,1840.4389266888888
2025,MNG,1840.4389266888888
2026,MNG,1840.4389266888888
2027,MNG,1840.4389266888888
2028,MNG,1840.4389266888888
2029,MNG,1840.4389266888888
2030,MNG,1840.4389266888888
2031,MNG,1840.4389266888888
2032,MNG,1840.4389266888888
2033,MNG,1840.4389266888888
2034,MNG,1840.4389266888888
2035,MNG,1840.4389266888888
2036,MNG,1840.4389266888888
2037,MNG,1840.4389266888888
2038,MNG,1840.4389266888888
2039,MNG,1840.4389266888888
2040,MNG,1840.4389266888888
2041,MNG,1840.4389266888888
2042,MNG,1840.4389266888888
2043,MNG,1840.4389266888888
2044,MNG,1840.4389266888888
2045,MNG,1840.4389266888888
2046,MNG,1840.4389266888888
2047,MNG,1840.4389266888888
2048,MNG,1840.4389266888888
2049,MNG,1840.4389266888888
2050,MNG,1840.4389266888888
2021,MNP,1840.4389266888888
2022,MNP,1840.4389266888888
2023,MNP,1840.4389266888888
2024,MNP,1840.4389266888888
2025,MNP,1840.4389266888888
2026,MNP,1840.4389266888888
2027,MNP,1840.4389266888888
2028,MNP,1840.4389266888888
2029,MNP,1840.4389266888888
2030,MNP,1840.4389266888888
2031,MNP,1840.4389266888888
2032,MNP,1840.4389266888888
2033,MNP,1840.4389266888888
2034,MNP,1840.4389266888888
2035,MNP,1840.4389266888888
2036,MNP,1840.4389266888888
2037,MNP,1840.4389266888888
2038,MNP,1840.4389266888888
2039,MNP,1840.4389266888888
2040,MNP,1840.4389266888888
2041,MNP,1840.4389266888888
2042,MNP,1840.4389266888888
2043,MNP,1840.4389266888888
2044,MNP,1840.4389266888888
2045,MNP,1840.4389266888888
2046,MNP,1840.4389266888888
2047,MNP,1840.4389266888888
2048,MNP,1840.4389266888888
2049,MNP,1840.4389266888888
2050,MNP,1840.4389266888888
2021,MOZ,1840.4389266888888
2022,MOZ,1840.4389266888888
2023,MOZ,1840.4389266888888
2024,MOZ,1840.4389266888888
2025,MOZ,1840.4389266888888
2026,MOZ,1840.4389266888888
2027,MOZ,1840.4389266888888
2028,MOZ,1840.4389266888888
2029,MOZ,1840.4389266888888
2030,MOZ,1840.4389266888888
2031,MOZ,1840.4389266888888
2032,MOZ,1840.4389266888888
2033,MOZ,1840.4389266888888
2034,MOZ,1840.4389266888888
2035,MOZ,1840.4389266888888
2036,MOZ,1840.4389266888888
2037,MOZ,1840.4389266888888
2038,MOZ,1840.4389266888888
2039,MOZ,1840.4389266888888
2040,MOZ,1840.4389266888888
2041,MOZ,1840.4389266888888
2042,MOZ,1840.4389266888888
2043,MOZ,1840.4389266888888
2044,MOZ,1840.4389266888888
2045,MOZ,1840.4389266888888
2046,MOZ,1840.4389266888888
2047,MOZ,1840.4389266888888
2048,MOZ,1840.4389266888888
2049,MOZ,1840.4389266888888
2050,MOZ,1840.4389266888888
2021,MRT,1840.4389266888888
2022,MRT,1840.4389266888888
2023,MRT,1840.4389266888888
2024,MRT,1840.4389266888888
2025,MRT,1840.4389266888888
2026,MRT,1840.4389266888888
2027,MRT,1840.4389266888888
2028,MRT,1840.4389266888888
2029,MRT,1840.4389266888888
2030,MRT,1840.4389266888888
2031,MRT,1840.4389266888888
2032,MRT,1840.4389266888888
2033,MRT,1840.4389266888888
2034,MRT,1840.4389266888888
2035,MRT,1840.4389266888888
2036,MRT,1840.4389266888888
2037,MRT,1840.4389266888888
2038,MRT,1840.4389266888888
2039,MRT,1840.4389266888888
2040,MRT,1840.4389266888888
2041,MRT,1840.4389266888888
2042,MRT,1840.4389266888888
2043,MRT,1840.4389266888888
2044,MRT,1840.4389266888888
2045,MRT,1840.4389266888888
2046,MRT,1840.4389266888888
2047,MRT,1840.4389266888888
2048,MRT,1840.4389266888888
2049,MRT,1840.4389266888888
2050,MRT,1840.4389266888888
2021,MUS,2397.142857
2022,MUS,2397.142857
2023,MUS,2397.142857
2024,MUS,2397.142857
2025,MUS,2397.142857
2026,MUS,2397.142857
2027,MUS,2397.142857
2028,MUS,2397.142857
2029,MUS,2397.142857
2030,MUS,2397.142857
2031,MUS,2397.142857
2032,MUS,2397.142857
2033,MUS,2397.142857
2034,MUS,2397.142857
2035,MUS,2397.142857
2036,MUS,2397.142857
2037,MUS,2397.142857
2038,MUS,2397.142857
2039,MUS,2397.142857
2040,MUS,2397.142857
2041,MUS,2397.142857
2042,MUS,2397.142857
2043,MUS,2397.142857
2044,MUS,2397.142857
2045,MUS,2397.142857
2046,MUS,2397.142857
2047,MUS,2397.142857
2048,MUS,2397.142857
2049,MUS,2397.142857
2050,MUS,2397.142857
2021,MWI,1840.4389266888888
2022,MWI,1840.4389266888888
2023,MWI,1840.4389266888888
2024,MWI,1840.4389266888888
2025,MWI,1840.4389266888888
2026,MWI,1840.4389266888888
2027,MWI,1840.4389266888888
2028,MWI,1840.4389266888888
2029,MWI,1840.4389266888888
2030,MWI,1840.4389266888888
2031,MWI,1840.4389266888888
2032,MWI,1840.4389266888888
2033,MWI,1840.4389266888888
2034,MWI,1840.4389266888888
2035,MWI,1840.4389266888888
2036,MWI,1840.4389266888888
2037,MWI,1840.4389266888888
2038,MWI,1840.4389266888888
2039,MWI,1840.4389266888888
2040,MWI,1840.4389266888888
2041,MWI,1840.4389266888888
2042,MWI,1840.4389266888888
2043,MWI,1840.4389266888888
2044,MWI,1840.4389266888888
2045,MWI,1840.4389266888888
2046,MWI,1840.4389266888888
2047,MWI,1840.4389266888888
2048,MWI,1840.4389266888888
2049,MWI,1840.4389266888888
2050,MWI,1840.4389266888888
2021,MYS,1286.666667
2022,MYS,1286.666667
2023,MYS,1286.666667
2024,MYS,1286.666667
2025,MYS,1286.666667
2026,MYS,1286.666667
2027,MYS,1286.666667
2028,MYS,1286.666667
2029,MYS,1286.666667
2030,MYS,1286.666667
2031,MYS,1286.666667
2032,MYS,1286.666667
2033,MYS,1286.666667
2034,MYS,1286.666667
2035,MYS,1286.666667
2036,MYS,1286.666667
2037,MYS,1286.666667
2038,MYS,1286.666667
2039,MYS,1286.666667
2040,MYS,1286.666667
2041,MYS,1286.666667
2042,MYS,1286.666667
2043,MYS,1286.666667
2044,MYS,1286.666667
2045,MYS,1286.666667
2046,MYS,1286.666667
2047,MYS,1286.666667
2048,MYS,1286.666667
2049,MYS,1286.666667
2050,MYS,1286.666667
2021,NAM,1840.4389266888888
2022,NAM,1840.4389266888888
2023,NAM,1840.4389266888888
2024,NAM,1840.4389266888888
2025,NAM,1840.4389266888888
2026,NAM,1840.4389266888888
2027,NAM,1840.4389266888888
2028,NAM,1840.4389266888888
2029,NAM,1840.4389266888888
2030,NAM,1840.4389266888888
2031,NAM,1840.4389266888888
2032,NAM,1840.4389266888888
2033,NAM,1840.4389266888888
2034,NAM,1840.4389266888888
2035,NAM,1840.4389266888888
2036,NAM,1840.4389266888888
2037,NAM,1840.4389266888888
2038,NAM,1840.4389266888888
2039,NAM,1840.4389266888888
2040,NAM,1840.4389266888888
2041,NAM,1840.4389266888888
2042,NAM,1840.4389266888888
2043,NAM,1840.4389266888888
2044,NAM,1840.4389266888888
2045,NAM,1840.4389266888888
2046,NAM,1840.4389266888888
2047,NAM,1840.4389266888888
2048,NAM,1840.4389266888888
2049,NAM,1840.4389266888888
2050,NAM,1840.4389266888888
2021,NCL,1840.4389266888888
2022,NCL,1840.4389266888888
2023,NCL,1840.4389266888888
2024,NCL,1840.4389266888888
2025,NCL,1840.4389266888888
2026,NCL,1840.4389266888888
2027,NCL,1840.4389266888888
2028,NCL,1840.4389266888888
2029,NCL,1840.4389266888888
2030,NCL,1840.4389266888888
2031,NCL,1840.4389266888888
2032,NCL,1840.4389266888888
2033,NCL,1840.4389266888888
2034,NCL,1840.4389266888888
2035,NCL,1840.4389266888888
2036,NCL,1840.4389266888888
2037,NCL,1840.4389266888888
2038,NCL,1840.4389266888888
2039,NCL,1840.4389266888888
2040,NCL,1840.4389266888888
2041,NCL,1840.4389266888888
2042,NCL,1840.4389266888888
2043,NCL,1840.4389266888888
2044,NCL,1840.4389266888888
2045,NCL,1840.4389266888888
2046,NCL,1840.4389266888888
2047,NCL,1840.4389266888888
2048,NCL,1840.4389266888888
2049,NCL,1840.4389266888888
2050,NCL,1840.4389266888888
2021,NER,1840.4389266888888
2022,NER,1840.4389266888888
2023,NER,1840.4389266888888
2024,NER,1840.4389266888888
2025,NER,1840.4389266888888
2026,NER,1840.4389266888888
2027,NER,1840.4389266888888
2028,NER,1840.4389266888888
2029,NER,1840.4389266888888
2030,NER,1840.4389266888888
2031,NER,1840.4389266888888
2032,NER,1840.4389266888888
2033,NER,1840.4389266888888
2034,NER,1840.4389266888888
2035,NER,1840.4389266888888
2036,NER,1840.4389266888888
2037,NER,1840.4389266888888
2038,NER,1840.4389266888888
2039,NER,1840.4389266888888
2040,NER,1840.4389266888888
2041,NER,1840.4389266888888
2042,NER,1840.4389266888888
2043,NER,1840.4389266888888
2044,NER,1840.4389266888888
2045,NER,1840.4389266888888
2046,NER,1840.4389266888888
2047,NER,1840.4389266888888
2048,NER,1840.4389266888888
2049,NER,1840.4389266888888
2050,NER,1840.4389266888888
2021,NGA,1825.0
2022,NGA,1825.0
2023,NGA,1825.0
2024,NGA,1825.0
2025,NGA,1825.0
2026,NGA,1825.0
2027,NGA,1825.0
2028,NGA,1825.0
2029,NGA,1825.0
2030,NGA,1825.0
2031,NGA,1825.0
2032,NGA,1825.0
2033,NGA,1825.0
2034,NGA,1825.0
2035,NGA,1825.0
2036,NGA,1825.0
2037,NGA,1825.0
2038,NGA,1825.0
2039,NGA,1825.0
2040,NGA,1825.0
2041,NGA,1825.0
2042,NGA,1825.0
2043,NGA,1825.0
2044,NGA,1825.0
2045,NGA,1825.0
2046,NGA,1825.0
2047,NGA,1825.0
2048,NGA,1825.0
2049,NGA,1825.0
2050,NGA,1825.0
2021,NIC,2548.571429
2022,NIC,2548.571429
2023,NIC,2548.571429
2024,NIC,2548.571429
2025,NIC,2548.571429
2026,NIC,2548.571429
2027,NIC,2548.571429
2028,NIC,2548.571429
2029,NIC,2548.571429
2030,NIC,2548.571429
2031,NIC,2548.571429
2032,NIC,2548.571429
2033,NIC,2548.571429
2034,NIC,2548.571429
2035,NIC,2548.571429
2036,NIC,2548.571429
2037,NIC,2548.571429
2038,NIC,2548.571429
2039,NIC,2548.571429
2040,NIC,2548.571429
2041,NIC,2548.571429
2042,NIC,2548.571429
2043,NIC,2548.571429
2044,NIC,2548.571429
2045,NIC,2548.571429
2046,NIC,2548.571429
2047,NIC,2548.571429
2048,NIC,2548.571429
2049,NIC,2548.571429
2050,NIC,2548.571429
2021,NLD,1585.0
2022,NLD,1585.0
2023,NLD,1585.0
2024,NLD,1585.0
2025,NLD,1585.0
2026,NLD,1585.0
2027,NLD,1585.0
2028,NLD,1585.0
2029,NLD,1585.0
2030,NLD,1585.0
2031,NLD,1585.0
2032,NLD,1585.0
2033,NLD,1585.0
2034,NLD,1585.0
2035,NLD,1585.0
2036,NLD,1585.0
2037,NLD,1585.0
2038,NLD,1585.0
2039,NLD,1585.0
2040,NLD,1585.0
2041,NLD,1585.0
2042,NLD,1585.0
2043,NLD,1585.0
2044,NLD,1585.0
2045,NLD,1585.0
2046,NLD,1585.0
2047,NLD,1585.0
2048,NLD,1585.0
2049,NLD,1585.0
2050,NLD,1585.0
2021,NOR,1343.75
2022,NOR,1343.75
2023,NOR,1343.75
2024,NOR,1343.75
2025,NOR,1343.75
2026,NOR,1343.75
2027,NOR,1343.75
2028,NOR,1343.75
2029,NOR,1343.75
2030,NOR,1343.75
2031,NOR,1343.75
2032,NOR,1343.75
2033,NOR,1343.75
2034,NOR,1343.75
2035,NOR,1343.75
2036,NOR,1343.75
2037,NOR,1343.75
2038,NOR,1343.75
2039,NOR,1343.75
2040,NOR,1343.75
2041,NOR,1343.75
2042,NOR,1343.75
2043,NOR,1343.75
2044,NOR,1343.75
2045,NOR,1343.75
2046,NOR,1343.75
2047,NOR,1343.75
2048,NOR,1343.75
2049,NOR,1343.75
2050,NOR,1343.75
2021,NPL,1840.4389266888888
2022,NPL,1840.4389266888888
2023,NPL,1840.4389266888888
2024,NPL,1840.4389266888888
2025,NPL,1840.4389266888888
2026,NPL,1840.4389266888888
2027,NPL,1840.4389266888888
2028,NPL,1840.4389266888888
2029,NPL,1840.4389266888888
2030,NPL,1840.4389266888888
2031,NPL,1840.4389266888888
2032,NPL,1840.4389266888888
2033,NPL,1840.4389266888888
2034,NPL,1840.4389266888888
2035,NPL,1840.4389266888888
2036,NPL,1840.4389266888888
2037,NPL,1840.4389266888888
2038,NPL,1840.4389266888888
2039,NPL,1840.4389266888888
2040,NPL,1840.4389266888888
2041,NPL,1840.4389266888888
2042,NPL,1840.4389266888888
2043,NPL,1840.4389266888888
2044,NPL,1840.4389266888888
2045,NPL,1840.4389266888888
2046,NPL,1840.4389266888888
2047,NPL,1840.4389266888888
2048,NPL,1840.4389266888888
2049,NPL,1840.4389266888888
2050,NPL,1840.4389266888888
2021,NRU,1840.4389266888888
2022,NRU,1840.4389266888888
2023,NRU,1840.4389266888888
2024,NRU,1840.4389266888888
2025,NRU,1840.4389266888888
2026,NRU,1840.4389266888888
2027,NRU,1840.4389266888888
2028,NRU,1840.4389266888888
2029,NRU,1840.4389266888888
2030,NRU,1840.4389266888888
2031,NRU,1840.4389266888888
2032,NRU,1840.4389266888888
2033,NRU,1840.4389266888888
2034,NRU,1840.4389266888888
2035,NRU,1840.4389266888888
2036,NRU,1840.4389266888888
2037,NRU,1840.4389266888888
2038,NRU,1840.4389266888888
2039,NRU,1840.4389266888888
2040,NRU,1840.4389266888888
2041,NRU,1840.4389266888888
2042,NRU,1840.4389266888888
2043,NRU,1840.4389266888888
2044,NRU,1840.4389266888888
2045,NRU,1840.4389266888888
2046,NRU,1840.4389266888888
2047,NRU,1840.4389266888888
2048,NRU,1840.4389266888888
2049,NRU,1840.4389266888888
2050,NRU,1840.4389266888888
2021,NZL,881.25
2022,NZL,881.25
2023,NZL,881.25
2024,NZL,881.25
2025,NZL,881.25
2026,NZL,881.25
2027,NZL,881.25
2028,NZL,881.25
2029,NZL,881.25
2030,NZL,881.25
2031,NZL,881.25
2032,NZL,881.25
2033,NZL,881.25
2034,NZL,881.25
2035,NZL,881.25
2036,NZL,881.25
2037,NZL,881.25
2038,NZL,881.25
2039,NZL,881.25
2040,NZL,881.25
2041,NZL,881.25
2042,NZL,881.25
2043,NZL,881.25
2044,NZL,881.25
2045,NZL,881.25
2046,NZL,881.25
2047,NZL,881.25
2048,NZL,881.25
2049,NZL,881.25
2050,NZL,881.25
2021,OMN,1837.991497
2022,OMN,1837.991497
2023,OMN,1837.991497
2024,OMN,1837.991497
2025,OMN,1837.991497
2026,OMN,1837.991497
2027,OMN,1837.991497
2028,OMN,1837.991497
2029,OMN,1837.991497
2030,OMN,1837.991497
2031,OMN,1837.991497
2032,OMN,1837.991497
2033,OMN,1837.991497
2034,OMN,1837.991497
2035,OMN,1837.991497
2036,OMN,1837.991497
2037,OMN,1837.991497
2038,OMN,1837.991497
2039,OMN,1837.991497
2040,OMN,1837.991497
2041,OMN,1837.991497
2042,OMN,1837.991497
2043,OMN,1837.991497
2044,OMN,1837.991497
2045,OMN,1837.991497
2046,OMN,1837.991497
2047,OMN,1837.991497
2048,OMN,1837.991497
2049,OMN,1837.991497
2050,OMN,1837.991497
2021,PAK,3726.666667
2022,PAK,3726.666667
2023,PAK,3726.666667
2024,PAK,3726.666667
2025,PAK,3726.666667
2026,PAK,3726.666667
2027,PAK,3726.666667
2028,PAK,3726.666667
2029,PAK,3726.666667
2030,PAK,3726.666667
2031,PAK,3726.666667
2032,PAK,3726.666667
2033,PAK,3726.666667
2034,PAK,3726.666667
2035,PAK,3726.666667
2036,PAK,3726.666667
2037,PAK,3726.666667
2038,PAK,3726.666667
2039,PAK,3726.666667
2040,PAK,3726.666667
2041,PAK,3726.666667
2042,PAK,3726.666667
2043,PAK,3726.666667
2044,PAK,3726.666667
2045,PAK,3726.666667
2046,PAK,3726.666667
2047,PAK,3726.666667
2048,PAK,3726.666667
2049,PAK,3726.666667
2050,PAK,3726.666667
2021,PAN,1442.857143
2022,PAN,1442.857143
2023,PAN,1442.857143
2024,PAN,1442.857143
2025,PAN,1442.857143
2026,PAN,1442.857143
2027,PAN,1442.857143
2028,PAN,1442.857143
2029,PAN,1442.857143
2030,PAN,1442.857143
2031,PAN,1442.857143
2032,PAN,1442.857143
2033,PAN,1442.857143
2034,PAN,1442.857143
2035,PAN,1442.857143
2036,PAN,1442.857143
2037,PAN,1442.857143
2038,PAN,1442.857143
2039,PAN,1442.857143
2040,PAN,1442.857143
2041,PAN,1442.857143
2042,PAN,1442.857143
2043,PAN,1442.857143
2044,PAN,1442.857143
2045,PAN,1442.857143
2046,PAN,1442.857143
2047,PAN,1442.857143
2048,PAN,1442.857143
2049,PAN,1442.857143
2050,PAN,1442.857143
2021,PER,2050.0
2022,PER,2050.0
2023,PER,2050.0
2024,PER,2050.0
2025,PER,2050.0
2026,PER,2050.0
2027,PER,2050.0
2028,PER,2050.0
2029,PER,2050.0
2030,PER,2050.0
2031,PER,2050.0
2032,PER,2050.0
2033,PER,2050.0
2034,PER,2050.0
2035,PER,2050.0
2036,PER,2050.0
2037,PER,2050.0
2038,PER,2050.0
2039,PER,2050.0
2040,PER,2050.0
2041,PER,2050.0
2042,PER,2050.0
2043,PER,2050.0
2044,PER,2050.0
2045,PER,2050.0
2046,PER,2050.0
2047,PER,2050.0
2048,PER,2050.0
2049,PER,2050.0
2050,PER,2050.0
2021,PHL,1813.333333
2022,PHL,1813.333333
2023,PHL,1813.333333
2024,PHL,1813.333333
2025,PHL,1813.333333
2026,PHL,1813.333333
2027,PHL,1813.333333
2028,PHL,1813.333333
2029,PHL,1813.333333
2030,PHL,1813.333333
2031,PHL,1813.333333
2032,PHL,1813.333333
2033,PHL,1813.333333
2034,PHL,1813.333333
2035,PHL,1813.333333
2036,PHL,1813.333333
2037,PHL,1813.333333
2038,PHL,1813.333333
2039,PHL,1813.333333
2040,PHL,1813.333333
2041,PHL,1813.333333
2042,PHL,1813.333333
2043,PHL,1813.333333
2044,PHL,1813.333333
2045,PHL,1813.333333
2046,PHL,1813.333333
2047,PHL,1813.333333
2048,PHL,1813.333333
2049,PHL,1813.333333
2050,PHL,1813.333333
2021,PLW,1840.4389266888888
2022,PLW,1840.4389266888888
2023,PLW,1840.4389266888888
2024,PLW,1840.4389266888888
2025,PLW,1840.4389266888888
2026,PLW,1840.4389266888888
2027,PLW,1840.4389266888888
2028,PLW,1840.4389266888888
2029,PLW,1840.4389266888888
2030,PLW,1840.4389266888888
2031,PLW,1840.4389266888888
2032,PLW,1840.4389266888888
2033,PLW,1840.4389266888888
2034,PLW,1840.4389266888888
2035,PLW,1840.4389266888888
2036,PLW,1840.4389266888888
2037,PLW,1840.4389266888888
2038,PLW,1840.4389266888888
2039,PLW,1840.4389266888888
2040,PLW,1840.4389266888888
2041,PLW,1840.4389266888888
2042,PLW,1840.4389266888888
2043,PLW,1840.4389266888888
2044,PLW,1840.4389266888888
2045,PLW,1840.4389266888888
2046,PLW,1840.4389266888888
2047,PLW,1840.4389266888888
2048,PLW,1840.4389266888888
2049,PLW,1840.4389266888888
2050,PLW,1840.4389266888888
2021,PNG,1840.4389266888888
2022,PNG,1840.4389266888888
2023,PNG,1840.4389266888888
2024,PNG,1840.4389266888888
2025,PNG,1840.4389266888888
2026,PNG,1840.4389266888888
2027,PNG,1840.4389266888888
2028,PNG,1840.4389266888888
2029,PNG,1840.4389266888888
2030,PNG,1840.4389266888888
2031,PNG,1840.4389266888888
2032,PNG,1840.4389266888888
2033,PNG,1840.4389266888888
2034,PNG,1840.4389266888888
2035,PNG,1840.4389266888888
2036,PNG,1840.4389266888888
2037,PNG,1840.4389266888888
2038,PNG,1840.4389266888888
2039,PNG,1840.4389266888888
2040,PNG,1840.4389266888888
2041,PNG,1840.4389266888888
2042,PNG,1840.4389266888888
2043,PNG,1840.4389266888888
2044,PNG,1840.4389266888888
2045,PNG,1840.4389266888888
2046,PNG,1840.4389266888888
2047,PNG,1840.4389266888888
2048,PNG,1840.4389266888888
2049,PNG,1840.4389266888888
2050,PNG,1840.4389266888888
2021,POL,2711.25
2022,POL,2711.25
2023,POL,2711.25
2024,POL,2711.25
2025,POL,2711.25
2026,POL,2711.25
2027,POL,2711.25
2028,POL,2711.25
2029,POL,2711.25
2030,POL,2711.25
2031,POL,2711.25
2032,POL,2711.25
2033,POL,2711.25
2034,POL,2711.25
2035,POL,2711.25
2036,POL,2711.25
2037,POL,2711.25
2038,POL,2711.25
2039,POL,2711.25
2040,POL,2711.25
2041,POL,2711.25
2042,POL,2711.25
2043,POL,2711.25
2044,POL,2711.25
2045,POL,2711.25
2046,POL,2711.25
2047,POL,2711.25
2048,POL,2711.25
2049,POL,2711.25
2050,POL,2711.25
2021,PRI,1840.4389266888888
2022,PRI,1840.4389266888888
2023,PRI,1840.4389266888888
2024,PRI,1840.4389266888888
2025,PRI,1840.4389266888888
2026,PRI,1840.4389266888888
2027,PRI,1840.4389266888888
2028,PRI,1840.4389266888888
2029,PRI,1840.4389266888888
2030,PRI,1840.4389266888888
2031,PRI,1840.4389266888888
2032,PRI,1840.4389266888888
2033,PRI,1840.4389266888888
2034,PRI,1840.4389266888888
2035,PRI,1840.4389266888888
2036,PRI,1840.4389266888888
2037,PRI,1840.4389266888888
2038,PRI,1840.4389266888888
2039,PRI,1840.4389266888888
2040,PRI,1840.4389266888888
2041,PRI,1840.4389266888888
2042,PRI,1840.4389266888888
2043,PRI,1840.4389266888888
2044,PRI,1840.4389266888888
2045,PRI,1840.4389266888888
2046,PRI,1840.4389266888888
2047,PRI,1840.4389266888888
2048,PRI,1840.4389266888888
2049,PRI,1840.4389266888888
2050,PRI,1840.4389266888888
2021,PRK,1840.4389266888888
2022,PRK,1840.4389266888888
2023,PRK,1840.4389266888888
2024,PRK,1840.4389266888888
2025,PRK,1840.4389266888888
2026,PRK,1840.4389266888888
2027,PRK,1840.4389266888888
2028,PRK,1840.4389266888888
2029,PRK,1840.4389266888888
2030,PRK,1840.4389266888888
2031,PRK,1840.4389266888888
2032,PRK,1840.4389266888888
2033,PRK,1840.4389266888888
2034,PRK,1840.4389266888888
2035,PRK,1840.4389266888888
2036,PRK,1840.4389266888888
2037,PRK,1840.4389266888888
2038,PRK,1840.4389266888888
2039,PRK,1840.4389266888888
2040,PRK,1840.4389266888888
2041,PRK,1840.4389266888888
2042,PRK,1840.4389266888888
2043,PRK,1840.4389266888888
2044,PRK,1840.4389266888888
2045,PRK,1840.4389266888888
2046,PRK,1840.4389266888888
2047,PRK,1840.4389266888888
2048,PRK,1840.4389266888888
2049,PRK,1840.4389266888888
2050,PRK,1840.4389266888888
2021,PRT,2145.0
2022,PRT,2145.0
2023,PRT,2145.0
2024,PRT,2145.0
2025,PRT,2145.0
2026,PRT,2145.0
2027,PRT,2145.0
2028,PRT,2145.0
2029,PRT,2145.0
2030,PRT,2145.0
2031,PRT,2145.0
2032,PRT,2145.0
2033,PRT,2145.0
2034,PRT,2145.0
2035,PRT,2145.0
2036,PRT,2145.0
2037,PRT,2145.0
2038,PRT,2145.0
2039,PRT,2145.0
2040,PRT,2145.0
2041,PRT,2145.0
2042,PRT,2145.0
2043,PRT,2145.0
2044,PRT,2145.0
2045,PRT,2145.0
2046,PRT,2145.0
2047,PRT,2145.0
2048,PRT,2145.0
2049,PRT,2145.0
2050,PRT,2145.0
2021,PRY,1837.991497
2022,PRY,1837.991497
2023,PRY,1837.991497
2024,PRY,1837.991497
2025,PRY,1837.991497
2026,PRY,1837.991497
2027,PRY,1837.991497
2028,PRY,1837.991497
2029,PRY,1837.991497
2030,PRY,1837.991497
2031,PRY,1837.991497
2032,PRY,1837.991497
2033,PRY,1837.991497
2034,PRY,1837.991497
2035,PRY,1837.991497
2036,PRY,1837.991497
2037,PRY,1837.991497
2038,PRY,1837.991497
2039,PRY,1837.991497
2040,PRY,1837.991497
2041,PRY,1837.991497
2042,PRY,1837.991497
2043,PRY,1837.991497
2044,PRY,1837.991497
2045,PRY,1837.991497
2046,PRY,1837.991497
2047,PRY,1837.991497
2048,PRY,1837.991497
2049,PRY,1837.991497
2050,PRY,1837.991497
2021,PYF,1840.4389266888888
2022,PYF,1840.4389266888888
2023,PYF,1840.4389266888888
2024,PYF,1840.4389266888888
2025,PYF,1840.4389266888888
2026,PYF,1840.4389266888888
2027,PYF,1840.4389266888888
2028,PYF,1840.4389266888888
2029,PYF,1840.4389266888888
2030,PYF,1840.4389266888888
2031,PYF,1840.4389266888888
2032,PYF,1840.4389266888888
2033,PYF,1840.4389266888888
2034,PYF,1840.4389266888888
2035,PYF,1840.4389266888888
2036,PYF,1840.4389266888888
2037,PYF,1840.4389266888888
2038,PYF,1840.4389266888888
2039,PYF,1840.4389266888888
2040,PYF,1840.4389266888888
2041,PYF,1840.4389266888888
2042,PYF,1840.4389266888888
2043,PYF,1840.4389266888888
2044,PYF,1840.4389266888888
2045,PYF,1840.4389266888888
2046,PYF,1840.4389266888888
2047,PYF,1840.4389266888888
2048,PYF,1840.4389266888888
2049,PYF,1840.4389266888888
2050,PYF,1840.4389266888888
2021,QAT,829.9999999999999
2022,QAT,829.9999999999999
2023,QAT,829.9999999999999
2024,QAT,829.9999999999999
2025,QAT,829.9999999999999
2026,QAT,829.9999999999999
2027,QAT,829.9999999999999
2028,QAT,829.9999999999999
2029,QAT,829.9999999999999
2030,QAT,829.9999999999999
2031,QAT,829.9999999999999
2032,QAT,829.9999999999999
2033,QAT,829.9999999999999
2034,QAT,829.9999999999999
2035,QAT,829.9999999999999
2036,QAT,829.9999999999999
2037,QAT,829.9999999999999
2038,QAT,829.9999999999999
2039,QAT,829.9999999999999
2040,QAT,829.9999999999999
2041,QAT,829.9999999999999
2042,QAT,829.9999999999999
2043,QAT,829.9999999999999
2044,QAT,829.9999999999999
2045,QAT,829.9999999999999
2046,QAT,829.9999999999999
2047,QAT,829.9999999999999
2048,QAT,829.9999999999999
2049,QAT,829.9999999999999
2050,QAT,829.9999999999999
