,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_wind_mm_usd_per_gw
565,Afghanistan,BEL,2046,1840.413664085238
566,Afghanistan,BEL,2047,1798.3785579034864
567,Afghanistan,BEL,2048,1757.3035348737956
568,Afghanistan,BEL,2049,1717.1666666666667
569,Afghanistan,BEL,2050,1677.9465257963395
570,Afghanistan,BEN,2021,3279.2443483630072
571,Afghanistan,BEN,2022,3204.3463039345756
572,Afghanistan,BEN,2023,3131.1589332051026
573,Afghanistan,BEN,2024,3059.6431643333053
574,Afghanistan,BEN,2025,2989.760817879989
575,Afghanistan,BEN,2026,2921.4745864255556
576,Afghanistan,BEN,2027,2854.7480146530474
577,Afghanistan,BEN,2028,2789.5454798860987
578,Afghanistan,BEN,2029,2725.8321730713933
579,Afghanistan,BEN,2030,2663.574080195495
580,Afghanistan,BEN,2031,2602.7379641261055
581,Afghanistan,BEN,2032,2543.291346868079
582,Afghanistan,BEN,2033,2485.202492224703
583,Afghanistan,BEN,2034,2428.440388855
584,Afghanistan,BEN,2035,2372.9747337179997
585,Afghanistan,BEN,2036,2318.775915895144
586,Afghanistan,BEN,2037,2265.8150007821887
587,Afghanistan,BEN,2038,2214.063714642164
588,Afghanistan,BEN,2039,2163.4944295111463
589,Afghanistan,BEN,2040,2114.080148448779
590,Afghanistan,BEN,2041,2065.7944911256745
591,Afghanistan,BEN,2042,2018.6116797400036
592,Afghanistan,BEN,2043,1972.5065252557422
593,Afghanistan,BEN,2044,1927.4544139552452
594,Afghanistan,BEN,2045,1883.4312942989557
595,Afghanistan,BEN,2046,1840.413664085238
596,Afghanistan,BEN,2047,1798.3785579034864
597,Afghanistan,BEN,2048,1757.3035348737956
598,Afghanistan,BEN,2049,1717.1666666666667
599,Afghanistan,BEN,2050,1677.9465257963395
600,Afghanistan,BES,2021,3279.2443483630072
601,Afghanistan,BES,2022,3204.3463039345756
602,Afghanistan,BES,2023,3131.1589332051026
603,Afghanistan,BES,2024,3059.6431643333053
604,Afghanistan,BES,2025,2989.760817879989
605,Afghanistan,BES,2026,2921.4745864255556
606,Afghanistan,BES,2027,2854.7480146530474
607,Afghanistan,BES,2028,2789.5454798860987
608,Afghanistan,BES,2029,2725.8321730713933
609,Afghanistan,BES,2030,2663.574080195495
610,Afghanistan,BES,2031,2602.7379641261055
611,Afghanistan,BES,2032,2543.291346868079
612,Afghanistan,BES,2033,2485.202492224703
613,Afghanistan,BES,2034,2428.440388855
614,Afghanistan,BES,2035,2372.9747337179997
615,Afghanistan,BES,2036,2318.775915895144
616,Afghanistan,BES,2037,2265.8150007821887
617,Afghanistan,BES,2038,2214.063714642164
618,Afghanistan,BES,2039,2163.4944295111463
619,Afghanistan,BES,2040,2114.080148448779
620,Afghanistan,BES,2041,2065.7944911256745
621,Afghanistan,BES,2042,2018.6116797400036
622,Afghanistan,BES,2043,1972.5065252557422
623,Afghanistan,BES,2044,1927.4544139552452
624,Afghanistan,BES,2045,1883.4312942989557
625,Afghanistan,BES,2046,1840.413664085238
626,Afghanistan,BES,2047,1798.3785579034864
627,Afghanistan,BES,2048,1757.3035348737956
628,Afghanistan,BES,2049,1717.1666666666667
629,Afghanistan,BES,2050,1677.9465257963395
630,Åland Islands,BFA,2021,2435.641791308154
631,Åland Islands,BFA,2022,2380.0116559118064
632,Åland Islands,BFA,2023,2325.652114563918
633,Åland Islands,BFA,2024,2272.5341468563156
634,Åland Islands,BFA,2025,2220.6293952078636
635,Åland Islands,BFA,2026,2169.9101497254746
636,Åland Islands,BFA,2027,2120.3493334108944
637,Åland Islands,BFA,2028,2071.9204877053644
638,Åland Islands,BFA,2029,2024.5977583644412
639,Åland Islands,BFA,2030,1978.3558816554425
640,Åland Islands,BFA,2031,1933.170170870137
641,Åland Islands,BFA,2032,1889.016503145489
642,Åland Islands,BFA,2033,1845.8713065854158
643,Åland Islands,BFA,2034,1803.7115476766853
644,Åland Islands,BFA,2035,1762.5147189922345
645,Åland Islands,BFA,2036,1722.258827175346
646,Åland Islands,BFA,2037,1682.9223811982624
647,Åland Islands,BFA,2038,1644.48438088898
648,Åland Islands,BFA,2039,1606.9243057200863
649,Åland Islands,BFA,2040,1570.222103853662
650,Åland Islands,BFA,2041,1534.3581814363997
651,Åland Islands,BFA,2042,1499.3133921392193
652,Åland Islands,BFA,2043,1465.069026935802
653,Åland Islands,BFA,2044,1431.6068041145795
654,Åland Islands,BFA,2045,1398.9088595188546
655,Åland Islands,BFA,2046,1366.9577370098307
656,Åland Islands,BFA,2047,1335.7363791474745
657,Åland Islands,BFA,2048,1305.2281180842201
658,Åland Islands,BFA,2049,1275.4166666666667
659,Åland Islands,BFA,2050,1246.2861097405114
660,Åland Islands,BGD,2021,2435.641791308154
661,Åland Islands,BGD,2022,2380.0116559118064
662,Åland Islands,BGD,2023,2325.652114563918
663,Åland Islands,BGD,2024,2272.5341468563156
664,Åland Islands,BGD,2025,2220.6293952078636
665,Åland Islands,BGD,2026,2169.9101497254746
666,Åland Islands,BGD,2027,2120.3493334108944
667,Åland Islands,BGD,2028,2071.9204877053644
668,Åland Islands,BGD,2029,2024.5977583644412
669,Åland Islands,BGD,2030,1978.3558816554425
670,Åland Islands,BGD,2031,1933.170170870137
671,Åland Islands,BGD,2032,1889.016503145489
672,Åland Islands,BGD,2033,1845.8713065854158
673,Åland Islands,BGD,2034,1803.7115476766853
674,Åland Islands,BGD,2035,1762.5147189922345
675,Åland Islands,BGD,2036,1722.258827175346
676,Åland Islands,BGD,2037,1682.9223811982624
677,Åland Islands,BGD,2038,1644.48438088898
678,Åland Islands,BGD,2039,1606.9243057200863
679,Åland Islands,BGD,2040,1570.222103853662
680,Åland Islands,BGD,2041,1534.3581814363997
681,Åland Islands,BGD,2042,1499.3133921392193
682,Åland Islands,BGD,2043,1465.069026935802
683,Åland Islands,BGD,2044,1431.6068041145795
684,Åland Islands,BGD,2045,1398.9088595188546
685,Åland Islands,BGD,2046,1366.9577370098307
686,Åland Islands,BGD,2047,1335.7363791474745
687,Åland Islands,BGD,2048,1305.2281180842201
688,Åland Islands,BGD,2049,1275.4166666666667
689,Åland Islands,BGD,2050,1246.2861097405114
690,Åland Islands,BGR,2021,2435.641791308154
691,Åland Islands,BGR,2022,2380.0116559118064
692,Åland Islands,BGR,2023,2325.652114563918
693,Åland Islands,BGR,2024,2272.5341468563156
694,Åland Islands,BGR,2025,2220.6293952078636
695,Åland Islands,BGR,2026,2169.9101497254746
696,Åland Islands,BGR,2027,2120.3493334108944
697,Åland Islands,BGR,2028,2071.9204877053644
698,Åland Islands,BGR,2029,2024.5977583644412
699,Åland Islands,BGR,2030,1978.3558816554425
700,Åland Islands,BGR,2031,1933.170170870137
701,Åland Islands,BGR,2032,1889.016503145489
702,Åland Islands,BGR,2033,1845.8713065854158
703,Åland Islands,BGR,2034,1803.7115476766853
704,Åland Islands,BGR,2035,1762.5147189922345
705,Åland Islands,BGR,2036,1722.258827175346
706,Åland Islands,BGR,2037,1682.9223811982624
707,Åland Islands,BGR,2038,1644.48438088898
708,Åland Islands,BGR,2039,1606.9243057200863
709,Åland Islands,BGR,2040,1570.222103853662
710,Åland Islands,BGR,2041,1534.3581814363997
711,Åland Islands,BGR,2042,1499.3133921392193
712,Åland Islands,BGR,2043,1465.069026935802
713,Åland Islands,BGR,2044,1431.6068041145795
714,Åland Islands,BGR,2045,1398.9088595188546
715,Åland Islands,BGR,2046,1366.9577370098307
716,Åland Islands,BGR,2047,1335.7363791474745
717,Åland Islands,BGR,2048,1305.2281180842201
718,Åland Islands,BGR,2049,1275.4166666666667
719,Åland Islands,BGR,2050,1246.2861097405114
720,Åland Islands,BHR,2021,2435.641791308154
721,Åland Islands,BHR,2022,2380.0116559118064
722,Åland Islands,BHR,2023,2325.652114563918
723,Åland Islands,BHR,2024,2272.5341468563156
724,Åland Islands,BHR,2025,2220.6293952078636
725,Åland Islands,BHR,2026,2169.9101497254746
726,Åland Islands,BHR,2027,2120.3493334108944
727,Åland Islands,BHR,2028,2071.9204877053644
728,Åland Islands,BHR,2029,2024.5977583644412
729,Åland Islands,BHR,2030,1978.3558816554425
730,Åland Islands,BHR,2031,1933.170170870137
731,Åland Islands,BHR,2032,1889.016503145489
732,Åland Islands,BHR,2033,1845.8713065854158
733,Åland Islands,BHR,2034,1803.7115476766853
734,Åland Islands,BHR,2035,1762.5147189922345
735,Åland Islands,BHR,2036,1722.258827175346
736,Åland Islands,BHR,2037,1682.9223811982624
737,Åland Islands,BHR,2038,1644.48438088898
738,Åland Islands,BHR,2039,1606.9243057200863
739,Åland Islands,BHR,2040,1570.222103853662
740,Åland Islands,BHR,2041,1534.3581814363997
741,Åland Islands,BHR,2042,1499.3133921392193
742,Åland Islands,BHR,2043,1465.069026935802
743,Åland Islands,BHR,2044,1431.6068041145795
744,Åland Islands,BHR,2045,1398.9088595188546
745,Åland Islands,BHR,2046,1366.9577370098307
746,Åland Islands,BHR,2047,1335.7363791474745
747,Åland Islands,BHR,2048,1305.2281180842201
748,Åland Islands,BHR,2049,1275.4166666666667
749,Åland Islands,BHR,2050,1246.2861097405114
750,Åland Islands,BHS,2021,2435.641791308154
751,Åland Islands,BHS,2022,2380.0116559118064
752,Åland Islands,BHS,2023,2325.652114563918
753,Åland Islands,BHS,2024,2272.5341468563156
754,Åland Islands,BHS,2025,2220.6293952078636
755,Åland Islands,BHS,2026,2169.9101497254746
756,Åland Islands,BHS,2027,2120.3493334108944
757,Åland Islands,BHS,2028,2071.9204877053644
758,Åland Islands,BHS,2029,2024.5977583644412
759,Åland Islands,BHS,2030,1978.3558816554425
760,Åland Islands,BHS,2031,1933.170170870137
761,Åland Islands,BHS,2032,1889.016503145489
762,Åland Islands,BHS,2033,1845.8713065854158
763,Åland Islands,BHS,2034,1803.7115476766853
764,Åland Islands,BHS,2035,1762.5147189922345
765,Åland Islands,BHS,2036,1722.258827175346
766,Åland Islands,BHS,2037,1682.9223811982624
767,Åland Islands,BHS,2038,1644.48438088898
768,Åland Islands,BHS,2039,1606.9243057200863
769,Åland Islands,BHS,2040,1570.222103853662
770,Åland Islands,BHS,2041,1534.3581814363997
771,Åland Islands,BHS,2042,1499.3133921392193
772,Åland Islands,BHS,2043,1465.069026935802
773,Åland Islands,BHS,2044,1431.6068041145795
774,Åland Islands,BHS,2045,1398.9088595188546
775,Åland Islands,BHS,2046,1366.9577370098307
776,Åland Islands,BHS,2047,1335.7363791474745
777,Åland Islands,BHS,2048,1305.2281180842201
778,Åland Islands,BHS,2049,1275.4166666666667
779,Åland Islands,BHS,2050,1246.2861097405114
780,Åland Islands,BIH,2021,2435.641791308154
781,Åland Islands,BIH,2022,2380.0116559118064
782,Åland Islands,BIH,2023,2325.652114563918
783,Åland Islands,BIH,2024,2272.5341468563156
784,Åland Islands,BIH,2025,2220.6293952078636
785,Åland Islands,BIH,2026,2169.9101497254746
786,Åland Islands,BIH,2027,2120.3493334108944
787,Åland Islands,BIH,2028,2071.9204877053644
788,Åland Islands,BIH,2029,2024.5977583644412
789,Åland Islands,BIH,2030,1978.3558816554425
790,Åland Islands,BIH,2031,1933.170170870137
791,Åland Islands,BIH,2032,1889.016503145489
792,Åland Islands,BIH,2033,1845.8713065854158
793,Åland Islands,BIH,2034,1803.7115476766853
794,Åland Islands,BIH,2035,1762.5147189922345
795,Åland Islands,BIH,2036,1722.258827175346
796,Åland Islands,BIH,2037,1682.9223811982624
797,Åland Islands,BIH,2038,1644.48438088898
798,Åland Islands,BIH,2039,1606.9243057200863
799,Åland Islands,BIH,2040,1570.222103853662
800,Åland Islands,BIH,2041,1534.3581814363997
801,Åland Islands,BIH,2042,1499.3133921392193
802,Åland Islands,BIH,2043,1465.069026935802
803,Åland Islands,BIH,2044,1431.6068041145795
804,Åland Islands,BIH,2045,1398.9088595188546
805,Åland Islands,BIH,2046,1366.9577370098307
806,Åland Islands,BIH,2047,1335.7363791474745
807,Åland Islands,BIH,2048,1305.2281180842201
808,Åland Islands,BIH,2049,1275.4166666666667
809,Åland Islands,BIH,2050,1246.2861097405114
810,Åland Islands,BLM,2021,2435.641791308154
811,Åland Islands,BLM,2022,2380.0116559118064
812,Åland Islands,BLM,2023,2325.652114563918
813,Åland Islands,BLM,2024,2272.5341468563156
814,Åland Islands,BLM,2025,2220.6293952078636
815,Åland Islands,BLM,2026,2169.9101497254746
816,Åland Islands,BLM,2027,2120.3493334108944
817,Åland Islands,BLM,2028,2071.9204877053644
818,Åland Islands,BLM,2029,2024.5977583644412
819,Åland Islands,BLM,2030,1978.3558816554425
820,Åland Islands,BLM,2031,1933.170170870137
821,Åland Islands,BLM,2032,1889.016503145489
822,Åland Islands,BLM,2033,1845.8713065854158
823,Åland Islands,BLM,2034,1803.7115476766853
824,Åland Islands,BLM,2035,1762.5147189922345
825,Åland Islands,BLM,2036,1722.258827175346
826,Åland Islands,BLM,2037,1682.9223811982624
827,Åland Islands,BLM,2038,1644.48438088898
828,Åland Islands,BLM,2039,1606.9243057200863
829,Åland Islands,BLM,2040,1570.222103853662
830,Åland Islands,BLM,2041,1534.3581814363997
831,Åland Islands,BLM,2042,1499.3133921392193
832,Åland Islands,BLM,2043,1465.069026935802
833,Åland Islands,BLM,2044,1431.6068041145795
834,Åland Islands,BLM,2045,1398.9088595188546
835,Åland Islands,BLM,2046,1366.9577370098307
836,Åland Islands,BLM,2047,1335.7363791474745
837,Åland Islands,BLM,2048,1305.2281180842201
838,Åland Islands,BLM,2049,1275.4166666666667
839,Åland Islands,BLM,2050,1246.2861097405114
840,Åland Islands,BLR,2021,2435.641791308154
841,Åland Islands,BLR,2022,2380.0116559118064
842,Åland Islands,BLR,2023,2325.652114563918
843,Åland Islands,BLR,2024,2272.5341468563156
844,Åland Islands,BLR,2025,2220.6293952078636
845,Åland Islands,BLR,2026,2169.9101497254746
846,Åland Islands,BLR,2027,2120.3493334108944
847,Åland Islands,BLR,2028,2071.9204877053644
848,Åland Islands,BLR,2029,2024.5977583644412
849,Åland Islands,BLR,2030,1978.3558816554425
850,Åland Islands,BLR,2031,1933.170170870137
851,Åland Islands,BLR,2032,1889.016503145489
852,Åland Islands,BLR,2033,1845.8713065854158
853,Åland Islands,BLR,2034,1803.7115476766853
854,Åland Islands,BLR,2035,1762.5147189922345
855,Åland Islands,BLR,2036,1722.258827175346
856,Åland Islands,BLR,2037,1682.9223811982624
857,Åland Islands,BLR,2038,1644.48438088898
858,Åland Islands,BLR,2039,1606.9243057200863
859,Åland Islands,BLR,2040,1570.222103853662
860,Åland Islands,BLR,2041,1534.3581814363997
861,Åland Islands,BLR,2042,1499.3133921392193
862,Åland Islands,BLR,2043,1465.069026935802
863,Åland Islands,BLR,2044,1431.6068041145795
864,Åland Islands,BLR,2045,1398.9088595188546
865,Åland Islands,BLR,2046,1366.9577370098307
866,Åland Islands,BLR,2047,1335.7363791474745
867,Åland Islands,BLR,2048,1305.2281180842201
868,Åland Islands,BLR,2049,1275.4166666666667
869,Åland Islands,BLR,2050,1246.2861097405114
870,Åland Islands,BLZ,2021,2435.641791308154
871,Åland Islands,BLZ,2022,2380.0116559118064
872,Åland Islands,BLZ,2023,2325.652114563918
873,Åland Islands,BLZ,2024,2272.5341468563156
874,Åland Islands,BLZ,2025,2220.6293952078636
875,Åland Islands,BLZ,2026,2169.9101497254746
876,Åland Islands,BLZ,2027,2120.3493334108944
877,Åland Islands,BLZ,2028,2071.9204877053644
878,Åland Islands,BLZ,2029,2024.5977583644412
879,Åland Islands,BLZ,2030,1978.3558816554425
880,Åland Islands,BLZ,2031,1933.170170870137
881,Åland Islands,BLZ,2032,1889.016503145489
882,Åland Islands,BLZ,2033,1845.8713065854158
883,Åland Islands,BLZ,2034,1803.7115476766853
884,Åland Islands,BLZ,2035,1762.5147189922345
885,Åland Islands,BLZ,2036,1722.258827175346
886,Åland Islands,BLZ,2037,1682.9223811982624
887,Åland Islands,BLZ,2038,1644.48438088898
888,Åland Islands,BLZ,2039,1606.9243057200863
889,Åland Islands,BLZ,2040,1570.222103853662
890,Åland Islands,BLZ,2041,1534.3581814363997
891,Åland Islands,BLZ,2042,1499.3133921392193
892,Åland Islands,BLZ,2043,1465.069026935802
893,Åland Islands,BLZ,2044,1431.6068041145795
894,Åland Islands,BLZ,2045,1398.9088595188546
895,Åland Islands,BLZ,2046,1366.9577370098307
896,Åland Islands,BLZ,2047,1335.7363791474745
897,Åland Islands,BLZ,2048,1305.2281180842201
898,Åland Islands,BLZ,2049,1275.4166666666667
899,Åland Islands,BLZ,2050,1246.2861097405114
900,Åland Islands,BMU,2021,2435.641791308154
901,Åland Islands,BMU,2022,2380.0116559118064
902,Åland Islands,BMU,2023,2325.652114563918
903,Åland Islands,BMU,2024,2272.5341468563156
904,Åland Islands,BMU,2025,2220.6293952078636
905,Åland Islands,BMU,2026,2169.9101497254746
906,Åland Islands,BMU,2027,2120.3493334108944
907,Åland Islands,BMU,2028,2071.9204877053644
908,Åland Islands,BMU,2029,2024.5977583644412
909,Åland Islands,BMU,2030,1978.3558816554425
910,Åland Islands,BMU,2031,1933.170170870137
911,Åland Islands,BMU,2032,1889.016503145489
912,Åland Islands,BMU,2033,1845.8713065854158
913,Åland Islands,BMU,2034,1803.7115476766853
914,Åland Islands,BMU,2035,1762.5147189922345
915,Åland Islands,BMU,2036,1722.258827175346
916,Åland Islands,BMU,2037,1682.9223811982624
917,Åland Islands,BMU,2038,1644.48438088898
918,Åland Islands,BMU,2039,1606.9243057200863
919,Åland Islands,BMU,2040,1570.222103853662
920,Åland Islands,BMU,2041,1534.3581814363997
921,Åland Islands,BMU,2042,1499.3133921392193
922,Åland Islands,BMU,2043,1465.069026935802
923,Åland Islands,BMU,2044,1431.6068041145795
924,Åland Islands,BMU,2045,1398.9088595188546
925,Åland Islands,BMU,2046,1366.9577370098307
926,Åland Islands,BMU,2047,1335.7363791474745
927,Åland Islands,BMU,2048,1305.2281180842201
928,Åland Islands,BMU,2049,1275.4166666666667
929,Åland Islands,BMU,2050,1246.2861097405114
930,Åland Islands,BOL,2021,2435.641791308154
931,Åland Islands,BOL,2022,2380.0116559118064
932,Åland Islands,BOL,2023,2325.652114563918
933,Åland Islands,BOL,2024,2272.5341468563156
934,Åland Islands,BOL,2025,2220.6293952078636
935,Åland Islands,BOL,2026,2169.9101497254746
936,Åland Islands,BOL,2027,2120.3493334108944
937,Åland Islands,BOL,2028,2071.9204877053644
938,Åland Islands,BOL,2029,2024.5977583644412
939,Åland Islands,BOL,2030,1978.3558816554425
940,Åland Islands,BOL,2031,1933.170170870137
941,Åland Islands,BOL,2032,1889.016503145489
942,Åland Islands,BOL,2033,1845.8713065854158
943,Åland Islands,BOL,2034,1803.7115476766853
944,Åland Islands,BOL,2035,1762.5147189922345
945,Åland Islands,BOL,2036,1722.258827175346
946,Åland Islands,BOL,2037,1682.9223811982624
947,Åland Islands,BOL,2038,1644.48438088898
948,Åland Islands,BOL,2039,1606.9243057200863
949,Åland Islands,BOL,2040,1570.222103853662
950,Åland Islands,BOL,2041,1534.3581814363997
951,Åland Islands,BOL,2042,1499.3133921392193
952,Åland Islands,BOL,2043,1465.069026935802
953,Åland Islands,BOL,2044,1431.6068041145795
954,Åland Islands,BOL,2045,1398.9088595188546
955,Åland Islands,BOL,2046,1366.9577370098307
956,Åland Islands,BOL,2047,1335.7363791474745
957,Åland Islands,BOL,2048,1305.2281180842201
958,Åland Islands,BOL,2049,1275.4166666666667
959,Åland Islands,BOL,2050,1246.2861097405114
960,Åland Islands,BRA,2021,2435.641791308154
961,Åland Islands,BRA,2022,2380.0116559118064
962,Åland Islands,BRA,2023,2325.652114563918
963,Åland Islands,BRA,2024,2272.5341468563156
964,Åland Islands,BRA,2025,2220.6293952078636
965,Åland Islands,BRA,2026,2169.9101497254746
966,Åland Islands,BRA,2027,2120.3493334108944
967,Åland Islands,BRA,2028,2071.9204877053644
968,Åland Islands,BRA,2029,2024.5977583644412
969,Åland Islands,BRA,2030,1978.3558816554425
970,Åland Islands,BRA,2031,1933.170170870137
971,Åland Islands,BRA,2032,1889.016503145489
972,Åland Islands,BRA,2033,1845.8713065854158
973,Åland Islands,BRA,2034,1803.7115476766853
974,Åland Islands,BRA,2035,1762.5147189922345
975,Åland Islands,BRA,2036,1722.258827175346
976,Åland Islands,BRA,2037,1682.9223811982624
977,Åland Islands,BRA,2038,1644.48438088898
978,Åland Islands,BRA,2039,1606.9243057200863
979,Åland Islands,BRA,2040,1570.222103853662
980,Åland Islands,BRA,2041,1534.3581814363997
981,Åland Islands,BRA,2042,1499.3133921392193
982,Åland Islands,BRA,2043,1465.069026935802
983,Åland Islands,BRA,2044,1431.6068041145795
984,Åland Islands,BRA,2045,1398.9088595188546
985,Åland Islands,BRA,2046,1366.9577370098307
986,Åland Islands,BRA,2047,1335.7363791474745
987,Åland Islands,BRA,2048,1305.2281180842201
988,Åland Islands,BRA,2049,1275.4166666666667
989,Åland Islands,BRA,2050,1246.2861097405114
990,Åland Islands,BRB,2021,2435.641791308154
991,Åland Islands,BRB,2022,2380.0116559118064
992,Åland Islands,BRB,2023,2325.652114563918
993,Åland Islands,BRB,2024,2272.5341468563156
994,Åland Islands,BRB,2025,2220.6293952078636
995,Åland Islands,BRB,2026,2169.9101497254746
996,Åland Islands,BRB,2027,2120.3493334108944
997,Åland Islands,BRB,2028,2071.9204877053644
998,Åland Islands,BRB,2029,2024.5977583644412
999,Åland Islands,BRB,2030,1978.3558816554425
1000,Åland Islands,BRB,2031,1933.170170870137
1001,Åland Islands,BRB,2032,1889.016503145489
1002,Åland Islands,BRB,2033,1845.8713065854158
1003,Åland Islands,BRB,2034,1803.7115476766853
1004,Åland Islands,BRB,2035,1762.5147189922345
1005,Åland Islands,BRB,2036,1722.258827175346
1006,Åland Islands,BRB,2037,1682.9223811982624
