iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_regional_diesel
BOL,Bolivia,2022,0.5159153666527193
BOL,Bolivia,2023,0.5124048448523285
BOL,Bolivia,2024,0.5089801963264194
BOL,Bolivia,2025,0.5056383082402423
BOL,Bolivia,2026,0.4989424928706596
BOL,Bolivia,2027,0.4925643674271539
BOL,Bolivia,2028,0.4864818461569162
BOL,Bolivia,2029,0.4806748441386423
BOL,Bolivia,2030,0.47512505572195984
BOL,Bolivia,2031,0.4688317104446278
BOL,Bolivia,2032,0.4628409229408539
BOL,Bolivia,2033,0.45713138679989734
BOL,Bolivia,2034,0.4516837502850465
BOL,Bolivia,2035,0.44648039720442256
BOL,Bolivia,2036,0.4405420141202291
BOL,Bolivia,2037,0.434900536414673
BOL,Bolivia,2038,0.429534240287291
BOL,Bolivia,2039,0.4244234707795798
BOL,Bolivia,2040,0.41955040122235976
BOL,Bolivia,2041,0.4140893639507848
BOL,Bolivia,2042,0.40890961781175056
BOL,Bolivia,2043,0.4039899750559137
BOL,Bolivia,2044,0.399311323721169
BOL,Bolivia,2045,0.3948563795011148
BOL,Bolivia,2046,0.3899889962081784
BOL,Bolivia,2047,0.3853754218022797
BOL,Bolivia,2048,0.38099630849414234
BOL,Bolivia,2049,0.37683422626702884
BOL,Bolivia,2050,0.3728734310080503
BRA,Brazil,2021,0.5025140644295711
BRA,Brazil,2022,0.5025140644295711
BRA,Brazil,2023,0.5025140644295711
BRA,Brazil,2024,0.5025140644295711
BRA,Brazil,2025,0.5025140644295711
BRA,Brazil,2026,0.5025140644295711
BRA,Brazil,2027,0.5025140644295711
BRA,Brazil,2028,0.5025140644295711
BRA,Brazil,2029,0.5025140644295711
BRA,Brazil,2030,0.5025140644295711
BRA,Brazil,2031,0.5025140644295711
BRA,Brazil,2032,0.5025140644295711
BRA,Brazil,2033,0.5025140644295711
BRA,Brazil,2034,0.5025140644295711
BRA,Brazil,2035,0.5025140644295711
BRA,Brazil,2036,0.5025140644295711
BRA,Brazil,2037,0.5025140644295711
BRA,Brazil,2038,0.5025140644295711
BRA,Brazil,2039,0.5025140644295711
BRA,Brazil,2040,0.5025140644295711
BRA,Brazil,2041,0.5025140644295711
BRA,Brazil,2042,0.5025140644295711
BRA,Brazil,2043,0.5025140644295711
BRA,Brazil,2044,0.5025140644295711
BRA,Brazil,2045,0.5025140644295711
BRA,Brazil,2046,0.5025140644295711
BRA,Brazil,2047,0.5025140644295711
BRA,Brazil,2048,0.5025140644295711
BRA,Brazil,2049,0.5025140644295711
BRA,Brazil,2050,0.5025140644295711
BRB,Barbados,2021,0.35122830848520004
BRB,Barbados,2022,0.34988133327495674
BRB,Barbados,2023,0.34855914531611903
BRB,Barbados,2024,0.3472610666383481
BRB,Barbados,2025,0.3459864437726652
BRB,Barbados,2026,0.3450052118317768
BRB,Barbados,2027,0.3440326440705892
BRB,Barbados,2028,0.34306862623775797
BRB,Barbados,2029,0.34211304608193477
BRB,Barbados,2030,0.3411657933081971
BRB,Barbados,2031,0.34012828447193605
BRB,Barbados,2032,0.3390992581803783
BRB,Barbados,2033,0.3380786108286888
BRB,Barbados,2034,0.3370662404924162
BRB,Barbados,2035,0.3360620468935608
BRB,Barbados,2036,0.3349273489871422
BRB,Barbados,2037,0.33380154938239137
BRB,Barbados,2038,0.33268454381739004
BRB,Barbados,2039,0.33157622965273764
BRB,Barbados,2040,0.330476505840116
BRB,Barbados,2041,0.32925778219407015
BRB,Barbados,2042,0.32804883857383954
BRB,Barbados,2043,0.32684955772561913
BRB,Barbados,2044,0.3256598242625014
BRB,Barbados,2045,0.32447952462746815
BRB,Barbados,2046,0.3232751226977311
BRB,Barbados,2047,0.3220792472473538
BRB,Barbados,2048,0.32089180805178286
BRB,Barbados,2049,0.31971271615496066
BRB,Barbados,2050,0.31854188384711307
BRN,Brunei Darussalam,2021,0.26234458128881066
BRN,Brunei Darussalam,2022,0.26215650360894727
BRN,Brunei Darussalam,2023,0.261975511373404
BRN,Brunei Darussalam,2024,0.26180121159019765
BRN,Brunei Darussalam,2025,0.2616332398026825
BRN,Brunei Darussalam,2026,0.26136564763546827
BRN,Brunei Darussalam,2027,0.26111183961390727
BRN,Brunei Darussalam,2028,0.2608707774124218
BRN,Brunei Darussalam,2029,0.2606415244370325
BRN,Brunei Darussalam,2030,0.26042323366409414
BRN,Brunei Darussalam,2031,0.26014679784400724
BRN,Brunei Darussalam,2032,0.2598834760606915
BRN,Brunei Darussalam,2033,0.25963235674711915
BRN,Brunei Darussalam,2034,0.25939261090804233
BRN,Brunei Darussalam,2035,0.25916348297760683
BRN,Brunei Darussalam,2036,0.25888949507291237
BRN,Brunei Darussalam,2037,0.2586274457087788
BRN,Brunei Darussalam,2038,0.25837657122152746
BRN,Brunei Darussalam,2039,0.258136171719334
BRN,Brunei Darussalam,2040,0.25790560456155326
BRN,Brunei Darussalam,2041,0.2576394042876317
BRN,Brunei Darussalam,2042,0.257383910888526
BRN,Brunei Darussalam,2043,0.2571384911349881
BRN,Brunei Darussalam,2044,0.25690256076657614
BRN,Brunei Darussalam,2045,0.25667557984787065
BRN,Brunei Darussalam,2046,0.2564222703480556
BRN,Brunei Darussalam,2047,0.25617863513388983
BRN,Brunei Darussalam,2048,0.25594413037608804
BRN,Brunei Darussalam,2049,0.2557182522566514
BRN,Brunei Darussalam,2050,0.2555005333556274
BTN,Bhutan,2021,0.47338516397434927
BTN,Bhutan,2022,0.4691168780804506
BTN,Bhutan,2023,0.4650311109510388
BTN,Bhutan,2024,0.4611164004619883
BTN,Bhutan,2025,0.4573622245676069
BTN,Bhutan,2026,0.45042413329315545
BTN,Bhutan,2027,0.44394153398825326
BTN,Bhutan,2028,0.43787099705908905
BTN,Bhutan,2029,0.43217444399280075
BTN,Bhutan,2030,0.42681834783342676
BTN,Bhutan,2031,0.420667396167309
BTN,Bhutan,2032,0.4149048458718695
BTN,Bhutan,2033,0.40949503453514663
BTN,Bhutan,2034,0.40440653604488913
BTN,Bhutan,2035,0.3996115496984217
BTN,Bhutan,2036,0.39419192881731946
BTN,Bhutan,2037,0.3891069556728187
BTN,Bhutan,2038,0.3843265630870694
BTN,Bhutan,2039,0.3798241810818421
BTN,Bhutan,2040,0.3755762427842704
BTN,Bhutan,2041,0.3709019059971147
BTN,Bhutan,2042,0.3665052310353258
BTN,Bhutan,2043,0.36236219128252334
BTN,Bhutan,2044,0.3584514544987527
BTN,Bhutan,2045,0.354754015431697
BTN,Bhutan,2046,0.35079239242531157
BTN,Bhutan,2047,0.3470505894364962
BTN,Bhutan,2048,0.34351080450713906
BTN,Bhutan,2049,0.34015710739026844
BTN,Bhutan,2050,0.33697519985899727
BWA,Botswana,2021,0.4144111635616574
BWA,Botswana,2022,0.41041065415709926
BWA,Botswana,2023,0.4065434892763768
BWA,Botswana,2024,0.40280311127214546
BWA,Botswana,2025,0.3991833855533066
BWA,Botswana,2026,0.3955026971576702
BWA,Botswana,2027,0.3919362338392613
BWA,Botswana,2028,0.3884787596176877
BWA,Botswana,2029,0.3851253537135595
BWA,Botswana,2030,0.3818713871816559
BWA,Botswana,2031,0.37860502817792996
BWA,Botswana,2032,0.37543083436646957
BWA,Botswana,2033,0.37234495914844
BWA,Botswana,2034,0.3693437670430458
BWA,Botswana,2035,0.3664238193997313
BWA,Botswana,2036,0.3633548490238185
BWA,Botswana,2037,0.3603727702478247
BWA,Botswana,2038,0.35747394434718194
BWA,Botswana,2039,0.354654932970217
BWA,Botswana,2040,0.35191248453308155
BWA,Botswana,2041,0.3490700787109915
BWA,Botswana,2042,0.3463071440257375
BWA,Botswana,2043,0.34362039351422435
BWA,Botswana,2044,0.34100671901533836
BWA,Botswana,2045,0.3384631791751316
BWA,Botswana,2046,0.3358406099397764
BWA,Botswana,2047,0.33329037206832896
BWA,Botswana,2048,0.3308095138790492
BWA,Botswana,2049,0.3283952421369807
BWA,Botswana,2050,0.3260449115629274
CAF,Central African Republic,2021,0.7113828905390515
CAF,Central African Republic,2022,0.7110552328868034
CAF,Central African Republic,2023,0.7107327454273259
CAF,Central African Republic,2024,0.7104153067458717
CAF,Central African Republic,2025,0.7101027991998394
CAF,Central African Republic,2026,0.7085499999513791
CAF,Central African Republic,2027,0.7070256918014306
CAF,Central African Republic,2028,0.7055290977370818
CAF,Central African Republic,2029,0.7040594687452774
CAF,Central African Republic,2030,0.7026160825628515
CAF,Central African Republic,2031,0.7003403843445882
CAF,Central African Republic,2032,0.6981068825194389
CAF,Central African Republic,2033,0.6959144142488638
CAF,Central African Republic,2034,0.6937618590323944
CAF,Central African Republic,2035,0.6916481367981401
CAF,Central African Republic,2036,0.688482963164094
CAF,Central African Republic,2037,0.6853815481262219
CAF,Central African Republic,2038,0.6823419843848938
CAF,Central African Republic,2039,0.6793624399636725
CAF,Central African Republic,2040,0.6764411545273357
CAF,Central African Republic,2041,0.6723014956813609
CAF,Central African Republic,2042,0.668253605226738
CAF,Central African Republic,2043,0.6642944651186506
CAF,Central African Republic,2044,0.6604211882189981
CAF,Central African Republic,2045,0.6566310112749849
CAF,Central African Republic,2046,0.6515423678284833
CAF,Central African Republic,2047,0.6465801933241578
CAF,Central African Republic,2048,0.6417398308989398
CAF,Central African Republic,2049,0.6370168495520273
CAF,Central African Republic,2050,0.6324070306157569
CAN,Canada,2021,0.3820741747552669
CAN,Canada,2022,0.3820741747552669
CAN,Canada,2023,0.3820741747552669
CAN,Canada,2024,0.3820741747552669
CAN,Canada,2025,0.3820741747552669
CAN,Canada,2026,0.3820741747552669
CAN,Canada,2027,0.3820741747552669
CAN,Canada,2028,0.3820741747552669
CAN,Canada,2029,0.3820741747552669
CAN,Canada,2030,0.3820741747552669
CAN,Canada,2031,0.3820741747552669
CAN,Canada,2032,0.3820741747552669
CAN,Canada,2033,0.3820741747552669
CAN,Canada,2034,0.3820741747552669
CAN,Canada,2035,0.3820741747552669
CAN,Canada,2036,0.3820741747552669
CAN,Canada,2037,0.3820741747552669
CAN,Canada,2038,0.3820741747552669
CAN,Canada,2039,0.3820741747552669
CAN,Canada,2040,0.3820741747552669
CAN,Canada,2041,0.3820741747552669
CAN,Canada,2042,0.3820741747552669
CAN,Canada,2043,0.3820741747552669
CAN,Canada,2044,0.3820741747552669
CAN,Canada,2045,0.3820741747552669
CAN,Canada,2046,0.3820741747552669
CAN,Canada,2047,0.3820741747552669
CAN,Canada,2048,0.3820741747552669
CAN,Canada,2049,0.3820741747552669
CAN,Canada,2050,0.3820741747552669
CHE,Switzerland,2021,0.5320910973084886
CHE,Switzerland,2022,0.5320910973084886
CHE,Switzerland,2023,0.5320910973084886
CHE,Switzerland,2024,0.5320910973084886
CHE,Switzerland,2025,0.5320910973084886
CHE,Switzerland,2026,0.5320910973084886
CHE,Switzerland,2027,0.5320910973084886
CHE,Switzerland,2028,0.5320910973084886
CHE,Switzerland,2029,0.5320910973084886
CHE,Switzerland,2030,0.5320910973084886
CHE,Switzerland,2031,0.5320910973084886
CHE,Switzerland,2032,0.5320910973084886
CHE,Switzerland,2033,0.5320910973084886
CHE,Switzerland,2034,0.5320910973084886
CHE,Switzerland,2035,0.5320910973084886
CHE,Switzerland,2036,0.5320910973084886
CHE,Switzerland,2037,0.5320910973084886
CHE,Switzerland,2038,0.5320910973084886
CHE,Switzerland,2039,0.5320910973084886
CHE,Switzerland,2040,0.5320910973084886
CHE,Switzerland,2041,0.5320910973084886
CHE,Switzerland,2042,0.5320910973084886
CHE,Switzerland,2043,0.5320910973084886
CHE,Switzerland,2044,0.5320910973084886
CHE,Switzerland,2045,0.5320910973084886
CHE,Switzerland,2046,0.5320910973084886
CHE,Switzerland,2047,0.5320910973084886
CHE,Switzerland,2048,0.5320910973084886
CHE,Switzerland,2049,0.5320910973084886
CHE,Switzerland,2050,0.5320910973084886
CHL,Chile,2021,0.615273817572533
CHL,Chile,2022,0.615273817572533
CHL,Chile,2023,0.615273817572533
CHL,Chile,2024,0.615273817572533
CHL,Chile,2025,0.615273817572533
CHL,Chile,2026,0.615273817572533
CHL,Chile,2027,0.615273817572533
CHL,Chile,2028,0.615273817572533
CHL,Chile,2029,0.615273817572533
CHL,Chile,2030,0.615273817572533
CHL,Chile,2031,0.615273817572533
CHL,Chile,2032,0.615273817572533
CHL,Chile,2033,0.615273817572533
CHL,Chile,2034,0.615273817572533
CHL,Chile,2035,0.615273817572533
CHL,Chile,2036,0.615273817572533
CHL,Chile,2037,0.615273817572533
CHL,Chile,2038,0.615273817572533
CHL,Chile,2039,0.615273817572533
CHL,Chile,2040,0.615273817572533
CHL,Chile,2041,0.615273817572533
CHL,Chile,2042,0.615273817572533
CHL,Chile,2043,0.615273817572533
CHL,Chile,2044,0.615273817572533
CHL,Chile,2045,0.615273817572533
CHL,Chile,2046,0.615273817572533
CHL,Chile,2047,0.615273817572533
CHL,Chile,2048,0.615273817572533
CHL,Chile,2049,0.615273817572533
CHL,Chile,2050,0.615273817572533
CHN,China,2021,0.4062345820003686
CHN,China,2022,0.3960932099343106
CHN,China,2023,0.3866942268245677
CHN,China,2024,0.37795899230865465
CHN,China,2025,0.36981959425240896
CHN,China,2026,0.3622738543084899
CHN,China,2027,0.35518115059047145
CHN,China,2028,0.34850187263628285
CHN,China,2029,0.3422008969138188
CHN,China,2030,0.3362469689883893
CHN,China,2031,0.3309213473899069
CHN,China,2032,0.325822343218487
CHN,China,2033,0.32093579317676174
CHN,China,2034,0.31624869013156753
CHN,China,2035,0.3117490674998122
CHN,China,2036,0.3075831122329906
CHN,China,2037,0.3035551884592897
CHN,China,2038,0.2996585478350845
CHN,China,2039,0.2958868748637818
CHN,China,2040,0.2922342527393553
CHN,China,2041,0.28885299126803204
CHN,China,2042,0.28556016253177857
CHN,China,2043,0.28235234203815907
CHN,China,2044,0.2792262798560764
CHN,China,2045,0.27617888963303866
CHN,China,2046,0.27339308732021117
CHN,China,2047,0.2706570953528244
CHN,China,2048,0.26796958964938344
CHN,China,2049,0.26532929264599947
CHN,China,2050,0.2627349712713567
CIV,Cote d'Ivoire,2021,0.7114979248989216
CIV,Cote d'Ivoire,2022,0.7036095809926725
CIV,Cote d'Ivoire,2023,0.6960382543213572
CIV,Cote d'Ivoire,2024,0.6887652108656244
CIV,Cote d'Ivoire,2025,0.6817731641979924
CIV,Cote d'Ivoire,2026,0.6678999583639849
CIV,Cote d'Ivoire,2027,0.654939018187103
CIV,Cote d'Ivoire,2028,0.6428032256939927
CIV,Cote d'Ivoire,2029,0.6314162132935652
CIV,Cote d'Ivoire,2030,0.6207107551529311
CIV,Cote d'Ivoire,2031,0.6075826959564267
CIV,Cote d'Ivoire,2032,0.5953594023443635
CIV,Cote d'Ivoire,2033,0.5839504574403831
CIV,Cote d'Ivoire,2034,0.5732771036141111
CIV,Cote d'Ivoire,2035,0.5632704218506177
CIV,Cote d'Ivoire,2036,0.5513218150767488
CIV,Cote d'Ivoire,2037,0.5402172858536665
CIV,Cote d'Ivoire,2038,0.5298704441572335
CIV,Cote d'Ivoire,2039,0.5202063002102204
CIV,Cote d'Ivoire,2040,0.5111594440331805
CIV,Cote d'Ivoire,2041,0.5006655964671706
CIV,Cote d'Ivoire,2042,0.49091723285833977
CIV,Cote d'Ivoire,2043,0.48183763921172396
CIV,Cote d'Ivoire,2044,0.4733602781255834
CIV,Cote d'Ivoire,2045,0.46542715547265323
CIV,Cote d'Ivoire,2046,0.45661341640319564
CIV,Cote d'Ivoire,2047,0.44841233749533954
CIV,Cote d'Ivoire,2048,0.4407621836129652
CIV,Cote d'Ivoire,2049,0.4336092444569092
CIV,Cote d'Ivoire,2050,0.4269065716874807
CMR,Cameroon,2021,0.673525816986429
CMR,Cameroon,2022,0.6675807655070808
CMR,Cameroon,2023,0.6618018329639455
CMR,Cameroon,2024,0.6561821526533756
CMR,Cameroon,2025,0.6507152311846591
CMR,Cameroon,2026,0.6409710840896998
CMR,Cameroon,2027,0.631649497374281
CMR,Cameroon,2028,0.6227235675310132
CMR,Cameroon,2029,0.614168627441484
CMR,Cameroon,2030,0.6059620187287238
CMR,Cameroon,2031,0.5959204036278495
CMR,Cameroon,2032,0.5863424100751891
CMR,Cameroon,2033,0.5771966544394324
CMR,Cameroon,2034,0.5684545231606581
CMR,Cameroon,2035,0.5600898737238096
CMR,Cameroon,2036,0.5498875802703707
CMR,Cameroon,2037,0.5401945616055828
CMR,Cameroon,2038,0.5309736135802365
CMR,Cameroon,2039,0.5221910697409663
CMR,Cameroon,2040,0.5138163906003764
CMR,Cameroon,2041,0.5039111558321865
CMR,Cameroon,2042,0.49452803635753495
CMR,Cameroon,2043,0.48562681037746785
CMR,Cameroon,2044,0.47717128404188586
CMR,Cameroon,2045,0.4691287995489362
CMR,Cameroon,2046,0.4599172173188998
CMR,Cameroon,2047,0.4512178987812083
CMR,Cameroon,2048,0.44298926883837003
CMR,Cameroon,2049,0.4351941328434106
CMR,Cameroon,2050,0.4277991144879604
COD,"Congo, Dem. Rep.",2021,0.8581328318327689
COD,"Congo, Dem. Rep.",2022,0.8572214383276332
COD,"Congo, Dem. Rep.",2023,0.8563340055873316
COD,"Congo, Dem. Rep.",2024,0.8554696009697466
COD,"Congo, Dem. Rep.",2025,0.8546273396153378
COD,"Congo, Dem. Rep.",2026,0.8504873497897886
COD,"Congo, Dem. Rep.",2027,0.8464748404971175
COD,"Congo, Dem. Rep.",2028,0.8425840128566023
COD,"Congo, Dem. Rep.",2029,0.8388094144430739
COD,"Congo, Dem. Rep.",2030,0.8351459137938508
COD,"Congo, Dem. Rep.",2031,0.8297450876910101
COD,"Congo, Dem. Rep.",2032,0.824501823136394
COD,"Congo, Dem. Rep.",2033,0.8194093243026639
COD,"Congo, Dem. Rep.",2034,0.8144611806400633
COD,"Congo, Dem. Rep.",2035,0.8096513399546872
COD,"Congo, Dem. Rep.",2036,0.8026722935908155
COD,"Congo, Dem. Rep.",2037,0.7958997089699152
COD,"Congo, Dem. Rep.",2038,0.7893245579680033
COD,"Congo, Dem. Rep.",2039,0.7829383312726219
COD,"Congo, Dem. Rep.",2040,0.7767330016430377
COD,"Congo, Dem. Rep.",2041,0.7681125653608235
COD,"Congo, Dem. Rep.",2042,0.7597717384309705
COD,"Congo, Dem. Rep.",2043,0.7516971339974035
COD,"Congo, Dem. Rep.",2044,0.7438762063435902
COD,"Congo, Dem. Rep.",2045,0.7362971858498482
COD,"Congo, Dem. Rep.",2046,0.726238950905203
COD,"Congo, Dem. Rep.",2047,0.7165460859455969
COD,"Congo, Dem. Rep.",2048,0.7071990377629025
COD,"Congo, Dem. Rep.",2049,0.6981796239137908
COD,"Congo, Dem. Rep.",2050,0.6894709146680124
COG,"Congo, Rep.",2021,0.567151237949002
COG,"Congo, Rep.",2022,0.5663408741206336
COG,"Congo, Rep.",2023,0.5655387250991336
COG,"Congo, Rep.",2024,0.5647446666019338
COG,"Congo, Rep.",2025,0.563958576840926
COG,"Congo, Rep.",2026,0.5572790229468336
COG,"Congo, Rep.",2027,0.5508869993447177
COG,"Congo, Rep.",2028,0.5447643315211975
COG,"Congo, Rep.",2029,0.538894345080585
COG,"Congo, Rep.",2030,0.5332617141001098
COG,"Congo, Rep.",2031,0.5265601561881179
COG,"Congo, Rep.",2032,0.5201481573422968
COG,"Congo, Rep.",2033,0.5140073476414714
COG,"Congo, Rep.",2034,0.508120878860424
COG,"Congo, Rep.",2035,0.5024732701021646
COG,"Congo, Rep.",2036,0.4957408749376174
COG,"Congo, Rep.",2037,0.48930415827342705
COG,"Congo, Rep.",2038,0.48314405990677695
COG,"Congo, Rep.",2039,0.47724312340068026
COG,"Congo, Rep.",2040,0.47158533087883475
COG,"Congo, Rep.",2041,0.4649886757126291
COG,"Congo, Rep.",2042,0.4586839207430914
COG,"Congo, Rep.",2043,0.4526521105987893
COG,"Congo, Rep.",2044,0.44687589636315533
COG,"Congo, Rep.",2045,0.44133936892294523
COG,"Congo, Rep.",2046,0.4350493084601674
COG,"Congo, Rep.",2047,0.4290431904035402
COG,"Congo, Rep.",2048,0.42330221277239943
COG,"Congo, Rep.",2049,0.4178091977653632
COG,"Congo, Rep.",2050,0.4125484200900074
COL,Colombia,2021,0.7940840336134454
COL,Colombia,2022,0.7940840336134454
COL,Colombia,2023,0.7940840336134454
COL,Colombia,2024,0.7940840336134454
COL,Colombia,2025,0.7940840336134454
COL,Colombia,2026,0.7940840336134454
COL,Colombia,2027,0.7940840336134454
COL,Colombia,2028,0.7940840336134454
COL,Colombia,2029,0.7940840336134454
COL,Colombia,2030,0.7940840336134454
COL,Colombia,2031,0.7940840336134454
COL,Colombia,2032,0.7940840336134454
COL,Colombia,2033,0.7940840336134454
COL,Colombia,2034,0.7940840336134454
COL,Colombia,2035,0.7940840336134454
COL,Colombia,2036,0.7940840336134454
COL,Colombia,2037,0.7940840336134454
COL,Colombia,2038,0.7940840336134454
COL,Colombia,2039,0.7940840336134454
COL,Colombia,2040,0.7940840336134454
COL,Colombia,2041,0.7940840336134454
COL,Colombia,2042,0.7940840336134454
COL,Colombia,2043,0.7940840336134454
COL,Colombia,2044,0.7940840336134454
COL,Colombia,2045,0.7940840336134454
COL,Colombia,2046,0.7940840336134454
COL,Colombia,2047,0.7940840336134454
COL,Colombia,2048,0.7940840336134454
COL,Colombia,2049,0.7940840336134454
COL,Colombia,2050,0.7940840336134454
COM,Comoros,2021,0.5756020270407014
COM,Comoros,2022,0.577763325812219
COM,Comoros,2023,0.5798792679236507
COM,Comoros,2024,0.5819512663201775
COM,Comoros,2025,0.5839806758622668
COM,Comoros,2026,0.5845764380416849
COM,Comoros,2027,0.5851560726864874
COM,Comoros,2028,0.5857202259200505
COM,Comoros,2029,0.5862695098060919
COM,Comoros,2030,0.5868045045637513
COM,Comoros,2031,0.5865520470040619
COM,Comoros,2032,0.5863068255801743
COM,Comoros,2033,0.5860685335760892
COM,Comoros,2034,0.5858368813685492
COM,Comoros,2035,0.5856115952527131
COM,Comoros,2036,0.5843129261983654
COM,Comoros,2037,0.5830533560489053
COM,Comoros,2038,0.5818311452698527
COM,Comoros,2039,0.5806446560093734
COM,Comoros,2040,0.579492344775601
COM,Comoros,2041,0.5770494678502787
COM,Comoros,2042,0.5746827330497184
COM,Comoros,2043,0.572388635086914
COM,Comoros,2044,0.5701638805827444
COM,Comoros,2045,0.5680053722910943
COM,Comoros,2046,0.5644982228003347
COM,Comoros,2047,0.5611068768136528
COM,Comoros,2048,0.5578256918659156
COM,Comoros,2049,0.5546493862017396
COM,Comoros,2050,0.5515730104047355
CPV,Cabo Verde,2021,0.34172646581088995
CPV,Cabo Verde,2022,0.3388055318826415
CPV,Cabo Verde,2023,0.3359676875997176
CPV,Cabo Verde,2024,0.33320943729696406
CPV,Cabo Verde,2025,0.33052747868559024
CPV,Cabo Verde,2026,0.32766533682393895
CPV,Cabo Verde,2027,0.324878003728564
CPV,Cabo Verde,2028,0.32216258428189887
CPV,Cabo Verde,2029,0.31951633085280173
CPV,Cabo Verde,2030,0.31693663402288275
CPV,Cabo Verde,2031,0.31412912586322905
CPV,Cabo Verde,2032,0.3113952780130085
CPV,Cabo Verde,2033,0.3087322290820207
CPV,Cabo Verde,2034,0.3061372639893772
CPV,Cabo Verde,2035,0.3036078047301267
CPV,Cabo Verde,2036,0.30090441423992076
CPV,Cabo Verde,2037,0.29827575029357656
CPV,Cabo Verde,2038,0.2957187567666615
CPV,Cabo Verde,2039,0.2932305419436671
CPV,Cabo Verde,2040,0.2908083676089374
CPV,Cabo Verde,2041,0.2882822565503054
CPV,Cabo Verde,2042,0.28582735946649845
