iso_code3,Nation,Year,yf_agrc_tubers_tonne_ha
SAU,Saudi Arabia,2036,5.21720567225
SAU,Saudi Arabia,2037,5.21720567225
SAU,Saudi Arabia,2038,5.21720567225
SAU,Saudi Arabia,2039,5.21720567225
SAU,Saudi Arabia,2040,5.21720567225
SAU,Saudi Arabia,2041,5.21720567225
SAU,Saudi Arabia,2042,5.21720567225
SAU,Saudi Arabia,2043,5.21720567225
SAU,Saudi Arabia,2044,5.21720567225
SAU,Saudi Arabia,2045,5.21720567225
SAU,Saudi Arabia,2046,5.21720567225
SAU,Saudi Arabia,2047,5.21720567225
SAU,Saudi Arabia,2048,5.21720567225
SAU,Saudi Arabia,2049,5.21720567225
SAU,Saudi Arabia,2050,5.21720567225
SDN,Sudan,2023,4.7846316705000005
SDN,Sudan,2024,4.7846316705000005
SDN,Sudan,2025,4.7846316705000005
SDN,Sudan,2026,4.7846316705000005
SDN,Sudan,2027,4.7846316705000005
SDN,Sudan,2028,4.7846316705000005
SDN,Sudan,2029,4.7846316705000005
SDN,Sudan,2030,4.7846316705000005
SDN,Sudan,2031,4.7846316705000005
SDN,Sudan,2032,4.7846316705000005
SDN,Sudan,2033,4.7846316705000005
SDN,Sudan,2034,4.7846316705000005
SDN,Sudan,2035,4.7846316705000005
SDN,Sudan,2036,4.7846316705000005
SDN,Sudan,2037,4.7846316705000005
SDN,Sudan,2038,4.7846316705000005
SDN,Sudan,2039,4.7846316705000005
SDN,Sudan,2040,4.7846316705000005
SDN,Sudan,2041,4.7846316705000005
SDN,Sudan,2042,4.7846316705000005
SDN,Sudan,2043,4.7846316705000005
SDN,Sudan,2044,4.7846316705000005
SDN,Sudan,2045,4.7846316705000005
SDN,Sudan,2046,4.7846316705000005
SDN,Sudan,2047,4.7846316705000005
SDN,Sudan,2048,4.7846316705000005
SDN,Sudan,2049,4.7846316705000005
SDN,Sudan,2050,4.7846316705000005
SEN,Senegal,2023,33.361522381
SEN,Senegal,2024,33.361522381
SEN,Senegal,2025,33.361522381
SEN,Senegal,2026,33.361522381
SEN,Senegal,2027,33.361522381
SEN,Senegal,2028,33.361522381
SEN,Senegal,2029,33.361522381
SEN,Senegal,2030,33.361522381
SEN,Senegal,2031,33.361522381
SEN,Senegal,2032,33.361522381
SEN,Senegal,2033,33.361522381
SEN,Senegal,2034,33.361522381
SEN,Senegal,2035,33.361522381
SEN,Senegal,2036,33.361522381
SEN,Senegal,2037,33.361522381
SEN,Senegal,2038,33.361522381
SEN,Senegal,2039,33.361522381
SEN,Senegal,2040,33.361522381
SEN,Senegal,2041,33.361522381
SEN,Senegal,2042,33.361522381
SEN,Senegal,2043,33.361522381
SEN,Senegal,2044,33.361522381
SEN,Senegal,2045,33.361522381
SEN,Senegal,2046,33.361522381
SEN,Senegal,2047,33.361522381
SEN,Senegal,2048,33.361522381
SEN,Senegal,2049,33.361522381
SEN,Senegal,2050,33.361522381
SGP,Singapore,2023,27.269799070250002
SGP,Singapore,2024,27.269799070250002
SGP,Singapore,2025,27.269799070250002
SGP,Singapore,2026,27.269799070250002
SGP,Singapore,2027,27.269799070250002
SGP,Singapore,2028,27.269799070250002
SGP,Singapore,2029,27.269799070250002
SGP,Singapore,2030,27.269799070250002
SGP,Singapore,2031,27.269799070250002
SGP,Singapore,2032,27.269799070250002
SGP,Singapore,2033,27.269799070250002
SGP,Singapore,2034,27.269799070250002
SGP,Singapore,2035,27.269799070250002
SGP,Singapore,2036,27.269799070250002
SGP,Singapore,2037,27.269799070250002
SGP,Singapore,2038,27.269799070250002
SGP,Singapore,2039,27.269799070250002
SGP,Singapore,2040,27.269799070250002
SGP,Singapore,2041,27.269799070250002
SGP,Singapore,2042,27.269799070250002
SGP,Singapore,2043,27.269799070250002
SGP,Singapore,2044,27.269799070250002
SGP,Singapore,2045,27.269799070250002
SGP,Singapore,2046,27.269799070250002
SGP,Singapore,2047,27.269799070250002
SGP,Singapore,2048,27.269799070250002
SGP,Singapore,2049,27.269799070250002
SGP,Singapore,2050,27.269799070250002
SLB,Solomon Islands,2023,34.24245178933333
SLB,Solomon Islands,2024,34.24245178933333
SLB,Solomon Islands,2025,34.24245178933333
SLB,Solomon Islands,2026,34.24245178933333
SLB,Solomon Islands,2027,34.24245178933333
SLB,Solomon Islands,2028,34.24245178933333
SLB,Solomon Islands,2029,34.24245178933333
SLB,Solomon Islands,2030,34.24245178933333
SLB,Solomon Islands,2031,34.24245178933333
SLB,Solomon Islands,2032,34.24245178933333
SLB,Solomon Islands,2033,34.24245178933333
SLB,Solomon Islands,2034,34.24245178933333
SLB,Solomon Islands,2035,34.24245178933333
SLB,Solomon Islands,2036,34.24245178933333
SLB,Solomon Islands,2037,34.24245178933333
SLB,Solomon Islands,2038,34.24245178933333
SLB,Solomon Islands,2039,34.24245178933333
SLB,Solomon Islands,2040,34.24245178933333
SLB,Solomon Islands,2041,34.24245178933333
SLB,Solomon Islands,2042,34.24245178933333
SLB,Solomon Islands,2043,34.24245178933333
SLB,Solomon Islands,2044,34.24245178933333
SLB,Solomon Islands,2045,34.24245178933333
SLB,Solomon Islands,2046,34.24245178933333
SLB,Solomon Islands,2047,34.24245178933333
SLB,Solomon Islands,2048,34.24245178933333
SLB,Solomon Islands,2049,34.24245178933333
SLB,Solomon Islands,2050,34.24245178933333
SLE,Sierra Leone,2023,13.531737097999999
SLE,Sierra Leone,2024,13.531737097999999
SLE,Sierra Leone,2025,13.531737097999999
SLE,Sierra Leone,2026,13.531737097999999
SLE,Sierra Leone,2027,13.531737097999999
SLE,Sierra Leone,2028,13.531737097999999
SLE,Sierra Leone,2029,13.531737097999999
SLE,Sierra Leone,2030,13.531737097999999
SLE,Sierra Leone,2031,13.531737097999999
SLE,Sierra Leone,2032,13.531737097999999
SLE,Sierra Leone,2033,13.531737097999999
SLE,Sierra Leone,2034,13.531737097999999
SLE,Sierra Leone,2035,13.531737097999999
SLE,Sierra Leone,2036,13.531737097999999
SLE,Sierra Leone,2037,13.531737097999999
SLE,Sierra Leone,2038,13.531737097999999
SLE,Sierra Leone,2039,13.531737097999999
SLE,Sierra Leone,2040,13.531737097999999
SLE,Sierra Leone,2041,13.531737097999999
SLE,Sierra Leone,2042,13.531737097999999
SLE,Sierra Leone,2043,13.531737097999999
SLE,Sierra Leone,2044,13.531737097999999
SLE,Sierra Leone,2045,13.531737097999999
SLE,Sierra Leone,2046,13.531737097999999
SLE,Sierra Leone,2047,13.531737097999999
SLE,Sierra Leone,2048,13.531737097999999
SLE,Sierra Leone,2049,13.531737097999999
SLE,Sierra Leone,2050,13.531737097999999
SLV,El Salvador,2023,9.482915724333333
SLV,El Salvador,2024,9.482915724333333
SLV,El Salvador,2025,9.482915724333333
SLV,El Salvador,2026,9.482915724333333
SLV,El Salvador,2027,9.482915724333333
SLV,El Salvador,2028,9.482915724333333
SLV,El Salvador,2029,9.482915724333333
SLV,El Salvador,2030,9.482915724333333
SLV,El Salvador,2031,9.482915724333333
SLV,El Salvador,2032,9.482915724333333
SLV,El Salvador,2033,9.482915724333333
SLV,El Salvador,2034,9.482915724333333
SLV,El Salvador,2035,9.482915724333333
SLV,El Salvador,2036,9.482915724333333
SLV,El Salvador,2037,9.482915724333333
SLV,El Salvador,2038,9.482915724333333
SLV,El Salvador,2039,9.482915724333333
SLV,El Salvador,2040,9.482915724333333
SLV,El Salvador,2041,9.482915724333333
SLV,El Salvador,2042,9.482915724333333
SLV,El Salvador,2043,9.482915724333333
SLV,El Salvador,2044,9.482915724333333
SLV,El Salvador,2045,9.482915724333333
SLV,El Salvador,2046,9.482915724333333
SLV,El Salvador,2047,9.482915724333333
SLV,El Salvador,2048,9.482915724333333
SLV,El Salvador,2049,9.482915724333333
SLV,El Salvador,2050,9.482915724333333
SOM,Somalia,2023,7.690596408
SOM,Somalia,2024,7.690596408
SOM,Somalia,2025,7.690596408
SOM,Somalia,2026,7.690596408
SOM,Somalia,2027,7.690596408
SOM,Somalia,2028,7.690596408
SOM,Somalia,2029,7.690596408
SOM,Somalia,2030,7.690596408
SOM,Somalia,2031,7.690596408
SOM,Somalia,2032,7.690596408
SOM,Somalia,2033,7.690596408
SOM,Somalia,2034,7.690596408
SOM,Somalia,2035,7.690596408
SOM,Somalia,2036,7.690596408
SOM,Somalia,2037,7.690596408
SOM,Somalia,2038,7.690596408
SOM,Somalia,2039,7.690596408
SOM,Somalia,2040,7.690596408
SOM,Somalia,2041,7.690596408
SOM,Somalia,2042,7.690596408
SOM,Somalia,2043,7.690596408
SOM,Somalia,2044,7.690596408
SOM,Somalia,2045,7.690596408
SOM,Somalia,2046,7.690596408
SOM,Somalia,2047,7.690596408
SOM,Somalia,2048,7.690596408
SOM,Somalia,2049,7.690596408
SOM,Somalia,2050,7.690596408
SRB,Serbia,2023,43.595754229499995
SRB,Serbia,2024,43.595754229499995
SRB,Serbia,2025,43.595754229499995
SRB,Serbia,2026,43.595754229499995
SRB,Serbia,2027,43.595754229499995
SRB,Serbia,2028,43.595754229499995
SRB,Serbia,2029,43.595754229499995
SRB,Serbia,2030,43.595754229499995
SRB,Serbia,2031,43.595754229499995
SRB,Serbia,2032,43.595754229499995
SRB,Serbia,2033,43.595754229499995
SRB,Serbia,2034,43.595754229499995
SRB,Serbia,2035,43.595754229499995
SRB,Serbia,2036,43.595754229499995
SRB,Serbia,2037,43.595754229499995
SRB,Serbia,2038,43.595754229499995
SRB,Serbia,2039,43.595754229499995
SRB,Serbia,2040,43.595754229499995
SRB,Serbia,2041,43.595754229499995
SRB,Serbia,2042,43.595754229499995
SRB,Serbia,2043,43.595754229499995
SRB,Serbia,2044,43.595754229499995
SRB,Serbia,2045,43.595754229499995
SRB,Serbia,2046,43.595754229499995
SRB,Serbia,2047,43.595754229499995
SRB,Serbia,2048,43.595754229499995
SRB,Serbia,2049,43.595754229499995
SRB,Serbia,2050,43.595754229499995
SSD,South Sudan,2023,48.7540138745
SSD,South Sudan,2024,48.7540138745
SSD,South Sudan,2025,48.7540138745
SSD,South Sudan,2026,48.7540138745
SSD,South Sudan,2027,48.7540138745
SSD,South Sudan,2028,48.7540138745
SSD,South Sudan,2029,48.7540138745
SSD,South Sudan,2030,48.7540138745
SSD,South Sudan,2031,48.7540138745
SSD,South Sudan,2032,48.7540138745
SSD,South Sudan,2033,48.7540138745
SSD,South Sudan,2034,48.7540138745
SSD,South Sudan,2035,48.7540138745
SSD,South Sudan,2036,48.7540138745
SSD,South Sudan,2037,48.7540138745
SSD,South Sudan,2038,48.7540138745
SSD,South Sudan,2039,48.7540138745
SSD,South Sudan,2040,48.7540138745
SSD,South Sudan,2041,48.7540138745
SSD,South Sudan,2042,48.7540138745
SSD,South Sudan,2043,48.7540138745
SSD,South Sudan,2044,48.7540138745
SSD,South Sudan,2045,48.7540138745
SSD,South Sudan,2046,48.7540138745
SSD,South Sudan,2047,48.7540138745
SSD,South Sudan,2048,48.7540138745
SSD,South Sudan,2049,48.7540138745
SSD,South Sudan,2050,48.7540138745
STP,Sao Tome and Principe,2023,15.82997077475
STP,Sao Tome and Principe,2024,15.82997077475
STP,Sao Tome and Principe,2025,15.82997077475
STP,Sao Tome and Principe,2026,15.82997077475
STP,Sao Tome and Principe,2027,15.82997077475
STP,Sao Tome and Principe,2028,15.82997077475
STP,Sao Tome and Principe,2029,15.82997077475
STP,Sao Tome and Principe,2030,15.82997077475
STP,Sao Tome and Principe,2031,15.82997077475
STP,Sao Tome and Principe,2032,15.82997077475
STP,Sao Tome and Principe,2033,15.82997077475
STP,Sao Tome and Principe,2034,15.82997077475
STP,Sao Tome and Principe,2035,15.82997077475
STP,Sao Tome and Principe,2036,15.82997077475
STP,Sao Tome and Principe,2037,15.82997077475
STP,Sao Tome and Principe,2038,15.82997077475
STP,Sao Tome and Principe,2039,15.82997077475
STP,Sao Tome and Principe,2040,15.82997077475
STP,Sao Tome and Principe,2041,15.82997077475
STP,Sao Tome and Principe,2042,15.82997077475
STP,Sao Tome and Principe,2043,15.82997077475
STP,Sao Tome and Principe,2044,15.82997077475
STP,Sao Tome and Principe,2045,15.82997077475
STP,Sao Tome and Principe,2046,15.82997077475
STP,Sao Tome and Principe,2047,15.82997077475
STP,Sao Tome and Principe,2048,15.82997077475
STP,Sao Tome and Principe,2049,15.82997077475
STP,Sao Tome and Principe,2050,15.82997077475
SUR,Suriname,2023,10.723767719500001
SUR,Suriname,2024,10.723767719500001
SUR,Suriname,2025,10.723767719500001
SUR,Suriname,2026,10.723767719500001
SUR,Suriname,2027,10.723767719500001
SUR,Suriname,2028,10.723767719500001
SUR,Suriname,2029,10.723767719500001
SUR,Suriname,2030,10.723767719500001
SUR,Suriname,2031,10.723767719500001
SUR,Suriname,2032,10.723767719500001
SUR,Suriname,2033,10.723767719500001
SUR,Suriname,2034,10.723767719500001
SUR,Suriname,2035,10.723767719500001
SUR,Suriname,2036,10.723767719500001
SUR,Suriname,2037,10.723767719500001
SUR,Suriname,2038,10.723767719500001
SUR,Suriname,2039,10.723767719500001
SUR,Suriname,2040,10.723767719500001
SUR,Suriname,2041,10.723767719500001
SUR,Suriname,2042,10.723767719500001
SUR,Suriname,2043,10.723767719500001
SUR,Suriname,2044,10.723767719500001
SUR,Suriname,2045,10.723767719500001
SUR,Suriname,2046,10.723767719500001
SUR,Suriname,2047,10.723767719500001
SUR,Suriname,2048,10.723767719500001
SUR,Suriname,2049,10.723767719500001
SUR,Suriname,2050,10.723767719500001
SVK,Slovakia,2023,22.1656352885
SVK,Slovakia,2024,22.1656352885
SVK,Slovakia,2025,22.1656352885
SVK,Slovakia,2026,22.1656352885
SVK,Slovakia,2027,22.1656352885
SVK,Slovakia,2028,22.1656352885
SVK,Slovakia,2029,22.1656352885
SVK,Slovakia,2030,22.1656352885
SVK,Slovakia,2031,22.1656352885
SVK,Slovakia,2032,22.1656352885
SVK,Slovakia,2033,22.1656352885
SVK,Slovakia,2034,22.1656352885
SVK,Slovakia,2035,22.1656352885
SVK,Slovakia,2036,22.1656352885
SVK,Slovakia,2037,22.1656352885
SVK,Slovakia,2038,22.1656352885
SVK,Slovakia,2039,22.1656352885
SVK,Slovakia,2040,22.1656352885
SVK,Slovakia,2041,22.1656352885
SVK,Slovakia,2042,22.1656352885
SVK,Slovakia,2043,22.1656352885
SVK,Slovakia,2044,22.1656352885
SVK,Slovakia,2045,22.1656352885
SVK,Slovakia,2046,22.1656352885
SVK,Slovakia,2047,22.1656352885
SVK,Slovakia,2048,22.1656352885
SVK,Slovakia,2049,22.1656352885
SVK,Slovakia,2050,22.1656352885
SVN,Slovenia,2023,10.241892903
SVN,Slovenia,2024,10.241892903
SVN,Slovenia,2025,10.241892903
SVN,Slovenia,2026,10.241892903
SVN,Slovenia,2027,10.241892903
SVN,Slovenia,2028,10.241892903
SVN,Slovenia,2029,10.241892903
SVN,Slovenia,2030,10.241892903
SVN,Slovenia,2031,10.241892903
SVN,Slovenia,2032,10.241892903
SVN,Slovenia,2033,10.241892903
SVN,Slovenia,2034,10.241892903
SVN,Slovenia,2035,10.241892903
SVN,Slovenia,2036,10.241892903
SVN,Slovenia,2037,10.241892903
SVN,Slovenia,2038,10.241892903
SVN,Slovenia,2039,10.241892903
SVN,Slovenia,2040,10.241892903
SVN,Slovenia,2041,10.241892903
SVN,Slovenia,2042,10.241892903
SVN,Slovenia,2043,10.241892903
SVN,Slovenia,2044,10.241892903
SVN,Slovenia,2045,10.241892903
SVN,Slovenia,2046,10.241892903
SVN,Slovenia,2047,10.241892903
SVN,Slovenia,2048,10.241892903
SVN,Slovenia,2049,10.241892903
SVN,Slovenia,2050,10.241892903
SWE,Sweden,2023,61.776869561
SWE,Sweden,2024,61.776869561
SWE,Sweden,2025,61.776869561
SWE,Sweden,2026,61.776869561
SWE,Sweden,2027,61.776869561
SWE,Sweden,2028,61.776869561
SWE,Sweden,2029,61.776869561
SWE,Sweden,2030,61.776869561
SWE,Sweden,2031,61.776869561
SWE,Sweden,2032,61.776869561
SWE,Sweden,2033,61.776869561
SWE,Sweden,2034,61.776869561
SWE,Sweden,2035,61.776869561
SWE,Sweden,2036,61.776869561
SWE,Sweden,2037,61.776869561
SWE,Sweden,2038,61.776869561
SWE,Sweden,2039,61.776869561
SWE,Sweden,2040,61.776869561
SWE,Sweden,2041,61.776869561
SWE,Sweden,2042,61.776869561
SWE,Sweden,2043,61.776869561
SWE,Sweden,2044,61.776869561
SWE,Sweden,2045,61.776869561
SWE,Sweden,2046,61.776869561
SWE,Sweden,2047,61.776869561
SWE,Sweden,2048,61.776869561
SWE,Sweden,2049,61.776869561
SWE,Sweden,2050,61.776869561
SWZ,Eswatini,2023,14.457052855666666
SWZ,Eswatini,2024,14.457052855666666
SWZ,Eswatini,2025,14.457052855666666
SWZ,Eswatini,2026,14.457052855666666
SWZ,Eswatini,2027,14.457052855666666
SWZ,Eswatini,2028,14.457052855666666
SWZ,Eswatini,2029,14.457052855666666
SWZ,Eswatini,2030,14.457052855666666
SWZ,Eswatini,2031,14.457052855666666
SWZ,Eswatini,2032,14.457052855666666
SWZ,Eswatini,2033,14.457052855666666
SWZ,Eswatini,2034,14.457052855666666
SWZ,Eswatini,2035,14.457052855666666
SWZ,Eswatini,2036,14.457052855666666
SWZ,Eswatini,2037,14.457052855666666
SWZ,Eswatini,2038,14.457052855666666
SWZ,Eswatini,2039,14.457052855666666
SWZ,Eswatini,2040,14.457052855666666
SWZ,Eswatini,2041,14.457052855666666
SWZ,Eswatini,2042,14.457052855666666
SWZ,Eswatini,2043,14.457052855666666
SWZ,Eswatini,2044,14.457052855666666
SWZ,Eswatini,2045,14.457052855666666
SWZ,Eswatini,2046,14.457052855666666
SWZ,Eswatini,2047,14.457052855666666
SWZ,Eswatini,2048,14.457052855666666
SWZ,Eswatini,2049,14.457052855666666
SWZ,Eswatini,2050,14.457052855666666
SYC,Seychelles,2023,11.64350762575
SYC,Seychelles,2024,11.64350762575
SYC,Seychelles,2025,11.64350762575
SYC,Seychelles,2026,11.64350762575
SYC,Seychelles,2027,11.64350762575
SYC,Seychelles,2028,11.64350762575
SYC,Seychelles,2029,11.64350762575
SYC,Seychelles,2030,11.64350762575
SYC,Seychelles,2031,11.64350762575
SYC,Seychelles,2032,11.64350762575
SYC,Seychelles,2033,11.64350762575
SYC,Seychelles,2034,11.64350762575
SYC,Seychelles,2035,11.64350762575
SYC,Seychelles,2036,11.64350762575
SYC,Seychelles,2037,11.64350762575
SYC,Seychelles,2038,11.64350762575
SYC,Seychelles,2039,11.64350762575
SYC,Seychelles,2040,11.64350762575
SYC,Seychelles,2041,11.64350762575
SYC,Seychelles,2042,11.64350762575
SYC,Seychelles,2043,11.64350762575
SYC,Seychelles,2044,11.64350762575
SYC,Seychelles,2045,11.64350762575
SYC,Seychelles,2046,11.64350762575
SYC,Seychelles,2047,11.64350762575
SYC,Seychelles,2048,11.64350762575
SYC,Seychelles,2049,11.64350762575
SYC,Seychelles,2050,11.64350762575
SYR,Syrian Arab Republic,2023,20.103452112333336
SYR,Syrian Arab Republic,2024,20.103452112333336
SYR,Syrian Arab Republic,2025,20.103452112333336
SYR,Syrian Arab Republic,2026,20.103452112333336
SYR,Syrian Arab Republic,2027,20.103452112333336
SYR,Syrian Arab Republic,2028,20.103452112333336
SYR,Syrian Arab Republic,2029,20.103452112333336
SYR,Syrian Arab Republic,2030,20.103452112333336
SYR,Syrian Arab Republic,2031,20.103452112333336
SYR,Syrian Arab Republic,2032,20.103452112333336
SYR,Syrian Arab Republic,2033,20.103452112333336
SYR,Syrian Arab Republic,2034,20.103452112333336
SYR,Syrian Arab Republic,2035,20.103452112333336
SYR,Syrian Arab Republic,2036,20.103452112333336
SYR,Syrian Arab Republic,2037,20.103452112333336
SYR,Syrian Arab Republic,2038,20.103452112333336
SYR,Syrian Arab Republic,2039,20.103452112333336
SYR,Syrian Arab Republic,2040,20.103452112333336
SYR,Syrian Arab Republic,2041,20.103452112333336
SYR,Syrian Arab Republic,2042,20.103452112333336
SYR,Syrian Arab Republic,2043,20.103452112333336
SYR,Syrian Arab Republic,2044,20.103452112333336
SYR,Syrian Arab Republic,2045,20.103452112333336
SYR,Syrian Arab Republic,2046,20.103452112333336
SYR,Syrian Arab Republic,2047,20.103452112333336
SYR,Syrian Arab Republic,2048,20.103452112333336
SYR,Syrian Arab Republic,2049,20.103452112333336
SYR,Syrian Arab Republic,2050,20.103452112333336
TCD,Chad,2023,55.736210761
TCD,Chad,2024,55.736210761
TCD,Chad,2025,55.736210761
TCD,Chad,2026,55.736210761
TCD,Chad,2027,55.736210761
TCD,Chad,2028,55.736210761
TCD,Chad,2029,55.736210761
TCD,Chad,2030,55.736210761
TCD,Chad,2031,55.736210761
TCD,Chad,2032,55.736210761
TCD,Chad,2033,55.736210761
TCD,Chad,2034,55.736210761
TCD,Chad,2035,55.736210761
TCD,Chad,2036,55.736210761
TCD,Chad,2037,55.736210761
TCD,Chad,2038,55.736210761
TCD,Chad,2039,55.736210761
TCD,Chad,2040,55.736210761
TCD,Chad,2041,55.736210761
TCD,Chad,2042,55.736210761
TCD,Chad,2043,55.736210761
TCD,Chad,2044,55.736210761
TCD,Chad,2045,55.736210761
TCD,Chad,2046,55.736210761
TCD,Chad,2047,55.736210761
TCD,Chad,2048,55.736210761
TCD,Chad,2049,55.736210761
TCD,Chad,2050,55.736210761
TGO,Togo,2023,67.668165356
TGO,Togo,2024,67.668165356
TGO,Togo,2025,67.668165356
TGO,Togo,2026,67.668165356
TGO,Togo,2027,67.668165356
TGO,Togo,2028,67.668165356
TGO,Togo,2029,67.668165356
TGO,Togo,2030,67.668165356
TGO,Togo,2031,67.668165356
TGO,Togo,2032,67.668165356
TGO,Togo,2033,67.668165356
TGO,Togo,2034,67.668165356
TGO,Togo,2035,67.668165356
TGO,Togo,2036,67.668165356
TGO,Togo,2037,67.668165356
TGO,Togo,2038,67.668165356
TGO,Togo,2039,67.668165356
TGO,Togo,2040,67.668165356
TGO,Togo,2041,67.668165356
TGO,Togo,2042,67.668165356
TGO,Togo,2043,67.668165356
TGO,Togo,2044,67.668165356
TGO,Togo,2045,67.668165356
TGO,Togo,2046,67.668165356
TGO,Togo,2047,67.668165356
TGO,Togo,2048,67.668165356
TGO,Togo,2049,67.668165356
TGO,Togo,2050,67.668165356
THA,Thailand,2023,30.6225576085
THA,Thailand,2024,30.6225576085
THA,Thailand,2025,30.6225576085
THA,Thailand,2026,30.6225576085
THA,Thailand,2027,30.6225576085
THA,Thailand,2028,30.6225576085
THA,Thailand,2029,30.6225576085
THA,Thailand,2030,30.6225576085
THA,Thailand,2031,30.6225576085
THA,Thailand,2032,30.6225576085
THA,Thailand,2033,30.6225576085
THA,Thailand,2034,30.6225576085
THA,Thailand,2035,30.6225576085
THA,Thailand,2036,30.6225576085
THA,Thailand,2037,30.6225576085
THA,Thailand,2038,30.6225576085
THA,Thailand,2039,30.6225576085
THA,Thailand,2040,30.6225576085
THA,Thailand,2041,30.6225576085
THA,Thailand,2042,30.6225576085
THA,Thailand,2043,30.6225576085
THA,Thailand,2044,30.6225576085
THA,Thailand,2045,30.6225576085
THA,Thailand,2046,30.6225576085
THA,Thailand,2047,30.6225576085
THA,Thailand,2048,30.6225576085
THA,Thailand,2049,30.6225576085
THA,Thailand,2050,30.6225576085
TJK,Tajikistan,2023,19.412009793
TJK,Tajikistan,2024,19.412009793
TJK,Tajikistan,2025,19.412009793
TJK,Tajikistan,2026,19.412009793
TJK,Tajikistan,2027,19.412009793
TJK,Tajikistan,2028,19.412009793
TJK,Tajikistan,2029,19.412009793
TJK,Tajikistan,2030,19.412009793
TJK,Tajikistan,2031,19.412009793
TJK,Tajikistan,2032,19.412009793
TJK,Tajikistan,2033,19.412009793
TJK,Tajikistan,2034,19.412009793
TJK,Tajikistan,2035,19.412009793
TJK,Tajikistan,2036,19.412009793
TJK,Tajikistan,2037,19.412009793
TJK,Tajikistan,2038,19.412009793
TJK,Tajikistan,2039,19.412009793
TJK,Tajikistan,2040,19.412009793
TJK,Tajikistan,2041,19.412009793
TJK,Tajikistan,2042,19.412009793
TJK,Tajikistan,2043,19.412009793
TJK,Tajikistan,2044,19.412009793
TJK,Tajikistan,2045,19.412009793
TJK,Tajikistan,2046,19.412009793
TJK,Tajikistan,2047,19.412009793
TJK,Tajikistan,2048,19.412009793
TJK,Tajikistan,2049,19.412009793
TJK,Tajikistan,2050,19.412009793
TKL,Tokelau,2023,18.23003033775
TKL,Tokelau,2024,18.23003033775
TKL,Tokelau,2025,18.23003033775
TKL,Tokelau,2026,18.23003033775
TKL,Tokelau,2027,18.23003033775
TKL,Tokelau,2028,18.23003033775
TKL,Tokelau,2029,18.23003033775
TKL,Tokelau,2030,18.23003033775
TKL,Tokelau,2031,18.23003033775
TKL,Tokelau,2032,18.23003033775
TKL,Tokelau,2033,18.23003033775
TKL,Tokelau,2034,18.23003033775
TKL,Tokelau,2035,18.23003033775
TKL,Tokelau,2036,18.23003033775
TKL,Tokelau,2037,18.23003033775
TKL,Tokelau,2038,18.23003033775
TKL,Tokelau,2039,18.23003033775
TKL,Tokelau,2040,18.23003033775
TKL,Tokelau,2041,18.23003033775
TKL,Tokelau,2042,18.23003033775
TKL,Tokelau,2043,18.23003033775
TKL,Tokelau,2044,18.23003033775
TKL,Tokelau,2045,18.23003033775
TKL,Tokelau,2046,18.23003033775
TKL,Tokelau,2047,18.23003033775
TKL,Tokelau,2048,18.23003033775
TKL,Tokelau,2049,18.23003033775
TKL,Tokelau,2050,18.23003033775
TKM,Turkmenistan,2023,2.79454875425
TKM,Turkmenistan,2024,2.79454875425
TKM,Turkmenistan,2025,2.79454875425
TKM,Turkmenistan,2026,2.79454875425
TKM,Turkmenistan,2027,2.79454875425
TKM,Turkmenistan,2028,2.79454875425
TKM,Turkmenistan,2029,2.79454875425
TKM,Turkmenistan,2030,2.79454875425
TKM,Turkmenistan,2031,2.79454875425
TKM,Turkmenistan,2032,2.79454875425
TKM,Turkmenistan,2033,2.79454875425
TKM,Turkmenistan,2034,2.79454875425
TKM,Turkmenistan,2035,2.79454875425
TKM,Turkmenistan,2036,2.79454875425
TKM,Turkmenistan,2037,2.79454875425
TKM,Turkmenistan,2038,2.79454875425
TKM,Turkmenistan,2039,2.79454875425
TKM,Turkmenistan,2040,2.79454875425
TKM,Turkmenistan,2041,2.79454875425
TKM,Turkmenistan,2042,2.79454875425
TKM,Turkmenistan,2043,2.79454875425
TKM,Turkmenistan,2044,2.79454875425
TKM,Turkmenistan,2045,2.79454875425
TKM,Turkmenistan,2046,2.79454875425
TKM,Turkmenistan,2047,2.79454875425
TKM,Turkmenistan,2048,2.79454875425
TKM,Turkmenistan,2049,2.79454875425
TKM,Turkmenistan,2050,2.79454875425
TLS,Timor-Leste,2023,5.501695348599999
TLS,Timor-Leste,2024,5.501695348599999
TLS,Timor-Leste,2025,5.501695348599999
TLS,Timor-Leste,2026,5.501695348599999
TLS,Timor-Leste,2027,5.501695348599999
TLS,Timor-Leste,2028,5.501695348599999
TLS,Timor-Leste,2029,5.501695348599999
TLS,Timor-Leste,2030,5.501695348599999
TLS,Timor-Leste,2031,5.501695348599999
TLS,Timor-Leste,2032,5.501695348599999
TLS,Timor-Leste,2033,5.501695348599999
TLS,Timor-Leste,2034,5.501695348599999
TLS,Timor-Leste,2035,5.501695348599999
TLS,Timor-Leste,2036,5.501695348599999
TLS,Timor-Leste,2037,5.501695348599999
TLS,Timor-Leste,2038,5.501695348599999
TLS,Timor-Leste,2039,5.501695348599999
TLS,Timor-Leste,2040,5.501695348599999
TLS,Timor-Leste,2041,5.501695348599999
TLS,Timor-Leste,2042,5.501695348599999
TLS,Timor-Leste,2043,5.501695348599999
TLS,Timor-Leste,2044,5.501695348599999
TLS,Timor-Leste,2045,5.501695348599999
