,Nation,iso_code3,Year,consumpinit_scoe_gj_per_hh_residential_heat_energy
603,Togo,TGO,2024,53.28965800888898
604,Togo,TGO,2025,52.4640543104047
605,Togo,TGO,2026,51.70170237858528
606,Togo,TGO,2027,50.96121795971372
607,Togo,TGO,2028,50.241644841765186
608,Togo,TGO,2029,49.54208170992874
609,Togo,TGO,2030,48.8617595214893
610,Togo,TGO,2031,48.23220337625227
611,Togo,TGO,2032,47.618638091841156
612,Togo,TGO,2033,47.02051221806501
613,Togo,TGO,2034,46.43722577072302
614,Togo,TGO,2035,45.86820940202407
615,Togo,TGO,2036,45.36495018899714
616,Togo,TGO,2037,44.87259165299402
617,Togo,TGO,2038,44.390828134877914
618,Togo,TGO,2039,43.919277521164865
619,Togo,TGO,2040,43.45766131487918
620,Togo,TGO,2041,43.06163728249622
621,Togo,TGO,2042,42.672765900248955
622,Togo,TGO,2043,42.290875414927086
623,Togo,TGO,2044,41.91573965840624
624,Togo,TGO,2045,41.54722015653372
625,Togo,TGO,2046,41.22572845972898
626,Togo,TGO,2047,40.90917395380206
627,Togo,TGO,2048,40.597443773745994
628,Togo,TGO,2049,40.29042846868841
629,Togo,TGO,2050,39.98802187376475
630,Germany,DEU,2021,4.267514267890125
631,Germany,DEU,2022,4.2698791771604725
632,Germany,DEU,2023,4.27224670898651
633,Germany,DEU,2024,4.274616757723619
634,Germany,DEU,2025,4.276989547643044
635,Germany,DEU,2026,4.280407347638278
636,Germany,DEU,2027,4.283830614422183
637,Germany,DEU,2028,4.287259250460363
638,Germany,DEU,2029,4.290693490066512
639,Germany,DEU,2030,4.294133235967451
640,Germany,DEU,2031,4.2988223491967394
641,Germany,DEU,2032,4.303521714469065
642,Germany,DEU,2033,4.308231477189481
643,Germany,DEU,2034,4.312951447916252
644,Germany,DEU,2035,4.317681772106062
645,Germany,DEU,2036,4.323524656243767
646,Germany,DEU,2037,4.329383375525563
647,Germany,DEU,2038,4.3352579944124345
648,Germany,DEU,2039,4.341148577715714
649,Germany,DEU,2040,4.347055076829954
650,Germany,DEU,2041,4.354119223300716
651,Germany,DEU,2042,4.3612064807205435
652,Germany,DEU,2043,4.368316732916322
653,Germany,DEU,2044,4.375450207238409
654,Germany,DEU,2045,4.382607017638293
655,Germany,DEU,2046,4.391230775807628
656,Germany,DEU,2047,4.399888422678766
657,Germany,DEU,2048,4.408580392426238
658,Germany,DEU,2049,4.41730677208404
659,Germany,DEU,2050,4.426067766391197
660,"Macao SAR, China",MAC,2021,593.2705798239534
661,"Macao SAR, China",MAC,2022,587.4936263843624
662,"Macao SAR, China",MAC,2023,581.8242533652144
663,"Macao SAR, China",MAC,2024,576.2632545719118
664,"Macao SAR, China",MAC,2025,570.8075519448493
665,"Macao SAR, China",MAC,2026,565.2366266044447
666,"Macao SAR, China",MAC,2027,559.7698368519931
667,"Macao SAR, China",MAC,2028,554.4112672907023
668,"Macao SAR, China",MAC,2029,549.1508968575108
669,"Macao SAR, China",MAC,2030,543.9927683744042
670,"Macao SAR, China",MAC,2031,539.1646861487286
671,"Macao SAR, China",MAC,2032,534.4215510527125
672,"Macao SAR, China",MAC,2033,529.761140748142
673,"Macao SAR, China",MAC,2034,525.1844388053107
674,"Macao SAR, China",MAC,2035,520.6830617639647
675,"Macao SAR, China",MAC,2036,516.7030464496811
676,"Macao SAR, China",MAC,2037,512.7863978003429
677,"Macao SAR, China",MAC,2038,508.9257410946949
678,"Macao SAR, China",MAC,2039,505.12567668022893
679,"Macao SAR, China",MAC,2040,501.37908872175683
680,"Macao SAR, China",MAC,2041,498.17427494678054
681,"Macao SAR, China",MAC,2042,495.0101712748474
682,"Macao SAR, China",MAC,2043,491.88600690328985
683,"Macao SAR, China",MAC,2044,488.80103036650723
684,"Macao SAR, China",MAC,2045,485.7545089333606
685,"Macao SAR, China",MAC,2046,483.1982426055966
686,"Macao SAR, China",MAC,2047,480.6713610808164
687,"Macao SAR, China",MAC,2048,478.1681767633344
688,"Macao SAR, China",MAC,2049,475.693496071728
689,"Macao SAR, China",MAC,2050,473.2417573583627
690,United Arab Emirates,ARE,2021,32.66476867582622
691,United Arab Emirates,ARE,2022,31.983632888903326
692,United Arab Emirates,ARE,2023,31.33033450119722
693,United Arab Emirates,ARE,2024,30.70319045868749
694,United Arab Emirates,ARE,2025,30.100660977024138
695,United Arab Emirates,ARE,2026,29.562621162833235
696,United Arab Emirates,ARE,2027,29.04347815785283
697,United Arab Emirates,ARE,2028,28.5422628559838
698,United Arab Emirates,ARE,2029,28.05804450451836
699,United Arab Emirates,ARE,2030,27.589990202815606
700,United Arab Emirates,ARE,2031,27.166727240672337
701,United Arab Emirates,ARE,2032,26.75625476266651
702,United Arab Emirates,ARE,2033,26.358001629403372
703,United Arab Emirates,ARE,2034,25.97143785940919
704,United Arab Emirates,ARE,2035,25.596041379348566
705,United Arab Emirates,ARE,2036,25.25998225266166
706,United Arab Emirates,ARE,2037,24.93263323695117
707,United Arab Emirates,ARE,2038,24.613660036362834
708,United Arab Emirates,ARE,2039,24.30274524607368
709,United Arab Emirates,ARE,2040,23.99958729877927
710,United Arab Emirates,ARE,2041,23.73908676877475
711,United Arab Emirates,ARE,2042,23.48418065595549
712,United Arab Emirates,ARE,2043,23.234690659301076
713,United Arab Emirates,ARE,2044,22.99044597504201
714,United Arab Emirates,ARE,2045,22.751282906700865
715,United Arab Emirates,ARE,2046,22.552053474155286
716,United Arab Emirates,ARE,2047,22.356282994177363
717,United Arab Emirates,ARE,2048,22.16388216229484
718,United Arab Emirates,ARE,2049,21.974770200305976
719,United Arab Emirates,ARE,2050,21.788852722065084
720,Zambia,ZMB,2021,25.924507875876685
721,Zambia,ZMB,2022,25.300518602216002
722,Zambia,ZMB,2023,24.705868430494892
723,Zambia,ZMB,2024,24.13852244387315
724,Zambia,ZMB,2025,23.59664860046385
725,Zambia,ZMB,2026,23.052917415160465
726,Zambia,ZMB,2027,22.533679929168777
727,Zambia,ZMB,2028,22.037317531856047
728,Zambia,ZMB,2029,21.562351155095374
729,Zambia,ZMB,2030,21.107426552858232
730,Zambia,ZMB,2031,20.664473369239733
731,Zambia,ZMB,2032,20.239729379637957
732,Zambia,ZMB,2033,19.832094366024535
733,Zambia,ZMB,2034,19.44055499553135
734,Zambia,ZMB,2035,19.064176409756037
735,Zambia,ZMB,2036,18.70868002554642
736,Zambia,ZMB,2037,18.36619524285227
737,Zambia,ZMB,2038,18.03602422968956
738,Zambia,ZMB,2039,17.71751817723021
739,Zambia,ZMB,2040,17.410062753263606
740,Zambia,ZMB,2041,17.126432449499244
741,Zambia,ZMB,2042,16.85189856796613
742,Zambia,ZMB,2043,16.586024170911635
743,Zambia,ZMB,2044,16.32841195645644
744,Zambia,ZMB,2045,16.0786768240504
745,Zambia,ZMB,2046,15.846666603580436
746,Zambia,ZMB,2047,15.621254040857918
747,Zambia,ZMB,2048,15.402167038134102
748,Zambia,ZMB,2049,15.189137781882541
749,Zambia,ZMB,2050,14.981923546394466
750,"Venezuela, RB",VEN,2021,10.97417378476074
751,"Venezuela, RB",VEN,2022,10.851025018303147
752,"Venezuela, RB",VEN,2023,10.730610761327924
753,"Venezuela, RB",VEN,2024,10.612838379020282
754,"Venezuela, RB",VEN,2025,10.497624371559821
755,"Venezuela, RB",VEN,2026,10.393708919299154
756,"Venezuela, RB",VEN,2027,10.29183181072596
757,"Venezuela, RB",VEN,2028,10.191931297083185
758,"Venezuela, RB",VEN,2029,10.093951562828211
759,"Venezuela, RB",VEN,2030,9.997837739424254
760,"Venezuela, RB",VEN,2031,9.914930692531865
761,"Venezuela, RB",VEN,2032,9.833388447102447
762,"Venezuela, RB",VEN,2033,9.75317541927747
763,"Venezuela, RB",VEN,2034,9.67426043230054
764,"Venezuela, RB",VEN,2035,9.59661223090272
765,"Venezuela, RB",VEN,2036,9.530933863640264
766,"Venezuela, RB",VEN,2037,9.466147362889783
767,"Venezuela, RB",VEN,2038,9.402235687690714
768,"Venezuela, RB",VEN,2039,9.339181237449106
769,"Venezuela, RB",VEN,2040,9.276966880566988
770,"Venezuela, RB",VEN,2041,9.225588575101641
771,"Venezuela, RB",VEN,2042,9.174775273640314
772,"Venezuela, RB",VEN,2043,9.124519596250996
773,"Venezuela, RB",VEN,2044,9.07481147975839
774,"Venezuela, RB",VEN,2045,9.025641099559008
775,"Venezuela, RB",VEN,2046,8.986955792140934
776,"Venezuela, RB",VEN,2047,8.948601600396508
777,"Venezuela, RB",VEN,2048,8.910572489841783
778,"Venezuela, RB",VEN,2049,8.872865238122944
779,"Venezuela, RB",VEN,2050,8.835476662017399
780,"Hong Kong SAR, China",HKG,2021,47.82532719788886
781,"Hong Kong SAR, China",HKG,2022,47.4610841794782
782,"Hong Kong SAR, China",HKG,2023,47.102372625006396
783,"Hong Kong SAR, China",HKG,2024,46.749042690315136
784,"Hong Kong SAR, China",HKG,2025,46.40094974368491
785,"Hong Kong SAR, China",HKG,2026,46.041258470961324
786,"Hong Kong SAR, China",HKG,2027,45.687100818344796
787,"Hong Kong SAR, China",HKG,2028,45.338350063796504
788,"Hong Kong SAR, China",HKG,2029,44.99488332527669
789,"Hong Kong SAR, China",HKG,2030,44.65658141638614
790,"Hong Kong SAR, China",HKG,2031,44.33634831369356
791,"Hong Kong SAR, China",HKG,2032,44.02067530451391
792,"Hong Kong SAR, China",HKG,2033,43.70946567440523
793,"Hong Kong SAR, China",HKG,2034,43.40260405368388
794,"Hong Kong SAR, China",HKG,2035,43.100042103610576
795,"Hong Kong SAR, China",HKG,2036,42.83259637136504
796,"Hong Kong SAR, China",HKG,2037,42.568469852892655
797,"Hong Kong SAR, China",HKG,2038,42.307560528098826
798,"Hong Kong SAR, China",HKG,2039,42.049830034148286
799,"Hong Kong SAR, China",HKG,2040,41.79522062810374
800,"Hong Kong SAR, China",HKG,2041,41.569458625327805
801,"Hong Kong SAR, China",HKG,2042,41.3461224811923
802,"Hong Kong SAR, China",HKG,2043,41.12517330512403
803,"Hong Kong SAR, China",HKG,2044,40.906554049834554
804,"Hong Kong SAR, China",HKG,2045,40.6902656240936
805,"Hong Kong SAR, China",HKG,2046,40.50340658924881
806,"Hong Kong SAR, China",HKG,2047,40.318255908364556
807,"Hong Kong SAR, China",HKG,2048,40.13480853422679
808,"Hong Kong SAR, China",HKG,2049,39.95300485484676
809,"Hong Kong SAR, China",HKG,2050,39.77284082602373
810,Poland,POL,2021,11.382368336886952
811,Poland,POL,2022,11.391324277430307
812,Poland,POL,2023,11.40029432260088
813,Poland,POL,2024,11.409278505744796
814,Poland,POL,2025,11.418277718057178
815,Poland,POL,2026,11.440403123681671
816,Poland,POL,2027,11.462615305804102
817,Poland,POL,2028,11.484913908102401
818,Poland,POL,2029,11.507299435907633
819,Poland,POL,2030,11.529771523921772
820,Poland,POL,2031,11.566232111147837
821,Poland,POL,2032,11.602924028480292
822,Poland,POL,2033,11.639849484492503
823,Poland,POL,2034,11.677009818905708
824,Poland,POL,2035,11.714409085510793
825,Poland,POL,2036,11.758920073149765
826,Poland,POL,2037,11.803769689192762
827,Poland,POL,2038,11.848963660007703
828,Poland,POL,2039,11.89450410520814
829,Poland,POL,2040,11.940396900367205
830,Poland,POL,2041,11.987499782135075
831,Poland,POL,2042,12.034974808897266
832,Poland,POL,2043,12.082828329399524
833,Poland,POL,2044,12.13106391985325
834,Poland,POL,2045,12.179686174357336
835,Poland,POL,2046,12.227690441855641
836,Poland,POL,2047,12.276075600273852
837,Poland,POL,2048,12.3248442022108
838,Poland,POL,2049,12.374002838531146
839,Poland,POL,2050,12.423554176177769
840,Chad,TCD,2021,32.98794512213758
841,Chad,TCD,2022,32.19400349419569
842,Chad,TCD,2023,31.437369073577877
843,Chad,TCD,2024,30.71548333660884
844,Chad,TCD,2025,30.026016477608078
845,Chad,TCD,2026,29.349975063840763
846,Chad,TCD,2027,28.703705725596564
847,Chad,TCD,2028,28.085293092526424
848,Chad,TCD,2029,27.492956915530968
849,Chad,TCD,2030,26.925090135449746
850,Chad,TCD,2031,26.38430530376773
851,Chad,TCD,2032,25.864815860237538
852,Chad,TCD,2033,25.365388217243233
853,Chad,TCD,2034,24.884875235118205
854,Chad,TCD,2035,24.42223589316665
855,Chad,TCD,2036,23.99624872707506
856,Chad,TCD,2037,23.58487375010123
857,Chad,TCD,2038,23.18735960090673
858,Chad,TCD,2039,22.80302914596366
859,Chad,TCD,2040,22.43122580488851
860,Chad,TCD,2041,22.08700908494818
861,Chad,TCD,2042,21.7532023742246
862,Chad,TCD,2043,21.429330049354398
863,Chad,TCD,2044,21.11496524452126
864,Chad,TCD,2045,20.809685539586358
865,Chad,TCD,2046,20.528217832774914
866,Chad,TCD,2047,20.25425801233113
867,Chad,TCD,2048,19.987518697780853
868,Chad,TCD,2049,19.72770931544462
869,Chad,TCD,2050,19.474571872507372
870,Guatemala,GTM,2021,24.487816427845498
871,Guatemala,GTM,2022,24.08871846846847
872,Guatemala,GTM,2023,23.702420744484286
873,Guatemala,GTM,2024,23.3283171641429
874,Guatemala,GTM,2025,22.96583930576504
875,Guatemala,GTM,2026,22.626882077166453
876,Guatemala,GTM,2027,22.29779043377425
877,Guatemala,GTM,2028,21.978128877087862
878,Guatemala,GTM,2029,21.667508457523297
879,Guatemala,GTM,2030,21.365540594494785
880,Guatemala,GTM,2031,21.092112954518033
881,Guatemala,GTM,2032,20.8255953181508
882,Guatemala,GTM,2033,20.565729011810795
883,Guatemala,GTM,2034,20.312268113934064
884,Guatemala,GTM,2035,20.064978678734906
885,Guatemala,GTM,2036,19.848040990171864
886,Guatemala,GTM,2037,19.635739707996187
887,Guatemala,GTM,2038,19.427936333475422
888,Guatemala,GTM,2039,19.224481037569696
889,Guatemala,GTM,2040,19.02524697718712
890,Guatemala,GTM,2041,18.8463006436364
891,Guatemala,GTM,2042,18.67068918489902
892,Guatemala,GTM,2043,18.498324119685112
893,Guatemala,GTM,2044,18.329108629572318
894,Guatemala,GTM,2045,18.162960911934384
895,Guatemala,GTM,2046,18.017786245685926
896,Guatemala,GTM,2047,17.874910284538927
897,Guatemala,GTM,2048,17.734285996629534
898,Guatemala,GTM,2049,17.595857057436607
899,Guatemala,GTM,2050,17.459568998000716
900,Botswana,BWA,2021,156.7887631297707
901,Botswana,BWA,2022,155.44062053030333
902,Botswana,BWA,2023,154.1154641965671
903,Botswana,BWA,2024,152.81271121315353
904,Botswana,BWA,2025,151.53153771414708
905,Botswana,BWA,2026,150.39730181350322
906,Botswana,BWA,2027,149.2799196063605
907,Botswana,BWA,2028,148.179018217627
908,Botswana,BWA,2029,147.09423569112207
909,Botswana,BWA,2030,146.02522059280724
910,Botswana,BWA,2031,145.03913840499706
911,Botswana,BWA,2032,144.06628456171177
912,Botswana,BWA,2033,143.10639464811229
913,Botswana,BWA,2034,142.1592112497272
914,Botswana,BWA,2035,141.22448372230824
915,Botswana,BWA,2036,140.35312602455485
916,Botswana,BWA,2037,139.4924549764577
917,Botswana,BWA,2038,138.64227517876796
918,Botswana,BWA,2039,137.80239596706284
919,Botswana,BWA,2040,136.97263126919407
920,Botswana,BWA,2041,136.1885603979398
921,Botswana,BWA,2042,135.41320690605602
922,Botswana,BWA,2043,134.64683765152432
923,Botswana,BWA,2044,133.88909409330995
924,Botswana,BWA,2045,133.1396303213637
925,Botswana,BWA,2046,132.4176041261689
926,Botswana,BWA,2047,131.70336689519448
927,Botswana,BWA,2048,130.99698794471536
928,Botswana,BWA,2049,130.29795316367162
929,Botswana,BWA,2050,129.60633925404065
930,Bangladesh,BGD,2021,2.4416564860733203
931,Bangladesh,BGD,2022,2.4184203186005893
932,Bangladesh,BGD,2023,2.395622238748465
933,Bangladesh,BGD,2024,2.3732499728630656
934,Bangladesh,BGD,2025,2.351291701533806
935,Bangladesh,BGD,2026,2.33293414589161
936,Bangladesh,BGD,2027,2.314861020401375
937,Bangladesh,BGD,2028,2.297065705620496
938,Bangladesh,BGD,2029,2.279541962763058
939,Bangladesh,BGD,2030,2.2622835642101453
940,Bangladesh,BGD,2031,2.248405998783022
941,Bangladesh,BGD,2032,2.234697654084323
942,Bangladesh,BGD,2033,2.221155453696516
943,Bangladesh,BGD,2034,2.207776340027715
944,Bangladesh,BGD,2035,2.194557493941501
945,Bangladesh,BGD,2036,2.184366129183769
946,Bangladesh,BGD,2037,2.1742689827903776
947,Bangladesh,BGD,2038,2.164264754211036
948,Bangladesh,BGD,2039,2.154352166722147
949,Bangladesh,BGD,2040,2.1445299668836486
950,Bangladesh,BGD,2041,2.1377881820172884
951,Bangladesh,BGD,2042,2.1310886012507626
952,Bangladesh,BGD,2043,2.12443093192166
953,Bangladesh,BGD,2044,2.1178147310881466
954,Bangladesh,BGD,2045,2.111239561945018
955,Bangladesh,BGD,2046,2.107610595014279
956,Bangladesh,BGD,2047,2.103994031971391
957,Bangladesh,BGD,2048,2.100389909428092
958,Bangladesh,BGD,2049,2.0967980635498367
959,Bangladesh,BGD,2050,2.0932185311325737
960,Latvia,LVA,2021,17.930724093382057
961,Latvia,LVA,2022,18.020781986800287
962,Latvia,LVA,2023,18.111749086643442
963,Latvia,LVA,2024,18.203660779919954
964,Latvia,LVA,2025,18.29648831102698
965,Latvia,LVA,2026,18.387167004644
966,Latvia,LVA,2027,18.47872679054655
967,Latvia,LVA,2028,18.571202992536772
968,Latvia,LVA,2029,18.664632091902682
969,Latvia,LVA,2030,18.75898311845625
970,Latvia,LVA,2031,18.851265142358397
971,Latvia,LVA,2032,18.944482928115267
972,Latvia,LVA,2033,19.0386036316546
973,Latvia,LVA,2034,19.13368803944672
974,Latvia,LVA,2035,19.229726973638964
975,Latvia,LVA,2036,19.318844078119227
976,Latvia,LVA,2037,19.408791026409617
977,Latvia,LVA,2038,19.49960418951733
978,Latvia,LVA,2039,19.591246213115298
979,Latvia,LVA,2040,19.683753681567012
980,Latvia,LVA,2041,19.775282360369374
981,Latvia,LVA,2042,19.86766622525112
982,Latvia,LVA,2043,19.960891408470815
983,Latvia,LVA,2044,20.055021752908864
984,Latvia,LVA,2045,20.150017689165974
985,Latvia,LVA,2046,20.247250676090236
986,Latvia,LVA,2047,20.34542659975736
987,Latvia,LVA,2048,20.444559243482978
988,Latvia,LVA,2049,20.544662660533668
989,Latvia,LVA,2050,20.64575118076831
990,Mauritius,MUS,2021,223.42835904157798
991,Mauritius,MUS,2022,222.39395544167058
992,Mauritius,MUS,2023,221.36908563520768
993,Mauritius,MUS,2024,220.35361842155703
994,Mauritius,MUS,2025,219.34742499647476
995,Mauritius,MUS,2026,218.4856825814754
996,Mauritius,MUS,2027,217.63122198431063
997,Mauritius,MUS,2028,216.7828855107875
998,Mauritius,MUS,2029,215.9411370657041
999,Mauritius,MUS,2030,215.10590020372524
1000,Mauritius,MUS,2031,214.47678560603853
1001,Mauritius,MUS,2032,213.85134018720424
1002,Mauritius,MUS,2033,213.22953194098395
1003,Mauritius,MUS,2034,212.61184205417712
1004,Mauritius,MUS,2035,211.99721065309745
1005,Mauritius,MUS,2036,211.60077059687964
1006,Mauritius,MUS,2037,211.20631654267007
1007,Mauritius,MUS,2038,210.81282620694415
1008,Mauritius,MUS,2039,210.42079933800107
1009,Mauritius,MUS,2040,210.03072823273436
1010,Mauritius,MUS,2041,209.8257450894161
1011,Mauritius,MUS,2042,209.62116166971066
1012,Mauritius,MUS,2043,209.4174743334957
1013,Mauritius,MUS,2044,209.2136858935106
1014,Mauritius,MUS,2045,209.01029368936264
1015,Mauritius,MUS,2046,208.9602504506096
1016,Mauritius,MUS,2047,208.91072629281064
1017,Mauritius,MUS,2048,208.86073071575086
1018,Mauritius,MUS,2049,208.81075906239985
1019,Mauritius,MUS,2050,208.76130573061485
1020,Malaysia,MYS,2021,12.055573834915863
1021,Malaysia,MYS,2022,11.901226295163216
1022,Malaysia,MYS,2023,11.750781018545059
1023,Malaysia,MYS,2024,11.6040918650708
1024,Malaysia,MYS,2025,11.461021392229114
1025,Malaysia,MYS,2026,11.328636815149121
1026,Malaysia,MYS,2027,11.199277047929142
1027,Malaysia,MYS,2028,11.072838201352647
1028,Malaysia,MYS,2029,10.949222449063967
1029,Malaysia,MYS,2030,10.82833628496047
1030,Malaysia,MYS,2031,10.72011450050244
1031,Malaysia,MYS,2032,10.614034515055934
1032,Malaysia,MYS,2033,10.51003336965372
1033,Malaysia,MYS,2034,10.408050548987049
1034,Malaysia,MYS,2035,10.308026658551327
1035,Malaysia,MYS,2036,10.223126567266767
1036,Malaysia,MYS,2037,10.139613578128431
1037,Malaysia,MYS,2038,10.05745282521875
1038,Malaysia,MYS,2039,9.976613987693916
1039,Malaysia,MYS,2040,9.897064305752638
1040,Malaysia,MYS,2041,9.829368559083386
1041,Malaysia,MYS,2042,9.762592596552036
1042,Malaysia,MYS,2043,9.69671779894653
1043,Malaysia,MYS,2044,9.631726046232062
1044,Malaysia,MYS,2045,9.567599700933895
1045,Malaysia,MYS,2046,9.512981778917075
1046,Malaysia,MYS,2047,9.458983904694291
1047,Malaysia,MYS,2048,9.405594575647743
1048,Malaysia,MYS,2049,9.352805546928657
1049,Malaysia,MYS,2050,9.300604787996747
1050,Guinea-Bissau,GNB,2021,358.015337350568
1051,Guinea-Bissau,GNB,2022,352.7642069398033
1052,Guinea-Bissau,GNB,2023,347.6648899940181
1053,Guinea-Bissau,GNB,2024,342.7108967908219
1054,Guinea-Bissau,GNB,2025,337.89610230798235
1055,Guinea-Bissau,GNB,2026,333.5665271898589
1056,Guinea-Bissau,GNB,2027,329.34773151005766
1057,Guinea-Bissau,GNB,2028,325.2331177671721
1058,Guinea-Bissau,GNB,2029,321.22004500181606
