,Nation,iso_code3,Year,cost_enfu_fuel_nuclear_usd_per_tonne
2054,European Union,EUU,2033,1663000
2055,European Union,EUU,2034,1663000
2056,European Union,EUU,2035,1663000
2057,European Union,EUU,2036,1663000
2058,European Union,EUU,2037,1663000
2059,European Union,EUU,2038,1663000
2060,European Union,EUU,2039,1663000
2061,European Union,EUU,2040,1663000
2062,European Union,EUU,2041,1663000
2063,European Union,EUU,2042,1663000
2064,European Union,EUU,2043,1663000
2065,European Union,EUU,2044,1663000
2066,European Union,EUU,2045,1663000
2067,European Union,EUU,2046,1663000
2068,European Union,EUU,2047,1663000
2069,European Union,EUU,2048,1663000
2070,European Union,EUU,2049,1663000
2071,European Union,EUU,2050,1663000
2072,Fragile and conflict affected situations,FCS,2023,1663000
2073,Fragile and conflict affected situations,FCS,2024,1663000
2074,Fragile and conflict affected situations,FCS,2025,1663000
2075,Fragile and conflict affected situations,FCS,2026,1663000
2076,Fragile and conflict affected situations,FCS,2027,1663000
2077,Fragile and conflict affected situations,FCS,2028,1663000
2078,Fragile and conflict affected situations,FCS,2029,1663000
2079,Fragile and conflict affected situations,FCS,2030,1663000
2080,Fragile and conflict affected situations,FCS,2031,1663000
2081,Fragile and conflict affected situations,FCS,2032,1663000
2082,Fragile and conflict affected situations,FCS,2033,1663000
2083,Fragile and conflict affected situations,FCS,2034,1663000
2084,Fragile and conflict affected situations,FCS,2035,1663000
2085,Fragile and conflict affected situations,FCS,2036,1663000
2086,Fragile and conflict affected situations,FCS,2037,1663000
2087,Fragile and conflict affected situations,FCS,2038,1663000
2088,Fragile and conflict affected situations,FCS,2039,1663000
2089,Fragile and conflict affected situations,FCS,2040,1663000
2090,Fragile and conflict affected situations,FCS,2041,1663000
2091,Fragile and conflict affected situations,FCS,2042,1663000
2092,Fragile and conflict affected situations,FCS,2043,1663000
2093,Fragile and conflict affected situations,FCS,2044,1663000
2094,Fragile and conflict affected situations,FCS,2045,1663000
2095,Fragile and conflict affected situations,FCS,2046,1663000
2096,Fragile and conflict affected situations,FCS,2047,1663000
2097,Fragile and conflict affected situations,FCS,2048,1663000
2098,Fragile and conflict affected situations,FCS,2049,1663000
2099,Fragile and conflict affected situations,FCS,2050,1663000
2100,Finland,FIN,2023,1663000
2101,Finland,FIN,2024,1663000
2102,Finland,FIN,2025,1663000
2103,Finland,FIN,2026,1663000
2104,Finland,FIN,2027,1663000
2105,Finland,FIN,2028,1663000
2106,Finland,FIN,2029,1663000
2107,Finland,FIN,2030,1663000
2108,Finland,FIN,2031,1663000
2109,Finland,FIN,2032,1663000
2110,Finland,FIN,2033,1663000
2111,Finland,FIN,2034,1663000
2112,Finland,FIN,2035,1663000
2113,Finland,FIN,2036,1663000
2114,Finland,FIN,2037,1663000
2115,Finland,FIN,2038,1663000
2116,Finland,FIN,2039,1663000
2117,Finland,FIN,2040,1663000
2118,Finland,FIN,2041,1663000
2119,Finland,FIN,2042,1663000
2120,Finland,FIN,2043,1663000
2121,Finland,FIN,2044,1663000
2122,Finland,FIN,2045,1663000
2123,Finland,FIN,2046,1663000
2124,Finland,FIN,2047,1663000
2125,Finland,FIN,2048,1663000
2126,Finland,FIN,2049,1663000
2127,Finland,FIN,2050,1663000
2128,Fiji,FJI,2023,1663000
2129,Fiji,FJI,2024,1663000
2130,Fiji,FJI,2025,1663000
2131,Fiji,FJI,2026,1663000
2132,Fiji,FJI,2027,1663000
2133,Fiji,FJI,2028,1663000
2134,Fiji,FJI,2029,1663000
2135,Fiji,FJI,2030,1663000
2136,Fiji,FJI,2031,1663000
2137,Fiji,FJI,2032,1663000
2138,Fiji,FJI,2033,1663000
2139,Fiji,FJI,2034,1663000
2140,Fiji,FJI,2035,1663000
2141,Fiji,FJI,2036,1663000
2142,Fiji,FJI,2037,1663000
2143,Fiji,FJI,2038,1663000
2144,Fiji,FJI,2039,1663000
2145,Fiji,FJI,2040,1663000
2146,Fiji,FJI,2041,1663000
2147,Fiji,FJI,2042,1663000
2148,Fiji,FJI,2043,1663000
2149,Fiji,FJI,2044,1663000
2150,Fiji,FJI,2045,1663000
2151,Fiji,FJI,2046,1663000
2152,Fiji,FJI,2047,1663000
2153,Fiji,FJI,2048,1663000
2154,Fiji,FJI,2049,1663000
2155,Fiji,FJI,2050,1663000
2156,France,FRA,2023,1663000
2157,France,FRA,2024,1663000
2158,France,FRA,2025,1663000
2159,France,FRA,2026,1663000
2160,France,FRA,2027,1663000
2161,France,FRA,2028,1663000
2162,France,FRA,2029,1663000
2163,France,FRA,2030,1663000
2164,France,FRA,2031,1663000
2165,France,FRA,2032,1663000
2166,France,FRA,2033,1663000
2167,France,FRA,2034,1663000
2168,France,FRA,2035,1663000
2169,France,FRA,2036,1663000
2170,France,FRA,2037,1663000
2171,France,FRA,2038,1663000
2172,France,FRA,2039,1663000
2173,France,FRA,2040,1663000
2174,France,FRA,2041,1663000
2175,France,FRA,2042,1663000
2176,France,FRA,2043,1663000
2177,France,FRA,2044,1663000
2178,France,FRA,2045,1663000
2179,France,FRA,2046,1663000
2180,France,FRA,2047,1663000
2181,France,FRA,2048,1663000
2182,France,FRA,2049,1663000
2183,France,FRA,2050,1663000
2184,Faroe Islands,FRO,2023,1663000
2185,Faroe Islands,FRO,2024,1663000
2186,Faroe Islands,FRO,2025,1663000
2187,Faroe Islands,FRO,2026,1663000
2188,Faroe Islands,FRO,2027,1663000
2189,Faroe Islands,FRO,2028,1663000
2190,Faroe Islands,FRO,2029,1663000
2191,Faroe Islands,FRO,2030,1663000
2192,Faroe Islands,FRO,2031,1663000
2193,Faroe Islands,FRO,2032,1663000
2194,Faroe Islands,FRO,2033,1663000
2195,Faroe Islands,FRO,2034,1663000
2196,Faroe Islands,FRO,2035,1663000
2197,Faroe Islands,FRO,2036,1663000
2198,Faroe Islands,FRO,2037,1663000
2199,Faroe Islands,FRO,2038,1663000
2200,Faroe Islands,FRO,2039,1663000
2201,Faroe Islands,FRO,2040,1663000
2202,Faroe Islands,FRO,2041,1663000
2203,Faroe Islands,FRO,2042,1663000
2204,Faroe Islands,FRO,2043,1663000
2205,Faroe Islands,FRO,2044,1663000
2206,Faroe Islands,FRO,2045,1663000
2207,Faroe Islands,FRO,2046,1663000
2208,Faroe Islands,FRO,2047,1663000
2209,Faroe Islands,FRO,2048,1663000
2210,Faroe Islands,FRO,2049,1663000
2211,Faroe Islands,FRO,2050,1663000
2212,"Micronesia, Fed. Sts.",FSM,2023,1663000
2213,"Micronesia, Fed. Sts.",FSM,2024,1663000
2214,"Micronesia, Fed. Sts.",FSM,2025,1663000
2215,"Micronesia, Fed. Sts.",FSM,2026,1663000
2216,"Micronesia, Fed. Sts.",FSM,2027,1663000
2217,"Micronesia, Fed. Sts.",FSM,2028,1663000
2218,"Micronesia, Fed. Sts.",FSM,2029,1663000
2219,"Micronesia, Fed. Sts.",FSM,2030,1663000
2220,"Micronesia, Fed. Sts.",FSM,2031,1663000
2221,"Micronesia, Fed. Sts.",FSM,2032,1663000
2222,"Micronesia, Fed. Sts.",FSM,2033,1663000
2223,"Micronesia, Fed. Sts.",FSM,2034,1663000
2224,"Micronesia, Fed. Sts.",FSM,2035,1663000
2225,"Micronesia, Fed. Sts.",FSM,2036,1663000
2226,"Micronesia, Fed. Sts.",FSM,2037,1663000
2227,"Micronesia, Fed. Sts.",FSM,2038,1663000
2228,"Micronesia, Fed. Sts.",FSM,2039,1663000
2229,"Micronesia, Fed. Sts.",FSM,2040,1663000
2230,"Micronesia, Fed. Sts.",FSM,2041,1663000
2231,"Micronesia, Fed. Sts.",FSM,2042,1663000
2232,"Micronesia, Fed. Sts.",FSM,2043,1663000
2233,"Micronesia, Fed. Sts.",FSM,2044,1663000
2234,"Micronesia, Fed. Sts.",FSM,2045,1663000
2235,"Micronesia, Fed. Sts.",FSM,2046,1663000
2236,"Micronesia, Fed. Sts.",FSM,2047,1663000
2237,"Micronesia, Fed. Sts.",FSM,2048,1663000
2238,"Micronesia, Fed. Sts.",FSM,2049,1663000
2239,"Micronesia, Fed. Sts.",FSM,2050,1663000
2240,Gabon,GAB,2023,1663000
2241,Gabon,GAB,2024,1663000
2242,Gabon,GAB,2025,1663000
2243,Gabon,GAB,2026,1663000
2244,Gabon,GAB,2027,1663000
2245,Gabon,GAB,2028,1663000
2246,Gabon,GAB,2029,1663000
2247,Gabon,GAB,2030,1663000
2248,Gabon,GAB,2031,1663000
2249,Gabon,GAB,2032,1663000
2250,Gabon,GAB,2033,1663000
2251,Gabon,GAB,2034,1663000
2252,Gabon,GAB,2035,1663000
2253,Gabon,GAB,2036,1663000
2254,Gabon,GAB,2037,1663000
2255,Gabon,GAB,2038,1663000
2256,Gabon,GAB,2039,1663000
2257,Gabon,GAB,2040,1663000
2258,Gabon,GAB,2041,1663000
2259,Gabon,GAB,2042,1663000
2260,Gabon,GAB,2043,1663000
2261,Gabon,GAB,2044,1663000
2262,Gabon,GAB,2045,1663000
2263,Gabon,GAB,2046,1663000
2264,Gabon,GAB,2047,1663000
2265,Gabon,GAB,2048,1663000
2266,Gabon,GAB,2049,1663000
2267,Gabon,GAB,2050,1663000
2268,United Kingdom,GBR,2023,1663000
2269,United Kingdom,GBR,2024,1663000
2270,United Kingdom,GBR,2025,1663000
2271,United Kingdom,GBR,2026,1663000
2272,United Kingdom,GBR,2027,1663000
2273,United Kingdom,GBR,2028,1663000
2274,United Kingdom,GBR,2029,1663000
2275,United Kingdom,GBR,2030,1663000
2276,United Kingdom,GBR,2031,1663000
2277,United Kingdom,GBR,2032,1663000
2278,United Kingdom,GBR,2033,1663000
2279,United Kingdom,GBR,2034,1663000
2280,United Kingdom,GBR,2035,1663000
2281,United Kingdom,GBR,2036,1663000
2282,United Kingdom,GBR,2037,1663000
2283,United Kingdom,GBR,2038,1663000
2284,United Kingdom,GBR,2039,1663000
2285,United Kingdom,GBR,2040,1663000
2286,United Kingdom,GBR,2041,1663000
2287,United Kingdom,GBR,2042,1663000
2288,United Kingdom,GBR,2043,1663000
2289,United Kingdom,GBR,2044,1663000
2290,United Kingdom,GBR,2045,1663000
2291,United Kingdom,GBR,2046,1663000
2292,United Kingdom,GBR,2047,1663000
2293,United Kingdom,GBR,2048,1663000
2294,United Kingdom,GBR,2049,1663000
2295,United Kingdom,GBR,2050,1663000
2296,Georgia,GEO,2023,1663000
2297,Georgia,GEO,2024,1663000
2298,Georgia,GEO,2025,1663000
2299,Georgia,GEO,2026,1663000
2300,Georgia,GEO,2027,1663000
2301,Georgia,GEO,2028,1663000
2302,Georgia,GEO,2029,1663000
2303,Georgia,GEO,2030,1663000
2304,Georgia,GEO,2031,1663000
2305,Georgia,GEO,2032,1663000
2306,Georgia,GEO,2033,1663000
2307,Georgia,GEO,2034,1663000
2308,Georgia,GEO,2035,1663000
2309,Georgia,GEO,2036,1663000
2310,Georgia,GEO,2037,1663000
2311,Georgia,GEO,2038,1663000
2312,Georgia,GEO,2039,1663000
2313,Georgia,GEO,2040,1663000
2314,Georgia,GEO,2041,1663000
2315,Georgia,GEO,2042,1663000
2316,Georgia,GEO,2043,1663000
2317,Georgia,GEO,2044,1663000
2318,Georgia,GEO,2045,1663000
2319,Georgia,GEO,2046,1663000
2320,Georgia,GEO,2047,1663000
2321,Georgia,GEO,2048,1663000
2322,Georgia,GEO,2049,1663000
2323,Georgia,GEO,2050,1663000
2324,Ghana,GHA,2023,1663000
2325,Ghana,GHA,2024,1663000
2326,Ghana,GHA,2025,1663000
2327,Ghana,GHA,2026,1663000
2328,Ghana,GHA,2027,1663000
2329,Ghana,GHA,2028,1663000
2330,Ghana,GHA,2029,1663000
2331,Ghana,GHA,2030,1663000
2332,Ghana,GHA,2031,1663000
2333,Ghana,GHA,2032,1663000
2334,Ghana,GHA,2033,1663000
2335,Ghana,GHA,2034,1663000
2336,Ghana,GHA,2035,1663000
2337,Ghana,GHA,2036,1663000
2338,Ghana,GHA,2037,1663000
2339,Ghana,GHA,2038,1663000
2340,Ghana,GHA,2039,1663000
2341,Ghana,GHA,2040,1663000
2342,Ghana,GHA,2041,1663000
2343,Ghana,GHA,2042,1663000
2344,Ghana,GHA,2043,1663000
2345,Ghana,GHA,2044,1663000
2346,Ghana,GHA,2045,1663000
2347,Ghana,GHA,2046,1663000
2348,Ghana,GHA,2047,1663000
2349,Ghana,GHA,2048,1663000
2350,Ghana,GHA,2049,1663000
2351,Ghana,GHA,2050,1663000
2352,Gibraltar,GIB,2023,1663000
2353,Gibraltar,GIB,2024,1663000
2354,Gibraltar,GIB,2025,1663000
2355,Gibraltar,GIB,2026,1663000
2356,Gibraltar,GIB,2027,1663000
2357,Gibraltar,GIB,2028,1663000
2358,Gibraltar,GIB,2029,1663000
2359,Gibraltar,GIB,2030,1663000
2360,Gibraltar,GIB,2031,1663000
2361,Gibraltar,GIB,2032,1663000
2362,Gibraltar,GIB,2033,1663000
2363,Gibraltar,GIB,2034,1663000
2364,Gibraltar,GIB,2035,1663000
2365,Gibraltar,GIB,2036,1663000
2366,Gibraltar,GIB,2037,1663000
2367,Gibraltar,GIB,2038,1663000
2368,Gibraltar,GIB,2039,1663000
2369,Gibraltar,GIB,2040,1663000
2370,Gibraltar,GIB,2041,1663000
2371,Gibraltar,GIB,2042,1663000
2372,Gibraltar,GIB,2043,1663000
2373,Gibraltar,GIB,2044,1663000
2374,Gibraltar,GIB,2045,1663000
2375,Gibraltar,GIB,2046,1663000
2376,Gibraltar,GIB,2047,1663000
2377,Gibraltar,GIB,2048,1663000
2378,Gibraltar,GIB,2049,1663000
2379,Gibraltar,GIB,2050,1663000
2380,Guinea,GIN,2023,1663000
2381,Guinea,GIN,2024,1663000
2382,Guinea,GIN,2025,1663000
2383,Guinea,GIN,2026,1663000
2384,Guinea,GIN,2027,1663000
2385,Guinea,GIN,2028,1663000
2386,Guinea,GIN,2029,1663000
2387,Guinea,GIN,2030,1663000
2388,Guinea,GIN,2031,1663000
2389,Guinea,GIN,2032,1663000
2390,Guinea,GIN,2033,1663000
2391,Guinea,GIN,2034,1663000
2392,Guinea,GIN,2035,1663000
2393,Guinea,GIN,2036,1663000
2394,Guinea,GIN,2037,1663000
2395,Guinea,GIN,2038,1663000
2396,Guinea,GIN,2039,1663000
2397,Guinea,GIN,2040,1663000
2398,Guinea,GIN,2041,1663000
2399,Guinea,GIN,2042,1663000
2400,Guinea,GIN,2043,1663000
2401,Guinea,GIN,2044,1663000
2402,Guinea,GIN,2045,1663000
2403,Guinea,GIN,2046,1663000
2404,Guinea,GIN,2047,1663000
2405,Guinea,GIN,2048,1663000
2406,Guinea,GIN,2049,1663000
2407,Guinea,GIN,2050,1663000
2408,"Gambia, The",GMB,2023,1663000
2409,"Gambia, The",GMB,2024,1663000
2410,"Gambia, The",GMB,2025,1663000
2411,"Gambia, The",GMB,2026,1663000
2412,"Gambia, The",GMB,2027,1663000
2413,"Gambia, The",GMB,2028,1663000
2414,"Gambia, The",GMB,2029,1663000
2415,"Gambia, The",GMB,2030,1663000
2416,"Gambia, The",GMB,2031,1663000
2417,"Gambia, The",GMB,2032,1663000
2418,"Gambia, The",GMB,2033,1663000
2419,"Gambia, The",GMB,2034,1663000
2420,"Gambia, The",GMB,2035,1663000
2421,"Gambia, The",GMB,2036,1663000
2422,"Gambia, The",GMB,2037,1663000
2423,"Gambia, The",GMB,2038,1663000
2424,"Gambia, The",GMB,2039,1663000
2425,"Gambia, The",GMB,2040,1663000
2426,"Gambia, The",GMB,2041,1663000
2427,"Gambia, The",GMB,2042,1663000
2428,"Gambia, The",GMB,2043,1663000
2429,"Gambia, The",GMB,2044,1663000
2430,"Gambia, The",GMB,2045,1663000
2431,"Gambia, The",GMB,2046,1663000
2432,"Gambia, The",GMB,2047,1663000
2433,"Gambia, The",GMB,2048,1663000
2434,"Gambia, The",GMB,2049,1663000
2435,"Gambia, The",GMB,2050,1663000
2436,Guinea-Bissau,GNB,2023,1663000
2437,Guinea-Bissau,GNB,2024,1663000
2438,Guinea-Bissau,GNB,2025,1663000
2439,Guinea-Bissau,GNB,2026,1663000
2440,Guinea-Bissau,GNB,2027,1663000
2441,Guinea-Bissau,GNB,2028,1663000
2442,Guinea-Bissau,GNB,2029,1663000
2443,Guinea-Bissau,GNB,2030,1663000
2444,Guinea-Bissau,GNB,2031,1663000
2445,Guinea-Bissau,GNB,2032,1663000
2446,Guinea-Bissau,GNB,2033,1663000
2447,Guinea-Bissau,GNB,2034,1663000
2448,Guinea-Bissau,GNB,2035,1663000
2449,Guinea-Bissau,GNB,2036,1663000
2450,Guinea-Bissau,GNB,2037,1663000
2451,Guinea-Bissau,GNB,2038,1663000
2452,Guinea-Bissau,GNB,2039,1663000
2453,Guinea-Bissau,GNB,2040,1663000
2454,Guinea-Bissau,GNB,2041,1663000
2455,Guinea-Bissau,GNB,2042,1663000
2456,Guinea-Bissau,GNB,2043,1663000
2457,Guinea-Bissau,GNB,2044,1663000
2458,Guinea-Bissau,GNB,2045,1663000
2459,Guinea-Bissau,GNB,2046,1663000
2460,Guinea-Bissau,GNB,2047,1663000
2461,Guinea-Bissau,GNB,2048,1663000
2462,Guinea-Bissau,GNB,2049,1663000
2463,Guinea-Bissau,GNB,2050,1663000
2464,Equatorial Guinea,GNQ,2023,1663000
2465,Equatorial Guinea,GNQ,2024,1663000
2466,Equatorial Guinea,GNQ,2025,1663000
2467,Equatorial Guinea,GNQ,2026,1663000
2468,Equatorial Guinea,GNQ,2027,1663000
2469,Equatorial Guinea,GNQ,2028,1663000
2470,Equatorial Guinea,GNQ,2029,1663000
2471,Equatorial Guinea,GNQ,2030,1663000
2472,Equatorial Guinea,GNQ,2031,1663000
2473,Equatorial Guinea,GNQ,2032,1663000
2474,Equatorial Guinea,GNQ,2033,1663000
2475,Equatorial Guinea,GNQ,2034,1663000
2476,Equatorial Guinea,GNQ,2035,1663000
2477,Equatorial Guinea,GNQ,2036,1663000
2478,Equatorial Guinea,GNQ,2037,1663000
2479,Equatorial Guinea,GNQ,2038,1663000
2480,Equatorial Guinea,GNQ,2039,1663000
2481,Equatorial Guinea,GNQ,2040,1663000
2482,Equatorial Guinea,GNQ,2041,1663000
2483,Equatorial Guinea,GNQ,2042,1663000
2484,Equatorial Guinea,GNQ,2043,1663000
2485,Equatorial Guinea,GNQ,2044,1663000
2486,Equatorial Guinea,GNQ,2045,1663000
2487,Equatorial Guinea,GNQ,2046,1663000
2488,Equatorial Guinea,GNQ,2047,1663000
2489,Equatorial Guinea,GNQ,2048,1663000
2490,Equatorial Guinea,GNQ,2049,1663000
2491,Equatorial Guinea,GNQ,2050,1663000
2492,Greece,GRC,2023,1663000
2493,Greece,GRC,2024,1663000
2494,Greece,GRC,2025,1663000
2495,Greece,GRC,2026,1663000
2496,Greece,GRC,2027,1663000
2497,Greece,GRC,2028,1663000
2498,Greece,GRC,2029,1663000
2499,Greece,GRC,2030,1663000
2500,Greece,GRC,2031,1663000
2501,Greece,GRC,2032,1663000
2502,Greece,GRC,2033,1663000
2503,Greece,GRC,2034,1663000
2504,Greece,GRC,2035,1663000
2505,Greece,GRC,2036,1663000
2506,Greece,GRC,2037,1663000
2507,Greece,GRC,2038,1663000
2508,Greece,GRC,2039,1663000
2509,Greece,GRC,2040,1663000
2510,Greece,GRC,2041,1663000
2511,Greece,GRC,2042,1663000
2512,Greece,GRC,2043,1663000
2513,Greece,GRC,2044,1663000
2514,Greece,GRC,2045,1663000
2515,Greece,GRC,2046,1663000
2516,Greece,GRC,2047,1663000
2517,Greece,GRC,2048,1663000
2518,Greece,GRC,2049,1663000
2519,Greece,GRC,2050,1663000
2520,Grenada,GRD,2023,1663000
2521,Grenada,GRD,2024,1663000
2522,Grenada,GRD,2025,1663000
2523,Grenada,GRD,2026,1663000
2524,Grenada,GRD,2027,1663000
2525,Grenada,GRD,2028,1663000
2526,Grenada,GRD,2029,1663000
2527,Grenada,GRD,2030,1663000
2528,Grenada,GRD,2031,1663000
2529,Grenada,GRD,2032,1663000
2530,Grenada,GRD,2033,1663000
2531,Grenada,GRD,2034,1663000
2532,Grenada,GRD,2035,1663000
2533,Grenada,GRD,2036,1663000
2534,Grenada,GRD,2037,1663000
2535,Grenada,GRD,2038,1663000
2536,Grenada,GRD,2039,1663000
2537,Grenada,GRD,2040,1663000
2538,Grenada,GRD,2041,1663000
2539,Grenada,GRD,2042,1663000
2540,Grenada,GRD,2043,1663000
2541,Grenada,GRD,2044,1663000
2542,Grenada,GRD,2045,1663000
2543,Grenada,GRD,2046,1663000
2544,Grenada,GRD,2047,1663000
2545,Grenada,GRD,2048,1663000
2546,Grenada,GRD,2049,1663000
2547,Grenada,GRD,2050,1663000
2548,Greenland,GRL,2023,1663000
2549,Greenland,GRL,2024,1663000
2550,Greenland,GRL,2025,1663000
2551,Greenland,GRL,2026,1663000
2552,Greenland,GRL,2027,1663000
2553,Greenland,GRL,2028,1663000
2554,Greenland,GRL,2029,1663000
2555,Greenland,GRL,2030,1663000
2556,Greenland,GRL,2031,1663000
2557,Greenland,GRL,2032,1663000
2558,Greenland,GRL,2033,1663000
2559,Greenland,GRL,2034,1663000
2560,Greenland,GRL,2035,1663000
2561,Greenland,GRL,2036,1663000
2562,Greenland,GRL,2037,1663000
2563,Greenland,GRL,2038,1663000
2564,Greenland,GRL,2039,1663000
2565,Greenland,GRL,2040,1663000
2566,Greenland,GRL,2041,1663000
2567,Greenland,GRL,2042,1663000
2568,Greenland,GRL,2043,1663000
2569,Greenland,GRL,2044,1663000
2570,Greenland,GRL,2045,1663000
2571,Greenland,GRL,2046,1663000
2572,Greenland,GRL,2047,1663000
2573,Greenland,GRL,2048,1663000
2574,Greenland,GRL,2049,1663000
2575,Greenland,GRL,2050,1663000
2576,Guatemala,GTM,2023,1663000
2577,Guatemala,GTM,2024,1663000
2578,Guatemala,GTM,2025,1663000
2579,Guatemala,GTM,2026,1663000
2580,Guatemala,GTM,2027,1663000
2581,Guatemala,GTM,2028,1663000
2582,Guatemala,GTM,2029,1663000
2583,Guatemala,GTM,2030,1663000
2584,Guatemala,GTM,2031,1663000
2585,Guatemala,GTM,2032,1663000
2586,Guatemala,GTM,2033,1663000
2587,Guatemala,GTM,2034,1663000
2588,Guatemala,GTM,2035,1663000
2589,Guatemala,GTM,2036,1663000
2590,Guatemala,GTM,2037,1663000
2591,Guatemala,GTM,2038,1663000
2592,Guatemala,GTM,2039,1663000
2593,Guatemala,GTM,2040,1663000
2594,Guatemala,GTM,2041,1663000
2595,Guatemala,GTM,2042,1663000
2596,Guatemala,GTM,2043,1663000
2597,Guatemala,GTM,2044,1663000
2598,Guatemala,GTM,2045,1663000
2599,Guatemala,GTM,2046,1663000
2600,Guatemala,GTM,2047,1663000
2601,Guatemala,GTM,2048,1663000
2602,Guatemala,GTM,2049,1663000
2603,Guatemala,GTM,2050,1663000
2604,Guam,GUM,2023,1663000
2605,Guam,GUM,2024,1663000
2606,Guam,GUM,2025,1663000
2607,Guam,GUM,2026,1663000
2608,Guam,GUM,2027,1663000
2609,Guam,GUM,2028,1663000
2610,Guam,GUM,2029,1663000
2611,Guam,GUM,2030,1663000
2612,Guam,GUM,2031,1663000
2613,Guam,GUM,2032,1663000
2614,Guam,GUM,2033,1663000
2615,Guam,GUM,2034,1663000
2616,Guam,GUM,2035,1663000
2617,Guam,GUM,2036,1663000
2618,Guam,GUM,2037,1663000
2619,Guam,GUM,2038,1663000
2620,Guam,GUM,2039,1663000
2621,Guam,GUM,2040,1663000
2622,Guam,GUM,2041,1663000
2623,Guam,GUM,2042,1663000
2624,Guam,GUM,2043,1663000
2625,Guam,GUM,2044,1663000
2626,Guam,GUM,2045,1663000
2627,Guam,GUM,2046,1663000
2628,Guam,GUM,2047,1663000
2629,Guam,GUM,2048,1663000
2630,Guam,GUM,2049,1663000
2631,Guam,GUM,2050,1663000
2632,Guyana,GUY,2023,1663000
2633,Guyana,GUY,2024,1663000
2634,Guyana,GUY,2025,1663000
2635,Guyana,GUY,2026,1663000
2636,Guyana,GUY,2027,1663000
2637,Guyana,GUY,2028,1663000
2638,Guyana,GUY,2029,1663000
2639,Guyana,GUY,2030,1663000
2640,Guyana,GUY,2031,1663000
2641,Guyana,GUY,2032,1663000
2642,Guyana,GUY,2033,1663000
2643,Guyana,GUY,2034,1663000
2644,Guyana,GUY,2035,1663000
2645,Guyana,GUY,2036,1663000
2646,Guyana,GUY,2037,1663000
2647,Guyana,GUY,2038,1663000
2648,Guyana,GUY,2039,1663000
2649,Guyana,GUY,2040,1663000
2650,Guyana,GUY,2041,1663000
2651,Guyana,GUY,2042,1663000
2652,Guyana,GUY,2043,1663000
2653,Guyana,GUY,2044,1663000
2654,Guyana,GUY,2045,1663000
2655,Guyana,GUY,2046,1663000
2656,Guyana,GUY,2047,1663000
2657,Guyana,GUY,2048,1663000
2658,Guyana,GUY,2049,1663000
2659,Guyana,GUY,2050,1663000
2660,High income,HIC,2023,1663000
2661,High income,HIC,2024,1663000
2662,High income,HIC,2025,1663000
2663,High income,HIC,2026,1663000
2664,High income,HIC,2027,1663000
2665,High income,HIC,2028,1663000
2666,High income,HIC,2029,1663000
2667,High income,HIC,2030,1663000
2668,High income,HIC,2031,1663000
2669,High income,HIC,2032,1663000
2670,High income,HIC,2033,1663000
2671,High income,HIC,2034,1663000
2672,High income,HIC,2035,1663000
2673,High income,HIC,2036,1663000
2674,High income,HIC,2037,1663000
2675,High income,HIC,2038,1663000
2676,High income,HIC,2039,1663000
2677,High income,HIC,2040,1663000
2678,High income,HIC,2041,1663000
2679,High income,HIC,2042,1663000
2680,High income,HIC,2043,1663000
2681,High income,HIC,2044,1663000
2682,High income,HIC,2045,1663000
