,Nation,iso_code3,Year,nemomod_entc_variable_cost_st_compressed_air_usd_per_mwh
686,Bahrain,BHR,2024,0.5125
687,Bahrain,BHR,2025,0.5125
688,Bahrain,BHR,2026,0.5125
689,Bahrain,BHR,2027,0.5125
690,Bahrain,BHR,2028,0.5125
691,Bahrain,BHR,2029,0.5125
692,Bahrain,BHR,2030,0.5125
693,Bahrain,BHR,2031,0.5125
694,Bahrain,BHR,2032,0.5125
695,Bahrain,BHR,2033,0.5125
696,Bahrain,BHR,2034,0.5125
697,Bahrain,BHR,2035,0.5125
698,Bahrain,BHR,2036,0.5125
699,Bahrain,BHR,2037,0.5125
700,Bahrain,BHR,2038,0.5125
701,Bahrain,BHR,2039,0.5125
702,Bahrain,BHR,2040,0.5125
703,Bahrain,BHR,2041,0.5125
704,Bahrain,BHR,2042,0.5125
705,Bahrain,BHR,2043,0.5125
706,Bahrain,BHR,2044,0.5125
707,Bahrain,BHR,2045,0.5125
708,Bahrain,BHR,2046,0.5125
709,Bahrain,BHR,2047,0.5125
710,Bahrain,BHR,2048,0.5125
711,Bahrain,BHR,2049,0.5125
712,Bahrain,BHR,2050,0.5125
713,"Bahamas, The",BHS,2020,0.5125
714,"Bahamas, The",BHS,2021,0.5125
715,"Bahamas, The",BHS,2022,0.5125
716,"Bahamas, The",BHS,2023,0.5125
717,"Bahamas, The",BHS,2024,0.5125
718,"Bahamas, The",BHS,2025,0.5125
719,"Bahamas, The",BHS,2026,0.5125
720,"Bahamas, The",BHS,2027,0.5125
721,"Bahamas, The",BHS,2028,0.5125
722,"Bahamas, The",BHS,2029,0.5125
723,"Bahamas, The",BHS,2030,0.5125
724,"Bahamas, The",BHS,2031,0.5125
725,"Bahamas, The",BHS,2032,0.5125
726,"Bahamas, The",BHS,2033,0.5125
727,"Bahamas, The",BHS,2034,0.5125
728,"Bahamas, The",BHS,2035,0.5125
729,"Bahamas, The",BHS,2036,0.5125
730,"Bahamas, The",BHS,2037,0.5125
731,"Bahamas, The",BHS,2038,0.5125
732,"Bahamas, The",BHS,2039,0.5125
733,"Bahamas, The",BHS,2040,0.5125
734,"Bahamas, The",BHS,2041,0.5125
735,"Bahamas, The",BHS,2042,0.5125
736,"Bahamas, The",BHS,2043,0.5125
737,"Bahamas, The",BHS,2044,0.5125
738,"Bahamas, The",BHS,2045,0.5125
739,"Bahamas, The",BHS,2046,0.5125
740,"Bahamas, The",BHS,2047,0.5125
741,"Bahamas, The",BHS,2048,0.5125
742,"Bahamas, The",BHS,2049,0.5125
743,"Bahamas, The",BHS,2050,0.5125
744,Bosnia and Herzegovina,BIH,2020,0.5125
745,Bosnia and Herzegovina,BIH,2021,0.5125
746,Bosnia and Herzegovina,BIH,2022,0.5125
747,Bosnia and Herzegovina,BIH,2023,0.5125
748,Bosnia and Herzegovina,BIH,2024,0.5125
749,Bosnia and Herzegovina,BIH,2025,0.5125
750,Bosnia and Herzegovina,BIH,2026,0.5125
751,Bosnia and Herzegovina,BIH,2027,0.5125
752,Bosnia and Herzegovina,BIH,2028,0.5125
753,Bosnia and Herzegovina,BIH,2029,0.5125
754,Bosnia and Herzegovina,BIH,2030,0.5125
755,Bosnia and Herzegovina,BIH,2031,0.5125
756,Bosnia and Herzegovina,BIH,2032,0.5125
757,Bosnia and Herzegovina,BIH,2033,0.5125
758,Bosnia and Herzegovina,BIH,2034,0.5125
759,Bosnia and Herzegovina,BIH,2035,0.5125
760,Bosnia and Herzegovina,BIH,2036,0.5125
761,Bosnia and Herzegovina,BIH,2037,0.5125
762,Bosnia and Herzegovina,BIH,2038,0.5125
763,Bosnia and Herzegovina,BIH,2039,0.5125
764,Bosnia and Herzegovina,BIH,2040,0.5125
765,Bosnia and Herzegovina,BIH,2041,0.5125
766,Bosnia and Herzegovina,BIH,2042,0.5125
767,Bosnia and Herzegovina,BIH,2043,0.5125
768,Bosnia and Herzegovina,BIH,2044,0.5125
769,Bosnia and Herzegovina,BIH,2045,0.5125
770,Bosnia and Herzegovina,BIH,2046,0.5125
771,Bosnia and Herzegovina,BIH,2047,0.5125
772,Bosnia and Herzegovina,BIH,2048,0.5125
773,Bosnia and Herzegovina,BIH,2049,0.5125
774,Bosnia and Herzegovina,BIH,2050,0.5125
775,Belarus,BLR,2020,0.5125
776,Belarus,BLR,2021,0.5125
777,Belarus,BLR,2022,0.5125
778,Belarus,BLR,2023,0.5125
779,Belarus,BLR,2024,0.5125
780,Belarus,BLR,2025,0.5125
781,Belarus,BLR,2026,0.5125
782,Belarus,BLR,2027,0.5125
783,Belarus,BLR,2028,0.5125
784,Belarus,BLR,2029,0.5125
785,Belarus,BLR,2030,0.5125
786,Belarus,BLR,2031,0.5125
787,Belarus,BLR,2032,0.5125
788,Belarus,BLR,2033,0.5125
789,Belarus,BLR,2034,0.5125
790,Belarus,BLR,2035,0.5125
791,Belarus,BLR,2036,0.5125
792,Belarus,BLR,2037,0.5125
793,Belarus,BLR,2038,0.5125
794,Belarus,BLR,2039,0.5125
795,Belarus,BLR,2040,0.5125
796,Belarus,BLR,2041,0.5125
797,Belarus,BLR,2042,0.5125
798,Belarus,BLR,2043,0.5125
799,Belarus,BLR,2044,0.5125
800,Belarus,BLR,2045,0.5125
801,Belarus,BLR,2046,0.5125
802,Belarus,BLR,2047,0.5125
803,Belarus,BLR,2048,0.5125
804,Belarus,BLR,2049,0.5125
805,Belarus,BLR,2050,0.5125
806,Belize,BLZ,2020,0.5125
807,Belize,BLZ,2021,0.5125
808,Belize,BLZ,2022,0.5125
809,Belize,BLZ,2023,0.5125
810,Belize,BLZ,2024,0.5125
811,Belize,BLZ,2025,0.5125
812,Belize,BLZ,2026,0.5125
813,Belize,BLZ,2027,0.5125
814,Belize,BLZ,2028,0.5125
815,Belize,BLZ,2029,0.5125
816,Belize,BLZ,2030,0.5125
817,Belize,BLZ,2031,0.5125
818,Belize,BLZ,2032,0.5125
819,Belize,BLZ,2033,0.5125
820,Belize,BLZ,2034,0.5125
821,Belize,BLZ,2035,0.5125
822,Belize,BLZ,2036,0.5125
823,Belize,BLZ,2037,0.5125
824,Belize,BLZ,2038,0.5125
825,Belize,BLZ,2039,0.5125
826,Belize,BLZ,2040,0.5125
827,Belize,BLZ,2041,0.5125
828,Belize,BLZ,2042,0.5125
829,Belize,BLZ,2043,0.5125
830,Belize,BLZ,2044,0.5125
831,Belize,BLZ,2045,0.5125
832,Belize,BLZ,2046,0.5125
833,Belize,BLZ,2047,0.5125
834,Belize,BLZ,2048,0.5125
835,Belize,BLZ,2049,0.5125
836,Belize,BLZ,2050,0.5125
837,Bermuda,BMU,2020,0.5125
838,Bermuda,BMU,2021,0.5125
839,Bermuda,BMU,2022,0.5125
840,Bermuda,BMU,2023,0.5125
841,Bermuda,BMU,2024,0.5125
842,Bermuda,BMU,2025,0.5125
843,Bermuda,BMU,2026,0.5125
844,Bermuda,BMU,2027,0.5125
845,Bermuda,BMU,2028,0.5125
846,Bermuda,BMU,2029,0.5125
847,Bermuda,BMU,2030,0.5125
848,Bermuda,BMU,2031,0.5125
849,Bermuda,BMU,2032,0.5125
850,Bermuda,BMU,2033,0.5125
851,Bermuda,BMU,2034,0.5125
852,Bermuda,BMU,2035,0.5125
853,Bermuda,BMU,2036,0.5125
854,Bermuda,BMU,2037,0.5125
855,Bermuda,BMU,2038,0.5125
856,Bermuda,BMU,2039,0.5125
857,Bermuda,BMU,2040,0.5125
858,Bermuda,BMU,2041,0.5125
859,Bermuda,BMU,2042,0.5125
860,Bermuda,BMU,2043,0.5125
861,Bermuda,BMU,2044,0.5125
862,Bermuda,BMU,2045,0.5125
863,Bermuda,BMU,2046,0.5125
864,Bermuda,BMU,2047,0.5125
865,Bermuda,BMU,2048,0.5125
866,Bermuda,BMU,2049,0.5125
867,Bermuda,BMU,2050,0.5125
868,Bolivia,BOL,2020,0.5125
869,Bolivia,BOL,2021,0.5125
870,Bolivia,BOL,2022,0.5125
871,Bolivia,BOL,2023,0.5125
872,Bolivia,BOL,2024,0.5125
873,Bolivia,BOL,2025,0.5125
874,Bolivia,BOL,2026,0.5125
875,Bolivia,BOL,2027,0.5125
876,Bolivia,BOL,2028,0.5125
877,Bolivia,BOL,2029,0.5125
878,Bolivia,BOL,2030,0.5125
879,Bolivia,BOL,2031,0.5125
880,Bolivia,BOL,2032,0.5125
881,Bolivia,BOL,2033,0.5125
882,Bolivia,BOL,2034,0.5125
883,Bolivia,BOL,2035,0.5125
884,Bolivia,BOL,2036,0.5125
885,Bolivia,BOL,2037,0.5125
886,Bolivia,BOL,2038,0.5125
887,Bolivia,BOL,2039,0.5125
888,Bolivia,BOL,2040,0.5125
889,Bolivia,BOL,2041,0.5125
890,Bolivia,BOL,2042,0.5125
891,Bolivia,BOL,2043,0.5125
892,Bolivia,BOL,2044,0.5125
893,Bolivia,BOL,2045,0.5125
894,Bolivia,BOL,2046,0.5125
895,Bolivia,BOL,2047,0.5125
896,Bolivia,BOL,2048,0.5125
897,Bolivia,BOL,2049,0.5125
898,Bolivia,BOL,2050,0.5125
899,Brazil,BRA,2020,0.5125
900,Brazil,BRA,2021,0.5125
901,Brazil,BRA,2022,0.5125
902,Brazil,BRA,2023,0.5125
903,Brazil,BRA,2024,0.5125
904,Brazil,BRA,2025,0.5125
905,Brazil,BRA,2026,0.5125
906,Brazil,BRA,2027,0.5125
907,Brazil,BRA,2028,0.5125
908,Brazil,BRA,2029,0.5125
909,Brazil,BRA,2030,0.5125
910,Brazil,BRA,2031,0.5125
911,Brazil,BRA,2032,0.5125
912,Brazil,BRA,2033,0.5125
913,Brazil,BRA,2034,0.5125
914,Brazil,BRA,2035,0.5125
915,Brazil,BRA,2036,0.5125
916,Brazil,BRA,2037,0.5125
917,Brazil,BRA,2038,0.5125
918,Brazil,BRA,2039,0.5125
919,Brazil,BRA,2040,0.5125
920,Brazil,BRA,2041,0.5125
921,Brazil,BRA,2042,0.5125
922,Brazil,BRA,2043,0.5125
923,Brazil,BRA,2044,0.5125
924,Brazil,BRA,2045,0.5125
925,Brazil,BRA,2046,0.5125
926,Brazil,BRA,2047,0.5125
927,Brazil,BRA,2048,0.5125
928,Brazil,BRA,2049,0.5125
929,Brazil,BRA,2050,0.5125
930,Barbados,BRB,2020,0.5125
931,Barbados,BRB,2021,0.5125
932,Barbados,BRB,2022,0.5125
933,Barbados,BRB,2023,0.5125
934,Barbados,BRB,2024,0.5125
935,Barbados,BRB,2025,0.5125
936,Barbados,BRB,2026,0.5125
937,Barbados,BRB,2027,0.5125
938,Barbados,BRB,2028,0.5125
939,Barbados,BRB,2029,0.5125
940,Barbados,BRB,2030,0.5125
941,Barbados,BRB,2031,0.5125
942,Barbados,BRB,2032,0.5125
943,Barbados,BRB,2033,0.5125
944,Barbados,BRB,2034,0.5125
945,Barbados,BRB,2035,0.5125
946,Barbados,BRB,2036,0.5125
947,Barbados,BRB,2037,0.5125
948,Barbados,BRB,2038,0.5125
949,Barbados,BRB,2039,0.5125
950,Barbados,BRB,2040,0.5125
951,Barbados,BRB,2041,0.5125
952,Barbados,BRB,2042,0.5125
953,Barbados,BRB,2043,0.5125
954,Barbados,BRB,2044,0.5125
955,Barbados,BRB,2045,0.5125
956,Barbados,BRB,2046,0.5125
957,Barbados,BRB,2047,0.5125
958,Barbados,BRB,2048,0.5125
959,Barbados,BRB,2049,0.5125
960,Barbados,BRB,2050,0.5125
961,Brunei Darussalam,BRN,2020,0.5125
962,Brunei Darussalam,BRN,2021,0.5125
963,Brunei Darussalam,BRN,2022,0.5125
964,Brunei Darussalam,BRN,2023,0.5125
965,Brunei Darussalam,BRN,2024,0.5125
966,Brunei Darussalam,BRN,2025,0.5125
967,Brunei Darussalam,BRN,2026,0.5125
968,Brunei Darussalam,BRN,2027,0.5125
969,Brunei Darussalam,BRN,2028,0.5125
970,Brunei Darussalam,BRN,2029,0.5125
971,Brunei Darussalam,BRN,2030,0.5125
972,Brunei Darussalam,BRN,2031,0.5125
973,Brunei Darussalam,BRN,2032,0.5125
974,Brunei Darussalam,BRN,2033,0.5125
975,Brunei Darussalam,BRN,2034,0.5125
976,Brunei Darussalam,BRN,2035,0.5125
977,Brunei Darussalam,BRN,2036,0.5125
978,Brunei Darussalam,BRN,2037,0.5125
979,Brunei Darussalam,BRN,2038,0.5125
980,Brunei Darussalam,BRN,2039,0.5125
981,Brunei Darussalam,BRN,2040,0.5125
982,Brunei Darussalam,BRN,2041,0.5125
983,Brunei Darussalam,BRN,2042,0.5125
984,Brunei Darussalam,BRN,2043,0.5125
985,Brunei Darussalam,BRN,2044,0.5125
986,Brunei Darussalam,BRN,2045,0.5125
987,Brunei Darussalam,BRN,2046,0.5125
988,Brunei Darussalam,BRN,2047,0.5125
989,Brunei Darussalam,BRN,2048,0.5125
990,Brunei Darussalam,BRN,2049,0.5125
991,Brunei Darussalam,BRN,2050,0.5125
992,Bhutan,BTN,2020,0.5125
993,Bhutan,BTN,2021,0.5125
994,Bhutan,BTN,2022,0.5125
995,Bhutan,BTN,2023,0.5125
996,Bhutan,BTN,2024,0.5125
997,Bhutan,BTN,2025,0.5125
998,Bhutan,BTN,2026,0.5125
999,Bhutan,BTN,2027,0.5125
1000,Bhutan,BTN,2028,0.5125
1001,Bhutan,BTN,2029,0.5125
1002,Bhutan,BTN,2030,0.5125
1003,Bhutan,BTN,2031,0.5125
1004,Bhutan,BTN,2032,0.5125
1005,Bhutan,BTN,2033,0.5125
1006,Bhutan,BTN,2034,0.5125
1007,Bhutan,BTN,2035,0.5125
1008,Bhutan,BTN,2036,0.5125
1009,Bhutan,BTN,2037,0.5125
1010,Bhutan,BTN,2038,0.5125
1011,Bhutan,BTN,2039,0.5125
1012,Bhutan,BTN,2040,0.5125
1013,Bhutan,BTN,2041,0.5125
1014,Bhutan,BTN,2042,0.5125
1015,Bhutan,BTN,2043,0.5125
1016,Bhutan,BTN,2044,0.5125
1017,Bhutan,BTN,2045,0.5125
1018,Bhutan,BTN,2046,0.5125
1019,Bhutan,BTN,2047,0.5125
1020,Bhutan,BTN,2048,0.5125
1021,Bhutan,BTN,2049,0.5125
1022,Bhutan,BTN,2050,0.5125
1023,Botswana,BWA,2020,0.5125
1024,Botswana,BWA,2021,0.5125
1025,Botswana,BWA,2022,0.5125
1026,Botswana,BWA,2023,0.5125
1027,Botswana,BWA,2024,0.5125
1028,Botswana,BWA,2025,0.5125
1029,Botswana,BWA,2026,0.5125
1030,Botswana,BWA,2027,0.5125
1031,Botswana,BWA,2028,0.5125
1032,Botswana,BWA,2029,0.5125
1033,Botswana,BWA,2030,0.5125
1034,Botswana,BWA,2031,0.5125
1035,Botswana,BWA,2032,0.5125
1036,Botswana,BWA,2033,0.5125
1037,Botswana,BWA,2034,0.5125
1038,Botswana,BWA,2035,0.5125
1039,Botswana,BWA,2036,0.5125
1040,Botswana,BWA,2037,0.5125
1041,Botswana,BWA,2038,0.5125
1042,Botswana,BWA,2039,0.5125
1043,Botswana,BWA,2040,0.5125
1044,Botswana,BWA,2041,0.5125
1045,Botswana,BWA,2042,0.5125
1046,Botswana,BWA,2043,0.5125
1047,Botswana,BWA,2044,0.5125
1048,Botswana,BWA,2045,0.5125
1049,Botswana,BWA,2046,0.5125
1050,Botswana,BWA,2047,0.5125
1051,Botswana,BWA,2048,0.5125
1052,Botswana,BWA,2049,0.5125
1053,Botswana,BWA,2050,0.5125
1054,Central African Republic,CAF,2020,0.5125
1055,Central African Republic,CAF,2021,0.5125
1056,Central African Republic,CAF,2022,0.5125
1057,Central African Republic,CAF,2023,0.5125
1058,Central African Republic,CAF,2024,0.5125
1059,Central African Republic,CAF,2025,0.5125
1060,Central African Republic,CAF,2026,0.5125
1061,Central African Republic,CAF,2027,0.5125
1062,Central African Republic,CAF,2028,0.5125
1063,Central African Republic,CAF,2029,0.5125
1064,Central African Republic,CAF,2030,0.5125
1065,Central African Republic,CAF,2031,0.5125
1066,Central African Republic,CAF,2032,0.5125
1067,Central African Republic,CAF,2033,0.5125
1068,Central African Republic,CAF,2034,0.5125
1069,Central African Republic,CAF,2035,0.5125
1070,Central African Republic,CAF,2036,0.5125
1071,Central African Republic,CAF,2037,0.5125
1072,Central African Republic,CAF,2038,0.5125
1073,Central African Republic,CAF,2039,0.5125
1074,Central African Republic,CAF,2040,0.5125
1075,Central African Republic,CAF,2041,0.5125
1076,Central African Republic,CAF,2042,0.5125
1077,Central African Republic,CAF,2043,0.5125
1078,Central African Republic,CAF,2044,0.5125
1079,Central African Republic,CAF,2045,0.5125
1080,Central African Republic,CAF,2046,0.5125
1081,Central African Republic,CAF,2047,0.5125
1082,Central African Republic,CAF,2048,0.5125
1083,Central African Republic,CAF,2049,0.5125
1084,Central African Republic,CAF,2050,0.5125
1085,Canada,CAN,2020,0.5125
1086,Canada,CAN,2021,0.5125
1087,Canada,CAN,2022,0.5125
1088,Canada,CAN,2023,0.5125
1089,Canada,CAN,2024,0.5125
1090,Canada,CAN,2025,0.5125
1091,Canada,CAN,2026,0.5125
1092,Canada,CAN,2027,0.5125
1093,Canada,CAN,2028,0.5125
1094,Canada,CAN,2029,0.5125
1095,Canada,CAN,2030,0.5125
1096,Canada,CAN,2031,0.5125
1097,Canada,CAN,2032,0.5125
1098,Canada,CAN,2033,0.5125
1099,Canada,CAN,2034,0.5125
1100,Canada,CAN,2035,0.5125
1101,Canada,CAN,2036,0.5125
1102,Canada,CAN,2037,0.5125
1103,Canada,CAN,2038,0.5125
1104,Canada,CAN,2039,0.5125
1105,Canada,CAN,2040,0.5125
1106,Canada,CAN,2041,0.5125
1107,Canada,CAN,2042,0.5125
1108,Canada,CAN,2043,0.5125
1109,Canada,CAN,2044,0.5125
1110,Canada,CAN,2045,0.5125
1111,Canada,CAN,2046,0.5125
1112,Canada,CAN,2047,0.5125
1113,Canada,CAN,2048,0.5125
1114,Canada,CAN,2049,0.5125
1115,Canada,CAN,2050,0.5125
1116,Central Europe and the Baltics,CEB,2020,0.5125
1117,Central Europe and the Baltics,CEB,2021,0.5125
1118,Central Europe and the Baltics,CEB,2022,0.5125
1119,Central Europe and the Baltics,CEB,2023,0.5125
1120,Central Europe and the Baltics,CEB,2024,0.5125
1121,Central Europe and the Baltics,CEB,2025,0.5125
1122,Central Europe and the Baltics,CEB,2026,0.5125
1123,Central Europe and the Baltics,CEB,2027,0.5125
1124,Central Europe and the Baltics,CEB,2028,0.5125
1125,Central Europe and the Baltics,CEB,2029,0.5125
1126,Central Europe and the Baltics,CEB,2030,0.5125
1127,Central Europe and the Baltics,CEB,2031,0.5125
1128,Central Europe and the Baltics,CEB,2032,0.5125
1129,Central Europe and the Baltics,CEB,2033,0.5125
1130,Central Europe and the Baltics,CEB,2034,0.5125
1131,Central Europe and the Baltics,CEB,2035,0.5125
1132,Central Europe and the Baltics,CEB,2036,0.5125
1133,Central Europe and the Baltics,CEB,2037,0.5125
1134,Central Europe and the Baltics,CEB,2038,0.5125
1135,Central Europe and the Baltics,CEB,2039,0.5125
1136,Central Europe and the Baltics,CEB,2040,0.5125
1137,Central Europe and the Baltics,CEB,2041,0.5125
1138,Central Europe and the Baltics,CEB,2042,0.5125
1139,Central Europe and the Baltics,CEB,2043,0.5125
1140,Central Europe and the Baltics,CEB,2044,0.5125
1141,Central Europe and the Baltics,CEB,2045,0.5125
1142,Central Europe and the Baltics,CEB,2046,0.5125
1143,Central Europe and the Baltics,CEB,2047,0.5125
1144,Central Europe and the Baltics,CEB,2048,0.5125
1145,Central Europe and the Baltics,CEB,2049,0.5125
1146,Central Europe and the Baltics,CEB,2050,0.5125
1147,Switzerland,CHE,2020,0.5125
1148,Switzerland,CHE,2021,0.5125
1149,Switzerland,CHE,2022,0.5125
1150,Switzerland,CHE,2023,0.5125
1151,Switzerland,CHE,2024,0.5125
1152,Switzerland,CHE,2025,0.5125
1153,Switzerland,CHE,2026,0.5125
1154,Switzerland,CHE,2027,0.5125
1155,Switzerland,CHE,2028,0.5125
1156,Switzerland,CHE,2029,0.5125
1157,Switzerland,CHE,2030,0.5125
1158,Switzerland,CHE,2031,0.5125
1159,Switzerland,CHE,2032,0.5125
1160,Switzerland,CHE,2033,0.5125
1161,Switzerland,CHE,2034,0.5125
1162,Switzerland,CHE,2035,0.5125
1163,Switzerland,CHE,2036,0.5125
1164,Switzerland,CHE,2037,0.5125
1165,Switzerland,CHE,2038,0.5125
1166,Switzerland,CHE,2039,0.5125
1167,Switzerland,CHE,2040,0.5125
1168,Switzerland,CHE,2041,0.5125
1169,Switzerland,CHE,2042,0.5125
1170,Switzerland,CHE,2043,0.5125
1171,Switzerland,CHE,2044,0.5125
1172,Switzerland,CHE,2045,0.5125
1173,Switzerland,CHE,2046,0.5125
1174,Switzerland,CHE,2047,0.5125
1175,Switzerland,CHE,2048,0.5125
1176,Switzerland,CHE,2049,0.5125
1177,Switzerland,CHE,2050,0.5125
1178,Channel Islands,CHI,2020,0.5125
1179,Channel Islands,CHI,2021,0.5125
1180,Channel Islands,CHI,2022,0.5125
1181,Channel Islands,CHI,2023,0.5125
1182,Channel Islands,CHI,2024,0.5125
1183,Channel Islands,CHI,2025,0.5125
1184,Channel Islands,CHI,2026,0.5125
1185,Channel Islands,CHI,2027,0.5125
1186,Channel Islands,CHI,2028,0.5125
1187,Channel Islands,CHI,2029,0.5125
1188,Channel Islands,CHI,2030,0.5125
1189,Channel Islands,CHI,2031,0.5125
1190,Channel Islands,CHI,2032,0.5125
1191,Channel Islands,CHI,2033,0.5125
1192,Channel Islands,CHI,2034,0.5125
1193,Channel Islands,CHI,2035,0.5125
1194,Channel Islands,CHI,2036,0.5125
1195,Channel Islands,CHI,2037,0.5125
1196,Channel Islands,CHI,2038,0.5125
1197,Channel Islands,CHI,2039,0.5125
1198,Channel Islands,CHI,2040,0.5125
1199,Channel Islands,CHI,2041,0.5125
1200,Channel Islands,CHI,2042,0.5125
1201,Channel Islands,CHI,2043,0.5125
1202,Channel Islands,CHI,2044,0.5125
1203,Channel Islands,CHI,2045,0.5125
1204,Channel Islands,CHI,2046,0.5125
1205,Channel Islands,CHI,2047,0.5125
1206,Channel Islands,CHI,2048,0.5125
1207,Channel Islands,CHI,2049,0.5125
1208,Channel Islands,CHI,2050,0.5125
1209,Chile,CHL,2020,0.5125
1210,Chile,CHL,2021,0.5125
1211,Chile,CHL,2022,0.5125
1212,Chile,CHL,2023,0.5125
1213,Chile,CHL,2024,0.5125
1214,Chile,CHL,2025,0.5125
1215,Chile,CHL,2026,0.5125
1216,Chile,CHL,2027,0.5125
1217,Chile,CHL,2028,0.5125
1218,Chile,CHL,2029,0.5125
1219,Chile,CHL,2030,0.5125
1220,Chile,CHL,2031,0.5125
1221,Chile,CHL,2032,0.5125
1222,Chile,CHL,2033,0.5125
1223,Chile,CHL,2034,0.5125
1224,Chile,CHL,2035,0.5125
1225,Chile,CHL,2036,0.5125
1226,Chile,CHL,2037,0.5125
1227,Chile,CHL,2038,0.5125
1228,Chile,CHL,2039,0.5125
1229,Chile,CHL,2040,0.5125
1230,Chile,CHL,2041,0.5125
1231,Chile,CHL,2042,0.5125
1232,Chile,CHL,2043,0.5125
1233,Chile,CHL,2044,0.5125
1234,Chile,CHL,2045,0.5125
1235,Chile,CHL,2046,0.5125
1236,Chile,CHL,2047,0.5125
1237,Chile,CHL,2048,0.5125
1238,Chile,CHL,2049,0.5125
1239,Chile,CHL,2050,0.5125
1240,China,CHN,2020,0.5125
1241,China,CHN,2021,0.5125
1242,China,CHN,2022,0.5125
1243,China,CHN,2023,0.5125
1244,China,CHN,2024,0.5125
1245,China,CHN,2025,0.5125
1246,China,CHN,2026,0.5125
1247,China,CHN,2027,0.5125
1248,China,CHN,2028,0.5125
1249,China,CHN,2029,0.5125
1250,China,CHN,2030,0.5125
1251,China,CHN,2031,0.5125
1252,China,CHN,2032,0.5125
1253,China,CHN,2033,0.5125
1254,China,CHN,2034,0.5125
1255,China,CHN,2035,0.5125
1256,China,CHN,2036,0.5125
1257,China,CHN,2037,0.5125
1258,China,CHN,2038,0.5125
1259,China,CHN,2039,0.5125
1260,China,CHN,2040,0.5125
1261,China,CHN,2041,0.5125
1262,China,CHN,2042,0.5125
1263,China,CHN,2043,0.5125
1264,China,CHN,2044,0.5125
1265,China,CHN,2045,0.5125
1266,China,CHN,2046,0.5125
1267,China,CHN,2047,0.5125
1268,China,CHN,2048,0.5125
1269,China,CHN,2049,0.5125
1270,China,CHN,2050,0.5125
1271,Cote d'Ivoire,CIV,2020,0.5125
1272,Cote d'Ivoire,CIV,2021,0.5125
1273,Cote d'Ivoire,CIV,2022,0.5125
1274,Cote d'Ivoire,CIV,2023,0.5125
1275,Cote d'Ivoire,CIV,2024,0.5125
1276,Cote d'Ivoire,CIV,2025,0.5125
1277,Cote d'Ivoire,CIV,2026,0.5125
1278,Cote d'Ivoire,CIV,2027,0.5125
1279,Cote d'Ivoire,CIV,2028,0.5125
1280,Cote d'Ivoire,CIV,2029,0.5125
1281,Cote d'Ivoire,CIV,2030,0.5125
1282,Cote d'Ivoire,CIV,2031,0.5125
1283,Cote d'Ivoire,CIV,2032,0.5125
1284,Cote d'Ivoire,CIV,2033,0.5125
1285,Cote d'Ivoire,CIV,2034,0.5125
1286,Cote d'Ivoire,CIV,2035,0.5125
1287,Cote d'Ivoire,CIV,2036,0.5125
1288,Cote d'Ivoire,CIV,2037,0.5125
1289,Cote d'Ivoire,CIV,2038,0.5125
1290,Cote d'Ivoire,CIV,2039,0.5125
1291,Cote d'Ivoire,CIV,2040,0.5125
1292,Cote d'Ivoire,CIV,2041,0.5125
1293,Cote d'Ivoire,CIV,2042,0.5125
1294,Cote d'Ivoire,CIV,2043,0.5125
1295,Cote d'Ivoire,CIV,2044,0.5125
1296,Cote d'Ivoire,CIV,2045,0.5125
1297,Cote d'Ivoire,CIV,2046,0.5125
1298,Cote d'Ivoire,CIV,2047,0.5125
1299,Cote d'Ivoire,CIV,2048,0.5125
1300,Cote d'Ivoire,CIV,2049,0.5125
1301,Cote d'Ivoire,CIV,2050,0.5125
1302,Cameroon,CMR,2020,0.5125
1303,Cameroon,CMR,2021,0.5125
1304,Cameroon,CMR,2022,0.5125
1305,Cameroon,CMR,2023,0.5125
1306,Cameroon,CMR,2024,0.5125
1307,Cameroon,CMR,2025,0.5125
1308,Cameroon,CMR,2026,0.5125
1309,Cameroon,CMR,2027,0.5125
1310,Cameroon,CMR,2028,0.5125
1311,Cameroon,CMR,2029,0.5125
1312,Cameroon,CMR,2030,0.5125
1313,Cameroon,CMR,2031,0.5125
1314,Cameroon,CMR,2032,0.5125
1315,Cameroon,CMR,2033,0.5125
1316,Cameroon,CMR,2034,0.5125
1317,Cameroon,CMR,2035,0.5125
1318,Cameroon,CMR,2036,0.5125
1319,Cameroon,CMR,2037,0.5125
1320,Cameroon,CMR,2038,0.5125
1321,Cameroon,CMR,2039,0.5125
1322,Cameroon,CMR,2040,0.5125
1323,Cameroon,CMR,2041,0.5125
1324,Cameroon,CMR,2042,0.5125
1325,Cameroon,CMR,2043,0.5125
1326,Cameroon,CMR,2044,0.5125
1327,Cameroon,CMR,2045,0.5125
1328,Cameroon,CMR,2046,0.5125
1329,Cameroon,CMR,2047,0.5125
1330,Cameroon,CMR,2048,0.5125
1331,Cameroon,CMR,2049,0.5125
1332,Cameroon,CMR,2050,0.5125
1333,"Congo, Dem. Rep.",COD,2020,0.5125
1334,"Congo, Dem. Rep.",COD,2021,0.5125
1335,"Congo, Dem. Rep.",COD,2022,0.5125
1336,"Congo, Dem. Rep.",COD,2023,0.5125
1337,"Congo, Dem. Rep.",COD,2024,0.5125
1338,"Congo, Dem. Rep.",COD,2025,0.5125
1339,"Congo, Dem. Rep.",COD,2026,0.5125
1340,"Congo, Dem. Rep.",COD,2027,0.5125
