,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids
783,Bolivia,BOL,2034,0.00924313093639366
784,Bolivia,BOL,2035,0.00924313093639366
785,Bolivia,BOL,2036,0.00924313093639366
786,Bolivia,BOL,2037,0.00924313093639366
787,Bolivia,BOL,2038,0.00924313093639366
788,Bolivia,BOL,2039,0.00924313093639366
789,Bolivia,BOL,2040,0.00924313093639366
790,Bolivia,BOL,2041,0.00924313093639366
791,Bolivia,BOL,2042,0.00924313093639366
792,Bolivia,BOL,2043,0.00924313093639366
793,Bolivia,BOL,2044,0.00924313093639366
794,Bolivia,BOL,2045,0.00924313093639366
795,Bolivia,BOL,2046,0.00924313093639366
796,Bolivia,BOL,2047,0.00924313093639366
797,Bolivia,BOL,2048,0.00924313093639366
798,Bolivia,BOL,2049,0.00924313093639366
799,Bolivia,BOL,2050,0.00924313093639366
809,Bosnia and Herzegovina,BIH,2020,0.0
810,Bosnia and Herzegovina,BIH,2021,0.0
811,Bosnia and Herzegovina,BIH,2022,0.0
812,Bosnia and Herzegovina,BIH,2023,0.0
813,Bosnia and Herzegovina,BIH,2024,0.0
814,Bosnia and Herzegovina,BIH,2025,0.0
815,Bosnia and Herzegovina,BIH,2026,0.0
816,Bosnia and Herzegovina,BIH,2027,0.0
817,Bosnia and Herzegovina,BIH,2028,0.0
818,Bosnia and Herzegovina,BIH,2029,0.0
819,Bosnia and Herzegovina,BIH,2030,0.0
820,Bosnia and Herzegovina,BIH,2031,0.0
821,Bosnia and Herzegovina,BIH,2032,0.0
822,Bosnia and Herzegovina,BIH,2033,0.0
823,Bosnia and Herzegovina,BIH,2034,0.0
824,Bosnia and Herzegovina,BIH,2035,0.0
825,Bosnia and Herzegovina,BIH,2036,0.0
826,Bosnia and Herzegovina,BIH,2037,0.0
827,Bosnia and Herzegovina,BIH,2038,0.0
828,Bosnia and Herzegovina,BIH,2039,0.0
829,Bosnia and Herzegovina,BIH,2040,0.0
830,Bosnia and Herzegovina,BIH,2041,0.0
831,Bosnia and Herzegovina,BIH,2042,0.0
832,Bosnia and Herzegovina,BIH,2043,0.0
833,Bosnia and Herzegovina,BIH,2044,0.0
834,Bosnia and Herzegovina,BIH,2045,0.0
835,Bosnia and Herzegovina,BIH,2046,0.0
836,Bosnia and Herzegovina,BIH,2047,0.0
837,Bosnia and Herzegovina,BIH,2048,0.0
838,Bosnia and Herzegovina,BIH,2049,0.0
839,Bosnia and Herzegovina,BIH,2050,0.0
849,Botswana,BWA,2020,0.00924313093639366
850,Botswana,BWA,2021,0.00924313093639366
851,Botswana,BWA,2022,0.00924313093639366
852,Botswana,BWA,2023,0.00924313093639366
853,Botswana,BWA,2024,0.00924313093639366
854,Botswana,BWA,2025,0.00924313093639366
855,Botswana,BWA,2026,0.00924313093639366
856,Botswana,BWA,2027,0.00924313093639366
857,Botswana,BWA,2028,0.00924313093639366
858,Botswana,BWA,2029,0.00924313093639366
859,Botswana,BWA,2030,0.00924313093639366
860,Botswana,BWA,2031,0.00924313093639366
861,Botswana,BWA,2032,0.00924313093639366
862,Botswana,BWA,2033,0.00924313093639366
863,Botswana,BWA,2034,0.00924313093639366
864,Botswana,BWA,2035,0.00924313093639366
865,Botswana,BWA,2036,0.00924313093639366
866,Botswana,BWA,2037,0.00924313093639366
867,Botswana,BWA,2038,0.00924313093639366
868,Botswana,BWA,2039,0.00924313093639366
869,Botswana,BWA,2040,0.00924313093639366
870,Botswana,BWA,2041,0.00924313093639366
871,Botswana,BWA,2042,0.00924313093639366
872,Botswana,BWA,2043,0.00924313093639366
873,Botswana,BWA,2044,0.00924313093639366
874,Botswana,BWA,2045,0.00924313093639366
875,Botswana,BWA,2046,0.00924313093639366
876,Botswana,BWA,2047,0.00924313093639366
877,Botswana,BWA,2048,0.00924313093639366
878,Botswana,BWA,2049,0.00924313093639366
879,Botswana,BWA,2050,0.00924313093639366
889,Brazil,BRA,2020,0.0
890,Brazil,BRA,2021,0.0
891,Brazil,BRA,2022,0.0
892,Brazil,BRA,2023,0.0
893,Brazil,BRA,2024,0.0
894,Brazil,BRA,2025,0.0
895,Brazil,BRA,2026,0.0
896,Brazil,BRA,2027,0.0
897,Brazil,BRA,2028,0.0
898,Brazil,BRA,2029,0.0
899,Brazil,BRA,2030,0.0
900,Brazil,BRA,2031,0.0
901,Brazil,BRA,2032,0.0
902,Brazil,BRA,2033,0.0
903,Brazil,BRA,2034,0.0
904,Brazil,BRA,2035,0.0
905,Brazil,BRA,2036,0.0
906,Brazil,BRA,2037,0.0
907,Brazil,BRA,2038,0.0
908,Brazil,BRA,2039,0.0
909,Brazil,BRA,2040,0.0
910,Brazil,BRA,2041,0.0
911,Brazil,BRA,2042,0.0
912,Brazil,BRA,2043,0.0
913,Brazil,BRA,2044,0.0
914,Brazil,BRA,2045,0.0
915,Brazil,BRA,2046,0.0
916,Brazil,BRA,2047,0.0
917,Brazil,BRA,2048,0.0
918,Brazil,BRA,2049,0.0
919,Brazil,BRA,2050,0.0
929,Brunei Darussalam,BRN,2020,0.01848626187278732
930,Brunei Darussalam,BRN,2021,0.01848626187278732
931,Brunei Darussalam,BRN,2022,0.01848626187278732
932,Brunei Darussalam,BRN,2023,0.01848626187278732
933,Brunei Darussalam,BRN,2024,0.01848626187278732
934,Brunei Darussalam,BRN,2025,0.01848626187278732
935,Brunei Darussalam,BRN,2026,0.01848626187278732
936,Brunei Darussalam,BRN,2027,0.01848626187278732
937,Brunei Darussalam,BRN,2028,0.01848626187278732
938,Brunei Darussalam,BRN,2029,0.01848626187278732
939,Brunei Darussalam,BRN,2030,0.01848626187278732
940,Brunei Darussalam,BRN,2031,0.01848626187278732
941,Brunei Darussalam,BRN,2032,0.01848626187278732
942,Brunei Darussalam,BRN,2033,0.01848626187278732
943,Brunei Darussalam,BRN,2034,0.01848626187278732
944,Brunei Darussalam,BRN,2035,0.01848626187278732
945,Brunei Darussalam,BRN,2036,0.01848626187278732
946,Brunei Darussalam,BRN,2037,0.01848626187278732
947,Brunei Darussalam,BRN,2038,0.01848626187278732
948,Brunei Darussalam,BRN,2039,0.01848626187278732
949,Brunei Darussalam,BRN,2040,0.01848626187278732
950,Brunei Darussalam,BRN,2041,0.01848626187278732
951,Brunei Darussalam,BRN,2042,0.01848626187278732
952,Brunei Darussalam,BRN,2043,0.01848626187278732
953,Brunei Darussalam,BRN,2044,0.01848626187278732
954,Brunei Darussalam,BRN,2045,0.01848626187278732
955,Brunei Darussalam,BRN,2046,0.01848626187278732
956,Brunei Darussalam,BRN,2047,0.01848626187278732
957,Brunei Darussalam,BRN,2048,0.01848626187278732
958,Brunei Darussalam,BRN,2049,0.01848626187278732
959,Brunei Darussalam,BRN,2050,0.01848626187278732
969,Bulgaria,BGR,2020,0.1034380849177421
970,Bulgaria,BGR,2021,0.1034380849177421
971,Bulgaria,BGR,2022,0.1034380849177421
972,Bulgaria,BGR,2023,0.1034380849177421
973,Bulgaria,BGR,2024,0.1034380849177421
974,Bulgaria,BGR,2025,0.1034380849177421
975,Bulgaria,BGR,2026,0.1034380849177421
976,Bulgaria,BGR,2027,0.1034380849177421
977,Bulgaria,BGR,2028,0.1034380849177421
978,Bulgaria,BGR,2029,0.1034380849177421
979,Bulgaria,BGR,2030,0.1034380849177421
980,Bulgaria,BGR,2031,0.1034380849177421
981,Bulgaria,BGR,2032,0.1034380849177421
982,Bulgaria,BGR,2033,0.1034380849177421
983,Bulgaria,BGR,2034,0.1034380849177421
984,Bulgaria,BGR,2035,0.1034380849177421
985,Bulgaria,BGR,2036,0.1034380849177421
986,Bulgaria,BGR,2037,0.1034380849177421
987,Bulgaria,BGR,2038,0.1034380849177421
988,Bulgaria,BGR,2039,0.1034380849177421
989,Bulgaria,BGR,2040,0.1034380849177421
990,Bulgaria,BGR,2041,0.1034380849177421
991,Bulgaria,BGR,2042,0.1034380849177421
992,Bulgaria,BGR,2043,0.1034380849177421
993,Bulgaria,BGR,2044,0.1034380849177421
994,Bulgaria,BGR,2045,0.1034380849177421
995,Bulgaria,BGR,2046,0.1034380849177421
996,Bulgaria,BGR,2047,0.1034380849177421
997,Bulgaria,BGR,2048,0.1034380849177421
998,Bulgaria,BGR,2049,0.1034380849177421
999,Bulgaria,BGR,2050,0.1034380849177421
1009,Burkina Faso,BFA,2020,0.00924313093639366
1010,Burkina Faso,BFA,2021,0.00924313093639366
1011,Burkina Faso,BFA,2022,0.00924313093639366
1012,Burkina Faso,BFA,2023,0.00924313093639366
1013,Burkina Faso,BFA,2024,0.00924313093639366
1014,Burkina Faso,BFA,2025,0.00924313093639366
1015,Burkina Faso,BFA,2026,0.00924313093639366
1016,Burkina Faso,BFA,2027,0.00924313093639366
1017,Burkina Faso,BFA,2028,0.00924313093639366
1018,Burkina Faso,BFA,2029,0.00924313093639366
1019,Burkina Faso,BFA,2030,0.00924313093639366
1020,Burkina Faso,BFA,2031,0.00924313093639366
1021,Burkina Faso,BFA,2032,0.00924313093639366
1022,Burkina Faso,BFA,2033,0.00924313093639366
1023,Burkina Faso,BFA,2034,0.00924313093639366
1024,Burkina Faso,BFA,2035,0.00924313093639366
1025,Burkina Faso,BFA,2036,0.00924313093639366
1026,Burkina Faso,BFA,2037,0.00924313093639366
1027,Burkina Faso,BFA,2038,0.00924313093639366
1028,Burkina Faso,BFA,2039,0.00924313093639366
1029,Burkina Faso,BFA,2040,0.00924313093639366
1030,Burkina Faso,BFA,2041,0.00924313093639366
1031,Burkina Faso,BFA,2042,0.00924313093639366
1032,Burkina Faso,BFA,2043,0.00924313093639366
1033,Burkina Faso,BFA,2044,0.00924313093639366
1034,Burkina Faso,BFA,2045,0.00924313093639366
1035,Burkina Faso,BFA,2046,0.00924313093639366
1036,Burkina Faso,BFA,2047,0.00924313093639366
1037,Burkina Faso,BFA,2048,0.00924313093639366
1038,Burkina Faso,BFA,2049,0.00924313093639366
1039,Burkina Faso,BFA,2050,0.00924313093639366
1049,Burundi,BDI,2020,0.00924313093639366
1050,Burundi,BDI,2021,0.00924313093639366
1051,Burundi,BDI,2022,0.00924313093639366
1052,Burundi,BDI,2023,0.00924313093639366
1053,Burundi,BDI,2024,0.00924313093639366
1054,Burundi,BDI,2025,0.00924313093639366
1055,Burundi,BDI,2026,0.00924313093639366
1056,Burundi,BDI,2027,0.00924313093639366
1057,Burundi,BDI,2028,0.00924313093639366
1058,Burundi,BDI,2029,0.00924313093639366
1059,Burundi,BDI,2030,0.00924313093639366
1060,Burundi,BDI,2031,0.00924313093639366
1061,Burundi,BDI,2032,0.00924313093639366
1062,Burundi,BDI,2033,0.00924313093639366
1063,Burundi,BDI,2034,0.00924313093639366
1064,Burundi,BDI,2035,0.00924313093639366
1065,Burundi,BDI,2036,0.00924313093639366
1066,Burundi,BDI,2037,0.00924313093639366
1067,Burundi,BDI,2038,0.00924313093639366
1068,Burundi,BDI,2039,0.00924313093639366
1069,Burundi,BDI,2040,0.00924313093639366
1070,Burundi,BDI,2041,0.00924313093639366
1071,Burundi,BDI,2042,0.00924313093639366
1072,Burundi,BDI,2043,0.00924313093639366
1073,Burundi,BDI,2044,0.00924313093639366
1074,Burundi,BDI,2045,0.00924313093639366
1075,Burundi,BDI,2046,0.00924313093639366
1076,Burundi,BDI,2047,0.00924313093639366
1077,Burundi,BDI,2048,0.00924313093639366
1078,Burundi,BDI,2049,0.00924313093639366
1079,Burundi,BDI,2050,0.00924313093639366
1089,Cabo Verde,CPV,2020,0.00924313093639366
1090,Cabo Verde,CPV,2021,0.00924313093639366
1091,Cabo Verde,CPV,2022,0.00924313093639366
1092,Cabo Verde,CPV,2023,0.00924313093639366
1093,Cabo Verde,CPV,2024,0.00924313093639366
1094,Cabo Verde,CPV,2025,0.00924313093639366
1095,Cabo Verde,CPV,2026,0.00924313093639366
1096,Cabo Verde,CPV,2027,0.00924313093639366
1097,Cabo Verde,CPV,2028,0.00924313093639366
1098,Cabo Verde,CPV,2029,0.00924313093639366
1099,Cabo Verde,CPV,2030,0.00924313093639366
1100,Cabo Verde,CPV,2031,0.00924313093639366
1101,Cabo Verde,CPV,2032,0.00924313093639366
1102,Cabo Verde,CPV,2033,0.00924313093639366
1103,Cabo Verde,CPV,2034,0.00924313093639366
1104,Cabo Verde,CPV,2035,0.00924313093639366
1105,Cabo Verde,CPV,2036,0.00924313093639366
1106,Cabo Verde,CPV,2037,0.00924313093639366
1107,Cabo Verde,CPV,2038,0.00924313093639366
1108,Cabo Verde,CPV,2039,0.00924313093639366
1109,Cabo Verde,CPV,2040,0.00924313093639366
1110,Cabo Verde,CPV,2041,0.00924313093639366
1111,Cabo Verde,CPV,2042,0.00924313093639366
1112,Cabo Verde,CPV,2043,0.00924313093639366
1113,Cabo Verde,CPV,2044,0.00924313093639366
1114,Cabo Verde,CPV,2045,0.00924313093639366
1115,Cabo Verde,CPV,2046,0.00924313093639366
1116,Cabo Verde,CPV,2047,0.00924313093639366
1117,Cabo Verde,CPV,2048,0.00924313093639366
1118,Cabo Verde,CPV,2049,0.00924313093639366
1119,Cabo Verde,CPV,2050,0.00924313093639366
1129,Cambodia,KHM,2020,0.00924313093639366
1130,Cambodia,KHM,2021,0.00924313093639366
1131,Cambodia,KHM,2022,0.00924313093639366
1132,Cambodia,KHM,2023,0.00924313093639366
1133,Cambodia,KHM,2024,0.00924313093639366
1134,Cambodia,KHM,2025,0.00924313093639366
1135,Cambodia,KHM,2026,0.00924313093639366
1136,Cambodia,KHM,2027,0.00924313093639366
1137,Cambodia,KHM,2028,0.00924313093639366
1138,Cambodia,KHM,2029,0.00924313093639366
1139,Cambodia,KHM,2030,0.00924313093639366
1140,Cambodia,KHM,2031,0.00924313093639366
1141,Cambodia,KHM,2032,0.00924313093639366
1142,Cambodia,KHM,2033,0.00924313093639366
1143,Cambodia,KHM,2034,0.00924313093639366
1144,Cambodia,KHM,2035,0.00924313093639366
1145,Cambodia,KHM,2036,0.00924313093639366
1146,Cambodia,KHM,2037,0.00924313093639366
1147,Cambodia,KHM,2038,0.00924313093639366
1148,Cambodia,KHM,2039,0.00924313093639366
1149,Cambodia,KHM,2040,0.00924313093639366
1150,Cambodia,KHM,2041,0.00924313093639366
1151,Cambodia,KHM,2042,0.00924313093639366
1152,Cambodia,KHM,2043,0.00924313093639366
1153,Cambodia,KHM,2044,0.00924313093639366
1154,Cambodia,KHM,2045,0.00924313093639366
1155,Cambodia,KHM,2046,0.00924313093639366
1156,Cambodia,KHM,2047,0.00924313093639366
1157,Cambodia,KHM,2048,0.00924313093639366
1158,Cambodia,KHM,2049,0.00924313093639366
1159,Cambodia,KHM,2050,0.00924313093639366
1169,Cameroon,CMR,2020,0.00924313093639366
1170,Cameroon,CMR,2021,0.00924313093639366
1171,Cameroon,CMR,2022,0.00924313093639366
1172,Cameroon,CMR,2023,0.00924313093639366
1173,Cameroon,CMR,2024,0.00924313093639366
1174,Cameroon,CMR,2025,0.00924313093639366
1175,Cameroon,CMR,2026,0.00924313093639366
1176,Cameroon,CMR,2027,0.00924313093639366
1177,Cameroon,CMR,2028,0.00924313093639366
1178,Cameroon,CMR,2029,0.00924313093639366
1179,Cameroon,CMR,2030,0.00924313093639366
1180,Cameroon,CMR,2031,0.00924313093639366
1181,Cameroon,CMR,2032,0.00924313093639366
1182,Cameroon,CMR,2033,0.00924313093639366
1183,Cameroon,CMR,2034,0.00924313093639366
1184,Cameroon,CMR,2035,0.00924313093639366
1185,Cameroon,CMR,2036,0.00924313093639366
1186,Cameroon,CMR,2037,0.00924313093639366
1187,Cameroon,CMR,2038,0.00924313093639366
1188,Cameroon,CMR,2039,0.00924313093639366
1189,Cameroon,CMR,2040,0.00924313093639366
1190,Cameroon,CMR,2041,0.00924313093639366
1191,Cameroon,CMR,2042,0.00924313093639366
1192,Cameroon,CMR,2043,0.00924313093639366
1193,Cameroon,CMR,2044,0.00924313093639366
1194,Cameroon,CMR,2045,0.00924313093639366
1195,Cameroon,CMR,2046,0.00924313093639366
1196,Cameroon,CMR,2047,0.00924313093639366
1197,Cameroon,CMR,2048,0.00924313093639366
1198,Cameroon,CMR,2049,0.00924313093639366
1199,Cameroon,CMR,2050,0.00924313093639366
1209,Canada,CAN,2020,0.0
1210,Canada,CAN,2021,0.0
1211,Canada,CAN,2022,0.0
1212,Canada,CAN,2023,0.0
1213,Canada,CAN,2024,0.0
1214,Canada,CAN,2025,0.0
1215,Canada,CAN,2026,0.0
1216,Canada,CAN,2027,0.0
1217,Canada,CAN,2028,0.0
1218,Canada,CAN,2029,0.0
1219,Canada,CAN,2030,0.0
1220,Canada,CAN,2031,0.0
1221,Canada,CAN,2032,0.0
1222,Canada,CAN,2033,0.0
1223,Canada,CAN,2034,0.0
1224,Canada,CAN,2035,0.0
1225,Canada,CAN,2036,0.0
1226,Canada,CAN,2037,0.0
1227,Canada,CAN,2038,0.0
1228,Canada,CAN,2039,0.0
1229,Canada,CAN,2040,0.0
1230,Canada,CAN,2041,0.0
1231,Canada,CAN,2042,0.0
1232,Canada,CAN,2043,0.0
1233,Canada,CAN,2044,0.0
1234,Canada,CAN,2045,0.0
1235,Canada,CAN,2046,0.0
1236,Canada,CAN,2047,0.0
1237,Canada,CAN,2048,0.0
1238,Canada,CAN,2049,0.0
1239,Canada,CAN,2050,0.0
1249,Central African Republic,CAF,2020,0.00924313093639366
1250,Central African Republic,CAF,2021,0.00924313093639366
1251,Central African Republic,CAF,2022,0.00924313093639366
1252,Central African Republic,CAF,2023,0.00924313093639366
1253,Central African Republic,CAF,2024,0.00924313093639366
1254,Central African Republic,CAF,2025,0.00924313093639366
1255,Central African Republic,CAF,2026,0.00924313093639366
1256,Central African Republic,CAF,2027,0.00924313093639366
1257,Central African Republic,CAF,2028,0.00924313093639366
1258,Central African Republic,CAF,2029,0.00924313093639366
1259,Central African Republic,CAF,2030,0.00924313093639366
1260,Central African Republic,CAF,2031,0.00924313093639366
1261,Central African Republic,CAF,2032,0.00924313093639366
1262,Central African Republic,CAF,2033,0.00924313093639366
1263,Central African Republic,CAF,2034,0.00924313093639366
1264,Central African Republic,CAF,2035,0.00924313093639366
1265,Central African Republic,CAF,2036,0.00924313093639366
1266,Central African Republic,CAF,2037,0.00924313093639366
1267,Central African Republic,CAF,2038,0.00924313093639366
1268,Central African Republic,CAF,2039,0.00924313093639366
1269,Central African Republic,CAF,2040,0.00924313093639366
1270,Central African Republic,CAF,2041,0.00924313093639366
1271,Central African Republic,CAF,2042,0.00924313093639366
1272,Central African Republic,CAF,2043,0.00924313093639366
1273,Central African Republic,CAF,2044,0.00924313093639366
1274,Central African Republic,CAF,2045,0.00924313093639366
1275,Central African Republic,CAF,2046,0.00924313093639366
1276,Central African Republic,CAF,2047,0.00924313093639366
1277,Central African Republic,CAF,2048,0.00924313093639366
1278,Central African Republic,CAF,2049,0.00924313093639366
1279,Central African Republic,CAF,2050,0.00924313093639366
1289,Chad,TCD,2020,0.00924313093639366
1290,Chad,TCD,2021,0.00924313093639366
1291,Chad,TCD,2022,0.00924313093639366
1292,Chad,TCD,2023,0.00924313093639366
1293,Chad,TCD,2024,0.00924313093639366
1294,Chad,TCD,2025,0.00924313093639366
1295,Chad,TCD,2026,0.00924313093639366
1296,Chad,TCD,2027,0.00924313093639366
1297,Chad,TCD,2028,0.00924313093639366
1298,Chad,TCD,2029,0.00924313093639366
1299,Chad,TCD,2030,0.00924313093639366
1300,Chad,TCD,2031,0.00924313093639366
1301,Chad,TCD,2032,0.00924313093639366
1302,Chad,TCD,2033,0.00924313093639366
1303,Chad,TCD,2034,0.00924313093639366
1304,Chad,TCD,2035,0.00924313093639366
1305,Chad,TCD,2036,0.00924313093639366
1306,Chad,TCD,2037,0.00924313093639366
1307,Chad,TCD,2038,0.00924313093639366
1308,Chad,TCD,2039,0.00924313093639366
1309,Chad,TCD,2040,0.00924313093639366
1310,Chad,TCD,2041,0.00924313093639366
1311,Chad,TCD,2042,0.00924313093639366
1312,Chad,TCD,2043,0.00924313093639366
1313,Chad,TCD,2044,0.00924313093639366
1314,Chad,TCD,2045,0.00924313093639366
1315,Chad,TCD,2046,0.00924313093639366
1316,Chad,TCD,2047,0.00924313093639366
1317,Chad,TCD,2048,0.00924313093639366
1318,Chad,TCD,2049,0.00924313093639366
1319,Chad,TCD,2050,0.00924313093639366
1329,Chile,CHL,2020,0.0
1330,Chile,CHL,2021,0.0
1331,Chile,CHL,2022,0.0
1332,Chile,CHL,2023,0.0
1333,Chile,CHL,2024,0.0
1334,Chile,CHL,2025,0.0
1335,Chile,CHL,2026,0.0
1336,Chile,CHL,2027,0.0
1337,Chile,CHL,2028,0.0
1338,Chile,CHL,2029,0.0
1339,Chile,CHL,2030,0.0
1340,Chile,CHL,2031,0.0
1341,Chile,CHL,2032,0.0
1342,Chile,CHL,2033,0.0
1343,Chile,CHL,2034,0.0
1344,Chile,CHL,2035,0.0
1345,Chile,CHL,2036,0.0
1346,Chile,CHL,2037,0.0
1347,Chile,CHL,2038,0.0
1348,Chile,CHL,2039,0.0
1349,Chile,CHL,2040,0.0
1350,Chile,CHL,2041,0.0
1351,Chile,CHL,2042,0.0
1352,Chile,CHL,2043,0.0
1353,Chile,CHL,2044,0.0
1354,Chile,CHL,2045,0.0
1355,Chile,CHL,2046,0.0
1356,Chile,CHL,2047,0.0
1357,Chile,CHL,2048,0.0
1358,Chile,CHL,2049,0.0
1359,Chile,CHL,2050,0.0
1369,China,CHN,2020,0.00924313093639366
1370,China,CHN,2021,0.00924313093639366
1371,China,CHN,2022,0.00924313093639366
1372,China,CHN,2023,0.00924313093639366
1373,China,CHN,2024,0.00924313093639366
1374,China,CHN,2025,0.00924313093639366
1375,China,CHN,2026,0.00924313093639366
1376,China,CHN,2027,0.00924313093639366
1377,China,CHN,2028,0.00924313093639366
1378,China,CHN,2029,0.00924313093639366
1379,China,CHN,2030,0.00924313093639366
1380,China,CHN,2031,0.00924313093639366
1381,China,CHN,2032,0.00924313093639366
1382,China,CHN,2033,0.00924313093639366
1383,China,CHN,2034,0.00924313093639366
1384,China,CHN,2035,0.00924313093639366
1385,China,CHN,2036,0.00924313093639366
1386,China,CHN,2037,0.00924313093639366
1387,China,CHN,2038,0.00924313093639366
1388,China,CHN,2039,0.00924313093639366
1389,China,CHN,2040,0.00924313093639366
1390,China,CHN,2041,0.00924313093639366
1391,China,CHN,2042,0.00924313093639366
1392,China,CHN,2043,0.00924313093639366
1393,China,CHN,2044,0.00924313093639366
1394,China,CHN,2045,0.00924313093639366
1395,China,CHN,2046,0.00924313093639366
1396,China,CHN,2047,0.00924313093639366
1397,China,CHN,2048,0.00924313093639366
1398,China,CHN,2049,0.00924313093639366
1399,China,CHN,2050,0.00924313093639366
1409,Colombia,COL,2020,0.0
1410,Colombia,COL,2021,0.0
1411,Colombia,COL,2022,0.0
1412,Colombia,COL,2023,0.0
1413,Colombia,COL,2024,0.0
1414,Colombia,COL,2025,0.0
1415,Colombia,COL,2026,0.0
1416,Colombia,COL,2027,0.0
1417,Colombia,COL,2028,0.0
1418,Colombia,COL,2029,0.0
1419,Colombia,COL,2030,0.0
1420,Colombia,COL,2031,0.0
1421,Colombia,COL,2032,0.0
1422,Colombia,COL,2033,0.0
1423,Colombia,COL,2034,0.0
1424,Colombia,COL,2035,0.0
1425,Colombia,COL,2036,0.0
1426,Colombia,COL,2037,0.0
1427,Colombia,COL,2038,0.0
1428,Colombia,COL,2039,0.0
1429,Colombia,COL,2040,0.0
1430,Colombia,COL,2041,0.0
1431,Colombia,COL,2042,0.0
1432,Colombia,COL,2043,0.0
1433,Colombia,COL,2044,0.0
1434,Colombia,COL,2045,0.0
1435,Colombia,COL,2046,0.0
1436,Colombia,COL,2047,0.0
1437,Colombia,COL,2048,0.0
1438,Colombia,COL,2049,0.0
1439,Colombia,COL,2050,0.0
1449,Comoros,COM,2020,0.00924313093639366
1450,Comoros,COM,2021,0.00924313093639366
1451,Comoros,COM,2022,0.00924313093639366
1452,Comoros,COM,2023,0.00924313093639366
1453,Comoros,COM,2024,0.00924313093639366
1454,Comoros,COM,2025,0.00924313093639366
1455,Comoros,COM,2026,0.00924313093639366
1456,Comoros,COM,2027,0.00924313093639366
