,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_metals
1715,Russian Federation,RUS,2026,0.000997630300460885
1716,Russian Federation,RUS,2027,0.0009751704669155433
1717,Russian Federation,RUS,2028,0.000953216275713514
1718,Russian Federation,RUS,2029,0.0009317563432361777
1719,Russian Federation,RUS,2030,0.0009107795421464027
1720,Russian Federation,RUS,2031,0.0008902749956188353
1721,Russian Federation,RUS,2032,0.0008702320717000836
1722,Russian Federation,RUS,2033,0.0008506403777958672
1723,Russian Federation,RUS,2034,0.0008314897552822812
1724,Russian Federation,RUS,2035,0.0008127702742383811
1725,Russian Federation,RUS,2036,0.0007944722282973529
1726,Russian Federation,RUS,2037,0.0007765861296135902
1727,Russian Federation,RUS,2038,0.000759102703943094
1728,Russian Federation,RUS,2039,0.0007420128858346188
1729,Russian Federation,RUS,2040,0.0007253078139290787
1730,Russian Federation,RUS,2041,0.0007089788263647903
1731,Russian Federation,RUS,2042,0.0006930174562861469
1732,Russian Federation,RUS,2043,0.0006774154274534098
1733,Russian Federation,RUS,2044,0.0006621646499513422
1734,Russian Federation,RUS,2045,0.000647257215994448
1735,Russian Federation,RUS,2046,0.0006326853958266563
1736,Russian Federation,RUS,2047,0.0006184416337133055
1737,Russian Federation,RUS,2048,0.0006045185440233742
1738,Russian Federation,RUS,2049,0.0005909089073999026
1739,Russian Federation,RUS,2050,0.0005776056670166361
1740,Bermuda,BMU,2021,17.53089910704446
1741,Bermuda,BMU,2022,17.555006530295223
1742,Bermuda,BMU,2023,17.579147104604107
1743,Bermuda,BMU,2024,17.603320875558413
1744,Bermuda,BMU,2025,17.62752788880826
1745,Bermuda,BMU,2026,17.651768190066317
1746,Bermuda,BMU,2027,17.676041825108314
1747,Bermuda,BMU,2028,17.700348839772673
1748,Bermuda,BMU,2029,17.7246892799612
1749,Bermuda,BMU,2030,17.749063191638612
1750,Bermuda,BMU,2031,17.773470620832708
1751,Bermuda,BMU,2032,17.79791161363491
1752,Bermuda,BMU,2033,17.822386216199714
1753,Bermuda,BMU,2034,17.84689447474532
1754,Bermuda,BMU,2035,17.87143643555331
1755,Bermuda,BMU,2036,17.89601214496899
1756,Bermuda,BMU,2037,17.920621649401358
1757,Bermuda,BMU,2038,17.94526499532337
1758,Bermuda,BMU,2039,17.96994222927168
1759,Bermuda,BMU,2040,17.994653397847053
1760,Bermuda,BMU,2041,18.01939854771437
1761,Bermuda,BMU,2042,18.044177725602534
1762,Bermuda,BMU,2043,18.068990978304885
1763,Bermuda,BMU,2044,18.09383835267903
1764,Bermuda,BMU,2045,18.118719895646937
1765,Bermuda,BMU,2046,18.143635654195247
1766,Bermuda,BMU,2047,18.168585675375127
1767,Bermuda,BMU,2048,18.19357000630241
1768,Bermuda,BMU,2049,18.218588694157866
1769,Bermuda,BMU,2050,18.243641786186874
1770,Japan,JPN,2021,0.0027945035878388395
1771,Japan,JPN,2022,0.002844489361623733
1772,Japan,JPN,2023,0.0028953692396752324
1773,Japan,JPN,2024,0.002947159214992498
1774,Japan,JPN,2025,0.002999875566644268
1775,Japan,JPN,2026,0.00305353486488591
1776,Japan,JPN,2027,0.0031081539763677057
1777,Japan,JPN,2028,0.0031637500694367796
1778,Japan,JPN,2029,0.0032203406195334306
1779,Japan,JPN,2030,0.003277943414684185
1780,Japan,JPN,2031,0.003336576561093143
1781,Japan,JPN,2032,0.0033962584888332266
1782,Japan,JPN,2033,0.0034570079576392984
1783,Japan,JPN,2034,0.0035188440628048647
1784,Japan,JPN,2035,0.003581786241184296
1785,Japan,JPN,2036,0.0036458542773023547
1786,Japan,JPN,2037,0.0037110683095730682
1787,Japan,JPN,2038,0.0037774488366297903
1788,Japan,JPN,2039,0.0038450167237684967
1789,Japan,JPN,2040,0.0039137932095063815
1790,Japan,JPN,2041,0.003983799912257675
1791,Japan,JPN,2042,0.0040550588371289905
1792,Japan,JPN,2043,0.0041275923828361
1793,Japan,JPN,2044,0.004201423348744537
1794,Japan,JPN,2045,0.004276574942036049
1795,Japan,JPN,2046,0.004353070785003321
1796,Japan,JPN,2047,0.004430934922475089
1797,Japan,JPN,2048,0.004510191829374159
1798,Japan,JPN,2049,0.004590866418410548
1799,Japan,JPN,2050,0.004672984047912265
1800,"Iran, Islamic Rep.",IRN,2021,0.022959427410331162
1801,"Iran, Islamic Rep.",IRN,2022,0.02505418091685194
1802,"Iran, Islamic Rep.",IRN,2023,0.02734005383478751
1803,"Iran, Islamic Rep.",IRN,2024,0.029834483361070772
1804,"Iran, Islamic Rep.",IRN,2025,0.032556497613382626
1805,"Iran, Islamic Rep.",IRN,2026,0.035526860781280284
1806,"Iran, Islamic Rep.",IRN,2027,0.03876823152050773
1807,"Iran, Islamic Rep.",IRN,2028,0.04230533579875524
1808,"Iran, Islamic Rep.",IRN,2029,0.04616515551138021
1809,"Iran, Islamic Rep.",IRN,2030,0.05037713430589627
1810,"Iran, Islamic Rep.",IRN,2031,0.054973402185306004
1811,"Iran, Islamic Rep.",IRN,2032,0.059989020603613316
1812,"Iran, Islamic Rep.",IRN,2033,0.06546224992315737
1813,"Iran, Islamic Rep.",IRN,2034,0.07143484127400136
1814,"Iran, Islamic Rep.",IRN,2035,0.07795235504175034
1815,"Iran, Islamic Rep.",IRN,2036,0.08506450841330115
1816,"Iran, Islamic Rep.",IRN,2037,0.09282555463168621
1817,"Iran, Islamic Rep.",IRN,2038,0.1012946968530626
1818,"Iran, Islamic Rep.",IRN,2039,0.11053653976284859
1819,"Iran, Islamic Rep.",IRN,2040,0.12062158239604222
1820,"Iran, Islamic Rep.",IRN,2041,0.13162675592107959
1821,"Iran, Islamic Rep.",IRN,2042,0.1436360104895785
1822,"Iran, Islamic Rep.",IRN,2043,0.15674095562859874
1823,"Iran, Islamic Rep.",IRN,2044,0.17104155906048932
1824,"Iran, Islamic Rep.",IRN,2045,0.18664690928109307
1825,"Iran, Islamic Rep.",IRN,2046,0.2036760477134351
1826,"Iran, Islamic Rep.",IRN,2047,0.22225887678477496
1827,"Iran, Islamic Rep.",IRN,2048,0.2425371508540481
1828,"Iran, Islamic Rep.",IRN,2049,0.26466555754874094
1829,"Iran, Islamic Rep.",IRN,2050,0.2888128977598925
1830,Northern Mariana Islands,MNP,2021,47.53429708221355
1831,Northern Mariana Islands,MNP,2022,41.54740438596589
1832,Northern Mariana Islands,MNP,2023,36.314554272790396
1833,Northern Mariana Islands,MNP,2024,31.74077590456856
1834,Northern Mariana Islands,MNP,2025,27.74305991630797
1835,Northern Mariana Islands,MNP,2026,24.2488518816918
1836,Northern Mariana Islands,MNP,2027,21.194735524994634
1837,Northern Mariana Islands,MNP,2028,18.52528178101639
1838,Northern Mariana Islands,MNP,2029,16.192042814657597
1839,Northern Mariana Islands,MNP,2030,14.152672742628582
1840,Northern Mariana Islands,MNP,2031,12.370159099296934
1841,Northern Mariana Islands,MNP,2032,10.812151098570387
1842,Northern Mariana Islands,MNP,2033,9.450372500460482
1843,Northern Mariana Islands,MNP,2034,8.260108426460008
1844,Northern Mariana Islands,MNP,2035,7.2197568099617895
1845,Northern Mariana Islands,MNP,2036,6.310436341006813
1846,Northern Mariana Islands,MNP,2037,5.515643789961692
1847,Northern Mariana Islands,MNP,2038,4.820954490904374
1848,Northern Mariana Islands,MNP,2039,4.213760548799409
1849,Northern Mariana Islands,MNP,2040,3.683042019193072
1850,Northern Mariana Islands,MNP,2041,3.219166907575387
1851,Northern Mariana Islands,MNP,2042,2.813716358603735
1852,Northern Mariana Islands,MNP,2043,2.4593318625523457
1853,Northern Mariana Islands,MNP,2044,2.1495817059423126
1854,Northern Mariana Islands,MNP,2045,1.878844242568546
1855,Northern Mariana Islands,MNP,2046,1.6422058664132047
1856,Northern Mariana Islands,MNP,2047,1.4353718347589755
1857,Northern Mariana Islands,MNP,2048,1.2545883230336377
1858,Northern Mariana Islands,MNP,2049,1.0965742967616872
1859,Northern Mariana Islands,MNP,2050,0.9584619641690608
1860,Bahrain,BHR,2021,0.004122308069356335
1861,Bahrain,BHR,2022,0.003939868651071174
1862,Bahrain,BHR,2023,0.003765503384640832
1863,Bahrain,BHR,2024,0.003598854935401576
1864,Bahrain,BHR,2025,0.0034395817831139007
1865,Bahrain,BHR,2026,0.0032873575220694145
1866,Bahrain,BHR,2027,0.003141870192172859
1867,Bahrain,BHR,2028,0.0030028216396281344
1868,Bahrain,BHR,2029,0.0028699269059181028
1869,Bahrain,BHR,2030,0.002742913643826229
1870,Bahrain,BHR,2031,0.0026215215593030036
1871,Bahrain,BHR,2032,0.002505501878033555
1872,Bahrain,BHR,2033,0.0023946168356130905
1873,Bahrain,BHR,2034,0.002288639190285552
1874,Bahrain,BHR,2035,0.0021873517572467338
1875,Bahrain,BHR,2036,0.0020905469635576013
1876,Bahrain,BHR,2037,0.001998026422755612
1877,Bahrain,BHR,2038,0.0019096005282923671
1878,Bahrain,BHR,2039,0.0018250880649642487
1879,Bahrain,BHR,2040,0.001744315837539908
1880,Bahrain,BHR,2041,0.0016671183158233802
1881,Bahrain,BHR,2042,0.0015933372954255436
1882,Bahrain,BHR,2043,0.0015228215735486822
1883,Bahrain,BHR,2044,0.0014554266391197074
1884,Bahrain,BHR,2045,0.0013910143766370636
1885,Bahrain,BHR,2046,0.001329452783124335
1886,Bahrain,BHR,2047,0.0012706156976105755
1887,Bahrain,BHR,2048,0.001214382542582874
1888,Bahrain,BHR,2049,0.0011606380768813926
1889,Bahrain,BHR,2050,0.0011092721595304124
1890,Brazil,BRA,2021,0.011607395429456508
1891,Brazil,BRA,2022,0.012110158860400665
1892,Brazil,BRA,2023,0.01263469901714266
1893,Brazil,BRA,2024,0.013181959138106998
1894,Brazil,BRA,2025,0.013752923317204563
1895,Brazil,BRA,2026,0.01434861827344967
1896,Brazil,BRA,2027,0.014970115197226434
1897,Brazil,BRA,2028,0.01561853167652429
1898,Brazil,BRA,2029,0.016295033706606937
1899,Brazil,BRA,2030,0.017000837786727573
1900,Brazil,BRA,2031,0.01773721310766213
1901,Brazil,BRA,2032,0.018505483833992826
1902,Brazil,BRA,2033,0.019307031485247053
1903,Brazil,BRA,2034,0.020143297420172932
1904,Brazil,BRA,2035,0.021015785428619226
1905,Brazil,BRA,2036,0.02192606443567924
1906,Brazil,BRA,2037,0.02287577132296331
1907,Brazil,BRA,2038,0.023866613872071223
1908,Brazil,BRA,2039,0.024900373835558997
1909,Brazil,BRA,2040,0.02597891014092061
1910,Brazil,BRA,2041,0.027104162233348834
1911,Brazil,BRA,2042,0.02827815356328357
1912,Brazil,BRA,2043,0.029502995225019583
1913,Brazil,BRA,2044,0.030780889752918365
1914,Brazil,BRA,2045,0.03211413508204865
1915,Brazil,BRA,2046,0.03350512868037822
1916,Brazil,BRA,2047,0.034956371859948335
1917,Brazil,BRA,2048,0.036470474274781846
1918,Brazil,BRA,2049,0.03805015861361444
1919,Brazil,BRA,2050,0.03969826549588731
1920,Senegal,SEN,2021,0.12002647275512288
1921,Senegal,SEN,2022,0.11195587337058123
1922,Senegal,SEN,2023,0.10442794239018954
1923,Senegal,SEN,2024,0.09740619070293746
1924,Senegal,SEN,2025,0.0908565827315234
1925,Senegal,SEN,2026,0.08474737145635226
1926,Senegal,SEN,2027,0.07904894453254707
1927,Senegal,SEN,2028,0.07373368075407562
1928,Senegal,SEN,2029,0.06877581616925284
1929,Senegal,SEN,2030,0.06415131919866077
1930,Senegal,SEN,2031,0.059837774150156633
1931,Senegal,SEN,2032,0.05581427256635335
1932,Senegal,SEN,2033,0.05206131187790863
1933,Senegal,SEN,2034,0.0485607008713893
1934,Senegal,SEN,2035,0.04529547151348638
1935,Senegal,SEN,2036,0.04224979670418773
1936,Senegal,SEN,2037,0.039408913560237464
1937,Senegal,SEN,2038,0.036759051857031405
1938,Senegal,SEN,2039,0.03428736728208821
1939,Senegal,SEN,2040,0.03198187917656889
1940,Senegal,SEN,2041,0.029831412463067267
1941,Senegal,SEN,2042,0.027825543478184004
1942,Senegal,SEN,2043,0.025954549447327682
1943,Senegal,SEN,2044,0.0242093613568386
1944,Senegal,SEN,2045,0.022581519994997773
1945,Senegal,SEN,2046,0.02106313494884669
1946,Senegal,SEN,2047,0.0196468463580664
1947,Senegal,SEN,2048,0.01832578924053293
1948,Senegal,SEN,2049,0.017093560216627286
1949,Senegal,SEN,2050,0.015944186471008724
1950,Kuwait,KWT,2021,0.0030741283044906993
1951,Kuwait,KWT,2022,0.0030210899309343867
1952,Kuwait,KWT,2023,0.0029689666359925056
1953,Kuwait,KWT,2024,0.002917742631683382
1954,Kuwait,KWT,2025,0.0028674024024176233
1955,Kuwait,KWT,2026,0.0028179307002985186
1956,Kuwait,KWT,2027,0.0027693125405034466
1957,Kuwait,KWT,2028,0.002721533196745141
1958,Kuwait,KWT,2029,0.0026745781968110028
1959,Kuwait,KWT,2030,0.0026284333181796115
1960,Kuwait,KWT,2031,0.002583084583712728
1961,Kuwait,KWT,2032,0.002538518257421667
1962,Kuwait,KWT,2033,0.0024947208403067063
1963,Kuwait,KWT,2034,0.002451679066268318
1964,Kuwait,KWT,2035,0.0024093798980888417
1965,Kuwait,KWT,2036,0.0023678105234836025
1966,Kuwait,KWT,2037,0.0023269583512201203
1967,Kuwait,KWT,2038,0.002286811007304213
1968,Kuwait,KWT,2039,0.002247356331232005
1969,Kuwait,KWT,2040,0.002208582372306507
1970,Kuwait,KWT,2041,0.0021704773860178107
1971,Kuwait,KWT,2042,0.002133029830485737
1972,Kuwait,KWT,2043,0.002096228362963763
1973,Kuwait,KWT,2044,0.002060061836403437
1974,Kuwait,KWT,2045,0.002024519296077889
1975,Kuwait,KWT,2046,0.0019895899762637117
1976,Kuwait,KWT,2047,0.001955263296980082
1977,Kuwait,KWT,2048,0.0019215288607840764
1978,Kuwait,KWT,2049,0.0018883764496213278
1979,Kuwait,KWT,2050,0.0018557960217310341
1980,Burundi,BDI,2021,0.866304694947247
1981,Burundi,BDI,2022,0.7787166433742454
1982,Burundi,BDI,2023,0.6999842136431832
1983,Burundi,BDI,2024,0.629212054883729
1984,Burundi,BDI,2025,0.5655953410012432
1985,Burundi,BDI,2026,0.5084106181364048
1986,Burundi,BDI,2027,0.4570075774957137
1987,Burundi,BDI,2028,0.41080165999299767
1988,Burundi,BDI,2029,0.3692674086013039
1989,Burundi,BDI,2030,0.3319324928176945
1990,Burundi,BDI,2031,0.29837233728668683
1991,Burundi,BDI,2032,0.2682052934986864
1992,Burundi,BDI,2033,0.24108829965560616
1993,Burundi,BDI,2034,0.21671297934735242
1994,Burundi,BDI,2035,0.1948021346730416
1995,Burundi,BDI,2036,0.17510659392647693
1996,Burundi,BDI,2037,0.1574023779975314
1997,Burundi,BDI,2038,0.14148815326554962
1998,Burundi,BDI,2039,0.12718294201889138
1999,Burundi,BDI,2040,0.1143240643633392
2000,Burundi,BDI,2041,0.10276528821460623
2001,Burundi,BDI,2042,0.09237516633652527
2002,Burundi,BDI,2043,0.08303554151359695
2003,Burundi,BDI,2044,0.07464020285861261
2004,Burundi,BDI,2045,0.06709367797478086
2005,Burundi,BDI,2046,0.06031014723674714
2006,Burundi,BDI,2047,0.054212467843621485
2007,Burundi,BDI,2048,0.04873129654548367
2008,Burundi,BDI,2049,0.04380430106694105
2009,Burundi,BDI,2050,0.039375451259998445
2010,Kiribati,KIR,2021,45.79355000590233
2011,Kiribati,KIR,2022,42.06726026028395
2012,Kiribati,KIR,2023,38.64418429185704
2013,Kiribati,KIR,2024,35.49964914147062
2014,Kiribati,KIR,2025,32.610989525610535
2015,Kiribati,KIR,2026,29.95738446882652
2016,Kiribati,KIR,2027,27.519707229622576
2017,Kiribati,KIR,2028,25.28038743810286
2018,Kiribati,KIR,2029,23.223284451683963
2019,Kiribati,KIR,2030,21.33357101604209
2020,Kiribati,KIR,2031,19.597626392743514
2021,Kiribati,KIR,2032,18.00293818323956
2022,Kiribati,KIR,2033,16.538012141590407
2023,Kiribati,KIR,2034,15.192289325862427
2024,Kiribati,KIR,2035,13.956069991040529
2025,Kiribati,KIR,2036,12.820443674888033
2026,Kiribati,KIR,2037,11.777224972825042
2027,Kiribati,KIR,2038,10.818894538900977
2028,Kiribati,KIR,2039,9.938544887606445
2029,Kiribati,KIR,2040,9.12983060587281
2030,Kiribati,KIR,2041,8.386922616395864
2031,Kiribati,KIR,2042,7.704466162621411
2032,Kiribati,KIR,2043,7.077542212555468
2033,Kiribati,KIR,2044,6.501632003204415
2034,Kiribati,KIR,2045,5.972584470086717
2035,Kiribati,KIR,2046,5.486586327054435
2036,Kiribati,KIR,2047,5.040134580764427
2037,Kiribati,KIR,2048,4.630011281688051
2038,Kiribati,KIR,2049,4.2532603296690965
2039,Kiribati,KIR,2050,3.9071661668481394
2040,Suriname,SUR,2021,2.8306092162320566
2041,Suriname,SUR,2022,2.8306092162320566
2042,Suriname,SUR,2023,2.8306092162320566
2043,Suriname,SUR,2024,2.8306092162320566
2044,Suriname,SUR,2025,2.8306092162320566
2045,Suriname,SUR,2026,2.8306092162320566
2046,Suriname,SUR,2027,2.8306092162320566
2047,Suriname,SUR,2028,2.8306092162320566
2048,Suriname,SUR,2029,2.8306092162320566
2049,Suriname,SUR,2030,2.8306092162320566
2050,Suriname,SUR,2031,2.8306092162320566
2051,Suriname,SUR,2032,2.8306092162320566
2052,Suriname,SUR,2033,2.8306092162320566
2053,Suriname,SUR,2034,2.8306092162320566
2054,Suriname,SUR,2035,2.8306092162320566
2055,Suriname,SUR,2036,2.8306092162320566
2056,Suriname,SUR,2037,2.8306092162320566
2057,Suriname,SUR,2038,2.8306092162320566
2058,Suriname,SUR,2039,2.8306092162320566
2059,Suriname,SUR,2040,2.8306092162320566
2060,Suriname,SUR,2041,2.8306092162320566
2061,Suriname,SUR,2042,2.8306092162320566
2062,Suriname,SUR,2043,2.8306092162320566
2063,Suriname,SUR,2044,2.8306092162320566
2064,Suriname,SUR,2045,2.8306092162320566
2065,Suriname,SUR,2046,2.8306092162320566
2066,Suriname,SUR,2047,2.8306092162320566
2067,Suriname,SUR,2048,2.8306092162320566
2068,Suriname,SUR,2049,2.8306092162320566
2069,Suriname,SUR,2050,2.8306092162320566
2070,Uganda,UGA,2021,0.1705805868454896
2071,Uganda,UGA,2022,0.16301207253077354
2072,Uganda,UGA,2023,0.155779366703948
2073,Uganda,UGA,2024,0.1488675698304611
2074,Uganda,UGA,2025,0.14226244345532793
2075,Uganda,UGA,2026,0.13595038087159786
2076,Uganda,UGA,2027,0.12991837909023574
2077,Uganda,UGA,2028,0.12415401205367604
2078,Uganda,UGA,2029,0.11864540503786836
2079,Uganda,UGA,2030,0.11338121019008202
2080,Uganda,UGA,2031,0.10835058315207827
2081,Uganda,UGA,2032,0.103543160720491
2082,Uganda,UGA,2033,0.09894903949839781
2083,Uganda,UGA,2034,0.09455875549410266
2084,Uganda,UGA,2035,0.09036326462510304
2085,Uganda,UGA,2036,0.08635392408707902
2086,Uganda,UGA,2037,0.08252247454952406
2087,Uganda,UGA,2038,0.07886102314134229
2088,Uganda,UGA,2039,0.07536202719135811
2089,Uganda,UGA,2040,0.07201827869024355
2090,Uganda,UGA,2041,0.06882288944186424
2091,Uganda,UGA,2042,0.06576927687343818
2092,Uganda,UGA,2043,0.06285115047529158
2093,Uganda,UGA,2044,0.06006249884226902
2094,Uganda,UGA,2045,0.057397577290105
2095,Uganda,UGA,2046,0.054850896021247326
2096,Uganda,UGA,2047,0.05241720881575161
2097,Uganda,UGA,2048,0.05009150222395271
2098,Uganda,UGA,2049,0.0478689852386464
2099,Uganda,UGA,2050,0.04574507942550841
2100,Curacao,CUW,2021,4.356858698230575
2101,Curacao,CUW,2022,4.322084030881848
2102,Curacao,CUW,2023,4.287586920730413
2103,Curacao,CUW,2024,4.253365152428028
2104,Curacao,CUW,2025,4.219416528308455
2105,Curacao,CUW,2026,4.185738868246345
2106,Curacao,CUW,2027,4.152330009517242
2107,Curacao,CUW,2028,4.119187806658636
2108,Curacao,CUW,2029,4.086310131332236
2109,Curacao,CUW,2030,4.053694872187266
2110,Curacao,CUW,2031,4.021339934724929
2111,Curacao,CUW,2032,3.9892432411638077
2112,Curacao,CUW,2033,3.9574027303065344
2113,Curacao,CUW,2034,3.9258163574073612
2114,Curacao,CUW,2035,3.8944820940408595
2115,Curacao,CUW,2036,3.863397927971665
2116,Curacao,CUW,2037,3.8325618630252616
2117,Curacao,CUW,2038,3.8019719189597856
2118,Curacao,CUW,2039,3.771626131338835
2119,Curacao,CUW,2040,3.7415225514053576
2120,Curacao,CUW,2041,3.711659245956489
2121,Curacao,CUW,2042,3.6820342972193627
2122,Curacao,CUW,2043,3.6526458027280633
2123,Curacao,CUW,2044,3.623491875201287
2124,Curacao,CUW,2045,3.5945706424213433
2125,Curacao,CUW,2046,3.5658802471137143
2126,Curacao,CUW,2047,3.537418846827976
2127,Curacao,CUW,2048,3.509184613819353
2128,Curacao,CUW,2049,3.4811757349313655
2129,Curacao,CUW,2050,3.4533904114794423
2130,Romania,ROU,2021,0.006067286717112213
2131,Romania,ROU,2022,0.005903830689523791
2132,Romania,ROU,2023,0.00574477825685361
2133,Romania,ROU,2024,0.005590010783842453
2134,Romania,ROU,2025,0.005439412831329964
2135,Romania,ROU,2026,0.005292872070150007
2136,Romania,ROU,2027,0.005150279197345704
2137,Romania,ROU,2028,0.005011527854641693
2138,Romania,ROU,2029,0.004876514549112901
2139,Romania,ROU,2030,0.004745138575990155
2140,Romania,ROU,2031,0.00461730194354617
2141,Romania,ROU,2032,0.004492909300004253
2142,Romania,ROU,2033,0.0043718678624169215
2143,Romania,ROU,2034,0.004254087347460097
2144,Romania,ROU,2035,0.004139479904091892
2145,Romania,ROU,2036,0.004027960048025671
2146,Romania,ROU,2037,0.003919444597968187
2147,Romania,ROU,2038,0.0038138526135759357
2148,Romania,ROU,2039,0.003711105335082465
2149,Romania,ROU,2040,0.0036111261245526747
2150,Romania,ROU,2041,0.0035138404087193655
2151,Romania,ROU,2042,0.003419175623360021
2152,Romania,ROU,2043,0.0033270611591720623
2153,Romania,ROU,2044,0.003237428309106121
2154,Romania,ROU,2045,0.003150210217118424
2155,Romania,ROU,2046,0.003065341828303642
2156,Romania,ROU,2047,0.002982759840371219
2157,Romania,ROU,2048,0.002902402656428979
2158,Romania,ROU,2049,0.0028242103390387465
2159,Romania,ROU,2050,0.002748124565509787
2160,Niger,NER,2021,0.6618305227901113
2161,Niger,NER,2022,0.5961188325392356
2162,Niger,NER,2023,0.5369315108191796
2163,Niger,NER,2024,0.4836207674945251
2164,Niger,NER,2025,0.43560313008107343
2165,Niger,NER,2026,0.3923530577883542
2166,Niger,NER,2027,0.3533971896097737
2167,Niger,NER,2028,0.31830916350715804
2168,Niger,NER,2029,0.2867049499870281
2169,Niger,NER,2030,0.2582386489957768
2170,Niger,NER,2031,0.232598704131831
2171,Niger,NER,2032,0.20950449274032432
2172,Niger,NER,2033,0.18870325456974069
2173,Niger,NER,2034,0.1699673253754451
2174,Niger,NER,2035,0.15309164519261514
2175,Niger,NER,2036,0.13789151400724142
2176,Niger,NER,2037,0.1242005702615995
2177,Niger,NER,2038,0.11186897006944486
2178,Niger,NER,2039,0.10076174721290822
2179,Niger,NER,2040,0.09075733597167648
2180,Niger,NER,2041,0.08174624061719864
2181,Niger,NER,2042,0.07362983700987483
2182,Niger,NER,2043,0.06631929318300776
2183,Niger,NER,2044,0.059734597099595034
2184,Niger,NER,2045,0.05380368094099673
2185,Niger,NER,2046,0.04846163234304638
2186,Niger,NER,2047,0.04364998394678776
2187,Niger,NER,2048,0.03931607348814803
2188,Niger,NER,2049,0.03541246742289379
2189,Niger,NER,2050,0.03189644177859083
2190,Maldives,MDV,2021,2.077963255879312
