Year,Nation,iso_code3,iso_code3,frac_enfu_fuel_demand_imported_pj_fuel_natural_gas
1969,gibraltar,GIB,,-0.0
1970,gibraltar,GIB,,-0.0
1971,gibraltar,GIB,,-0.0
1972,gibraltar,GIB,,-0.0
1973,gibraltar,GIB,,-0.0
1974,gibraltar,GIB,,-0.0
1975,gibraltar,GIB,,-0.0
1976,gibraltar,GIB,,-0.0
1977,gibraltar,GIB,,-0.0
1978,gibraltar,GIB,,-0.0
1979,gibraltar,GIB,,-0.0
1980,gibraltar,GIB,,-0.0
1981,gibraltar,GIB,,-0.0
1982,gibraltar,GIB,,-0.0
1983,gibraltar,GIB,,-0.0
1984,gibraltar,GIB,,-0.0
1985,gibraltar,GIB,,-0.0
1986,gibraltar,GIB,,-0.0
1987,gibraltar,GIB,,-0.0
1988,gibraltar,GIB,,-0.0
1989,gibraltar,GIB,,-0.0
1990,gibraltar,GIB,,-0.0
1991,gibraltar,GIB,,-0.0
1992,gibraltar,GIB,,-0.0
1993,gibraltar,GIB,,-0.0
1994,gibraltar,GIB,,-0.0
1995,gibraltar,GIB,,-0.0
1996,gibraltar,GIB,,-0.0
1997,gibraltar,GIB,,-0.0
1998,gibraltar,GIB,,-0.0
1999,gibraltar,GIB,,-0.0
2000,gibraltar,GIB,,-0.0
2001,gibraltar,GIB,,-0.0
2002,gibraltar,GIB,,-0.0
2003,gibraltar,GIB,,-0.0
2004,gibraltar,GIB,,-0.0
2005,gibraltar,GIB,,-0.0
2006,gibraltar,GIB,,-0.0
2007,gibraltar,GIB,,-0.0
2008,gibraltar,GIB,,-0.0
2009,gibraltar,GIB,,-0.0
2010,gibraltar,GIB,,-0.0
2011,gibraltar,GIB,,-0.0
2012,gibraltar,GIB,,-0.0
2013,gibraltar,GIB,,-0.0
2014,gibraltar,GIB,,-0.0
2015,gibraltar,GIB,,-0.0
2016,gibraltar,GIB,,-0.0
2017,gibraltar,GIB,,-0.0
1960,greece,GRC,,-0.0
1961,greece,GRC,,-0.0
1962,greece,GRC,,-0.0
1963,greece,GRC,,-0.0
1964,greece,GRC,,-0.0
1965,greece,GRC,,-0.0
1966,greece,GRC,,-0.0
1967,greece,GRC,,-0.0
1968,greece,GRC,,-0.0
1969,greece,GRC,,-0.0
1970,greece,GRC,,-0.0
1971,greece,GRC,,-0.0
1972,greece,GRC,,-0.0
1973,greece,GRC,,-0.0
1974,greece,GRC,,-0.0
1975,greece,GRC,,-0.0
1976,greece,GRC,,-0.0
1977,greece,GRC,,-0.0
1978,greece,GRC,,-0.0
1979,greece,GRC,,-0.0
1980,greece,GRC,,-0.0
1981,greece,GRC,,-0.0
1982,greece,GRC,,-0.0
1983,greece,GRC,,-0.0
1984,greece,GRC,,-0.0
1985,greece,GRC,,-0.0
1986,greece,GRC,,-0.0
1987,greece,GRC,,-0.0
1988,greece,GRC,,-0.0
1989,greece,GRC,,-0.0
1990,greece,GRC,,-0.0
1991,greece,GRC,,-0.0
1992,greece,GRC,,-0.0
1993,greece,GRC,,-0.0
1994,greece,GRC,,-0.0
1995,greece,GRC,,-0.0
1996,greece,GRC,,-0.006352658561474746
1997,greece,GRC,,-0.10393571277058057
1998,greece,GRC,,-0.39534717311512946
1999,greece,GRC,,-0.5912997027127461
2000,greece,GRC,,-0.6683570668099144
2001,greece,GRC,,-0.5648417612431056
2002,greece,GRC,,-0.5599271395430196
2003,greece,GRC,,-0.6263252579245338
2004,greece,GRC,,-0.6163835334593607
2005,greece,GRC,,-0.6145572943815091
2006,greece,GRC,,-0.6464552303943133
2007,greece,GRC,,-0.6723711170648744
2008,greece,GRC,,-0.6480743027495667
2009,greece,GRC,,-0.6258547147031304
2010,greece,GRC,,-0.605623864941092
2011,greece,GRC,,-0.6983209389361305
2012,greece,GRC,,-0.7210628605922514
2013,greece,GRC,,-0.6967783376122346
2014,greece,GRC,,-0.5287503839983616
2015,greece,GRC,,-0.5135187972312747
2016,greece,GRC,,-0.6034500701419907
2017,greece,GRC,,-0.6721184759692763
1960,guatemala,GTM,,-0.0
1961,guatemala,GTM,,-0.0
1962,guatemala,GTM,,-0.0
1963,guatemala,GTM,,-0.0
1964,guatemala,GTM,,-0.0
1965,guatemala,GTM,,-0.0
1966,guatemala,GTM,,-0.0
1967,guatemala,GTM,,-0.0
1968,guatemala,GTM,,-0.0
1969,guatemala,GTM,,-0.0
1970,guatemala,GTM,,-0.0
1971,guatemala,GTM,,-0.0
1972,guatemala,GTM,,-0.0
1973,guatemala,GTM,,-0.0
1974,guatemala,GTM,,-0.0
1975,guatemala,GTM,,-0.0
1976,guatemala,GTM,,-0.0
1977,guatemala,GTM,,-0.0
1978,guatemala,GTM,,-0.0
1979,guatemala,GTM,,-0.0
1980,guatemala,GTM,,-0.0
1981,guatemala,GTM,,-0.0
1982,guatemala,GTM,,-0.0
1983,guatemala,GTM,,-0.0
1984,guatemala,GTM,,-0.0
1985,guatemala,GTM,,-0.0
1986,guatemala,GTM,,-0.0
1987,guatemala,GTM,,-0.0
1988,guatemala,GTM,,-0.0
1989,guatemala,GTM,,-0.0
1990,guatemala,GTM,,-0.0
1991,guatemala,GTM,,-0.0
1992,guatemala,GTM,,-0.0
1993,guatemala,GTM,,-0.0
1994,guatemala,GTM,,-0.0
1995,guatemala,GTM,,-0.0
1996,guatemala,GTM,,-0.0
1997,guatemala,GTM,,-0.0
1998,guatemala,GTM,,-0.0
1999,guatemala,GTM,,-0.0
2000,guatemala,GTM,,-0.0
2001,guatemala,GTM,,-0.0
2002,guatemala,GTM,,-0.0
2003,guatemala,GTM,,-0.0
2004,guatemala,GTM,,-0.0
2005,guatemala,GTM,,-0.0
2006,guatemala,GTM,,-0.0
2007,guatemala,GTM,,-0.0
2008,guatemala,GTM,,-0.0
2009,guatemala,GTM,,-0.0
2010,guatemala,GTM,,-0.0
2011,guatemala,GTM,,-0.0
2012,guatemala,GTM,,-0.0
2013,guatemala,GTM,,-0.0
2014,guatemala,GTM,,-0.0
2015,guatemala,GTM,,-0.0
2016,guatemala,GTM,,-0.0
2017,guatemala,GTM,,-0.0
1960,guyana,CRI,GUY,-0.0
1961,guyana,CRI,GUY,-0.0
1962,guyana,CRI,GUY,-0.0
1963,guyana,CRI,GUY,-0.0
1964,guyana,CRI,GUY,-0.0
1965,guyana,CRI,GUY,-0.0
1966,guyana,CRI,GUY,-0.0
1967,guyana,CRI,GUY,-0.0
1968,guyana,CRI,GUY,-0.0
1969,guyana,CRI,GUY,-0.0
1970,guyana,CRI,GUY,-0.0
1971,guyana,CRI,GUY,-0.0
1972,guyana,CRI,GUY,-0.0
1973,guyana,CRI,GUY,-0.0
1974,guyana,CRI,GUY,-0.0
1975,guyana,CRI,GUY,-0.0
1976,guyana,CRI,GUY,-0.0
1977,guyana,CRI,GUY,-0.0
1978,guyana,CRI,GUY,-0.0
1979,guyana,CRI,GUY,-0.0
1980,guyana,CRI,GUY,-0.0
1981,guyana,CRI,GUY,-0.0
1982,guyana,CRI,GUY,-0.0
1983,guyana,CRI,GUY,-0.0
1984,guyana,CRI,GUY,-0.0
1985,guyana,CRI,GUY,-0.0
1986,guyana,CRI,GUY,-0.0
1987,guyana,CRI,GUY,-0.0
1988,guyana,CRI,GUY,-0.0
1989,guyana,CRI,GUY,-0.0
1990,guyana,CRI,GUY,-0.0
1991,guyana,CRI,GUY,-0.0
1992,guyana,CRI,GUY,-0.0
1993,guyana,CRI,GUY,-0.0
1994,guyana,CRI,GUY,-0.0
1995,guyana,CRI,GUY,-0.0
1996,guyana,CRI,GUY,-0.0
1997,guyana,CRI,GUY,-0.0
1998,guyana,CRI,GUY,-0.0
1999,guyana,CRI,GUY,-0.0
2000,guyana,CRI,GUY,-0.0
2001,guyana,CRI,GUY,-0.0
2002,guyana,CRI,GUY,-0.0
2003,guyana,CRI,GUY,-0.0
2004,guyana,CRI,GUY,-0.0
2005,guyana,CRI,GUY,-0.0
2006,guyana,CRI,GUY,-0.0
2007,guyana,CRI,GUY,-0.0
2008,guyana,CRI,GUY,-0.0
2009,guyana,CRI,GUY,-0.0
2010,guyana,CRI,GUY,-0.0
2011,guyana,CRI,GUY,-0.0
2012,guyana,CRI,GUY,-0.0
2013,guyana,CRI,GUY,-0.0
2014,guyana,CRI,GUY,-0.0
2015,guyana,CRI,GUY,-0.0
2016,guyana,CRI,GUY,-0.0
2017,guyana,CRI,GUY,-0.0
1960,haiti,HTI,,-0.0
1961,haiti,HTI,,-0.0
1962,haiti,HTI,,-0.0
1963,haiti,HTI,,-0.0
1964,haiti,HTI,,-0.0
1965,haiti,HTI,,-0.0
1966,haiti,HTI,,-0.0
1967,haiti,HTI,,-0.0
1968,haiti,HTI,,-0.0
1969,haiti,HTI,,-0.0
1970,haiti,HTI,,-0.0
1971,haiti,HTI,,-0.0
1972,haiti,HTI,,-0.0
1973,haiti,HTI,,-0.0
1974,haiti,HTI,,-0.0
1975,haiti,HTI,,-0.0
1976,haiti,HTI,,-0.0
1977,haiti,HTI,,-0.0
1978,haiti,HTI,,-0.0
1979,haiti,HTI,,-0.0
1980,haiti,HTI,,-0.0
1981,haiti,HTI,,-0.0
1982,haiti,HTI,,-0.0
1983,haiti,HTI,,-0.0
1984,haiti,HTI,,-0.0
1985,haiti,HTI,,-0.0
1986,haiti,HTI,,-0.0
1987,haiti,HTI,,-0.0
1988,haiti,HTI,,-0.0
1989,haiti,HTI,,-0.0
1990,haiti,HTI,,-0.0
1991,haiti,HTI,,-0.0
1992,haiti,HTI,,-0.0
1993,haiti,HTI,,-0.0
1994,haiti,HTI,,-0.0
1995,haiti,HTI,,-0.0
1996,haiti,HTI,,-0.0
1997,haiti,HTI,,-0.0
1998,haiti,HTI,,-0.0
1999,haiti,HTI,,-0.0
2000,haiti,HTI,,-0.0
2001,haiti,HTI,,-0.0
2002,haiti,HTI,,-0.0
2003,haiti,HTI,,-0.0
2004,haiti,HTI,,-0.0
2005,haiti,HTI,,-0.0
2006,haiti,HTI,,-0.0
2007,haiti,HTI,,-0.0
2008,haiti,HTI,,-0.0
2009,haiti,HTI,,-0.0
2010,haiti,HTI,,-0.0
2011,haiti,HTI,,-0.0
2012,haiti,HTI,,-0.0
2013,haiti,HTI,,-0.0
2014,haiti,HTI,,-0.0
2015,haiti,HTI,,-0.0
2016,haiti,HTI,,-0.0
2017,haiti,HTI,,-0.0
1960,honduras,HND,,-0.0
1961,honduras,HND,,-0.0
1962,honduras,HND,,-0.0
1963,honduras,HND,,-0.0
1964,honduras,HND,,-0.0
1965,honduras,HND,,-0.0
1966,honduras,HND,,-0.0
1967,honduras,HND,,-0.0
1968,honduras,HND,,-0.0
1969,honduras,HND,,-0.0
1970,honduras,HND,,-0.0
1971,honduras,HND,,-0.0
1972,honduras,HND,,-0.0
1973,honduras,HND,,-0.0
1974,honduras,HND,,-0.0
1975,honduras,HND,,-0.0
1976,honduras,HND,,-0.0
1977,honduras,HND,,-0.0
1978,honduras,HND,,-0.0
1979,honduras,HND,,-0.0
1980,honduras,HND,,-0.0
1981,honduras,HND,,-0.0
1982,honduras,HND,,-0.0
1983,honduras,HND,,-0.0
1984,honduras,HND,,-0.0
1985,honduras,HND,,-0.0
1986,honduras,HND,,-0.0
1987,honduras,HND,,-0.0
1988,honduras,HND,,-0.0
1989,honduras,HND,,-0.0
1990,honduras,HND,,-0.0
1991,honduras,HND,,-0.0
1992,honduras,HND,,-0.0
1993,honduras,HND,,-0.0
1994,honduras,HND,,-0.0
1995,honduras,HND,,-0.0
1996,honduras,HND,,-0.0
1997,honduras,HND,,-0.0
1998,honduras,HND,,-0.0
1999,honduras,HND,,-0.0
2000,honduras,HND,,-0.0
2001,honduras,HND,,-0.0
2002,honduras,HND,,-0.0
2003,honduras,HND,,-0.0
2004,honduras,HND,,-0.0
2005,honduras,HND,,-0.0
2006,honduras,HND,,-0.0
2007,honduras,HND,,-0.0
2008,honduras,HND,,-0.0
2009,honduras,HND,,-0.0
2010,honduras,HND,,-0.0
2011,honduras,HND,,-0.0
2012,honduras,HND,,-0.0
2013,honduras,HND,,-0.0
2014,honduras,HND,,-0.0
2015,honduras,HND,,-0.0
2016,honduras,HND,,-0.0
2017,honduras,HND,,-0.0
1960,hungary,HUN,,-0.0
1961,hungary,HUN,,-0.0
1962,hungary,HUN,,-0.0
1963,hungary,HUN,,-0.0
1964,hungary,HUN,,-0.0
1965,hungary,HUN,,-0.09556487400794925
1966,hungary,HUN,,-0.09471409118203947
1967,hungary,HUN,,-0.09670663570121275
1968,hungary,HUN,,-0.09338393032540888
1969,hungary,HUN,,-0.08448923151760714
1970,hungary,HUN,,-0.07483595726247004
1971,hungary,HUN,,-0.0682901195941883
1972,hungary,HUN,,-0.06914318596846031
1973,hungary,HUN,,-0.06877559896048746
1974,hungary,HUN,,-0.06854645388320134
1975,hungary,HUN,,-0.21444850615300318
1976,hungary,HUN,,-0.2939428932456473
1977,hungary,HUN,,-0.29408156238069927
1978,hungary,HUN,,-0.28824935677530017
1979,hungary,HUN,,-0.4154649315974589
1980,hungary,HUN,,-0.478045421197443
1981,hungary,HUN,,-0.4778540921363185
1982,hungary,HUN,,-0.4813792279588662
1983,hungary,HUN,,-0.48866906392010795
1984,hungary,HUN,,-0.4640522769064506
1985,hungary,HUN,,-0.432805988769841
1986,hungary,HUN,,-0.48640183580577123
1987,hungary,HUN,,-0.5003804275510784
1988,hungary,HUN,,-0.5033507184250332
1989,hungary,HUN,,-0.5381489671772197
1990,hungary,HUN,,-0.5740111858590065
1991,hungary,HUN,,-0.6144636916543981
1992,hungary,HUN,,-0.6833151690862149
1993,hungary,HUN,,-0.7252909026584811
1994,hungary,HUN,,-0.7315761198198956
1995,hungary,HUN,,-0.7711002918203567
1996,hungary,HUN,,-0.8101319970416928
1997,hungary,HUN,,-0.7790828770496341
1998,hungary,HUN,,-0.8306730718597113
1999,hungary,HUN,,-0.8182708461218156
2000,hungary,HUN,,-0.7252578427386752
2001,hungary,HUN,,-0.7279614714683421
2002,hungary,HUN,,-0.7243946319110561
2003,hungary,HUN,,-0.728863669248678
2004,hungary,HUN,,-0.7556441436943415
2005,hungary,HUN,,-0.6967378728771791
2006,hungary,HUN,,-0.688106717622605
2007,hungary,HUN,,-0.6718323928300605
2008,hungary,HUN,,-0.7125162731643716
2009,hungary,HUN,,-0.7220384127112484
2010,hungary,HUN,,-0.7265384562395389
2011,hungary,HUN,,-0.625995329098471
2012,hungary,HUN,,-0.6049017955828719
2013,hungary,HUN,,-0.6140932951151824
2014,hungary,HUN,,-0.6074072773456476
2015,hungary,HUN,,-0.5306898493809471
2016,hungary,HUN,,-0.6109632098793052
2017,hungary,HUN,,-0.686439637269027
1960,iceland,ISL,,-0.0
1961,iceland,ISL,,-0.0
1962,iceland,ISL,,-0.0
1963,iceland,ISL,,-0.0
1964,iceland,ISL,,-0.0
1965,iceland,ISL,,-0.0
1966,iceland,ISL,,-0.0
1967,iceland,ISL,,-0.0
1968,iceland,ISL,,-0.0
1969,iceland,ISL,,-0.0
1970,iceland,ISL,,-0.0
1971,iceland,ISL,,-0.0
1972,iceland,ISL,,-0.0
1973,iceland,ISL,,-0.0
1974,iceland,ISL,,-0.0
1975,iceland,ISL,,-0.0
1976,iceland,ISL,,-0.0
1977,iceland,ISL,,-0.0
1978,iceland,ISL,,-0.0
1979,iceland,ISL,,-0.0
1980,iceland,ISL,,-0.0
1981,iceland,ISL,,-0.0
1982,iceland,ISL,,-0.0
1983,iceland,ISL,,-0.0
1984,iceland,ISL,,-0.0
1985,iceland,ISL,,-0.0
1986,iceland,ISL,,-0.0
1987,iceland,ISL,,-0.0
1988,iceland,ISL,,-0.0
1989,iceland,ISL,,-0.0
1990,iceland,ISL,,-0.0
1991,iceland,ISL,,-0.0
1992,iceland,ISL,,-0.0
1993,iceland,ISL,,-0.0
1994,iceland,ISL,,-0.0
1995,iceland,ISL,,-0.0
1996,iceland,ISL,,-0.0
1997,iceland,ISL,,-0.0
1998,iceland,ISL,,-0.0
1999,iceland,ISL,,-0.0
2000,iceland,ISL,,-0.0
2001,iceland,ISL,,-0.0
2002,iceland,ISL,,-0.0
2003,iceland,ISL,,-0.0
2004,iceland,ISL,,-0.0
2005,iceland,ISL,,-0.0
2006,iceland,ISL,,-0.0
2007,iceland,ISL,,-0.0
2008,iceland,ISL,,-0.0
2009,iceland,ISL,,-0.0
2010,iceland,ISL,,-0.0
2011,iceland,ISL,,-0.0
2012,iceland,ISL,,-0.0
2013,iceland,ISL,,-0.0
2014,iceland,ISL,,-0.0
2015,iceland,ISL,,-0.0
2016,iceland,ISL,,-0.0
2017,iceland,ISL,,-0.0
1960,india,IND,,-0.0
1961,india,IND,,-0.0
1962,india,IND,,-0.0
1963,india,IND,,-0.0
1964,india,IND,,-0.0
1965,india,IND,,-0.0
1966,india,IND,,-0.0
1967,india,IND,,-0.0
1968,india,IND,,-0.0
1969,india,IND,,-0.0
1970,india,IND,,-0.0
1971,india,IND,,-0.0
1972,india,IND,,-0.0
1973,india,IND,,-0.0
1974,india,IND,,-0.0
1975,india,IND,,-0.0
1976,india,IND,,-0.0
1977,india,IND,,-0.0
1978,india,IND,,-0.0
1979,india,IND,,-0.0
1980,india,IND,,-0.0
1981,india,IND,,-0.0
1982,india,IND,,-0.0
1983,india,IND,,-0.0
1984,india,IND,,-0.0
1985,india,IND,,-0.0
1986,india,IND,,-0.0
1987,india,IND,,-0.0
1988,india,IND,,-0.0
1989,india,IND,,-0.0
1990,india,IND,,-0.0
1991,india,IND,,-0.0
1992,india,IND,,-0.0
1993,india,IND,,-0.0
1994,india,IND,,-0.0
1995,india,IND,,-0.0
1996,india,IND,,-0.0
1997,india,IND,,-0.0
1998,india,IND,,-0.0
1999,india,IND,,-0.0
2000,india,IND,,-0.0
2001,india,IND,,-0.0
2002,india,IND,,-0.0
2003,india,IND,,-0.03131098401486693
2004,india,IND,,-0.19702799164628187
2005,india,IND,,-0.28012523283511864
2006,india,IND,,-0.3097563726254235
2007,india,IND,,-0.3194503715823118
2008,india,IND,,-0.2894443502808711
2009,india,IND,,-0.24113761742636883
2010,india,IND,,-0.21798409419987472
2011,india,IND,,-0.2695903417184395
2012,india,IND,,-0.2327569349374053
2013,india,IND,,-0.20296834007184256
2014,india,IND,,-0.17039326787040576
2015,india,IND,,-0.19827234108826033
2016,india,IND,,-0.24977347752606877
2017,india,IND,,-0.24954840190012134
1960,indonesia,IDN,,-0.0
1961,indonesia,IDN,,-0.0
1962,indonesia,IDN,,-0.0
1963,indonesia,IDN,,-0.0
1964,indonesia,IDN,,-0.0
1965,indonesia,IDN,,-0.0
1966,indonesia,IDN,,-0.0
1967,indonesia,IDN,,-0.0
1968,indonesia,IDN,,-0.0
1969,indonesia,IDN,,-0.0
1970,indonesia,IDN,,-0.0
1971,indonesia,IDN,,-0.0
1972,indonesia,IDN,,-0.0
1973,indonesia,IDN,,-0.0
1974,indonesia,IDN,,-0.0
1975,indonesia,IDN,,-0.0
1976,indonesia,IDN,,-0.0
1977,indonesia,IDN,,-0.0
1978,indonesia,IDN,,-0.0
1979,indonesia,IDN,,-0.0
1980,indonesia,IDN,,-0.0
1981,indonesia,IDN,,-0.0
1982,indonesia,IDN,,-0.0
1983,indonesia,IDN,,-0.0
1984,indonesia,IDN,,-0.0
1985,indonesia,IDN,,-0.0
1986,indonesia,IDN,,-0.0
1987,indonesia,IDN,,-0.0
1988,indonesia,IDN,,-0.0
1989,indonesia,IDN,,-0.0
1990,indonesia,IDN,,-0.0
1991,indonesia,IDN,,-0.0
1992,indonesia,IDN,,-0.0
1993,indonesia,IDN,,-0.0
1994,indonesia,IDN,,-0.0
1995,indonesia,IDN,,-0.0
1996,indonesia,IDN,,-0.0
1997,indonesia,IDN,,-0.0
1998,indonesia,IDN,,-0.0
1999,indonesia,IDN,,-0.0
2000,indonesia,IDN,,-0.0
2001,indonesia,IDN,,-0.0
2002,indonesia,IDN,,-0.0
2003,indonesia,IDN,,-0.0
2004,indonesia,IDN,,-0.0
2005,indonesia,IDN,,-0.0
2006,indonesia,IDN,,-0.0
2007,indonesia,IDN,,-0.0
2008,indonesia,IDN,,-0.0
2009,indonesia,IDN,,-0.0
2010,indonesia,IDN,,-0.0
2011,indonesia,IDN,,-0.0
2012,indonesia,IDN,,-0.0
2013,indonesia,IDN,,-0.0
2014,indonesia,IDN,,-0.0
2015,indonesia,IDN,,-0.0
2016,indonesia,IDN,,-0.0
2017,indonesia,IDN,,-0.0
1960,iraq,IRQ,,-0.0
1961,iraq,IRQ,,-0.0
1962,iraq,IRQ,,-0.0
1963,iraq,IRQ,,-0.0
1964,iraq,IRQ,,-0.0
1965,iraq,IRQ,,-0.0
1966,iraq,IRQ,,-0.0
1967,iraq,IRQ,,-0.0
1968,iraq,IRQ,,-0.0
1969,iraq,IRQ,,-0.0
1970,iraq,IRQ,,-0.0
1971,iraq,IRQ,,-0.0
1972,iraq,IRQ,,-0.0
1973,iraq,IRQ,,-0.0
1974,iraq,IRQ,,-0.0
1975,iraq,IRQ,,-0.0
1976,iraq,IRQ,,-0.0
1977,iraq,IRQ,,-0.0
1978,iraq,IRQ,,-0.0
1979,iraq,IRQ,,-0.0
1980,iraq,IRQ,,-0.0
1981,iraq,IRQ,,-0.0
1982,iraq,IRQ,,-0.0
1983,iraq,IRQ,,-0.0
1984,iraq,IRQ,,-0.0
1985,iraq,IRQ,,-0.0
1986,iraq,IRQ,,-0.0
1987,iraq,IRQ,,-0.0
1988,iraq,IRQ,,-0.0
1989,iraq,IRQ,,-0.0
1990,iraq,IRQ,,-0.0
1991,iraq,IRQ,,-0.0
1992,iraq,IRQ,,-0.0
1993,iraq,IRQ,,-0.0
1994,iraq,IRQ,,-0.0
1995,iraq,IRQ,,-0.0
1996,iraq,IRQ,,-0.0
1997,iraq,IRQ,,-0.0
1998,iraq,IRQ,,-0.0
1999,iraq,IRQ,,-0.0
2000,iraq,IRQ,,-0.0
2001,iraq,IRQ,,-0.0
2002,iraq,IRQ,,-0.0
2003,iraq,IRQ,,-0.0
2004,iraq,IRQ,,-0.0
2005,iraq,IRQ,,-0.0
2006,iraq,IRQ,,-0.0
2007,iraq,IRQ,,-0.0
2008,iraq,IRQ,,-0.0
2009,iraq,IRQ,,-0.0
2010,iraq,IRQ,,-0.0
2011,iraq,IRQ,,-0.0
2012,iraq,IRQ,,-0.0
2013,iraq,IRQ,,-0.0
2014,iraq,IRQ,,-0.0
2015,iraq,IRQ,,-0.0
2016,iraq,IRQ,,-0.0
2017,iraq,IRQ,,-0.0
1960,ireland,IRL,,-0.0
1961,ireland,IRL,,-0.0
1962,ireland,IRL,,-0.0
1963,ireland,IRL,,-0.0
1964,ireland,IRL,,-0.0
1965,ireland,IRL,,-0.0
1966,ireland,IRL,,-0.0
1967,ireland,IRL,,-0.0
1968,ireland,IRL,,-0.0
1969,ireland,IRL,,-0.0
1970,ireland,IRL,,-0.0
1971,ireland,IRL,,-0.0
1972,ireland,IRL,,-0.0
1973,ireland,IRL,,-0.0
1974,ireland,IRL,,-0.0
1975,ireland,IRL,,-0.0
1976,ireland,IRL,,-0.0
1977,ireland,IRL,,-0.0
1978,ireland,IRL,,-0.0
1979,ireland,IRL,,-0.0
1980,ireland,IRL,,-0.0
1981,ireland,IRL,,-0.0
1982,ireland,IRL,,-0.0
1983,ireland,IRL,,-0.0
1984,ireland,IRL,,-0.0
1985,ireland,IRL,,-0.0
1986,ireland,IRL,,-0.0
1987,ireland,IRL,,-0.0
1988,ireland,IRL,,-0.0
1989,ireland,IRL,,-0.0
1990,ireland,IRL,,-0.0
1991,ireland,IRL,,-0.0
1992,ireland,IRL,,-0.0
1993,ireland,IRL,,-0.003803222445456635
1994,ireland,IRL,,-0.002561378014458478
1995,ireland,IRL,,-0.07319525022872031
1996,ireland,IRL,,-0.31982548490820456
1997,ireland,IRL,,-0.4360391655067569
1998,ireland,IRL,,-0.5633319623832387
1999,ireland,IRL,,-0.6701389332851939
2000,ireland,IRL,,-0.7136079669780627
2001,ireland,IRL,,-0.7311695516476814
2002,ireland,IRL,,-0.7238714594970674
2003,ireland,IRL,,-0.7221563711800711
2004,ireland,IRL,,-0.6797248426965281
2005,ireland,IRL,,-0.6635229364933201
2006,ireland,IRL,,-0.731888128478217
2007,ireland,IRL,,-0.7767632731450255
2008,ireland,IRL,,-0.7958170585198364
2009,ireland,IRL,,-0.8104216370906854
2010,ireland,IRL,,-0.8629960117906122
2011,ireland,IRL,,-0.8045685143174689
2012,ireland,IRL,,-0.8052154634633492
2013,ireland,IRL,,-0.7237953470900764
2014,ireland,IRL,,-0.7320964164996253
2015,ireland,IRL,,-0.7477284810859786
2016,ireland,IRL,,-0.6684024960111884
2017,ireland,IRL,,-0.6054216035464245
1960,israel,ISR,,-0.0
1961,israel,ISR,,-0.0
1962,israel,ISR,,-0.0
1963,israel,ISR,,-0.0
1964,israel,ISR,,-0.0
1965,israel,ISR,,-0.0
1966,israel,ISR,,-0.0
1967,israel,ISR,,-0.0
1968,israel,ISR,,-0.0
1969,israel,ISR,,-0.0
1970,israel,ISR,,-0.0
1971,israel,ISR,,-0.0
1972,israel,ISR,,-0.0
1973,israel,ISR,,-0.0
1974,israel,ISR,,-0.0
1975,israel,ISR,,-0.0
1976,israel,ISR,,-0.0
1977,israel,ISR,,-0.0
1978,israel,ISR,,-0.0
1979,israel,ISR,,-0.0
1980,israel,ISR,,-0.0
1981,israel,ISR,,-0.0
1982,israel,ISR,,-0.0
1983,israel,ISR,,-0.0
1984,israel,ISR,,-0.0
1985,israel,ISR,,-0.0
1986,israel,ISR,,-0.0
1987,israel,ISR,,-0.0
1988,israel,ISR,,-0.0
1989,israel,ISR,,-0.0
1990,israel,ISR,,-0.0
1991,israel,ISR,,-0.0
1992,israel,ISR,,-0.0
1993,israel,ISR,,-0.0
1994,israel,ISR,,-0.0
1995,israel,ISR,,-0.0
1996,israel,ISR,,-0.0
1997,israel,ISR,,-0.0
1998,israel,ISR,,-0.0
1999,israel,ISR,,-0.0
2000,israel,ISR,,-0.0
2001,israel,ISR,,-0.0
2002,israel,ISR,,-0.0
2003,israel,ISR,,-0.0
2004,israel,ISR,,-0.0
2005,israel,ISR,,-0.0
2006,israel,ISR,,-0.0
2007,israel,ISR,,-0.0
2008,israel,ISR,,-0.05776754595605543
2009,israel,ISR,,-0.23753330277269694
2010,israel,ISR,,-0.29394275127235153
2011,israel,ISR,,-0.1192172324587525
2012,israel,ISR,,-0.010407345889293398
2013,israel,ISR,,-0.0997918863251845
2014,israel,ISR,,-0.025974144916302854
2015,israel,ISR,,-0.03426827595993554
2016,israel,ISR,,-0.09055262131578232
2017,israel,ISR,,-0.12715365148716012
1960,italy,ITA,,-0.0
1961,italy,ITA,,-0.0
1962,italy,ITA,,-0.0
1963,italy,ITA,,-0.0
1964,italy,ITA,,-0.0
1965,italy,ITA,,-0.0
1966,italy,ITA,,-0.0
1967,italy,ITA,,-0.0
1968,italy,ITA,,-0.0
1969,italy,ITA,,-0.0
1970,italy,ITA,,-0.0
1971,italy,ITA,,-0.004882657378685727
1972,italy,ITA,,-0.18017973822418248
1973,italy,ITA,,-0.23614292272452125
1974,italy,ITA,,-0.35937128928193335
1975,italy,ITA,,-0.5364725446287965
1976,italy,ITA,,-0.6230818699009147
1977,italy,ITA,,-0.6294066788385653
1978,italy,ITA,,-0.6503885351447793
1979,italy,ITA,,-0.6201046937656558
1980,italy,ITA,,-0.5764001183767978
1981,italy,ITA,,-0.5326563580225995
1982,italy,ITA,,-0.5268952312396252
1983,italy,ITA,,-0.5533192075377172
1984,italy,ITA,,-0.5529128843992904
1985,italy,ITA,,-0.5318554544789592
1986,italy,ITA,,-0.5558708788005103
1987,italy,ITA,,-0.5834144104552184
1988,italy,ITA,,-0.5775512376258561
