iso_code3,Nation,Year,yf_agrc_vegetables_and_vines_tonne_ha
GMB,Gambia,2037,4.361050681166667
GMB,Gambia,2038,4.361050681166667
GMB,Gambia,2039,4.361050681166667
GMB,Gambia,2040,4.361050681166667
GMB,Gambia,2041,4.361050681166667
GMB,Gambia,2042,4.361050681166667
GMB,Gambia,2043,4.361050681166667
GMB,Gambia,2044,4.361050681166667
GMB,Gambia,2045,4.361050681166667
GMB,Gambia,2046,4.361050681166667
GMB,Gambia,2047,4.361050681166667
GMB,Gambia,2048,4.361050681166667
GMB,Gambia,2049,4.361050681166667
GMB,Gambia,2050,4.361050681166667
GNB,Guinea-Bissau,2023,6.61386
GNB,Guinea-Bissau,2024,6.61386
GNB,Guinea-Bissau,2025,6.61386
GNB,Guinea-Bissau,2026,6.61386
GNB,Guinea-Bissau,2027,6.61386
GNB,Guinea-Bissau,2028,6.61386
GNB,Guinea-Bissau,2029,6.61386
GNB,Guinea-Bissau,2030,6.61386
GNB,Guinea-Bissau,2031,6.61386
GNB,Guinea-Bissau,2032,6.61386
GNB,Guinea-Bissau,2033,6.61386
GNB,Guinea-Bissau,2034,6.61386
GNB,Guinea-Bissau,2035,6.61386
GNB,Guinea-Bissau,2036,6.61386
GNB,Guinea-Bissau,2037,6.61386
GNB,Guinea-Bissau,2038,6.61386
GNB,Guinea-Bissau,2039,6.61386
GNB,Guinea-Bissau,2040,6.61386
GNB,Guinea-Bissau,2041,6.61386
GNB,Guinea-Bissau,2042,6.61386
GNB,Guinea-Bissau,2043,6.61386
GNB,Guinea-Bissau,2044,6.61386
GNB,Guinea-Bissau,2045,6.61386
GNB,Guinea-Bissau,2046,6.61386
GNB,Guinea-Bissau,2047,6.61386
GNB,Guinea-Bissau,2048,6.61386
GNB,Guinea-Bissau,2049,6.61386
GNB,Guinea-Bissau,2050,6.61386
GNQ,Equatorial Guinea,2023,10.679730435
GNQ,Equatorial Guinea,2024,10.679730435
GNQ,Equatorial Guinea,2025,10.679730435
GNQ,Equatorial Guinea,2026,10.679730435
GNQ,Equatorial Guinea,2027,10.679730435
GNQ,Equatorial Guinea,2028,10.679730435
GNQ,Equatorial Guinea,2029,10.679730435
GNQ,Equatorial Guinea,2030,10.679730435
GNQ,Equatorial Guinea,2031,10.679730435
GNQ,Equatorial Guinea,2032,10.679730435
GNQ,Equatorial Guinea,2033,10.679730435
GNQ,Equatorial Guinea,2034,10.679730435
GNQ,Equatorial Guinea,2035,10.679730435
GNQ,Equatorial Guinea,2036,10.679730435
GNQ,Equatorial Guinea,2037,10.679730435
GNQ,Equatorial Guinea,2038,10.679730435
GNQ,Equatorial Guinea,2039,10.679730435
GNQ,Equatorial Guinea,2040,10.679730435
GNQ,Equatorial Guinea,2041,10.679730435
GNQ,Equatorial Guinea,2042,10.679730435
GNQ,Equatorial Guinea,2043,10.679730435
GNQ,Equatorial Guinea,2044,10.679730435
GNQ,Equatorial Guinea,2045,10.679730435
GNQ,Equatorial Guinea,2046,10.679730435
GNQ,Equatorial Guinea,2047,10.679730435
GNQ,Equatorial Guinea,2048,10.679730435
GNQ,Equatorial Guinea,2049,10.679730435
GNQ,Equatorial Guinea,2050,10.679730435
GRC,Greece,2023,54.883133052
GRC,Greece,2024,54.883133052
GRC,Greece,2025,54.883133052
GRC,Greece,2026,54.883133052
GRC,Greece,2027,54.883133052
GRC,Greece,2028,54.883133052
GRC,Greece,2029,54.883133052
GRC,Greece,2030,54.883133052
GRC,Greece,2031,54.883133052
GRC,Greece,2032,54.883133052
GRC,Greece,2033,54.883133052
GRC,Greece,2034,54.883133052
GRC,Greece,2035,54.883133052
GRC,Greece,2036,54.883133052
GRC,Greece,2037,54.883133052
GRC,Greece,2038,54.883133052
GRC,Greece,2039,54.883133052
GRC,Greece,2040,54.883133052
GRC,Greece,2041,54.883133052
GRC,Greece,2042,54.883133052
GRC,Greece,2043,54.883133052
GRC,Greece,2044,54.883133052
GRC,Greece,2045,54.883133052
GRC,Greece,2046,54.883133052
GRC,Greece,2047,54.883133052
GRC,Greece,2048,54.883133052
GRC,Greece,2049,54.883133052
GRC,Greece,2050,54.883133052
GRD,Grenada,2023,11.71152015275
GRD,Grenada,2024,11.71152015275
GRD,Grenada,2025,11.71152015275
GRD,Grenada,2026,11.71152015275
GRD,Grenada,2027,11.71152015275
GRD,Grenada,2028,11.71152015275
GRD,Grenada,2029,11.71152015275
GRD,Grenada,2030,11.71152015275
GRD,Grenada,2031,11.71152015275
GRD,Grenada,2032,11.71152015275
GRD,Grenada,2033,11.71152015275
GRD,Grenada,2034,11.71152015275
GRD,Grenada,2035,11.71152015275
GRD,Grenada,2036,11.71152015275
GRD,Grenada,2037,11.71152015275
GRD,Grenada,2038,11.71152015275
GRD,Grenada,2039,11.71152015275
GRD,Grenada,2040,11.71152015275
GRD,Grenada,2041,11.71152015275
GRD,Grenada,2042,11.71152015275
GRD,Grenada,2043,11.71152015275
GRD,Grenada,2044,11.71152015275
GRD,Grenada,2045,11.71152015275
GRD,Grenada,2046,11.71152015275
GRD,Grenada,2047,11.71152015275
GRD,Grenada,2048,11.71152015275
GRD,Grenada,2049,11.71152015275
GRD,Grenada,2050,11.71152015275
GTM,Guatemala,2023,21.91016969690476
GTM,Guatemala,2024,21.91016969690476
GTM,Guatemala,2025,21.91016969690476
GTM,Guatemala,2026,21.91016969690476
GTM,Guatemala,2027,21.91016969690476
GTM,Guatemala,2028,21.91016969690476
GTM,Guatemala,2029,21.91016969690476
GTM,Guatemala,2030,21.91016969690476
GTM,Guatemala,2031,21.91016969690476
GTM,Guatemala,2032,21.91016969690476
GTM,Guatemala,2033,21.91016969690476
GTM,Guatemala,2034,21.91016969690476
GTM,Guatemala,2035,21.91016969690476
GTM,Guatemala,2036,21.91016969690476
GTM,Guatemala,2037,21.91016969690476
GTM,Guatemala,2038,21.91016969690476
GTM,Guatemala,2039,21.91016969690476
GTM,Guatemala,2040,21.91016969690476
GTM,Guatemala,2041,21.91016969690476
GTM,Guatemala,2042,21.91016969690476
GTM,Guatemala,2043,21.91016969690476
GTM,Guatemala,2044,21.91016969690476
GTM,Guatemala,2045,21.91016969690476
GTM,Guatemala,2046,21.91016969690476
GTM,Guatemala,2047,21.91016969690476
GTM,Guatemala,2048,21.91016969690476
GTM,Guatemala,2049,21.91016969690476
GTM,Guatemala,2050,21.91016969690476
GUY,Guyana,2023,10.592567777
GUY,Guyana,2024,10.592567777
GUY,Guyana,2025,10.592567777
GUY,Guyana,2026,10.592567777
GUY,Guyana,2027,10.592567777
GUY,Guyana,2028,10.592567777
GUY,Guyana,2029,10.592567777
GUY,Guyana,2030,10.592567777
GUY,Guyana,2031,10.592567777
GUY,Guyana,2032,10.592567777
GUY,Guyana,2033,10.592567777
GUY,Guyana,2034,10.592567777
GUY,Guyana,2035,10.592567777
GUY,Guyana,2036,10.592567777
GUY,Guyana,2037,10.592567777
GUY,Guyana,2038,10.592567777
GUY,Guyana,2039,10.592567777
GUY,Guyana,2040,10.592567777
GUY,Guyana,2041,10.592567777
GUY,Guyana,2042,10.592567777
GUY,Guyana,2043,10.592567777
GUY,Guyana,2044,10.592567777
GUY,Guyana,2045,10.592567777
GUY,Guyana,2046,10.592567777
GUY,Guyana,2047,10.592567777
GUY,Guyana,2048,10.592567777
GUY,Guyana,2049,10.592567777
GUY,Guyana,2050,10.592567777
HKG,"China, Hong Kong SAR",2023,26.076217802250003
HKG,"China, Hong Kong SAR",2024,26.076217802250003
HKG,"China, Hong Kong SAR",2025,26.076217802250003
HKG,"China, Hong Kong SAR",2026,26.076217802250003
HKG,"China, Hong Kong SAR",2027,26.076217802250003
HKG,"China, Hong Kong SAR",2028,26.076217802250003
HKG,"China, Hong Kong SAR",2029,26.076217802250003
HKG,"China, Hong Kong SAR",2030,26.076217802250003
HKG,"China, Hong Kong SAR",2031,26.076217802250003
HKG,"China, Hong Kong SAR",2032,26.076217802250003
HKG,"China, Hong Kong SAR",2033,26.076217802250003
HKG,"China, Hong Kong SAR",2034,26.076217802250003
HKG,"China, Hong Kong SAR",2035,26.076217802250003
HKG,"China, Hong Kong SAR",2036,26.076217802250003
HKG,"China, Hong Kong SAR",2037,26.076217802250003
HKG,"China, Hong Kong SAR",2038,26.076217802250003
HKG,"China, Hong Kong SAR",2039,26.076217802250003
HKG,"China, Hong Kong SAR",2040,26.076217802250003
HKG,"China, Hong Kong SAR",2041,26.076217802250003
HKG,"China, Hong Kong SAR",2042,26.076217802250003
HKG,"China, Hong Kong SAR",2043,26.076217802250003
HKG,"China, Hong Kong SAR",2044,26.076217802250003
HKG,"China, Hong Kong SAR",2045,26.076217802250003
HKG,"China, Hong Kong SAR",2046,26.076217802250003
HKG,"China, Hong Kong SAR",2047,26.076217802250003
HKG,"China, Hong Kong SAR",2048,26.076217802250003
HKG,"China, Hong Kong SAR",2049,26.076217802250003
HKG,"China, Hong Kong SAR",2050,26.076217802250003
HND,Honduras,2023,7.758112895499999
HND,Honduras,2024,7.758112895499999
HND,Honduras,2025,7.758112895499999
HND,Honduras,2026,7.758112895499999
HND,Honduras,2027,7.758112895499999
HND,Honduras,2028,7.758112895499999
HND,Honduras,2029,7.758112895499999
HND,Honduras,2030,7.758112895499999
HND,Honduras,2031,7.758112895499999
HND,Honduras,2032,7.758112895499999
HND,Honduras,2033,7.758112895499999
HND,Honduras,2034,7.758112895499999
HND,Honduras,2035,7.758112895499999
HND,Honduras,2036,7.758112895499999
HND,Honduras,2037,7.758112895499999
HND,Honduras,2038,7.758112895499999
HND,Honduras,2039,7.758112895499999
HND,Honduras,2040,7.758112895499999
HND,Honduras,2041,7.758112895499999
HND,Honduras,2042,7.758112895499999
HND,Honduras,2043,7.758112895499999
HND,Honduras,2044,7.758112895499999
HND,Honduras,2045,7.758112895499999
HND,Honduras,2046,7.758112895499999
HND,Honduras,2047,7.758112895499999
HND,Honduras,2048,7.758112895499999
HND,Honduras,2049,7.758112895499999
HND,Honduras,2050,7.758112895499999
HRV,Croatia,2023,6.170841611
HRV,Croatia,2024,6.170841611
HRV,Croatia,2025,6.170841611
HRV,Croatia,2026,6.170841611
HRV,Croatia,2027,6.170841611
HRV,Croatia,2028,6.170841611
HRV,Croatia,2029,6.170841611
HRV,Croatia,2030,6.170841611
HRV,Croatia,2031,6.170841611
HRV,Croatia,2032,6.170841611
HRV,Croatia,2033,6.170841611
HRV,Croatia,2034,6.170841611
HRV,Croatia,2035,6.170841611
HRV,Croatia,2036,6.170841611
HRV,Croatia,2037,6.170841611
HRV,Croatia,2038,6.170841611
HRV,Croatia,2039,6.170841611
HRV,Croatia,2040,6.170841611
HRV,Croatia,2041,6.170841611
HRV,Croatia,2042,6.170841611
HRV,Croatia,2043,6.170841611
HRV,Croatia,2044,6.170841611
HRV,Croatia,2045,6.170841611
HRV,Croatia,2046,6.170841611
HRV,Croatia,2047,6.170841611
HRV,Croatia,2048,6.170841611
HRV,Croatia,2049,6.170841611
HRV,Croatia,2050,6.170841611
HTI,Haiti,2023,6.8508786962
HTI,Haiti,2024,6.8508786962
HTI,Haiti,2025,6.8508786962
HTI,Haiti,2026,6.8508786962
HTI,Haiti,2027,6.8508786962
HTI,Haiti,2028,6.8508786962
HTI,Haiti,2029,6.8508786962
HTI,Haiti,2030,6.8508786962
HTI,Haiti,2031,6.8508786962
HTI,Haiti,2032,6.8508786962
HTI,Haiti,2033,6.8508786962
HTI,Haiti,2034,6.8508786962
HTI,Haiti,2035,6.8508786962
HTI,Haiti,2036,6.8508786962
HTI,Haiti,2037,6.8508786962
HTI,Haiti,2038,6.8508786962
HTI,Haiti,2039,6.8508786962
HTI,Haiti,2040,6.8508786962
HTI,Haiti,2041,6.8508786962
HTI,Haiti,2042,6.8508786962
HTI,Haiti,2043,6.8508786962
HTI,Haiti,2044,6.8508786962
HTI,Haiti,2045,6.8508786962
HTI,Haiti,2046,6.8508786962
HTI,Haiti,2047,6.8508786962
HTI,Haiti,2048,6.8508786962
HTI,Haiti,2049,6.8508786962
HTI,Haiti,2050,6.8508786962
HUN,Hungary,2023,12.1095146898
HUN,Hungary,2024,12.1095146898
HUN,Hungary,2025,12.1095146898
HUN,Hungary,2026,12.1095146898
HUN,Hungary,2027,12.1095146898
HUN,Hungary,2028,12.1095146898
HUN,Hungary,2029,12.1095146898
HUN,Hungary,2030,12.1095146898
HUN,Hungary,2031,12.1095146898
HUN,Hungary,2032,12.1095146898
HUN,Hungary,2033,12.1095146898
HUN,Hungary,2034,12.1095146898
HUN,Hungary,2035,12.1095146898
HUN,Hungary,2036,12.1095146898
HUN,Hungary,2037,12.1095146898
HUN,Hungary,2038,12.1095146898
HUN,Hungary,2039,12.1095146898
HUN,Hungary,2040,12.1095146898
HUN,Hungary,2041,12.1095146898
HUN,Hungary,2042,12.1095146898
HUN,Hungary,2043,12.1095146898
HUN,Hungary,2044,12.1095146898
HUN,Hungary,2045,12.1095146898
HUN,Hungary,2046,12.1095146898
HUN,Hungary,2047,12.1095146898
HUN,Hungary,2048,12.1095146898
HUN,Hungary,2049,12.1095146898
HUN,Hungary,2050,12.1095146898
IDN,Indonesia,2023,21.860492259571433
IDN,Indonesia,2024,21.860492259571433
IDN,Indonesia,2025,21.860492259571433
IDN,Indonesia,2026,21.860492259571433
IDN,Indonesia,2027,21.860492259571433
IDN,Indonesia,2028,21.860492259571433
IDN,Indonesia,2029,21.860492259571433
IDN,Indonesia,2030,21.860492259571433
IDN,Indonesia,2031,21.860492259571433
IDN,Indonesia,2032,21.860492259571433
IDN,Indonesia,2033,21.860492259571433
IDN,Indonesia,2034,21.860492259571433
IDN,Indonesia,2035,21.860492259571433
IDN,Indonesia,2036,21.860492259571433
IDN,Indonesia,2037,21.860492259571433
IDN,Indonesia,2038,21.860492259571433
IDN,Indonesia,2039,21.860492259571433
IDN,Indonesia,2040,21.860492259571433
IDN,Indonesia,2041,21.860492259571433
IDN,Indonesia,2042,21.860492259571433
IDN,Indonesia,2043,21.860492259571433
IDN,Indonesia,2044,21.860492259571433
IDN,Indonesia,2045,21.860492259571433
IDN,Indonesia,2046,21.860492259571433
IDN,Indonesia,2047,21.860492259571433
IDN,Indonesia,2048,21.860492259571433
IDN,Indonesia,2049,21.860492259571433
IDN,Indonesia,2050,21.860492259571433
IND,India,2023,28.26326698085
IND,India,2024,28.26326698085
IND,India,2025,28.26326698085
IND,India,2026,28.26326698085
IND,India,2027,28.26326698085
IND,India,2028,28.26326698085
IND,India,2029,28.26326698085
IND,India,2030,28.26326698085
IND,India,2031,28.26326698085
IND,India,2032,28.26326698085
IND,India,2033,28.26326698085
IND,India,2034,28.26326698085
IND,India,2035,28.26326698085
IND,India,2036,28.26326698085
IND,India,2037,28.26326698085
IND,India,2038,28.26326698085
IND,India,2039,28.26326698085
IND,India,2040,28.26326698085
IND,India,2041,28.26326698085
IND,India,2042,28.26326698085
IND,India,2043,28.26326698085
IND,India,2044,28.26326698085
IND,India,2045,28.26326698085
IND,India,2046,28.26326698085
IND,India,2047,28.26326698085
IND,India,2048,28.26326698085
IND,India,2049,28.26326698085
IND,India,2050,28.26326698085
IRL,Ireland,2023,231.0610854354
IRL,Ireland,2024,231.0610854354
IRL,Ireland,2025,231.0610854354
IRL,Ireland,2026,231.0610854354
IRL,Ireland,2027,231.0610854354
IRL,Ireland,2028,231.0610854354
IRL,Ireland,2029,231.0610854354
IRL,Ireland,2030,231.0610854354
IRL,Ireland,2031,231.0610854354
IRL,Ireland,2032,231.0610854354
IRL,Ireland,2033,231.0610854354
IRL,Ireland,2034,231.0610854354
IRL,Ireland,2035,231.0610854354
IRL,Ireland,2036,231.0610854354
IRL,Ireland,2037,231.0610854354
IRL,Ireland,2038,231.0610854354
IRL,Ireland,2039,231.0610854354
IRL,Ireland,2040,231.0610854354
IRL,Ireland,2041,231.0610854354
IRL,Ireland,2042,231.0610854354
IRL,Ireland,2043,231.0610854354
IRL,Ireland,2044,231.0610854354
IRL,Ireland,2045,231.0610854354
IRL,Ireland,2046,231.0610854354
IRL,Ireland,2047,231.0610854354
IRL,Ireland,2048,231.0610854354
IRL,Ireland,2049,231.0610854354
IRL,Ireland,2050,231.0610854354
IRN,Iran (Islamic Republic of),2023,13.691656342294117
IRN,Iran (Islamic Republic of),2024,13.691656342294117
IRN,Iran (Islamic Republic of),2025,13.691656342294117
IRN,Iran (Islamic Republic of),2026,13.691656342294117
IRN,Iran (Islamic Republic of),2027,13.691656342294117
IRN,Iran (Islamic Republic of),2028,13.691656342294117
IRN,Iran (Islamic Republic of),2029,13.691656342294117
IRN,Iran (Islamic Republic of),2030,13.691656342294117
IRN,Iran (Islamic Republic of),2031,13.691656342294117
IRN,Iran (Islamic Republic of),2032,13.691656342294117
IRN,Iran (Islamic Republic of),2033,13.691656342294117
IRN,Iran (Islamic Republic of),2034,13.691656342294117
IRN,Iran (Islamic Republic of),2035,13.691656342294117
IRN,Iran (Islamic Republic of),2036,13.691656342294117
IRN,Iran (Islamic Republic of),2037,13.691656342294117
IRN,Iran (Islamic Republic of),2038,13.691656342294117
IRN,Iran (Islamic Republic of),2039,13.691656342294117
IRN,Iran (Islamic Republic of),2040,13.691656342294117
IRN,Iran (Islamic Republic of),2041,13.691656342294117
IRN,Iran (Islamic Republic of),2042,13.691656342294117
IRN,Iran (Islamic Republic of),2043,13.691656342294117
IRN,Iran (Islamic Republic of),2044,13.691656342294117
IRN,Iran (Islamic Republic of),2045,13.691656342294117
IRN,Iran (Islamic Republic of),2046,13.691656342294117
IRN,Iran (Islamic Republic of),2047,13.691656342294117
IRN,Iran (Islamic Republic of),2048,13.691656342294117
IRN,Iran (Islamic Republic of),2049,13.691656342294117
IRN,Iran (Islamic Republic of),2050,13.691656342294117
IRQ,Iraq,2023,15.1059680552
IRQ,Iraq,2024,15.1059680552
IRQ,Iraq,2025,15.1059680552
IRQ,Iraq,2026,15.1059680552
IRQ,Iraq,2027,15.1059680552
IRQ,Iraq,2028,15.1059680552
IRQ,Iraq,2029,15.1059680552
IRQ,Iraq,2030,15.1059680552
IRQ,Iraq,2031,15.1059680552
IRQ,Iraq,2032,15.1059680552
IRQ,Iraq,2033,15.1059680552
IRQ,Iraq,2034,15.1059680552
IRQ,Iraq,2035,15.1059680552
IRQ,Iraq,2036,15.1059680552
IRQ,Iraq,2037,15.1059680552
IRQ,Iraq,2038,15.1059680552
IRQ,Iraq,2039,15.1059680552
IRQ,Iraq,2040,15.1059680552
IRQ,Iraq,2041,15.1059680552
IRQ,Iraq,2042,15.1059680552
IRQ,Iraq,2043,15.1059680552
IRQ,Iraq,2044,15.1059680552
IRQ,Iraq,2045,15.1059680552
IRQ,Iraq,2046,15.1059680552
IRQ,Iraq,2047,15.1059680552
IRQ,Iraq,2048,15.1059680552
IRQ,Iraq,2049,15.1059680552
IRQ,Iraq,2050,15.1059680552
ISL,Iceland,2023,25.08746777845
ISL,Iceland,2024,25.08746777845
ISL,Iceland,2025,25.08746777845
ISL,Iceland,2026,25.08746777845
ISL,Iceland,2027,25.08746777845
ISL,Iceland,2028,25.08746777845
ISL,Iceland,2029,25.08746777845
ISL,Iceland,2030,25.08746777845
ISL,Iceland,2031,25.08746777845
ISL,Iceland,2032,25.08746777845
ISL,Iceland,2033,25.08746777845
ISL,Iceland,2034,25.08746777845
ISL,Iceland,2035,25.08746777845
ISL,Iceland,2036,25.08746777845
ISL,Iceland,2037,25.08746777845
ISL,Iceland,2038,25.08746777845
ISL,Iceland,2039,25.08746777845
ISL,Iceland,2040,25.08746777845
ISL,Iceland,2041,25.08746777845
ISL,Iceland,2042,25.08746777845
ISL,Iceland,2043,25.08746777845
ISL,Iceland,2044,25.08746777845
ISL,Iceland,2045,25.08746777845
ISL,Iceland,2046,25.08746777845
ISL,Iceland,2047,25.08746777845
ISL,Iceland,2048,25.08746777845
ISL,Iceland,2049,25.08746777845
ISL,Iceland,2050,25.08746777845
ISR,Israel,2023,12.983964449210527
ISR,Israel,2024,12.983964449210527
ISR,Israel,2025,12.983964449210527
ISR,Israel,2026,12.983964449210527
ISR,Israel,2027,12.983964449210527
ISR,Israel,2028,12.983964449210527
ISR,Israel,2029,12.983964449210527
ISR,Israel,2030,12.983964449210527
ISR,Israel,2031,12.983964449210527
ISR,Israel,2032,12.983964449210527
ISR,Israel,2033,12.983964449210527
ISR,Israel,2034,12.983964449210527
ISR,Israel,2035,12.983964449210527
ISR,Israel,2036,12.983964449210527
ISR,Israel,2037,12.983964449210527
ISR,Israel,2038,12.983964449210527
ISR,Israel,2039,12.983964449210527
ISR,Israel,2040,12.983964449210527
ISR,Israel,2041,12.983964449210527
ISR,Israel,2042,12.983964449210527
ISR,Israel,2043,12.983964449210527
ISR,Israel,2044,12.983964449210527
ISR,Israel,2045,12.983964449210527
ISR,Israel,2046,12.983964449210527
ISR,Israel,2047,12.983964449210527
ISR,Israel,2048,12.983964449210527
ISR,Israel,2049,12.983964449210527
ISR,Israel,2050,12.983964449210527
ITA,Italy,2023,95.50024357133333
ITA,Italy,2024,95.50024357133333
ITA,Italy,2025,95.50024357133333
ITA,Italy,2026,95.50024357133333
ITA,Italy,2027,95.50024357133333
ITA,Italy,2028,95.50024357133333
ITA,Italy,2029,95.50024357133333
ITA,Italy,2030,95.50024357133333
ITA,Italy,2031,95.50024357133333
ITA,Italy,2032,95.50024357133333
ITA,Italy,2033,95.50024357133333
ITA,Italy,2034,95.50024357133333
ITA,Italy,2035,95.50024357133333
ITA,Italy,2036,95.50024357133333
ITA,Italy,2037,95.50024357133333
ITA,Italy,2038,95.50024357133333
ITA,Italy,2039,95.50024357133333
ITA,Italy,2040,95.50024357133333
ITA,Italy,2041,95.50024357133333
ITA,Italy,2042,95.50024357133333
ITA,Italy,2043,95.50024357133333
ITA,Italy,2044,95.50024357133333
ITA,Italy,2045,95.50024357133333
ITA,Italy,2046,95.50024357133333
ITA,Italy,2047,95.50024357133333
ITA,Italy,2048,95.50024357133333
ITA,Italy,2049,95.50024357133333
ITA,Italy,2050,95.50024357133333
JAM,Jamaica,2023,31.215406033842108
JAM,Jamaica,2024,31.215406033842108
JAM,Jamaica,2025,31.215406033842108
JAM,Jamaica,2026,31.215406033842108
JAM,Jamaica,2027,31.215406033842108
JAM,Jamaica,2028,31.215406033842108
JAM,Jamaica,2029,31.215406033842108
JAM,Jamaica,2030,31.215406033842108
JAM,Jamaica,2031,31.215406033842108
JAM,Jamaica,2032,31.215406033842108
JAM,Jamaica,2033,31.215406033842108
JAM,Jamaica,2034,31.215406033842108
JAM,Jamaica,2035,31.215406033842108
JAM,Jamaica,2036,31.215406033842108
JAM,Jamaica,2037,31.215406033842108
JAM,Jamaica,2038,31.215406033842108
JAM,Jamaica,2039,31.215406033842108
JAM,Jamaica,2040,31.215406033842108
JAM,Jamaica,2041,31.215406033842108
JAM,Jamaica,2042,31.215406033842108
JAM,Jamaica,2043,31.215406033842108
JAM,Jamaica,2044,31.215406033842108
JAM,Jamaica,2045,31.215406033842108
JAM,Jamaica,2046,31.215406033842108
JAM,Jamaica,2047,31.215406033842108
JAM,Jamaica,2048,31.215406033842108
JAM,Jamaica,2049,31.215406033842108
JAM,Jamaica,2050,31.215406033842108
JOR,Jordan,2023,25.291116360052634
JOR,Jordan,2024,25.291116360052634
JOR,Jordan,2025,25.291116360052634
JOR,Jordan,2026,25.291116360052634
JOR,Jordan,2027,25.291116360052634
JOR,Jordan,2028,25.291116360052634
JOR,Jordan,2029,25.291116360052634
JOR,Jordan,2030,25.291116360052634
