,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_aviation
1759,Guatemala,GTM,2040,6.589068282515885e-09
1760,Guatemala,GTM,2041,6.589068282515885e-09
1761,Guatemala,GTM,2042,6.589068282515885e-09
1762,Guatemala,GTM,2043,6.589068282515885e-09
1763,Guatemala,GTM,2044,6.589068282515885e-09
1764,Guatemala,GTM,2045,6.589068282515885e-09
1765,Guatemala,GTM,2046,6.589068282515885e-09
1766,Guatemala,GTM,2047,6.589068282515885e-09
1767,Guatemala,GTM,2048,6.589068282515885e-09
1768,Guatemala,GTM,2049,6.589068282515885e-09
1769,Guatemala,GTM,2050,6.589068282515885e-09
1770,Guyana,GUY,2021,1.3681071071737111e-06
1771,Guyana,GUY,2022,1.3681071071737111e-06
1772,Guyana,GUY,2023,1.3681071071737111e-06
1773,Guyana,GUY,2024,1.3681071071737111e-06
1774,Guyana,GUY,2025,1.3681071071737111e-06
1775,Guyana,GUY,2026,1.3681071071737111e-06
1776,Guyana,GUY,2027,1.3681071071737111e-06
1777,Guyana,GUY,2028,1.3681071071737111e-06
1778,Guyana,GUY,2029,1.3681071071737111e-06
1779,Guyana,GUY,2030,1.3681071071737111e-06
1780,Guyana,GUY,2031,1.3681071071737111e-06
1781,Guyana,GUY,2032,1.3681071071737111e-06
1782,Guyana,GUY,2033,1.3681071071737111e-06
1783,Guyana,GUY,2034,1.3681071071737111e-06
1784,Guyana,GUY,2035,1.3681071071737111e-06
1785,Guyana,GUY,2036,1.3681071071737111e-06
1786,Guyana,GUY,2037,1.3681071071737111e-06
1787,Guyana,GUY,2038,1.3681071071737111e-06
1788,Guyana,GUY,2039,1.3681071071737111e-06
1789,Guyana,GUY,2040,1.3681071071737111e-06
1790,Guyana,GUY,2041,1.3681071071737111e-06
1791,Guyana,GUY,2042,1.3681071071737111e-06
1792,Guyana,GUY,2043,1.3681071071737111e-06
1793,Guyana,GUY,2044,1.3681071071737111e-06
1794,Guyana,GUY,2045,1.3681071071737111e-06
1795,Guyana,GUY,2046,1.3681071071737111e-06
1796,Guyana,GUY,2047,1.3681071071737111e-06
1797,Guyana,GUY,2048,1.3681071071737111e-06
1798,Guyana,GUY,2049,1.3681071071737111e-06
1799,Guyana,GUY,2050,1.3681071071737111e-06
1800,Honduras,HND,2021,4.604918006534837e-06
1801,Honduras,HND,2022,4.604918006534837e-06
1802,Honduras,HND,2023,4.604918006534837e-06
1803,Honduras,HND,2024,4.604918006534837e-06
1804,Honduras,HND,2025,4.604918006534837e-06
1805,Honduras,HND,2026,4.604918006534837e-06
1806,Honduras,HND,2027,4.604918006534837e-06
1807,Honduras,HND,2028,4.604918006534837e-06
1808,Honduras,HND,2029,4.604918006534837e-06
1809,Honduras,HND,2030,4.604918006534837e-06
1810,Honduras,HND,2031,4.604918006534837e-06
1811,Honduras,HND,2032,4.604918006534837e-06
1812,Honduras,HND,2033,4.604918006534837e-06
1813,Honduras,HND,2034,4.604918006534837e-06
1814,Honduras,HND,2035,4.604918006534837e-06
1815,Honduras,HND,2036,4.604918006534837e-06
1816,Honduras,HND,2037,4.604918006534837e-06
1817,Honduras,HND,2038,4.604918006534837e-06
1818,Honduras,HND,2039,4.604918006534837e-06
1819,Honduras,HND,2040,4.604918006534837e-06
1820,Honduras,HND,2041,4.604918006534837e-06
1821,Honduras,HND,2042,4.604918006534837e-06
1822,Honduras,HND,2043,4.604918006534837e-06
1823,Honduras,HND,2044,4.604918006534837e-06
1824,Honduras,HND,2045,4.604918006534837e-06
1825,Honduras,HND,2046,4.604918006534837e-06
1826,Honduras,HND,2047,4.604918006534837e-06
1827,Honduras,HND,2048,4.604918006534837e-06
1828,Honduras,HND,2049,4.604918006534837e-06
1829,Honduras,HND,2050,4.604918006534837e-06
1830,Croatia,HRV,2021,5.2601201489163334e-06
1831,Croatia,HRV,2022,5.2601201489163334e-06
1832,Croatia,HRV,2023,5.2601201489163334e-06
1833,Croatia,HRV,2024,5.2601201489163334e-06
1834,Croatia,HRV,2025,5.2601201489163334e-06
1835,Croatia,HRV,2026,5.2601201489163334e-06
1836,Croatia,HRV,2027,5.2601201489163334e-06
1837,Croatia,HRV,2028,5.2601201489163334e-06
1838,Croatia,HRV,2029,5.2601201489163334e-06
1839,Croatia,HRV,2030,5.2601201489163334e-06
1840,Croatia,HRV,2031,5.2601201489163334e-06
1841,Croatia,HRV,2032,5.2601201489163334e-06
1842,Croatia,HRV,2033,5.2601201489163334e-06
1843,Croatia,HRV,2034,5.2601201489163334e-06
1844,Croatia,HRV,2035,5.2601201489163334e-06
1845,Croatia,HRV,2036,5.2601201489163334e-06
1846,Croatia,HRV,2037,5.2601201489163334e-06
1847,Croatia,HRV,2038,5.2601201489163334e-06
1848,Croatia,HRV,2039,5.2601201489163334e-06
1849,Croatia,HRV,2040,5.2601201489163334e-06
1850,Croatia,HRV,2041,5.2601201489163334e-06
1851,Croatia,HRV,2042,5.2601201489163334e-06
1852,Croatia,HRV,2043,5.2601201489163334e-06
1853,Croatia,HRV,2044,5.2601201489163334e-06
1854,Croatia,HRV,2045,5.2601201489163334e-06
1855,Croatia,HRV,2046,5.2601201489163334e-06
1856,Croatia,HRV,2047,5.2601201489163334e-06
1857,Croatia,HRV,2048,5.2601201489163334e-06
1858,Croatia,HRV,2049,5.2601201489163334e-06
1859,Croatia,HRV,2050,5.2601201489163334e-06
1860,Haiti,HTI,2021,0.004881313579961561
1861,Haiti,HTI,2022,0.004881313579961561
1862,Haiti,HTI,2023,0.004881313579961561
1863,Haiti,HTI,2024,0.004881313579961561
1864,Haiti,HTI,2025,0.004881313579961561
1865,Haiti,HTI,2026,0.004881313579961561
1866,Haiti,HTI,2027,0.004881313579961561
1867,Haiti,HTI,2028,0.004881313579961561
1868,Haiti,HTI,2029,0.004881313579961561
1869,Haiti,HTI,2030,0.004881313579961561
1870,Haiti,HTI,2031,0.004881313579961561
1871,Haiti,HTI,2032,0.004881313579961561
1872,Haiti,HTI,2033,0.004881313579961561
1873,Haiti,HTI,2034,0.004881313579961561
1874,Haiti,HTI,2035,0.004881313579961561
1875,Haiti,HTI,2036,0.004881313579961561
1876,Haiti,HTI,2037,0.004881313579961561
1877,Haiti,HTI,2038,0.004881313579961561
1878,Haiti,HTI,2039,0.004881313579961561
1879,Haiti,HTI,2040,0.004881313579961561
1880,Haiti,HTI,2041,0.004881313579961561
1881,Haiti,HTI,2042,0.004881313579961561
1882,Haiti,HTI,2043,0.004881313579961561
1883,Haiti,HTI,2044,0.004881313579961561
1884,Haiti,HTI,2045,0.004881313579961561
1885,Haiti,HTI,2046,0.004881313579961561
1886,Haiti,HTI,2047,0.004881313579961561
1887,Haiti,HTI,2048,0.004881313579961561
1888,Haiti,HTI,2049,0.004881313579961561
1889,Haiti,HTI,2050,0.004881313579961561
1890,Hungary,HUN,2021,2.851447577842619e-05
1891,Hungary,HUN,2022,2.851447577842619e-05
1892,Hungary,HUN,2023,2.851447577842619e-05
1893,Hungary,HUN,2024,2.851447577842619e-05
1894,Hungary,HUN,2025,2.851447577842619e-05
1895,Hungary,HUN,2026,2.851447577842619e-05
1896,Hungary,HUN,2027,2.851447577842619e-05
1897,Hungary,HUN,2028,2.851447577842619e-05
1898,Hungary,HUN,2029,2.851447577842619e-05
1899,Hungary,HUN,2030,2.851447577842619e-05
1900,Hungary,HUN,2031,2.851447577842619e-05
1901,Hungary,HUN,2032,2.851447577842619e-05
1902,Hungary,HUN,2033,2.851447577842619e-05
1903,Hungary,HUN,2034,2.851447577842619e-05
1904,Hungary,HUN,2035,2.851447577842619e-05
1905,Hungary,HUN,2036,2.851447577842619e-05
1906,Hungary,HUN,2037,2.851447577842619e-05
1907,Hungary,HUN,2038,2.851447577842619e-05
1908,Hungary,HUN,2039,2.851447577842619e-05
1909,Hungary,HUN,2040,2.851447577842619e-05
1910,Hungary,HUN,2041,2.851447577842619e-05
1911,Hungary,HUN,2042,2.851447577842619e-05
1912,Hungary,HUN,2043,2.851447577842619e-05
1913,Hungary,HUN,2044,2.851447577842619e-05
1914,Hungary,HUN,2045,2.851447577842619e-05
1915,Hungary,HUN,2046,2.851447577842619e-05
1916,Hungary,HUN,2047,2.851447577842619e-05
1917,Hungary,HUN,2048,2.851447577842619e-05
1918,Hungary,HUN,2049,2.851447577842619e-05
1919,Hungary,HUN,2050,2.851447577842619e-05
1920,Indonesia,IDN,2021,0.00024282619795495093
1921,Indonesia,IDN,2022,0.00024282619795495093
1922,Indonesia,IDN,2023,0.00024282619795495093
1923,Indonesia,IDN,2024,0.00024282619795495093
1924,Indonesia,IDN,2025,0.00024282619795495093
1925,Indonesia,IDN,2026,0.00024282619795495093
1926,Indonesia,IDN,2027,0.00024282619795495093
1927,Indonesia,IDN,2028,0.00024282619795495093
1928,Indonesia,IDN,2029,0.00024282619795495093
1929,Indonesia,IDN,2030,0.00024282619795495093
1930,Indonesia,IDN,2031,0.00024282619795495093
1931,Indonesia,IDN,2032,0.00024282619795495093
1932,Indonesia,IDN,2033,0.00024282619795495093
1933,Indonesia,IDN,2034,0.00024282619795495093
1934,Indonesia,IDN,2035,0.00024282619795495093
1935,Indonesia,IDN,2036,0.00024282619795495093
1936,Indonesia,IDN,2037,0.00024282619795495093
1937,Indonesia,IDN,2038,0.00024282619795495093
1938,Indonesia,IDN,2039,0.00024282619795495093
1939,Indonesia,IDN,2040,0.00024282619795495093
1940,Indonesia,IDN,2041,0.00024282619795495093
1941,Indonesia,IDN,2042,0.00024282619795495093
1942,Indonesia,IDN,2043,0.00024282619795495093
1943,Indonesia,IDN,2044,0.00024282619795495093
1944,Indonesia,IDN,2045,0.00024282619795495093
1945,Indonesia,IDN,2046,0.00024282619795495093
1946,Indonesia,IDN,2047,0.00024282619795495093
1947,Indonesia,IDN,2048,0.00024282619795495093
1948,Indonesia,IDN,2049,0.00024282619795495093
1949,Indonesia,IDN,2050,0.00024282619795495093
1950,India,IND,2021,6.573141247068327e-05
1951,India,IND,2022,6.573141247068327e-05
1952,India,IND,2023,6.573141247068327e-05
1953,India,IND,2024,6.573141247068327e-05
1954,India,IND,2025,6.573141247068327e-05
1955,India,IND,2026,6.573141247068327e-05
1956,India,IND,2027,6.573141247068327e-05
1957,India,IND,2028,6.573141247068327e-05
1958,India,IND,2029,6.573141247068327e-05
1959,India,IND,2030,6.573141247068327e-05
1960,India,IND,2031,6.573141247068327e-05
1961,India,IND,2032,6.573141247068327e-05
1962,India,IND,2033,6.573141247068327e-05
1963,India,IND,2034,6.573141247068327e-05
1964,India,IND,2035,6.573141247068327e-05
1965,India,IND,2036,6.573141247068327e-05
1966,India,IND,2037,6.573141247068327e-05
1967,India,IND,2038,6.573141247068327e-05
1968,India,IND,2039,6.573141247068327e-05
1969,India,IND,2040,6.573141247068327e-05
1970,India,IND,2041,6.573141247068327e-05
1971,India,IND,2042,6.573141247068327e-05
1972,India,IND,2043,6.573141247068327e-05
1973,India,IND,2044,6.573141247068327e-05
1974,India,IND,2045,6.573141247068327e-05
1975,India,IND,2046,6.573141247068327e-05
1976,India,IND,2047,6.573141247068327e-05
1977,India,IND,2048,6.573141247068327e-05
1978,India,IND,2049,6.573141247068327e-05
1979,India,IND,2050,6.573141247068327e-05
1980,Ireland,IRL,2021,0.004759836983556775
1981,Ireland,IRL,2022,0.004759836983556775
1982,Ireland,IRL,2023,0.004759836983556775
1983,Ireland,IRL,2024,0.004759836983556775
1984,Ireland,IRL,2025,0.004759836983556775
1985,Ireland,IRL,2026,0.004759836983556775
1986,Ireland,IRL,2027,0.004759836983556775
1987,Ireland,IRL,2028,0.004759836983556775
1988,Ireland,IRL,2029,0.004759836983556775
1989,Ireland,IRL,2030,0.004759836983556775
1990,Ireland,IRL,2031,0.004759836983556775
1991,Ireland,IRL,2032,0.004759836983556775
1992,Ireland,IRL,2033,0.004759836983556775
1993,Ireland,IRL,2034,0.004759836983556775
1994,Ireland,IRL,2035,0.004759836983556775
1995,Ireland,IRL,2036,0.004759836983556775
1996,Ireland,IRL,2037,0.004759836983556775
1997,Ireland,IRL,2038,0.004759836983556775
1998,Ireland,IRL,2039,0.004759836983556775
1999,Ireland,IRL,2040,0.004759836983556775
2000,Ireland,IRL,2041,0.004759836983556775
2001,Ireland,IRL,2042,0.004759836983556775
2002,Ireland,IRL,2043,0.004759836983556775
2003,Ireland,IRL,2044,0.004759836983556775
2004,Ireland,IRL,2045,0.004759836983556775
2005,Ireland,IRL,2046,0.004759836983556775
2006,Ireland,IRL,2047,0.004759836983556775
2007,Ireland,IRL,2048,0.004759836983556775
2008,Ireland,IRL,2049,0.004759836983556775
2009,Ireland,IRL,2050,0.004759836983556775
2010,Iraq,IRQ,2021,6.797070693783583e-05
2011,Iraq,IRQ,2022,6.797070693783583e-05
2012,Iraq,IRQ,2023,6.797070693783583e-05
2013,Iraq,IRQ,2024,6.797070693783583e-05
2014,Iraq,IRQ,2025,6.797070693783583e-05
2015,Iraq,IRQ,2026,6.797070693783583e-05
2016,Iraq,IRQ,2027,6.797070693783583e-05
2017,Iraq,IRQ,2028,6.797070693783583e-05
2018,Iraq,IRQ,2029,6.797070693783583e-05
2019,Iraq,IRQ,2030,6.797070693783583e-05
2020,Iraq,IRQ,2031,6.797070693783583e-05
2021,Iraq,IRQ,2032,6.797070693783583e-05
2022,Iraq,IRQ,2033,6.797070693783583e-05
2023,Iraq,IRQ,2034,6.797070693783583e-05
2024,Iraq,IRQ,2035,6.797070693783583e-05
2025,Iraq,IRQ,2036,6.797070693783583e-05
2026,Iraq,IRQ,2037,6.797070693783583e-05
2027,Iraq,IRQ,2038,6.797070693783583e-05
2028,Iraq,IRQ,2039,6.797070693783583e-05
2029,Iraq,IRQ,2040,6.797070693783583e-05
2030,Iraq,IRQ,2041,6.797070693783583e-05
2031,Iraq,IRQ,2042,6.797070693783583e-05
2032,Iraq,IRQ,2043,6.797070693783583e-05
2033,Iraq,IRQ,2044,6.797070693783583e-05
2034,Iraq,IRQ,2045,6.797070693783583e-05
2035,Iraq,IRQ,2046,6.797070693783583e-05
2036,Iraq,IRQ,2047,6.797070693783583e-05
2037,Iraq,IRQ,2048,6.797070693783583e-05
2038,Iraq,IRQ,2049,6.797070693783583e-05
2039,Iraq,IRQ,2050,6.797070693783583e-05
2040,Iceland,ISL,2021,0.008497249982499983
2041,Iceland,ISL,2022,0.008497249982499983
2042,Iceland,ISL,2023,0.008497249982499983
2043,Iceland,ISL,2024,0.008497249982499983
2044,Iceland,ISL,2025,0.008497249982499983
2045,Iceland,ISL,2026,0.008497249982499983
2046,Iceland,ISL,2027,0.008497249982499983
2047,Iceland,ISL,2028,0.008497249982499983
2048,Iceland,ISL,2029,0.008497249982499983
2049,Iceland,ISL,2030,0.008497249982499983
2050,Iceland,ISL,2031,0.008497249982499983
2051,Iceland,ISL,2032,0.008497249982499983
2052,Iceland,ISL,2033,0.008497249982499983
2053,Iceland,ISL,2034,0.008497249982499983
2054,Iceland,ISL,2035,0.008497249982499983
2055,Iceland,ISL,2036,0.008497249982499983
2056,Iceland,ISL,2037,0.008497249982499983
2057,Iceland,ISL,2038,0.008497249982499983
2058,Iceland,ISL,2039,0.008497249982499983
2059,Iceland,ISL,2040,0.008497249982499983
2060,Iceland,ISL,2041,0.008497249982499983
2061,Iceland,ISL,2042,0.008497249982499983
2062,Iceland,ISL,2043,0.008497249982499983
2063,Iceland,ISL,2044,0.008497249982499983
2064,Iceland,ISL,2045,0.008497249982499983
2065,Iceland,ISL,2046,0.008497249982499983
2066,Iceland,ISL,2047,0.008497249982499983
2067,Iceland,ISL,2048,0.008497249982499983
2068,Iceland,ISL,2049,0.008497249982499983
2069,Iceland,ISL,2050,0.008497249982499983
2070,Israel,ISR,2021,0.002560748040253272
2071,Israel,ISR,2022,0.002560748040253272
2072,Israel,ISR,2023,0.002560748040253272
2073,Israel,ISR,2024,0.002560748040253272
2074,Israel,ISR,2025,0.002560748040253272
2075,Israel,ISR,2026,0.002560748040253272
2076,Israel,ISR,2027,0.002560748040253272
2077,Israel,ISR,2028,0.002560748040253272
2078,Israel,ISR,2029,0.002560748040253272
2079,Israel,ISR,2030,0.002560748040253272
2080,Israel,ISR,2031,0.002560748040253272
2081,Israel,ISR,2032,0.002560748040253272
2082,Israel,ISR,2033,0.002560748040253272
2083,Israel,ISR,2034,0.002560748040253272
2084,Israel,ISR,2035,0.002560748040253272
2085,Israel,ISR,2036,0.002560748040253272
2086,Israel,ISR,2037,0.002560748040253272
2087,Israel,ISR,2038,0.002560748040253272
2088,Israel,ISR,2039,0.002560748040253272
2089,Israel,ISR,2040,0.002560748040253272
2090,Israel,ISR,2041,0.002560748040253272
2091,Israel,ISR,2042,0.002560748040253272
2092,Israel,ISR,2043,0.002560748040253272
2093,Israel,ISR,2044,0.002560748040253272
2094,Israel,ISR,2045,0.002560748040253272
2095,Israel,ISR,2046,0.002560748040253272
2096,Israel,ISR,2047,0.002560748040253272
2097,Israel,ISR,2048,0.002560748040253272
2098,Israel,ISR,2049,0.002560748040253272
2099,Israel,ISR,2050,0.002560748040253272
2100,Italy,ITA,2021,0.00265078850336811
2101,Italy,ITA,2022,0.00265078850336811
2102,Italy,ITA,2023,0.00265078850336811
2103,Italy,ITA,2024,0.00265078850336811
2104,Italy,ITA,2025,0.00265078850336811
2105,Italy,ITA,2026,0.00265078850336811
2106,Italy,ITA,2027,0.00265078850336811
2107,Italy,ITA,2028,0.00265078850336811
2108,Italy,ITA,2029,0.00265078850336811
2109,Italy,ITA,2030,0.00265078850336811
2110,Italy,ITA,2031,0.00265078850336811
2111,Italy,ITA,2032,0.00265078850336811
2112,Italy,ITA,2033,0.00265078850336811
2113,Italy,ITA,2034,0.00265078850336811
2114,Italy,ITA,2035,0.00265078850336811
2115,Italy,ITA,2036,0.00265078850336811
2116,Italy,ITA,2037,0.00265078850336811
2117,Italy,ITA,2038,0.00265078850336811
2118,Italy,ITA,2039,0.00265078850336811
2119,Italy,ITA,2040,0.00265078850336811
2120,Italy,ITA,2041,0.00265078850336811
2121,Italy,ITA,2042,0.00265078850336811
2122,Italy,ITA,2043,0.00265078850336811
2123,Italy,ITA,2044,0.00265078850336811
2124,Italy,ITA,2045,0.00265078850336811
2125,Italy,ITA,2046,0.00265078850336811
2126,Italy,ITA,2047,0.00265078850336811
2127,Italy,ITA,2048,0.00265078850336811
2128,Italy,ITA,2049,0.00265078850336811
2129,Italy,ITA,2050,0.00265078850336811
2130,Jamaica,JAM,2021,4.00627243637096e-05
2131,Jamaica,JAM,2022,4.00627243637096e-05
2132,Jamaica,JAM,2023,4.00627243637096e-05
2133,Jamaica,JAM,2024,4.00627243637096e-05
2134,Jamaica,JAM,2025,4.00627243637096e-05
2135,Jamaica,JAM,2026,4.00627243637096e-05
2136,Jamaica,JAM,2027,4.00627243637096e-05
2137,Jamaica,JAM,2028,4.00627243637096e-05
2138,Jamaica,JAM,2029,4.00627243637096e-05
2139,Jamaica,JAM,2030,4.00627243637096e-05
2140,Jamaica,JAM,2031,4.00627243637096e-05
2141,Jamaica,JAM,2032,4.00627243637096e-05
2142,Jamaica,JAM,2033,4.00627243637096e-05
2143,Jamaica,JAM,2034,4.00627243637096e-05
2144,Jamaica,JAM,2035,4.00627243637096e-05
2145,Jamaica,JAM,2036,4.00627243637096e-05
2146,Jamaica,JAM,2037,4.00627243637096e-05
2147,Jamaica,JAM,2038,4.00627243637096e-05
2148,Jamaica,JAM,2039,4.00627243637096e-05
2149,Jamaica,JAM,2040,4.00627243637096e-05
2150,Jamaica,JAM,2041,4.00627243637096e-05
2151,Jamaica,JAM,2042,4.00627243637096e-05
2152,Jamaica,JAM,2043,4.00627243637096e-05
2153,Jamaica,JAM,2044,4.00627243637096e-05
2154,Jamaica,JAM,2045,4.00627243637096e-05
2155,Jamaica,JAM,2046,4.00627243637096e-05
2156,Jamaica,JAM,2047,4.00627243637096e-05
2157,Jamaica,JAM,2048,4.00627243637096e-05
2158,Jamaica,JAM,2049,4.00627243637096e-05
2159,Jamaica,JAM,2050,4.00627243637096e-05
2160,Jordan,JOR,2021,0.000982615851430108
2161,Jordan,JOR,2022,0.000982615851430108
2162,Jordan,JOR,2023,0.000982615851430108
2163,Jordan,JOR,2024,0.000982615851430108
2164,Jordan,JOR,2025,0.000982615851430108
2165,Jordan,JOR,2026,0.000982615851430108
2166,Jordan,JOR,2027,0.000982615851430108
2167,Jordan,JOR,2028,0.000982615851430108
2168,Jordan,JOR,2029,0.000982615851430108
2169,Jordan,JOR,2030,0.000982615851430108
2170,Jordan,JOR,2031,0.000982615851430108
2171,Jordan,JOR,2032,0.000982615851430108
2172,Jordan,JOR,2033,0.000982615851430108
2173,Jordan,JOR,2034,0.000982615851430108
2174,Jordan,JOR,2035,0.000982615851430108
2175,Jordan,JOR,2036,0.000982615851430108
2176,Jordan,JOR,2037,0.000982615851430108
2177,Jordan,JOR,2038,0.000982615851430108
2178,Jordan,JOR,2039,0.000982615851430108
2179,Jordan,JOR,2040,0.000982615851430108
2180,Jordan,JOR,2041,0.000982615851430108
2181,Jordan,JOR,2042,0.000982615851430108
2182,Jordan,JOR,2043,0.000982615851430108
2183,Jordan,JOR,2044,0.000982615851430108
2184,Jordan,JOR,2045,0.000982615851430108
2185,Jordan,JOR,2046,0.000982615851430108
2186,Jordan,JOR,2047,0.000982615851430108
2187,Jordan,JOR,2048,0.000982615851430108
2188,Jordan,JOR,2049,0.000982615851430108
2189,Jordan,JOR,2050,0.000982615851430108
2190,Japan,JPN,2021,0.012542689969070746
2191,Japan,JPN,2022,0.012542689969070746
2192,Japan,JPN,2023,0.012542689969070746
2193,Japan,JPN,2024,0.012542689969070746
2194,Japan,JPN,2025,0.012542689969070746
2195,Japan,JPN,2026,0.012542689969070746
2196,Japan,JPN,2027,0.012542689969070746
2197,Japan,JPN,2028,0.012542689969070746
2198,Japan,JPN,2029,0.012542689969070746
2199,Japan,JPN,2030,0.012542689969070746
2200,Japan,JPN,2031,0.012542689969070746
2201,Japan,JPN,2032,0.012542689969070746
2202,Japan,JPN,2033,0.012542689969070746
2203,Japan,JPN,2034,0.012542689969070746
2204,Japan,JPN,2035,0.012542689969070746
2205,Japan,JPN,2036,0.012542689969070746
2206,Japan,JPN,2037,0.012542689969070746
2207,Japan,JPN,2038,0.012542689969070746
2208,Japan,JPN,2039,0.012542689969070746
2209,Japan,JPN,2040,0.012542689969070746
2210,Japan,JPN,2041,0.012542689969070746
2211,Japan,JPN,2042,0.012542689969070746
2212,Japan,JPN,2043,0.012542689969070746
2213,Japan,JPN,2044,0.012542689969070746
2214,Japan,JPN,2045,0.012542689969070746
2215,Japan,JPN,2046,0.012542689969070746
2216,Japan,JPN,2047,0.012542689969070746
2217,Japan,JPN,2048,0.012542689969070746
2218,Japan,JPN,2049,0.012542689969070746
2219,Japan,JPN,2050,0.012542689969070746
2220,Kazakhstan,KAZ,2021,1.94610289251188e-05
2221,Kazakhstan,KAZ,2022,1.94610289251188e-05
2222,Kazakhstan,KAZ,2023,1.94610289251188e-05
2223,Kazakhstan,KAZ,2024,1.94610289251188e-05
2224,Kazakhstan,KAZ,2025,1.94610289251188e-05
2225,Kazakhstan,KAZ,2026,1.94610289251188e-05
2226,Kazakhstan,KAZ,2027,1.94610289251188e-05
2227,Kazakhstan,KAZ,2028,1.94610289251188e-05
2228,Kazakhstan,KAZ,2029,1.94610289251188e-05
2229,Kazakhstan,KAZ,2030,1.94610289251188e-05
2230,Kazakhstan,KAZ,2031,1.94610289251188e-05
2231,Kazakhstan,KAZ,2032,1.94610289251188e-05
2232,Kazakhstan,KAZ,2033,1.94610289251188e-05
2233,Kazakhstan,KAZ,2034,1.94610289251188e-05
2234,Kazakhstan,KAZ,2035,1.94610289251188e-05
2235,Kazakhstan,KAZ,2036,1.94610289251188e-05
