iso_code3,Nation,pop_lvst_initial_goats,Year
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2039
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2040
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2041
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2042
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2043
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2044
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2045
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2046
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2047
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2048
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2049
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2050
TZA,United Republic of Tanzania,22146488,2023
TZA,United Republic of Tanzania,22146488,2024
TZA,United Republic of Tanzania,22146488,2025
TZA,United Republic of Tanzania,22146488,2026
TZA,United Republic of Tanzania,22146488,2027
TZA,United Republic of Tanzania,22146488,2028
TZA,United Republic of Tanzania,22146488,2029
TZA,United Republic of Tanzania,22146488,2030
TZA,United Republic of Tanzania,22146488,2031
TZA,United Republic of Tanzania,22146488,2032
TZA,United Republic of Tanzania,22146488,2033
TZA,United Republic of Tanzania,22146488,2034
TZA,United Republic of Tanzania,22146488,2035
TZA,United Republic of Tanzania,22146488,2036
TZA,United Republic of Tanzania,22146488,2037
TZA,United Republic of Tanzania,22146488,2038
TZA,United Republic of Tanzania,22146488,2039
TZA,United Republic of Tanzania,22146488,2040
TZA,United Republic of Tanzania,22146488,2041
TZA,United Republic of Tanzania,22146488,2042
TZA,United Republic of Tanzania,22146488,2043
TZA,United Republic of Tanzania,22146488,2044
TZA,United Republic of Tanzania,22146488,2045
TZA,United Republic of Tanzania,22146488,2046
TZA,United Republic of Tanzania,22146488,2047
TZA,United Republic of Tanzania,22146488,2048
TZA,United Republic of Tanzania,22146488,2049
TZA,United Republic of Tanzania,22146488,2050
USA,United States of America,2550000,2023
USA,United States of America,2550000,2024
USA,United States of America,2550000,2025
USA,United States of America,2550000,2026
USA,United States of America,2550000,2027
USA,United States of America,2550000,2028
USA,United States of America,2550000,2029
USA,United States of America,2550000,2030
USA,United States of America,2550000,2031
USA,United States of America,2550000,2032
USA,United States of America,2550000,2033
USA,United States of America,2550000,2034
USA,United States of America,2550000,2035
USA,United States of America,2550000,2036
USA,United States of America,2550000,2037
USA,United States of America,2550000,2038
USA,United States of America,2550000,2039
USA,United States of America,2550000,2040
USA,United States of America,2550000,2041
USA,United States of America,2550000,2042
USA,United States of America,2550000,2043
USA,United States of America,2550000,2044
USA,United States of America,2550000,2045
USA,United States of America,2550000,2046
USA,United States of America,2550000,2047
USA,United States of America,2550000,2048
USA,United States of America,2550000,2049
USA,United States of America,2550000,2050
URY,Uruguay,18245,2023
URY,Uruguay,18245,2024
URY,Uruguay,18245,2025
URY,Uruguay,18245,2026
URY,Uruguay,18245,2027
URY,Uruguay,18245,2028
URY,Uruguay,18245,2029
URY,Uruguay,18245,2030
URY,Uruguay,18245,2031
URY,Uruguay,18245,2032
URY,Uruguay,18245,2033
URY,Uruguay,18245,2034
URY,Uruguay,18245,2035
URY,Uruguay,18245,2036
URY,Uruguay,18245,2037
URY,Uruguay,18245,2038
URY,Uruguay,18245,2039
URY,Uruguay,18245,2040
URY,Uruguay,18245,2041
URY,Uruguay,18245,2042
URY,Uruguay,18245,2043
URY,Uruguay,18245,2044
URY,Uruguay,18245,2045
URY,Uruguay,18245,2046
URY,Uruguay,18245,2047
URY,Uruguay,18245,2048
URY,Uruguay,18245,2049
URY,Uruguay,18245,2050
UZB,Uzbekistan,3664500,2023
UZB,Uzbekistan,3664500,2024
UZB,Uzbekistan,3664500,2025
UZB,Uzbekistan,3664500,2026
UZB,Uzbekistan,3664500,2027
UZB,Uzbekistan,3664500,2028
UZB,Uzbekistan,3664500,2029
UZB,Uzbekistan,3664500,2030
UZB,Uzbekistan,3664500,2031
UZB,Uzbekistan,3664500,2032
UZB,Uzbekistan,3664500,2033
UZB,Uzbekistan,3664500,2034
UZB,Uzbekistan,3664500,2035
UZB,Uzbekistan,3664500,2036
UZB,Uzbekistan,3664500,2037
UZB,Uzbekistan,3664500,2038
UZB,Uzbekistan,3664500,2039
UZB,Uzbekistan,3664500,2040
UZB,Uzbekistan,3664500,2041
UZB,Uzbekistan,3664500,2042
UZB,Uzbekistan,3664500,2043
UZB,Uzbekistan,3664500,2044
UZB,Uzbekistan,3664500,2045
UZB,Uzbekistan,3664500,2046
UZB,Uzbekistan,3664500,2047
UZB,Uzbekistan,3664500,2048
UZB,Uzbekistan,3664500,2049
UZB,Uzbekistan,3664500,2050
VUT,Vanuatu,6886,2023
VUT,Vanuatu,6886,2024
VUT,Vanuatu,6886,2025
VUT,Vanuatu,6886,2026
VUT,Vanuatu,6886,2027
VUT,Vanuatu,6886,2028
VUT,Vanuatu,6886,2029
VUT,Vanuatu,6886,2030
VUT,Vanuatu,6886,2031
VUT,Vanuatu,6886,2032
VUT,Vanuatu,6886,2033
VUT,Vanuatu,6886,2034
VUT,Vanuatu,6886,2035
VUT,Vanuatu,6886,2036
VUT,Vanuatu,6886,2037
VUT,Vanuatu,6886,2038
VUT,Vanuatu,6886,2039
VUT,Vanuatu,6886,2040
VUT,Vanuatu,6886,2041
VUT,Vanuatu,6886,2042
VUT,Vanuatu,6886,2043
VUT,Vanuatu,6886,2044
VUT,Vanuatu,6886,2045
VUT,Vanuatu,6886,2046
VUT,Vanuatu,6886,2047
VUT,Vanuatu,6886,2048
VUT,Vanuatu,6886,2049
VUT,Vanuatu,6886,2050
VEN,Venezuela (Bolivarian Republic of),1394118,2023
VEN,Venezuela (Bolivarian Republic of),1394118,2024
VEN,Venezuela (Bolivarian Republic of),1394118,2025
VEN,Venezuela (Bolivarian Republic of),1394118,2026
VEN,Venezuela (Bolivarian Republic of),1394118,2027
VEN,Venezuela (Bolivarian Republic of),1394118,2028
VEN,Venezuela (Bolivarian Republic of),1394118,2029
VEN,Venezuela (Bolivarian Republic of),1394118,2030
VEN,Venezuela (Bolivarian Republic of),1394118,2031
VEN,Venezuela (Bolivarian Republic of),1394118,2032
VEN,Venezuela (Bolivarian Republic of),1394118,2033
VEN,Venezuela (Bolivarian Republic of),1394118,2034
VEN,Venezuela (Bolivarian Republic of),1394118,2035
VEN,Venezuela (Bolivarian Republic of),1394118,2036
VEN,Venezuela (Bolivarian Republic of),1394118,2037
VEN,Venezuela (Bolivarian Republic of),1394118,2038
VEN,Venezuela (Bolivarian Republic of),1394118,2039
VEN,Venezuela (Bolivarian Republic of),1394118,2040
VEN,Venezuela (Bolivarian Republic of),1394118,2041
VEN,Venezuela (Bolivarian Republic of),1394118,2042
VEN,Venezuela (Bolivarian Republic of),1394118,2043
VEN,Venezuela (Bolivarian Republic of),1394118,2044
VEN,Venezuela (Bolivarian Republic of),1394118,2045
VEN,Venezuela (Bolivarian Republic of),1394118,2046
VEN,Venezuela (Bolivarian Republic of),1394118,2047
VEN,Venezuela (Bolivarian Republic of),1394118,2048
VEN,Venezuela (Bolivarian Republic of),1394118,2049
VEN,Venezuela (Bolivarian Republic of),1394118,2050
VNM,Viet Nam,2852566,2023
VNM,Viet Nam,2852566,2024
VNM,Viet Nam,2852566,2025
VNM,Viet Nam,2852566,2026
VNM,Viet Nam,2852566,2027
VNM,Viet Nam,2852566,2028
VNM,Viet Nam,2852566,2029
VNM,Viet Nam,2852566,2030
VNM,Viet Nam,2852566,2031
VNM,Viet Nam,2852566,2032
VNM,Viet Nam,2852566,2033
VNM,Viet Nam,2852566,2034
VNM,Viet Nam,2852566,2035
VNM,Viet Nam,2852566,2036
VNM,Viet Nam,2852566,2037
VNM,Viet Nam,2852566,2038
VNM,Viet Nam,2852566,2039
VNM,Viet Nam,2852566,2040
VNM,Viet Nam,2852566,2041
VNM,Viet Nam,2852566,2042
VNM,Viet Nam,2852566,2043
VNM,Viet Nam,2852566,2044
VNM,Viet Nam,2852566,2045
VNM,Viet Nam,2852566,2046
VNM,Viet Nam,2852566,2047
VNM,Viet Nam,2852566,2048
VNM,Viet Nam,2852566,2049
VNM,Viet Nam,2852566,2050
YEM,Yemen,10281259,2023
YEM,Yemen,10281259,2024
YEM,Yemen,10281259,2025
YEM,Yemen,10281259,2026
YEM,Yemen,10281259,2027
YEM,Yemen,10281259,2028
YEM,Yemen,10281259,2029
YEM,Yemen,10281259,2030
YEM,Yemen,10281259,2031
YEM,Yemen,10281259,2032
YEM,Yemen,10281259,2033
YEM,Yemen,10281259,2034
YEM,Yemen,10281259,2035
YEM,Yemen,10281259,2036
YEM,Yemen,10281259,2037
YEM,Yemen,10281259,2038
YEM,Yemen,10281259,2039
YEM,Yemen,10281259,2040
YEM,Yemen,10281259,2041
YEM,Yemen,10281259,2042
YEM,Yemen,10281259,2043
YEM,Yemen,10281259,2044
YEM,Yemen,10281259,2045
YEM,Yemen,10281259,2046
YEM,Yemen,10281259,2047
YEM,Yemen,10281259,2048
YEM,Yemen,10281259,2049
YEM,Yemen,10281259,2050
ZMB,Zambia,4455860,2023
ZMB,Zambia,4455860,2024
ZMB,Zambia,4455860,2025
ZMB,Zambia,4455860,2026
ZMB,Zambia,4455860,2027
ZMB,Zambia,4455860,2028
ZMB,Zambia,4455860,2029
ZMB,Zambia,4455860,2030
ZMB,Zambia,4455860,2031
ZMB,Zambia,4455860,2032
ZMB,Zambia,4455860,2033
ZMB,Zambia,4455860,2034
ZMB,Zambia,4455860,2035
ZMB,Zambia,4455860,2036
ZMB,Zambia,4455860,2037
ZMB,Zambia,4455860,2038
ZMB,Zambia,4455860,2039
ZMB,Zambia,4455860,2040
ZMB,Zambia,4455860,2041
ZMB,Zambia,4455860,2042
ZMB,Zambia,4455860,2043
ZMB,Zambia,4455860,2044
ZMB,Zambia,4455860,2045
ZMB,Zambia,4455860,2046
ZMB,Zambia,4455860,2047
ZMB,Zambia,4455860,2048
ZMB,Zambia,4455860,2049
ZMB,Zambia,4455860,2050
ZWE,Zimbabwe,5362646,2023
ZWE,Zimbabwe,5362646,2024
ZWE,Zimbabwe,5362646,2025
ZWE,Zimbabwe,5362646,2026
ZWE,Zimbabwe,5362646,2027
ZWE,Zimbabwe,5362646,2028
ZWE,Zimbabwe,5362646,2029
ZWE,Zimbabwe,5362646,2030
ZWE,Zimbabwe,5362646,2031
ZWE,Zimbabwe,5362646,2032
ZWE,Zimbabwe,5362646,2033
ZWE,Zimbabwe,5362646,2034
ZWE,Zimbabwe,5362646,2035
ZWE,Zimbabwe,5362646,2036
ZWE,Zimbabwe,5362646,2037
ZWE,Zimbabwe,5362646,2038
ZWE,Zimbabwe,5362646,2039
ZWE,Zimbabwe,5362646,2040
ZWE,Zimbabwe,5362646,2041
ZWE,Zimbabwe,5362646,2042
ZWE,Zimbabwe,5362646,2043
ZWE,Zimbabwe,5362646,2044
ZWE,Zimbabwe,5362646,2045
ZWE,Zimbabwe,5362646,2046
ZWE,Zimbabwe,5362646,2047
ZWE,Zimbabwe,5362646,2048
ZWE,Zimbabwe,5362646,2049
ZWE,Zimbabwe,5362646,2050
